step,event,lineage,other,size
5000,birth,4,0,958
5000,birth,14,0,26
7000,split,48,4,10
7000,extinct,14,0,9
8000,extinct,48,0,10
9000,split,102,4,1131
13000,split,229,4,25
13000,extinct,4,0,71
14000,split,267,229,10
14000,split,269,229,87
14000,split,272,229,43
15000,extinct,229,0,25
16000,split,323,102,12
16000,split,324,272,160
16000,extinct,267,0,10
16000,extinct,272,0,43
19000,extinct,323,0,20
20000,split,368,269,85
21000,extinct,269,0,9
22000,split,392,382,232
23000,split,394,382,108
23000,split,405,324,15
23000,split,406,324,62
23000,extinct,368,0,53
24000,split,428,324,101
24000,extinct,102,0,22
25000,extinct,405,0,10
27000,extinct,406,0,28
28000,split,544,324,8
28000,extinct,428,0,5
29000,extinct,544,0,8
31000,split,615,324,30
32000,split,628,324,6
32000,split,629,615,49
33000,extinct,615,0,12
33000,extinct,628,0,6
34000,split,687,392,6
34000,extinct,324,0,13
35000,split,699,628,5
36000,split,707,324,21
36000,extinct,629,0,11
36000,extinct,687,0,6
38000,extinct,699,0,7
41000,extinct,392,0,52
42000,extinct,394,0,12
44000,split,737,730,186
45000,split,756,707,682
45000,split,760,394,47
46000,split,772,737,8
46000,split,775,707,124
46000,split,776,707,39
46000,split,790,707,17
47000,split,741,707,70
47000,split,814,707,473
47000,split,822,737,31
47000,split,852,707,86
48000,split,856,707,112
48000,split,871,760,1052
48000,extinct,760,0,10
49000,split,888,707,23
49000,split,889,707,58
49000,extinct,776,0,13
49000,extinct,790,0,7
50000,extinct,822,0,21
51000,split,944,707,14
51000,split,949,707,25
51000,extinct,856,0,7
51000,extinct,888,0,23
52000,extinct,741,0,13
52000,extinct,775,0,6
53000,split,991,707,33
53000,split,994,737,11
53000,extinct,889,0,9
54000,extinct,756,0,7
54000,extinct,814,0,23
55000,extinct,707,0,14
55000,extinct,852,0,25
55000,extinct,944,0,10
56000,extinct,991,0,10
56000,extinct,994,0,7
59000,split,1048,772,87
59000,extinct,871,0,6
62000,extinct,772,0,117
67000,split,1078,1048,18
68000,extinct,1048,0,12
68000,extinct,1078,0,18
72000,split,1118,949,143
74000,split,1140,949,6
76000,split,1147,949,39
78000,split,1153,737,46
79000,merge,1153,737,46
88000,extinct,1147,0,32
89000,split,1189,1147,27
93000,extinct,1140,0,10
93000,extinct,1189,0,10
97000,split,1239,949,25
97000,extinct,1118,0,27
