step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
40000,2,497,32.07,4.77,8.94,0.28,13.65,1.54,2.31,0.423,0.156,88977.4,55218.3,7,135,4.52,2.60,1.55,1.8717,203.96,41238.8,0.0000,8.7956,5461,14.6997,1093,0.6181,2026.5,53.21,8.3710,0.0,0.0000,1.000,0.0207
50000,0,1051,30.40,3.44,7.71,0.22,10.96,1.10,2.07,0.323,0.269,461497.2,416205.2,13,108,3.86,2.26,1.47,18.5945,572.92,27704.6,0.0000,43.8736,5462,34.7040,1256,4.9809,26417.9,165.42,2.2045,0.0,0.0000,1.000,0.7635
50000,1,839,30.71,3.15,8.35,0.43,11.34,1.15,1.94,0.327,0.224,431276.7,385956.8,13,108,3.92,2.14,1.37,17.1308,412.94,31385.1,0.0000,41.0721,5461,34.6976,1255,4.6357,24488.3,81.35,15.7630,0.0,0.0000,1.000,0.2025
50000,2,600,29.83,3.52,8.45,0.31,11.72,1.33,2.06,0.368,0.164,337293.0,288304.1,11,121,4.14,2.33,1.36,11.8086,266.97,36267.8,0.0000,32.3576,5461,34.6976,1037,3.0189,14888.1,53.21,33.0789,0.0,0.0000,1.000,0.0207
60000,0,942,31.76,3.48,8.41,0.25,12.94,1.11,2.02,0.316,0.269,261150.7,200666.7,6,106,4.24,2.21,1.50,7.2190,480.52,25267.3,0.0000,25.3348,5462,14.5022,1203,1.9233,8347.6,165.42,0.9762,0.0,0.0000,1.000,0.7635
60000,1,774,30.75,3.10,8.15,0.21,12.72,0.98,1.93,0.269,0.218,137703.0,103652.4,5,102,4.09,2.14,1.39,3.5221,358.77,32554.3,0.0000,13.3517,5461,14.4996,1129,0.9107,3601.9,81.35,4.4270,0.0,0.0000,1.000,0.2025
60000,2,586,29.80,2.49,8.32,0.22,13.72,0.90,1.72,0.239,0.163,90211.3,63254.7,5,113,4.22,1.92,1.27,2.0749,181.93,41023.1,0.0000,8.8074,5461,14.4996,936,0.5611,1990.7,53.21,8.2566,0.0,0.0000,1.000,0.0207
70000,0,942,32.02,4.99,7.70,0.19,11.70,1.27,2.48,0.396,0.266,459887.6,407706.7,12,105,4.14,2.86,1.61,17.9507,464.07,27869.0,0.0000,43.7990,5462,34.6899,1365,5.0324,26356.2,165.42,2.2335,0.0,0.0000,1.000,0.7635
70000,1,847,31.78,4.68,7.76,0.08,12.14,1.30,2.41,0.366,0.240,430090.6,380504.2,13,108,4.13,2.75,1.62,16.6964,407.33,31315.5,0.0000,40.8873,5461,34.6836,1119,4.8539,25040.5,81.35,15.8696,0.0,0.0000,1.000,0.2025
70000,2,586,32.60,4.08,8.86,0.11,12.53,1.28,2.20,0.333,0.170,334802.8,281856.6,10,109,4.30,2.48,1.51,11.1728,288.63,35833.7,0.0000,32.2330,5461,34.6836,1099,3.1119,15072.3,53.21,32.8906,0.0,0.0000,1.000,0.0207
80000,0,937,31.22,3.79,7.86,0.30,11.58,1.03,2.22,0.321,0.253,259526.9,188589.1,6,98,4.03,2.40,1.50,6.6008,541.69,23357.3,0.0000,25.2230,5462,14.4754,1471,2.0533,8704.7,165.42,0.9671,0.0,0.0000,1.000,0.7635
80000,1,750,33.24,4.53,8.40,0.17,12.14,1.35,2.32,0.395,0.214,135495.2,90209.6,7,127,4.19,2.60,1.49,3.0652,301.23,30680.8,0.0000,13.3774,5461,14.4727,1347,0.9498,3588.7,81.35,4.4365,0.0,0.0000,1.000,0.2025
80000,2,504,32.77,4.71,9.25,0.08,11.13,1.45,2.40,0.407,0.147,88170.5,58744.3,7,117,4.21,2.69,1.47,1.7908,281.09,39768.5,0.0000,8.7551,5461,14.4727,1221,0.6376,2115.7,53.21,8.2998,0.0,0.0000,1.000,0.0207
90000,0,1026,34.62,4.80,7.93,0.11,10.96,1.41,2.55,0.452,0.280,459114.6,362435.7,13,113,4.11,2.84,1.53,15.5859,474.40,25623.6,0.0000,43.3709,5462,35.3971,1296,5.2514,27420.2,165.42,2.2213,0.0,0.0000,1.000,0.7635
90000,1,814,34.14,5.14,8.10,0.27,10.98,1.45,2.63,0.474,0.227,429928.5,339344.5,14,99,4.15,2.96,1.57,14.5813,441.18,29721.3,0.0000,40.7361,5461,35.3906,1333,4.9404,25340.2,81.35,15.7556,0.0,0.0000,1.000,0.2025
90000,2,603,32.97,4.64,8.71,0.13,11.26,1.55,2.39,0.453,0.171,334156.6,265353.1,11,117,4.34,2.73,1.47,9.9303,264.28,36431.7,0.0000,31.8466,5461,35.3906,1148,3.5648,16555.8,53.21,32.8790,0.0,0.0000,1.000,0.0207
100000,0,904,30.58,3.93,8.42,0.35,11.08,1.47,2.20,0.435,0.246,257807.1,156108.8,6,98,4.18,2.53,1.42,5.6309,453.91,23816.8,0.0000,25.0317,5462,14.7865,1326,2.2361,8933.0,165.42,0.9597,0.0,0.0000,1.000,0.7635
100000,1,738,29.67,3.78,7.91,0.30,11.15,1.29,2.12,0.388,0.196,134893.0,75779.9,6,111,4.08,2.46,1.44,2.6063,398.99,31705.4,0.0000,13.1308,5461,14.7838,1306,1.0622,3781.3,81.35,4.4094,0.0,0.0000,1.000,0.2025
100000,2,533,30.88,4.57,8.66,0.34,11.17,1.44,2.38,0.471,0.150,88905.6,48387.9,5,131,4.18,2.74,1.53,1.6472,266.81,40794.3,0.0000,8.7260,5461,14.7838,1169,0.6796,2083.5,53.21,8.3012,0.0,0.0000,1.000,0.0207
