step,event,lineage,other,size
5000,birth,2,0,904
15000,split,49,2,148
16000,extinct,2,0,8
21000,split,60,2,1008
23000,extinct,49,0,60
27000,extinct,60,0,55
28000,split,87,60,802
31000,extinct,87,0,29
32000,split,138,87,366
39000,split,207,138,336
42000,extinct,138,0,8
51000,split,379,207,385
52000,split,398,207,127
55000,extinct,207,0,5
58000,extinct,379,0,21
73000,split,626,398,155
73000,split,647,398,11
74000,split,648,398,29
74000,extinct,647,0,11
77000,extinct,648,0,11
79000,split,675,626,400
79000,extinct,398,0,36
89000,extinct,626,0,31
92000,split,798,675,39
93000,split,811,798,21
96000,extinct,798,0,6
99000,extinct,675,0,8
