step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange
100000,62.00,36,0,29,0,2,0,1.00,0,0.468,752,0.00,1.71,78.09,832,2,2,0,1.00,1.00,1.00,4,6,6,40.0,28.479,31,2.000,0.595,6,1.000,0,31.25,31.25,0,0.0000,0.913,0.0000
100000,12.00,25,0,0,0,6,0,1.00,10,0.000,705,0.00,44.69,9.03,823,1,2,0,1.00,1.00,1.00,1,3,2,31.1,12.343,6,2.000,0.544,5,1.000,0,25.25,25.25,0,0.0000,0.000,0.0000
100000,8.00,25,0,2,0,2,0,1.00,10,0.250,703,0.00,36.61,7.01,815,0,2,0,1.00,1.00,1.00,2,3,2,26.9,3.158,4,2.000,0.430,5,1.000,0,28.94,28.50,0,0.0000,0.000,0.0000
100000,62.00,49,0,19,0,12,0,1.00,0,0.306,685,0.00,36.81,130.15,815,2,2,0,1.00,1.00,1.00,7,7,7,44.9,48.681,31,2.000,0.211,7,0.950,0,9.09,9.00,0,0.0000,0.611,0.0000
100000,14.00,16,0,2,0,5,0,1.00,4,0.143,684,0.66,32.38,1.48,815,1,2,0,1.00,1.00,1.00,2,4,2,32.6,11.051,7,2.000,0.556,4,0.358,0,20.00,0.00,0,0.0000,0.455,0.0000
100000,26.00,25,0,2,0,11,0,1.00,2,0.077,683,1.19,61.28,134.75,782,2,0,0,1.00,1.00,1.00,3,4,5,41.3,27.668,13,2.000,0.776,5,1.000,0,36.83,36.25,0,0.0000,0.599,0.0000
100000,24.00,16,0,6,0,6,0,1.00,0,0.250,667,3.77,7.58,45.26,828,1,2,0,1.00,1.00,1.00,4,4,4,38.8,20.372,12,2.000,0.760,4,0.453,0,11.72,-2.25,0,0.0000,0.766,0.0000
100000,10.00,25,0,1,0,4,0,1.00,8,0.100,663,0.00,34.15,42.83,815,2,2,0,1.00,1.00,1.00,2,5,1,41.4,8.378,5,2.000,0.520,5,1.000,0,15.75,15.75,0,0.0000,0.000,0.0000
100000,34.00,25,0,4,0,13,0,1.00,0,0.118,658,0.00,32.04,17.95,782,1,2,0,1.00,1.00,1.00,3,5,5,39.1,13.212,17,2.000,0.776,5,1.000,0,9.71,8.00,0,0.0000,0.599,0.0000
100000,48.00,49,0,4,0,20,0,1.00,2,0.083,649,0.00,69.79,49.94,782,2,2,0,1.00,1.00,1.00,3,6,7,39.8,18.812,24,2.000,0.795,7,1.000,0,16.51,14.00,0,0.0000,0.315,0.0000
100000,26.00,25,0,10,0,3,0,1.00,0,0.385,629,2.45,66.49,73.00,815,1,2,0,1.00,1.00,1.00,4,5,5,30.6,29.047,13,2.000,0.509,5,1.000,0,33.63,22.50,0,0.0000,0.019,0.0000
100000,34.00,25,0,11,0,6,0,1.00,0,0.324,612,4.08,60.88,40.12,782,2,0,0,1.00,1.00,1.00,4,5,5,43.0,34.699,17,2.000,0.776,5,0.970,0,44.25,44.25,0,0.0000,0.599,0.0000
100000,22.00,36,0,9,0,2,0,1.00,6,0.409,606,0.00,49.39,55.35,782,2,2,0,1.00,1.00,1.00,3,3,6,40.1,11.524,11,2.000,0.451,6,1.000,0,19.79,8.75,0,0.0000,0.726,0.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,603,0.47,32.79,2.86,782,2,2,0,1.00,1.00,1.00,1,1,1,46.2,2.989,1,2.000,0.300,5,0.380,0,15.75,0.00,0,0.0000,0.079,0.0000
100000,40.00,25,0,5,0,15,0,1.00,2,0.125,602,0.00,29.53,72.80,815,1,2,0,1.00,1.00,1.00,4,4,5,33.2,39.015,20,2.000,0.509,5,1.000,0,17.71,11.75,0,0.0000,0.019,0.0000
100000,24.00,25,0,3,0,9,0,1.00,6,0.125,598,0.37,78.02,21.19,820,0,2,0,1.00,1.00,1.00,4,4,3,27.7,25.888,12,2.000,0.190,5,1.000,0,27.25,27.25,0,0.0000,0.000,0.0000
100000,36.00,25,0,5,0,13,0,1.00,2,0.139,594,3.57,45.47,136.77,782,1,1,0,1.00,1.00,1.00,3,4,5,39.0,35.338,18,2.000,0.752,5,1.000,0,39.87,39.25,0,0.0000,0.814,0.0000
100000,24.00,25,0,3,0,9,0,1.00,0,0.125,590,0.00,20.04,40.26,805,0,0,0,1.00,1.00,1.00,4,5,5,20.6,8.268,12,2.000,0.083,5,1.000,0,1.75,1.75,0,0.0000,0.904,0.0000
100000,72.00,36,0,19,0,17,0,1.00,0,0.264,568,4.01,57.85,18.44,782,1,2,0,1.00,1.00,1.00,9,6,6,34.6,43.869,36,2.000,0.506,6,1.000,0,30.13,29.75,0,0.0000,0.734,0.0000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,563,3.27,9.48,61.80,805,0,0,0,1.00,1.00,1.00,2,4,4,26.8,21.899,16,2.000,0.081,4,1.000,0,21.00,21.00,0,0.0000,0.667,0.0000
100000,98.00,49,0,24,0,25,0,1.00,0,0.245,556,0.00,48.71,43.75,782,2,2,0,1.00,1.00,1.00,6,7,7,44.1,38.254,49,2.000,0.281,7,0.095,0,8.38,-2.50,0,0.0000,0.300,0.0000
100000,60.00,36,0,11,0,19,0,1.00,0,0.183,555,0.00,60.82,45.59,782,2,2,0,1.00,1.00,1.00,5,6,6,46.1,41.322,30,2.000,0.504,6,1.000,0,25.50,0.00,0,0.0000,0.716,0.0000
100000,12.00,25,0,3,0,3,0,1.00,10,0.250,555,0.00,11.17,24.79,782,1,0,0,1.00,1.00,1.00,2,2,3,28.2,1.136,6,2.000,0.763,5,0.994,0,6.00,0.00,0,0.0000,0.603,0.0000
100000,30.00,25,0,6,0,9,0,1.00,4,0.200,554,0.00,28.57,23.34,815,1,2,0,1.00,1.00,1.00,4,4,4,31.5,10.863,15,2.000,0.458,5,1.000,0,16.50,0.00,0,0.0000,0.000,0.0000
100000,38.00,25,0,12,0,7,0,1.00,0,0.316,552,0.00,32.91,5.38,823,1,2,0,1.00,1.00,1.00,4,5,5,37.0,16.186,19,2.000,0.454,5,1.000,0,36.78,12.75,0,0.0000,0.000,0.0000
100000,55.92,36,13,0,0,2,0,8.56,8,0.000,552,2.19,19.38,21.37,806,0,0,0,11.00,12.00,6.80,2,5,3,27.6,25.254,15,1.997,0.812,6,1.000,0,3.25,3.25,0,0.0000,0.000,0.0000
100000,12.00,25,0,0,0,6,0,1.00,10,0.000,549,0.00,24.65,23.37,815,2,2,0,1.00,1.00,1.00,1,2,3,47.7,3.008,6,2.000,0.509,5,0.931,0,8.85,-6.50,0,0.0000,0.019,0.0000
100000,72.00,49,0,12,0,24,0,1.00,2,0.167,548,4.75,61.53,3.69,806,2,1,0,1.00,1.00,1.00,8,6,7,43.8,26.525,36,2.000,0.328,7,1.000,0,25.75,25.75,0,0.0000,0.576,0.0000
100000,16.00,16,0,3,0,5,0,1.00,4,0.188,548,0.00,17.43,8.25,828,2,2,0,1.00,1.00,1.00,2,3,3,41.1,1.974,8,2.000,0.760,4,1.000,0,6.75,6.75,0,0.0000,0.766,0.0000
100000,86.00,49,0,20,0,23,0,1.00,0,0.233,543,8.56,39.73,43.09,782,2,2,0,1.00,1.00,1.00,4,7,7,46.6,55.039,43,2.000,0.512,7,0.384,0,0.79,-0.25,0,0.0000,0.637,0.0000
100000,14.00,16,0,4,0,3,0,1.00,2,0.286,536,0.00,1.40,25.21,824,0,0,0,1.00,1.00,1.00,1,3,4,20.0,4.087,7,2.000,0.111,4,1.000,0,11.75,0.00,0,0.0000,0.876,0.0000
100000,64.00,36,0,13,0,19,0,1.00,0,0.203,535,0.00,13.65,71.17,782,2,2,0,1.00,1.00,1.00,4,6,6,46.0,3.971,32,2.000,0.504,6,0.353,0,10.50,-10.50,0,0.0000,0.716,0.0000
100000,31.00,25,0,1,1,14,0,1.00,4,0.032,527,0.46,28.43,6.26,782,1,1,0,1.00,1.00,1.00,4,4,4,30.1,18.399,16,2.000,0.900,5,0.095,0,5.00,-5.00,1,0.0000,0.159,0.0000
100000,40.00,25,0,8,0,12,0,1.00,0,0.200,527,0.00,18.36,73.72,815,1,2,0,1.00,1.00,1.00,3,5,5,35.9,31.382,20,2.000,0.498,5,1.000,0,12.50,0.00,0,0.0000,0.470,0.0000
100000,60.00,36,0,12,0,18,0,1.00,0,0.200,525,0.00,19.21,38.30,782,2,2,0,1.00,1.00,1.00,4,6,6,40.7,12.570,30,2.000,0.508,6,1.000,0,17.50,0.00,0,0.0000,0.735,0.0000
100000,10.00,25,0,4,0,1,0,1.00,8,0.400,513,-0.00,6.75,98.08,782,2,1,0,1.00,1.00,1.00,1,2,4,45.7,5.889,5,2.000,0.434,5,0.410,0,20.15,14.25,0,0.0000,0.965,0.0000
100000,42.00,36,0,6,0,15,0,1.00,4,0.143,513,0.00,19.20,18.79,782,2,2,0,1.00,1.00,1.00,4,4,6,45.0,7.668,21,2.000,0.471,6,0.186,0,12.62,-1.75,0,0.0000,0.880,0.0000
100000,14.00,25,0,5,0,2,0,1.00,8,0.357,508,0.00,17.03,3.98,782,1,1,0,1.00,1.00,1.00,2,4,2,28.2,4.964,7,2.000,0.561,5,1.000,0,17.51,12.00,0,0.0000,0.000,0.0000
100000,38.00,25,0,5,0,14,0,1.00,2,0.132,499,2.48,58.79,18.90,815,2,2,0,1.00,1.00,1.00,4,4,5,48.7,27.544,19,2.000,0.509,5,0.450,1,12.75,-12.75,0,0.0000,0.019,0.0000
100000,18.00,25,0,4,0,5,0,1.00,8,0.222,498,0.43,11.36,29.55,805,1,0,0,1.00,1.00,1.00,4,3,3,31.8,8.269,9,2.000,0.203,5,1.000,0,25.75,25.75,0,0.0000,0.899,0.0000
100000,30.00,36,0,7,0,8,0,1.00,6,0.233,496,4.66,47.77,14.89,823,0,2,0,1.00,1.00,1.00,3,4,5,20.8,15.039,15,2.000,0.386,6,1.000,0,38.28,32.00,0,0.0000,0.000,0.0000
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,495,0.00,25.20,76.51,825,1,0,0,1.00,1.00,1.00,2,1,2,28.2,3.961,2,2.000,0.200,4,1.000,0,30.66,28.00,0,0.0000,0.806,0.0000
100000,24.00,49,0,0,0,12,0,1.00,14,0.000,494,0.00,52.77,8.75,806,1,1,0,1.00,1.00,1.00,2,3,4,28.2,13.763,12,2.000,0.422,7,1.000,0,9.25,9.25,0,0.0000,0.077,0.0000
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,493,0.00,15.25,8.15,782,1,1,0,1.00,1.00,1.00,2,2,1,37.5,1.006,2,2.000,0.760,4,0.532,0,3.26,-0.25,0,0.0000,0.325,0.0000
100000,26.00,25,0,8,0,5,0,1.00,0,0.308,487,0.00,29.52,27.63,820,0,2,0,1.00,1.00,1.00,3,5,5,17.5,13.967,13,2.000,0.482,5,1.000,1,41.66,40.50,0,0.0000,0.000,0.0000
100000,26.00,25,0,7,0,6,0,1.00,2,0.269,478,0.00,15.47,16.16,824,1,0,0,1.00,1.00,1.00,4,4,5,31.0,3.597,13,2.000,0.160,5,1.000,0,18.50,0.00,0,0.0000,0.587,0.0000
100000,50.00,25,0,11,0,14,0,1.00,0,0.220,477,0.80,9.32,72.74,815,2,2,0,1.00,1.00,1.00,4,5,5,41.3,39.114,25,2.000,0.267,5,1.000,0,4.00,4.00,0,0.0000,0.000,0.0000
100000,16.00,16,0,3,0,5,0,1.00,4,0.188,476,0.00,4.20,17.04,822,0,0,0,1.00,1.00,1.00,2,2,4,21.2,7.916,8,2.000,0.377,4,1.000,0,10.75,-10.75,0,0.0000,0.042,0.0000
100000,14.00,49,0,0,0,7,0,1.00,12,0.000,471,0.00,32.38,44.07,782,2,2,0,1.00,1.00,1.00,3,1,7,45.8,9.741,7,2.000,0.277,7,0.229,0,7.00,-7.00,0,0.0000,0.407,0.0000
100000,98.00,49,0,27,0,22,0,1.00,0,0.276,470,9.89,58.54,89.11,782,1,2,0,1.00,1.00,1.00,9,7,7,35.7,61.100,49,2.000,0.274,7,1.000,0,23.75,23.75,0,0.0000,0.437,0.0000
100000,10.00,36,0,2,0,3,0,1.00,14,0.200,470,0.00,16.01,13.13,821,1,2,0,1.00,1.00,1.00,1,3,2,38.1,3.783,5,2.000,0.561,6,1.000,0,5.50,0.00,0,0.0000,0.265,0.0000
100000,16.00,30,0,0,0,8,0,1.00,12,0.000,465,0.00,16.45,5.57,824,0,0,0,1.00,1.00,1.00,1,2,4,24.5,1.080,8,2.000,0.071,6,1.000,0,1.25,1.25,0,0.0000,0.686,0.0000
100000,8.00,25,0,2,0,2,0,1.00,8,0.250,463,-0.00,17.32,0.19,820,0,1,0,1.00,1.00,1.00,2,4,2,22.1,3.428,4,2.000,0.157,5,1.000,0,29.83,29.75,0,0.0000,0.184,0.0000
100000,50.00,25,0,19,0,6,0,1.00,0,0.380,457,2.65,17.85,95.50,816,2,2,0,1.00,1.00,1.00,4,5,5,40.2,32.518,25,2.000,0.866,5,1.000,0,37.91,37.00,0,0.0000,0.877,0.0000
100000,20.00,49,0,1,0,9,0,1.00,14,0.050,453,1.87,72.94,39.86,782,1,2,0,1.00,1.00,1.00,2,5,2,38.6,14.555,10,2.000,0.781,7,1.000,0,18.00,0.00,0,0.0000,0.315,0.0000
100000,36.00,36,0,4,0,14,0,1.00,6,0.111,452,3.27,38.53,122.80,782,2,2,0,1.00,1.00,1.00,3,3,6,39.5,25.642,18,2.000,0.647,6,1.000,0,25.87,17.00,0,0.0000,0.818,0.0000
100000,30.00,25,0,12,0,3,0,1.00,4,0.400,452,0.00,19.85,5.90,824,1,0,0,1.00,1.00,1.00,2,3,5,30.0,3.453,15,2.000,0.160,5,1.000,0,16.50,0.00,0,0.0000,0.587,0.0000
100000,38.00,36,0,6,0,13,0,1.00,4,0.158,446,0.00,20.38,9.97,782,2,1,0,1.00,1.00,1.00,4,4,6,40.9,2.651,19,2.000,0.666,6,1.000,0,6.75,0.00,0,0.0000,0.185,0.0000
100000,48.00,36,0,7,0,17,0,1.00,4,0.146,446,5.86,57.05,60.80,821,1,1,0,1.00,1.00,1.00,3,4,6,29.0,31.115,24,2.000,0.409,6,1.000,0,14.50,14.50,0,0.0000,0.417,0.0000
100000,28.00,25,0,4,0,10,0,1.00,4,0.143,444,3.51,43.76,34.78,782,1,2,0,1.00,1.00,1.00,2,4,4,35.6,21.218,14,2.000,0.578,5,1.000,0,29.25,0.00,0,0.0000,0.774,0.0000
100000,28.00,49,0,0,0,14,0,1.00,10,0.000,444,0.00,17.46,14.32,782,2,2,0,1.00,1.00,1.00,6,2,7,40.2,7.255,14,2.000,0.673,7,0.655,0,5.75,0.00,0,0.0000,0.812,0.0000
100000,148.00,64,14,0,0,46,0,3.22,0,0.000,438,0.00,31.26,11.59,823,2,2,0,5.38,1.00,3.25,9,8,8,41.8,20.667,60,2.000,0.390,8,1.000,0,0.25,-0.25,0,0.0000,0.000,0.0000
100000,14.00,16,0,4,0,3,0,1.00,4,0.286,435,0.00,6.22,25.10,805,0,0,0,1.00,1.00,1.00,2,2,4,22.9,0.195,7,2.000,0.219,4,1.000,0,27.75,27.75,0,0.0000,0.767,0.0000
100000,50.00,25,0,10,0,15,0,1.00,0,0.200,435,3.92,14.02,118.11,815,2,2,0,1.00,1.00,1.00,4,5,5,44.7,35.670,25,2.000,0.443,5,1.000,0,3.72,2.75,0,0.0000,0.568,0.0000
100000,8.00,25,0,1,0,3,0,1.00,10,0.125,434,0.00,11.27,19.98,815,2,1,0,1.00,1.00,1.00,2,1,4,39.6,1.881,4,2.000,0.317,5,1.000,0,3.25,-3.25,0,0.0000,0.000,0.0000
100000,66.00,64,8,15,0,2,0,2.62,6,0.227,428,5.95,5.72,189.59,807,1,0,4,1.00,3.62,3.10,4,5,8,35.6,28.207,25,2.000,0.491,8,1.000,0,33.39,6.50,0,0.0000,0.556,0.0000
100000,40.00,25,0,5,0,15,0,1.00,2,0.125,428,0.00,10.33,22.37,782,2,2,0,1.00,1.00,1.00,2,4,5,45.3,5.554,20,2.000,0.572,5,0.149,0,10.20,-5.25,0,0.0000,0.852,0.0000
100000,22.00,25,0,6,0,5,0,1.00,6,0.273,426,3.52,30.75,10.63,820,0,2,0,1.00,1.00,1.00,2,4,3,17.8,21.166,11,2.000,0.164,5,1.000,0,38.00,38.00,0,0.0000,0.000,0.0000
100000,10.00,169,0,0,0,5,0,1.00,40,0.000,426,0.00,105.04,19.05,782,2,2,0,1.00,1.00,1.00,2,1,5,39.3,2.264,5,2.000,0.658,13,1.000,0,7.25,0.00,0,0.0000,0.006,0.0000
100000,38.00,25,0,7,0,12,0,1.00,2,0.184,423,-0.00,17.74,11.46,823,2,2,0,1.00,1.00,1.00,4,4,5,45.8,18.858,19,2.000,0.344,5,1.000,0,5.76,5.75,0,0.0000,0.000,0.0000
100000,20.00,16,0,6,0,4,0,1.00,0,0.300,423,0.00,14.61,76.78,805,1,0,0,1.00,1.00,1.00,2,4,4,38.2,10.242,10,2.000,0.081,4,0.140,0,25.29,1.50,0,0.0000,0.667,0.0000
100000,34.00,25,0,6,0,11,0,1.00,0,0.176,422,0.28,31.71,39.38,782,1,2,0,1.00,1.00,1.00,3,5,5,38.8,19.345,17,2.000,0.572,5,1.000,0,20.50,20.50,0,0.0000,0.889,0.0000
100000,12.00,25,0,0,0,6,0,1.00,10,0.000,422,0.00,24.41,7.33,782,2,2,0,1.00,1.00,1.00,4,2,3,42.2,0.353,6,2.000,0.692,5,0.146,0,9.25,-9.25,0,0.0000,0.585,0.0000
100000,58.00,49,0,9,0,20,0,1.00,4,0.155,417,0.00,21.76,13.66,782,2,2,0,1.00,1.00,1.00,4,5,7,42.4,18.238,29,2.000,0.539,7,1.000,0,11.79,1.00,0,0.0000,0.734,0.0000
100000,38.00,25,0,10,0,9,0,1.00,0,0.263,414,3.89,16.38,103.34,815,1,2,0,1.00,1.00,1.00,3,5,5,30.4,26.157,19,2.000,0.498,5,1.000,0,23.50,0.00,0,0.0000,0.470,0.0000
100000,48.00,64,0,6,0,18,0,1.00,8,0.125,414,0.00,54.20,3.94,823,2,2,0,1.00,1.00,1.00,2,8,4,46.6,10.269,24,2.000,0.266,8,0.637,0,9.25,0.00,0,0.0000,0.000,0.0000
100000,38.00,36,2,8,0,7,0,1.45,4,0.211,413,0.00,8.05,17.16,807,1,0,3,1.00,1.83,1.50,3,4,6,38.0,8.799,17,2.000,0.568,6,1.000,0,16.50,16.50,0,0.0000,0.712,0.0000
100000,26.00,49,0,10,0,3,0,1.00,12,0.385,413,0.96,29.41,47.00,782,2,2,0,1.00,1.00,1.00,2,5,3,45.8,13.967,13,2.000,0.277,7,0.874,0,7.16,-7.00,0,0.0000,0.407,0.0000
100000,14.00,49,0,3,0,4,0,1.00,16,0.214,408,0.00,5.50,43.61,815,2,2,0,1.00,1.00,1.00,2,2,4,42.4,0.125,7,2.000,0.211,7,1.000,0,5.01,0.25,0,0.0000,0.611,0.0000
100000,22.00,25,0,3,0,8,0,1.00,6,0.136,405,0.93,26.33,7.84,782,2,2,0,1.00,1.00,1.00,4,4,3,43.2,9.180,11,2.000,0.572,5,0.820,0,8.00,-8.00,0,0.0000,0.889,0.0000
100000,18.00,36,0,4,0,5,0,1.00,8,0.222,402,2.33,37.00,48.11,782,2,2,0,1.00,1.00,1.00,3,5,3,45.3,10.929,9,2.000,0.504,6,1.000,0,18.75,0.00,0,0.0000,0.716,0.0000
100000,30.00,25,0,3,0,12,0,1.00,4,0.100,402,0.00,36.74,20.39,782,1,1,0,1.00,1.00,1.00,2,3,5,29.4,19.346,15,2.000,0.796,5,1.000,0,17.75,0.00,0,0.0000,0.618,0.0000
100000,30.00,25,0,10,0,5,0,1.00,4,0.333,399,2.63,21.06,9.07,822,1,0,0,1.00,1.00,1.00,2,5,3,34.6,17.984,15,2.000,0.357,5,1.000,0,18.50,18.50,0,0.0000,0.273,0.0000
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,399,1.00,11.31,14.92,824,1,0,0,1.00,1.00,1.00,2,4,4,28.3,22.141,16,2.000,0.050,4,1.000,0,5.76,-0.25,0,0.0000,0.820,0.0000
100000,48.00,36,0,5,0,19,0,1.00,4,0.104,398,0.00,29.45,1.21,782,2,2,0,1.00,1.00,1.00,4,4,6,47.4,16.357,24,2.000,0.597,6,0.083,0,7.75,7.75,0,0.0000,0.424,0.0000
100000,12.00,25,0,4,0,2,0,1.00,8,0.333,397,0.00,14.36,45.53,815,2,2,0,1.00,1.00,1.00,1,3,3,39.8,5.561,6,2.000,0.535,5,1.000,0,13.66,11.25,0,0.0000,0.000,0.0000
100000,28.00,49,0,0,0,14,0,1.00,10,0.000,396,0.00,29.10,13.18,818,2,2,0,1.00,1.00,1.00,3,2,7,39.5,5.326,14,2.000,0.767,7,1.000,0,4.85,1.00,0,0.0000,0.707,0.0000
100000,22.00,16,0,4,0,7,0,1.00,2,0.182,395,0.65,1.03,8.87,805,0,0,0,1.00,1.00,1.00,4,3,4,19.7,1.058,11,2.000,0.048,4,1.000,0,1.50,1.50,0,0.0000,0.677,0.0000
100000,12.00,64,0,5,0,1,0,1.00,18,0.417,394,0.00,7.35,22.89,782,1,2,0,1.00,1.00,1.00,3,6,1,35.5,9.684,6,2.000,0.290,8,1.000,0,31.00,31.00,0,0.0000,0.386,0.0000
100000,42.00,25,1,4,0,15,0,1.20,0,0.095,394,0.00,15.78,11.51,782,2,2,1,1.40,1.00,1.20,4,5,5,39.7,4.180,20,2.000,0.622,5,0.828,0,1.00,1.00,0,0.0000,0.354,0.0000
100000,46.00,25,0,8,0,15,0,1.00,0,0.174,393,3.50,29.08,50.58,815,1,2,0,1.00,1.00,1.00,4,5,5,37.5,29.940,23,2.000,0.443,5,1.000,0,17.25,0.00,0,0.0000,0.568,0.0000
100000,22.00,25,0,3,0,8,0,1.00,6,0.136,392,0.00,9.66,21.37,782,2,1,0,1.00,1.00,1.00,4,4,3,39.7,1.676,11,2.000,0.793,5,1.000,0,7.25,-7.25,0,0.0000,0.537,0.0000
100000,28.00,36,0,3,0,11,0,1.00,8,0.107,392,0.00,50.29,7.74,782,2,2,0,1.00,1.00,1.00,4,5,3,46.5,17.150,14,2.000,0.422,6,0.837,0,12.25,-12.25,0,0.0000,0.687,0.0000
100000,46.00,25,0,17,0,6,0,1.00,0,0.370,392,2.51,4.28,71.49,816,1,2,0,1.00,1.00,1.00,4,5,5,39.2,16.437,23,2.000,0.866,5,0.843,0,3.04,-0.50,0,0.0000,0.877,0.0000
100000,16.00,16,0,4,0,4,0,1.00,2,0.250,392,0.00,4.59,7.36,805,0,0,0,1.00,1.00,1.00,2,3,4,27.7,0.007,8,2.000,0.087,4,0.574,0,12.25,0.00,0,0.0000,0.816,0.0000
100000,38.00,25,0,14,0,5,0,1.00,2,0.368,391,0.00,16.10,21.23,815,2,2,0,1.00,1.00,1.00,4,4,5,48.1,6.994,19,2.000,0.265,5,0.815,0,0.25,0.25,0,0.0000,0.469,0.0000
100000,12.00,81,0,4,0,2,0,1.00,24,0.333,390,0.00,109.19,3.42,819,0,2,0,1.00,1.00,1.00,2,2,4,27.1,8.184,6,2.000,0.566,9,1.000,0,19.25,19.25,0,0.0000,0.144,0.0000
100000,24.00,25,0,0,0,12,0,1.00,6,0.000,388,0.00,29.08,2.05,821,1,1,0,1.00,1.00,1.00,2,3,4,33.2,8.276,12,2.000,0.445,5,1.000,0,5.50,5.50,0,0.0000,0.626,0.0000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,384,0.54,19.05,9.41,805,0,0,0,1.00,1.00,1.00,4,4,4,27.4,22.505,16,2.000,0.081,4,0.070,0,27.50,-27.50,0,0.0000,0.667,0.0000
100000,38.00,36,0,2,0,17,0,1.00,4,0.053,382,1.25,12.16,10.40,782,1,1,0,1.00,1.00,1.00,4,4,6,33.7,13.588,19,2.000,0.578,6,0.045,0,2.51,2.50,0,0.0000,0.642,0.0000
