step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange
100000,12.00,16,0,4,0,2,0,1.00,4,0.333,3027,0.00,172.41,41.35,303,1,1,0,1.00,1.00,1.00,2,4,2,36.7,45.985,6,2.000,0.928,4,1.000,9,12.08,-5.00,0,0.0000,0.647,0.0000
100000,22.00,16,0,4,0,7,0,1.00,0,0.182,2722,0.49,140.55,27.68,303,2,1,0,1.00,1.00,1.00,1,4,4,43.4,48.161,11,2.000,0.923,4,0.904,5,32.14,-20.50,0,0.0000,0.712,0.0000
100000,26.00,16,0,6,0,7,0,1.00,0,0.231,2476,0.00,110.28,55.82,303,1,0,0,1.00,1.00,1.00,2,4,4,29.4,57.434,13,2.000,0.922,4,1.000,3,55.44,-53.00,0,0.0000,0.671,0.0000
100000,28.00,16,0,6,0,8,0,1.00,0,0.214,2360,0.00,122.24,100.52,303,2,1,0,1.00,1.00,1.00,2,4,4,41.2,78.398,14,2.000,0.923,4,0.059,2,69.31,-48.00,0,0.0000,0.672,0.0000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2178,0.00,165.64,98.90,303,0,0,0,1.00,1.00,1.00,2,4,4,10.7,118.594,15,2.000,0.922,4,1.000,1,63.42,-59.00,0,0.0000,0.671,0.0000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1969,0.00,101.81,32.26,303,2,1,0,1.00,1.00,1.00,1,4,4,48.8,63.075,16,2.000,0.922,4,0.500,0,67.13,64.00,0,0.0000,0.671,0.0000
100000,20.00,16,4,0,0,2,0,3.92,4,0.000,1772,0.00,62.54,10.32,303,2,2,0,3.50,3.50,4.75,2,2,4,44.4,8.575,6,2.000,0.554,4,0.932,0,62.70,59.75,0,0.0000,0.512,0.0000
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,1668,0.22,64.02,23.71,303,2,2,0,1.00,1.00,1.00,1,4,4,45.2,36.552,16,2.000,0.923,4,0.581,0,59.37,53.50,0,0.0000,0.712,0.0000
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,1668,0.00,75.19,87.45,303,1,0,0,1.00,1.00,1.00,2,4,4,27.2,63.898,14,2.000,0.927,4,1.000,2,61.53,61.50,0,0.0000,0.650,0.0000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1657,2.35,63.43,17.30,303,0,0,0,1.00,1.00,1.00,2,4,4,20.9,3.725,16,2.000,0.923,4,0.285,0,31.29,29.00,0,0.0000,0.675,0.0000
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,1596,0.36,70.57,64.36,303,0,1,0,1.00,1.00,1.00,1,4,4,14.5,31.002,14,2.000,0.922,4,0.600,2,50.84,32.00,0,0.0000,0.671,0.0000
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,1559,1.18,76.33,49.04,303,0,1,0,1.00,1.00,1.00,2,4,4,21.6,55.207,14,2.000,0.927,4,1.000,2,60.88,41.00,0,0.0000,0.648,0.0000
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,1486,2.12,49.13,117.44,303,0,2,0,1.00,1.00,1.00,4,4,4,22.9,43.986,14,2.000,0.917,4,1.000,0,50.50,-50.50,0,0.0000,0.666,0.0000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1436,0.00,78.17,17.03,303,1,1,0,1.00,1.00,1.00,2,4,4,26.5,29.533,16,2.000,0.922,4,1.000,0,49.19,48.00,0,0.0000,0.671,0.0000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1377,4.23,116.29,26.22,303,0,2,0,1.00,1.00,1.00,2,4,4,24.6,79.950,16,2.000,0.923,4,1.000,0,64.76,54.00,0,0.0000,0.675,0.0000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1339,0.00,45.41,46.46,303,0,0,0,1.00,1.00,1.00,1,4,4,19.5,29.258,16,2.000,0.927,4,0.641,0,33.25,33.25,0,0.0000,0.648,0.0000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1325,0.00,49.93,48.30,303,0,0,0,1.00,1.00,1.00,2,4,4,7.9,12.200,16,2.000,0.927,4,1.000,0,51.86,31.75,0,0.0000,0.648,0.0000
100000,30.00,16,0,7,0,8,0,1.00,0,0.233,1292,4.53,95.59,51.36,303,1,1,0,1.00,1.00,1.00,2,4,4,29.9,55.850,15,2.000,0.922,4,1.000,1,63.14,62.50,0,0.0000,0.671,0.0000
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,1282,0.00,48.78,33.60,303,0,1,0,1.00,1.00,1.00,2,4,4,17.4,1.771,15,2.000,0.922,4,0.384,1,32.43,15.00,0,0.0000,0.671,0.0000
100000,34.00,16,1,7,0,8,1,1.25,0,0.206,1247,3.23,86.44,18.62,303,1,1,3,1.50,1.00,1.25,1,4,4,28.9,48.133,16,2.000,0.928,4,1.000,0,56.89,56.75,0,0.0000,0.647,0.0000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1230,0.00,70.28,13.86,303,2,2,0,1.00,1.00,1.00,2,4,4,43.2,46.461,16,2.000,0.922,4,1.000,0,49.50,49.25,0,0.0000,0.671,0.0000
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,1157,0.00,47.70,2.48,303,1,0,0,1.00,1.00,1.00,2,4,4,27.4,4.691,16,2.000,0.923,4,1.000,0,21.84,21.00,0,0.0000,0.715,0.0000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1156,0.00,43.54,21.54,303,0,1,0,1.00,1.00,1.00,1,4,4,14.4,16.121,16,2.000,0.923,4,1.000,0,48.00,48.00,0,0.0000,0.675,0.0000
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,1127,0.00,63.88,20.46,303,2,1,0,1.00,1.00,1.00,1,4,4,42.3,31.459,15,2.000,0.927,4,0.873,0,34.21,21.00,0,0.0000,0.648,0.0000
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,1119,0.00,59.60,13.79,303,0,2,0,1.00,1.00,1.00,4,4,4,3.5,28.827,16,2.000,0.922,4,0.977,0,29.25,29.25,0,0.0000,0.726,0.0000
