step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,1123,33.21,1.41,7.82,0.40,6.66,0.36,1.44,0.146,0.209,451399.3,448182.8,4,64,3.29,1.51,1.36,21.8822,487.11,22599.7,0.0657,38.7017,5462,32.7428,2102,9.8408,37871.7,148.26,2.3488,0.0,0.0000,1.000,0.7810
10000,1,1130,32.09,1.01,7.37,0.25,7.71,0.29,1.35,0.121,0.211,449725.3,440416.0,7,90,3.25,1.41,1.27,21.6113,439.16,23508.6,0.2005,38.3078,5461,32.7368,1904,10.0253,38810.0,93.87,11.4118,0.0,0.0000,1.000,0.3216
10000,2,899,30.33,1.35,6.77,0.07,8.55,0.38,1.39,0.174,0.172,368959.7,307121.9,7,85,3.27,1.55,1.25,14.8479,341.39,27864.2,0.0688,31.1504,5461,32.7368,1397,6.5149,23834.9,57.87,29.5915,0.0,0.0000,1.000,0.0291
20000,0,1246,26.09,0.70,6.30,0.36,9.41,0.17,1.15,0.060,0.241,261123.9,146419.0,9,86,3.38,1.20,1.08,5.8628,454.88,15418.8,0.1137,24.5620,5462,15.6850,1314,3.0593,10877.6,148.26,1.1197,0.0,0.0000,1.000,0.7810
20000,1,1002,27.24,0.55,6.40,0.51,11.07,0.15,1.11,0.053,0.211,150373.6,64170.2,7,85,3.59,1.16,1.07,2.6070,289.22,32227.8,0.0005,14.0880,5461,15.6822,1149,1.5954,4825.8,93.87,3.3386,0.0,0.0000,1.000,0.3216
20000,2,670,29.78,0.54,7.61,0.52,12.19,0.18,1.11,0.058,0.160,99002.3,31407.9,7,99,3.81,1.16,1.03,1.4131,221.63,43217.2,0.0000,9.4172,5461,15.6822,924,0.7305,2164.5,57.87,7.6539,0.0,0.0000,1.000,0.0291
30000,0,1076,34.07,1.73,6.91,0.20,14.47,0.56,1.40,0.202,0.287,451081.3,329633.2,12,75,4.20,1.56,1.18,14.6405,349.09,21418.7,0.0059,42.3924,5462,36.4593,1053,5.6661,28369.8,148.26,2.3271,0.0,0.0000,1.000,0.7810
30000,1,1086,28.95,1.28,6.32,0.22,10.74,0.29,1.27,0.105,0.231,444351.2,354251.9,15,69,3.71,1.33,1.18,15.5762,314.48,29032.7,0.0000,41.6349,5461,36.4526,1188,6.6385,31301.8,93.87,11.3479,0.0,0.0000,1.000,0.3216
30000,2,710,34.19,1.76,6.95,0.19,13.59,0.37,1.34,0.125,0.183,352562.1,236079.8,9,59,4.07,1.46,1.19,9.8100,172.57,37095.5,0.0000,33.6488,5461,36.4526,1033,4.0450,18278.9,57.87,29.8619,0.0,0.0000,1.000,0.0291
40000,0,960,38.06,0.56,9.03,0.06,12.63,0.19,1.12,0.067,0.245,259243.4,127737.2,12,73,4.17,1.14,1.08,5.3357,426.90,13105.5,0.4277,25.5270,5462,15.5672,1357,1.5432,7048.8,148.26,1.0884,0.0,0.0000,1.000,0.7810
40000,1,814,36.44,0.44,9.91,0.20,10.76,0.09,1.10,0.034,0.199,147030.5,67266.0,11,81,3.92,1.09,1.09,2.9140,515.43,31445.8,0.0000,14.5647,5461,15.5643,1392,0.8235,3306.5,93.87,3.2737,0.0,0.0000,1.000,0.3216
40000,2,644,36.25,0.30,9.63,0.16,11.17,0.04,1.07,0.017,0.156,96123.9,37388.7,10,79,4.04,1.07,1.08,1.5837,309.51,42609.8,0.0000,9.6126,5461,15.5643,1198,0.4589,1623.7,57.87,7.5587,0.0,0.0000,1.000,0.0291
50000,0,1111,31.03,1.40,7.32,0.07,9.44,0.71,1.39,0.246,0.231,442046.6,316824.1,6,95,3.49,1.56,1.12,14.1690,281.11,14459.8,1.2280,41.6116,5462,35.3156,1545,6.3960,30801.2,148.26,2.3547,0.0,0.0000,1.000,0.7810
50000,1,1073,29.67,0.59,7.27,0.17,9.66,0.34,1.16,0.125,0.218,436656.2,330985.6,7,82,3.48,1.23,1.06,14.8645,288.63,22828.6,0.0538,40.5162,5461,35.3091,1576,8.8832,37974.6,93.87,11.5361,0.0,0.0000,1.000,0.3216
50000,2,848,30.78,0.87,7.08,0.11,10.33,0.40,1.20,0.145,0.179,346069.6,242432.5,7,102,3.55,1.27,1.12,10.3022,204.53,34260.0,0.0000,32.5547,5461,35.3091,1340,6.2932,23953.6,57.87,30.4714,0.0,0.0000,1.000,0.0291
60000,0,944,35.38,2.21,7.84,0.08,13.37,1.29,1.56,0.443,0.253,262867.7,102589.8,10,86,4.17,1.90,1.14,4.3357,237.91,13603.9,0.5487,25.2681,5462,16.3266,1170,1.8184,8141.5,148.26,1.0931,0.0,0.0000,1.000,0.7810
60000,1,823,34.30,1.18,9.19,0.38,12.12,0.61,1.28,0.208,0.216,150821.0,55935.0,9,98,4.18,1.44,1.10,2.5990,337.93,32133.0,0.0000,14.4671,5461,16.3237,1205,1.0615,3965.9,93.87,3.3104,0.0,0.0000,1.000,0.3216
60000,2,657,33.99,1.15,8.51,0.41,12.46,0.52,1.24,0.212,0.169,99454.4,33621.0,10,89,4.17,1.40,1.05,1.5870,162.41,44495.9,0.0000,9.5383,5461,16.3237,976,0.5605,1964.6,57.87,7.5568,0.0,0.0000,1.000,0.0291
70000,0,1176,32.56,1.43,7.58,0.05,10.04,0.70,1.40,0.238,0.256,443134.4,240730.3,11,86,3.62,1.57,1.16,10.6255,322.11,14233.2,1.6922,41.8164,5462,37.3973,1332,6.2169,30924.5,148.26,2.3112,0.0,0.0000,1.000,0.7810
70000,1,1118,30.23,1.17,7.38,0.16,8.88,0.46,1.32,0.172,0.225,441250.2,251766.5,12,110,3.40,1.46,1.11,10.9412,366.00,21521.2,0.1404,41.0847,5461,37.3905,1609,8.8242,39423.9,93.87,11.6950,0.0,0.0000,1.000,0.3216
