step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,130,44.56,0.75,12.88,0.19,11.03,0.02,1.21,0.015,0.037,222150.0,205244.9,1,23,4.15,1.16,1.16,17.5739,524.55,38711.6,0.0700,17.7512,5462,11.4892,1605,3.4713,13187.9,61.81,43.9724,0.0,0.0000,0.822,0.1313
10000,1,284,45.66,0.13,12.12,0.27,15.00,0.00,1.05,0.004,0.090,219987.9,203865.5,1,25,4.31,1.03,1.04,17.8571,605.23,34688.9,0.2875,17.2616,5461,11.4871,1505,3.5392,14917.1,102.89,58.2327,0.0,0.0000,0.880,0.3256
10000,2,439,44.37,0.18,11.17,0.18,14.87,0.01,1.05,0.007,0.132,205961.5,188667.2,1,35,4.16,1.06,1.02,16.1940,843.28,27795.3,0.2884,15.9117,5461,11.4871,1460,3.2354,13929.0,135.31,59.2138,0.0,0.0000,0.909,0.4519
20000,0,111,61.45,1.41,10.96,0.29,19.68,0.11,1.39,0.063,0.042,104846.2,64794.3,1,21,5.08,1.51,1.12,4.3269,136.11,33616.9,0.0183,9.8679,5462,4.9458,1298,1.8645,4951.0,59.62,21.1272,0.0,0.0000,0.850,0.2018
20000,1,307,58.82,0.21,11.93,0.07,20.12,0.02,1.05,0.010,0.113,59194.5,37647.6,1,25,4.85,1.05,1.04,2.8403,453.78,38926.3,0.0000,5.5735,5461,4.9449,1311,0.8599,2418.0,137.06,13.1713,0.0,0.0000,0.960,0.3823
20000,2,330,53.46,0.62,11.06,0.12,16.42,0.02,1.18,0.012,0.107,53050.3,35719.5,1,28,4.45,1.21,1.09,2.8208,649.14,33326.2,0.0000,5.0392,5461,4.9449,1305,0.7558,2195.7,103.33,13.2077,0.0,0.0000,0.883,0.3347
30000,0,247,49.08,0.11,10.02,0.03,14.29,0.00,1.02,0.000,0.069,187274.7,172255.8,1,34,4.09,1.00,1.05,11.0162,303.61,36495.6,0.0185,17.6171,5462,11.5322,1753,4.4359,15657.7,105.54,44.9812,0.0,0.0000,0.915,0.2680
30000,1,379,40.36,0.12,8.60,0.03,11.35,0.00,1.06,0.000,0.087,191495.2,204369.7,1,27,3.67,1.05,1.06,13.0548,485.19,34460.9,0.0026,17.6989,5461,11.5301,1558,4.3333,17080.0,97.03,58.6375,0.0,0.0000,0.894,0.3091
30000,2,336,43.74,0.23,9.96,0.03,11.46,0.00,1.08,0.000,0.083,179447.7,192161.5,1,63,3.91,1.03,1.10,12.7245,884.05,30590.7,0.0052,16.3244,5461,11.5301,1128,3.8699,15648.5,97.42,60.6279,0.0,0.0000,0.885,0.3347
40000,0,376,46.08,0.05,8.91,0.02,14.02,0.00,1.03,0.000,0.098,106276.7,73847.8,1,43,3.88,1.02,1.03,5.3817,198.03,31952.1,0.0774,10.0685,5462,4.3574,1563,1.9416,5045.9,152.73,20.6813,0.0,0.0000,0.922,0.3912
40000,1,256,45.25,0.07,10.59,0.00,11.90,0.00,1.01,0.000,0.067,55914.0,36092.9,1,15,3.83,1.00,1.01,3.1070,647.40,37167.2,0.0000,5.3968,5461,4.3566,1485,0.8957,2320.5,68.33,13.6574,0.0,0.0000,0.793,0.2432
