step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under
3000,-60,0,5356,1.2428,183.58,91.47,-15.88,2,-15.19,0.000,30.195
3000,-60,1,2376,0.2475,96.71,573.79,-18.05,0,-17.36,0.000,32.363
3000,-60,2,2,0.0002,0.00,2.32,-14.98,0,-4.63,0.000,19.632
3000,-50,0,7155,181.8445,440.33,95.44,-3.48,6,-5.14,0.000,20.524
3000,-50,1,1539,67.6479,150.91,466.58,-20.52,6,-5.80,0.000,20.878
3000,-50,2,4,0.0002,0.00,6.42,-10.77,0,0.57,0.000,14.434
3000,-40,0,6347,542.8008,593.02,62.05,6.34,77,6.32,0.663,12.768
3000,-40,1,1732,220.1297,216.84,625.21,-11.75,36,4.86,0.040,11.615
3000,-40,2,2,0.3006,0.00,2.34,27.50,0,9.48,0.000,5.525
3000,-30,0,4330,556.1460,365.55,87.71,12.09,220,15.52,3.643,8.716
3000,-30,1,3236,548.8713,451.01,1512.67,2.95,143,15.62,1.106,4.997
3000,-30,2,611,115.8054,86.62,867.94,-1.79,60,18.60,0.000,0.549
3000,-20,0,1820,368.6813,239.34,41.52,14.50,133,23.99,7.929,6.062
3000,-20,1,2505,716.7875,530.02,1068.10,19.87,185,23.89,3.958,2.630
3000,-20,2,3894,690.0519,421.08,11158.61,6.93,491,23.64,0.196,0.044
3000,-10,0,1811,593.3884,631.33,24.50,12.59,29,31.51,12.532,4.274
3000,-10,1,2058,964.6638,834.18,916.34,31.37,173,32.01,7.929,1.209
3000,-10,2,4355,720.3869,386.57,15910.90,11.08,722,29.72,2.119,0.000
3000,0,0,1824,395.5359,452.08,30.49,24.15,25,37.41,16.262,2.970
3000,0,1,1746,813.8970,788.47,844.54,37.49,118,37.85,11.424,0.509
3000,0,2,4797,641.0393,401.17,15259.89,16.99,636,34.89,5.637,0.000
3000,10,0,3026,537.5668,642.79,50.08,35.83,30,40.63,18.450,2.405
3000,10,1,2748,808.5706,839.04,1368.77,39.59,40,40.87,13.613,0.331
3000,10,2,3671,521.5263,475.19,9691.88,10.42,174,36.03,6.551,0.000
3000,20,0,4006,399.7082,471.57,61.79,30.00,30,39.71,18.058,2.810
3000,20,1,3294,644.2107,649.80,1559.69,23.75,28,40.48,13.583,0.477
3000,20,2,1145,113.5494,79.05,2023.54,18.17,45,36.88,7.260,0.000
3000,30,0,6758,716.3693,788.12,84.82,23.69,47,38.74,17.215,2.899
3000,30,1,2293,390.7549,431.66,986.84,33.33,40,41.15,14.105,0.362
3000,30,2,223,54.0743,58.92,247.92,36.98,1,39.58,9.583,0.000
3000,40,0,6694,670.5032,671.20,62.45,19.30,66,36.45,15.288,3.049
3000,40,1,1249,250.4637,227.05,498.56,39.83,66,39.63,12.873,0.330
3000,40,2,227,31.1025,26.25,272.95,41.55,6,38.58,8.591,0.000
3000,50,0,5128,271.2756,251.52,13.07,12.37,31,31.96,11.919,3.625
3000,50,1,577,160.1152,109.56,147.86,37.17,34,36.77,11.693,0.517
3000,50,2,11,7.7609,0.88,14.62,40.85,7,34.20,4.572,0.000
3000,60,0,3853,150.3827,197.90,0.78,12.87,7,28.19,8.394,3.504
3000,60,1,2,0.6275,0.30,0.35,1.61,0,27.52,6.249,2.021
3000,70,0,4656,88.6940,94.28,0.15,24.33,1,29.38,6.018,1.140
3000,80,0,3564,38.9278,35.02,0.06,32.21,0,31.98,4.100,0.008
4000,-60,0,5423,0.9969,110.47,93.57,-7.67,5,-14.97,0.000,29.972
4000,-60,1,2309,0.2547,57.69,539.29,-9.62,0,-17.36,0.000,32.363
4000,-60,2,2,0.0002,0.00,2.22,5.87,0,-5.23,0.000,20.228
4000,-50,0,7183,204.9618,388.70,94.51,3.24,36,-4.82,0.000,20.237
4000,-50,1,1511,94.5747,156.57,448.00,15.77,13,-5.54,0.000,20.629
4000,-50,2,4,0.0002,0.00,6.21,12.12,0,-0.02,0.000,15.017
4000,-40,0,6354,627.1417,512.21,61.68,17.35,212,6.75,0.703,12.497
4000,-40,1,1725,381.8547,326.87,618.41,29.81,97,5.07,0.041,11.465
4000,-40,2,2,0.0001,0.00,2.32,-2.46,0,8.96,0.000,6.036
4000,-30,0,4331,501.9903,324.68,87.44,27.66,206,15.96,3.755,8.532
4000,-30,1,3222,695.3458,374.61,1506.61,36.69,256,15.73,1.132,4.980
4000,-30,2,624,148.5831,76.13,891.71,45.18,61,18.31,0.000,0.627
4000,-20,0,1814,256.8079,164.01,40.99,42.86,51,24.93,8.328,5.778
4000,-20,1,2490,530.7228,198.70,1055.46,38.94,100,23.91,3.976,2.643
4000,-20,2,3915,652.8326,298.63,11238.71,44.80,483,23.40,0.178,0.056
4000,-10,0,1813,625.4665,498.92,24.64,59.98,54,32.78,13.243,4.027
4000,-10,1,2047,663.8043,229.04,910.19,44.56,122,32.11,7.980,1.182
4000,-10,2,4364,563.0346,262.45,15983.80,51.18,605,29.54,2.066,0.000
4000,0,0,1828,519.0566,619.18,30.59,61.86,19,38.73,17.111,2.794
4000,0,1,1746,759.7562,589.09,845.27,44.98,59,37.96,11.465,0.482
4000,0,2,4793,562.1222,229.07,15284.51,55.31,535,34.80,5.597,0.000
4000,10,0,3037,618.6992,845.97,50.32,57.53,7,41.91,19.332,2.262
4000,10,1,2778,877.6393,954.88,1391.92,42.73,21,40.94,13.604,0.319
4000,10,2,3630,683.0682,364.13,9637.22,56.90,403,35.86,6.411,0.000
4000,20,0,4105,527.8209,625.26,64.73,60.00,29,40.95,18.834,2.612
4000,20,1,3229,992.3604,1076.48,1501.71,50.84,69,40.55,13.687,0.483
4000,20,2,1111,166.5348,113.89,1975.95,43.70,78,36.66,7.050,0.000
4000,30,0,6832,906.4785,994.67,81.26,54.22,103,39.35,17.589,2.797
4000,30,1,2219,780.0797,848.04,957.41,45.26,46,41.26,14.233,0.375
4000,30,2,223,128.3072,131.45,248.16,57.93,6,40.13,10.128,0.000
4000,40,0,6726,872.4302,995.17,60.19,50.93,75,36.94,15.566,2.966
4000,40,1,1212,532.9739,433.94,490.87,45.02,47,40.16,13.251,0.310
4000,40,2,232,102.1506,55.95,280.83,51.67,51,39.20,9.207,0.000
4000,50,0,5125,304.6878,343.46,12.73,48.53,9,32.47,12.183,3.522
4000,50,1,580,349.0965,295.36,152.22,50.19,7,37.85,12.377,0.444
4000,50,2,11,0.6391,0.38,15.14,28.92,3,34.95,5.160,0.000
4000,60,0,3853,119.5370,206.41,0.77,41.02,1,28.63,8.575,3.393
4000,60,1,2,2.5266,2.25,0.37,54.07,0,28.65,6.586,1.648
4000,70,0,4656,51.3366,96.47,0.14,33.90,0,29.68,6.149,1.103
4000,80,0,3564,19.5043,35.82,0.05,30.58,0,32.10,4.159,0.006
5000,-60,0,5472,31.9430,93.20,94.35,-13.64,3,-9.08,0.000,24.140
5000,-60,1,2260,13.2867,45.27,510.42,-15.16,4,-11.61,0.000,26.612
5000,-60,2,2,0.0018,0.00,2.15,-8.91,0,-1.12,0.000,16.121
5000,-50,0,7199,426.8141,476.87,93.63,-7.31,37,0.83,0.125,16.073
5000,-50,1,1495,204.2537,169.91,437.75,-5.90,39,0.23,0.011,15.495
5000,-50,2,4,0.0000,0.00,6.07,-6.09,0,3.86,0.000,11.142
5000,-40,0,6358,636.1994,508.99,61.39,0.99,203,11.79,2.241,10.251
5000,-40,1,1721,349.9638,138.14,615.52,2.50,147,10.30,0.424,8.307
5000,-40,2,2,0.0000,0.00,2.32,25.20,0,12.64,0.000,2.802
5000,-30,0,4324,556.4649,370.48,86.71,11.62,205,20.24,5.842,7.102
5000,-30,1,3216,624.4440,365.42,1507.03,10.39,249,20.05,2.242,3.443
5000,-30,2,637,162.5118,72.22,917.67,11.43,80,22.37,0.046,0.100
5000,-20,0,1810,274.1602,198.47,40.57,11.98,60,27.63,9.943,5.040
5000,-20,1,2468,443.9579,252.17,1037.28,22.05,146,27.26,5.571,1.978
5000,-20,2,3941,546.3932,275.45,11322.05,17.10,419,26.77,0.871,0.003
5000,-10,0,1812,422.6283,438.47,24.36,13.18,14,33.98,13.999,3.697
5000,-10,1,2041,457.7497,341.57,903.05,31.20,79,34.10,9.266,0.959
5000,-10,2,4371,473.6146,203.55,16017.78,22.22,505,31.71,3.276,0.000
5000,0,0,1847,477.4771,574.73,29.43,14.35,6,38.24,16.752,2.801
5000,0,1,1739,631.1057,724.76,849.90,38.47,26,38.48,11.820,0.443
5000,0,2,4781,417.3826,207.75,15258.42,24.80,470,35.51,6.126,0.000
5000,10,0,3045,658.0009,951.79,50.15,12.39,32,39.64,17.716,2.563
5000,10,1,2808,999.0285,1220.83,1411.32,41.07,42,39.88,12.791,0.378
5000,10,2,3592,472.0544,256.55,9571.02,32.64,367,35.23,5.933,0.000
5000,20,0,4115,534.1135,530.29,64.40,12.56,24,37.32,16.351,3.216
5000,20,1,3224,1235.0244,1031.19,1493.09,36.23,112,38.13,11.925,0.650
5000,20,2,1106,195.7319,86.44,1961.66,41.19,149,34.69,5.529,0.000
5000,30,0,6845,1111.1697,1057.62,80.98,22.90,115,34.78,14.571,3.689
5000,30,1,2204,932.0907,387.97,950.13,28.96,254,37.32,11.320,0.655
5000,30,2,225,97.3140,4.00,251.56,-1.62,58,35.45,5.786,0.000
5000,40,0,6722,1125.6726,869.67,59.42,20.96,224,30.84,11.726,4.306
5000,40,1,1207,482.5419,76.73,488.40,14.77,216,34.06,9.049,0.782
5000,40,2,241,64.8129,6.44,293.85,-2.37,28,33.81,4.485,0.000
5000,50,0,5123,404.0702,332.48,12.54,12.58,94,24.64,7.760,5.629
5000,50,1,582,276.1810,35.42,156.34,-0.23,117,29.69,7.292,1.577
5000,50,2,11,0.3324,0.00,15.58,18.16,1,29.87,1.797,0.000
5000,60,0,3853,108.3448,123.95,0.76,4.64,11,18.42,3.765,6.741
5000,60,1,2,3.2282,3.17,0.38,6.62,1,22.12,3.319,3.233
5000,70,0,4656,29.9696,81.26,0.14,-1.63,0,14.79,1.142,6.378
5000,80,0,3564,4.0749,24.61,0.05,-1.84,0,15.07,0.173,3.927
6000,-60,0,5487,287.3257,263.72,94.39,16.72,47,2.48,0.209,14.852
6000,-60,1,2245,160.3180,116.96,501.73,14.59,79,-0.03,0.010,15.774
6000,-60,2,2,0.1492,0.13,2.13,26.76,0,7.01,0.000,7.989
6000,-50,0,7203,975.9171,660.86,93.34,29.37,301,11.79,2.171,10.189
6000,-50,1,1491,371.3725,144.13,437.98,15.69,214,10.38,0.667,8.728
6000,-50,2,4,0.0081,0.00,6.04,33.40,0,11.37,0.000,4.068
6000,-40,0,6356,744.8851,397.38,61.01,37.17,363,21.24,6.332,6.802
6000,-40,1,1722,303.4464,133.68,618.36,21.04,150,19.03,2.483,4.533
6000,-40,2,3,0.0005,0.00,3.38,30.49,1,21.22,0.029,0.121
6000,-30,0,4317,634.1405,312.77,86.33,38.62,169,27.82,10.024,5.002
6000,-30,1,3204,655.5653,219.22,1507.88,29.38,318,26.97,5.027,1.768
6000,-30,2,656,142.8934,57.52,952.93,29.48,78,28.69,1.558,0.000
6000,-20,0,1803,305.3887,283.99,39.63,54.13,37,33.12,13.409,3.874
6000,-20,1,2441,564.1115,307.63,1010.11,29.70,230,32.44,8.593,1.206
6000,-20,2,3975,508.4677,180.97,11406.54,30.02,446,31.66,3.218,0.000
6000,-10,0,1811,473.6783,600.82,24.01,55.10,15,36.67,15.929,3.286
6000,-10,1,2038,558.9773,472.19,895.62,31.86,48,36.69,11.108,0.754
6000,-10,2,4375,330.4488,140.84,16010.46,28.55,417,34.28,5.034,0.000
6000,0,0,1853,546.7641,750.97,29.68,61.00,10,38.52,17.092,2.871
6000,0,1,1744,713.1689,716.47,854.26,35.82,52,38.57,11.935,0.456
6000,0,2,4770,383.8656,203.67,15214.62,29.07,416,35.42,6.045,0.000
6000,10,0,3056,792.0865,1012.91,50.54,64.13,53,37.40,16.300,3.077
6000,10,1,2829,1194.4798,1118.63,1429.82,37.42,208,37.28,10.899,0.558
6000,10,2,3560,397.7465,290.84,9515.62,9.23,273,32.62,4.093,0.000
6000,20,0,4128,501.1810,338.94,64.70,46.69,57,32.08,13.136,4.479
6000,20,1,3217,1137.7528,692.73,1495.73,22.81,343,32.52,8.263,1.217
6000,20,2,1100,108.5412,69.82,1950.25,-1.70,80,29.86,2.449,0.000
6000,30,0,6851,898.8577,534.97,80.91,20.85,275,26.32,9.629,5.895
6000,30,1,2191,503.6394,213.53,948.34,30.46,275,29.44,6.459,1.546
6000,30,2,232,10.0154,4.93,262.11,52.56,21,26.65,0.897,0.001
6000,40,0,6722,483.2780,189.61,59.33,9.77,221,19.76,5.914,7.675
6000,40,1,1198,111.0883,53.65,487.28,34.03,77,23.71,3.694,2.525
6000,40,2,250,19.0133,5.61,308.00,48.22,21,23.95,0.318,0.050
6000,50,0,5119,159.1827,55.41,12.09,-1.74,49,11.03,2.211,10.943
6000,50,1,586,69.7155,40.59,159.41,32.41,30,17.66,2.011,5.065
6000,50,2,11,0.0008,0.00,15.79,26.98,1,20.67,0.006,0.181
6000,60,0,3853,40.0763,66.55,0.74,-9.78,1,2.19,0.214,15.121
6000,60,1,2,0.6198,0.00,0.38,-1.86,0,10.84,0.253,7.857
6000,70,0,4656,10.9542,57.00,0.13,-14.81,0,-5.58,0.000,20.846
6000,80,0,3564,0.0498,14.94,0.05,-23.14,0,-12.09,0.000,27.086
7000,-60,0,5472,910.7889,546.25,93.65,24.57,260,16.99,3.692,7.658
7000,-60,1,2260,464.4258,195.96,513.32,17.88,184,14.61,1.461,6.893
7000,-60,2,2,0.7086,0.00,2.16,23.28,0,17.65,0.000,0.739
7000,-50,0,7191,1053.5009,656.14,92.40,25.90,302,24.32,7.627,5.617
7000,-50,1,1503,308.3899,126.93,446.58,43.65,111,23.42,4.493,3.455
7000,-50,2,4,0.0009,0.00,6.10,24.40,0,20.98,0.007,0.153
7000,-40,0,6356,650.6435,498.77,60.84,34.56,120,31.46,12.007,3.978
7000,-40,1,1721,315.3619,154.14,622.07,49.38,139,29.66,7.212,1.657
7000,-40,2,4,0.0000,0.00,4.45,15.99,1,29.89,1.996,0.000
7000,-30,0,4308,634.0287,523.24,85.33,39.33,56,35.65,14.822,3.185
7000,-30,1,3196,506.2299,257.03,1502.44,50.72,220,34.59,9.292,0.729
7000,-30,2,673,119.2806,56.60,978.59,55.81,39,35.29,5.722,0.000
7000,-20,0,1805,347.8464,409.06,39.41,33.51,15,38.18,16.684,2.846
7000,-20,1,2436,549.8733,455.64,1008.00,45.30,79,37.33,11.720,0.676
7000,-20,2,3978,320.7701,135.55,11417.54,55.45,272,36.28,6.580,0.000
7000,-10,0,1812,550.9560,749.48,23.84,38.98,9,38.95,17.408,2.866
7000,-10,1,2037,711.2771,635.04,890.92,38.81,43,38.50,12.359,0.598
7000,-10,2,4375,272.9733,139.61,15984.78,55.00,319,36.01,6.413,0.000
7000,0,0,1855,527.3517,505.44,29.64,31.14,16,37.42,16.263,3.059
7000,0,1,1763,648.4068,360.02,871.62,30.57,43,37.24,10.924,0.537
7000,0,2,4749,411.2867,235.61,15205.57,49.37,393,34.01,4.970,0.000
7000,10,0,3075,601.7252,364.11,50.54,21.87,66,32.89,13.234,3.931
7000,10,1,2812,723.4194,291.17,1425.84,22.76,216,32.68,7.833,0.967
7000,10,2,3558,400.6941,158.32,9543.70,51.63,318,28.41,1.873,0.008
7000,20,0,4132,345.7029,231.95,64.82,19.38,108,24.96,8.785,6.229
7000,20,1,3200,454.8080,207.23,1489.11,29.30,184,25.41,4.475,2.363
7000,20,2,1113,129.4512,67.35,1968.62,46.92,137,23.11,0.456,0.191
7000,30,0,6856,438.3657,298.09,80.81,18.78,122,16.79,4.666,8.881
7000,30,1,2179,244.0098,116.19,946.07,16.71,71,19.86,2.369,3.707
7000,30,2,239,11.0568,4.69,270.23,3.66,4,16.14,0.006,1.521
7000,40,0,6727,234.6461,219.05,59.25,9.72,62,8.05,1.419,12.428
7000,40,1,1191,112.3034,91.98,484.79,2.26,13,11.63,0.606,7.137
7000,40,2,252,17.5190,10.21,310.29,-1.07,6,12.38,0.000,3.595
7000,50,0,5122,42.9790,54.20,12.17,-0.64,11,-2.49,0.090,18.842
7000,50,1,583,51.0923,48.79,157.23,-6.64,1,4.04,0.028,12.278
7000,50,2,11,0.0003,0.00,15.65,1.49,0,10.03,0.000,5.189
7000,60,0,3853,4.7133,42.32,0.71,-14.45,0,-13.05,0.000,28.077
7000,60,1,2,0.0026,0.00,0.37,0.51,0,-0.04,0.000,15.232
7000,70,0,4656,0.0259,34.54,0.12,-26.61,0,-22.00,0.000,36.998
7000,80,0,3564,0.0000,9.05,0.05,-30.74,0,-28.65,0.000,43.646
8000,-60,0,5440,1189.5385,818.36,91.98,25.52,159,29.30,9.766,3.735
8000,-60,1,2292,793.7173,375.00,534.19,25.03,256,27.49,6.543,2.377
8000,-60,2,2,0.0001,0.00,2.23,4.04,0,27.17,0.744,0.000
8000,-50,0,7184,1057.3408,867.48,91.79,33.38,71,34.32,13.415,3.034
8000,-50,1,1510,265.5975,129.58,453.18,5.09,80,33.05,9.498,1.157
8000,-50,2,4,0.0249,0.00,6.24,5.54,0,29.30,1.546,0.000
8000,-40,0,6359,838.2267,860.23,60.43,33.88,32,38.72,16.680,2.435
8000,-40,1,1718,205.4199,150.09,619.04,11.13,13,36.86,11.513,0.575
8000,-40,2,4,0.0000,0.00,4.48,60.62,1,36.11,6.267,0.000
8000,-30,0,4310,894.1386,883.46,84.73,33.10,84,40.50,18.053,2.226
8000,-30,1,3202,514.4964,465.18,1499.83,21.11,38,39.27,12.463,0.367
8000,-30,2,665,94.9992,68.44,963.89,13.60,36,39.76,9.767,0.000
8000,-20,0,1811,362.8585,380.57,39.53,23.30,3,39.95,17.905,2.454
8000,-20,1,2429,760.6042,799.47,999.67,35.42,28,39.80,13.452,0.468
8000,-20,2,3979,307.5123,204.95,11360.09,18.38,217,38.87,8.914,0.000
8000,-10,0,1810,506.2516,339.81,23.38,10.17,43,37.60,16.506,3.013
8000,-10,1,2043,1003.7699,824.92,892.12,39.70,61,38.16,12.058,0.600
8000,-10,2,4371,272.0581,172.64,15933.96,15.41,363,36.01,6.426,0.000
8000,0,0,1854,381.4431,186.47,29.45,10.56,56,33.64,13.835,3.757
8000,0,1,1757,648.7079,331.97,866.42,36.61,214,34.44,8.972,0.733
8000,0,2,4756,441.2911,181.56,15229.62,12.01,471,31.32,3.150,0.000
8000,10,0,3075,407.4785,223.91,50.41,8.13,99,26.86,9.736,5.431
8000,10,1,2788,448.3989,137.83,1409.11,25.76,208,27.52,4.969,1.636
8000,10,2,3582,319.7321,123.73,9582.91,4.59,406,23.57,0.545,0.225
8000,20,0,4138,281.0705,189.96,65.08,-1.35,84,16.87,4.880,8.925
8000,20,1,3192,348.6764,167.45,1490.04,4.65,171,18.00,1.830,4.405
8000,20,2,1115,118.0426,56.82,1969.87,5.27,129,16.44,0.022,1.755
8000,30,0,6867,382.5007,333.29,80.77,-6.38,106,7.23,1.332,13.016
8000,30,1,2176,297.2165,222.53,950.06,-1.75,81,10.94,0.446,7.528
8000,30,2,231,21.5421,17.27,259.78,-13.98,7,6.22,0.000,8.850
8000,40,0,6739,192.7263,248.38,59.00,-14.76,51,-2.71,0.061,18.976
8000,40,1,1189,134.4031,134.56,483.94,-10.52,15,1.14,0.011,14.540
8000,40,2,242,23.3583,20.99,295.29,-13.99,6,2.03,0.000,12.970
8000,50,0,5130,12.0748,39.31,12.48,-24.31,8,-13.99,0.000,29.017
8000,50,1,575,10.6260,36.92,150.09,-19.87,1,-7.25,0.000,22.259
8000,50,2,11,0.0009,0.00,15.19,-5.52,1,0.99,0.000,14.005
8000,60,0,3853,0.0295,25.55,0.67,-30.16,0,-24.30,0.000,39.302
8000,60,1,2,0.0001,0.00,0.35,-17.03,0,-9.21,0.000,24.206
8000,70,0,4656,0.0000,20.93,0.12,-31.61,0,-30.20,0.000,45.202
8000,80,0,3564,0.0000,5.48,0.04,-30.78,0,-30.77,0.000,45.767
9000,-60,0,5409,1593.2805,1422.50,90.10,54.03,118,37.37,14.640,1.947
9000,-60,1,2323,1002.9811,376.87,557.19,53.79,364,35.80,11.157,0.706
9000,-60,2,2,0.0002,0.00,2.34,69.17,1,33.11,3.660,0.000
9000,-50,0,7185,1327.6779,1486.00,91.35,56.82,24,40.90,17.703,1.796
9000,-50,1,1509,431.0719,349.33,457.61,72.98,61,39.28,13.409,0.434
9000,-50,2,4,0.0197,0.00,6.44,71.50,2,34.47,4.724,0.000
9000,-40,0,6368,1039.2596,1331.15,60.26,60.22,26,43.60,20.039,1.649
9000,-40,1,1711,361.0643,366.85,614.36,72.42,5,41.32,14.586,0.269
9000,-40,2,2,0.0000,0.00,2.47,21.12,0,39.02,9.022,0.000
9000,-30,0,4320,1007.5072,1267.18,84.39,59.68,20,43.68,20.245,1.734
9000,-30,1,3213,747.7299,832.01,1500.52,63.46,18,41.94,14.473,0.236
9000,-30,2,644,90.4037,79.32,929.28,69.39,11,41.76,11.756,0.000
