step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,14456,10408,135488,833653,799524,683095,15070,66960,439,2,205480,5992815,183783.732,81836.866,1.0590,68236.120,0.237,0.276,0.251,0.236,0.655,0.314,486,0.0222,0.7141,0.100,6.2,41.1,80.7,38.07,3.32,4.95,2.35,27.46,7.66,1.073,0.114,0.040,0.041,19.451,0.659,0.0024,151,485,1948,9083,73,0,0.000,6650,4509,3951,5996,896,4546,9014,0.00,0.62,10796,33.5265,66711,9552,538943,3099.6,-0.0,466462,61.382,2631002.543,1.61e-14,0.00093,30.00,244554,145.778,3.044,141.255,1.479,145.782,11535,987,1934,0.3754,0.854,1.052,1.302,1.071,0.925,1.161,37378.864,12319.963,179234.808,37966.880,34818.163,9647.706,2149.910,1803.131,0.714,0.566,0.542,0.879,0.718,0.660,6920,46490,0.7874,0.6383,0.6035,0.9999,0.0522,0.0547,0.6084,0.8634,0.8434,0.0967,0.0659,0.0357,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16915,1.0000,0.8279,0.7595,0.9988,0.0522,0.0547,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9936,5.1308,5.0962,0.1246,0.1787,0.1594,0.343,0.380,0.375,0.352,7853,0.1283,0.0092,0.0115,0.00219,0.00166,0.00152,25.02,27.00,27.54,59.2503,0.0267,72.0551,39.0403,22.3413,1080203,1531431,0.7044,0.0069,1741.7,59.2503,21.62,0,0,0,0,0,0,6349,13600.746,12327.097,0.9777
2000,13347,2366,90764,174494,155603,80364,3366,36787,671,0,365502,2943681,34760.459,35024.394,0.9132,14163.085,0.157,0.569,0.134,0.140,0.492,0.342,1676,0.0933,0.7121,0.093,9.0,31.0,67.0,30.03,1.59,6.44,0.85,21.15,7.31,1.168,0.233,0.039,0.039,6.623,0.337,0.0040,76,688,939,35045,60,0,0.000,5734,1045,3223,9079,519,1276,11552,0.00,7.29,10833,11.8351,66812,9829,496525,3263.0,-0.0,529942,21.766,2631002.543,1.06e-15,0.00068,25.34,55126,42.185,3.002,38.336,0.847,42.189,3125,3232,6990,0.2822,0.928,1.134,1.445,1.259,0.944,1.230,15310.908,12526.961,11836.557,15218.588,21868.399,12342.236,2879.262,5639.811,0.466,0.501,0.521,0.407,0.506,0.491,12002,24877,0.6272,0.4467,0.3886,0.9999,0.0431,0.0541,0.6614,0.9090,0.9164,0.1317,0.0270,0.0211,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,6385,0.9991,0.8494,0.8173,0.9976,0.0431,0.0541,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8540,5.0356,4.8759,0.0484,0.0791,0.0711,0.115,0.173,0.151,0.164,2073,0.0790,0.0041,0.0021,0.00238,0.00099,0.00096,26.10,26.81,27.37,280.1082,0.0761,37.3928,13.7581,8.0075,1095760,1527539,1.4951,0.0578,2939.1,280.1082,26.00,0,0,0,0,0,0,21080,20861.309,18231.664,0.9630
3000,10329,1929,74012,155531,140075,79413,2106,30849,430,0,320602,2994115,35588.998,29533.703,0.8582,12337.089,0.075,0.724,0.100,0.101,0.504,0.334,727,0.1189,0.7050,0.070,11.0,33.4,73.5,29.22,2.35,8.67,0.47,17.73,7.23,1.234,0.235,0.165,0.170,6.663,0.274,0.0042,82,315,580,31190,60,0,0.000,5141,32,1847,8450,363,1477,8489,2.00,10.14,13276,14.6492,66736,11902,461208,2166.7,-0.0,564178,12.928,2631002.543,2.37e-14,0.00103,14.43,49943,33.887,2.878,30.506,0.503,33.890,3706,2297,4326,0.2609,0.959,1.240,1.565,1.314,0.961,1.310,13178.865,14929.688,10323.979,13065.395,24536.712,5015.880,3804.821,8375.914,0.505,0.512,0.499,0.448,0.507,0.547,12000,27833,0.7297,0.3537,0.3240,0.9998,0.0329,0.0464,0.6513,1.1381,0.9834,0.1341,0.0323,0.0394,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,3647,0.9997,0.8834,0.8368,0.9991,0.0329,0.0464,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0112,5.3343,5.0540,0.0448,0.0673,0.0592,0.057,0.095,0.110,0.067,1095,0.0578,0.0049,0.0044,0.00239,0.00100,0.00095,24.87,27.63,26.84,1394.5392,0.0712,37.9764,4.0769,8.8507,1097119,1527633,2.0420,0.1152,2908.1,1394.5392,22.38,0,0,0,0,0,0,13176,17196.615,15126.360,0.9546
4000,11855,2819,80775,159396,143023,76077,2544,31035,302,0,294218,3967133,37865.711,32209.149,1.0284,13298.522,0.062,0.779,0.098,0.062,0.534,0.338,656,0.0972,0.7103,0.078,12.0,39.8,80.7,32.51,2.44,7.66,0.42,21.99,7.29,1.262,0.194,0.163,0.168,6.869,0.293,0.0036,82,336,598,30403,123,0,0.000,5450,35,2066,9754,536,1659,9660,1.75,9.54,12265,14.9260,66780,15585,436387,2250.5,-0.0,596810,13.666,2631002.543,3.54e-15,0.00039,37.93,55386,36.429,2.712,32.936,0.780,36.433,4056,2896,4903,0.2785,0.913,1.254,1.685,1.359,0.931,1.377,11325.390,15125.696,16190.927,11204.532,23768.775,7998.939,2923.089,7988.599,0.543,0.560,0.510,0.508,0.436,0.499,16761,30098,0.7066,0.2874,0.2966,0.9986,0.0264,0.0480,0.6310,0.8824,0.9009,0.1363,0.0316,0.0395,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,3079,0.9989,0.8364,0.8355,0.9983,0.0264,0.0480,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9506,4.9931,4.9558,0.0448,0.0477,0.0429,0.048,0.084,0.073,0.085,1379,0.0562,0.0071,0.0034,0.00228,0.00060,0.00088,27.64,27.42,27.60,1860.3342,0.0867,35.5102,5.5530,8.1134,1098943,1524518,2.1272,0.1319,2532.2,1860.3342,25.42,0,0,0,0,0,0,13356,18910.626,16499.873,0.9588
5000,9824,2150,79707,163320,149686,81501,2112,27388,254,0,237402,3453536,40686.193,30139.302,1.0421,14677.598,0.048,0.772,0.106,0.074,0.519,0.361,460,0.0962,0.6909,0.067,12.0,35.3,75.1,29.20,2.24,7.38,0.54,19.03,6.92,1.297,0.196,0.186,0.195,6.989,0.305,0.0035,77,325,569,19475,51,10,0.191,4701,134,2559,7131,361,1555,7908,3.25,10.84,14305,15.0103,66742,15364,408715,1700.9,-0.0,626028,12.614,2631002.543,1.79e-14,0.00092,12.68,57513,38.826,3.013,35.254,0.559,38.829,3734,2139,3951,0.2460,0.971,1.254,1.854,1.423,0.965,1.357,14319.335,18314.690,11632.580,14207.244,29523.968,7000.733,2471.182,5989.789,0.503,0.537,0.518,0.410,0.486,0.553,17603,37940,0.7775,0.2356,0.2837,0.9993,0.0355,0.0520,0.6729,1.0981,0.9000,0.1355,0.0327,0.0323,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,6505,0.9995,0.8859,0.8124,0.9984,0.0356,0.0520,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0714,4.8591,4.8356,0.0492,0.0746,0.0610,0.067,0.103,0.098,0.099,1015,0.0534,0.0038,0.0025,0.00217,0.00082,0.00108,26.50,26.18,27.08,1536.2291,0.0868,44.3343,5.0303,7.5841,1101505,1523374,1.5046,0.0946,2546.1,1536.2291,23.03,0,0,0,0,0,0,8636,15461.704,13591.313,0.9566
6000,12452,2343,78893,150986,136289,70440,1653,29475,261,0,275399,3244114,38564.440,28951.043,1.0271,11271.550,0.041,0.801,0.099,0.060,0.472,0.395,457,0.0857,0.7057,0.078,11.1,32.9,74.9,27.34,2.11,7.33,0.41,17.49,6.91,1.341,0.204,0.215,0.229,6.009,0.286,0.0038,77,322,630,29204,82,10,0.050,5596,306,1797,10349,1536,2226,8690,3.00,12.24,13760,18.3305,66753,18000,386944,2580.9,-0.0,655664,12.752,2631002.543,1.98e-14,0.00051,23.20,49587,35.743,2.974,32.022,0.747,35.747,6229,2025,4198,0.1886,0.975,1.254,1.934,1.392,0.955,1.451,10359.317,15000.926,17732.971,10274.802,21828.217,10079.043,1554.776,6045.673,0.469,0.466,0.481,0.460,0.417,0.512,25089,31741,0.6745,0.2654,0.3007,0.9998,0.0295,0.0548,0.7093,1.1224,1.0196,0.1071,0.0243,0.0404,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,1811,0.9998,0.9211,0.8926,0.9982,0.0295,0.0549,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9973,4.8132,4.8365,0.0429,0.0511,0.0411,0.069,0.066,0.063,0.096,1173,0.0598,0.0040,0.0030,0.00219,0.00057,0.00097,24.45,26.93,27.65,1913.9489,0.1092,32.5849,6.0411,6.7111,1101856,1522122,0.7992,0.0304,2214.4,1913.9489,19.40,0,0,0,0,0,0,11804,17679.493,15333.114,0.9470
7000,8141,1896,97313,216811,198071,117099,2399,37630,568,0,370431,3430766,47571.717,38499.480,0.9556,16376.041,0.064,0.734,0.144,0.058,0.439,0.418,450,0.1583,0.7121,0.065,12.8,35.0,71.5,26.77,2.01,8.70,0.33,15.73,6.46,1.447,0.233,0.215,0.222,6.158,0.318,0.0040,78,319,689,35557,112,17,0.135,3967,772,1061,6308,1036,1498,5607,7.25,16.40,9057,14.8776,66819,13722,356079,2541.7,-0.0,694693,16.235,2631002.543,1.89e-14,0.00032,24.47,76700,41.743,2.634,38.650,0.459,41.747,4287,1060,2794,0.1598,0.989,1.303,1.993,1.507,0.971,1.535,14510.673,17038.060,23238.227,14312.685,26396.845,13816.933,1599.532,6706.975,0.408,0.471,0.458,0.523,0.533,0.574,24863,40746,0.6814,0.1947,0.2718,0.9996,0.0365,0.0545,0.7489,1.0580,0.9091,0.1068,0.0347,0.0367,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3056,0.9997,0.8574,0.8126,0.9981,0.0365,0.0546,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6641,4.8866,4.6002,0.0438,0.0484,0.0409,0.041,0.079,0.065,0.085,2079,0.0684,0.0026,0.0035,0.00220,0.00096,0.00114,26.50,26.28,27.46,1608.4465,0.1300,41.2885,8.0970,8.1381,1105113,1521339,0.6189,0.0151,2230.2,1608.4465,21.78,0,0,0,0,0,0,17545,22123.439,18998.165,0.9459
8000,9117,1757,69093,122755,107346,52094,1568,25210,304,0,300261,2544797,28114.570,26625.951,0.9537,8728.324,0.049,0.834,0.082,0.034,0.416,0.430,376,0.1185,0.7213,0.082,11.0,32.0,67.9,25.00,1.51,8.18,0.59,14.72,6.59,1.444,0.222,0.207,0.217,5.653,0.272,0.0038,76,307,441,22241,78,16,0.164,4306,849,1180,7088,749,984,7384,6.00,16.72,11032,14.3660,66721,18178,337835,1856.5,-0.0,719265,9.869,2631002.543,9.38e-15,0.00009,7.77,45040,28.289,2.625,25.081,0.583,28.297,3488,1603,4026,0.1958,0.970,1.290,1.998,1.502,0.917,1.604,7182.783,12065.980,12194.990,7122.792,17525.111,9693.706,1070.090,7133.831,0.376,0.463,0.436,0.367,0.421,0.476,31176,26065,0.6268,0.3027,0.2677,0.9997,0.0296,0.0615,0.8111,0.9688,0.9501,0.0922,0.0447,0.0365,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,1122,0.9997,0.8086,0.8199,0.9979,0.0296,0.0615,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7397,4.9624,4.4810,0.0451,0.0659,0.0533,0.070,0.148,0.081,0.110,1385,0.0638,0.0039,0.0033,0.00222,0.00053,0.00111,25.34,26.70,27.87,1497.5063,0.1109,25.0462,4.8908,4.9785,1106966,1519144,1.1005,0.1113,2350.0,1497.5063,16.84,0,0,0,0,0,0,14031,17897.627,15278.212,0.9396
9000,9846,1618,87767,174078,157601,84336,1975,27048,289,0,276472,2805059,38352.629,29340.818,0.9773,12453.656,0.056,0.791,0.081,0.071,0.418,0.434,486,0.1175,0.7455,0.077,11.1,27.2,61.9,24.38,1.39,5.85,0.44,16.70,6.61,1.336,0.191,0.207,0.215,5.147,0.278,0.0036,64,274,459,31962,117,16,0.322,4188,41,1523,8282,268,1874,7704,8.25,17.60,14885,16.7583,66714,15791,319264,2340.2,0.0,735492,10.772,2631002.543,2.48e-15,0.00127,30.68,60689,34.816,2.794,31.376,0.647,34.824,3716,2177,3953,0.2562,0.959,1.238,1.985,1.457,0.954,1.434,12207.124,18145.439,11749.201,12101.289,26955.795,6671.693,1505.127,8710.343,0.365,0.443,0.448,0.421,0.495,0.516,30957,41136,0.6400,0.2173,0.2807,0.9997,0.0351,0.0500,0.7794,1.0834,0.9880,0.0882,0.0282,0.0402,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,3495,0.9995,0.9205,0.8937,0.9974,0.0351,0.0500,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7162,4.7801,4.5790,0.0455,0.0623,0.0496,0.077,0.079,0.073,0.076,1394,0.0860,0.0028,0.0028,0.00239,0.00082,0.00124,27.07,27.76,27.48,1637.7618,0.0942,39.6650,4.4364,6.3354,1108773,1517395,2.0051,0.2016,2332.3,1637.7618,18.95,0,0,0,0,0,0,13676,16887.162,14363.839,0.9548
10000,9934,1487,75646,135986,121318,58506,1834,23706,264,0,225565,2682341,30075.534,24072.777,1.0112,9816.395,0.040,0.857,0.052,0.052,0.414,0.438,484,0.1140,0.7566,0.076,11.4,30.4,62.5,25.11,2.32,6.11,1.00,15.67,6.83,1.311,0.202,0.275,0.288,5.257,0.257,0.0034,64,281,368,33277,66,16,0.235,4435,52,1761,8121,450,2226,7258,5.50,16.78,17855,19.1785,66723,18103,307615,1962.1,-0.0,748915,9.937,2631002.543,6.19e-15,0.00476,11.37,47507,30.950,2.963,27.422,0.566,30.958,4475,1822,3637,0.2216,0.987,1.234,1.989,1.372,0.970,1.407,7839.492,12634.971,13098.761,7797.372,18995.797,7237.497,1269.912,5748.973,0.391,0.430,0.430,0.386,0.407,0.480,34742,36104,0.6174,0.1773,0.2206,0.9999,0.0320,0.0543,0.7408,0.9878,0.9931,0.1306,0.0465,0.0619,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,982,0.9985,0.8596,0.8533,0.9978,0.0320,0.0543,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8426,4.7700,4.6840,0.0419,0.0901,0.0840,0.229,0.127,0.274,0.112,1610,0.1033,0.0027,0.0028,0.00233,0.00067,0.00126,24.44,27.29,28.08,1774.4029,0.0883,27.0902,4.8827,5.0539,1109550,1516439,2.4476,0.2080,2199.4,1774.4029,19.36,0,0,0,0,0,0,12892,14256.382,11996.486,0.9468
