step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,13856,9083,137062,809736,773911,660464,12210,65368,638,1,271520,5890174,183874.620,86237.315,1.0996,67577.864,0.226,0.297,0.255,0.222,0.649,0.312,725,0.0299,0.6973,0.100,5.6,42.7,85.5,40.48,3.53,5.79,2.27,28.89,7.59,1.083,0.155,0.059,0.062,18.986,0.601,0.0025,143,471,1887,10374,82,0,0.000,6422,3694,3449,6713,966,4742,8148,0.00,0.80,11336,34.0906,66712,9675,539103,3327.9,-0.0,466529,60.190,2631002.543,1.95e-14,0.00093,30.00,237730,148.297,3.270,143.715,1.311,148.301,10888,844,2124,0.3253,0.864,1.082,1.322,1.081,0.931,1.159,37431.614,12701.035,177649.158,37988.099,35815.226,12627.532,3536.797,2495.122,0.710,0.563,0.548,0.877,0.705,0.663,6723,48564,0.7382,0.7068,0.6120,1.0000,0.0509,0.0552,0.5780,0.8536,0.7811,0.0992,0.0585,0.0353,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,15951,0.9999,0.8515,0.7765,0.9993,0.0509,0.0552,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1002,4.8639,5.0293,0.1078,0.1674,0.1465,0.304,0.363,0.319,0.356,9046,0.1648,0.0091,0.0109,0.00251,0.00168,0.00151,22.59,27.31,27.65,72.3384,0.0333,73.0697,38.0491,22.1406,1081471,1531095,0.7025,0.0077,1729.4,72.3384,21.62,0,0,0,0,0,0,7614,18659.451,16918.609,0.9714
2000,9146,2806,59393,122091,111878,61654,1044,28730,144,0,199163,2440193,32712.871,26512.294,1.1679,11974.570,0.159,0.511,0.181,0.148,0.562,0.324,490,0.0669,0.6572,0.089,16.3,39.9,78.9,37.87,2.67,7.68,1.30,26.22,7.37,1.146,0.187,0.106,0.110,10.308,0.394,0.0037,109,907,987,10992,54,0,0.000,4340,844,2510,5792,473,983,7690,0.00,5.14,11725,12.4868,66813,11519,497400,2833.2,-0.0,527991,21.546,2631002.543,7.26e-15,0.00068,25.34,38444,37.193,2.977,33.828,0.388,37.197,2735,1817,4594,0.2562,0.948,1.110,1.434,1.232,0.953,1.171,13544.717,12030.826,11591.494,13504.904,19591.043,9817.709,1493.415,3226.601,0.573,0.531,0.569,0.480,0.522,0.521,12313,21610,0.6827,0.5221,0.4923,0.9999,0.0471,0.0578,0.5486,0.8694,0.8358,0.1498,0.0286,0.0309,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,5255,0.9979,0.7408,0.7675,0.9985,0.0471,0.0578,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3027,4.6962,4.9520,0.0551,0.1136,0.0968,0.188,0.212,0.155,0.247,2507,0.1121,0.0024,0.0026,0.00273,0.00095,0.00078,26.71,27.05,26.61,479.7363,0.0673,33.4061,12.9211,8.6246,1095095,1528343,1.4891,0.0556,2743.7,479.7363,26.00,0,0,0,0,0,0,5857,14537.724,13130.299,0.9676
3000,12427,2342,70379,138335,124566,66596,1360,27461,277,0,252308,2861928,34753.176,27821.259,1.0326,11537.378,0.097,0.693,0.093,0.117,0.515,0.352,351,0.0738,0.6859,0.082,13.3,39.4,70.6,35.04,2.58,7.97,0.95,23.55,6.97,1.160,0.192,0.207,0.215,7.296,0.302,0.0037,86,347,749,16837,72,0,0.000,5767,19,2134,10274,583,1705,10139,1.25,8.17,13846,15.5348,66737,13070,466815,2688.6,-0.0,562700,13.795,2631002.543,9.03e-15,0.00216,14.43,45391,33.391,2.787,29.966,0.638,33.394,4522,3206,4699,0.2898,0.925,1.087,1.555,1.312,0.924,1.175,12779.236,13302.958,11882.567,12739.061,21668.926,6970.889,2415.475,6897.517,0.530,0.521,0.497,0.416,0.472,0.530,16981,24381,0.7116,0.3018,0.3397,0.9992,0.0357,0.0608,0.5782,0.8333,0.8028,0.1299,0.0341,0.0388,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,4723,0.9981,0.6533,0.7016,0.9968,0.0357,0.0608,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4980,4.9378,4.9216,0.0430,0.1001,0.0941,0.148,0.174,0.162,0.194,1322,0.0710,0.0055,0.0040,0.00247,0.00084,0.00089,22.10,27.40,27.21,1950.0424,0.0846,34.8597,5.2778,8.5169,1096460,1526414,2.0542,0.1113,2268.2,1950.0424,22.38,0,0,0,0,0,0,8934,16283.881,14430.030,0.9560
4000,8155,2560,74679,151645,137711,75734,1232,29112,153,0,268675,3529762,40983.181,31451.264,1.0647,13573.021,0.070,0.749,0.092,0.088,0.550,0.330,359,0.1149,0.6677,0.074,13.0,40.0,72.1,31.23,3.03,8.77,0.51,18.92,6.62,1.268,0.227,0.235,0.243,8.531,0.368,0.0037,86,342,856,14185,108,0,0.000,4403,39,1926,6190,259,1380,6516,3.00,9.43,13461,14.8309,66718,12102,434635,2092.8,0.0,597800,14.314,2631002.543,7.08e-16,0.00474,37.93,48121,35.089,2.857,31.808,0.424,35.093,3248,1849,3058,0.2574,0.983,1.193,1.657,1.412,0.975,1.291,13897.838,16605.467,14941.700,13770.166,25844.335,9510.206,2600.141,5767.896,0.550,0.557,0.545,0.494,0.467,0.533,16328,33734,0.7278,0.3681,0.3665,0.9991,0.0305,0.0594,0.5723,1.0135,0.8436,0.1799,0.0322,0.0363,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,7089,0.9987,0.8731,0.7483,0.9984,0.0305,0.0594,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6917,4.4972,4.9173,0.0500,0.0650,0.0560,0.094,0.072,0.073,0.108,1285,0.0572,0.0035,0.0018,0.00258,0.00088,0.00109,27.13,25.78,27.34,1834.8659,0.0934,40.1266,5.5235,8.7909,1099158,1526088,2.1705,0.1299,2055.1,1834.8659,25.42,0,0,0,0,0,0,7578,17878.244,16003.718,0.9494
5000,10559,2387,61143,108010,96180,45987,880,22948,75,0,190026,3008339,32335.146,21924.914,1.1162,8668.228,0.074,0.808,0.052,0.066,0.517,0.362,153,0.0799,0.6804,0.072,15.5,39.7,69.5,31.20,2.67,8.33,0.43,19.77,6.51,1.271,0.215,0.237,0.243,6.999,0.292,0.0034,88,372,796,9823,156,14,0.134,5412,145,2093,8321,537,2100,7922,4.50,11.40,15825,16.9967,66707,15053,413026,2497.2,0.0,623352,11.754,2631002.543,1.06e-15,0.00063,12.68,36327,24.224,2.504,21.235,0.484,24.227,4551,2322,3686,0.2692,0.970,1.227,1.637,1.395,0.975,1.306,10888.483,12841.716,11386.276,10773.397,18843.702,6248.535,1798.363,5209.788,0.494,0.541,0.520,0.391,0.393,0.473,21932,23011,0.6568,0.4056,0.3917,0.9994,0.0359,0.0688,0.5932,0.9902,0.8539,0.1373,0.0208,0.0502,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,6131,0.9993,0.8271,0.7505,0.9975,0.0359,0.0688,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5051,4.5145,4.9993,0.0415,0.0716,0.0632,0.080,0.082,0.083,0.094,913,0.0623,0.0041,0.0023,0.00246,0.00064,0.00097,26.16,27.07,27.65,1589.0874,0.0859,30.1054,4.7058,7.0486,1100234,1524067,1.5246,0.0949,2112.4,1589.0874,23.03,0,0,0,0,0,0,5661,13256.686,11721.590,0.9489
6000,10785,3058,76594,149393,134316,71705,1094,29417,84,0,251801,3630151,41026.648,30071.987,1.0840,13012.458,0.076,0.810,0.050,0.064,0.517,0.366,291,0.0914,0.6635,0.061,18.6,41.3,70.7,32.29,2.73,8.45,0.58,20.53,6.53,1.295,0.215,0.243,0.251,7.675,0.321,0.0036,81,350,870,12420,138,17,0.192,5885,129,1718,8938,984,2055,7746,3.25,9.78,12995,16.8315,66719,14765,386489,2947.8,-0.0,657285,14.558,2631002.543,2.44e-14,0.00021,23.20,52646,28.951,2.322,26.024,0.605,28.953,5066,1828,3891,0.2121,0.981,1.251,1.702,1.383,0.972,1.331,12267.199,14410.540,19734.070,12137.104,22167.932,8818.206,2457.060,5784.263,0.536,0.484,0.520,0.510,0.422,0.502,25116,33069,0.5697,0.2977,0.3433,0.9994,0.0371,0.0645,0.6038,0.9672,0.8597,0.1353,0.0332,0.0346,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,5766,0.9997,0.8225,0.7743,0.9985,0.0371,0.0646,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4832,4.6267,4.9725,0.0406,0.0729,0.0644,0.100,0.075,0.103,0.100,1208,0.0594,0.0032,0.0027,0.00238,0.00083,0.00096,23.16,27.00,27.32,1771.3161,0.0991,34.8952,6.7239,7.8341,1101505,1522220,0.8003,0.0310,1994.8,1771.3161,19.40,0,0,0,0,0,0,6824,17059.529,15136.335,0.9494
7000,11667,2727,66118,135081,123162,67770,1193,25249,63,0,193668,3017571,38983.301,24688.312,1.1562,10693.334,0.083,0.794,0.072,0.052,0.501,0.381,176,0.0725,0.6477,0.051,19.2,42.9,74.1,35.40,2.63,7.21,0.57,24.99,6.91,1.260,0.169,0.200,0.203,7.230,0.299,0.0035,84,391,828,10500,145,19,0.283,5604,791,1344,9532,1090,1441,9136,3.75,10.84,12434,16.5048,66791,13992,358801,3546.8,0.0,689532,14.296,2631002.543,4.42e-15,0.00008,24.47,45392,27.498,2.384,24.436,0.678,27.501,4511,2553,4603,0.2688,0.940,1.137,1.717,1.388,0.952,1.304,11608.848,14883.905,17045.362,11489.535,21141.739,7774.621,1674.439,4545.917,0.511,0.493,0.494,0.470,0.465,0.555,26974,30145,0.5866,0.3112,0.3579,0.9996,0.0430,0.0687,0.5855,0.8779,0.8515,0.1329,0.0376,0.0329,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3456,0.9987,0.7081,0.7325,0.9984,0.0430,0.0687,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4651,4.9459,5.0088,0.0383,0.0733,0.0612,0.122,0.073,0.096,0.100,1548,0.0741,0.0041,0.0039,0.00245,0.00083,0.00090,27.28,28.06,28.24,1631.4630,0.1020,33.1316,7.2042,7.0916,1103700,1519579,0.6187,0.0149,2017.3,1631.4630,21.78,0,0,0,0,0,0,4775,13994.977,12467.304,0.9618
8000,8360,2314,64723,143924,131252,78082,1119,24247,124,0,206161,2830462,40654.434,27135.935,1.1158,12759.157,0.064,0.767,0.123,0.046,0.500,0.374,138,0.1026,0.6463,0.053,17.5,40.8,71.7,31.41,2.59,8.12,0.62,20.08,6.67,1.338,0.208,0.253,0.256,7.213,0.306,0.0035,88,379,666,12623,113,24,0.201,4418,476,863,7021,1044,1145,6171,4.25,11.39,11745,15.1789,66687,14137,330810,1764.8,-0.0,717170,12.861,2631002.543,3.89e-15,0.00052,7.77,46650,30.884,2.642,27.829,0.413,30.887,3685,1457,3218,0.1952,0.968,1.346,1.767,1.411,0.956,1.427,11365.788,17688.888,16133.454,11269.595,26010.541,8243.198,1845.300,4288.280,0.493,0.490,0.514,0.510,0.477,0.601,23185,34217,0.6491,0.2095,0.2630,0.9999,0.0374,0.0680,0.5869,0.9943,0.9070,0.1355,0.0216,0.0367,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,3067,0.9990,0.8598,0.8429,0.9983,0.0374,0.0680,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4197,4.6701,4.8728,0.0400,0.0688,0.0597,0.094,0.077,0.088,0.117,1354,0.0663,0.0034,0.0031,0.00240,0.00096,0.00110,23.99,27.01,27.56,1555.3234,0.0923,37.7815,5.9939,6.8674,1106148,1519421,1.0959,0.1078,2098.8,1555.3234,16.84,0,0,0,0,0,0,5021,14376.778,12863.654,0.9532
9000,7958,2050,57865,108729,97960,49985,879,19018,197,0,166440,2819655,29236.345,21738.890,1.1750,9516.471,0.072,0.828,0.048,0.053,0.536,0.353,329,0.0877,0.6705,0.047,17.3,40.4,67.7,28.29,2.60,8.46,0.41,16.81,6.29,1.392,0.214,0.297,0.304,6.550,0.287,0.0032,74,359,489,13749,35,21,0.296,4492,28,1325,6605,155,1360,6443,4.00,10.25,14189,15.8628,66681,18262,317629,1714.5,-0.0,736158,9.618,2631002.543,1.45e-14,0.00149,30.68,39468,25.371,2.667,22.270,0.434,25.374,3433,1210,3315,0.1644,0.996,1.443,1.761,1.501,0.964,1.437,7428.393,12844.052,12651.960,7381.813,18719.043,6566.310,1455.413,4200.696,0.508,0.588,0.532,0.470,0.378,0.502,29207,29785,0.6852,0.1733,0.2728,0.9996,0.0316,0.0732,0.6145,1.0447,0.8756,0.1557,0.0199,0.0455,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2659,0.9986,0.8818,0.7642,0.9980,0.0316,0.0732,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6444,4.6819,4.8207,0.0395,0.0709,0.0623,0.069,0.063,0.084,0.083,1237,0.0652,0.0044,0.0032,0.00255,0.00050,0.00092,25.95,26.36,27.42,1671.0752,0.0749,26.5235,4.6958,4.9223,1108256,1517934,1.9952,0.1960,2066.4,1671.0752,18.95,0,0,0,0,0,0,5371,12222.419,10804.959,0.9464
10000,8814,1998,66845,132685,119421,64973,867,20619,179,0,240236,3005676,34259.561,27138.772,1.0597,11227.330,0.066,0.852,0.035,0.047,0.531,0.357,201,0.0854,0.6565,0.041,18.0,38.8,66.3,27.35,2.29,8.35,0.49,16.22,6.25,1.416,0.214,0.263,0.271,6.111,0.278,0.0034,72,319,467,12246,68,19,0.234,4894,58,1394,7362,205,1663,6946,4.50,11.39,15502,17.7800,66700,19399,309000,2497.3,0.0,750538,9.792,2631002.543,5.13e-15,0.00048,11.37,49524,25.840,2.491,22.884,0.465,25.843,3636,1397,3781,0.1703,0.987,1.502,1.782,1.499,0.970,1.501,8953.025,14707.040,14243.010,8893.100,22350.780,7865.051,1347.463,6698.929,0.504,0.550,0.551,0.452,0.474,0.523,35497,32192,0.6894,0.0990,0.2291,0.9993,0.0261,0.0601,0.6221,1.1029,0.9268,0.1447,0.0175,0.0379,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,4438,0.9995,0.8591,0.7954,0.9979,0.0261,0.0601,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5205,4.4769,5.0149,0.0355,0.0811,0.0634,0.068,0.079,0.121,0.068,1376,0.0786,0.0025,0.0021,0.00264,0.00072,0.00111,26.59,26.81,27.92,1661.6731,0.0836,31.7235,4.8589,4.9330,1109559,1516395,2.4376,0.2028,2070.3,1661.6731,19.36,0,0,0,0,0,0,7185,15911.443,14086.080,0.9447
