step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under
5000,-20,0,1810,258.0620,179.51,40.57,11.98,53,27.63,9.943,5.040
5000,-20,1,2468,499.6678,238.73,1037.34,22.05,150,27.26,5.571,1.978
5000,-20,2,3941,383.7777,166.85,11321.97,17.10,378,26.77,0.871,0.003
5000,-10,0,1812,390.8368,465.59,24.36,13.18,11,33.98,13.999,3.697
5000,-10,1,2041,578.0651,494.45,903.08,31.20,21,34.10,9.266,0.959
5000,-10,2,4371,439.1530,216.37,16017.34,22.22,523,31.71,3.276,0.000
5000,0,0,1837,378.3000,448.02,31.10,14.08,16,38.24,16.739,2.792
5000,0,1,1759,700.3531,754.70,854.03,38.52,14,38.49,11.852,0.449
5000,0,2,4771,681.2751,566.25,15245.92,24.80,370,35.50,6.117,0.000
5000,10,0,3097,625.2291,911.28,50.48,12.37,35,39.65,17.715,2.557
5000,10,1,2778,1015.8153,1065.29,1406.19,41.58,50,39.88,12.747,0.370
5000,10,2,3570,505.0476,380.76,9545.71,32.62,249,35.19,5.904,0.000
5000,20,0,4027,555.6251,698.65,61.72,12.41,35,37.22,16.308,3.247
5000,20,1,3304,1519.6712,1628.55,1554.68,35.83,107,38.22,11.920,0.629
5000,20,2,1114,199.7784,147.11,1970.91,41.04,109,34.73,5.567,0.000
5000,30,0,6784,1342.2282,1349.26,84.63,22.93,145,34.75,14.546,3.695
5000,30,1,2265,1272.0093,1097.01,967.74,28.70,199,37.36,11.374,0.652
5000,30,2,225,162.4517,29.59,251.56,-1.62,42,35.45,5.786,0.000
5000,40,0,6695,1101.0171,1047.42,62.28,20.98,202,30.83,11.714,4.308
5000,40,1,1234,551.7839,181.42,494.13,14.76,167,34.08,9.094,0.787
5000,40,2,241,83.2877,10.53,293.85,-2.37,25,33.81,4.485,0.000
5000,50,0,5123,529.4030,621.12,12.58,12.58,50,24.64,7.760,5.629
5000,50,1,582,223.4644,36.99,156.34,-0.23,89,29.69,7.292,1.577
5000,50,2,11,4.0191,1.15,15.58,18.16,1,29.87,1.797,0.000
5000,60,0,3853,123.3644,225.21,0.76,4.64,0,18.42,3.765,6.741
5000,60,1,2,3.4380,5.60,0.38,6.62,0,22.12,3.319,3.233
5000,70,0,4656,29.6868,81.79,0.14,-1.63,0,14.79,1.142,6.378
5000,80,0,3564,4.0709,24.53,0.05,-1.84,0,15.07,0.173,3.927
6000,-60,0,5487,318.0766,287.31,94.39,16.72,58,2.48,0.209,14.852
6000,-60,1,2245,182.9137,165.57,501.73,14.59,21,-0.03,0.010,15.774
6000,-60,2,2,0.0044,0.00,2.13,26.76,0,7.01,0.000,7.989
6000,-50,0,7203,1023.5024,562.15,93.34,29.37,316,11.79,2.171,10.189
6000,-50,1,1491,453.9831,182.33,437.98,15.69,137,10.38,0.667,8.728
6000,-50,2,4,0.1813,0.03,6.04,33.40,0,11.37,0.000,4.068
6000,-40,0,6357,749.3000,341.41,61.10,37.17,331,21.24,6.331,6.802
6000,-40,1,1721,330.5670,98.32,618.26,21.03,175,19.03,2.482,4.532
6000,-40,2,3,0.6052,0.00,3.38,30.49,0,21.22,0.029,0.121
6000,-30,0,4317,632.7080,328.03,86.33,38.62,237,27.82,10.024,5.002
6000,-30,1,3204,553.1768,260.30,1507.90,29.38,244,26.97,5.027,1.768
6000,-30,2,656,111.1337,50.55,952.93,29.48,55,28.69,1.558,0.000
6000,-20,0,1803,313.5373,311.04,39.72,54.13,26,33.12,13.409,3.874
6000,-20,1,2440,494.2104,350.68,1009.12,29.68,109,32.44,8.596,1.206
6000,-20,2,3976,350.9898,144.85,11407.45,30.03,396,31.66,3.218,0.000
6000,-10,0,1811,466.0644,628.41,24.00,55.10,13,36.67,15.929,3.286
6000,-10,1,2038,735.5147,651.91,895.66,31.86,8,36.69,11.107,0.754
6000,-10,2,4375,370.0802,182.34,16010.06,28.55,422,34.28,5.034,0.000
6000,0,0,1844,539.5546,675.64,31.38,61.10,3,38.52,17.073,2.861
6000,0,1,1763,904.2122,957.23,857.82,36.03,1,38.59,11.975,0.463
6000,0,2,4760,729.3040,507.79,15201.98,28.99,356,35.41,6.037,0.000
6000,10,0,3108,822.4544,1121.95,50.88,63.90,26,37.40,16.298,3.079
6000,10,1,2799,1180.6432,1220.46,1424.78,37.26,100,37.30,10.878,0.545
6000,10,2,3538,583.1060,380.55,9490.56,8.98,380,32.58,4.062,0.000
6000,20,0,4039,691.9863,651.96,62.29,47.11,114,32.01,13.111,4.511
6000,20,1,3299,1445.2381,661.80,1557.39,22.93,386,32.60,8.235,1.178
6000,20,2,1107,138.9621,49.00,1958.39,-1.52,109,29.90,2.476,0.000
6000,30,0,6791,981.0302,531.94,84.53,20.84,255,26.29,9.608,5.906
6000,30,1,2251,815.5906,221.34,965.60,30.25,253,29.47,6.506,1.551
6000,30,2,232,38.9313,13.46,262.11,52.56,26,26.65,0.897,0.001
6000,40,0,6695,494.7160,198.70,62.13,9.68,147,19.73,5.899,7.684
6000,40,1,1225,185.8987,54.42,492.92,34.01,104,23.79,3.755,2.527
6000,40,2,250,37.6685,25.17,308.00,48.22,14,23.95,0.318,0.050
6000,50,0,5119,179.9270,60.21,12.14,-1.74,45,11.03,2.211,10.943
6000,50,1,586,61.4567,33.53,159.41,32.41,32,17.66,2.011,5.065
6000,50,2,11,0.8942,0.11,15.79,26.98,0,20.67,0.006,0.181
6000,60,0,3853,52.5808,63.46,0.74,-9.78,3,2.19,0.214,15.121
6000,60,1,2,1.8981,0.00,0.38,-1.86,1,10.84,0.253,7.857
6000,70,0,4656,10.8808,57.23,0.13,-14.81,0,-5.58,0.000,20.846
6000,80,0,3564,0.0498,14.89,0.05,-23.14,0,-12.09,0.000,27.086
7000,-60,0,5472,823.8980,462.84,93.66,24.57,269,16.99,3.692,7.658
7000,-60,1,2260,531.1338,130.81,513.32,17.88,224,14.61,1.461,6.893
7000,-60,2,2,0.1188,0.00,2.16,23.28,1,17.65,0.000,0.739
7000,-50,0,7191,775.9116,447.78,92.40,25.90,189,24.32,7.627,5.617
7000,-50,1,1503,357.5769,110.75,446.58,43.65,180,23.42,4.493,3.455
7000,-50,2,4,0.5425,0.00,6.10,24.40,0,20.98,0.007,0.153
7000,-40,0,6356,601.5508,433.85,60.74,34.56,96,31.46,12.008,3.978
7000,-40,1,1721,273.3751,158.20,622.07,49.38,142,29.66,7.212,1.657
7000,-40,2,4,0.0026,0.00,4.45,15.99,0,29.89,1.996,0.000
7000,-30,0,4308,595.5852,511.99,85.34,39.33,43,35.65,14.822,3.185
7000,-30,1,3196,653.6268,403.24,1502.45,50.72,160,34.59,9.292,0.729
7000,-30,2,673,102.1121,51.12,978.59,55.81,44,35.29,5.722,0.000
7000,-20,0,1807,395.6119,481.59,39.32,33.59,18,38.18,16.684,2.846
7000,-20,1,2433,597.8472,554.37,1006.61,45.24,35,37.33,11.720,0.676
7000,-20,2,3979,256.0548,124.18,11418.51,55.45,216,36.28,6.580,0.000
7000,-10,0,1813,557.7779,821.90,23.84,38.99,5,38.95,17.407,2.866
7000,-10,1,2036,885.6147,1093.36,890.72,38.80,0,38.50,12.358,0.598
7000,-10,2,4375,349.5473,248.12,15984.35,55.00,312,36.01,6.413,0.000
7000,0,0,1870,686.8013,850.26,31.63,31.68,14,37.44,16.237,3.030
7000,0,1,1758,1194.9078,1474.63,869.05,29.85,14,37.22,10.912,0.543
7000,0,2,4739,812.8269,713.39,15192.92,49.46,386,34.00,4.965,0.000
7000,10,0,3115,683.1520,439.93,51.18,22.07,50,32.89,13.238,3.936
7000,10,1,2794,1384.5427,988.10,1424.29,22.41,228,32.70,7.817,0.949
7000,10,2,3536,647.4168,386.41,9518.91,51.92,363,28.36,1.848,0.008
7000,20,0,4046,409.3563,154.31,62.65,18.98,138,24.87,8.754,6.266
7000,20,1,3277,684.2613,207.04,1548.43,29.49,337,25.48,4.427,2.304
7000,20,2,1122,106.8811,50.04,1978.85,46.88,100,23.17,0.472,0.190
7000,30,0,6796,502.5927,250.76,84.33,18.73,208,16.74,4.647,8.898
7000,30,1,2239,300.9320,104.40,963.48,16.91,194,19.91,2.398,3.712
7000,30,2,239,22.0057,9.53,270.23,3.66,11,16.14,0.006,1.521
7000,40,0,6700,214.0895,207.70,62.00,9.74,87,8.01,1.409,12.444
7000,40,1,1218,112.2713,58.36,490.40,2.34,76,11.75,0.636,7.101
7000,40,2,252,52.8637,40.61,310.29,-1.07,22,12.38,0.000,3.595
7000,50,0,5122,32.0472,55.11,12.21,-0.64,13,-2.49,0.089,18.842
7000,50,1,583,33.9967,12.78,157.23,-6.64,17,4.04,0.028,12.278
7000,50,2,11,0.2794,0.00,15.65,1.49,3,10.03,0.000,5.189
7000,60,0,3853,4.2129,40.69,0.71,-14.45,1,-13.05,0.000,28.077
7000,60,1,2,0.0000,0.00,0.37,0.51,0,-0.04,0.000,15.232
7000,70,0,4656,0.0259,34.69,0.12,-26.61,0,-22.00,0.000,36.998
7000,80,0,3564,0.0000,9.02,0.05,-30.74,0,-28.65,0.000,43.646
8000,-60,0,5440,874.8109,460.62,91.98,25.52,224,29.30,9.766,3.735
8000,-60,1,2292,577.8551,229.45,534.19,25.03,211,27.49,6.543,2.377
8000,-60,2,2,0.0066,0.00,2.23,4.04,0,27.17,0.744,0.000
8000,-50,0,7184,739.2237,511.70,91.76,33.38,102,34.32,13.415,3.034
8000,-50,1,1510,262.0757,147.69,453.18,5.09,56,33.05,9.498,1.157
8000,-50,2,4,0.0000,0.00,6.24,5.54,1,29.30,1.546,0.000
8000,-40,0,6359,696.0656,671.86,60.34,33.88,36,38.72,16.681,2.435
8000,-40,1,1718,236.1641,193.27,619.04,11.13,6,36.86,11.513,0.575
8000,-40,2,4,0.0000,0.00,4.48,60.62,0,36.11,6.267,0.000
8000,-30,0,4310,782.8565,857.74,84.75,33.10,19,40.50,18.053,2.226
8000,-30,1,3202,754.1683,720.22,1499.85,21.11,32,39.27,12.462,0.367
8000,-30,2,665,117.1035,107.28,963.89,13.60,16,39.76,9.767,0.000
8000,-20,0,1814,523.4755,692.91,39.53,23.24,1,39.94,17.903,2.455
8000,-20,1,2425,864.3367,1007.28,998.14,35.49,13,39.81,13.452,0.467
8000,-20,2,3980,344.6418,282.03,11361.12,18.38,148,38.87,8.914,0.000
8000,-10,0,1812,681.9136,876.16,23.44,10.19,96,37.60,16.505,3.013
8000,-10,1,2041,1294.2624,1645.95,891.83,39.71,65,38.16,12.056,0.599
8000,-10,2,4371,456.9283,339.96,15933.68,15.41,334,36.01,6.426,0.000
8000,0,0,1870,774.0629,394.47,31.54,10.12,242,33.65,13.829,3.745
8000,0,1,1751,1337.1480,984.20,863.82,37.44,315,34.43,8.963,0.738
8000,0,2,4746,998.7660,666.02,15216.96,11.92,524,31.32,3.148,0.000
8000,10,0,3115,553.8039,272.70,51.03,7.88,253,26.84,9.727,5.435
8000,10,1,2770,780.1139,308.95,1407.69,26.56,289,27.58,4.970,1.606
8000,10,2,3560,469.4418,193.82,9557.85,4.25,375,23.52,0.531,0.226
8000,20,0,4053,187.7679,135.87,62.91,-1.23,60,16.80,4.867,8.971
8000,20,1,3268,344.1927,204.29,1549.73,4.36,128,18.06,1.773,4.323
8000,20,2,1124,111.5795,71.85,1980.30,5.21,87,16.51,0.023,1.741
8000,30,0,6807,291.6150,282.78,84.20,-6.42,65,7.19,1.323,13.040
8000,30,1,2236,183.9854,123.83,967.64,-1.74,74,10.98,0.448,7.520
8000,30,2,231,16.6621,11.93,259.78,-13.98,6,6.22,0.000,8.850
8000,40,0,6712,169.7579,222.53,61.68,-14.85,36,-2.75,0.058,19.004
8000,40,1,1216,70.3189,69.19,489.52,-10.10,11,1.29,0.013,14.433
8000,40,2,242,31.7671,28.43,295.29,-13.99,0,2.03,0.000,12.970
8000,50,0,5130,6.0141,35.03,12.52,-24.31,5,-13.99,0.000,29.017
8000,50,1,575,4.1390,8.17,150.09,-19.87,3,-7.25,0.000,22.259
8000,50,2,11,0.0007,0.00,15.19,-5.52,2,0.99,0.000,14.005
8000,60,0,3853,0.0200,23.89,0.67,-30.16,0,-24.30,0.000,39.302
8000,60,1,2,0.0000,0.00,0.35,-17.03,0,-9.21,0.000,24.206
8000,70,0,4656,0.0000,21.01,0.12,-31.61,0,-30.20,0.000,45.202
8000,80,0,3564,0.0000,5.46,0.04,-30.78,0,-30.77,0.000,45.767
9000,-60,0,5409,928.2483,627.57,90.10,54.03,152,37.37,14.639,1.947
9000,-60,1,2323,769.1289,276.36,557.19,53.79,230,35.80,11.157,0.706
9000,-60,2,2,0.0050,0.00,2.34,69.17,0,33.11,3.660,0.000
9000,-50,0,7185,981.7982,962.93,90.09,56.82,89,40.90,17.705,1.797
9000,-50,1,1509,485.6408,262.55,457.61,72.98,101,39.28,13.409,0.434
9000,-50,2,4,0.0005,0.00,6.44,71.50,0,34.47,4.724,0.000
9000,-40,0,6368,958.3571,1151.53,60.16,60.22,20,43.60,20.039,1.649
9000,-40,1,1711,475.2376,478.89,614.36,72.42,15,41.32,14.586,0.269
9000,-40,2,2,0.0000,0.00,2.47,21.12,0,39.02,9.022,0.000
9000,-30,0,4321,994.2213,1256.88,84.54,59.69,24,43.68,20.245,1.734
9000,-30,1,3212,1167.2572,1302.00,1500.43,63.45,22,41.94,14.472,0.235
9000,-30,2,644,141.9840,124.90,929.28,69.39,7,41.76,11.756,0.000
