step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under
2000,60,1,2,1.8756,1.92,0.34,35.46,1,21.39,4.443,5.038
2000,70,0,4656,49.3035,44.67,0.15,26.53,0,15.11,1.227,6.291
2000,80,0,3564,7.5426,7.08,0.06,26.15,0,15.33,0.201,3.831
3000,-60,0,5356,1.3313,213.08,91.47,-15.88,4,-15.20,0.000,30.199
3000,-60,1,2376,0.0881,85.76,573.79,-18.05,0,-17.43,0.000,32.435
3000,-60,2,2,0.0000,0.00,2.32,-14.98,0,-4.95,0.000,19.948
3000,-50,0,7155,183.5825,434.20,95.44,-3.48,20,-5.14,0.000,20.544
3000,-50,1,1539,76.8727,159.90,466.58,-20.52,8,-5.95,0.000,21.208
3000,-50,2,4,0.2135,0.28,6.42,-10.77,0,0.25,0.000,14.837
3000,-40,0,6347,528.1351,508.67,62.04,6.34,99,6.31,0.693,12.832
3000,-40,1,1732,246.3444,210.44,625.21,-11.75,51,4.67,0.336,13.530
3000,-40,2,2,0.0000,0.00,2.34,27.50,0,9.66,0.002,8.191
3000,-30,0,4330,631.0038,494.15,87.70,12.09,195,15.51,3.790,8.886
3000,-30,1,3236,771.5520,535.39,1512.67,2.95,284,15.41,3.254,8.352
3000,-30,2,611,127.9982,91.89,867.94,-1.79,38,18.15,2.991,5.798
3000,-20,0,1819,304.2220,202.08,41.43,14.49,78,23.99,8.143,6.267
3000,-20,1,2506,500.1346,315.16,1068.31,19.88,127,23.79,7.241,5.599
3000,-20,2,3894,620.5018,430.94,11158.57,6.93,283,23.34,4.180,3.120
3000,-10,0,1811,593.1054,617.79,24.50,12.59,64,31.50,12.674,4.399
3000,-10,1,2059,635.0842,552.53,917.34,31.37,90,32.02,11.910,3.449
3000,-10,2,4354,610.4524,364.02,15909.94,11.07,390,29.47,6.729,1.229
3000,0,0,1825,435.8383,482.21,30.59,24.16,8,37.41,16.448,3.113
3000,0,1,1745,694.5409,650.88,844.44,37.49,37,37.89,15.603,2.214
3000,0,2,4797,1035.4670,745.70,15260.53,16.99,391,34.66,10.271,0.672
3000,10,0,3026,613.9843,749.43,50.06,35.83,26,40.63,18.636,2.540
3000,10,1,2748,1245.4425,1431.43,1368.80,39.59,15,40.89,17.689,1.745
3000,10,2,3671,639.7853,607.73,9692.74,10.42,176,35.80,11.608,0.872
3000,20,0,4005,424.1251,484.25,61.66,30.01,13,39.71,18.231,2.940
3000,20,1,3295,1091.8840,1228.95,1559.78,23.74,35,40.41,17.492,1.959
3000,20,2,1145,212.8653,176.11,2023.53,18.17,61,36.81,13.126,1.279
3000,30,0,6759,905.5057,1042.00,84.86,23.69,42,38.74,17.353,2.996
3000,30,1,2292,517.3827,577.89,986.59,33.32,22,41.08,17.598,1.570
3000,30,2,223,60.6284,58.08,247.92,36.98,0,39.30,15.032,0.951
3000,40,0,6694,832.9895,866.75,63.15,19.30,43,36.45,15.385,3.115
3000,40,1,1249,501.4053,485.90,498.56,39.83,24,39.59,16.099,1.484
3000,40,2,227,73.6613,60.97,272.95,41.55,1,38.40,14.074,0.869
3000,50,0,5128,408.4328,490.96,13.07,12.37,10,31.96,11.943,3.642
3000,50,1,577,375.7560,271.70,147.86,37.17,22,36.75,13.890,1.748
3000,50,2,11,1.0864,0.00,14.62,40.85,1,34.35,10.348,0.807
3000,60,0,3853,145.3668,188.82,0.78,12.87,1,28.19,8.395,3.505
3000,60,1,2,0.5246,0.00,0.35,1.61,1,27.48,7.576,3.118
3000,70,0,4656,91.5194,98.27,0.15,24.33,1,29.38,6.019,1.140
3000,80,0,3564,38.9246,35.01,0.06,32.21,1,31.98,4.100,0.008
4000,-60,0,5423,0.9369,129.08,93.57,-7.67,2,-14.97,0.000,29.967
4000,-60,1,2309,0.1021,50.39,539.29,-9.62,0,-17.30,0.000,32.297
4000,-60,2,2,0.0000,0.00,2.22,5.87,0,-4.94,0.000,19.939
4000,-50,0,7183,206.6180,374.91,94.51,3.24,28,-4.82,0.000,20.251
4000,-50,1,1511,94.7093,138.67,448.00,15.77,16,-5.41,0.000,20.705
4000,-50,2,4,0.2540,0.19,6.21,12.12,1,0.28,0.000,14.798
4000,-40,0,6354,555.3327,508.06,61.68,17.35,147,6.76,0.734,12.558
4000,-40,1,1725,272.3206,229.79,618.41,29.81,42,5.23,0.360,13.155
4000,-40,2,2,0.0000,0.00,2.32,-2.46,0,8.91,0.000,8.657
4000,-30,0,4331,608.2698,341.56,87.42,27.66,252,15.97,3.906,8.695
4000,-30,1,3222,722.4749,341.01,1506.62,36.69,349,15.89,3.379,8.163
4000,-30,2,624,127.7478,32.13,891.71,45.18,88,18.64,3.132,5.647
4000,-20,0,1815,248.2225,140.95,41.09,42.85,62,24.94,8.542,5.975
4000,-20,1,2489,584.1261,312.32,1055.52,38.95,253,23.99,7.319,5.545
4000,-20,2,3915,737.3473,310.63,11238.66,44.80,538,23.59,4.300,3.114
4000,-10,0,1813,568.3088,534.07,24.64,59.98,30,32.79,13.392,4.146
4000,-10,1,2047,589.5250,368.72,910.20,44.56,67,32.14,11.955,3.412
4000,-10,2,4364,710.4624,308.97,15983.83,51.18,654,29.69,6.883,1.244
4000,0,0,1828,587.7386,741.63,30.58,61.86,3,38.74,17.301,2.933
4000,0,1,1752,912.2991,1051.36,847.15,44.94,17,37.98,15.606,2.158
4000,0,2,4787,1158.9307,830.25,15277.33,55.34,579,34.94,10.489,0.673
4000,10,0,3037,714.8027,1006.89,50.26,57.53,6,41.92,19.522,2.393
4000,10,1,2781,1490.9582,1995.20,1393.00,42.78,30,40.97,17.657,1.697
4000,10,2,3627,829.6965,678.96,9633.82,56.87,306,35.87,11.673,0.864
4000,20,0,4016,576.6439,724.79,61.72,59.35,7,40.88,18.998,2.774
4000,20,1,3307,1556.9253,1880.65,1562.31,51.76,69,40.68,17.683,1.944
4000,20,2,1122,311.3373,190.49,1988.47,44.13,135,36.47,12.959,1.345
4000,30,0,6772,1212.3045,1528.29,84.73,54.03,72,39.31,17.715,2.911
4000,30,1,2279,931.9953,1079.33,975.25,46.05,41,41.43,17.871,1.563
4000,30,2,223,141.9246,150.59,248.16,57.93,0,40.64,15.988,0.867
4000,40,0,6699,1097.6719,1308.16,62.95,50.95,74,36.92,15.659,3.039
4000,40,1,1239,809.8847,834.95,496.64,45.04,22,40.30,16.598,1.407
4000,40,2,232,161.7669,161.24,280.83,51.67,0,39.63,14.895,0.781
4000,50,0,5125,480.0021,564.82,12.77,48.53,72,32.47,12.207,3.539
4000,50,1,580,532.2857,412.73,152.22,50.19,41,37.94,14.665,1.604
4000,50,2,11,0.5225,0.00,15.14,28.92,0,34.94,10.648,0.674
4000,60,0,3853,120.3983,208.88,0.77,41.02,0,28.63,8.577,3.394
4000,60,1,2,0.7341,0.65,0.37,54.07,0,28.68,8.027,2.783
4000,70,0,4656,52.2167,99.68,0.14,33.90,0,29.68,6.149,1.103
4000,80,0,3564,19.4910,35.78,0.05,30.58,0,32.10,4.159,0.006
5000,-60,0,5472,28.8419,103.76,94.35,-13.64,1,-9.07,0.000,24.140
5000,-60,1,2260,8.5373,34.68,510.42,-15.16,3,-11.52,0.000,26.531
5000,-60,2,2,0.0000,0.00,2.15,-8.91,0,-0.92,0.000,16.004
5000,-50,0,7199,441.0880,540.49,93.63,-7.31,28,0.83,0.132,16.121
5000,-50,1,1495,155.4936,113.87,437.75,-5.90,29,0.36,0.068,16.240
5000,-50,2,4,0.1178,0.10,6.07,-6.09,0,4.00,0.000,11.772
5000,-40,0,6358,666.0759,575.19,61.38,0.99,203,11.80,2.298,10.322
5000,-40,1,1721,292.6616,129.26,615.52,2.50,103,10.43,1.566,10.553
5000,-40,2,2,0.0000,0.00,2.32,25.20,0,12.79,0.527,6.949
5000,-30,0,4324,566.6428,329.75,86.69,11.62,254,20.25,6.015,7.274
5000,-30,1,3216,620.4735,390.33,1507.05,10.39,222,20.20,5.343,6.655
5000,-30,2,637,101.3873,58.71,917.67,11.43,59,22.61,4.904,4.334
5000,-20,0,1810,261.7129,205.27,40.57,11.98,42,27.63,10.168,5.238
5000,-20,1,2468,501.4732,273.18,1037.44,22.05,169,27.37,9.240,4.668
5000,-20,2,3941,694.0127,340.34,11322.00,17.10,598,26.93,5.947,2.255
5000,-10,0,1812,593.5689,757.02,24.36,13.18,17,33.98,14.145,3.816
5000,-10,1,2041,667.7429,588.87,903.06,31.20,33,34.12,13.264,3.046
5000,-10,2,4371,574.7167,325.30,16017.81,22.22,495,31.81,8.074,0.883
5000,0,0,1838,645.7015,958.06,31.19,14.12,7,38.23,16.927,2.934
5000,0,1,1754,1094.0953,1319.33,853.01,38.49,53,38.46,15.978,2.104
5000,0,2,4775,978.0180,930.58,15251.41,24.82,358,35.51,10.823,0.603
5000,10,0,3098,799.3859,1221.61,50.43,12.37,11,39.64,17.900,2.696
5000,10,1,2758,1643.4222,2390.35,1401.87,41.61,22,39.80,16.877,1.886
5000,10,2,3589,809.5843,774.71,9567.61,32.65,253,35.35,11.336,0.988
5000,20,0,4028,770.1456,1014.31,61.82,12.42,11,37.22,16.478,3.381
5000,20,1,3303,1912.7503,2427.43,1554.59,35.83,42,38.17,15.948,2.356
5000,20,2,1114,279.2467,208.77,1970.94,41.04,41,34.94,12.014,1.685
5000,30,0,6799,1494.3089,1643.00,84.54,22.91,59,34.75,14.682,3.796
5000,30,1,2250,1436.5517,1557.38,963.99,28.80,42,37.14,14.920,2.256
5000,30,2,225,187.7448,65.77,251.56,-1.62,29,34.62,11.946,1.712
5000,40,0,6696,1336.9486,1180.67,62.37,20.98,96,30.82,11.805,4.381
5000,40,1,1233,830.6722,412.33,494.02,14.77,194,33.74,12.265,2.547
5000,40,2,241,131.8465,2.93,293.85,-2.37,62,32.94,10.550,1.787
5000,50,0,5123,341.1097,227.48,12.58,12.58,34,24.64,7.782,5.648
5000,50,1,582,188.6259,27.90,156.34,-0.23,83,29.42,9.367,3.273
5000,50,2,11,0.8229,0.01,15.58,18.16,2,29.40,7.231,1.539
5000,60,0,3853,78.8420,91.75,0.76,4.64,3,18.42,3.766,6.742
5000,60,1,2,1.3503,0.00,0.38,6.62,0,22.02,4.547,4.513
5000,70,0,4656,30.4082,82.56,0.14,-1.63,0,14.79,1.142,6.378
5000,80,0,3564,4.0710,24.58,0.05,-1.84,0,15.07,0.173,3.927
6000,-60,0,5487,282.3229,271.36,94.39,16.72,48,2.50,0.229,14.920
6000,-60,1,2245,140.7799,139.20,501.73,14.59,8,0.15,0.061,16.308
6000,-60,2,2,0.0001,0.00,2.13,26.76,0,7.44,0.040,9.964
6000,-50,0,7203,1020.3904,616.31,93.34,29.37,387,11.80,2.238,10.275
6000,-50,1,1491,393.0404,310.53,437.98,15.69,69,10.51,1.638,10.566
6000,-50,2,4,0.6163,0.16,6.04,33.40,2,11.74,0.324,7.236
6000,-40,0,6356,902.3194,540.42,61.01,37.17,388,21.25,6.417,6.881
6000,-40,1,1722,373.2515,236.39,618.36,21.04,114,19.13,5.014,7.196
6000,-40,2,3,0.7127,0.41,3.38,30.49,0,22.00,3.969,3.790
6000,-30,0,4318,656.1163,454.33,86.42,38.61,188,27.83,10.230,5.176
6000,-30,1,3203,781.7464,407.25,1507.80,29.38,264,27.07,9.051,4.705
6000,-30,2,656,135.5630,47.75,952.93,29.48,101,28.75,8.229,2.757
6000,-20,0,1804,354.4200,330.69,39.82,54.10,23,33.14,13.651,4.066
6000,-20,1,2439,605.0889,434.86,1009.07,29.70,90,32.51,12.470,3.527
6000,-20,2,3976,674.5677,314.48,11407.52,30.03,524,31.70,8.690,1.291
6000,-10,0,1811,649.9125,933.67,24.01,55.10,7,36.67,16.078,3.403
6000,-10,1,2038,737.0565,734.76,895.65,31.86,4,36.79,15.142,2.597
6000,-10,2,4375,584.5774,288.31,16010.53,28.55,490,34.21,9.603,0.537
6000,0,0,1844,729.1242,1131.10,31.41,61.09,5,38.52,17.266,3.007
6000,0,1,1759,1116.9372,1522.63,857.35,35.99,1,38.62,16.169,2.139
6000,0,2,4764,1078.6702,959.91,15207.67,29.01,424,35.24,10.737,0.642
6000,10,0,3109,952.0088,1273.85,50.82,63.90,20,37.39,16.479,3.220
6000,10,1,2779,1782.3967,2410.33,1420.44,37.14,53,37.20,15.174,2.384
6000,10,2,3557,831.1582,777.70,9512.28,9.22,297,32.15,9.468,1.518
6000,20,0,4040,963.2679,831.54,62.41,47.11,167,32.00,13.274,4.653
6000,20,1,3298,2243.6034,1896.41,1557.28,22.92,370,32.31,12.291,3.594
6000,20,2,1107,352.9222,214.92,1958.42,-1.52,130,29.26,8.698,2.847
6000,30,0,6807,1458.6855,848.90,84.58,20.91,337,26.29,9.732,6.015
6000,30,1,2235,1159.8917,339.08,961.79,30.09,348,29.24,10.051,3.963
6000,30,2,232,48.0008,11.93,262.11,52.56,15,26.31,7.203,3.713
6000,40,0,6697,693.0404,275.06,62.32,9.69,291,19.73,5.976,7.763
6000,40,1,1223,227.0624,59.87,492.71,33.98,86,23.60,6.511,5.135
6000,40,2,250,8.8903,5.14,308.00,48.22,12,23.62,5.465,4.155
6000,50,0,5119,196.6268,228.83,12.14,-1.74,35,11.02,2.227,10.962
6000,50,1,586,53.5233,38.60,159.41,32.41,6,17.50,3.462,6.974
6000,50,2,11,0.0277,0.01,15.79,26.98,0,20.29,2.712,3.828
6000,60,0,3853,33.5639,79.26,0.74,-9.78,3,2.19,0.214,15.122
6000,60,1,2,0.0066,0.01,0.38,-1.86,0,10.64,0.663,9.047
6000,70,0,4656,11.0885,57.89,0.13,-14.81,0,-5.58,0.000,20.846
6000,80,0,3564,0.0497,14.92,0.05,-23.14,0,-12.09,0.000,27.086
7000,-60,0,5472,1072.7285,778.50,93.66,24.57,246,17.00,3.812,7.780
7000,-60,1,2260,878.9409,435.47,513.32,17.88,393,14.86,2.691,8.347
7000,-60,2,2,0.0063,0.00,2.16,23.28,0,18.48,2.396,4.990
7000,-50,0,7191,1108.4495,890.29,92.40,25.90,187,24.33,7.744,5.720
7000,-50,1,1503,457.4709,113.58,446.58,43.65,123,23.79,7.000,5.528
7000,-50,2,4,0.0963,0.00,6.10,24.40,1,21.68,3.300,3.459
7000,-40,0,6356,985.0426,887.72,60.71,34.56,98,31.46,12.109,4.058
7000,-40,1,1721,557.5642,283.15,622.07,49.38,168,30.06,10.723,3.986
7000,-40,2,4,1.0182,0.82,4.45,15.99,0,30.05,8.382,1.866
7000,-30,0,4308,845.5807,754.69,85.32,39.33,30,35.67,15.042,3.350
7000,-30,1,3196,910.3003,608.62,1502.46,50.72,115,34.97,13.740,2.858
7000,-30,2,673,133.3444,77.27,978.59,55.81,43,36.00,12.590,1.367
7000,-20,0,1805,440.2477,517.38,39.50,33.51,5,38.18,16.931,3.030
7000,-20,1,2435,897.2564,825.60,1006.97,45.30,21,37.53,15.645,2.502
7000,-20,2,3979,623.6079,399.22,11418.58,55.45,247,36.68,11.749,0.583
7000,-10,0,1812,700.0376,1122.44,23.84,38.98,7,38.96,17.561,2.978
7000,-10,1,2037,1049.3011,1286.25,890.96,38.81,0,38.53,16.270,2.277
7000,-10,2,4375,556.1180,429.99,15984.79,55.00,306,36.26,10.887,0.341
7000,0,0,1845,835.2740,1338.69,31.21,31.32,21,37.43,16.445,3.194
7000,0,1,1779,1383.5166,2000.82,874.79,30.31,2,37.15,15.164,2.377
7000,0,2,4743,1203.1958,1333.36,15198.65,49.42,372,34.14,9.994,0.826
7000,10,0,3116,1102.8503,1354.67,51.09,22.08,66,32.88,13.413,4.083
7000,10,1,2774,1919.5524,2123.92,1419.91,22.57,144,32.54,12.182,3.312
7000,10,2,3555,1007.6071,907.15,9540.51,51.64,356,28.51,7.371,2.357
7000,20,0,4047,657.8180,394.24,62.77,18.97,171,24.87,8.903,6.409
7000,20,1,3276,1133.0122,606.10,1548.32,29.51,271,25.39,8.214,5.338
7000,20,2,1122,295.4655,200.96,1978.83,46.88,112,23.08,5.435,4.564
7000,30,0,6811,671.7692,369.59,84.30,18.67,248,16.74,4.747,9.003
7000,30,1,2224,342.4271,200.88,959.74,17.06,205,19.74,5.006,6.714
7000,30,2,239,31.0227,20.72,270.23,3.66,16,15.71,2.349,7.138
7000,40,0,6701,265.5390,229.15,62.09,9.74,78,8.00,1.454,12.514
7000,40,1,1217,165.8080,146.71,490.29,2.34,36,11.49,1.581,9.593
7000,40,2,252,16.7819,8.67,310.29,-1.07,6,11.86,0.979,8.498
7000,50,0,5122,124.2148,195.17,12.21,-0.64,29,-2.49,0.093,18.856
7000,50,1,583,70.7023,64.71,157.23,-6.64,8,3.84,0.157,13.464
7000,50,2,11,0.7799,0.61,15.65,1.49,1,9.47,0.096,8.381
7000,60,0,3853,6.7471,50.99,0.71,-14.45,0,-13.05,0.000,28.077
7000,60,1,2,0.0082,0.00,0.37,0.51,0,-0.10,0.000,15.551
7000,70,0,4656,0.0265,35.08,0.12,-26.61,0,-22.00,0.000,36.998
7000,80,0,3564,0.0000,9.04,0.05,-30.74,0,-28.65,0.000,43.646
8000,-60,0,5440,1109.6301,468.43,91.98,25.52,347,29.30,9.923,3.862
8000,-60,1,2292,812.4942,265.13,534.19,25.03,263,27.58,8.510,3.936
8000,-60,2,2,1.0351,0.89,2.23,4.04,0,27.11,6.491,2.364
8000,-50,0,7184,1295.6541,973.32,91.79,33.38,124,34.32,13.545,3.135
8000,-50,1,1510,416.5480,332.77,453.18,5.09,53,33.04,12.255,2.988
8000,-50,2,4,0.4132,0.31,6.24,5.54,0,29.19,7.109,1.476
8000,-40,0,6359,1250.6414,1335.77,60.31,33.88,27,38.72,16.784,2.509
8000,-40,1,1718,441.7866,388.92,619.04,11.13,13,36.81,14.892,2.395
8000,-40,2,4,0.4994,0.00,4.48,60.62,0,36.53,12.283,0.760
8000,-30,0,4310,1174.9488,1291.36,84.72,33.10,16,40.50,18.270,2.380
8000,-30,1,3202,1194.6341,1216.24,1499.84,21.11,17,39.20,16.471,1.970
8000,-30,2,665,162.4587,133.53,963.89,13.60,5,39.54,14.845,0.750
8000,-20,0,1811,552.6836,734.59,39.60,23.30,1,39.95,18.150,2.629
8000,-20,1,2428,1255.8883,1471.99,998.53,35.43,7,39.78,17.074,2.022
8000,-20,2,3980,854.3235,787.57,11360.21,18.38,110,38.70,13.025,0.329
8000,-10,0,1809,737.8892,856.80,23.04,10.14,5,37.59,16.648,3.126
8000,-10,1,2044,1477.9639,1905.28,892.27,39.71,4,38.16,15.913,2.251
8000,-10,2,4371,863.0421,773.97,15933.91,15.41,292,35.80,10.527,0.349
8000,0,0,1847,751.9971,429.01,31.02,10.32,26,33.63,14.002,3.898
8000,0,1,1770,1526.8952,1472.33,868.79,36.81,78,34.40,13.284,2.834
8000,0,2,4750,1578.9702,1316.96,15222.70,11.96,596,31.03,8.087,1.272
8000,10,0,3118,857.0219,345.27,51.13,7.86,180,26.83,9.888,5.587
8000,10,1,2748,1283.8771,444.18,1402.97,26.30,363,27.42,9.112,4.499
8000,10,2,3579,934.9638,465.76,9579.45,4.60,466,23.26,4.727,3.681
8000,20,0,4053,324.6468,195.28,62.91,-1.23,101,16.79,4.988,9.109
8000,20,1,3268,543.3509,317.72,1549.71,4.36,183,17.84,4.478,7.715
8000,20,2,1124,244.8309,118.64,1980.25,5.21,145,16.24,2.494,6.873
8000,30,0,6823,390.0360,371.75,84.26,-6.35,101,7.20,1.384,13.126
8000,30,1,2220,242.8565,169.01,963.76,-1.92,91,10.69,1.541,10.303
8000,30,2,231,24.0103,10.57,259.78,-13.98,5,5.46,0.154,12.316
8000,40,0,6713,165.1052,247.28,61.78,-14.85,38,-2.76,0.064,19.047
8000,40,1,1215,117.7468,102.69,489.41,-10.11,16,1.00,0.067,15.579
8000,40,2,242,15.1827,11.32,295.29,-13.99,1,1.34,0.001,14.737
8000,50,0,5130,16.2726,112.29,12.52,-24.31,6,-13.99,0.000,29.020
8000,50,1,575,15.6345,40.55,150.09,-19.87,1,-7.45,0.000,22.500
8000,50,2,11,1.0474,1.11,15.19,-5.52,0,0.61,0.000,14.565
8000,60,0,3853,0.0512,28.16,0.67,-30.16,0,-24.30,0.000,39.302
8000,60,1,2,0.0001,0.00,0.35,-17.03,0,-9.31,0.000,24.309
8000,70,0,4656,0.0000,21.25,0.12,-31.61,0,-30.20,0.000,45.202
8000,80,0,3564,0.0000,5.47,0.04,-30.78,0,-30.77,0.000,45.767
9000,-60,0,5409,1172.1122,1098.96,90.08,54.03,37,37.38,14.803,2.058
9000,-60,1,2323,1355.8746,905.85,557.19,53.79,231,35.94,13.306,1.937
9000,-60,2,2,0.8129,0.29,2.34,69.17,0,33.71,10.010,0.978
9000,-50,0,7187,1480.2088,1658.71,90.30,56.82,22,40.91,17.838,1.885
9000,-50,1,1507,814.7685,697.42,457.34,73.01,47,39.43,16.262,1.721
9000,-50,2,4,1.0830,0.50,6.44,71.50,0,35.03,10.382,0.509
9000,-40,0,6379,1368.1401,1805.17,56.83,60.22,22,43.61,20.142,1.717
9000,-40,1,1700,706.5200,789.48,610.37,72.50,8,41.45,17.960,1.603
9000,-40,2,2,0.0000,0.00,2.47,21.12,0,39.09,13.716,0.353
9000,-30,0,4339,1325.3839,1653.11,82.72,59.70,7,43.68,20.460,1.876
9000,-30,1,3194,1546.1767,1889.51,1497.50,63.46,14,42.04,18.427,1.537
