step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under
2000,-20,2,3882,431.1767,274.90,11119.56,32.19,307,27.38,10.248,5.605
2000,-10,0,1809,356.3768,332.27,24.35,24.66,20,34.54,14.528,3.760
2000,-10,1,2069,500.2733,465.28,920.53,25.98,35,34.29,14.499,3.881
2000,-10,2,4346,621.0694,387.18,15878.58,40.53,441,32.26,13.425,4.589
2000,0,0,1825,366.3733,382.09,30.88,25.89,5,38.82,17.356,2.899
2000,0,1,1744,472.6244,388.41,844.52,30.14,13,38.52,17.282,3.001
2000,0,2,4798,572.3553,444.99,15264.76,44.58,226,35.94,15.900,3.877
2000,10,0,3018,423.7935,486.52,51.54,24.91,20,40.19,18.284,2.651
2000,10,1,2733,654.1277,624.14,1359.35,33.80,22,39.78,18.152,2.804
2000,10,2,3694,468.8220,401.57,9742.39,57.89,158,35.83,16.131,4.175
2000,20,0,3997,360.0673,409.59,61.76,30.00,2,37.77,16.883,3.354
2000,20,1,3278,597.6422,598.05,1555.59,49.18,18,38.29,17.244,3.245
2000,20,2,1170,150.4658,103.26,2059.36,66.05,75,35.24,15.639,4.219
2000,30,0,6747,646.7873,649.81,85.00,43.10,61,35.06,14.968,3.826
2000,30,1,2301,420.1320,417.97,995.47,42.29,33,37.24,16.027,3.027
2000,30,2,226,63.9720,54.58,250.65,19.24,6,35.14,14.587,3.405
2000,40,0,6690,665.1593,594.28,63.38,43.94,104,31.11,12.075,4.414
2000,40,1,1253,345.6265,297.90,495.32,28.54,70,33.94,13.298,3.231
2000,40,2,227,58.1665,49.08,269.99,16.88,19,33.30,13.140,3.566
2000,50,0,5132,509.5200,401.20,13.43,41.77,69,24.99,8.038,5.644
2000,50,1,573,277.4663,173.44,143.41,18.66,63,29.84,10.179,3.702
2000,50,2,11,7.1846,4.80,14.09,26.53,1,28.47,9.094,3.678
2000,60,0,3853,177.0732,155.45,0.77,34.55,10,18.77,3.947,6.704
2000,60,1,2,1.8913,1.32,0.34,35.46,0,21.43,4.747,5.302
2000,70,0,4656,46.3744,42.03,0.15,26.53,0,15.11,1.227,6.292
2000,80,0,3564,7.2446,6.80,0.06,26.15,0,15.33,0.201,3.831
3000,-60,0,5356,1.2317,178.85,91.47,-15.88,2,-15.20,0.000,30.200
3000,-60,1,2376,0.2553,146.45,573.79,-18.05,0,-17.45,0.000,32.452
3000,-60,2,2,0.0266,0.01,2.32,-14.98,0,-5.04,0.000,20.042
3000,-50,0,7155,189.1363,417.24,95.44,-3.48,13,-5.14,0.000,20.550
3000,-50,1,1539,80.7163,163.22,466.58,-20.52,12,-5.99,0.000,21.346
3000,-50,2,4,0.0005,0.00,6.42,-10.77,0,0.12,0.000,15.318
3000,-40,0,6347,445.5010,458.96,62.04,6.34,73,6.31,0.701,12.848
3000,-40,1,1732,270.4354,274.67,625.21,-11.75,34,4.62,0.542,14.067
3000,-40,2,2,0.0003,0.00,2.34,27.50,1,9.71,0.359,9.391
3000,-30,0,4332,505.4041,307.98,87.90,12.09,168,15.51,3.827,8.928
3000,-30,1,3234,741.2056,538.48,1512.49,2.95,250,15.36,3.991,9.237
3000,-30,2,611,126.8875,60.63,867.94,-1.79,59,17.99,5.007,8.091
3000,-20,0,1820,359.8331,208.44,41.54,14.50,190,23.99,8.197,6.318
3000,-20,1,2505,672.1488,421.76,1068.28,19.87,244,23.76,8.119,6.455
3000,-20,2,3894,443.8138,194.89,11158.66,6.93,483,23.12,7.914,6.771
3000,-10,0,1811,590.3222,445.30,24.50,12.59,174,31.50,12.709,4.431
3000,-10,1,2058,796.4443,517.33,916.34,31.37,183,32.02,12.959,4.303
3000,-10,2,4355,547.6625,208.10,15910.92,11.08,698,29.23,11.571,5.250
3000,0,0,1824,516.7554,542.13,30.49,24.15,99,37.41,16.494,3.151
3000,0,1,1746,754.8003,685.55,844.55,37.49,95,37.91,16.781,3.075
3000,0,2,4797,764.0837,452.80,15260.58,16.99,676,34.46,14.927,4.116
3000,10,0,3026,572.2621,714.04,50.08,35.83,18,40.63,18.682,2.575
3000,10,1,2748,1071.1144,1129.37,1368.78,39.59,72,40.90,18.911,2.604
3000,10,2,3671,632.2213,422.70,9692.80,10.42,457,35.66,15.945,4.091
3000,20,0,4005,557.1688,647.60,61.68,30.01,60,39.70,18.275,2.973
3000,20,1,3295,933.0582,926.23,1559.79,23.74,143,40.39,18.650,2.791
3000,20,2,1145,174.8948,122.41,2023.58,18.17,70,36.78,16.550,3.783
3000,30,0,6758,888.2511,930.40,84.83,23.69,50,38.74,17.388,3.022
3000,30,1,2293,656.5506,687.76,986.83,33.33,44,41.06,18.617,2.288
3000,30,2,223,98.4191,77.63,247.92,36.98,4,39.23,17.346,2.607
3000,40,0,6694,747.0999,708.32,62.54,19.30,63,36.45,15.410,3.132
3000,40,1,1249,408.1850,311.36,498.56,39.83,37,39.59,16.999,2.119
3000,40,2,227,71.8871,51.11,272.95,41.55,10,38.35,16.455,2.533
3000,50,0,5128,377.5899,376.93,13.07,12.37,13,31.96,11.949,3.647
3000,50,1,577,284.4538,237.78,147.86,37.17,25,36.75,14.451,2.160
3000,50,2,11,6.0002,4.26,14.62,40.85,1,34.40,12.649,2.345
3000,60,0,3853,119.6595,144.71,0.78,12.87,1,28.19,8.396,3.506
3000,60,1,2,2.1080,1.97,0.35,1.61,0,27.47,7.910,3.407
3000,70,0,4656,89.3196,95.02,0.15,24.33,0,29.38,6.019,1.140
3000,80,0,3564,37.8714,34.05,0.06,32.21,0,31.98,4.100,0.008
4000,-60,0,5423,0.9770,110.09,93.57,-7.67,4,-14.97,0.000,29.966
4000,-60,1,2309,0.3121,86.74,539.29,-9.62,0,-17.28,0.000,32.281
4000,-60,2,2,0.0224,0.02,2.22,5.87,0,-4.86,0.000,19.856
4000,-50,0,7183,218.1040,389.67,94.51,3.24,25,-4.82,0.000,20.255
4000,-50,1,1511,104.2451,152.49,448.00,15.77,15,-5.38,0.000,20.784
4000,-50,2,4,0.0001,0.00,6.21,12.12,0,0.40,0.000,15.037
4000,-40,0,6354,507.1252,490.73,61.65,17.35,108,6.76,0.742,12.573
4000,-40,1,1725,341.9540,260.36,618.41,29.81,76,5.27,0.584,13.641
4000,-40,2,2,0.0002,0.00,2.32,-2.46,0,8.90,0.334,9.875
4000,-30,0,4331,482.0538,324.57,87.44,27.66,204,15.97,3.945,8.735
4000,-30,1,3222,642.1638,370.74,1506.64,36.69,239,15.94,4.156,9.002
4000,-30,2,624,153.2687,79.41,891.71,45.18,72,18.77,5.294,7.818
4000,-20,0,1814,153.4542,77.82,41.01,42.86,25,24.94,8.596,6.025
4000,-20,1,2490,473.5824,186.18,1055.67,38.94,201,24.01,8.214,6.375
4000,-20,2,3915,360.4935,159.85,11238.75,44.80,407,23.74,8.219,6.634
4000,-10,0,1813,403.7380,287.33,24.64,59.98,55,32.79,13.429,4.176
4000,-10,1,2047,491.6871,204.61,910.21,44.56,192,32.15,13.002,4.259
4000,-10,2,4364,286.8888,113.35,15983.82,51.18,476,29.83,11.936,5.171
4000,0,0,1828,467.8799,475.37,30.58,61.86,41,38.74,17.349,2.968
4000,0,1,1746,700.3197,555.85,845.27,44.98,98,37.98,16.774,3.021
4000,0,2,4793,596.9095,360.23,15285.25,55.31,424,35.05,15.328,4.062
4000,10,0,3037,607.4590,805.93,50.32,57.53,8,41.92,19.570,2.427
4000,10,1,2778,1172.5121,1357.39,1391.94,42.73,23,40.97,18.881,2.549
4000,10,2,3630,450.1900,312.37,9638.35,56.90,220,35.87,16.132,4.105
4000,20,0,4095,665.9679,820.77,64.22,59.77,4,40.95,19.081,2.784
4000,20,1,3241,1140.4803,1240.80,1505.23,51.18,14,40.60,18.799,2.786
4000,20,2,1109,140.6336,68.97,1973.77,43.63,56,36.29,16.339,3.978
4000,30,0,6773,1096.4730,1321.68,84.28,54.04,42,39.31,17.750,2.937
4000,30,1,2278,868.8812,681.40,974.31,46.01,17,41.46,18.912,2.256
4000,30,2,223,90.3946,30.31,248.16,57.93,0,40.79,18.424,2.403
4000,40,0,6701,936.4381,1078.97,62.37,50.95,63,36.92,15.683,3.056
4000,40,1,1237,411.2835,180.32,495.89,45.00,57,40.34,17.531,2.016
4000,40,2,232,58.2293,22.69,280.83,51.67,6,39.76,17.382,2.348
4000,50,0,5125,397.8049,476.10,12.75,48.53,25,32.47,12.213,3.543
4000,50,1,580,233.2111,79.49,152.22,50.19,49,37.97,15.254,2.003
4000,50,2,11,4.2605,0.12,15.14,28.92,1,34.94,12.997,2.245
4000,60,0,3853,97.2594,161.89,0.77,41.02,1,28.63,8.577,3.395
4000,60,1,2,3.2806,3.84,0.37,54.07,0,28.69,8.388,3.080
4000,70,0,4656,51.6298,97.16,0.14,33.90,0,29.68,6.149,1.103
4000,80,0,3564,19.3117,35.12,0.05,30.58,0,32.10,4.159,0.006
5000,-60,0,5472,29.1658,90.96,94.35,-13.64,7,-9.07,0.000,24.141
5000,-60,1,2260,18.1510,60.90,510.42,-15.16,9,-11.49,0.000,26.517
5000,-60,2,2,0.1646,0.16,2.15,-8.91,0,-0.86,0.000,16.250
5000,-50,0,7199,417.2209,414.78,93.63,-7.31,118,0.84,0.134,16.133
5000,-50,1,1495,198.2541,121.05,437.75,-5.90,72,0.39,0.113,16.502
5000,-50,2,4,0.0005,0.00,6.07,-6.09,0,4.05,0.026,12.724
5000,-40,0,6358,639.4161,472.37,61.35,0.99,308,11.80,2.312,10.340
5000,-40,1,1721,404.7740,244.98,615.52,2.50,165,10.46,2.011,11.138
5000,-40,2,2,0.0000,0.00,2.32,25.20,0,12.83,1.548,8.366
5000,-30,0,4325,590.7788,318.18,86.80,11.61,265,20.25,6.059,7.316
5000,-30,1,3215,669.3445,322.96,1506.96,10.39,315,20.23,6.242,7.538
5000,-30,2,637,160.6825,69.28,917.67,11.43,90,22.70,7.318,6.563
5000,-20,0,1808,177.1807,132.78,40.38,12.00,58,27.63,10.224,5.288
5000,-20,1,2470,404.0404,230.86,1037.70,22.03,148,27.40,10.191,5.497
5000,-20,2,3941,383.9155,184.72,11322.09,17.10,422,27.08,10.123,5.693
5000,-10,0,1826,372.0203,352.76,24.46,13.34,31,33.99,14.188,3.845
5000,-10,1,2027,356.4684,230.29,900.29,31.19,49,34.12,14.326,3.891
5000,-10,2,4371,267.8754,131.84,16017.80,22.22,448,31.95,13.245,4.643
5000,0,0,1851,483.9331,568.08,31.30,14.14,11,38.22,16.967,2.974
5000,0,1,1735,641.1330,590.93,847.22,38.75,30,38.46,17.166,2.972
5000,0,2,4781,611.2644,393.07,15259.23,24.80,438,35.60,15.668,3.921
5000,10,0,3045,690.0084,1024.16,50.21,12.39,4,39.63,17.943,2.734
5000,10,1,2808,1350.7385,1713.09,1411.33,41.07,52,39.78,18.105,2.773
5000,10,2,3592,517.7298,383.56,9572.17,32.64,326,35.47,15.857,4.219
5000,20,0,4106,761.5113,882.95,64.34,12.69,27,37.31,16.565,3.389
5000,20,1,3235,1590.0975,1770.07,1496.46,35.99,206,38.08,17.048,3.232
5000,20,2,1104,193.9111,125.58,1959.55,41.23,146,35.01,15.509,4.309
5000,30,0,6782,1480.1141,1553.99,84.07,22.94,172,34.75,14.715,3.827
5000,30,1,2267,1088.5644,928.94,967.40,28.67,231,37.08,15.898,3.023
5000,30,2,225,48.2441,6.92,251.56,-1.62,30,34.39,14.151,3.532
5000,40,0,6697,1302.3290,1315.06,61.70,20.98,131,30.82,11.827,4.399
5000,40,1,1232,336.6565,236.67,493.36,14.76,68,33.65,13.111,3.270
5000,40,2,241,42.9945,21.47,293.85,-2.37,20,32.69,12.808,3.684
5000,50,0,5123,489.6714,607.47,12.56,12.58,75,24.64,7.787,5.653
5000,50,1,582,138.9750,38.66,156.34,-0.23,78,29.35,9.895,3.768
5000,50,2,11,0.1647,0.00,15.58,18.16,0,29.23,9.427,3.407
5000,60,0,3853,101.3447,174.14,0.76,4.64,1,18.42,3.766,6.742
5000,60,1,2,3.3545,4.96,0.38,6.62,0,22.00,4.855,4.841
5000,70,0,4656,30.4822,82.11,0.14,-1.63,0,14.79,1.142,6.379
5000,80,0,3564,4.0433,24.17,0.05,-1.84,0,15.07,0.173,3.927
6000,-60,0,5487,247.1877,233.26,94.39,16.72,29,2.50,0.235,14.938
6000,-60,1,2245,173.3715,144.64,501.73,14.59,16,0.20,0.095,16.479
6000,-60,2,2,0.4106,0.13,2.13,26.76,0,7.56,0.345,10.995
6000,-50,0,7203,552.9205,373.19,93.33,29.37,93,11.81,2.256,10.297
6000,-50,1,1491,217.6434,151.12,437.98,15.69,46,10.54,1.990,11.042
6000,-50,2,4,0.0065,0.01,6.04,33.40,1,11.88,1.260,8.861
6000,-40,0,6356,505.5388,271.24,60.98,37.17,270,21.25,6.439,6.901
6000,-40,1,1722,351.3844,180.62,618.36,21.04,120,19.15,5.706,7.893
6000,-40,2,3,0.0000,0.00,3.38,30.49,0,22.22,5.703,5.333
6000,-30,0,4317,488.3244,202.90,86.32,38.62,276,27.84,10.281,5.221
6000,-30,1,3204,582.6861,280.97,1507.91,29.38,259,27.09,10.103,5.629
6000,-30,2,656,112.6380,28.18,952.93,29.48,66,28.78,10.956,5.037
6000,-20,0,1803,225.2332,192.49,39.73,54.13,22,33.14,13.713,4.115
6000,-20,1,2440,470.6965,259.41,1009.29,29.68,153,32.53,13.478,4.350
6000,-20,2,3976,443.4996,189.89,11407.60,30.03,456,31.69,13.075,4.649
6000,-10,0,1825,410.1444,426.17,24.12,54.90,9,36.68,16.118,3.432
6000,-10,1,2024,433.8365,357.88,892.90,31.89,19,36.81,16.244,3.420
6000,-10,2,4375,280.3083,122.48,16010.55,28.55,515,34.08,14.781,4.263
6000,0,0,1857,592.6511,723.77,31.40,60.82,3,38.51,17.308,3.047
6000,0,1,1740,723.3737,748.41,851.59,35.95,7,38.63,17.374,3.013
6000,0,2,4770,599.3874,359.63,15215.50,29.07,483,35.06,15.491,4.129
6000,10,0,3056,916.0734,1251.54,50.60,64.13,23,37.40,16.529,3.255
6000,10,1,2829,1562.6151,1807.45,1429.81,37.42,116,37.17,16.397,3.324
6000,10,2,3560,522.2330,357.73,9516.85,9.23,352,31.84,13.739,5.121
6000,20,0,4118,871.6327,970.57,64.91,46.68,71,32.06,13.342,4.663
6000,20,1,3228,1575.0980,1137.55,1498.19,22.90,310,32.17,13.343,4.564
6000,20,2,1099,143.2757,54.18,1949.16,-1.73,115,28.93,11.881,5.806
6000,30,0,6790,1321.4019,907.92,84.11,20.82,324,26.27,9.759,6.050
6000,30,1,2252,818.3259,255.75,965.16,30.29,288,29.20,10.981,4.800
6000,30,2,232,16.7861,11.73,262.11,52.56,11,26.23,9.310,5.679
6000,40,0,6698,826.9495,414.35,61.66,9.68,311,19.73,5.996,7.782
6000,40,1,1222,348.7483,115.24,492.04,34.02,147,23.55,7.268,5.895
6000,40,2,250,38.6042,28.82,308.00,48.22,6,23.52,7.523,6.193
6000,50,0,5119,288.7697,218.10,12.12,-1.74,96,11.02,2.231,10.966
6000,50,1,586,104.8697,41.36,159.41,32.41,45,17.46,3.871,7.466
6000,50,2,11,0.3084,0.00,15.79,26.98,4,20.16,4.457,5.758
6000,60,0,3853,51.0679,99.64,0.74,-9.78,2,2.19,0.214,15.122
6000,60,1,2,2.2625,4.52,0.38,-1.86,1,10.59,0.797,9.345
6000,70,0,4656,11.1969,57.26,0.13,-14.81,1,-5.58,0.000,20.846
6000,80,0,3564,0.0498,14.67,0.05,-23.14,0,-12.09,0.000,27.086
7000,-60,0,5472,780.4576,403.45,93.66,24.57,245,17.01,3.843,7.810
7000,-60,1,2260,580.6543,174.87,513.32,17.88,209,14.92,3.043,8.715
7000,-60,2,2,0.9406,0.00,2.16,23.28,1,18.71,3.857,6.399
7000,-50,0,7191,840.4625,504.96,92.40,25.90,276,24.33,7.773,5.746
7000,-50,1,1503,316.1015,105.74,446.58,43.65,115,23.88,7.650,6.075
7000,-50,2,4,0.1683,0.04,6.10,24.40,0,21.95,5.456,5.326
7000,-40,0,6358,544.8444,394.49,60.69,34.55,190,31.46,12.134,4.078
7000,-40,1,1719,407.7114,187.93,621.72,49.44,195,30.16,11.616,4.673
7000,-40,2,4,0.0001,0.00,4.45,15.99,1,30.10,10.426,3.444
7000,-30,0,4308,472.7671,375.95,85.33,39.33,65,35.67,15.097,3.392
7000,-30,1,3196,703.7111,461.82,1502.47,50.72,178,35.06,14.918,3.716
7000,-30,2,673,89.3047,34.91,978.59,55.81,81,36.25,15.601,3.379
7000,-20,0,1803,292.7027,334.23,39.17,33.52,15,38.18,16.994,3.077
7000,-20,1,2437,549.4554,383.75,1007.39,45.28,97,37.59,16.705,3.269
7000,-20,2,3979,373.1553,165.08,11418.65,55.45,354,37.00,16.418,3.497
7000,-10,0,1826,482.9785,615.89,23.95,39.00,8,38.96,17.598,3.007
7000,-10,1,2023,821.8914,837.74,888.22,38.80,1,38.53,17.362,3.080
7000,-10,2,4375,294.4163,179.79,15984.91,55.00,385,36.54,16.293,3.739
7000,0,0,1860,743.9957,1003.95,31.43,31.54,13,37.44,16.499,3.231
7000,0,1,1758,1085.1256,1220.62,868.84,30.15,24,37.12,16.343,3.285
7000,0,2,4749,667.0798,592.84,15206.51,49.37,305,34.30,14.881,4.272
7000,10,0,3063,1008.5167,845.95,50.87,21.87,141,32.88,13.453,4.121
7000,10,1,2824,1628.2503,1396.72,1429.27,22.76,193,32.51,13.367,4.297
7000,10,2,3558,576.1799,332.10,9545.18,51.63,260,28.61,11.660,5.947
7000,20,0,4123,697.3158,295.94,65.11,19.32,255,24.95,8.973,6.412
7000,20,1,3210,825.1532,371.90,1491.50,29.34,319,25.30,9.197,6.315
7000,20,2,1112,131.7811,98.27,1967.52,46.93,62,22.98,8.394,7.467
7000,30,0,6794,547.6957,321.50,83.82,18.74,151,16.73,4.771,9.036
7000,30,1,2241,311.3390,154.73,963.13,16.89,185,19.70,5.771,7.536
7000,30,2,239,63.7578,28.41,270.23,3.66,35,15.60,3.897,9.021
7000,40,0,6702,313.7840,272.80,61.43,9.74,67,8.00,1.466,12.531
7000,40,1,1216,165.1243,107.65,489.63,2.31,37,11.42,1.992,10.266
7000,40,2,252,56.2392,28.51,310.29,-1.07,22,11.70,2.175,10.342
7000,50,0,5122,67.0513,70.49,12.19,-0.64,13,-2.49,0.094,18.859
7000,50,1,583,56.6144,42.30,157.23,-6.64,11,3.79,0.228,13.798
7000,50,2,11,0.0675,0.01,15.65,1.49,2,9.27,0.577,9.943
7000,60,0,3853,7.5499,45.28,0.71,-14.45,0,-13.05,0.000,28.077
7000,60,1,2,0.4244,0.00,0.37,0.51,0,-0.12,0.000,15.652
7000,70,0,4656,0.0257,34.60,0.12,-26.61,0,-22.00,0.000,36.998
7000,80,0,3564,0.0000,8.89,0.05,-30.74,0,-28.65,0.000,43.646
8000,-60,0,5440,738.6887,410.55,91.98,25.52,157,29.31,9.962,3.895
8000,-60,1,2292,565.8965,211.86,534.19,25.03,206,27.60,9.007,4.358
8000,-60,2,2,0.0000,0.00,2.23,4.04,0,27.10,8.339,3.934
8000,-50,0,7184,649.5109,465.76,91.76,33.38,62,34.32,13.578,3.160
8000,-50,1,1510,263.4634,144.77,453.18,5.09,68,33.04,12.957,3.555
8000,-50,2,4,0.7877,0.65,6.24,5.54,0,29.14,9.580,3.447
8000,-40,0,6362,608.3257,624.53,60.07,33.90,50,38.72,16.809,2.528
8000,-40,1,1715,314.0828,226.51,618.57,11.05,48,36.80,15.772,3.072
8000,-40,2,4,0.0001,0.00,4.48,60.62,0,36.65,14.500,2.112
8000,-30,0,4325,680.3087,678.58,85.35,32.98,23,40.48,18.317,2.424
8000,-30,1,3187,700.4861,628.66,1494.08,21.22,53,39.19,17.611,2.799
8000,-30,2,665,84.4936,71.84,963.89,13.60,8,39.46,17.697,2.660
8000,-20,0,1810,392.4708,481.60,39.35,23.28,1,39.95,18.211,2.675
8000,-20,1,2429,844.0462,852.69,998.92,35.44,4,39.77,18.096,2.762
8000,-20,2,3980,418.0146,317.48,11361.25,18.38,139,38.58,17.414,3.080
8000,-10,0,1823,618.1399,811.85,23.39,10.32,34,37.59,16.684,3.155
8000,-10,1,2030,1237.1574,1311.66,889.55,39.75,4,38.16,16.988,3.046
8000,-10,2,4371,405.8084,289.01,15934.18,15.41,341,35.62,15.622,3.814
8000,0,0,1860,859.5566,875.92,31.34,10.22,155,33.64,14.054,3.934
8000,0,1,1751,1020.1803,507.68,863.53,37.06,173,34.38,14.441,3.754
8000,0,2,4756,783.1232,310.07,15230.57,12.01,618,30.83,12.640,4.961
8000,10,0,3063,693.3021,522.63,50.71,8.15,140,26.84,9.934,5.624
8000,10,1,2800,898.0630,249.72,1412.56,25.66,332,27.37,10.207,5.507
8000,10,2,3582,554.0275,204.03,9584.39,4.59,412,23.08,8.450,7.378
8000,20,0,4129,295.1493,191.45,65.35,-1.26,134,16.86,5.038,9.102
8000,20,1,3202,456.6138,275.28,1492.45,4.51,197,17.73,5.302,8.677
8000,20,2,1114,175.7020,81.32,1968.73,5.27,104,16.06,4.835,9.664
8000,30,0,6806,354.3968,384.88,83.78,-6.43,73,7.18,1.398,13.157
8000,30,1,2237,202.6134,144.27,967.19,-1.72,64,10.63,2.030,11.047
8000,30,2,231,18.7897,9.52,259.78,-13.98,3,5.25,0.661,13.878
8000,40,0,6714,184.8563,245.75,61.14,-14.85,39,-2.76,0.066,19.056
8000,40,1,1214,115.5598,66.01,488.77,-10.10,30,0.92,0.111,16.004
8000,40,2,242,21.1348,16.32,295.29,-13.99,3,1.13,0.086,16.017
8000,50,0,5130,11.3683,47.24,12.50,-24.31,6,-13.99,0.000,29.021
8000,50,1,575,12.7434,32.32,150.09,-19.87,4,-7.49,0.000,22.580
8000,50,2,11,0.0401,0.00,15.19,-5.52,0,0.47,0.000,15.197
8000,60,0,3853,0.0405,26.32,0.67,-30.16,0,-24.30,0.000,39.302
8000,60,1,2,0.0000,0.00,0.35,-17.03,0,-9.33,0.000,24.334
8000,70,0,4656,0.0000,20.96,0.12,-31.61,0,-30.20,0.000,45.202
8000,80,0,3564,0.0000,5.38,0.04,-30.78,0,-30.77,0.000,45.767
9000,-60,0,5409,837.9872,658.59,90.08,54.03,107,37.38,14.844,2.086
9000,-60,1,2323,871.2388,343.18,557.19,53.79,357,35.98,13.852,2.320
9000,-60,2,2,0.0019,0.00,2.34,69.17,0,33.89,12.108,2.348
9000,-50,0,7185,900.8124,947.28,91.28,56.82,57,40.91,17.871,1.908
9000,-50,1,1509,417.3911,361.52,457.61,72.98,17,39.48,17.008,2.222
9000,-50,2,4,1.5983,1.05,6.44,71.50,0,35.26,13.132,2.160
9000,-40,0,6371,844.2178,1037.74,59.91,60.21,19,43.61,20.168,1.735
9000,-40,1,1708,462.8102,492.93,613.90,72.49,10,41.49,18.878,2.216
9000,-40,2,2,0.0000,0.00,2.47,21.12,0,39.11,15.993,1.620
9000,-30,0,4335,968.2106,1147.95,85.05,59.77,7,43.68,20.512,1.917
9000,-30,1,3198,1022.7127,1141.38,1494.80,63.35,13,42.08,19.601,2.320
9000,-30,2,644,144.2912,138.54,929.28,69.39,13,42.02,19.471,2.256
