step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under
2000,-60,2,2,0.1942,0.00,2.43,-6.37,0,0.54,0.000,14.463
2000,-50,0,7119,363.3027,601.85,95.63,-9.01,35,1.00,0.119,15.885
2000,-50,1,1575,138.2513,181.08,487.35,-2.32,37,0.65,0.032,15.540
2000,-50,2,4,0.0002,0.00,6.64,-2.40,0,5.57,0.000,9.497
2000,-40,0,6341,525.8557,497.18,62.57,2.53,154,12.02,2.235,10.073
2000,-40,1,1738,263.3957,233.38,633.48,8.43,68,10.84,1.009,9.368
2000,-40,2,2,0.0429,0.00,2.36,-7.22,2,13.83,0.002,4.156
2000,-30,0,4324,508.1110,420.34,87.66,12.53,163,20.48,5.976,7.066
2000,-30,1,3249,536.8345,392.71,1519.55,19.54,245,20.58,4.125,5.159
2000,-30,2,604,71.5788,45.99,855.85,24.64,30,23.10,1.796,1.361
2000,-20,0,1822,287.8226,238.85,41.64,14.50,40,28.03,10.243,5.036
2000,-20,1,2515,400.1324,266.80,1073.37,22.64,162,27.64,7.939,3.381
2000,-20,2,3882,440.7174,291.33,11119.52,32.19,258,27.26,1.766,0.156
2000,-10,0,1809,332.0300,359.50,24.35,24.66,7,34.54,14.436,3.685
2000,-10,1,2069,386.3376,351.30,920.50,25.98,17,34.34,11.861,1.925
2000,-10,2,4346,566.7503,402.47,15878.60,40.53,304,31.98,3.805,0.003
2000,0,0,1825,316.1730,365.59,30.88,25.89,8,38.82,17.237,2.808
2000,0,1,1744,494.6236,508.94,844.51,30.14,23,38.56,14.392,1.112
2000,0,2,4798,525.3629,384.20,15264.75,44.58,314,35.55,6.603,0.000
2000,10,0,3018,376.7137,406.46,51.56,24.91,8,40.19,18.164,2.563
2000,10,1,2733,566.0831,531.87,1359.34,33.80,52,39.76,15.168,0.962
2000,10,2,3694,357.4582,260.79,9742.23,57.89,213,35.16,6.577,0.010
2000,20,0,3997,283.2819,332.66,61.77,30.00,16,37.77,16.772,3.269
2000,20,1,3278,541.7756,527.87,1555.58,49.18,41,38.13,14.302,1.393
2000,20,2,1170,194.8132,170.17,2059.29,66.05,109,34.61,7.233,0.071
2000,30,0,6747,575.2113,570.59,85.01,43.10,36,35.06,14.880,3.761
2000,30,1,2301,352.0733,300.49,995.47,42.29,82,37.12,13.439,1.357
2000,30,2,226,63.7861,35.72,250.65,19.24,28,34.90,8.835,0.091
2000,40,0,6690,662.0721,547.04,63.38,43.94,114,31.11,12.014,4.368
2000,40,1,1253,275.4291,185.49,495.32,28.54,123,33.84,11.075,1.696
2000,40,2,227,55.9970,35.59,269.99,16.88,18,33.05,7.301,0.132
2000,50,0,5132,501.6300,368.49,13.43,41.77,95,24.99,8.022,5.632
2000,50,1,573,311.6935,244.55,143.41,18.66,48,29.74,8.837,2.674
2000,50,2,11,3.7714,2.87,14.09,26.53,5,28.23,3.802,0.241
2000,60,0,3853,155.2739,140.01,0.77,34.55,6,18.77,3.946,6.703
2000,60,1,2,2.1631,2.21,0.34,35.46,0,21.32,3.989,4.646
2000,70,0,4656,49.0870,44.45,0.15,26.53,0,15.11,1.227,6.291
2000,80,0,3564,7.5413,7.08,0.06,26.15,0,15.33,0.201,3.831
3000,-60,0,5356,1.5210,215.78,91.47,-15.88,1,-15.20,0.000,30.197
3000,-60,1,2376,0.2379,73.75,573.79,-18.05,0,-17.41,0.000,32.408
3000,-60,2,2,0.0001,0.00,2.32,-14.98,0,-4.81,0.000,19.807
3000,-50,0,7155,207.1222,486.98,95.44,-3.48,23,-5.14,0.000,20.536
3000,-50,1,1539,75.4121,152.52,466.58,-20.52,6,-5.89,0.000,21.051
3000,-50,2,4,0.0002,0.00,6.42,-10.77,0,0.44,0.000,14.557
3000,-40,0,6347,561.2094,586.34,62.04,6.34,86,6.32,0.681,12.808
3000,-40,1,1732,307.9751,292.41,625.21,-11.75,71,4.74,0.144,12.752
3000,-40,2,2,0.0014,0.00,2.34,27.50,0,9.57,0.000,6.501
3000,-30,0,4330,635.4703,483.76,87.70,12.09,185,15.52,3.734,8.822
3000,-30,1,3236,669.7045,539.72,1512.69,2.95,158,15.49,2.230,7.043
3000,-30,2,611,121.9432,92.50,867.94,-1.79,42,18.39,0.539,2.615
3000,-20,0,1819,431.5144,325.68,41.45,14.49,120,23.99,8.063,6.190
3000,-20,1,2506,637.0392,471.50,1068.33,19.88,167,23.83,5.942,4.362
3000,-20,2,3894,508.4980,250.28,11158.61,6.93,394,23.61,0.745,0.367
3000,-10,0,1811,602.5376,658.43,24.49,12.59,8,31.50,12.621,4.352
3000,-10,1,2059,705.9651,547.57,917.33,31.37,49,32.02,10.355,2.322
3000,-10,2,4354,588.1722,317.23,15909.90,11.07,540,29.72,2.521,0.011
3000,0,0,1824,516.6522,608.99,30.49,24.15,6,37.41,16.378,3.059
3000,0,1,1746,830.1177,779.94,844.54,37.49,19,37.88,13.888,1.204
3000,0,2,4797,650.8245,437.83,15260.69,16.99,481,34.88,6.099,0.000
3000,10,0,3026,546.5235,643.60,50.06,35.83,9,40.63,18.566,2.489
3000,10,1,2748,972.0102,1060.82,1368.77,39.59,14,40.88,15.933,0.833
3000,10,2,3671,396.0356,295.35,9692.80,10.42,259,36.00,7.144,0.006
3000,20,0,4005,426.6539,498.17,61.67,30.01,15,39.71,18.166,2.891
3000,20,1,3295,836.7002,899.10,1559.77,23.74,20,40.43,15.828,1.057
3000,20,2,1145,138.1237,86.30,2023.46,18.17,55,36.86,8.715,0.024
3000,30,0,6759,788.6332,910.90,84.86,23.69,64,38.74,17.301,2.959
3000,30,1,2292,443.8764,489.67,986.60,33.32,26,41.10,16.123,0.802
3000,30,2,223,62.7532,61.76,247.92,36.98,6,39.41,11.825,0.000
3000,40,0,6694,691.9446,760.25,63.15,19.30,49,36.45,15.349,3.089
3000,40,1,1249,265.6983,227.62,498.56,39.83,32,39.61,14.785,0.769
3000,40,2,227,91.5224,80.66,272.95,41.55,11,38.47,10.760,0.000
3000,50,0,5128,382.0138,416.52,13.07,12.37,45,31.96,11.934,3.636
3000,50,1,577,273.0770,102.40,147.86,37.17,49,36.76,13.056,1.197
3000,50,2,11,1.4631,0.00,14.62,40.85,3,34.27,7.045,0.000
3000,60,0,3853,151.4927,176.72,0.78,12.87,6,28.19,8.395,3.505
3000,60,1,2,3.9456,4.47,0.35,1.61,0,27.49,7.077,2.703
3000,70,0,4656,91.0175,97.89,0.15,24.33,0,29.38,6.019,1.140
3000,80,0,3564,38.9214,35.01,0.06,32.21,0,31.98,4.100,0.008
4000,-60,0,5423,1.0363,132.44,93.57,-7.67,1,-14.97,0.000,29.969
4000,-60,1,2309,0.2039,42.17,539.29,-9.62,0,-17.32,0.000,32.322
4000,-60,2,2,0.0001,0.00,2.22,5.87,0,-5.06,0.000,20.062
4000,-50,0,7183,234.0763,430.34,94.51,3.24,39,-4.82,0.000,20.245
4000,-50,1,1511,89.4321,135.63,448.00,15.77,6,-5.46,0.000,20.639
4000,-50,2,4,0.0000,0.00,6.21,12.12,0,0.11,0.000,14.895
4000,-40,0,6354,605.9957,543.17,61.68,17.35,165,6.75,0.722,12.535
4000,-40,1,1725,364.7308,196.97,618.41,29.81,153,5.17,0.150,12.456
4000,-40,2,2,0.0159,0.00,2.32,-2.46,0,8.93,0.000,6.976
4000,-30,0,4331,648.5030,391.14,87.43,27.66,290,15.96,3.849,8.634
4000,-30,1,3222,768.6691,337.49,1506.63,36.69,336,15.83,2.304,6.921
4000,-30,2,624,142.3023,51.43,891.71,45.18,72,18.45,0.539,2.628
4000,-20,0,1814,328.8878,146.85,41.02,42.86,127,24.93,8.462,5.901
4000,-20,1,2490,598.2191,138.30,1055.62,38.94,294,23.96,5.994,4.342
4000,-20,2,3915,525.5344,237.09,11238.70,44.80,397,23.42,0.738,0.388
4000,-10,0,1813,751.2807,626.29,24.64,59.98,152,32.78,13.336,4.101
4000,-10,1,2047,742.7799,260.16,910.21,44.56,314,32.13,10.402,2.293
4000,-10,2,4364,552.4742,274.57,15983.77,51.18,542,29.55,2.471,0.011
4000,0,0,1828,673.7125,732.52,30.59,61.86,90,38.73,17.230,2.880
4000,0,1,1752,943.2964,522.95,847.22,44.94,231,37.98,13.899,1.156
4000,0,2,4787,679.7602,306.48,15277.55,55.34,414,34.82,6.084,0.000
4000,10,0,3037,661.2565,810.13,50.27,57.53,13,41.92,19.450,2.343
4000,10,1,2781,1309.9830,1331.25,1393.05,42.78,159,40.96,15.900,0.805
4000,10,2,3627,430.1005,202.33,9634.01,56.87,358,35.88,7.022,0.005
4000,20,0,4018,540.5536,598.45,61.93,59.36,63,40.88,18.933,2.724
4000,20,1,3305,1209.4353,1335.47,1562.09,51.74,83,40.66,16.000,1.044
4000,20,2,1122,122.8246,80.68,1988.38,44.13,95,36.64,8.541,0.024
4000,30,0,6772,1076.5624,1332.56,84.74,54.03,51,39.32,17.664,2.873
4000,30,1,2279,838.0070,942.14,975.27,46.05,21,41.39,16.365,0.818
4000,30,2,223,145.2656,154.87,248.16,57.93,1,40.42,12.604,0.000
4000,40,0,6699,946.4838,1123.45,62.95,50.95,60,36.92,15.623,3.013
4000,40,1,1239,581.8507,573.38,496.64,45.04,43,40.25,15.245,0.731
4000,40,2,232,183.1563,194.33,280.83,51.67,8,39.43,11.458,0.000
4000,50,0,5125,437.4298,521.16,12.77,48.53,35,32.47,12.198,3.532
4000,50,1,580,318.7193,295.10,152.22,50.19,8,37.91,13.791,1.067
4000,50,2,11,0.0992,0.00,15.14,28.92,5,34.93,7.323,0.000
4000,60,0,3853,134.6287,208.29,0.77,41.02,1,28.63,8.576,3.394
4000,60,1,2,4.3150,5.90,0.37,54.07,1,28.67,7.486,2.342
4000,70,0,4656,52.3226,99.55,0.14,33.90,0,29.68,6.149,1.103
4000,80,0,3564,19.4995,35.84,0.05,30.58,0,32.10,4.159,0.006
5000,-60,0,5472,32.6075,106.74,94.35,-13.64,6,-9.07,0.000,24.140
5000,-60,1,2260,8.7796,31.89,510.42,-15.16,1,-11.55,0.000,26.557
5000,-60,2,2,0.0020,0.00,2.15,-8.91,0,-1.00,0.000,15.999
5000,-50,0,7199,448.3694,467.81,93.63,-7.31,75,0.83,0.129,16.103
5000,-50,1,1495,195.1783,195.19,437.75,-5.90,10,0.31,0.034,15.894
5000,-50,2,4,0.0002,0.00,6.07,-6.09,0,3.92,0.000,11.113
5000,-40,0,6358,543.9634,336.62,61.38,0.99,203,11.80,2.276,10.295
5000,-40,1,1721,256.7601,167.28,615.52,2.50,72,10.38,0.995,9.688
5000,-40,2,2,0.0008,0.00,2.32,25.20,0,12.72,0.000,4.860
5000,-30,0,4325,571.6543,314.38,86.80,11.61,263,20.25,5.950,7.209
5000,-30,1,3215,525.0563,290.77,1506.94,10.39,236,20.14,4.036,5.363
5000,-30,2,637,112.8762,60.45,917.67,11.43,54,22.48,1.592,1.484
5000,-20,0,1810,226.5229,183.29,40.59,11.98,44,27.63,10.083,5.163
5000,-20,1,2468,249.7454,142.65,1037.43,22.05,92,27.33,7.824,3.492
5000,-20,2,3941,485.4538,266.72,11322.04,17.10,416,26.77,1.620,0.181
5000,-10,0,1812,493.0791,618.48,24.36,13.18,16,33.98,14.090,3.771
5000,-10,1,2041,299.6576,203.12,903.07,31.20,61,34.11,11.687,1.955
5000,-10,2,4371,388.9915,174.39,16017.77,22.22,456,31.70,3.640,0.004
5000,0,0,1837,553.2269,728.50,31.10,14.08,4,38.23,16.856,2.881
5000,0,1,1755,506.3611,549.40,853.18,38.52,15,38.47,14.265,1.099
5000,0,2,4775,384.8653,234.13,15251.72,24.82,344,35.47,6.544,0.000
5000,10,0,3096,707.2363,1015.95,50.47,12.38,9,39.64,17.830,2.643
5000,10,1,2760,1124.1926,1427.34,1402.30,41.59,26,39.83,15.109,0.911
5000,10,2,3589,219.5135,161.46,9567.96,32.65,169,35.21,6.563,0.009
5000,20,0,4028,531.5863,606.59,61.92,12.41,12,37.22,16.414,3.329
5000,20,1,3303,1412.7084,1555.27,1554.69,35.83,66,38.19,14.287,1.356
5000,20,2,1114,99.6330,66.80,1970.86,41.04,65,34.78,7.305,0.066
5000,30,0,6798,1215.8623,1115.38,84.46,22.91,177,34.75,14.629,3.755
5000,30,1,2251,1001.8992,400.85,964.12,28.79,205,37.22,13.482,1.317
5000,30,2,225,139.6502,11.82,251.56,-1.62,53,34.96,8.787,0.059
5000,40,0,6696,1040.9455,580.37,62.37,20.98,201,30.83,11.771,4.353
5000,40,1,1233,634.9898,110.60,494.02,14.77,294,33.87,11.020,1.619
5000,40,2,241,151.5677,7.17,293.85,-2.37,107,33.33,7.311,0.082
5000,50,0,5123,338.0651,207.15,12.58,12.58,54,24.64,7.773,5.641
5000,50,1,582,262.8131,45.35,156.34,-0.23,59,29.52,8.580,2.570
5000,50,2,11,0.2083,0.00,15.58,18.16,2,29.65,4.021,0.040
5000,60,0,3853,97.2694,87.03,0.76,4.64,4,18.42,3.766,6.741
5000,60,1,2,2.6599,1.64,0.38,6.62,0,22.06,4.086,4.026
5000,70,0,4656,30.9850,84.02,0.14,-1.63,0,14.79,1.142,6.378
5000,80,0,3564,4.0739,24.62,0.05,-1.84,0,15.07,0.173,3.927
6000,-60,0,5487,294.4845,274.93,94.39,16.72,54,2.49,0.221,14.894
6000,-60,1,2245,137.1040,109.57,501.73,14.59,35,0.08,0.030,16.077
6000,-60,2,2,0.0395,0.00,2.13,26.76,0,7.27,0.000,8.612
6000,-50,0,7203,837.7422,509.91,93.34,29.37,236,11.80,2.212,10.243
6000,-50,1,1491,342.9259,113.98,437.98,15.69,149,10.46,1.181,9.861
6000,-50,2,4,0.0004,0.00,6.04,33.40,3,11.53,0.000,4.992
6000,-40,0,6356,543.5204,354.18,61.01,37.17,240,21.25,6.385,6.852
6000,-40,1,1722,294.3628,82.04,618.36,21.04,159,19.09,4.004,6.166
6000,-40,2,3,0.0000,0.00,3.38,30.49,0,21.67,1.562,1.698
6000,-30,0,4318,475.7651,240.92,86.43,38.63,167,27.83,10.153,5.110
6000,-30,1,3203,587.2788,254.80,1507.78,29.37,265,27.03,7.488,3.400
6000,-30,2,656,134.9500,36.31,952.93,29.48,102,28.71,4.300,0.432
6000,-20,0,1803,289.9993,248.18,39.74,54.13,23,33.13,13.561,3.993
6000,-20,1,2440,358.5061,213.10,1009.19,29.68,92,32.48,10.975,2.418
6000,-20,2,3976,453.3274,122.87,11407.55,30.03,470,31.71,4.078,0.041
6000,-10,0,1811,585.7553,816.84,24.01,55.10,14,36.67,16.022,3.359
6000,-10,1,2038,420.8310,401.48,895.66,31.86,18,36.75,13.524,1.579
6000,-10,2,4375,330.6535,158.24,16010.57,28.55,406,34.31,5.361,0.000
6000,0,0,1843,680.6841,972.93,31.33,61.12,2,38.52,17.194,2.952
6000,0,1,1760,696.5541,872.18,857.52,35.98,3,38.61,14.425,1.131
6000,0,2,4764,446.4910,317.74,15208.05,29.01,386,35.43,6.525,0.000
6000,10,0,3107,931.4487,1316.66,50.87,63.91,20,37.39,16.412,3.166
6000,10,1,2781,1514.1553,2025.68,1420.90,37.16,30,37.23,13.390,1.269
6000,10,2,3557,345.1548,275.51,9512.64,9.22,208,32.56,4.834,0.030
6000,20,0,4039,725.7884,780.54,62.42,47.11,155,32.00,13.212,4.600
6000,20,1,3299,1778.6607,2219.00,1557.48,22.93,100,32.42,10.693,2.350
6000,20,2,1107,128.1959,91.13,1958.34,-1.52,59,29.68,4.300,0.308
6000,30,0,6805,1214.7369,1207.46,84.40,20.90,265,26.29,9.687,5.973
6000,30,1,2237,644.8095,560.88,962.03,30.10,106,29.33,8.675,2.807
6000,30,2,232,24.5419,22.63,262.11,52.56,1,26.45,4.106,1.169
6000,40,0,6696,620.5423,641.58,62.22,9.68,108,19.73,5.947,7.733
6000,40,1,1224,196.4694,95.75,492.81,33.99,66,23.67,5.412,4.046
6000,40,2,250,7.4525,3.83,308.00,48.22,7,23.76,2.519,1.474
6000,50,0,5119,186.1869,206.99,12.14,-1.74,32,11.02,2.221,10.954
6000,50,1,586,93.6059,58.62,159.41,32.41,21,17.56,2.876,6.243
6000,50,2,11,0.0306,0.01,15.79,26.98,1,20.48,0.568,1.288
6000,60,0,3853,32.8763,74.47,0.74,-9.78,1,2.19,0.214,15.122
6000,60,1,2,0.2785,0.00,0.38,-1.86,0,10.71,0.487,8.600
6000,70,0,4656,11.3727,58.61,0.13,-14.81,0,-5.58,0.000,20.846
6000,80,0,3564,0.0497,14.95,0.05,-23.14,0,-12.09,0.000,27.086
7000,-60,0,5472,875.2289,457.97,93.66,24.57,299,17.00,3.767,7.734
7000,-60,1,2260,714.6687,360.84,513.32,17.88,352,14.77,2.192,7.797
7000,-60,2,2,0.1963,0.01,2.16,23.28,1,18.15,0.631,2.951
7000,-50,0,7191,937.1403,631.64,92.40,25.90,213,24.33,7.700,5.681
7000,-50,1,1503,381.4167,232.01,446.57,43.65,166,23.65,6.038,4.723
7000,-50,2,4,0.0001,0.00,6.10,24.40,1,21.27,0.604,1.014
7000,-40,0,6356,672.2308,468.29,60.81,34.56,153,31.46,12.071,4.028
7000,-40,1,1721,266.0966,199.63,622.07,49.38,62,29.91,9.391,3.009
7000,-40,2,4,0.0000,0.00,4.45,15.99,1,29.99,5.407,0.210
7000,-30,0,4308,567.1503,412.70,85.34,39.33,98,35.66,14.959,3.287
7000,-30,1,3196,659.8988,415.97,1502.43,50.72,128,34.82,11.996,1.742
7000,-30,2,673,104.5324,47.81,978.59,55.81,51,35.61,8.386,0.037
7000,-20,0,1803,352.7405,411.07,39.32,33.52,8,38.18,16.839,2.961
7000,-20,1,2437,467.5737,356.90,1007.27,45.28,40,37.46,14.090,1.536
7000,-20,2,3979,289.0647,146.56,11418.61,55.45,284,36.31,7.221,0.003
7000,-10,0,1812,648.7487,1005.07,23.85,38.98,12,38.95,17.503,2.935
7000,-10,1,2037,741.0833,767.27,890.97,38.81,7,38.52,14.676,1.313
7000,-10,2,4375,286.4562,170.37,15984.95,55.00,325,36.00,6.632,0.000
7000,0,0,1845,804.2067,926.54,31.26,31.32,45,37.43,16.374,3.138
7000,0,1,1779,994.4219,894.77,874.89,30.31,35,37.18,13.435,1.293
7000,0,2,4743,529.1957,348.85,15199.15,49.42,344,33.98,5.524,0.001
7000,10,0,3114,1064.1067,943.95,51.16,22.07,160,32.89,13.348,4.027
7000,10,1,2776,1565.0957,738.98,1420.40,22.57,397,32.59,10.438,2.033
7000,10,2,3555,429.6946,142.40,9540.92,51.64,349,28.40,2.759,0.115
7000,20,0,4045,571.9513,232.59,62.67,18.98,153,24.87,8.846,6.356
7000,20,1,3278,1504.7665,498.34,1548.61,29.49,840,25.43,6.722,3.997
7000,20,2,1122,164.5315,80.41,1978.80,46.88,155,23.12,1.694,1.188
7000,30,0,6810,959.0248,517.44,84.20,18.67,467,16.75,4.709,8.962
7000,30,1,2225,636.9345,158.96,959.88,17.06,555,19.81,3.896,5.503
7000,30,2,239,56.0136,29.85,270.23,3.66,18,15.89,0.569,4.398
7000,40,0,6701,578.9819,394.07,62.09,9.74,241,8.01,1.437,12.488
7000,40,1,1217,227.6293,164.53,490.29,2.34,65,11.59,1.089,8.610
7000,40,2,252,25.3661,13.66,310.29,-1.07,23,12.10,0.069,5.823
7000,50,0,5122,75.2444,83.47,12.21,-0.64,14,-2.49,0.092,18.851
7000,50,1,583,67.4278,26.54,157.23,-6.64,18,3.91,0.083,12.986
7000,50,2,11,0.2712,0.03,15.65,1.49,2,9.76,0.000,6.232
7000,60,0,3853,5.7619,44.98,0.71,-14.45,0,-13.05,0.000,28.077
7000,60,1,2,0.0000,0.00,0.37,0.51,0,-0.08,0.000,15.415
7000,70,0,4656,0.0261,35.40,0.12,-26.61,0,-22.00,0.000,36.998
7000,80,0,3564,0.0000,9.06,0.05,-30.74,0,-28.65,0.000,43.646
8000,-60,0,5440,785.0374,403.70,91.98,25.52,149,29.30,9.864,3.814
8000,-60,1,2292,831.0276,340.55,534.19,25.03,288,27.55,7.768,3.324
8000,-60,2,2,0.0446,0.00,2.23,4.04,0,27.13,3.744,0.488
8000,-50,0,7184,942.1263,736.20,91.78,33.38,87,34.32,13.496,3.097
8000,-50,1,1510,311.3921,100.97,453.18,5.09,102,33.04,11.209,2.197
8000,-50,2,4,0.0006,0.00,6.24,5.54,1,29.25,3.521,0.020
8000,-40,0,6359,787.6483,808.55,60.41,33.88,62,38.72,16.745,2.481
8000,-40,1,1718,368.5371,255.73,619.04,11.13,78,36.83,13.586,1.500
8000,-40,2,4,0.0000,0.00,4.48,60.62,0,36.34,9.153,0.000
8000,-30,0,4312,702.3452,715.62,84.47,33.10,27,40.50,18.189,2.322
8000,-30,1,3200,828.2030,813.62,1499.63,21.10,22,39.23,14.816,0.998
8000,-30,2,665,75.1197,58.51,963.89,13.60,6,39.67,11.223,0.001
8000,-20,0,1810,474.1737,616.59,39.53,23.28,4,39.95,18.057,2.562
8000,-20,1,2429,757.5616,792.84,998.77,35.44,3,39.79,15.587,1.148
8000,-20,2,3980,330.9322,205.07,11361.21,18.38,233,38.85,9.331,0.000
8000,-10,0,1809,740.0706,1114.89,23.05,10.14,10,37.60,16.595,3.084
8000,-10,1,2044,1169.4211,1374.64,892.27,39.71,5,38.16,14.347,1.298
8000,-10,2,4371,352.5604,278.72,15934.24,15.41,332,36.00,6.649,0.000
8000,0,0,1845,795.0677,839.64,31.16,10.25,12,33.63,13.933,3.841
8000,0,1,1772,1116.4821,888.71,869.63,36.85,76,34.41,11.576,1.678
8000,0,2,4750,712.1323,556.15,15223.17,11.96,367,31.27,3.832,0.011
8000,10,0,3115,716.7107,427.72,51.11,7.88,148,26.84,9.829,5.529
8000,10,1,2751,687.6519,194.90,1403.57,26.27,274,27.47,7.470,3.118
8000,10,2,3579,253.0434,116.73,9580.04,4.60,277,23.50,1.371,0.490
8000,20,0,4052,242.8546,158.17,62.94,-1.23,78,16.79,4.942,9.058
8000,20,1,3269,425.6767,181.90,1549.91,4.35,166,17.92,3.290,6.349
8000,20,2,1124,91.4120,36.69,1980.26,5.21,74,16.41,0.491,3.158
8000,30,0,6822,431.6901,412.54,84.17,-6.35,108,7.20,1.360,13.091
8000,30,1,2221,223.0043,130.86,963.91,-1.93,97,10.80,0.958,9.195
8000,30,2,231,55.5294,25.32,259.78,-13.98,28,5.78,0.009,10.199
8000,40,0,6713,222.1885,291.38,61.78,-14.85,43,-2.75,0.062,19.030
8000,40,1,1215,128.3648,101.00,489.41,-10.11,20,1.11,0.036,15.042
8000,40,2,242,21.3749,15.72,295.29,-13.99,4,1.65,0.000,13.466
8000,50,0,5130,8.4975,52.76,12.52,-24.31,5,-13.99,0.000,29.019
8000,50,1,575,7.8138,12.28,150.09,-19.87,1,-7.37,0.000,22.398
8000,50,2,11,0.0712,0.01,15.19,-5.52,0,0.81,0.000,14.187
8000,60,0,3853,0.0421,26.14,0.67,-30.16,0,-24.30,0.000,39.302
8000,60,1,2,0.0000,0.00,0.35,-17.03,0,-9.27,0.000,24.270
8000,70,0,4656,0.0000,21.44,0.12,-31.61,0,-30.20,0.000,45.202
8000,80,0,3564,0.0000,5.49,0.04,-30.78,0,-30.77,0.000,45.767
9000,-60,0,5409,1046.1412,835.77,90.07,54.03,69,37.38,14.742,2.016
9000,-60,1,2323,976.2496,311.35,557.19,53.79,338,35.89,12.492,1.409
9000,-60,2,2,0.0250,0.01,2.34,69.17,0,33.45,6.887,0.002
9000,-50,0,7189,1208.7121,1289.98,91.37,56.83,38,40.91,17.787,1.851
9000,-50,1,1505,408.8221,361.45,457.03,72.98,51,39.37,15.161,1.066
9000,-50,2,4,0.0000,0.00,6.44,71.50,1,34.69,6.510,0.000
9000,-40,0,6368,1023.7962,1222.96,60.19,60.22,23,43.61,20.104,1.691
9000,-40,1,1711,535.7074,576.01,614.36,72.42,10,41.40,16.634,0.844
9000,-40,2,2,0.0000,0.00,2.47,21.12,0,39.05,10.623,0.000
9000,-30,0,4321,901.0048,1077.74,84.06,59.68,24,43.68,20.382,1.822
9000,-30,1,3212,1163.1890,1346.50,1500.41,63.46,18,42.01,16.758,0.693
9000,-30,2,644,100.6113,94.33,929.28,69.39,20,41.82,12.934,0.000
