step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,15860,11183,142920,855839,819388,696899,16020,72907,599,1,243922,6941556,184390.226,83964.280,1.0241,68351.142,0.226,0.301,0.241,0.232,0.657,0.306,737,0.0295,0.7271,0.103,7.1,37.7,79.0,36.96,3.09,4.99,2.30,26.58,7.72,1.075,0.117,0.048,0.049,18.972,0.649,0.0024,145,486,2002,11589,93,0,0.000,7338,4826,4106,6928,1104,5611,9145,0.00,0.99,10349,33.3032,66711,9241,538675,2699.4,-0.0,465985,62.002,2631002.543,1.72e-14,0.00093,30.00,249172,152.573,3.274,147.315,1.984,152.580,12557,1040,2263,0.3818,0.847,1.053,1.326,1.071,0.940,1.155,37496.430,12504.829,179653.350,38125.594,34962.424,9790.792,3018.740,2803.606,0.712,0.573,0.545,0.877,0.702,0.648,6714,44440,0.7688,0.6208,0.6011,0.9999,0.0514,0.0554,0.6295,0.7915,0.7836,0.0916,0.0814,0.0371,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16643,0.9998,0.7877,0.7491,0.9990,0.0514,0.0554,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1017,5.0273,5.0994,0.1272,0.1751,0.1569,0.320,0.399,0.343,0.366,8828,0.1081,0.0092,0.0116,0.00173,0.00165,0.00151,26.85,26.98,27.08,73.7965,0.0252,72.2874,39.8846,22.1178,1078855,1531384,0.6899,0.0063,1727.6,73.7965,21.62,0,0,0,0,0,0,7618,15613.138,14119.487,0.9770
2000,11301,2165,74087,135265,119202,59480,1698,39542,370,0,302265,3186277,31040.242,31429.974,1.0447,11693.686,0.129,0.591,0.119,0.162,0.520,0.335,870,0.0976,0.7075,0.093,8.9,31.0,65.7,28.78,2.18,7.59,0.65,18.37,7.53,1.187,0.252,0.057,0.059,6.702,0.356,0.0043,102,938,1072,19628,55,0,0.000,4939,912,2336,8053,530,1227,9544,0.00,10.14,9886,10.7715,66812,12011,496716,2185.2,-0.0,531058,23.390,2631002.543,9.56e-15,0.00068,25.34,41387,39.444,2.974,35.898,0.572,39.448,3047,2617,5637,0.2741,0.947,1.133,1.538,1.275,0.952,1.248,12605.016,11645.202,11152.966,12514.054,19066.908,11336.823,2616.987,5782.478,0.517,0.546,0.507,0.475,0.441,0.428,12639,20741,0.6820,0.4934,0.5021,0.9995,0.0337,0.0505,0.6524,0.8535,0.9768,0.1483,0.0579,0.0330,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,5210,0.9990,0.8012,0.8481,0.9990,0.0337,0.0505,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0443,5.0097,5.0265,0.0482,0.0762,0.0696,0.100,0.119,0.102,0.149,1818,0.0641,0.0038,0.0039,0.00184,0.00079,0.00083,26.75,27.57,27.47,308.4314,0.0821,31.9121,14.6642,8.7256,1095511,1528992,1.4601,0.0548,2906.0,308.4314,26.00,0,0,0,0,0,0,10965,19736.288,17632.058,0.9626
3000,11551,1833,75880,139669,124205,61907,1882,32487,436,0,290761,3166297,33669.374,26246.934,0.9123,9668.298,0.080,0.740,0.047,0.132,0.494,0.354,729,0.1039,0.7312,0.075,9.3,37.6,68.7,31.59,2.49,7.27,0.48,21.34,7.50,1.191,0.205,0.135,0.139,5.885,0.277,0.0042,87,310,559,17823,42,0,0.000,5091,35,1977,9539,342,1546,9663,1.75,11.69,13319,13.9957,66735,11568,463631,2476.5,-0.0,565661,13.447,2631002.543,1.59e-14,0.00241,14.43,44376,31.165,2.701,27.852,0.612,31.169,3715,3431,4405,0.3493,0.933,1.067,1.661,1.278,0.956,1.301,14262.962,13441.093,8502.698,14140.222,20694.752,5821.939,2158.540,8598.157,0.468,0.536,0.481,0.380,0.455,0.471,15614,26922,0.7194,0.3617,0.3659,0.9993,0.0348,0.0494,0.6114,0.8132,0.8469,0.1682,0.0355,0.0285,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,3480,0.9985,0.7905,0.7776,0.9983,0.0348,0.0494,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1867,5.3687,5.2311,0.0383,0.0577,0.0511,0.086,0.091,0.104,0.068,1062,0.0568,0.0030,0.0036,0.00183,0.00095,0.00109,27.57,27.09,27.93,1227.2083,0.0875,35.2659,4.2812,9.1662,1097462,1527060,2.0093,0.1108,3032.2,1227.2083,22.38,0,0,0,0,0,0,11243,16578.636,14494.639,0.9597
4000,10955,2213,81816,168120,152232,84338,1966,31059,275,0,316334,4031244,40417.322,32539.713,0.9808,13148.080,0.057,0.815,0.040,0.088,0.551,0.332,486,0.0933,0.7030,0.070,13.5,35.5,66.7,29.85,3.05,8.77,0.36,17.67,7.26,1.230,0.233,0.199,0.206,6.177,0.302,0.0038,78,310,629,18728,45,0,0.000,5600,48,1955,8952,349,1433,9173,4.00,11.23,13837,15.8252,66688,11483,429913,3046.9,0.0,600368,13.201,2631002.543,8.67e-15,0.00929,37.93,50987,34.658,2.674,31.468,0.516,34.666,3869,2738,4348,0.3131,0.951,1.083,1.754,1.255,0.961,1.376,14163.050,15781.830,15034.487,14020.456,24510.459,9234.865,3446.096,6710.672,0.573,0.550,0.527,0.493,0.453,0.553,15360,35130,0.7392,0.3361,0.3566,0.9991,0.0353,0.0584,0.5822,0.9361,0.9443,0.2120,0.0290,0.0307,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4658,0.9983,0.7951,0.7889,0.9983,0.0354,0.0584,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2874,5.0992,5.0724,0.0395,0.0512,0.0442,0.069,0.063,0.068,0.069,939,0.0438,0.0041,0.0026,0.00185,0.00091,0.00122,27.95,27.63,27.56,1982.3258,0.0916,39.0983,5.5162,7.6846,1098870,1525953,2.1010,0.1308,2507.9,1982.3258,25.42,0,0,0,0,0,0,10351,19391.633,17218.235,0.9464
5000,9955,2656,80581,160139,144279,77710,1848,30961,328,0,299579,3849322,40443.286,31686.373,1.0231,12530.103,0.068,0.799,0.038,0.095,0.536,0.341,380,0.1074,0.6909,0.083,14.3,40.2,69.9,32.20,3.28,8.85,0.35,19.71,7.14,1.267,0.223,0.227,0.230,6.897,0.323,0.0038,79,327,581,20977,60,10,0.451,5122,82,2166,7707,383,2136,7436,2.75,10.56,12538,15.8841,66680,13662,403091,2416.8,-0.0,631252,13.846,2631002.543,1.77e-16,0.00056,12.68,50661,38.660,2.899,35.261,0.501,38.666,4537,1981,3437,0.2651,0.958,1.138,1.760,1.281,0.964,1.424,13063.712,15043.386,17370.371,12920.129,22682.889,9291.083,3002.502,6862.686,0.562,0.539,0.504,0.532,0.429,0.496,16397,34471,0.6773,0.2714,0.3543,0.9990,0.0402,0.0608,0.6069,0.8875,0.9038,0.1731,0.0386,0.0368,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4998,0.9993,0.7397,0.7500,0.9985,0.0403,0.0609,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3574,5.1405,5.1625,0.0390,0.0449,0.0384,0.053,0.071,0.045,0.074,1040,0.0422,0.0038,0.0039,0.00206,0.00091,0.00107,27.63,27.10,26.48,1940.5287,0.0934,36.1147,5.9208,7.9256,1100590,1524219,1.4884,0.0952,2159.2,1940.5287,23.03,0,0,0,0,0,0,9783,19156.270,17010.132,0.9484
6000,11593,2431,78936,145094,128377,64753,1405,31710,423,0,358372,3533564,37594.780,33636.844,1.0352,10449.680,0.058,0.834,0.041,0.067,0.489,0.373,499,0.1020,0.6737,0.060,16.7,40.6,70.9,31.52,2.92,9.76,0.43,18.41,6.79,1.345,0.240,0.223,0.227,6.352,0.280,0.0040,83,341,554,19597,48,12,0.315,5891,548,2026,9019,1108,2049,8436,5.25,12.98,10725,15.0992,66692,15816,379948,3211.4,-0.0,665643,13.416,2631002.543,6.02e-15,0.00059,23.20,47447,36.398,2.832,32.894,0.672,36.402,5376,2124,4093,0.2533,0.982,1.189,1.901,1.333,0.974,1.553,11864.717,12787.842,17830.033,11716.892,18497.534,13274.121,2592.026,7321.018,0.490,0.474,0.497,0.460,0.405,0.472,23807,28966,0.6179,0.2615,0.2553,0.9993,0.0424,0.0636,0.6089,0.9345,0.9019,0.1560,0.0396,0.0286,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,3157,0.9990,0.8295,0.7694,0.9987,0.0425,0.0636,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1520,4.9133,4.9581,0.0366,0.0436,0.0338,0.058,0.080,0.058,0.082,1234,0.0468,0.0048,0.0045,0.00200,0.00079,0.00088,26.66,27.17,27.22,2005.0218,0.1317,30.7524,6.8750,6.5408,1102220,1521856,0.7924,0.0300,1812.7,2005.0218,19.40,0,0,0,0,0,0,11808,23187.164,20457.123,0.9433
7000,8134,1923,73016,136674,121490,62439,1219,29443,262,0,325738,3108964,34653.954,31756.277,1.0323,10740.612,0.064,0.832,0.042,0.061,0.478,0.379,323,0.1354,0.6712,0.099,16.2,39.5,68.6,30.69,3.52,10.93,0.31,15.93,6.82,1.283,0.269,0.361,0.368,5.930,0.317,0.0041,79,334,471,20196,8,12,0.560,4332,785,1528,5821,765,1402,5967,7.75,15.41,8890,13.1166,66760,16489,355063,1670.2,-0.0,701903,12.689,2631002.543,1.15e-14,0.00056,24.47,42658,30.745,2.630,27.787,0.328,30.751,3940,1556,2638,0.2751,0.976,1.073,1.887,1.246,0.977,1.518,10096.882,12029.306,17763.844,9942.886,17687.836,12511.383,3040.067,5464.215,0.482,0.473,0.475,0.480,0.394,0.484,29891,32632,0.6448,0.2814,0.2689,0.9999,0.0503,0.0694,0.5683,0.9644,0.8985,0.1892,0.0431,0.0322,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3128,0.9992,0.7786,0.7890,0.9992,0.0503,0.0694,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3004,5.2273,5.1807,0.0334,0.0359,0.0318,0.052,0.080,0.032,0.081,1136,0.0406,0.0057,0.0053,0.00221,0.00079,0.00087,27.63,26.23,26.40,1982.8256,0.1292,28.1286,6.4772,6.2114,1105039,1521503,0.6227,0.0152,1534.0,1982.8256,21.78,0,0,0,0,0,0,9874,21015.666,18653.147,0.9394
8000,7870,1691,66469,119418,107357,51888,1061,23838,220,0,265852,2455294,32833.474,25771.762,1.0395,8499.381,0.051,0.833,0.052,0.065,0.461,0.387,218,0.1223,0.6629,0.066,15.2,42.0,81.4,36.07,3.35,10.52,0.62,21.58,7.31,1.204,0.245,0.317,0.325,6.144,0.279,0.0040,70,303,411,20027,50,17,0.702,4193,549,690,6631,904,1112,5854,8.00,15.92,10045,13.5359,66661,16505,335205,2798.9,-0.0,726887,10.477,2631002.543,1.59e-14,0.00014,7.77,35771,26.187,2.631,23.266,0.291,26.190,3599,1568,2703,0.2750,0.961,1.068,1.800,1.208,0.965,1.338,10265.161,12909.810,12945.654,10134.180,18253.022,10006.762,2846.776,4418.843,0.464,0.456,0.463,0.376,0.373,0.526,34419,32625,0.6133,0.2336,0.2236,0.9998,0.0442,0.0706,0.5668,0.7796,0.7526,0.1715,0.0377,0.0287,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2345,0.9991,0.7387,0.7212,0.9983,0.0442,0.0706,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2619,5.2536,5.1811,0.0331,0.0676,0.0629,0.103,0.101,0.070,0.136,785,0.0366,0.0037,0.0049,0.00233,0.00091,0.00108,26.65,27.64,27.76,1993.4809,0.1155,28.8218,5.1286,5.3486,1106608,1519726,1.1135,0.1098,1294.3,1993.4809,16.84,0,0,0,0,0,0,6920,17272.381,15488.677,0.9467
9000,6730,1405,67207,121871,109897,53180,1484,21921,227,0,225447,2444704,31935.735,23080.525,1.0743,7943.753,0.052,0.828,0.048,0.072,0.467,0.387,277,0.1361,0.6980,0.078,13.7,37.0,70.3,30.71,3.40,10.20,0.37,16.74,7.24,1.197,0.256,0.380,0.390,5.763,0.286,0.0038,65,284,404,17397,33,12,0.397,3660,30,1153,5547,135,1324,5271,11.50,18.50,12836,14.3533,66655,16002,317020,1720.7,-0.0,745100,9.744,2631002.543,5.66e-15,0.00121,30.68,36625,21.855,2.406,19.270,0.178,21.859,2912,1583,2235,0.3462,0.953,1.067,1.778,1.178,0.966,1.387,10319.699,13845.145,10841.614,10214.547,18823.328,8779.412,2372.846,3984.515,0.463,0.480,0.459,0.377,0.392,0.509,35145,35926,0.6808,0.2508,0.2392,0.9997,0.0347,0.0532,0.5828,0.9433,0.8715,0.1886,0.0575,0.0385,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,3016,0.9990,0.7606,0.7806,0.9983,0.0347,0.0532,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2333,5.2416,4.9347,0.0357,0.0519,0.0501,0.085,0.094,0.042,0.104,937,0.0582,0.0030,0.0041,0.00229,0.00097,0.00126,26.65,27.34,27.58,1787.5731,0.0954,29.4494,4.5455,5.1990,1108477,1518854,2.0252,0.1990,1289.5,1787.5731,18.95,0,0,0,0,0,0,6320,15136.772,13526.651,0.9428
10000,7068,1493,75389,151683,138888,74962,1332,22834,206,0,250014,2631083,38475.618,25975.140,1.0304,9874.832,0.062,0.816,0.052,0.070,0.474,0.381,299,0.1357,0.6982,0.077,14.5,38.2,68.2,30.31,3.29,9.91,0.29,16.83,6.97,1.232,0.253,0.337,0.343,5.878,0.273,0.0037,63,262,432,18724,34,12,0.676,3632,34,1182,5852,233,1468,5367,9.00,16.96,16064,16.5845,66674,13363,296611,2592.4,-0.0,757694,9.885,2631002.543,2.57e-14,0.00132,11.37,44799,21.495,2.252,19.049,0.194,21.497,3258,1410,2400,0.2772,0.982,1.092,1.814,1.223,0.978,1.394,13155.530,17514.484,10621.464,13022.853,24706.133,7742.285,3663.402,4694.620,0.452,0.480,0.493,0.359,0.438,0.593,29433,39308,0.6572,0.2570,0.2850,0.9997,0.0366,0.0587,0.5752,0.9168,0.8497,0.1881,0.0552,0.0267,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,4597,0.9992,0.8109,0.7738,0.9985,0.0366,0.0587,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2889,5.2351,5.0742,0.0348,0.0433,0.0369,0.063,0.053,0.022,0.078,932,0.0586,0.0022,0.0025,0.00227,0.00118,0.00136,26.90,27.45,27.60,1732.5808,0.0863,38.2173,4.2330,5.6520,1109884,1517199,2.4612,0.2027,1333.8,1732.5808,19.36,0,0,0,0,0,0,7174,16100.308,14361.590,0.9475
