step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under
2000,-50,0,7119,324.6312,506.69,95.63,-9.01,71,1.00,0.119,15.885
2000,-50,1,1575,136.9556,165.29,487.35,-2.32,29,0.65,0.032,15.540
2000,-50,2,4,1.0713,1.10,6.64,-2.40,1,5.57,0.000,9.497
2000,-40,0,6341,497.1894,449.95,62.58,2.53,187,12.02,2.235,10.073
2000,-40,1,1738,203.9475,203.59,633.48,8.43,56,10.84,1.009,9.368
2000,-40,2,2,0.7464,1.00,2.36,-7.22,1,13.83,0.002,4.156
2000,-30,0,4324,540.6525,406.82,87.66,12.53,215,20.48,5.976,7.066
2000,-30,1,3249,685.4770,583.85,1519.55,19.54,253,20.58,4.125,5.159
2000,-30,2,604,86.8328,65.37,855.85,24.64,43,23.10,1.796,1.361
2000,-20,0,1822,305.6244,266.18,41.63,14.50,49,28.03,10.243,5.036
2000,-20,1,2515,574.1898,445.79,1073.35,22.64,146,27.64,7.939,3.381
2000,-20,2,3882,438.6427,214.80,11119.51,32.19,355,27.26,1.766,0.156
2000,-10,0,1809,244.6454,247.71,24.35,24.66,29,34.54,14.436,3.685
2000,-10,1,2069,450.3619,415.52,920.53,25.98,27,34.34,11.861,1.925
2000,-10,2,4346,530.2825,313.49,15879.11,40.53,399,31.98,3.805,0.003
2000,0,0,1825,285.3998,338.58,30.88,25.89,8,38.82,17.238,2.808
2000,0,1,1744,553.9652,539.05,844.51,30.14,14,38.56,14.392,1.112
2000,0,2,4798,674.8216,528.94,15264.99,44.58,317,35.55,6.603,0.000
2000,10,0,3018,407.6409,461.82,51.56,24.91,5,40.19,18.164,2.563
2000,10,1,2733,685.5874,682.55,1359.34,33.80,16,39.76,15.168,0.962
2000,10,2,3694,524.2653,423.45,9742.50,57.89,153,35.16,6.577,0.010
2000,20,0,3997,303.0798,341.63,61.77,30.00,23,37.77,16.772,3.269
2000,20,1,3278,519.1727,496.79,1555.58,49.18,26,38.13,14.302,1.393
2000,20,2,1170,188.9625,156.14,2059.32,66.05,72,34.61,7.233,0.071
2000,30,0,6747,595.8553,607.49,85.00,43.10,66,35.06,14.880,3.761
2000,30,1,2301,351.1456,296.56,995.48,42.29,55,37.12,13.439,1.357
2000,30,2,226,68.2019,46.98,250.65,19.24,13,34.90,8.835,0.091
2000,40,0,6690,613.0426,523.58,63.38,43.94,91,31.11,12.014,4.368
2000,40,1,1253,328.8967,242.17,495.32,28.54,84,33.84,11.075,1.696
2000,40,2,227,43.1079,31.45,269.99,16.88,19,33.05,7.301,0.132
2000,50,0,5132,409.9891,314.59,13.43,41.77,36,24.99,8.022,5.632
2000,50,1,573,265.0782,178.35,143.41,18.66,57,29.74,8.837,2.674
2000,50,2,11,8.8511,6.36,14.09,26.53,0,28.23,3.802,0.241
2000,60,0,3853,152.5009,134.69,0.77,34.55,1,18.77,3.946,6.703
2000,60,1,2,0.2053,0.19,0.34,35.46,0,21.32,3.989,4.646
2000,70,0,4656,47.6852,41.93,0.15,26.53,0,15.11,1.227,6.291
2000,80,0,3564,7.5413,7.08,0.06,26.15,1,15.33,0.201,3.831
3000,-60,0,5356,1.1617,190.78,91.47,-15.88,2,-15.20,0.000,30.197
3000,-60,1,2376,0.2654,89.38,573.79,-18.05,0,-17.41,0.000,32.408
3000,-60,2,2,0.0060,0.00,2.32,-14.98,0,-4.81,0.000,19.807
3000,-50,0,7155,166.5716,394.48,95.44,-3.48,33,-5.14,0.000,20.536
3000,-50,1,1539,53.0488,110.27,466.58,-20.52,8,-5.89,0.000,21.051
3000,-50,2,4,0.4449,0.38,6.42,-10.77,0,0.44,0.000,14.557
3000,-40,0,6347,429.8742,417.42,62.05,6.34,128,6.32,0.681,12.808
3000,-40,1,1732,224.7116,166.59,625.21,-11.75,47,4.74,0.144,12.752
3000,-40,2,2,1.3180,1.64,2.34,27.50,0,9.57,0.000,6.501
3000,-30,0,4330,486.6871,289.10,87.70,12.09,200,15.52,3.734,8.822
3000,-30,1,3236,738.6843,453.29,1512.70,2.95,326,15.49,2.230,7.043
3000,-30,2,611,140.7679,89.64,867.94,-1.79,90,18.39,0.539,2.615
3000,-20,0,1819,383.1341,135.09,41.44,14.49,161,23.99,8.063,6.190
3000,-20,1,2506,630.4784,268.61,1068.32,19.88,233,23.83,5.942,4.362
3000,-20,2,3894,413.6388,190.49,11158.61,6.93,576,23.61,0.745,0.367
3000,-10,0,1811,373.1798,260.39,24.49,12.59,92,31.50,12.621,4.352
3000,-10,1,2059,597.4141,203.68,917.35,31.37,138,32.02,10.355,2.322
3000,-10,2,4354,542.9133,226.01,15910.42,11.07,612,29.72,2.521,0.011
3000,0,0,1824,395.2365,387.36,30.49,24.15,15,37.41,16.378,3.059
3000,0,1,1746,735.0952,467.61,844.54,37.49,40,37.88,13.888,1.204
3000,0,2,4797,883.2553,445.70,15261.00,16.99,502,34.88,6.099,0.000
3000,10,0,3026,535.0593,556.66,50.06,35.83,9,40.63,18.566,2.489
3000,10,1,2748,934.2641,789.20,1368.75,39.59,25,40.88,15.933,0.833
3000,10,2,3671,617.7011,425.25,9693.05,10.42,271,36.00,7.144,0.006
3000,20,0,4005,419.5863,467.01,61.67,30.01,16,39.71,18.166,2.891
3000,20,1,3295,776.9934,803.69,1559.78,23.74,34,40.43,15.828,1.057
3000,20,2,1145,177.6665,115.65,2023.51,18.17,91,36.86,8.715,0.024
3000,30,0,6759,786.8627,865.66,84.86,23.69,51,38.74,17.301,2.959
3000,30,1,2292,524.3321,576.26,986.60,33.32,26,41.10,16.123,0.802
3000,30,2,223,92.1441,92.82,247.92,36.98,0,39.41,11.825,0.000
3000,40,0,6694,774.0790,791.44,63.15,19.30,94,36.45,15.349,3.089
3000,40,1,1249,401.1018,321.43,498.56,39.83,49,39.61,14.785,0.769
3000,40,2,227,71.2738,60.98,272.95,41.55,2,38.47,10.760,0.000
3000,50,0,5128,389.0821,436.77,13.07,12.37,26,31.96,11.934,3.636
3000,50,1,577,322.0257,205.01,147.86,37.17,34,36.76,13.056,1.197
3000,50,2,11,7.7077,5.38,14.62,40.85,0,34.27,7.045,0.000
3000,60,0,3853,143.6954,185.18,0.78,12.87,4,28.19,8.395,3.505
3000,60,1,2,3.0656,2.61,0.35,1.61,0,27.49,7.077,2.703
3000,70,0,4656,88.9835,94.83,0.15,24.33,0,29.38,6.019,1.140
3000,80,0,3564,38.9214,35.01,0.06,32.21,0,31.98,4.100,0.008
4000,-60,0,5423,0.8743,117.70,93.57,-7.67,4,-14.97,0.000,29.969
4000,-60,1,2309,0.2209,50.73,539.29,-9.62,0,-17.32,0.000,32.322
4000,-60,2,2,0.0005,0.00,2.22,5.87,0,-5.06,0.000,20.062
4000,-50,0,7183,183.2797,346.31,94.51,3.24,27,-4.82,0.000,20.245
4000,-50,1,1511,65.0784,110.61,448.00,15.77,12,-5.46,0.000,20.639
4000,-50,2,4,0.1496,0.34,6.21,12.12,0,0.11,0.000,14.895
4000,-40,0,6354,436.9784,409.78,61.69,17.35,127,6.75,0.722,12.535
4000,-40,1,1725,232.0603,153.27,618.41,29.81,73,5.17,0.150,12.456
4000,-40,2,2,0.9098,0.01,2.32,-2.46,0,8.93,0.000,6.976
4000,-30,0,4332,391.7628,245.46,87.53,27.66,130,15.96,3.849,8.633
4000,-30,1,3221,566.3835,277.78,1506.55,36.69,232,15.83,2.304,6.921
4000,-30,2,624,110.8791,34.13,891.71,45.18,81,18.45,0.539,2.628
4000,-20,0,1814,181.3203,95.24,41.01,42.86,66,24.93,8.462,5.901
4000,-20,1,2491,378.7658,173.31,1056.61,38.95,137,23.96,5.993,4.341
4000,-20,2,3914,343.8230,128.64,11237.69,44.79,364,23.42,0.738,0.388
4000,-10,0,1813,314.7383,224.05,24.64,59.98,16,32.78,13.336,4.101
4000,-10,1,2047,412.2020,253.60,910.22,44.56,81,32.13,10.402,2.293
4000,-10,2,4364,399.7431,153.84,15984.20,51.18,512,29.55,2.471,0.011
4000,0,0,1829,445.0896,476.14,30.68,61.84,8,38.73,17.230,2.880
4000,0,1,1751,703.6211,647.10,847.12,44.96,13,37.98,13.898,1.156
4000,0,2,4787,618.4322,271.88,15277.88,55.34,527,34.82,6.084,0.000
4000,10,0,3037,573.2331,692.30,50.27,57.53,53,41.92,19.450,2.343
4000,10,1,2781,1077.6041,1080.48,1392.77,42.78,50,40.96,15.900,0.805
4000,10,2,3627,491.6956,364.13,9634.27,56.87,273,35.88,7.022,0.005
4000,20,0,4016,508.1261,583.94,61.73,59.35,23,40.87,18.932,2.725
4000,20,1,3307,1075.6066,886.63,1562.30,51.76,65,40.66,16.002,1.044
4000,20,2,1122,157.5972,80.74,1988.48,44.13,99,36.64,8.541,0.024
4000,30,0,6772,970.6552,1019.04,84.73,54.03,58,39.32,17.664,2.873
4000,30,1,2279,714.0425,278.90,975.25,46.05,35,41.39,16.365,0.818
4000,30,2,223,130.4744,12.24,248.16,57.93,0,40.42,12.604,0.000
4000,40,0,6699,767.0301,698.70,62.95,50.95,93,36.92,15.623,3.013
4000,40,1,1239,461.2193,97.23,496.64,45.04,116,40.25,15.245,0.731
4000,40,2,232,128.3691,11.61,280.83,51.67,48,39.43,11.458,0.000
4000,50,0,5125,384.4650,377.61,12.77,48.53,42,32.47,12.198,3.532
4000,50,1,580,378.3501,84.09,152.22,50.19,114,37.91,13.791,1.067
4000,50,2,11,9.0832,4.53,15.14,28.92,3,34.93,7.323,0.000
4000,60,0,3853,118.8360,199.16,0.77,41.02,1,28.63,8.576,3.394
4000,60,1,2,4.1969,4.88,0.37,54.07,0,28.67,7.486,2.342
4000,70,0,4656,51.9633,97.33,0.14,33.90,1,29.68,6.149,1.103
4000,80,0,3564,19.4995,35.84,0.05,30.58,0,32.10,4.159,0.006
5000,-60,0,5472,29.4700,96.50,94.35,-13.64,7,-9.07,0.000,24.140
5000,-60,1,2260,12.2445,39.23,510.42,-15.16,3,-11.55,0.000,26.557
5000,-60,2,2,0.0084,0.01,2.15,-8.91,0,-1.00,0.000,15.999
5000,-50,0,7199,419.5710,473.93,93.63,-7.31,67,0.83,0.129,16.103
5000,-50,1,1495,163.6535,173.01,437.75,-5.90,22,0.31,0.034,15.894
5000,-50,2,4,0.3594,0.50,6.07,-6.09,0,3.92,0.000,11.113
5000,-40,0,6358,609.5639,535.52,61.39,0.99,205,11.80,2.276,10.295
5000,-40,1,1721,315.2525,223.20,615.52,2.50,123,10.38,0.995,9.688
5000,-40,2,2,0.3635,0.31,2.32,25.20,0,12.72,0.000,4.860
5000,-30,0,4325,540.3437,388.27,86.81,11.62,166,20.25,5.950,7.209
5000,-30,1,3215,597.4602,328.49,1506.96,10.38,271,20.14,4.037,5.363
5000,-30,2,637,123.6446,57.33,917.67,11.43,86,22.48,1.592,1.484
5000,-20,0,1809,198.5911,162.70,40.47,11.99,42,27.63,10.084,5.164
5000,-20,1,2469,372.1046,214.87,1037.57,22.04,148,27.33,7.825,3.493
5000,-20,2,3941,406.8002,213.10,11322.01,17.10,424,26.77,1.620,0.181
5000,-10,0,1812,318.6040,369.39,24.36,13.18,14,33.98,14.091,3.771
5000,-10,1,2041,496.9617,390.22,903.08,31.20,73,34.11,11.687,1.955
5000,-10,2,4371,383.6905,191.00,16018.15,22.22,457,31.70,3.640,0.004
5000,0,0,1838,501.7813,656.05,31.19,14.10,3,38.23,16.855,2.881
5000,0,1,1758,798.9404,851.82,853.83,38.51,9,38.47,14.266,1.099
5000,0,2,4771,451.6194,315.85,15247.71,24.80,438,35.46,6.539,0.000
5000,10,0,3097,626.4885,881.65,50.48,12.37,5,39.64,17.830,2.643
5000,10,1,2780,1240.5831,1536.15,1406.36,41.57,17,39.83,15.112,0.913
5000,10,2,3568,444.4288,413.14,9544.48,32.62,281,35.18,6.528,0.009
5000,20,0,4027,605.5428,769.72,61.74,12.41,11,37.22,16.414,3.330
5000,20,1,3304,1290.4174,1395.72,1554.67,35.83,60,38.19,14.289,1.356
5000,20,2,1114,136.1671,62.23,1970.95,41.04,106,34.78,7.305,0.066
5000,30,0,6798,1193.3492,1175.53,84.44,22.91,63,34.75,14.630,3.755
5000,30,1,2251,673.1276,576.56,964.10,28.79,43,37.22,13.482,1.317
5000,30,2,225,66.6455,44.76,251.56,-1.62,28,34.96,8.787,0.059
5000,40,0,6696,941.1763,869.89,62.38,20.98,152,30.83,11.771,4.353
5000,40,1,1233,230.2021,139.48,494.02,14.77,100,33.87,11.020,1.619
5000,40,2,241,20.4296,5.40,293.85,-2.37,26,33.33,7.311,0.082
5000,50,0,5123,379.9244,432.67,12.58,12.58,83,24.64,7.773,5.641
5000,50,1,582,148.8859,81.10,156.34,-0.23,50,29.52,8.580,2.570
5000,50,2,11,4.7890,1.08,15.58,18.16,2,29.65,4.021,0.040
5000,60,0,3853,111.7793,172.10,0.76,4.64,8,18.42,3.766,6.741
5000,60,1,2,2.5412,0.51,0.38,6.62,0,22.06,4.086,4.026
5000,70,0,4656,30.5614,79.38,0.14,-1.63,1,14.79,1.142,6.378
5000,80,0,3564,4.0739,24.62,0.05,-1.84,0,15.07,0.173,3.927
6000,-60,0,5487,276.2620,273.79,94.39,16.72,28,2.49,0.221,14.894
6000,-60,1,2245,152.9149,129.13,501.73,14.59,36,0.08,0.030,16.077
6000,-60,2,2,0.0291,0.02,2.13,26.76,0,7.27,0.000,8.612
6000,-50,0,7203,933.7375,638.93,93.34,29.37,277,11.80,2.212,10.243
6000,-50,1,1491,274.2553,126.45,437.98,15.69,109,10.46,1.181,9.861
6000,-50,2,4,0.8471,0.99,6.04,33.40,0,11.53,0.000,4.992
6000,-40,0,6356,809.4276,417.45,61.02,37.17,332,21.25,6.385,6.852
6000,-40,1,1722,334.5408,118.58,618.36,21.04,199,19.09,4.004,6.166
6000,-40,2,3,1.0808,0.00,3.38,30.49,1,21.67,1.562,1.698
6000,-30,0,4318,679.6972,372.04,86.43,38.63,204,27.83,10.153,5.110
6000,-30,1,3203,691.7145,274.27,1507.81,29.37,335,27.03,7.488,3.400
6000,-30,2,656,110.5852,34.23,952.93,29.48,88,28.71,4.300,0.432
6000,-20,0,1803,273.5290,231.69,39.71,54.13,30,33.13,13.561,3.993
6000,-20,1,2441,472.3281,331.97,1010.20,29.70,99,32.48,10.973,2.417
6000,-20,2,3975,496.4415,234.86,11406.51,30.02,388,31.71,4.077,0.041
6000,-10,0,1811,401.6065,497.23,24.01,55.10,14,36.67,16.022,3.359
6000,-10,1,2038,659.7383,697.79,895.67,31.86,6,36.75,13.524,1.579
6000,-10,2,4375,372.4383,230.71,16010.90,28.55,394,34.31,5.361,0.000
6000,0,0,1844,647.9506,809.86,31.40,61.11,4,38.52,17.194,2.952
6000,0,1,1763,957.9244,1198.09,858.15,36.02,1,38.61,14.430,1.132
6000,0,2,4760,466.7280,378.30,15204.07,28.99,285,35.42,6.520,0.000
6000,10,0,3108,867.3814,1119.22,50.88,63.90,27,37.39,16.411,3.166
6000,10,1,2801,1579.2140,2007.41,1424.91,37.28,38,37.25,13.416,1.272
6000,10,2,3536,441.3492,498.41,9489.50,8.95,195,32.52,4.790,0.030
6000,20,0,4039,826.2614,933.65,62.34,47.11,88,32.00,13.212,4.600
6000,20,1,3299,1727.4399,1667.50,1557.38,22.93,163,32.42,10.693,2.351
6000,20,2,1107,99.6245,73.86,1958.43,-1.52,55,29.68,4.300,0.308
6000,30,0,6805,1160.0590,730.86,84.39,20.90,397,26.29,9.687,5.973
6000,30,1,2237,767.1429,343.29,962.01,30.10,266,29.33,8.675,2.807
6000,30,2,232,49.0446,11.58,262.11,52.56,22,26.45,4.106,1.169
6000,40,0,6695,823.0331,467.62,62.13,9.68,303,19.73,5.947,7.733
6000,40,1,1225,247.8566,68.85,492.91,34.01,100,23.67,5.413,4.046
6000,40,2,250,15.2890,6.98,308.00,48.22,7,23.76,2.519,1.474
6000,50,0,5119,200.6343,150.41,12.14,-1.74,60,11.02,2.221,10.954
6000,50,1,586,124.7357,70.18,159.41,32.41,36,17.56,2.876,6.243
6000,50,2,11,2.0918,0.00,15.79,26.98,4,20.48,0.568,1.288
6000,60,0,3853,64.0310,105.97,0.74,-9.78,18,2.19,0.214,15.122
6000,60,1,2,0.2489,0.00,0.38,-1.86,0,10.71,0.487,8.600
6000,70,0,4656,10.3866,54.18,0.13,-14.81,2,-5.58,0.000,20.846
6000,80,0,3564,0.0497,14.95,0.05,-23.14,0,-12.09,0.000,27.086
7000,-60,0,5472,905.4577,523.27,93.66,24.57,301,17.00,3.767,7.734
7000,-60,1,2260,551.1073,258.47,513.32,17.88,230,14.77,2.192,7.797
7000,-60,2,2,0.6191,0.14,2.16,23.28,0,18.15,0.631,2.951
7000,-50,0,7191,964.5753,492.94,92.40,25.90,322,24.33,7.700,5.681
7000,-50,1,1503,313.9879,146.31,446.57,43.65,131,23.65,6.038,4.723
7000,-50,2,4,0.8903,0.00,6.10,24.40,1,21.27,0.604,1.014
7000,-40,0,6356,612.9818,432.83,60.81,34.56,110,31.46,12.071,4.028
7000,-40,1,1721,242.3560,142.06,622.07,49.38,77,29.91,9.391,3.009
7000,-40,2,4,0.1087,0.00,4.45,15.99,3,29.99,5.407,0.210
7000,-30,0,4308,624.1305,594.99,85.34,39.33,55,35.66,14.959,3.287
7000,-30,1,3196,568.7801,422.13,1502.45,50.72,93,34.82,11.996,1.742
7000,-30,2,673,101.0045,50.50,978.59,55.81,38,35.61,8.386,0.037
7000,-20,0,1804,307.5332,369.40,39.38,33.52,3,38.18,16.839,2.961
7000,-20,1,2437,629.2263,652.23,1008.14,45.28,14,37.46,14.088,1.535
7000,-20,2,3978,435.9647,238.21,11417.54,55.45,251,36.31,7.221,0.003
7000,-10,0,1812,460.1641,582.21,23.84,38.98,6,38.95,17.503,2.936
7000,-10,1,2037,990.0005,1164.74,890.97,38.81,0,38.52,14.676,1.313
7000,-10,2,4375,375.2120,338.78,15985.28,55.00,297,36.00,6.632,0.000
7000,0,0,1860,505.6386,369.64,31.57,31.47,11,37.43,16.367,3.132
7000,0,1,1768,1076.9086,1120.09,872.07,30.08,35,37.18,13.422,1.288
7000,0,2,4739,621.0428,559.07,15195.12,49.46,284,33.98,5.520,0.001
7000,10,0,3117,668.5002,408.22,51.14,22.09,52,32.89,13.348,4.027
7000,10,1,2794,1613.2053,1527.84,1423.87,22.38,187,32.61,10.460,2.034
7000,10,2,3534,485.5806,295.19,9517.94,51.95,248,28.35,2.720,0.116
7000,20,0,4046,485.2947,176.07,62.70,18.98,144,24.87,8.847,6.356
7000,20,1,3277,1090.1832,457.93,1548.43,29.49,350,25.43,6.721,3.997
7000,20,2,1122,119.3100,62.48,1978.89,46.88,85,23.12,1.694,1.188
7000,30,0,6810,502.8672,255.36,84.20,18.67,197,16.75,4.709,8.962
7000,30,1,2225,287.0662,124.80,959.87,17.06,138,19.81,3.896,5.503
7000,30,2,239,29.4815,15.24,270.23,3.66,7,15.89,0.569,4.398
7000,40,0,6700,326.1642,275.89,61.99,9.74,84,8.01,1.437,12.488
7000,40,1,1218,140.5333,96.98,490.39,2.34,30,11.59,1.089,8.610
7000,40,2,252,26.2932,18.19,310.29,-1.07,2,12.10,0.069,5.823
7000,50,0,5122,57.4809,108.54,12.21,-0.64,5,-2.49,0.092,18.851
7000,50,1,583,41.4011,22.73,157.23,-6.64,3,3.91,0.083,12.986
7000,50,2,11,0.1540,0.03,15.65,1.49,0,9.76,0.000,6.232
7000,60,0,3853,7.9454,56.14,0.71,-14.45,1,-13.05,0.000,28.077
7000,60,1,2,0.0045,0.00,0.37,0.51,0,-0.08,0.000,15.415
7000,70,0,4656,0.0213,32.46,0.12,-26.61,0,-22.00,0.000,36.998
7000,80,0,3564,0.0000,9.06,0.05,-30.74,0,-28.65,0.000,43.646
8000,-60,0,5440,908.0517,449.63,91.98,25.52,175,29.30,9.864,3.814
8000,-60,1,2292,631.1710,230.53,534.19,25.03,237,27.55,7.768,3.324
8000,-60,2,2,0.8156,0.67,2.23,4.04,0,27.13,3.744,0.488
8000,-50,0,7184,823.3300,686.71,91.79,33.38,85,34.32,13.496,3.097
8000,-50,1,1510,284.1666,145.11,453.18,5.09,99,33.04,11.209,2.197
8000,-50,2,4,0.0000,0.00,6.24,5.54,1,29.25,3.521,0.020
8000,-40,0,6359,798.2917,792.98,60.41,33.88,92,38.72,16.745,2.481
8000,-40,1,1718,363.1111,316.12,619.04,11.13,15,36.83,13.586,1.500
8000,-40,2,4,0.1223,0.00,4.48,60.62,1,36.34,9.153,0.000
8000,-30,0,4312,932.6443,1062.24,84.94,33.09,59,40.49,18.188,2.321
8000,-30,1,3200,853.5919,870.06,1499.65,21.11,36,39.23,14.817,0.998
8000,-30,2,665,123.2130,105.79,963.89,13.60,11,39.67,11.223,0.001
8000,-20,0,1810,440.7472,573.23,39.48,23.28,1,39.95,18.058,2.562
8000,-20,1,2430,968.7328,1143.02,999.74,35.43,4,39.79,15.586,1.148
8000,-20,2,3979,572.7227,471.82,11360.13,18.38,101,38.85,9.331,0.000
8000,-10,0,1809,594.5569,821.11,23.27,10.14,11,37.60,16.595,3.084
8000,-10,1,2044,1379.7448,1800.48,892.28,39.71,4,38.16,14.347,1.298
8000,-10,2,4371,521.4227,517.79,15934.59,15.41,263,36.00,6.649,0.000
8000,0,0,1858,486.2099,477.06,31.27,10.18,18,33.64,13.939,3.840
8000,0,1,1764,1066.8939,1038.27,867.27,37.18,60,34.41,11.566,1.676
8000,0,2,4745,909.6619,564.02,15217.89,11.92,530,31.27,3.828,0.011
8000,10,0,3118,583.1736,444.56,51.10,7.87,75,26.84,9.830,5.529
8000,10,1,2769,1024.1951,404.30,1407.16,26.63,310,27.50,7.498,3.118
8000,10,2,3558,389.2868,187.08,9556.90,4.22,331,23.45,1.338,0.491
8000,20,0,4053,223.6293,163.90,62.96,-1.23,54,16.79,4.942,9.057
8000,20,1,3268,524.3825,288.58,1549.73,4.36,206,17.92,3.289,6.350
8000,20,2,1124,117.2484,61.98,1980.35,5.21,107,16.41,0.491,3.158
8000,30,0,6822,334.2702,285.60,84.17,-6.35,90,7.20,1.360,13.091
8000,30,1,2221,269.6427,202.34,963.89,-1.93,54,10.80,0.958,9.195
8000,30,2,231,43.6151,40.16,259.78,-13.98,4,5.78,0.009,10.199
8000,40,0,6712,213.5761,277.35,61.68,-14.85,43,-2.75,0.062,19.031
8000,40,1,1216,115.5007,93.68,489.52,-10.10,23,1.11,0.036,15.042
8000,40,2,242,34.4314,27.89,295.29,-13.99,4,1.65,0.000,13.466
8000,50,0,5130,8.3097,69.90,12.52,-24.31,6,-13.99,0.000,29.019
8000,50,1,575,9.7488,19.87,150.09,-19.87,4,-7.37,0.000,22.398
8000,50,2,11,0.1530,0.00,15.19,-5.52,0,0.81,0.000,14.187
8000,60,0,3853,0.0470,32.71,0.67,-30.16,0,-24.30,0.000,39.302
8000,60,1,2,0.0002,0.00,0.35,-17.03,0,-9.27,0.000,24.270
8000,70,0,4656,0.0000,19.51,0.12,-31.61,0,-30.20,0.000,45.202
8000,80,0,3564,0.0000,5.49,0.04,-30.78,0,-30.77,0.000,45.767
9000,-60,0,5409,1188.0949,1027.80,90.09,54.03,39,37.38,14.742,2.016
9000,-60,1,2323,754.3010,311.57,557.19,53.79,207,35.89,12.492,1.409
9000,-60,2,2,2.1454,0.00,2.34,69.17,0,33.45,6.887,0.002
9000,-50,0,7185,1193.1163,1295.53,90.91,56.82,61,40.91,17.787,1.851
9000,-50,1,1509,443.1808,305.74,457.61,72.98,68,39.38,15.166,1.068
9000,-50,2,4,0.0000,0.00,6.44,71.50,2,34.69,6.510,0.000
9000,-40,0,6368,1025.9487,1198.11,60.25,60.22,68,43.61,20.104,1.691
9000,-40,1,1711,634.4164,683.42,614.36,72.42,39,41.40,16.634,0.844
9000,-40,2,2,0.0069,0.00,2.47,21.12,0,39.05,10.623,0.000
9000,-30,0,4323,1133.2619,1338.80,84.37,59.68,86,43.68,20.379,1.822
9000,-30,1,3210,1270.9723,1420.23,1500.09,63.46,83,42.01,16.759,0.692
9000,-30,2,644,191.6095,166.15,929.28,69.39,20,41.82,12.934,0.000
