step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under
9000,-30,2,644,213.1548,215.55,929.28,69.39,20,42.02,19.471,2.256
9000,-20,0,1825,545.5349,703.67,40.35,70.35,1,42.00,19.539,2.338
9000,-20,1,2429,1371.7742,1749.55,999.83,52.21,7,40.95,18.889,2.568
9000,-20,2,3965,810.7956,703.22,11298.94,57.90,219,39.84,18.292,2.888
9000,-10,0,1810,600.7293,725.32,22.68,72.96,22,38.16,16.970,3.070
9000,-10,1,2048,1407.7762,1862.27,894.75,45.98,23,37.63,16.588,3.141
9000,-10,2,4366,603.9475,452.10,15950.64,50.71,429,35.34,15.466,3.926
9000,0,0,1846,651.9757,623.72,31.06,62.20,132,32.78,13.371,4.126
9000,0,1,1757,794.4417,545.00,863.71,38.48,179,32.41,13.096,4.147
9000,0,2,4764,717.1549,357.72,15304.82,42.10,507,29.09,11.612,5.448
9000,10,0,3063,553.7172,286.03,50.70,45.69,334,24.65,8.495,6.177
9000,10,1,2762,550.4818,308.53,1384.52,29.11,288,24.12,8.265,6.341
9000,10,2,3620,405.9518,231.23,9642.79,26.29,321,19.79,6.818,8.518
9000,20,0,4134,302.6903,186.26,65.65,30.52,193,13.29,3.352,10.416
9000,20,1,3201,565.2566,251.72,1491.64,19.32,300,13.43,3.411,10.305
9000,20,2,1110,151.9321,77.61,1959.09,4.21,78,11.40,3.040,11.664
9000,30,0,6832,458.8882,481.37,82.70,9.98,110,2.27,0.402,15.789
9000,30,1,2219,301.7755,238.40,963.61,9.91,67,5.78,0.641,13.319
9000,30,2,223,54.6631,64.82,247.48,15.08,2,0.85,0.038,16.119
9000,40,0,6739,102.4662,198.36,59.45,-3.00,29,-8.24,0.000,23.517
9000,40,1,1204,65.6178,100.55,484.95,0.07,8,-4.26,0.000,19.712
9000,40,2,227,52.0694,73.77,272.11,6.08,1,-3.43,0.000,18.932
9000,50,0,5143,0.5009,39.21,13.10,-16.18,2,-19.54,0.000,34.540
9000,50,1,562,0.2426,7.37,141.59,-7.26,0,-12.62,0.000,27.619
9000,50,2,11,0.0010,0.00,14.53,-5.54,0,-4.15,0.000,19.150
9000,60,0,3853,0.0000,13.70,0.64,-28.41,0,-29.15,0.000,44.150
9000,60,1,2,0.0000,0.00,0.34,-7.94,0,-13.64,0.000,28.643
9000,70,0,4656,0.0000,12.69,0.11,-31.78,0,-31.71,0.000,46.711
9000,80,0,3564,0.0000,3.21,0.04,-30.80,0,-30.79,0.000,45.786
10000,-60,0,5385,1572.9659,1520.21,88.69,17.88,58,36.45,14.213,2.216
10000,-60,1,2347,1004.3002,524.47,579.00,15.17,276,34.90,13.198,2.492
10000,-60,2,2,0.0004,0.00,2.43,12.22,0,33.28,11.630,2.338
10000,-50,0,7187,1581.7127,1818.88,90.85,17.81,54,39.87,17.145,2.028
10000,-50,1,1507,670.3865,614.72,460.55,26.08,13,39.20,16.758,2.252
10000,-50,2,4,0.0001,0.00,6.62,12.59,0,34.61,12.626,2.149
10000,-40,0,6382,1086.8888,1490.57,59.33,22.33,14,42.81,19.566,1.803
10000,-40,1,1697,722.2075,818.99,605.78,29.47,3,41.38,18.754,2.217
10000,-40,2,2,0.0000,0.00,2.48,32.92,0,38.43,15.579,1.719
10000,-30,0,4343,1123.3946,1553.80,85.06,28.61,23,43.19,20.133,1.944
10000,-30,1,3207,1457.2013,1924.71,1491.67,30.99,8,42.03,19.505,2.308
10000,-30,2,627,201.2534,236.31,895.42,31.96,1,42.11,19.476,2.221
10000,-20,0,1838,623.1778,915.09,41.02,21.61,2,41.23,18.923,2.382
10000,-20,1,2440,1466.7274,2033.03,1010.07,32.51,6,40.99,18.922,2.561
10000,-20,2,3941,914.2076,893.99,11214.26,33.37,207,40.05,18.371,2.826
10000,-10,0,1811,695.5288,947.12,22.52,19.65,12,37.65,16.528,3.076
10000,-10,1,2050,1355.0622,1775.19,894.75,30.16,44,37.69,16.671,3.158
10000,-10,2,4363,595.7063,474.98,15981.31,32.28,343,35.75,15.654,3.802
10000,0,0,1846,512.3588,529.09,30.95,14.23,34,32.22,12.954,4.152
10000,0,1,1742,665.3280,483.27,853.04,28.78,128,32.45,13.170,4.173
10000,0,2,4779,670.3740,334.80,15395.35,27.07,558,29.57,11.799,5.271
10000,10,0,3063,301.0082,173.14,50.72,7.31,145,24.07,8.194,6.268
10000,10,1,2731,527.2516,318.58,1364.19,24.63,236,24.19,8.336,6.330
10000,10,2,3651,554.5083,289.72,9715.89,28.36,414,20.86,7.205,8.093
10000,20,0,4140,255.8411,217.39,65.80,2.63,88,13.15,3.326,10.409
10000,20,1,3188,435.4999,281.12,1485.10,19.67,183,13.98,3.566,10.015
10000,20,2,1117,157.1789,80.72,1970.03,26.54,80,12.73,3.351,10.979
10000,30,0,6844,440.8787,392.15,82.41,3.06,114,2.72,0.450,15.479
10000,30,1,2224,304.6481,193.75,970.33,8.05,72,6.03,0.718,13.194
10000,30,2,206,33.3105,8.46,226.15,-12.89,4,0.50,0.046,16.497
10000,40,0,6756,99.6139,136.47,59.09,-5.13,49,-7.71,0.000,23.029
10000,40,1,1197,79.0966,96.76,477.30,-7.17,11,-4.19,0.000,19.721
10000,40,2,217,34.6602,27.18,254.46,-14.93,0,-3.58,0.000,19.157
10000,50,0,5149,0.5635,22.84,13.07,-16.88,0,-19.01,0.000,34.015
10000,50,1,556,0.2228,4.63,134.21,-17.69,0,-12.61,0.000,27.612
10000,50,2,11,0.0009,0.00,13.92,-3.22,0,-4.31,0.000,19.318
10000,60,0,3853,0.0000,8.18,0.61,-27.39,0,-28.79,0.000,43.788
10000,60,1,2,0.0000,0.00,0.32,-13.83,0,-13.66,0.000,28.658
10000,70,0,4656,0.0000,7.69,0.11,-31.42,0,-31.67,0.000,46.674
10000,80,0,3564,0.0000,1.95,0.04,-30.81,0,-30.80,0.000,45.804
11000,-60,0,5356,2454.7840,1499.84,87.15,27.06,778,28.12,9.268,4.197
11000,-60,1,2376,1333.0241,638.12,602.93,26.43,402,26.44,8.341,4.672
11000,-60,2,2,0.0771,0.04,2.50,25.88,0,27.29,8.210,3.749
11000,-50,0,7183,2208.4420,1444.08,90.51,39.33,602,33.55,13.076,3.336
11000,-50,1,1511,997.0891,372.40,467.24,12.17,562,31.81,12.211,3.832
11000,-50,2,4,0.0009,0.00,6.77,30.93,2,29.53,9.515,3.181
11000,-40,0,6386,1437.0349,1480.63,58.97,43.07,165,38.22,16.471,2.632
11000,-40,1,1693,1215.5936,1243.11,604.32,16.31,244,35.86,15.213,3.280
11000,-40,2,2,0.0000,0.00,2.47,48.95,0,36.16,14.051,2.163
11000,-30,0,4357,1326.8464,1711.79,84.91,40.92,19,40.14,18.094,2.507
11000,-30,1,3211,1732.6189,2248.72,1490.40,26.74,30,38.65,17.307,2.927
11000,-30,2,609,226.8501,199.78,864.79,22.45,28,38.94,17.419,2.781
11000,-20,0,1842,735.3585,1128.77,40.82,46.37,4,40.02,18.262,2.711
11000,-20,1,2461,1604.7392,2381.06,1022.97,30.51,6,39.56,18.047,2.855
11000,-20,2,3916,977.9573,760.92,11138.57,25.60,320,38.22,17.239,3.182
11000,-10,0,1812,765.3485,1162.52,22.33,39.02,12,37.83,16.866,3.160
11000,-10,1,2054,1417.8945,2087.85,895.65,31.71,19,38.27,17.191,3.099
11000,-10,2,4358,577.1170,409.31,15986.02,22.20,377,35.52,15.646,3.892
11000,0,0,1850,566.0601,662.19,31.17,43.48,21,34.24,14.446,3.863
11000,0,1,1719,626.1574,449.89,836.18,31.73,87,34.74,14.779,3.754
11000,0,2,4798,711.5756,292.52,15469.71,20.86,599,31.08,12.906,4.984
11000,10,0,3061,391.1804,296.48,50.64,46.50,88,27.81,10.453,5.401
11000,10,1,2699,606.4109,296.57,1342.40,29.44,224,27.93,10.569,5.421
11000,10,2,3685,557.7018,246.49,9794.99,2.05,421,23.45,8.810,7.384
11000,20,0,4139,396.9271,267.25,65.53,27.95,137,17.84,5.503,8.818
11000,20,1,3176,544.3737,243.02,1478.93,11.01,285,18.36,5.684,8.552
11000,20,2,1130,166.6087,66.02,1993.35,-2.37,117,16.55,5.249,9.634
11000,30,0,6849,552.9280,438.99,82.00,6.45,239,8.14,1.719,12.791
11000,30,1,2223,368.3717,207.22,973.41,16.45,194,11.47,2.349,10.718
11000,30,2,202,32.3236,25.80,220.81,28.95,8,6.51,0.877,13.158
11000,40,0,6763,195.7517,209.25,58.58,-4.93,80,-1.74,0.117,18.393
11000,40,1,1202,197.4900,153.87,481.33,17.22,47,2.04,0.181,15.287
11000,40,2,205,45.2228,29.66,239.49,26.39,22,2.74,0.176,14.985
11000,50,0,5156,7.4954,19.85,13.30,-15.94,4,-12.92,0.000,27.989
11000,50,1,549,5.2160,6.22,128.57,10.41,4,-6.33,0.000,21.482
11000,50,2,11,0.0006,0.00,13.55,13.91,0,0.62,0.000,15.171
11000,60,0,3853,0.0415,4.93,0.58,-23.00,1,-23.30,0.000,38.304
11000,60,1,2,0.0000,0.00,0.30,-16.54,0,-9.59,0.000,24.593
11000,70,0,4656,0.0000,4.66,0.10,-27.20,0,-29.71,0.000,44.710
11000,80,0,3564,0.0000,1.18,0.04,-30.74,0,-30.82,0.000,45.815
12000,-60,0,5345,1025.1205,499.42,86.39,13.51,195,15.21,3.016,8.387
12000,-60,1,2387,952.4473,357.25,614.34,8.41,240,13.15,2.292,9.298
12000,-60,2,2,0.4813,0.00,2.54,19.36,0,18.79,3.678,6.075
12000,-50,0,7175,1165.8185,825.04,89.72,19.30,215,22.86,6.870,6.090
12000,-50,1,1518,330.6789,155.51,474.33,36.14,112,22.30,6.736,6.479
12000,-50,2,5,0.0000,0.00,7.87,22.50,4,22.01,5.288,5.118
12000,-40,0,6386,1283.6057,1362.28,58.61,30.86,94,30.33,11.352,4.278
12000,-40,1,1693,879.3954,368.19,609.45,46.31,298,28.93,10.805,4.936
12000,-40,2,2,0.0000,0.00,2.43,0.56,0,28.09,8.829,3.570
12000,-30,0,4363,1575.2798,1927.88,84.48,37.72,64,34.85,14.511,3.518
12000,-30,1,3209,1863.4594,1379.36,1488.67,50.20,369,34.23,14.326,3.855
12000,-30,2,605,195.8463,91.01,855.68,56.66,56,35.56,15.108,3.508
12000,-20,0,1848,907.4100,1367.38,41.00,38.79,3,37.85,16.751,3.130
12000,-20,1,2471,1822.9479,2226.33,1033.21,48.33,57,37.09,16.311,3.325
12000,-20,2,3900,849.6713,719.91,11130.33,56.29,298,36.44,16.042,3.607
12000,-10,0,1815,822.5335,1276.14,22.37,49.55,6,39.01,17.672,3.018
12000,-10,1,2057,1441.7747,1768.52,897.39,46.03,1,38.46,17.262,3.055
12000,-10,2,4352,502.9839,416.32,16005.56,58.80,355,36.34,16.180,3.786
12000,0,0,1849,594.6446,747.81,30.79,44.48,5,37.93,16.898,3.187
12000,0,1,1716,566.0774,506.61,831.50,39.10,5,37.43,16.547,3.222
12000,0,2,4802,547.2116,242.11,15526.36,56.59,474,34.56,15.086,4.236
12000,10,0,3061,460.5380,268.68,50.65,35.18,91,33.78,14.134,4.020
12000,10,1,2668,580.2821,346.35,1320.71,30.55,136,33.17,13.835,4.192
12000,10,2,3716,526.0137,200.30,9905.34,59.97,432,29.26,12.079,5.770
12000,20,0,4137,285.0979,133.57,65.42,35.96,108,26.08,9.713,6.207
12000,20,1,3160,458.1784,211.78,1474.78,40.35,236,26.23,9.820,6.135
12000,20,2,1148,176.9540,81.14,2035.81,51.55,131,23.82,8.893,7.226
12000,30,0,6844,604.7444,320.27,81.39,34.90,282,18.04,5.465,8.670
12000,30,1,2222,334.6317,131.27,977.15,28.17,219,20.90,6.460,7.257
12000,30,2,208,30.5055,6.40,228.37,22.00,14,17.17,4.674,8.568
12000,40,0,6757,350.3305,220.36,57.83,28.08,157,9.51,1.941,11.915
12000,40,1,1204,271.2893,132.56,480.37,16.18,108,12.99,2.585,9.725
12000,40,2,209,28.0159,10.88,244.68,16.55,28,13.57,2.952,9.680
12000,50,0,5158,37.6833,30.84,13.42,21.05,18,-0.81,0.185,17.707
12000,50,1,547,54.8152,41.91,127.88,10.67,14,5.47,0.440,12.946
12000,50,2,11,0.0018,0.00,13.49,9.03,2,9.51,0.763,10.145
12000,60,0,3853,3.1450,5.50,0.56,8.00,1,-11.29,0.000,26.374
12000,60,1,2,0.0000,0.00,0.30,24.41,0,-0.21,0.000,15.902
12000,70,0,4656,0.0452,2.86,0.10,-7.28,0,-20.32,0.000,35.317
12000,80,0,3564,0.0000,0.71,0.04,-19.03,0,-27.64,0.000,42.637
13000,-60,0,5366,393.6925,502.55,86.63,-12.78,32,0.60,0.096,16.123
13000,-60,1,2366,345.3532,374.63,599.43,-12.05,23,-1.68,0.036,17.810
13000,-60,2,2,0.0192,0.00,2.51,-10.67,0,7.43,0.264,10.828
13000,-50,0,7181,830.4511,790.80,89.23,-3.39,157,9.89,1.648,11.090
13000,-50,1,1513,254.8950,171.45,473.38,-11.37,64,9.14,1.477,11.506
13000,-50,2,4,0.0020,0.00,6.80,-7.96,1,11.84,1.117,8.574
13000,-40,0,6389,1079.1646,652.43,58.53,4.53,398,19.60,5.563,7.333
13000,-40,1,1690,420.9870,213.04,611.33,-2.84,139,18.03,4.998,8.092
13000,-40,2,2,0.0000,0.00,2.39,41.52,0,20.43,4.536,5.522
13000,-30,0,4367,1498.5992,772.35,84.29,13.28,527,26.59,9.454,5.431
13000,-30,1,3207,1315.0714,681.27,1490.76,7.23,545,26.22,9.428,5.707
13000,-30,2,603,145.8867,82.68,854.54,4.47,81,28.12,10.403,5.058
13000,-20,0,1848,1069.2475,1062.71,40.88,11.94,124,32.03,12.962,4.267
13000,-20,1,2483,1887.7208,1435.60,1046.44,24.41,531,31.87,12.888,4.370
13000,-20,2,3888,811.4703,838.45,11144.07,11.17,335,31.18,12.598,4.650
13000,-10,0,1818,908.7275,1447.54,22.49,7.86,31,36.05,15.639,3.466
13000,-10,1,2059,1703.3581,2097.85,901.59,36.68,156,36.48,15.877,3.398
13000,-10,2,4347,556.4359,571.03,15993.52,15.13,313,34.03,14.594,4.178
13000,0,0,1850,651.0379,954.37,30.55,11.06,5,38.08,17.002,3.061
13000,0,1,1714,869.5244,980.26,828.55,43.15,8,38.61,17.306,2.976
13000,0,2,4803,540.1440,389.38,15509.74,18.30,291,35.41,15.590,3.972
13000,10,0,3062,474.7805,494.67,50.47,12.69,8,37.15,16.425,3.276
13000,10,1,2661,661.4812,571.36,1316.18,41.66,12,37.51,16.657,3.261
13000,10,2,3722,319.8636,164.47,9930.58,21.64,280,33.26,14.466,4.713
13000,20,0,4136,255.9969,231.07,65.18,11.10,44,32.45,13.616,4.541
13000,20,1,3156,464.0394,266.38,1474.33,27.54,129,33.35,14.082,4.297
13000,20,2,1153,161.6155,68.67,2055.90,30.22,102,30.81,12.863,5.276
13000,30,0,6839,564.1836,347.63,80.97,17.78,197,27.63,10.530,5.664
13000,30,1,2216,294.6290,139.80,973.59,22.86,185,30.28,11.737,4.619
13000,30,2,219,39.3879,23.84,241.88,-0.37,19,26.66,9.741,5.625
13000,40,0,6750,394.1354,233.73,57.52,14.33,180,21.52,6.882,7.197
13000,40,1,1197,338.1660,150.25,474.60,14.01,144,24.54,8.010,5.753
13000,40,2,223,50.5411,27.98,262.33,2.00,30,24.04,8.021,6.150
13000,50,0,5153,108.1462,76.57,13.09,5.37,42,13.16,2.927,10.027
13000,50,1,552,124.7117,37.52,130.95,2.20,56,18.39,4.494,7.290
13000,50,2,11,0.4957,0.40,13.71,19.20,2,20.04,4.730,6.149
13000,60,0,3853,31.0089,28.45,0.56,0.14,2,4.50,0.411,13.675
13000,60,1,2,0.0000,0.00,0.30,-0.94,0,10.93,0.982,9.353
13000,70,0,4656,7.2872,8.14,0.09,-1.59,0,-3.09,0.003,18.623
13000,80,0,3564,0.0567,0.49,0.03,0.97,0,-8.81,0.000,23.819
14000,-60,0,5427,64.6351,319.39,88.74,-9.88,8,-9.99,0.000,25.020
14000,-60,1,2305,27.0190,191.61,565.81,-10.05,6,-12.35,0.000,27.359
14000,-60,2,2,0.0006,0.00,2.42,12.01,0,-0.53,0.000,15.854
14000,-50,0,7207,516.8117,648.59,89.28,3.20,48,0.14,0.078,16.504
14000,-50,1,1487,185.9031,162.25,460.47,7.81,42,-0.81,0.058,17.304
14000,-50,2,4,0.0008,0.00,6.65,20.12,1,4.55,0.024,12.189
14000,-40,0,6393,530.7763,306.38,58.25,16.48,233,11.22,2.008,10.511
14000,-40,1,1686,369.6535,191.33,608.58,18.52,151,9.35,1.672,11.681
14000,-40,2,2,0.0000,0.00,2.36,4.89,0,13.29,1.410,7.884
14000,-30,0,4366,635.8744,242.11,83.78,26.54,262,19.70,5.744,7.480
14000,-30,1,3205,736.5613,269.38,1492.09,25.55,428,19.41,5.854,7.840
14000,-30,2,606,102.4368,33.12,863.78,32.27,80,21.81,6.917,6.911
14000,-20,0,1841,918.1031,663.51,40.25,50.36,187,27.62,10.192,5.323
14000,-20,1,2486,1062.8349,420.85,1049.45,27.61,514,26.79,9.854,5.670
14000,-20,2,3892,689.8017,184.36,11199.48,31.55,544,26.22,9.713,5.982
14000,-10,0,1819,1060.8660,1638.90,22.53,64.69,28,34.11,14.322,3.896
14000,-10,1,2056,1794.9673,2111.01,902.48,34.73,210,33.83,14.144,3.952
14000,-10,2,4349,564.0767,239.35,16025.71,35.88,487,31.23,12.898,4.872
14000,0,0,1852,795.4868,1209.42,30.46,72.80,3,38.89,17.476,2.939
14000,0,1,1716,1250.6578,1580.78,830.50,41.50,5,38.47,17.159,2.982
14000,0,2,4799,848.5408,801.33,15502.95,41.27,247,35.21,15.524,4.066
14000,10,0,3070,724.5983,861.63,50.77,75.77,13,40.86,18.838,2.605
14000,10,1,2680,1109.5261,1215.71,1335.73,47.08,6,40.11,18.326,2.744
14000,10,2,3695,375.3097,306.79,9896.09,30.11,211,34.82,15.546,4.375
14000,20,0,4138,391.3268,386.34,64.80,68.25,18,38.41,17.407,3.291
14000,20,1,3161,661.0326,547.57,1471.19,43.23,56,38.17,17.196,3.262
14000,20,2,1146,125.5315,66.40,2048.10,14.70,66,34.28,15.162,4.466
14000,30,0,6850,660.5835,624.99,81.50,47.40,31,35.41,15.253,3.774
14000,30,1,2198,325.5639,250.09,963.64,50.56,34,37.86,16.478,2.910
14000,30,2,226,53.3802,19.51,251.29,80.55,23,36.53,15.546,3.200
14000,40,0,6751,527.2099,498.09,57.65,41.38,58,31.58,12.415,4.300
14000,40,1,1192,312.9969,181.05,478.42,60.17,86,35.29,14.196,2.997
14000,40,2,227,49.2295,10.68,271.18,75.70,29,34.92,14.203,3.310
14000,50,0,5149,203.1655,165.74,12.91,35.82,15,25.59,8.435,5.468
14000,50,1,556,200.2994,70.09,135.88,67.51,84,31.51,11.190,3.338
14000,50,2,11,3.0183,1.21,14.18,42.29,3,29.83,9.891,3.421
14000,60,0,3853,89.0689,87.04,0.57,31.04,2,19.83,4.454,6.319
14000,60,1,2,0.0005,0.00,0.31,37.35,0,21.73,4.923,5.189
14000,70,0,4656,69.1072,62.32,0.09,31.87,0,17.20,1.651,5.296
14000,80,0,3564,12.1034,11.11,0.03,31.59,0,18.08,0.384,2.486
15000,-60,0,5475,0.6441,184.47,89.10,-19.30,4,-15.40,0.000,30.399
15000,-60,1,2257,0.0377,109.65,533.55,-22.38,1,-17.79,0.000,32.789
15000,-60,2,2,0.0000,0.00,2.31,-9.60,0,-5.04,0.000,20.037
15000,-50,0,7237,231.1032,507.37,88.71,-12.76,29,-5.36,0.000,20.725
15000,-50,1,1457,80.2910,92.49,441.09,-7.72,8,-5.74,0.000,21.069
15000,-50,2,4,0.0000,0.00,6.42,-5.68,0,0.18,0.000,15.186
15000,-40,0,6400,343.1069,360.69,57.92,-1.98,98,6.23,0.649,12.842
15000,-40,1,1679,215.0108,149.63,601.00,2.80,35,4.97,0.516,13.744
15000,-40,2,2,0.0000,0.00,2.33,-6.53,0,8.60,0.284,10.102
15000,-30,0,4366,367.5165,229.55,83.20,8.07,202,15.50,3.746,8.884
15000,-30,1,3193,385.1111,177.03,1483.22,13.90,208,15.76,4.029,9.011
15000,-30,2,618,74.9913,34.07,882.60,18.66,73,18.65,5.153,7.789
15000,-20,0,1835,419.7222,141.16,39.63,10.64,181,24.21,8.166,6.159
15000,-20,1,2479,516.8212,214.50,1044.19,18.59,244,23.88,8.153,6.431
15000,-20,2,3905,354.0824,189.72,11258.08,26.27,292,23.71,8.122,6.579
15000,-10,0,1819,865.1206,630.71,22.46,20.43,127,32.17,12.945,4.215
15000,-10,1,2049,1493.8657,873.91,899.62,23.60,319,32.02,12.998,4.337
15000,-10,2,4356,331.6684,198.92,16082.27,35.10,389,29.96,11.938,5.085
15000,0,0,1856,818.7279,1182.77,30.56,22.87,7,38.04,16.756,2.989
15000,0,1,1717,1336.0354,1304.24,833.25,30.02,46,37.82,16.737,3.085
15000,0,2,4794,1068.7910,936.14,15515.94,40.28,325,35.26,15.389,3.974
15000,10,0,3083,796.7034,1086.14,51.31,23.06,10,41.16,18.896,2.433
15000,10,1,2694,1430.2235,1705.57,1347.96,35.69,18,40.83,18.797,2.568
15000,10,2,3668,469.9020,330.07,9860.17,54.62,166,36.71,16.638,3.944
15000,20,0,4157,558.1559,654.01,65.55,28.67,6,40.58,18.707,2.758
15000,20,1,3162,1016.7584,1101.09,1471.46,49.57,30,41.02,19.034,2.690
15000,20,2,1126,144.8633,127.54,2021.91,65.65,17,37.50,17.103,3.742
15000,30,0,6868,993.8593,1102.28,81.94,42.99,31,39.69,17.948,2.834
15000,30,1,2184,578.8289,613.13,955.08,42.93,21,41.60,18.915,2.184
15000,30,2,222,39.4425,35.22,247.07,17.27,0,40.10,17.799,2.366
15000,40,0,6758,849.3977,956.90,57.26,44.85,31,37.54,16.036,2.918
15000,40,1,1185,369.4097,350.08,480.36,28.76,16,40.14,17.296,1.970
15000,40,2,227,27.4931,20.20,273.53,15.72,1,39.08,16.799,2.322
15000,50,0,5146,300.8489,322.19,12.67,43.03,15,33.29,12.672,3.351
15000,50,1,559,152.1969,67.41,139.77,18.78,34,37.59,14.893,1.951
15000,50,2,11,0.3653,0.01,14.70,29.22,1,34.66,12.768,2.270
15000,60,0,3853,90.7543,122.86,0.57,37.43,0,29.51,9.041,3.168
15000,60,1,2,1.0497,0.95,0.33,35.29,0,29.04,8.622,3.099
15000,70,0,4656,91.9535,108.90,0.09,32.80,0,30.62,6.614,0.914
15000,80,0,3564,40.4615,38.25,0.03,34.01,0,33.05,4.702,0.004
16000,-60,0,5537,1.7870,109.79,90.82,-10.95,6,-14.76,0.000,29.764
16000,-60,1,2195,0.0936,62.74,501.54,-14.81,1,-17.16,0.000,32.160
16000,-60,2,2,0.0000,0.00,2.21,-11.43,0,-5.10,0.000,20.102
16000,-50,0,7265,268.7107,450.22,88.14,1.81,37,-4.69,0.000,20.179
16000,-50,1,1429,79.9955,111.17,423.39,-18.17,5,-5.55,0.000,20.991
16000,-50,2,4,0.0000,0.00,6.20,-6.25,0,0.04,0.000,15.409
16000,-40,0,6406,489.0107,464.57,57.60,11.74,163,6.75,0.804,12.659
16000,-40,1,1673,307.5283,303.08,593.64,-9.57,34,4.97,0.629,13.933
16000,-40,2,2,0.0000,0.00,2.32,28.08,0,9.75,0.409,9.473
16000,-30,0,4364,447.4721,330.48,82.61,16.57,148,15.86,4.009,8.829
16000,-30,1,3188,442.7984,316.30,1481.91,6.12,153,15.71,4.179,9.147
16000,-30,2,625,90.8160,48.16,897.89,1.48,49,18.29,5.187,8.024
16000,-20,0,1831,190.0399,133.41,39.22,21.22,48,24.32,8.385,6.243
16000,-20,1,2458,386.2986,228.91,1026.96,20.54,102,24.02,8.306,6.418
16000,-20,2,3930,419.9831,219.18,11316.38,10.11,330,23.37,8.090,6.725
16000,-10,0,1818,633.7875,780.91,22.27,18.74,34,31.68,12.832,4.415
16000,-10,1,2041,802.6563,621.16,894.30,30.63,53,32.21,13.121,4.293
16000,-10,2,4365,321.2376,147.72,16114.52,13.40,396,29.38,11.697,5.236
16000,0,0,1861,813.6450,1317.13,30.73,30.30,10,37.50,16.569,3.146
16000,0,1,1714,1101.0586,1334.50,832.20,36.78,12,38.01,16.878,3.074
16000,0,2,4792,914.3000,496.91,15503.49,18.52,434,34.49,14.971,4.132
16000,10,0,3094,806.0726,1200.77,51.50,42.37,25,40.66,18.704,2.583
16000,10,1,2721,1499.1578,2065.10,1367.92,38.94,30,40.84,18.882,2.612
16000,10,2,3630,494.3282,411.49,9782.16,8.09,212,35.45,15.841,4.151
16000,20,0,4171,683.3071,895.32,65.89,33.29,22,39.63,18.212,2.988
16000,20,1,3169,1384.0601,1682.08,1472.24,22.94,14,40.13,18.472,2.835
16000,20,2,1105,197.3383,158.41,1986.08,13.59,41,36.32,16.297,3.906
16000,30,0,6880,1213.2231,1580.24,81.47,23.20,18,38.46,17.193,3.069
16000,30,1,2173,1012.2888,1174.21,945.41,33.02,8,40.72,18.359,2.339
16000,30,2,221,121.9323,120.21,246.34,42.30,0,38.98,17.184,2.636
16000,40,0,6757,1194.4118,1457.67,56.54,17.05,74,36.00,15.101,3.210
16000,40,1,1182,643.3831,590.79,480.46,41.06,60,39.20,16.715,2.178
16000,40,2,231,104.9477,86.66,280.60,45.64,5,38.09,16.273,2.577
16000,50,0,5145,432.5674,492.97,12.59,9.14,38,31.35,11.569,3.781
16000,50,1,560,248.0087,108.47,143.72,38.61,79,36.32,14.152,2.220
16000,50,2,11,2.7596,2.28,15.22,40.01,2,34.37,12.542,2.295
16000,60,0,3853,78.1507,134.79,0.57,8.01,3,27.37,7.951,3.722
16000,60,1,2,3.5783,3.40,0.34,0.21,0,27.36,7.733,3.382
16000,70,0,4656,50.3291,104.58,0.08,15.55,0,28.22,5.481,1.412
16000,80,0,3564,17.2100,36.04,0.03,21.94,0,30.74,3.476,0.025
17000,-60,0,5604,54.2776,96.11,93.73,4.39,36,-7.71,0.000,22.855
17000,-60,1,2128,18.9643,51.50,473.77,2.07,8,-10.15,0.000,25.206
17000,-60,2,2,0.0000,0.00,2.15,15.22,0,0.45,0.000,15.173
17000,-50,0,7279,560.2186,556.52,87.55,13.90,124,2.33,0.230,15.132
17000,-50,1,1415,212.8799,170.36,415.77,29.45,63,1.79,0.203,15.597
17000,-50,2,4,0.0001,0.00,6.09,20.10,0,5.41,0.064,11.851
17000,-40,0,6407,564.9565,338.99,57.24,26.71,366,13.22,2.752,9.697
17000,-40,1,1672,453.4163,165.85,593.55,41.99,225,11.74,2.432,10.623
17000,-40,2,2,0.0000,0.00,2.33,-0.38,1,13.65,1.826,8.015
17000,-30,0,4357,628.2148,352.59,81.99,35.18,330,21.44,6.627,6.945
17000,-30,1,3178,868.7855,375.98,1483.11,46.30,522,21.34,6.796,7.215
17000,-30,2,642,153.2439,63.66,931.42,53.89,88,23.76,7.929,6.338
17000,-20,0,1827,304.1300,220.70,38.70,44.68,77,29.08,11.090,5.013
17000,-20,1,2436,548.6983,295.14,1010.20,46.37,235,28.19,10.660,5.294
17000,-20,2,3956,460.9069,173.94,11423.42,52.46,399,27.83,10.608,5.558
17000,-10,0,1819,721.0235,914.97,22.22,59.52,28,35.29,15.124,3.707
17000,-10,1,2032,901.6199,901.22,885.97,48.06,56,34.66,14.677,3.762
17000,-10,2,4373,319.2345,205.43,16169.30,56.54,360,32.40,13.590,4.613
17000,0,0,1863,816.3201,1380.61,30.55,57.44,3,39.40,17.872,2.895
17000,0,1,1726,1185.1415,1636.62,840.73,44.05,12,38.71,17.340,2.929
17000,0,2,4778,727.3213,747.28,15489.68,57.51,244,35.78,15.863,3.955
17000,10,0,3111,858.9182,1391.10,52.26,48.80,10,40.58,18.677,2.683
