step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under
2000,-50,0,7119,361.1585,580.47,95.63,-9.01,35,1.00,0.121,15.908
2000,-50,1,1575,136.9332,172.25,487.35,-2.32,62,0.61,0.065,15.961
2000,-50,2,4,0.2684,0.01,6.64,-2.40,1,5.39,0.000,10.524
2000,-40,0,6341,480.4298,418.98,62.57,2.53,197,12.02,2.256,10.101
2000,-40,1,1738,160.7630,133.33,633.48,8.43,49,10.82,1.582,10.297
2000,-40,2,2,0.0000,0.00,2.36,-7.22,0,13.54,0.664,6.492
2000,-30,0,4324,485.8630,352.74,87.66,12.53,193,20.48,6.040,7.133
2000,-30,1,3249,538.3865,394.66,1519.56,19.54,183,20.57,5.418,6.476
2000,-30,2,604,68.1130,46.63,855.85,24.64,29,23.12,5.092,4.187
2000,-20,0,1822,269.3925,223.36,41.62,14.50,62,28.03,10.326,5.114
2000,-20,1,2515,536.3824,383.65,1073.32,22.64,172,27.63,9.358,4.583
2000,-20,2,3882,389.3594,205.53,11119.50,32.19,254,27.31,6.100,2.158
2000,-10,0,1809,261.6126,269.44,24.35,24.66,5,34.54,14.491,3.730
2000,-10,1,2069,548.8081,496.15,920.49,25.98,63,34.31,13.434,3.023
2000,-10,2,4346,540.1257,334.41,15878.50,40.53,395,32.11,8.244,0.847
2000,0,0,1825,253.0171,283.09,30.88,25.89,4,38.82,17.309,2.862
2000,0,1,1744,443.9995,450.65,844.50,30.14,24,38.54,16.105,2.127
2000,0,2,4798,472.3903,322.13,15264.14,44.58,343,35.74,10.991,0.594
2000,10,0,3018,430.6288,448.61,51.55,24.91,15,40.19,18.236,2.616
2000,10,1,2733,653.2734,666.28,1359.37,33.80,45,39.77,16.932,1.931
2000,10,2,3694,369.1931,293.53,9742.09,57.89,214,35.53,11.528,0.995
2000,20,0,3997,342.8411,378.30,61.77,30.00,12,37.77,16.839,3.320
2000,20,1,3278,532.5303,497.28,1555.60,49.18,31,38.22,16.049,2.401
2000,20,2,1170,150.0513,114.73,2059.37,66.05,74,34.98,12.062,1.668
2000,30,0,6747,604.6509,601.92,85.01,43.10,77,35.06,14.933,3.800
2000,30,1,2301,329.8201,256.41,995.47,42.29,66,37.19,14.980,2.282
2000,30,2,226,94.8757,60.23,250.65,19.24,31,35.04,12.237,1.722
2000,40,0,6690,730.9080,660.22,63.38,43.94,177,31.11,12.051,4.395
2000,40,1,1253,382.2086,272.15,495.32,28.54,109,33.90,12.405,2.569
2000,40,2,227,66.7751,23.42,269.99,16.88,23,33.20,10.755,1.823
2000,50,0,5132,596.6467,541.61,13.42,41.77,63,24.99,8.031,5.639
2000,50,1,573,272.7117,154.76,143.41,18.66,82,29.80,9.641,3.280
2000,50,2,11,10.7482,3.27,14.09,26.53,4,28.38,6.943,1.983
2000,60,0,3853,172.0006,173.63,0.77,34.55,0,18.77,3.946,6.704
2000,60,1,2,2.1688,2.43,0.34,35.46,0,21.39,4.443,5.038
2000,70,0,4656,49.2825,44.65,0.15,26.53,0,15.11,1.227,6.291
2000,80,0,3564,7.5426,7.08,0.06,26.15,0,15.33,0.201,3.831
3000,-60,0,5356,1.5298,223.72,91.47,-15.88,0,-15.20,0.000,30.199
3000,-60,1,2376,0.0758,113.01,573.79,-18.05,0,-17.43,0.000,32.435
3000,-60,2,2,0.0000,0.00,2.32,-14.98,0,-4.95,0.000,19.948
3000,-50,0,7155,194.3629,480.26,95.44,-3.48,9,-5.14,0.000,20.544
3000,-50,1,1539,71.1484,149.07,466.58,-20.52,4,-5.95,0.000,21.208
3000,-50,2,4,0.0908,0.05,6.42,-10.77,0,0.25,0.000,14.837
3000,-40,0,6347,429.1630,466.27,62.04,6.34,38,6.31,0.693,12.832
3000,-40,1,1732,227.0544,232.36,625.21,-11.75,25,4.67,0.336,13.530
3000,-40,2,2,0.0000,0.00,2.34,27.50,1,9.66,0.002,8.191
3000,-30,0,4331,506.9252,344.69,87.81,12.09,130,15.52,3.790,8.885
3000,-30,1,3235,620.5283,398.73,1512.60,2.95,198,15.41,3.254,8.353
3000,-30,2,611,138.3616,69.10,867.94,-1.79,79,18.15,2.991,5.798
3000,-20,0,1820,427.4640,312.39,41.53,14.50,74,23.99,8.143,6.266
3000,-20,1,2505,651.6957,334.29,1068.21,19.87,231,23.78,7.241,5.599
3000,-20,2,3894,592.1971,392.69,11158.59,6.93,356,23.34,4.180,3.120
3000,-10,0,1811,535.9372,514.86,24.50,12.59,43,31.50,12.674,4.399
3000,-10,1,2059,748.2276,300.81,917.31,31.37,234,32.02,11.910,3.449
3000,-10,2,4354,641.3129,444.27,15909.78,11.07,513,29.47,6.729,1.229
3000,0,0,1825,444.4018,476.61,30.59,24.16,5,37.41,16.448,3.113
3000,0,1,1745,755.4678,632.55,844.43,37.49,34,37.89,15.603,2.214
3000,0,2,4797,534.8318,330.98,15259.98,16.99,481,34.66,10.271,0.672
3000,10,0,3026,552.3829,648.02,50.05,35.83,26,40.63,18.636,2.540
3000,10,1,2748,987.5300,953.80,1368.80,39.59,71,40.89,17.689,1.745
3000,10,2,3671,489.9958,288.94,9692.56,10.42,463,35.80,11.608,0.872
3000,20,0,4005,478.7844,532.69,61.67,30.01,101,39.71,18.231,2.940
3000,20,1,3295,787.9171,806.11,1559.79,23.74,71,40.41,17.492,1.959
3000,20,2,1145,179.4410,139.92,2023.62,18.17,130,36.81,13.126,1.279
3000,30,0,6759,821.5078,900.88,84.86,23.69,116,38.74,17.353,2.996
3000,30,1,2292,440.0018,452.57,986.60,33.32,73,41.08,17.598,1.570
3000,30,2,223,44.7680,28.21,247.92,36.98,4,39.30,15.032,0.951
3000,40,0,6694,814.6824,905.44,63.15,19.30,72,36.45,15.385,3.115
3000,40,1,1249,363.1732,277.26,498.56,39.83,50,39.59,16.099,1.484
3000,40,2,227,59.2546,31.72,272.95,41.55,10,38.40,14.074,0.869
3000,50,0,5128,501.7708,577.22,13.07,12.37,16,31.96,11.943,3.642
3000,50,1,577,292.9120,137.59,147.86,37.17,45,36.75,13.890,1.748
3000,50,2,11,1.6443,0.58,14.62,40.85,2,34.35,10.348,0.807
3000,60,0,3853,178.3599,240.86,0.78,12.87,1,28.19,8.395,3.505
3000,60,1,2,3.9296,4.54,0.35,1.61,0,27.48,7.576,3.118
3000,70,0,4656,91.4448,98.12,0.15,24.33,0,29.38,6.019,1.140
3000,80,0,3564,38.9246,35.01,0.06,32.21,0,31.98,4.100,0.008
4000,-60,0,5423,1.1383,135.72,93.57,-7.67,2,-14.97,0.000,29.967
4000,-60,1,2309,0.0888,66.81,539.29,-9.62,0,-17.30,0.000,32.297
4000,-60,2,2,0.0000,0.00,2.22,5.87,0,-4.94,0.000,19.939
4000,-50,0,7183,219.6951,390.08,94.51,3.24,47,-4.82,0.000,20.251
4000,-50,1,1511,100.8838,154.41,448.00,15.77,11,-5.41,0.000,20.705
4000,-50,2,4,0.1509,0.01,6.21,12.12,0,0.28,0.000,14.798
4000,-40,0,6354,529.5399,418.07,61.68,17.35,203,6.76,0.734,12.558
4000,-40,1,1725,345.9812,276.08,618.41,29.81,54,5.23,0.360,13.155
4000,-40,2,2,0.0000,0.00,2.32,-2.46,0,8.91,0.000,8.657
4000,-30,0,4331,541.5595,336.76,87.43,27.66,156,15.97,3.906,8.695
4000,-30,1,3222,681.9113,424.19,1506.65,36.69,225,15.89,3.379,8.163
4000,-30,2,624,107.1487,54.63,891.71,45.18,46,18.64,3.132,5.647
4000,-20,0,1815,369.8316,175.86,41.10,42.85,150,24.94,8.542,5.975
4000,-20,1,2489,450.2228,262.57,1055.49,38.95,116,23.99,7.319,5.545
4000,-20,2,3915,550.0522,211.87,11238.69,44.80,434,23.59,4.300,3.114
4000,-10,0,1813,490.2857,294.04,24.64,59.98,179,32.79,13.392,4.146
4000,-10,1,2047,401.3219,196.39,910.19,44.56,155,32.14,11.955,3.412
4000,-10,2,4364,649.4134,209.34,15983.64,51.18,650,29.69,6.883,1.244
4000,0,0,1828,463.5451,459.16,30.59,61.86,40,38.74,17.301,2.933
4000,0,1,1752,720.7168,499.00,847.21,44.94,165,37.98,15.606,2.158
4000,0,2,4787,626.7783,333.15,15276.72,55.34,512,34.94,10.489,0.673
4000,10,0,3037,587.5942,748.52,50.27,57.53,2,41.92,19.522,2.393
4000,10,1,2781,1007.6393,978.51,1393.19,42.78,46,40.97,17.657,1.697
4000,10,2,3627,386.0778,222.43,9633.82,56.87,331,35.87,11.673,0.864
4000,20,0,4016,491.5481,600.44,61.73,59.35,13,40.88,18.998,2.774
4000,20,1,3307,983.0816,873.19,1562.31,51.76,25,40.68,17.683,1.944
4000,20,2,1122,165.0453,91.49,1988.59,44.13,106,36.47,12.959,1.345
4000,30,0,6772,950.9146,1089.41,84.74,54.03,51,39.31,17.715,2.911
4000,30,1,2279,616.6956,447.09,975.26,46.05,42,41.43,17.871,1.563
4000,30,2,223,56.7745,12.07,248.16,57.93,12,40.64,15.988,0.867
4000,40,0,6699,944.0215,988.36,62.96,50.95,57,36.92,15.659,3.039
4000,40,1,1239,415.9180,143.05,496.64,45.04,97,40.30,16.598,1.407
4000,40,2,232,83.5319,20.08,280.83,51.67,29,39.63,14.895,0.781
4000,50,0,5125,506.4909,667.72,12.77,48.53,28,32.47,12.207,3.539
4000,50,1,580,256.9732,87.08,152.22,50.19,67,37.94,14.665,1.604
4000,50,2,11,2.8686,0.89,15.14,28.92,2,34.94,10.648,0.674
4000,60,0,3853,144.7735,255.18,0.77,41.02,3,28.63,8.577,3.394
4000,60,1,2,4.3150,6.14,0.37,54.07,0,28.68,8.027,2.783
4000,70,0,4656,51.9398,98.97,0.14,33.90,0,29.68,6.149,1.103
4000,80,0,3564,19.4984,35.84,0.05,30.58,0,32.10,4.159,0.006
5000,-60,0,5472,33.5822,110.30,94.35,-13.64,5,-9.07,0.000,24.140
5000,-60,1,2260,11.9106,49.83,510.42,-15.16,1,-11.52,0.000,26.531
5000,-60,2,2,0.0000,0.00,2.15,-8.91,0,-0.92,0.000,16.004
5000,-50,0,7199,414.5762,482.69,93.63,-7.31,43,0.83,0.132,16.121
5000,-50,1,1495,235.0598,179.26,437.75,-5.90,95,0.36,0.068,16.240
5000,-50,2,4,0.1429,0.07,6.07,-6.09,0,4.00,0.000,11.772
5000,-40,0,6358,507.5253,448.17,61.38,0.99,159,11.80,2.298,10.322
5000,-40,1,1721,423.7972,192.75,615.52,2.50,166,10.43,1.566,10.553
5000,-40,2,2,0.0000,0.00,2.32,25.20,0,12.79,0.527,6.949
5000,-30,0,4324,540.8179,327.24,86.70,11.62,207,20.25,6.015,7.274
5000,-30,1,3216,751.9025,327.90,1507.05,10.39,375,20.20,5.343,6.655
5000,-30,2,637,136.4555,77.21,917.67,11.43,83,22.61,4.904,4.334
5000,-20,0,1809,220.1610,148.25,40.48,11.99,49,27.63,10.168,5.238
5000,-20,1,2469,545.8323,251.29,1037.49,22.04,259,27.37,9.240,4.668
5000,-20,2,3941,470.6609,194.04,11322.03,17.10,483,26.93,5.947,2.255
5000,-10,0,1812,255.1393,254.52,24.37,13.18,22,33.98,14.145,3.816
5000,-10,1,2041,338.8905,211.17,903.06,31.20,74,34.12,13.264,3.046
5000,-10,2,4371,410.3525,186.99,16017.63,22.22,534,31.81,8.074,0.883
5000,0,0,1837,444.3854,555.00,31.10,14.08,10,38.23,16.926,2.935
5000,0,1,1759,508.8284,429.42,854.06,38.52,16,38.47,15.981,2.103
5000,0,2,4771,403.5874,198.68,15246.39,24.80,351,35.51,10.819,0.603
5000,10,0,3097,631.3062,915.68,50.50,12.37,5,39.64,17.900,2.696
5000,10,1,2778,965.5355,1088.32,1406.69,41.58,10,39.80,16.878,1.885
5000,10,2,3570,328.4266,210.53,9545.99,32.62,247,35.32,11.312,0.988
5000,20,0,4028,582.9015,763.12,61.83,12.41,16,37.22,16.478,3.381
5000,20,1,3303,1235.9787,1398.86,1554.58,35.84,32,38.17,15.948,2.356
5000,20,2,1114,149.1236,100.46,1971.06,41.04,57,34.94,12.014,1.685
5000,30,0,6784,1209.0302,1545.87,84.66,22.93,55,34.75,14.681,3.800
5000,30,1,2265,922.4065,945.37,967.74,28.70,55,37.14,14.921,2.254
5000,30,2,225,64.8296,60.49,251.56,-1.62,1,34.62,11.946,1.712
5000,40,0,6695,1167.5855,1446.81,62.28,20.98,97,30.82,11.805,4.381
5000,40,1,1234,273.0372,226.21,494.13,14.76,72,33.74,12.265,2.547
5000,40,2,241,22.5642,13.95,293.85,-2.37,8,32.94,10.550,1.787
5000,50,0,5123,527.7641,595.13,12.58,12.58,115,24.64,7.782,5.648
5000,50,1,582,96.4673,54.50,156.34,-0.23,13,29.42,9.367,3.273
5000,50,2,11,2.7592,2.02,15.58,18.16,1,29.40,7.231,1.539
5000,60,0,3853,138.9593,202.94,0.76,4.64,18,18.42,3.766,6.742
5000,60,1,2,3.4404,1.94,0.38,6.62,0,22.02,4.547,4.513
5000,70,0,4656,30.4733,83.49,0.14,-1.63,0,14.79,1.142,6.378
5000,80,0,3564,4.0724,24.62,0.05,-1.84,0,15.07,0.173,3.927
6000,-60,0,5487,297.8805,294.30,94.39,16.72,35,2.50,0.229,14.920
6000,-60,1,2245,181.2131,171.00,501.73,14.59,17,0.15,0.061,16.308
6000,-60,2,2,0.0085,0.01,2.13,26.76,0,7.44,0.040,9.964
6000,-50,0,7203,993.6780,776.07,93.34,29.37,250,11.80,2.238,10.275
6000,-50,1,1491,368.5208,254.17,437.98,15.69,77,10.51,1.638,10.566
6000,-50,2,4,0.5912,0.53,6.04,33.40,0,11.74,0.324,7.236
6000,-40,0,6356,749.3246,562.75,60.99,37.17,262,21.25,6.417,6.881
6000,-40,1,1722,398.7380,266.93,618.36,21.04,96,19.13,5.014,7.196
6000,-40,2,3,0.1257,0.00,3.38,30.49,0,22.00,3.969,3.790
6000,-30,0,4318,509.1856,275.36,86.41,38.61,248,27.83,10.230,5.176
6000,-30,1,3203,694.9406,376.98,1507.76,29.38,256,27.07,9.051,4.705
6000,-30,2,656,150.0303,56.17,952.93,29.48,121,28.75,8.229,2.757
6000,-20,0,1804,221.0879,197.34,39.82,54.10,25,33.14,13.651,4.066
6000,-20,1,2440,360.9555,171.64,1010.08,29.69,70,32.51,12.470,3.527
6000,-20,2,3975,481.4088,187.45,11406.53,30.03,596,31.70,8.689,1.290
6000,-10,0,1811,366.7330,428.20,24.02,55.10,12,36.67,16.078,3.403
6000,-10,1,2038,364.5160,299.89,895.64,31.86,9,36.79,15.142,2.597
6000,-10,2,4375,362.6686,123.11,16010.40,28.55,672,34.21,9.603,0.537
6000,0,0,1844,598.2697,783.91,31.38,61.10,24,38.52,17.266,3.007
6000,0,1,1763,671.3798,668.22,857.87,36.03,16,38.62,16.173,2.140
6000,0,2,4760,405.5630,219.28,15202.78,28.99,469,35.24,10.733,0.642
6000,10,0,3108,841.4707,852.62,50.90,63.90,261,37.39,16.479,3.220
6000,10,1,2799,1343.5926,1333.26,1425.28,37.26,119,37.22,15.191,2.384
6000,10,2,3538,416.1925,252.62,9490.85,8.98,356,32.11,9.434,1.521
6000,20,0,4039,755.3434,601.83,62.30,47.11,163,32.00,13.273,4.654
6000,20,1,3299,1757.6453,1480.82,1557.37,22.93,291,32.31,12.293,3.594
6000,20,2,1107,161.9755,75.76,1958.54,-1.52,104,29.26,8.698,2.847
6000,30,0,6792,1315.9143,1051.00,84.64,20.84,329,26.28,9.728,6.020
6000,30,1,2250,1259.3142,544.34,965.48,30.24,400,29.26,10.057,3.959
6000,30,2,232,128.5854,20.36,262.11,52.56,50,26.31,7.203,3.713
6000,40,0,6696,1131.5684,778.41,62.23,9.68,442,19.73,5.976,7.763
6000,40,1,1224,424.5899,212.45,492.82,34.00,205,23.60,6.512,5.135
6000,40,2,250,45.6594,14.58,308.00,48.22,24,23.62,5.465,4.155
6000,50,0,5119,277.7756,149.19,12.14,-1.74,129,11.02,2.227,10.962
6000,50,1,586,209.1569,96.45,159.41,32.41,94,17.50,3.462,6.974
6000,50,2,11,2.3207,0.64,15.79,26.98,2,20.29,2.712,3.828
6000,60,0,3853,71.0169,109.45,0.74,-9.78,5,2.19,0.214,15.122
6000,60,1,2,0.2621,0.00,0.38,-1.86,0,10.64,0.663,9.047
6000,70,0,4656,11.2266,57.97,0.13,-14.81,0,-5.58,0.000,20.846
6000,80,0,3564,0.0498,14.95,0.05,-23.14,0,-12.09,0.000,27.086
7000,-60,0,5472,936.4935,590.44,93.66,24.57,272,17.00,3.812,7.780
7000,-60,1,2260,704.0351,285.04,513.32,17.88,229,14.86,2.691,8.347
7000,-60,2,2,0.0769,0.00,2.16,23.28,0,18.48,2.396,4.990
7000,-50,0,7191,1108.9096,756.67,92.40,25.90,170,24.33,7.744,5.720
7000,-50,1,1503,639.8873,343.62,446.58,43.65,132,23.79,7.000,5.528
7000,-50,2,4,0.5932,0.19,6.10,24.40,0,21.68,3.300,3.459
7000,-40,0,6356,822.4518,656.04,60.74,34.56,85,31.46,12.109,4.058
7000,-40,1,1721,576.2719,337.90,622.07,49.38,95,30.06,10.723,3.986
7000,-40,2,4,0.3657,0.30,4.45,15.99,0,30.05,8.382,1.866
7000,-30,0,4309,557.2844,437.72,85.42,39.34,64,35.67,15.042,3.350
7000,-30,1,3195,778.0746,468.59,1502.28,50.72,154,34.97,13.739,2.858
7000,-30,2,673,113.7624,58.99,978.59,55.81,36,36.00,12.590,1.367
7000,-20,0,1808,282.0151,329.11,39.42,33.58,3,38.18,16.932,3.031
7000,-20,1,2432,445.4533,300.06,1006.57,45.25,34,37.53,15.644,2.502
7000,-20,2,3979,385.8047,232.38,11418.58,55.45,312,36.68,11.749,0.583
7000,-10,0,1813,381.4109,365.22,23.86,38.99,6,38.96,17.560,2.978
7000,-10,1,2036,446.6646,238.14,890.70,38.80,6,38.53,16.270,2.276
7000,-10,2,4375,274.0426,199.28,15984.79,55.00,363,36.26,10.887,0.341
7000,0,0,1870,323.7926,155.31,31.65,31.68,18,37.44,16.448,3.190
7000,0,1,1758,570.9443,270.97,869.10,29.85,53,37.13,15.145,2.374
7000,0,2,4739,425.8357,290.55,15193.87,49.46,369,34.14,9.992,0.825
7000,10,0,3114,350.9583,189.12,51.10,22.07,44,32.88,13.413,4.083
7000,10,1,2795,928.6055,448.91,1424.90,22.42,280,32.55,12.196,3.309
7000,10,2,3536,331.3073,129.79,9519.23,51.92,291,28.47,7.343,2.360
7000,20,0,4046,437.6016,251.22,62.66,18.98,141,24.87,8.902,6.410
7000,20,1,3277,904.8209,368.23,1548.40,29.49,367,25.40,8.215,5.337
7000,20,2,1122,120.7576,54.61,1979.00,46.88,90,23.08,5.435,4.564
7000,30,0,6795,730.9871,435.88,84.25,18.73,272,16.74,4.745,9.008
7000,30,1,2240,388.2925,178.68,963.56,16.91,157,19.74,5.006,6.710
7000,30,2,239,28.8306,15.61,270.23,3.66,4,15.71,2.349,7.138
7000,40,0,6701,448.7915,236.21,62.10,9.74,150,8.00,1.454,12.514
7000,40,1,1217,215.6732,107.90,490.29,2.34,49,11.49,1.581,9.593
7000,40,2,252,34.2365,20.46,310.29,-1.07,4,11.86,0.979,8.498
7000,50,0,5122,72.4898,104.34,12.21,-0.64,25,-2.49,0.093,18.856
7000,50,1,583,101.6347,86.07,157.23,-6.64,12,3.84,0.157,13.464
7000,50,2,11,1.1685,0.00,15.65,1.49,0,9.47,0.096,8.381
7000,60,0,3853,7.2309,69.32,0.71,-14.45,0,-13.05,0.000,28.077
7000,60,1,2,0.0000,0.00,0.37,0.51,0,-0.10,0.000,15.551
7000,70,0,4656,0.0262,35.14,0.12,-26.61,0,-22.00,0.000,36.998
7000,80,0,3564,0.0000,9.06,0.05,-30.74,0,-28.65,0.000,43.646
8000,-60,0,5440,1115.0181,616.26,91.98,25.52,307,29.30,9.923,3.862
8000,-60,1,2292,978.6154,391.47,534.19,25.03,306,27.58,8.510,3.936
8000,-60,2,2,0.0343,0.01,2.23,4.04,0,27.11,6.491,2.364
8000,-50,0,7184,1184.5061,813.58,91.76,33.38,138,34.32,13.545,3.135
8000,-50,1,1510,613.6856,353.70,453.18,5.09,133,33.04,12.255,2.988
8000,-50,2,4,1.8712,0.28,6.24,5.54,0,29.19,7.109,1.476
8000,-40,0,6359,955.9174,905.16,60.35,33.88,68,38.72,16.784,2.509
8000,-40,1,1718,547.5665,470.34,619.04,11.13,31,36.81,14.892,2.395
8000,-40,2,4,0.5376,0.60,4.48,60.62,1,36.53,12.283,0.760
8000,-30,0,4311,808.9957,782.86,84.83,33.09,63,40.50,18.270,2.380
8000,-30,1,3201,703.0102,619.22,1499.65,21.12,49,39.20,16.471,1.970
8000,-30,2,665,112.6478,91.97,963.89,13.60,38,39.54,14.845,0.750
8000,-20,0,1815,366.1901,438.25,39.63,23.26,0,39.95,18.148,2.630
8000,-20,1,2424,611.9663,610.46,998.09,35.49,6,39.78,17.074,2.020
8000,-20,2,3980,373.0337,226.26,11361.19,18.38,210,38.70,13.025,0.329
8000,-10,0,1810,465.4922,557.31,23.26,10.14,20,37.59,16.648,3.127
8000,-10,1,2043,617.1227,556.56,892.01,39.73,57,38.16,15.914,2.250
8000,-10,2,4371,341.5074,148.04,15934.07,15.41,329,35.80,10.527,0.349
8000,0,0,1870,274.8819,256.01,31.56,10.12,12,33.64,14.009,3.896
8000,0,1,1751,392.8183,192.35,863.86,37.44,87,34.39,13.273,2.831
8000,0,2,4746,562.0870,415.60,15217.80,11.92,474,31.03,8.085,1.271
8000,10,0,3115,322.6943,250.82,51.05,7.88,103,26.84,9.889,5.587
8000,10,1,2770,626.1609,275.39,1408.20,26.56,277,27.45,9.132,4.495
8000,10,2,3560,283.5891,158.35,9558.18,4.25,271,23.22,4.697,3.688
8000,20,0,4053,298.4502,249.11,62.92,-1.23,66,16.79,4.988,9.109
8000,20,1,3268,534.7053,356.55,1549.69,4.36,139,17.84,4.478,7.715
8000,20,2,1124,133.8930,84.94,1980.45,5.21,53,16.24,2.494,6.873
8000,30,0,6807,434.4307,404.66,84.21,-6.42,97,7.19,1.383,13.133
8000,30,1,2236,289.2370,198.04,967.63,-1.74,78,10.70,1.540,10.298
8000,30,2,231,44.7479,39.57,259.78,-13.98,4,5.46,0.154,12.316
8000,40,0,6713,161.2919,207.38,61.79,-14.85,37,-2.76,0.064,19.047
8000,40,1,1215,144.5625,145.07,489.42,-10.11,19,1.00,0.067,15.579
8000,40,2,242,35.5032,36.12,295.29,-13.99,5,1.34,0.001,14.737
8000,50,0,5130,6.5963,59.52,12.51,-24.31,3,-13.99,0.000,29.020
8000,50,1,575,22.6568,51.60,150.09,-19.87,6,-7.45,0.000,22.500
8000,50,2,11,0.0005,0.00,15.19,-5.52,0,0.61,0.000,14.565
8000,60,0,3853,0.0247,41.44,0.67,-30.16,1,-24.30,0.000,39.302
8000,60,1,2,0.0000,0.00,0.35,-17.03,0,-9.31,0.000,24.309
8000,70,0,4656,0.0000,21.28,0.12,-31.61,0,-30.20,0.000,45.202
8000,80,0,3564,0.0000,5.49,0.04,-30.78,0,-30.77,0.000,45.767
9000,-60,0,5409,1227.5216,1058.79,90.10,54.03,136,37.38,14.803,2.058
9000,-60,1,2323,1261.7098,547.62,557.19,53.79,361,35.94,13.306,1.937
9000,-60,2,2,0.9252,0.00,2.34,69.17,2,33.71,10.010,0.978
9000,-50,0,7185,1242.5986,1327.58,90.09,56.82,53,40.91,17.838,1.885
9000,-50,1,1509,653.2605,518.57,457.61,72.98,94,39.44,16.265,1.721
9000,-50,2,4,0.1514,0.00,6.44,71.50,1,35.03,10.382,0.509
9000,-40,0,6368,1095.6111,1388.96,60.17,60.22,15,43.61,20.143,1.717
9000,-40,1,1711,655.9209,738.09,614.36,72.42,13,41.46,17.967,1.601
9000,-40,2,2,0.0000,0.00,2.47,21.12,0,39.09,13.716,0.353
9000,-30,0,4322,999.0505,1178.71,84.62,59.69,31,43.68,20.463,1.877
9000,-30,1,3211,967.6292,874.86,1500.19,63.45,85,42.05,18.432,1.536
9000,-30,2,644,128.4006,77.24,929.28,69.39,26,41.94,16.542,0.511
