step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,13538,8636,145899,839533,803289,679133,14501,66678,813,2,257032,5868662,183805.172,87853.903,1.1134,69967.932,0.237,0.289,0.247,0.226,0.654,0.308,707,0.0302,0.7034,0.099,8.8,42.7,83.2,39.58,3.69,5.82,2.24,27.83,7.46,1.110,0.149,0.062,0.065,18.039,0.589,0.0025,135,452,1831,8374,73,0,0.000,6390,4474,3550,5514,847,4270,8421,0.00,0.87,11400,34.2869,66712,9451,539144,3636.8,-0.0,467082,57.184,2631002.543,1.10e-14,0.00093,30.00,245160,139.850,3.095,135.231,1.525,139.854,10737,868,1933,0.3273,0.873,1.076,1.413,1.114,0.935,1.169,37532.232,12367.982,180555.528,38145.158,35072.419,13394.361,2367.499,2124.111,0.719,0.560,0.533,0.866,0.714,0.647,6741,54605,0.7599,0.8028,0.6328,1.0000,0.0494,0.0532,0.5934,0.7069,0.7813,0.1060,0.0730,0.0313,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17401,0.9998,0.7194,0.6932,0.9990,0.0494,0.0532,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1115,5.0286,5.1078,0.1024,0.1731,0.1544,0.322,0.383,0.342,0.328,9606,0.1355,0.0091,0.0116,0.00205,0.00165,0.00152,24.64,26.81,27.44,125.0550,0.0341,72.3641,35.1204,22.0640,1082278,1531502,0.6987,0.0063,1679.6,125.0550,21.62,0,0,0,0,0,0,7232,17885.971,16140.158,0.9691
2000,11745,2378,66961,131760,119098,63269,1530,31949,388,0,284757,2985281,30325.749,31318.207,1.0870,11972.188,0.133,0.629,0.099,0.138,0.550,0.320,853,0.0751,0.6798,0.088,10.9,33.8,68.3,30.50,1.78,8.74,0.72,19.26,7.13,1.191,0.255,0.070,0.073,6.758,0.326,0.0041,99,818,833,12911,30,0,0.000,5509,844,3050,7851,439,1188,10118,0.00,6.71,12278,13.1707,66813,13889,500201,2329.2,-0.0,527771,18.621,2631002.543,4.07e-15,0.00068,25.34,41310,37.159,3.235,33.267,0.657,37.165,3014,2868,5863,0.2744,0.948,1.114,1.586,1.373,0.957,1.212,11386.470,11874.161,11623.196,11380.469,19294.272,13759.289,2004.330,3582.401,0.542,0.573,0.544,0.465,0.485,0.506,14887,17641,0.7155,0.4796,0.4609,0.9998,0.0438,0.0529,0.6398,0.9395,0.8742,0.1345,0.0358,0.0246,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,7554,0.9982,0.7457,0.6662,0.9975,0.0438,0.0529,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1837,5.0114,5.0279,0.0438,0.0923,0.0825,0.113,0.139,0.181,0.113,1723,0.0715,0.0024,0.0030,0.00221,0.00082,0.00068,26.80,27.03,26.85,412.3452,0.0943,30.8831,11.3725,7.2481,1095697,1528282,1.4802,0.0539,2773.6,412.3452,26.00,0,0,0,0,0,0,9499,19346.020,17280.987,0.9597
3000,10202,2080,92415,184864,166022,90384,2065,33908,398,0,367504,3928604,42778.950,37124.152,0.9065,16301.813,0.078,0.750,0.088,0.085,0.539,0.315,661,0.1297,0.7022,0.076,14.9,37.7,70.9,30.15,1.90,8.32,0.60,19.34,6.65,1.318,0.233,0.166,0.173,6.950,0.308,0.0039,77,300,599,22096,48,0,0.000,5192,41,2106,8055,210,1395,8597,1.25,8.69,14327,15.7165,66738,12776,463837,2451.8,-0.0,563089,14.217,2631002.543,4.96e-15,0.00218,14.43,57469,38.994,2.935,35.501,0.558,39.000,3758,1809,4635,0.1991,0.987,1.320,1.731,1.460,0.969,1.339,14914.837,19324.401,12495.806,14848.653,31736.304,7369.480,3600.017,9852.842,0.491,0.541,0.565,0.435,0.463,0.533,13841,36793,0.7347,0.3504,0.3422,0.9996,0.0339,0.0476,0.6654,0.9611,0.8917,0.1420,0.0188,0.0185,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,9048,0.9989,0.7709,0.7261,0.9983,0.0339,0.0476,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4298,4.6927,4.7918,0.0426,0.0766,0.0654,0.118,0.093,0.114,0.115,1110,0.0531,0.0033,0.0028,0.00227,0.00104,0.00114,24.29,25.77,26.96,1521.1976,0.0954,47.0513,4.3805,9.8362,1097654,1526964,1.9994,0.1103,2663.3,1521.1976,22.38,0,0,0,0,0,0,12701,20822.339,18438.540,0.9509
4000,11016,2549,77244,146548,130542,67824,1480,29499,387,0,313652,3767900,38122.388,31405.095,0.9890,12016.940,0.055,0.820,0.067,0.059,0.551,0.321,534,0.0965,0.6716,0.066,15.9,38.7,68.6,30.12,2.13,8.91,0.49,18.58,6.64,1.315,0.235,0.200,0.204,6.770,0.309,0.0039,77,329,703,18937,65,0,0.000,6019,56,2188,8772,421,1534,9061,2.50,8.59,14136,16.5572,66738,13532,437922,3062.6,-0.0,595940,13.094,2631002.543,2.50e-14,0.00482,37.93,49330,34.247,2.862,30.697,0.688,34.250,4139,2313,4564,0.2301,0.973,1.300,1.757,1.477,0.954,1.351,12826.195,13875.884,15837.207,12722.941,21579.180,9434.429,3291.952,6661.774,0.554,0.545,0.553,0.443,0.445,0.500,18902,30838,0.7570,0.2990,0.2848,0.9987,0.0378,0.0606,0.6452,0.9150,0.9341,0.1433,0.0217,0.0267,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4194,0.9986,0.6970,0.7775,0.9970,0.0379,0.0606,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5324,4.6816,4.9779,0.0401,0.0608,0.0520,0.088,0.068,0.073,0.100,1358,0.0672,0.0047,0.0032,0.00191,0.00076,0.00090,26.69,26.82,27.70,1954.8462,0.1029,34.7870,5.4190,7.6746,1099114,1525166,2.0793,0.1321,2263.1,1954.8462,25.42,0,0,0,0,0,0,10154,19388.155,17146.420,0.9432
5000,10119,2423,64421,117149,103332,51734,994,24590,167,0,225371,3272964,31621.974,25084.824,1.0605,10146.916,0.043,0.843,0.057,0.057,0.532,0.344,261,0.0921,0.6726,0.059,17.7,37.9,66.1,29.76,2.14,8.25,0.38,19.00,6.49,1.300,0.220,0.220,0.227,6.871,0.289,0.0036,82,349,809,13702,131,12,0.113,5240,68,2045,8006,281,1912,7926,4.25,10.24,16820,17.3287,66721,16803,416611,2064.7,-0.0,622640,11.398,2631002.543,2.00e-14,0.00089,12.68,42606,26.262,2.498,23.288,0.476,26.265,4013,2102,4004,0.2328,0.970,1.260,1.754,1.402,0.954,1.378,10222.595,12853.824,11798.007,10154.968,19815.914,7007.385,2373.144,5557.380,0.551,0.502,0.532,0.447,0.393,0.476,25011,29354,0.6327,0.2641,0.2922,0.9991,0.0386,0.0622,0.6413,0.9141,0.8823,0.1392,0.0241,0.0261,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,3823,0.9987,0.7676,0.7213,0.9979,0.0386,0.0624,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3569,4.8207,4.8597,0.0406,0.0658,0.0546,0.088,0.048,0.082,0.072,751,0.0389,0.0041,0.0027,0.00219,0.00076,0.00092,25.69,26.26,27.20,1608.8151,0.0817,30.3850,4.5018,6.8958,1101069,1523641,1.4774,0.0955,2279.7,1608.8151,23.03,0,0,0,0,0,0,6633,14937.908,13266.501,0.9472
6000,12744,2942,78898,163221,146598,83189,1134,29244,183,0,295253,3928648,41766.817,32602.051,1.0869,12545.723,0.047,0.841,0.058,0.054,0.535,0.344,292,0.0828,0.6720,0.073,19.3,41.6,69.2,31.10,2.75,8.64,0.64,19.07,6.42,1.336,0.215,0.263,0.269,6.348,0.291,0.0036,80,340,755,14463,175,18,0.112,6707,562,2350,9832,1171,2755,8818,3.75,10.32,15380,19.4795,66732,14895,392639,3472.3,-0.0,652828,13.161,2631002.543,6.90e-15,0.00052,23.20,57180,29.393,2.380,26.235,0.778,29.396,6496,2463,3785,0.2204,0.956,1.359,1.803,1.442,0.943,1.409,13478.409,14091.195,19537.999,13369.318,21405.223,11509.467,2344.812,6202.048,0.541,0.508,0.545,0.488,0.508,0.538,29547,32889,0.6013,0.3197,0.3169,0.9991,0.0386,0.0633,0.6332,0.8266,0.8467,0.1382,0.0410,0.0331,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,4199,0.9992,0.7194,0.7181,0.9986,0.0388,0.0636,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4058,4.7814,4.7983,0.0353,0.0654,0.0589,0.089,0.137,0.065,0.175,1138,0.0462,0.0037,0.0028,0.00201,0.00085,0.00091,24.06,27.26,27.61,1711.2542,0.1094,35.2852,6.0532,7.1073,1101620,1521766,0.7805,0.0314,2184.2,1711.2542,19.40,0,0,0,0,0,0,8620,20056.328,17776.494,0.9433
7000,10152,2293,73837,154604,139691,79578,1189,27969,129,0,262103,3387861,40663.587,30517.702,1.1125,12292.880,0.051,0.828,0.062,0.059,0.511,0.367,233,0.0949,0.6521,0.071,19.8,39.9,65.8,29.40,2.75,9.39,0.18,17.08,6.42,1.325,0.237,0.278,0.283,6.201,0.300,0.0038,81,357,651,13828,61,22,0.120,5435,918,968,8266,1119,1231,7802,6.25,11.90,12222,16.0471,66803,14516,362246,2541.5,-0.0,689233,13.235,2631002.543,6.19e-15,0.00040,24.47,55271,29.957,2.469,26.914,0.574,29.960,4622,1963,3567,0.2065,0.985,1.356,1.704,1.465,0.961,1.344,11868.446,13980.199,20788.795,11721.805,20445.867,11595.349,1488.194,5141.278,0.529,0.514,0.478,0.529,0.469,0.537,29077,34816,0.6588,0.1985,0.3390,0.9998,0.0397,0.0617,0.6367,0.9774,0.8710,0.1692,0.0253,0.0357,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,4868,0.9996,0.7980,0.7348,0.9985,0.0397,0.0618,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4809,4.9837,4.8697,0.0346,0.0305,0.0266,0.027,0.040,0.040,0.036,1281,0.0505,0.0039,0.0034,0.00218,0.00089,0.00099,27.37,27.31,27.88,1808.4360,0.1149,32.6140,6.9503,6.2844,1104354,1520800,0.6040,0.0151,2004.9,1808.4360,21.78,0,0,0,0,0,0,7366,18224.821,16185.032,0.9468
8000,10125,1974,70396,138944,125081,67558,990,23045,107,0,242904,3180141,35742.513,27630.565,1.0904,11077.285,0.043,0.849,0.055,0.053,0.520,0.361,192,0.0850,0.6588,0.066,13.7,37.5,65.5,28.32,2.49,7.82,0.20,17.81,6.46,1.284,0.202,0.244,0.248,5.567,0.267,0.0034,74,343,515,10120,69,23,0.186,5333,775,1058,8292,1181,1045,7899,7.25,12.88,14017,16.7422,66704,16070,338312,2518.2,0.0,713061,10.947,2631002.543,1.63e-14,0.00119,7.77,51893,30.869,2.757,27.430,0.682,30.875,4084,2337,3704,0.2680,0.925,1.259,1.723,1.401,0.941,1.371,10003.542,15759.968,13448.539,9917.626,23453.632,9237.587,1330.604,5985.090,0.510,0.510,0.535,0.429,0.443,0.543,29053,34955,0.5878,0.2101,0.3007,0.9998,0.0361,0.0572,0.6215,0.9976,0.9070,0.1681,0.0279,0.0300,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,4706,0.9988,0.8921,0.7890,0.9985,0.0361,0.0572,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5299,4.7881,4.8589,0.0365,0.0283,0.0253,0.026,0.035,0.053,0.044,1003,0.0482,0.0033,0.0033,0.00219,0.00087,0.00108,25.56,27.86,27.79,1651.1525,0.1051,33.8264,5.3995,5.5476,1106195,1519340,1.0732,0.1064,2003.5,1651.1525,16.84,0,0,0,0,0,0,6607,16553.280,14669.270,0.9480
9000,7641,1801,61728,130657,118171,67867,1062,21498,80,0,216644,2718675,34020.571,24123.353,1.0360,10095.765,0.047,0.843,0.050,0.060,0.506,0.374,227,0.1001,0.6614,0.063,21.7,41.5,74.4,31.38,2.90,8.14,0.18,20.16,6.30,1.338,0.189,0.257,0.259,6.474,0.268,0.0036,73,326,446,11233,43,22,0.106,4006,30,1122,6489,478,1869,5294,6.50,13.04,17818,18.9390,66691,16427,320946,2222.1,-0.0,728044,9.916,2631002.543,1.47e-14,0.00142,30.68,51966,29.354,2.787,26.127,0.440,29.357,3826,1185,2630,0.1943,0.972,1.364,1.728,1.404,0.956,1.414,10024.402,15341.064,11904.498,9964.551,22247.288,6885.908,1615.414,5526.266,0.507,0.503,0.506,0.459,0.483,0.574,29294,32513,0.5775,0.1325,0.2386,0.9999,0.0336,0.0604,0.5991,0.9045,0.8497,0.1510,0.0361,0.0253,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2911,0.9992,0.8215,0.7498,0.9980,0.0336,0.0604,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4674,4.8671,4.7837,0.0351,0.0376,0.0251,0.029,0.020,0.056,0.016,805,0.0504,0.0025,0.0025,0.00212,0.00098,0.00115,27.01,26.84,27.85,1539.4062,0.0874,32.6528,4.3270,5.5886,1107408,1518828,1.9604,0.1928,2109.3,1539.4062,18.95,0,0,0,0,0,0,6405,14027.588,12445.482,0.9517
10000,10080,2057,57485,118951,108008,60764,702,17550,67,0,179903,2568599,32080.547,21898.154,1.0977,9555.860,0.059,0.824,0.067,0.050,0.527,0.364,119,0.0615,0.6528,0.049,18.0,39.2,70.5,29.29,2.53,7.85,0.16,18.75,6.41,1.313,0.196,0.235,0.238,6.201,0.266,0.0032,71,341,498,6701,55,24,0.256,5174,52,1491,8537,336,1636,8108,4.00,11.33,20976,21.2420,66708,18623,312322,2761.7,0.0,740126,8.987,2631002.543,7.08e-15,0.00190,11.37,45695,28.331,2.871,24.726,0.734,28.334,3972,2312,3796,0.2550,0.938,1.324,1.749,1.436,0.940,1.412,7746.456,14338.213,13964.369,7682.593,19989.446,6857.130,919.612,4565.551,0.514,0.540,0.536,0.483,0.487,0.547,34535,30134,0.6880,0.1418,0.2097,0.9998,0.0347,0.0651,0.6136,0.9829,0.8570,0.1815,0.0200,0.0287,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,1724,0.9988,0.8499,0.7399,0.9985,0.0347,0.0651,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5723,5.0172,4.6901,0.0368,0.0272,0.0214,0.018,0.035,0.029,0.030,907,0.0654,0.0021,0.0024,0.00219,0.00064,0.00117,25.94,28.13,28.40,1544.6910,0.0814,28.2361,4.5883,4.3990,1108817,1516220,2.3881,0.1992,2196.2,1544.6910,19.36,0,0,0,0,0,0,4664,12342.294,10959.370,0.9543
