step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err
11000,10118,2048,71871,136428,122251,63708,849,19692,197,0,240940,2439835,33974.335,25615.965,0.9868,10756.583,0.084,0.813,0.035,0.068,0.465,0.398,193,0.0835,0.6910,0.061,17.0,35.0,70.7,28.42,2.67,7.53,0.37,17.85,6.93,1.387,0.200,0.233,0.239,6.435,0.242,0.0034,55,276,363,15745,51,17,0.249,5134,83,1473,8562,609,2726,6783,3.25,11.01,42975,36.9142,64831,20457,381658,2760.4,-0.0,662318,9.053,2631002.543,2.83e-15,0.00049,16.93,51667,25.538,2.251,22.616,0.671,25.541,4880,1318,3920,0.1998,0.935,1.372,1.959,1.382,0.931,1.547,7505.670,10073.938,21526.216,7484.734,15719.968,7887.731,1532.522,5439.129,0.422,0.485,0.490,0.532,0.364,0.446,46810,36142,0.2518,0.1174,0.2275,0.9997,0.0332,0.0465,0.6217,1.0296,1.0093,0.1380,0.0124,0.0443,0.0000,0.2075,0.9317,0.0851,0.6398,0.9390,0.00241,2760,0.9996,0.7839,0.8431,0.9984,0.0333,0.0465,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.4122,4.7363,4.3383,0.0416,0.0425,0.0339,0.047,0.088,0.084,0.035,1558,0.1099,0.0024,0.0045,0.00200,0.00045,0.00074,22.79,27.81,28.14,1538.2419,0.0820,23.4555,4.1676,4.8851,1110018,1514831,3.2266,0.1334,3170.5,1538.2419,17.49,0,0,0,0,0,0,9003,14859.382,12927.221,0.9471,1757.8797,660.4635,1686.7950,1626.9920,2788.2614,460.7942,5249,557740.3,8.20e-14
12000,9843,2288,74392,131508,114265,56332,784,23951,196,1,324968,2649503,34638.682,29803.356,0.9849,9798.704,0.067,0.821,0.037,0.074,0.446,0.405,215,0.1053,0.6714,0.063,14.1,35.7,80.6,29.60,3.33,8.31,0.64,17.33,6.83,1.408,0.222,0.256,0.264,6.290,0.270,0.0037,62,304,494,18166,54,18,0.188,5207,398,1705,7740,1041,2293,6509,3.75,11.76,39008,34.7526,64883,22270,377216,2550.0,-0.0,680094,11.266,2631002.543,2.02e-14,0.00107,31.67,52518,29.166,2.274,26.196,0.696,29.169,4942,1686,3215,0.2013,0.991,1.368,1.978,1.499,0.968,1.501,6440.148,8557.375,25802.984,6366.432,12267.970,13228.978,1340.527,5435.147,0.431,0.457,0.458,0.471,0.341,0.409,55240,35125,0.2319,0.1655,0.2505,0.9997,0.0339,0.0447,0.5730,1.0979,1.0056,0.1561,0.0159,0.0540,0.0000,0.7335,0.9340,0.2765,0.6617,0.9468,0.00232,1174,0.9994,0.9034,0.8954,0.9989,0.0339,0.0447,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.2423,4.7826,4.4069,0.0398,0.0625,0.0533,0.074,0.153,0.120,0.055,1903,0.0817,0.0031,0.0056,0.00167,0.00034,0.00052,27.15,27.38,26.71,1529.7546,0.1128,18.8814,6.1891,5.0765,1110931,1514144,2.8906,0.0656,3056.4,1529.7546,23.27,0,0,0,0,0,0,12317,20004.652,17445.506,0.9426,2269.1708,1013.5867,1659.8305,1680.3713,2685.7378,581.6893,6236,577171.2,9.99e-14
13000,8643,2004,83279,153519,133326,69281,959,26479,255,0,381223,3010595,40162.373,35249.907,1.0031,11350.289,0.054,0.840,0.038,0.068,0.453,0.399,302,0.1321,0.6663,0.086,16.7,37.0,88.9,31.07,3.65,9.03,0.45,17.94,6.92,1.469,0.236,0.296,0.308,6.434,0.258,0.0038,62,306,439,21512,45,14,0.251,4425,243,1404,6996,2080,1375,5188,3.25,10.94,33269,30.5753,64792,22358,367196,2404.8,-0.0,700697,11.318,2631002.543,8.85e-15,0.00013,10.33,62329,35.365,2.536,32.277,0.551,35.369,4505,1082,3056,0.1398,0.999,1.372,1.991,1.535,0.977,1.546,8113.700,11923.638,26447.509,8066.258,16998.895,14685.745,2377.155,6836.718,0.438,0.435,0.478,0.474,0.364,0.478,57938,39985,0.2105,0.1114,0.1903,0.9998,0.0293,0.0444,0.5482,1.0401,0.9699,0.1559,0.0303,0.0558,0.0000,0.0000,0.8196,0.1681,0.6113,0.9537,0.00237,1718,1.0000,0.8929,0.9154,0.9989,0.0293,0.0444,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.3216,4.7079,4.2216,0.0400,0.0504,0.0432,0.041,0.105,0.095,0.036,1876,0.0758,0.0039,0.0039,0.00168,0.00044,0.00057,23.76,24.84,26.32,1646.5236,0.1142,25.3293,5.7006,5.6178,1112542,1513053,2.9942,0.0455,2868.1,1646.5236,21.76,0,0,0,0,0,0,14166,23899.618,20899.784,0.9375,2239.9636,1008.1827,1806.6005,1676.5074,2649.5581,554.0038,5271,421398.4,1.40e-13
14000,8531,1487,74890,135340,115680,59519,931,23593,210,0,339692,2590413,32999.549,29244.177,0.9636,8785.682,0.038,0.858,0.034,0.069,0.442,0.406,279,0.1215,0.6859,0.061,14.2,31.9,67.6,25.31,2.27,8.79,0.22,14.04,6.46,1.420,0.255,0.224,0.237,5.425,0.260,0.0039,61,282,355,19412,24,17,0.177,4296,121,1691,6719,1385,859,6287,7.00,14.84,35146,28.9835,64689,22716,359427,2564.0,-0.0,712184,9.559,2631002.543,1.42e-15,0.00014,33.24,55448,29.209,2.333,26.274,0.602,29.212,3114,1861,3556,0.2287,0.987,1.353,1.996,1.575,0.963,1.524,7624.972,13765.432,15675.034,7579.923,18530.274,11193.394,2308.142,6956.959,0.405,0.490,0.448,0.411,0.375,0.497,60044,34427,0.2763,0.0841,0.1598,0.9998,0.0291,0.0525,0.6455,1.0708,0.9282,0.1416,0.0316,0.0580,0.0000,0.7435,0.9638,0.0764,0.6374,0.9766,0.00243,1393,0.9989,0.8739,0.8241,0.9984,0.0292,0.0525,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.3967,4.7117,4.2116,0.0416,0.0286,0.0234,0.029,0.051,0.045,0.024,1758,0.0837,0.0061,0.0047,0.00178,0.00030,0.00056,23.91,25.71,26.50,1419.5843,0.1047,26.4316,4.7213,4.8377,1115489,1511059,3.7493,0.1230,2936.2,1419.5843,23.50,0,0,0,0,0,0,13621,20458.495,17758.301,0.9391,1679.9664,692.1724,1421.8820,1465.3045,2355.5850,516.5286,4505,361062.2,2.84e-13
15000,8687,1552,65137,108595,92145,42667,791,20408,138,0,253282,2210711,27357.894,21890.892,0.9366,7064.341,0.056,0.822,0.059,0.062,0.434,0.412,239,0.1058,0.7099,0.058,17.0,31.9,62.5,25.47,2.56,7.69,0.46,14.76,6.59,1.395,0.230,0.270,0.289,5.468,0.279,0.0037,61,288,304,14936,16,17,0.255,4376,40,2156,6491,113,1365,7209,7.25,14.35,39192,29.5925,64573,23246,357428,2121.4,-0.0,715521,8.920,2631002.543,1.72e-14,0.00044,23.67,45098,26.128,2.408,23.129,0.591,26.131,2731,2050,3906,0.2461,0.993,1.321,1.997,1.494,0.974,1.547,7381.379,11767.154,10835.887,7346.973,16239.375,6716.859,1816.535,6293.157,0.349,0.508,0.447,0.351,0.324,0.454,63470,31486,0.3411,0.0737,0.1529,0.9995,0.0280,0.0459,0.6504,0.9541,0.9150,0.1730,0.0610,0.0623,0.0000,0.2589,0.9282,0.1782,0.6760,0.9939,0.00244,1161,0.9993,0.8361,0.8408,0.9982,0.0280,0.0459,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5774,4.7746,4.2778,0.0401,0.0521,0.0486,0.039,0.142,0.096,0.040,1501,0.1086,0.0059,0.0033,0.00186,0.00024,0.00062,26.34,25.79,26.98,1282.5809,0.0798,23.8813,3.4084,5.5115,1117231,1509263,4.2227,0.2257,3110.0,1282.5809,26.31,0,0,0,0,0,0,10287,14826.551,12769.187,0.9428,1127.1514,438.6847,1089.7727,1114.5223,1905.1776,378.3034,3694,372108.2,3.61e-13
16000,8407,1511,59797,99175,86160,38510,868,20977,105,0,200890,2313375,25148.674,18788.577,1.0047,6173.655,0.050,0.853,0.048,0.049,0.438,0.425,221,0.1000,0.7294,0.067,14.2,31.3,61.6,24.51,2.33,6.89,0.54,14.76,6.90,1.380,0.213,0.273,0.288,5.389,0.284,0.0037,67,307,306,13715,26,17,0.314,4249,44,2309,6054,115,1340,6952,8.00,14.56,43778,30.3643,64333,24403,358904,1952.6,-0.0,714800,9.077,2631002.543,3.06e-14,0.00057,15.34,39608,24.511,2.408,21.620,0.483,24.514,2657,1785,3965,0.2228,0.997,1.333,1.997,1.485,0.974,1.493,7175.202,11526.674,8514.768,7153.801,15653.759,5442.239,1530.208,5642.476,0.374,0.492,0.451,0.287,0.334,0.467,66832,27295,0.3920,0.0920,0.1610,0.9992,0.0191,0.0480,0.6941,1.0565,0.9187,0.1706,0.0383,0.0634,0.0000,0.0000,0.9081,0.0791,0.6168,0.9828,0.00249,1323,0.9992,0.8930,0.8843,0.9974,0.0191,0.0480,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5077,4.8414,4.4677,0.0440,0.0588,0.0548,0.076,0.131,0.132,0.043,1666,0.1293,0.0052,0.0029,0.00191,0.00018,0.00058,21.49,25.59,27.09,1437.6316,0.0685,23.0801,3.5675,5.5093,1118771,1507934,3.6644,0.2025,3136.0,1437.6316,21.73,0,0,0,0,0,0,8711,12614.923,10799.076,0.9443,1105.5917,396.7536,1029.9404,1148.2189,1888.8714,374.3341,4652,417324.3,3.40e-13
17000,8269,1525,68729,124554,111387,54761,1064,21192,83,0,194834,2411329,32747.292,21319.790,1.0413,8639.285,0.058,0.828,0.059,0.055,0.442,0.427,184,0.1004,0.7237,0.077,15.0,31.8,87.3,29.46,3.02,6.11,0.68,19.65,7.16,1.353,0.184,0.271,0.276,5.985,0.260,0.0035,62,284,391,16268,26,15,0.298,3834,102,2504,5663,335,1984,5950,6.25,13.30,43271,32.5896,64241,23726,357937,2282.6,-0.0,716875,9.023,2631002.543,4.14e-14,0.00052,36.12,45874,25.462,2.324,22.726,0.412,25.465,3436,1729,3104,0.2222,0.992,1.311,1.997,1.416,0.973,1.494,7958.093,12415.602,15659.482,7960.185,17766.909,6055.313,1171.363,5453.830,0.380,0.467,0.478,0.412,0.358,0.502,67960,36348,0.2536,0.0658,0.1297,0.9993,0.0224,0.0468,0.5449,1.0618,0.9667,0.1497,0.0303,0.0543,0.0000,0.8053,0.9522,0.2119,0.6553,0.9653,0.00246,1844,0.9991,0.8896,0.8574,0.9969,0.0224,0.0468,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5461,4.5929,4.3434,0.0456,0.0619,0.0504,0.168,0.141,0.130,0.039,1290,0.0909,0.0038,0.0021,0.00222,0.00034,0.00072,26.62,25.29,25.68,1468.3424,0.0761,25.9050,3.5425,5.4810,1119143,1506966,2.7584,0.1499,3126.9,1468.3424,24.35,0,0,0,0,0,0,8110,12680.506,10891.882,0.9575,1358.1828,522.4264,1564.6100,1139.2974,2144.9579,361.5991,4658,332532.1,4.27e-13
18000,9094,2069,66897,122004,106892,54294,813,20551,123,0,231374,2434780,35286.308,25619.518,1.0949,9786.874,0.050,0.830,0.054,0.066,0.439,0.427,125,0.0930,0.6773,0.096,16.0,32.0,101.3,31.73,4.19,6.46,0.44,20.64,7.13,1.410,0.195,0.282,0.289,7.225,0.268,0.0034,63,309,412,15255,11,16,0.304,4187,485,1626,6983,896,2048,6150,1.00,10.25,35639,30.5109,64089,25214,355053,2650.9,-0.0,731495,9.667,2631002.543,1.95e-14,0.00057,9.52,48120,30.050,2.372,27.138,0.540,30.053,4197,1326,3571,0.1619,0.999,1.372,2.000,1.428,0.960,1.555,5411.081,9735.339,26081.271,5397.943,13593.968,9245.631,780.402,5806.611,0.414,0.420,0.473,0.492,0.317,0.437,72069,33752,0.1945,0.0543,0.1620,0.9999,0.0336,0.0440,0.4989,1.0086,0.9464,0.1887,0.0175,0.0542,0.0000,0.0000,0.7410,0.2458,0.6321,0.9489,0.00239,844,0.9998,0.8814,0.8513,0.9984,0.0336,0.0440,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7026,4.6241,4.1784,0.0435,0.0365,0.0321,0.042,0.102,0.078,0.035,1399,0.0681,0.0053,0.0032,0.00194,0.00018,0.00046,25.15,26.24,26.84,1421.9095,0.0796,19.1897,4.6875,4.9791,1119117,1505818,1.6923,0.0559,3146.9,1421.9095,20.58,0,0,0,0,0,0,9403,15832.644,13716.237,0.9497,1959.9230,862.4297,1511.8111,993.2397,1800.6276,353.1117,3958,372490.5,3.99e-13
19000,7895,1784,61795,102862,89895,40214,853,19972,136,0,207497,2204180,28335.035,21830.135,1.0787,7841.530,0.040,0.832,0.066,0.063,0.429,0.433,231,0.1036,0.6895,0.076,15.0,32.0,104.5,32.40,3.90,6.43,0.69,21.38,7.27,1.370,0.194,0.272,0.279,6.644,0.283,0.0036,63,316,329,15455,27,15,0.322,3741,862,1012,6021,1066,1374,5455,2.00,12.47,36531,31.7445,63935,25664,350742,2150.6,-0.0,740903,9.596,2631002.543,3.54e-16,0.00070,24.64,39856,25.908,2.300,23.175,0.433,25.911,3755,1163,2977,0.1604,0.993,1.338,2.000,1.453,0.968,1.423,4970.370,9234.081,18474.208,4943.721,12758.636,8230.544,739.083,5018.977,0.399,0.413,0.464,0.417,0.285,0.410,76068,31077,0.2556,0.0546,0.1710,0.9997,0.0277,0.0435,0.5347,0.9633,0.8467,0.1788,0.0178,0.0490,0.0000,0.5451,0.9424,0.1414,0.6427,0.9431,0.00236,1272,0.9996,0.8650,0.8756,0.9987,0.0277,0.0436,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6152,4.6561,4.4262,0.0416,0.0536,0.0490,0.102,0.124,0.172,0.048,1710,0.0893,0.0045,0.0032,0.00164,0.00019,0.00029,23.34,26.95,26.48,1287.6800,0.0681,17.8848,5.0841,4.5116,1120679,1505315,1.4707,0.0338,3268.2,1287.6800,18.26,0,0,0,0,0,0,8827,13988.605,12054.980,0.9518,1684.0158,783.2981,1104.6624,996.1844,1529.9295,328.7393,3682,373551.4,4.61e-13
20000,7443,1519,76695,134217,119085,55908,1614,22629,370,0,241568,2564743,32738.873,23979.011,0.9738,9276.504,0.052,0.822,0.057,0.069,0.437,0.416,467,0.1340,0.7348,0.072,13.6,29.0,73.8,24.92,2.75,6.40,0.52,15.25,7.21,1.390,0.225,0.250,0.256,5.816,0.325,0.0036,57,264,348,22380,36,13,0.414,3554,90,1303,6050,711,651,6081,5.25,15.66,42478,33.4778,63804,22295,340703,2064.1,-0.0,743143,9.856,2631002.543,1.06e-15,0.00014,20.54,49915,26.817,2.280,24.135,0.402,26.820,2216,1400,3827,0.1963,0.996,1.372,2.000,1.446,0.973,1.511,7781.280,15551.381,12516.539,7761.061,21737.778,5749.902,1761.518,7191.088,0.387,0.445,0.463,0.367,0.371,0.463,71195,38008,0.3395,0.0568,0.1738,0.9988,0.0228,0.0308,0.5842,1.0385,0.9779,0.2104,0.0136,0.0534,0.0000,0.3306,0.9018,0.2672,0.7236,0.9464,0.00232,1249,0.9997,0.8950,0.9405,0.9966,0.0228,0.0309,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5689,4.6481,4.4620,0.0465,0.0445,0.0399,0.033,0.123,0.108,0.033,1877,0.1248,0.0051,0.0035,0.00196,0.00037,0.00056,26.80,25.29,27.16,1285.4965,0.0598,29.6998,4.3035,5.5521,1123178,1503907,2.1419,0.1473,3352.3,1285.4965,20.50,0,0,0,0,0,0,13014,14702.507,12409.267,0.9487,1320.4158,530.1724,1289.7211,1418.5300,2327.2357,463.4372,3962,319342.2,5.83e-13
21000,6846,1314,67227,132439,118991,64043,1169,17476,144,0,179812,1974294,36009.470,21156.823,1.0187,9708.507,0.070,0.810,0.059,0.062,0.421,0.439,151,0.1116,0.7098,0.080,17.0,32.0,88.3,29.56,2.44,6.41,0.75,19.96,7.25,1.418,0.205,0.260,0.265,6.075,0.243,0.0034,55,262,337,14684,24,15,0.382,2986,20,1127,5699,166,1462,5218,3.00,14.94,44753,35.8639,63554,22100,331779,2879.8,-0.0,742811,8.115,2631002.543,1.31e-14,0.00382,8.53,54922,28.475,2.295,25.791,0.390,28.478,2911,968,2967,0.1605,1.000,1.372,2.000,1.482,0.980,1.497,5811.450,17584.252,16312.898,5806.135,23598.944,5558.185,770.585,5119.546,0.412,0.420,0.427,0.524,0.308,0.508,63949,40067,0.3358,0.0967,0.1871,0.9998,0.0278,0.0432,0.6154,0.9921,0.8666,0.1321,0.0077,0.0417,0.0000,0.0000,0.9087,0.0999,0.6421,0.9426,0.00236,441,0.9995,0.8872,0.8713,0.9972,0.0278,0.0433,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6764,4.7399,4.6949,0.0388,0.0660,0.0539,0.047,0.173,0.152,0.064,1594,0.1376,0.0042,0.0030,0.00199,0.00028,0.00091,23.07,26.12,28.24,1280.7759,0.0569,29.6079,3.5598,4.5556,1123643,1503305,2.8811,0.2149,3432.7,1280.7759,16.29,0,0,0,0,0,0,8102,11448.316,9769.748,0.9520,1282.4677,474.0030,1393.0561,1034.5344,2008.3983,344.4437,3653,364171.0,6.39e-13
22000,8354,1209,66930,115024,100330,47026,1068,17692,94,0,188465,2040394,30837.220,19766.734,0.9759,8271.747,0.059,0.831,0.061,0.050,0.424,0.432,196,0.0966,0.7214,0.072,13.0,29.0,55.9,22.64,1.89,6.59,0.33,13.84,6.85,1.375,0.233,0.241,0.247,4.911,0.256,0.0034,53,259,346,13760,23,16,0.278,3714,37,1444,6873,127,1426,6801,11.25,19.72,50582,37.4396,63461,21553,329520,1895.5,-0.0,738369,8.167,2631002.543,5.13e-15,0.00062,31.86,48012,26.632,2.305,23.771,0.556,26.635,3017,2083,3254,0.2642,0.989,1.345,2.000,1.516,0.974,1.502,6696.689,14828.597,12383.388,6700.694,20024.885,5467.781,1067.812,4959.394,0.362,0.472,0.447,0.371,0.303,0.473,61402,37122,0.3608,0.2562,0.2183,0.9997,0.0224,0.0434,0.7202,1.1091,0.9407,0.1507,0.0127,0.0512,0.0000,0.7668,0.9476,0.1612,0.7061,0.9478,0.00237,447,0.9998,0.9370,0.9041,0.9971,0.0224,0.0435,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6588,4.7100,4.7767,0.0397,0.0369,0.0340,0.034,0.071,0.095,0.021,1681,0.1492,0.0029,0.0020,0.00218,0.00045,0.00103,25.33,27.78,28.00,1255.3045,0.0652,26.9715,3.7312,4.4355,1124920,1502125,3.2571,0.2518,3519.9,1255.3045,19.77,0,0,0,0,0,0,8386,11494.986,9799.392,0.9445,1269.0381,444.3674,1544.6865,1139.4347,2370.7551,420.9298,4526,454545.7,7.02e-13
23000,9619,1864,83603,162891,142260,77678,1610,24072,193,0,287876,2944315,38289.072,28010.387,0.9783,10408.465,0.055,0.845,0.054,0.046,0.452,0.410,305,0.1079,0.7259,0.069,17.1,32.0,77.4,26.35,2.50,6.52,0.35,16.99,6.67,1.505,0.201,0.262,0.273,5.567,0.237,0.0035,60,259,375,18968,28,14,0.189,4307,125,1769,7725,643,3648,5328,3.25,13.21,47928,38.5563,63389,20026,327558,3238.1,-0.0,738620,10.116,2631002.543,1.63e-14,0.00182,11.13,67626,34.614,2.322,31.390,0.902,34.618,5822,1328,2469,0.1501,0.999,1.384,2.000,1.639,0.958,1.485,7927.887,13338.870,21673.535,7893.351,19130.651,10786.333,1973.494,4842.096,0.436,0.437,0.480,0.474,0.367,0.539,59172,42314,0.2317,0.1091,0.2128,0.9997,0.0206,0.0385,0.6726,0.9186,0.9068,0.1398,0.0079,0.0275,0.0000,0.0000,0.7191,0.2438,0.6447,0.9396,0.00235,1019,1.0000,0.8961,0.9067,0.9978,0.0206,0.0385,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5926,4.5855,5.0985,0.0362,0.0437,0.0370,0.028,0.121,0.061,0.044,1978,0.1188,0.0038,0.0036,0.00189,0.00076,0.00098,24.01,26.56,27.18,1323.6000,0.0882,27.2415,4.5779,5.5381,1124024,1501536,3.1356,0.1628,3526.9,1323.6000,20.23,0,0,0,0,0,0,12762,17601.923,15019.330,0.9455,1697.6202,770.3311,1793.0563,1683.8136,3096.6260,537.9448,6114,463645.9,7.60e-13
24000,8970,2254,72599,131741,112623,58163,979,23453,160,0,282688,2648038,36605.376,28741.385,1.0305,10534.550,0.059,0.832,0.042,0.068,0.439,0.423,187,0.1071,0.6716,0.062,17.0,32.0,102.4,30.72,4.15,6.53,0.39,19.66,7.22,1.463,0.198,0.316,0.326,6.425,0.297,0.0036,64,314,416,19066,17,14,0.275,4411,376,1591,7003,1860,2442,4668,0.90,9.83,38820,35.2478,63336,21788,327403,2174.8,-0.0,751756,11.074,2631002.543,1.82e-14,0.00024,20.30,57436,33.900,2.281,30.878,0.740,33.903,5837,1148,1985,0.1370,0.999,1.383,2.000,1.544,0.980,1.505,5296.256,7172.883,31776.955,5274.394,10088.577,14486.478,1138.006,2582.351,0.460,0.391,0.421,0.485,0.262,0.432,62749,33236,0.2239,0.1229,0.2192,0.9999,0.0331,0.0505,0.5471,1.1149,0.9551,0.1631,0.0115,0.0639,0.0000,0.4365,0.9326,0.1061,0.6303,0.9434,0.00233,1458,0.9997,0.9623,0.8928,0.9988,0.0331,0.0506,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6110,4.6085,5.2507,0.0350,0.0333,0.0285,0.028,0.077,0.084,0.031,2788,0.1034,0.0054,0.0072,0.00153,0.00035,0.00061,21.50,25.49,25.61,1436.3828,0.0955,15.5025,6.7029,4.3713,1123964,1501307,2.6284,0.0625,3416.9,1436.3828,19.22,0,0,0,0,0,0,12153,18206.835,15670.577,0.9494,2282.2144,1147.7516,1559.2452,1468.6730,2337.0967,488.4806,5424,418806.7,7.91e-13
25000,8814,2268,74618,136713,120738,60875,1220,22721,178,0,235177,2538748,40508.715,25348.461,1.0582,9794.138,0.050,0.829,0.055,0.066,0.438,0.423,264,0.1066,0.6658,0.063,18.0,32.0,113.0,35.03,3.58,6.19,0.50,24.76,7.60,1.372,0.184,0.262,0.267,7.812,0.291,0.0036,57,297,433,20983,27,14,0.309,3929,258,961,7595,1864,1381,5569,0.00,8.37,32040,31.1917,63368,20753,319525,3116.0,-0.0,767413,10.898,2631002.543,5.84e-15,0.00047,32.07,53653,31.769,2.266,28.937,0.565,31.772,4347,1610,2857,0.1920,0.996,1.364,2.000,1.497,0.965,1.413,7455.567,11074.070,28328.388,7438.001,14536.465,10652.214,1600.316,3301.792,0.451,0.433,0.422,0.483,0.357,0.452,62559,40029,0.2243,0.0954,0.1380,0.9999,0.0263,0.0539,0.5129,1.0385,0.8479,0.1549,0.0146,0.0308,0.0000,0.6797,0.9363,0.2602,0.6485,0.9600,0.00231,451,0.9992,0.9444,0.8658,0.9981,0.0263,0.0539,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.3131,4.3648,4.6936,0.0399,0.0523,0.0455,0.036,0.107,0.089,0.029,1878,0.0716,0.0058,0.0103,0.00198,0.00047,0.00055,27.87,27.14,27.47,1432.7296,0.0814,22.2045,6.0123,4.8859,1124892,1499666,2.7048,0.0409,3331.5,1432.7296,25.27,0,0,0,0,0,0,9517,15554.322,13548.498,0.9618,2214.9325,975.7717,1721.1853,1162.5690,2002.6211,369.7266,3630,407107.7,7.47e-13
26000,8298,1849,68721,123845,110273,53837,1287,20466,182,0,203828,2447209,33767.249,22354.526,1.0194,9368.729,0.043,0.831,0.070,0.056,0.462,0.410,173,0.0948,0.6837,0.058,16.0,31.8,95.5,30.08,2.38,6.74,0.36,20.59,7.40,1.398,0.214,0.249,0.253,6.976,0.291,0.0036,60,286,362,17021,15,14,0.280,3576,38,1419,6841,1100,1000,6198,1.75,10.71,34940,29.0158,63199,20488,310812,2581.6,-0.0,773371,9.813,2631002.543,1.45e-14,0.00005,11.77,48238,28.328,2.271,25.537,0.520,28.331,2987,1724,3587,0.2148,0.999,1.372,2.000,1.501,0.977,1.514,8088.798,14707.342,14401.288,8084.006,20650.683,6700.132,1486.755,4798.910,0.419,0.481,0.491,0.357,0.403,0.499,59249,37668,0.3338,0.1459,0.1457,0.9998,0.0259,0.0490,0.5454,1.0303,0.8957,0.1224,0.0219,0.0503,0.0000,0.0000,0.8538,0.1186,0.6248,0.9762,0.00242,709,0.9996,0.9235,0.8559,0.9976,0.0260,0.0491,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.2407,4.7060,5.0789,0.0391,0.0321,0.0274,0.033,0.066,0.073,0.027,1684,0.0918,0.0048,0.0041,0.00194,0.00046,0.00068,22.55,25.87,26.93,1354.8350,0.0662,28.9556,4.8183,4.9948,1127305,1498373,3.5152,0.1560,3352.8,1354.8350,22.90,0,0,0,0,0,0,8528,12985.797,11197.013,0.9540,1530.8708,612.4815,1406.2193,1131.9038,1989.5055,352.2004,3534,424679.1,7.97e-13
