step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err
11000,8308,1524,65842,117720,101833,51452,426,19299,127,0,276167,1976808,31645.207,24487.385,0.9178,8645.497,0.048,0.814,0.051,0.087,0.431,0.406,121,0.1053,0.6621,0.056,21.7,37.1,76.4,32.94,2.39,9.23,0.93,20.38,6.27,1.409,0.238,0.187,0.191,6.271,0.234,0.0038,56,272,386,9015,28,19,0.224,4165,85,1587,6636,529,2324,5455,4.50,14.88,43073,35.2702,64479,21516,398836,2230.5,-0.0,652097,8.643,2630837.750,1.61e-14,0.00106,16.93,47872,26.337,2.357,23.376,0.604,26.340,4090,1364,2854,0.2099,0.978,1.181,1.998,1.455,0.963,1.555,6263.820,9760.810,20360.424,6208.271,13722.010,9316.392,1110.877,5414.618,0.409,0.540,0.396,0.486,0.344,0.416,54755,33156,0.2382,0.1368,0.1119,0.9997,0.0336,0.0404,0.5585,1.0360,0.9203,0.1127,0.0182,0.0182,0.0000,0.2084,0.9337,0.0951,0.6523,0.9407,0.00243,1765,0.9994,0.8863,0.8641,0.9983,0.0337,0.0404,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.2638,5.2069,7.3109,0.0270,0.1137,0.0733,0.176,0.076,0.086,0.124,1135,0.0701,0.0026,0.0051,0.00195,0.00046,0.00058,22.07,26.85,26.58,1403.0794,0.0911,20.1638,3.7983,4.8448,1108651,1517076,3.7040,0.1315,3301.3,1403.0794,17.49,0,0,0,0,0,0,10534,15841.887,13804.692,0.9479,1794.2071,603.2690,1675.1465,1511.7779,2395.8862,449.0784,5322,447469.8,1.77e-14
12000,8224,1799,90785,174520,150054,83107,628,26034,132,0,428670,2648909,44107.330,36172.044,0.8893,12346.126,0.050,0.798,0.040,0.111,0.441,0.392,126,0.1393,0.6579,0.070,21.3,36.9,90.0,32.53,3.37,9.49,0.68,18.98,6.13,1.480,0.245,0.213,0.221,6.055,0.255,0.0040,55,257,455,14037,35,22,0.110,4123,473,1561,6190,1304,2208,4712,3.75,14.53,36886,33.7041,64511,18804,384943,3295.7,-0.0,672355,11.454,2630837.750,4.25e-15,0.00048,31.67,75829,38.368,2.359,35.220,0.790,38.371,4929,1228,2067,0.1947,0.982,1.373,1.999,1.560,0.971,1.593,10425.694,12617.383,27981.959,10349.612,18121.885,15302.623,1853.261,6670.034,0.407,0.559,0.408,0.459,0.449,0.516,54213,43720,0.1999,0.1694,0.1645,0.9998,0.0284,0.0397,0.5372,1.1321,0.9644,0.1370,0.0258,0.0382,0.0000,0.7359,0.9343,0.2850,0.6701,0.9482,0.00232,1611,0.9997,0.9182,0.8871,0.9992,0.0284,0.0397,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.4959,5.2246,7.2196,0.0253,0.1036,0.0851,0.152,0.097,0.109,0.101,1905,0.0750,0.0033,0.0060,0.00159,0.00061,0.00059,27.31,26.73,26.63,1441.4213,0.1202,28.7698,5.5651,5.8886,1109927,1515918,3.3753,0.0616,3246.0,1441.4213,23.27,0,0,0,0,0,0,17467,23825.918,20644.394,0.9458,2241.8806,988.5581,2021.2079,1770.6350,3093.8098,589.4349,5897,413324.3,6.43e-14
13000,8129,2085,74506,133896,116921,58987,403,21891,100,0,297947,2293557,38860.365,27999.806,0.9528,10256.885,0.075,0.797,0.038,0.090,0.459,0.387,199,0.1108,0.6412,0.060,20.9,40.6,104.3,38.64,3.72,8.63,1.02,25.26,6.70,1.306,0.216,0.208,0.213,7.246,0.293,0.0039,55,271,385,13574,51,25,0.244,4357,253,1160,6716,1811,1128,5190,0.75,10.75,31690,29.3986,64403,18545,370615,2900.8,-0.0,693945,9.987,2630837.750,3.54e-16,0.00015,10.33,54521,33.698,2.565,30.516,0.617,33.701,3849,1514,2766,0.2473,0.962,1.117,1.998,1.368,0.964,1.406,9027.688,10646.436,25540.729,8940.951,14635.569,12027.122,1955.867,3759.932,0.427,0.536,0.438,0.459,0.383,0.455,54282,40803,0.1924,0.1940,0.1755,0.9996,0.0332,0.0531,0.4681,0.9887,0.9171,0.1489,0.0257,0.0253,0.0000,0.0000,0.8253,0.1812,0.6188,0.9543,0.00231,1491,0.9992,0.8737,0.8405,0.9987,0.0332,0.0531,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6434,5.3827,6.4193,0.0291,0.1459,0.1199,0.189,0.172,0.146,0.162,1435,0.0560,0.0051,0.0075,0.00179,0.00061,0.00063,23.85,26.67,26.63,1509.6706,0.0971,23.9307,5.0001,4.9866,1111013,1514204,3.3650,0.0502,3145.2,1509.6706,21.76,0,0,0,0,0,0,8881,17742.921,15712.220,0.9551,2158.3995,857.5911,1964.1692,1547.9856,2736.8556,454.8441,4079,483989.4,4.47e-14
14000,6813,1653,61237,105551,91989,43976,338,21119,59,0,255608,1980711,32377.079,23162.349,0.9600,7825.570,0.075,0.807,0.041,0.076,0.459,0.388,149,0.1144,0.6316,0.057,18.2,37.0,96.1,35.02,3.42,8.62,0.75,22.23,6.37,1.311,0.228,0.244,0.249,7.007,0.304,0.0043,57,299,407,10740,35,20,0.161,3649,106,1047,5660,1157,1010,4646,1.50,10.78,31900,27.4376,64259,18969,358560,2355.1,-0.0,707798,9.780,2630837.750,7.43e-15,0.00011,33.24,42141,26.554,2.443,23.661,0.450,26.557,3029,1359,2425,0.2378,0.979,1.129,1.999,1.341,0.970,1.465,7824.039,11455.736,17583.652,7751.433,14867.564,8728.399,2324.637,4283.743,0.454,0.496,0.436,0.424,0.359,0.446,53487,31722,0.2958,0.1579,0.1605,0.9998,0.0364,0.0637,0.4747,1.1009,0.9127,0.1509,0.0245,0.0319,0.0000,0.7459,0.9637,0.0971,0.6520,0.9774,0.00240,1832,0.9993,0.9324,0.8846,0.9989,0.0364,0.0637,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2280,5.5178,6.7575,0.0294,0.1101,0.0820,0.147,0.103,0.088,0.125,1170,0.0619,0.0062,0.0043,0.00171,0.00054,0.00062,23.79,26.11,26.69,1515.7654,0.0899,23.0082,4.8252,4.9544,1113326,1513094,4.1351,0.1409,3083.1,1515.7654,23.50,0,0,0,0,0,0,6651,15336.779,13717.087,0.9514,1899.4609,640.3064,1670.2792,1844.2215,2742.4112,513.8923,4599,457162.1,6.04e-14
15000,5258,1505,49348,80098,68894,30445,305,17963,44,0,180585,1860245,22060.011,16279.990,0.9582,5465.047,0.058,0.833,0.049,0.060,0.470,0.384,124,0.1306,0.6837,0.050,15.0,32.0,60.7,28.85,2.73,8.64,0.70,16.79,6.00,1.273,0.252,0.218,0.220,7.184,0.356,0.0041,61,304,306,9136,36,22,0.135,2799,28,1407,3823,84,627,4547,2.50,12.56,37968,27.3502,64079,20115,354045,1448.1,-0.0,711747,8.320,2630837.750,8.14e-15,0.00219,23.67,32033,21.862,2.517,19.074,0.271,21.864,1476,1521,2261,0.3210,0.972,1.077,2.000,1.269,0.973,1.477,7271.964,9459.649,7420.879,7211.356,12892.824,5303.168,1730.223,3781.552,0.393,0.546,0.464,0.288,0.352,0.443,55941,26085,0.3862,0.0886,0.1742,0.9990,0.0299,0.0556,0.4915,1.1376,0.9480,0.1955,0.0329,0.0382,0.0000,0.2513,0.9307,0.1870,0.6829,0.9942,0.00231,532,0.9996,0.9426,0.8796,0.9973,0.0299,0.0556,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0499,5.9198,6.6746,0.0374,0.1086,0.0850,0.120,0.120,0.081,0.134,967,0.0768,0.0063,0.0033,0.00186,0.00038,0.00057,27.41,25.49,26.17,1273.0167,0.0709,20.4773,3.4236,4.8959,1115738,1511891,4.8269,0.2362,3272.1,1273.0167,26.31,0,0,0,0,0,0,5312,10814.943,9562.206,0.9493,1221.5558,335.6943,1133.7386,1333.0640,1803.6338,371.9811,3966,307873.7,5.75e-14
16000,7026,1226,48065,79012,67261,30650,297,16848,71,0,186534,1849793,20838.928,16754.752,0.9704,5441.014,0.060,0.833,0.046,0.061,0.465,0.395,97,0.0942,0.7005,0.056,15.0,32.0,62.5,29.27,2.74,7.50,0.79,18.24,5.92,1.310,0.209,0.214,0.221,5.885,0.289,0.0038,67,313,317,7234,41,20,0.262,3387,79,2037,4910,102,1155,5769,8.25,14.74,44118,30.9748,63810,22850,356846,1467.1,-0.0,708463,7.645,2630837.750,4.25e-15,0.00016,15.34,32354,22.233,2.518,19.200,0.516,22.237,2442,1707,2877,0.3046,0.944,1.090,2.000,1.235,0.952,1.585,6485.875,8860.257,7085.918,6451.700,12742.324,5165.778,1365.743,4782.217,0.382,0.555,0.457,0.289,0.342,0.461,60718,20490,0.3163,0.0883,0.1675,0.9989,0.0267,0.0467,0.5407,1.0153,0.8730,0.1905,0.0214,0.0330,0.0000,0.0000,0.9107,0.0975,0.6217,0.9836,0.00233,1724,0.9998,0.8614,0.8482,0.9974,0.0268,0.0467,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0067,5.8388,6.7475,0.0332,0.1112,0.0857,0.148,0.112,0.119,0.134,970,0.1045,0.0051,0.0028,0.00182,0.00024,0.00055,21.10,25.81,26.40,1310.4102,0.0749,19.4740,2.8369,4.8077,1116624,1510305,4.1956,0.2384,3397.7,1310.4102,21.73,0,0,0,0,0,0,6194,11313.738,9923.066,0.9550,1082.9861,281.5204,992.8102,1244.9951,1881.1476,352.9389,4383,399742.7,7.22e-14
17000,7531,1274,63856,125844,110768,61262,726,21438,77,0,251533,2203283,31286.549,23504.006,0.9330,8837.179,0.070,0.796,0.071,0.063,0.470,0.398,159,0.0953,0.6884,0.050,17.9,32.0,59.9,29.09,2.77,8.62,0.58,17.13,5.94,1.327,0.235,0.227,0.234,5.385,0.285,0.0041,63,280,447,8294,76,19,0.171,3976,207,2095,5229,226,1653,5652,7.00,14.65,44100,32.8637,63685,22461,357819,2858.0,-0.0,710751,9.362,2630837.750,1.84e-14,0.00018,36.12,53015,30.153,2.405,27.075,0.673,30.156,3003,1464,3064,0.2596,0.956,1.098,2.000,1.291,0.963,1.537,7725.213,11467.823,15763.523,7709.711,16650.494,8626.014,1166.637,4874.177,0.424,0.548,0.465,0.458,0.454,0.535,63773,30757,0.2451,0.0588,0.1241,0.9993,0.0339,0.0464,0.5612,1.0293,0.9073,0.1740,0.0268,0.0305,0.0000,0.8076,0.9525,0.2192,0.6635,0.9657,0.00225,1236,0.9985,0.9048,0.8808,0.9981,0.0340,0.0465,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4256,5.7125,6.3557,0.0299,0.1004,0.0726,0.128,0.077,0.078,0.106,1273,0.0985,0.0046,0.0036,0.00180,0.00060,0.00072,26.95,25.45,26.41,1440.3110,0.0885,24.5479,3.9741,5.3875,1117615,1509324,3.3146,0.1685,3374.8,1440.3110,24.35,0,0,0,0,0,0,8570,14666.828,12865.065,0.9470,1587.3909,550.3107,1620.6790,1391.2638,2323.0393,437.4961,5546,310423.3,7.10e-14
18000,7939,1605,74456,153641,135400,78825,360,19172,43,0,316464,2023910,41913.563,29760.335,0.9352,11263.756,0.061,0.795,0.056,0.088,0.446,0.406,128,0.0968,0.6521,0.062,21.7,38.7,74.3,33.09,4.07,8.69,0.50,19.83,6.09,1.356,0.220,0.266,0.276,6.244,0.238,0.0037,51,247,355,8998,29,21,0.290,3998,401,1077,6461,1098,2361,4480,1.75,11.77,35368,31.8218,63511,21816,351541,3145.8,-0.0,725308,8.213,2630837.750,1.03e-14,0.00045,9.52,68950,36.552,2.433,33.377,0.742,36.556,4371,1093,2475,0.2075,0.965,1.126,2.000,1.320,0.953,1.596,8457.434,11791.764,28095.310,8479.779,16602.230,13484.056,1146.188,3866.334,0.412,0.506,0.456,0.533,0.455,0.513,64072,39201,0.1526,0.0795,0.1731,0.9998,0.0339,0.0495,0.4977,0.9519,0.8573,0.1782,0.0189,0.0275,0.0000,0.0000,0.7316,0.2447,0.6374,0.9495,0.00224,4705,0.9996,0.6813,0.7708,0.9986,0.0340,0.0496,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7623,4.8785,5.7732,0.0315,0.0879,0.0758,0.111,0.111,0.101,0.120,1129,0.0639,0.0046,0.0037,0.00190,0.00050,0.00055,25.78,26.50,26.95,1516.4983,0.0979,25.1930,3.7377,4.4750,1117130,1508863,2.0232,0.0595,3256.7,1516.4983,20.58,0,0,0,0,0,0,9798,18496.578,16381.649,0.9464,1902.9028,760.8630,1899.6862,1795.9626,2937.3175,386.1875,4432,307944.2,7.38e-14
19000,6719,1515,57746,101092,87834,43103,243,18728,50,0,236692,1927502,28332.900,22803.004,0.9939,8099.663,0.062,0.811,0.059,0.068,0.458,0.402,53,0.1017,0.6424,0.055,23.7,40.5,78.5,34.40,4.66,8.07,0.58,21.09,6.25,1.314,0.206,0.228,0.236,6.496,0.297,0.0040,59,297,338,7704,11,16,0.306,3432,606,855,5258,1261,1464,3994,2.50,12.60,35870,31.9674,63344,23366,346701,2151.4,-0.0,735813,8.786,2630837.750,3.36e-15,0.00000,24.64,43561,27.517,2.372,24.672,0.473,27.520,3661,1122,1936,0.2478,0.952,1.111,2.000,1.319,0.954,1.515,5469.129,7791.850,20155.346,5420.685,10856.532,10480.772,1003.968,3218.601,0.468,0.472,0.436,0.466,0.322,0.414,68170,30339,0.2319,0.0813,0.1497,0.9999,0.0377,0.0480,0.4958,0.9318,0.8373,0.1960,0.0290,0.0358,0.0000,0.5503,0.9441,0.1597,0.6456,0.9437,0.00222,1561,0.9994,0.8001,0.8402,0.9988,0.0377,0.0480,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6448,4.9634,6.1298,0.0307,0.0869,0.0607,0.113,0.096,0.103,0.089,1286,0.0701,0.0040,0.0039,0.00142,0.00022,0.00038,23.68,25.62,26.62,1248.1905,0.0850,16.4942,4.7044,4.0817,1118314,1508342,1.7053,0.0340,3373.9,1248.1905,18.26,0,0,0,0,0,0,7002,14703.341,13048.499,0.9547,1784.6801,733.3876,1207.9769,1039.2824,1549.5855,309.9535,3842,351609.5,8.72e-14
20000,6070,1333,58840,118935,105577,59913,182,15123,24,0,225354,1778158,32966.829,22557.422,0.9657,8955.712,0.070,0.811,0.043,0.075,0.469,0.398,71,0.0961,0.6302,0.059,24.0,37.6,78.7,30.99,3.44,7.59,0.57,19.38,5.86,1.471,0.196,0.215,0.221,6.404,0.252,0.0036,51,274,337,5654,6,17,0.138,2935,111,856,5103,791,1033,4246,2.25,11.73,38032,32.3829,63195,23516,338171,2138.5,0.0,742204,7.286,2630837.750,1.20e-14,0.00024,20.54,54441,29.877,2.342,27.026,0.508,29.880,2568,788,2714,0.1756,0.988,1.249,2.000,1.380,0.966,1.704,5375.633,14122.055,17881.983,5365.658,18674.899,8819.870,728.680,4053.160,0.467,0.495,0.462,0.501,0.385,0.538,66247,34153,0.2681,0.0780,0.1747,0.9997,0.0347,0.0571,0.5063,0.9436,0.8378,0.1997,0.0297,0.0173,0.0000,0.3320,0.9033,0.2861,0.7286,0.9463,0.00222,1862,0.9977,0.8144,0.8222,0.9986,0.0347,0.0571,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8276,5.1025,6.4284,0.0301,0.0932,0.0621,0.102,0.082,0.073,0.072,1158,0.0698,0.0046,0.0035,0.00173,0.00035,0.00066,25.82,25.84,27.10,1287.0197,0.0791,24.2383,4.0771,3.2092,1119859,1507178,2.4988,0.1404,3425.8,1287.0197,20.50,0,0,0,0,0,0,7169,13601.710,12019.283,0.9519,1673.0121,580.5192,1438.6212,1145.7507,1844.7010,365.0203,4052,339411.2,7.24e-14
21000,6173,1272,67027,137243,120911,69848,368,20378,84,1,265097,2306644,33102.939,25755.753,0.9329,10298.472,0.067,0.798,0.050,0.084,0.480,0.386,97,0.1197,0.6805,0.037,19.8,32.9,76.7,31.07,3.01,9.28,0.45,18.33,6.00,1.381,0.241,0.210,0.216,5.799,0.287,0.0038,62,269,415,7999,31,17,0.202,3210,59,1286,4828,209,1256,4708,7.50,15.75,44440,34.1084,62933,21045,331011,1722.6,-0.0,739633,8.915,2630837.750,6.02e-15,0.00123,8.53,62035,32.221,2.370,29.401,0.449,32.224,2381,1080,2712,0.2312,0.969,1.133,2.000,1.281,0.966,1.635,8340.691,16503.425,10751.068,8310.431,24339.912,7082.047,1483.663,6891.570,0.400,0.564,0.490,0.362,0.469,0.575,61440,32002,0.3069,0.1407,0.2167,0.9993,0.0212,0.0365,0.5071,1.0744,0.9193,0.1794,0.0122,0.0167,0.0000,0.0000,0.9095,0.1110,0.6484,0.9432,0.00221,3910,0.9996,0.8626,0.8727,0.9973,0.0212,0.0366,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5900,5.0917,6.4351,0.0310,0.0771,0.0648,0.099,0.075,0.094,0.068,1260,0.1080,0.0025,0.0035,0.00183,0.00064,0.00082,22.34,25.43,26.93,1365.7190,0.0793,32.8954,3.5407,5.3743,1120913,1506442,3.2736,0.2248,3398.9,1365.7190,16.29,0,0,0,0,0,0,9289,15457.281,13531.390,0.9494,1346.8770,379.9250,1614.7010,1551.3727,2729.9508,474.7967,4529,395443.6,5.08e-14
22000,6519,1298,55187,99847,86626,44389,271,19109,84,0,250270,1737368,26346.190,21096.652,0.9041,6954.615,0.063,0.806,0.052,0.079,0.432,0.413,87,0.1110,0.6751,0.039,16.8,32.0,65.3,28.05,3.00,8.63,0.54,15.88,5.85,1.315,0.239,0.242,0.247,6.015,0.297,0.0043,59,280,358,7161,20,18,0.181,3184,64,1713,4742,163,1277,5079,5.25,14.62,50175,37.4774,62802,21633,331215,1609.3,-0.0,734672,8.136,2630837.750,8.85e-15,0.00105,31.86,42665,25.001,2.368,22.165,0.469,25.004,2531,1238,2750,0.2493,0.955,1.099,2.000,1.231,0.958,1.554,5275.490,11332.943,12334.938,5265.674,15700.192,7964.743,1454.450,4722.844,0.397,0.462,0.444,0.399,0.332,0.518,61335,24917,0.2902,0.1122,0.1578,0.9995,0.0223,0.0427,0.5195,1.1252,0.9662,0.1850,0.0242,0.0271,0.0000,0.7690,0.9479,0.1693,0.7113,0.9484,0.00219,1120,0.9993,0.8899,0.8809,0.9982,0.0223,0.0427,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3844,5.3210,5.8326,0.0386,0.0900,0.0687,0.096,0.062,0.115,0.070,1137,0.1011,0.0040,0.0038,0.00195,0.00038,0.00075,24.18,26.74,27.28,1453.6544,0.0844,21.1018,3.4432,4.6928,1121710,1505523,3.6561,0.2305,3291.1,1453.6544,19.77,0,0,0,0,0,0,8474,14142.037,12501.728,0.9598,1427.1033,399.6715,1398.2810,1472.5337,2301.6136,495.1140,4960,358560.3,3.94e-14
23000,8455,1609,59330,123067,110787,63444,293,17865,82,0,220892,1804129,33013.659,21840.417,0.9609,8574.420,0.097,0.768,0.047,0.088,0.452,0.398,107,0.0832,0.6710,0.042,18.0,37.4,67.3,32.73,2.58,8.28,0.49,21.38,6.28,1.233,0.213,0.187,0.193,6.703,0.209,0.0037,57,282,420,6668,24,21,0.280,4007,72,1318,7065,458,2399,5598,1.25,11.41,47461,37.6573,62724,22044,333466,3072.9,-0.0,734688,7.976,2630837.750,5.49e-15,0.00052,11.13,47790,25.633,2.385,22.704,0.545,25.636,3940,1653,2862,0.2412,0.952,1.105,2.000,1.178,0.942,1.476,6055.457,10446.409,21055.250,6022.418,14510.411,8203.897,1339.468,3722.632,0.443,0.438,0.469,0.579,0.397,0.484,63156,30502,0.2099,0.1520,0.1793,0.9998,0.0236,0.0428,0.5381,1.0035,0.9232,0.1243,0.0164,0.0176,0.0000,0.0000,0.7247,0.2435,0.6500,0.9398,0.00223,1252,0.9993,0.8337,0.8487,0.9986,0.0236,0.0428,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1233,5.1429,5.8925,0.0357,0.0873,0.0633,0.098,0.085,0.103,0.066,1166,0.0868,0.0016,0.0030,0.00183,0.00039,0.00074,23.52,27.26,27.71,1386.9704,0.0807,20.7234,3.7471,4.2288,1120655,1504763,3.5673,0.1449,3255.2,1386.9704,20.23,0,0,0,0,0,0,6527,13265.997,11795.489,0.9614,1757.6941,573.3619,1539.9608,1273.4104,2139.3730,396.9069,4848,471987.4,1.55e-14
24000,7559,1869,69563,151629,137492,81722,344,22639,115,0,311624,2328928,38334.781,32118.021,0.9981,12677.977,0.131,0.756,0.045,0.068,0.488,0.376,119,0.0998,0.6443,0.057,24.0,44.9,91.0,38.49,5.96,8.86,0.65,23.03,6.49,1.277,0.205,0.304,0.310,7.056,0.281,0.0039,57,303,486,9594,35,19,0.210,4040,317,1284,5958,1643,2011,3905,0.25,9.27,38148,34.0070,62657,22424,331901,2220.3,-0.0,749034,10.639,2630837.750,8.14e-15,0.00048,20.30,56080,28.935,2.359,26.082,0.494,28.938,4789,975,1795,0.2028,0.973,1.126,2.000,1.221,0.961,1.599,6605.688,8109.255,32089.347,6573.231,12350.180,13987.468,1389.441,4063.135,0.492,0.503,0.473,0.583,0.435,0.507,65828,35508,0.1910,0.0482,0.2300,0.9997,0.0294,0.0443,0.4563,1.0239,0.8695,0.1973,0.0360,0.0308,0.0000,0.4454,0.9346,0.1016,0.6369,0.9444,0.00220,2206,0.9998,0.9057,0.8612,0.9991,0.0294,0.0443,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2037,5.5292,6.3815,0.0280,0.0881,0.0716,0.122,0.106,0.124,0.108,1437,0.0666,0.0027,0.0038,0.00153,0.00040,0.00051,22.22,25.25,26.79,1491.5266,0.0952,19.0828,5.9396,4.6990,1120887,1504787,3.2735,0.0670,3116.2,1491.5266,19.22,0,0,0,0,0,0,8554,19440.044,17451.228,0.9547,2535.0448,1040.6460,1742.9051,1561.9490,2245.5006,480.2985,6083,426734.2,3.63e-14
25000,7825,2115,66146,124934,110963,58584,204,20808,86,0,273892,1926052,35998.108,27457.995,0.9958,10412.479,0.122,0.742,0.042,0.094,0.458,0.399,59,0.0894,0.6198,0.058,20.0,40.9,99.2,37.70,4.96,8.50,0.68,23.57,6.48,1.275,0.213,0.262,0.268,7.551,0.316,0.0041,55,293,426,9439,24,18,0.089,4009,281,1063,6481,1995,1137,4693,0.00,8.35,31288,29.5138,62677,22925,326657,2739.2,-0.0,764646,9.927,2630837.750,4.05e-14,0.00014,32.07,48771,28.378,2.310,25.547,0.521,28.381,4017,1171,2637,0.1899,0.990,1.113,2.000,1.233,0.972,1.473,5451.110,9730.125,27873.663,5413.213,13123.711,11678.528,1086.501,4280.488,0.467,0.469,0.438,0.528,0.327,0.434,68157,34340,0.1946,0.0485,0.1159,0.9997,0.0304,0.0595,0.4404,1.1697,0.9026,0.1898,0.0113,0.0284,0.0000,0.6895,0.9362,0.2626,0.6602,0.9600,0.00228,1102,0.9994,0.9075,0.8944,0.9988,0.0304,0.0595,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9297,5.6198,6.1962,0.0308,0.1008,0.0758,0.119,0.106,0.136,0.099,1117,0.0417,0.0073,0.0040,0.00171,0.00017,0.00044,27.59,25.35,26.94,1596.1108,0.0932,18.7771,5.7347,4.1921,1121747,1503667,3.3461,0.0539,2903.6,1596.1108,25.27,0,0,0,0,0,0,8427,17045.517,15166.971,0.9543,2384.1030,896.0282,1678.6732,1228.4972,1763.9539,392.5879,3694,379004.6,2.47e-14
26000,8136,1522,55080,107820,97442,52536,204,17285,52,0,203291,1626990,30632.259,20549.805,0.9782,8121.139,0.128,0.726,0.055,0.091,0.470,0.389,90,0.0706,0.6334,0.067,20.0,35.9,84.4,36.43,2.92,6.50,1.00,26.01,6.52,1.224,0.169,0.178,0.181,6.695,0.245,0.0040,56,300,369,9144,32,20,0.267,3518,41,1305,6790,929,665,6542,0.00,9.81,33342,26.7867,62478,22794,319513,2565.4,-0.0,772143,8.484,2630837.750,1.82e-14,0.00059,11.77,39797,22.090,2.318,19.289,0.483,22.092,2308,2291,3537,0.3046,0.938,1.076,2.000,1.184,0.947,1.429,7247.491,13192.385,13710.283,7215.521,17827.594,7779.194,1084.653,3564.818,0.431,0.512,0.485,0.413,0.459,0.549,67118,29891,0.2868,0.1274,0.1883,0.9991,0.0283,0.0638,0.4519,0.8412,0.8108,0.1809,0.0190,0.0271,0.0000,0.0000,0.8557,0.1176,0.6312,0.9763,0.00231,1056,0.9986,0.7409,0.7466,0.9980,0.0283,0.0638,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8220,5.3968,6.3056,0.0313,0.1236,0.1118,0.276,0.154,0.212,0.169,911,0.0410,0.0066,0.0044,0.00171,0.00039,0.00061,24.34,27.04,27.66,1408.2111,0.0797,25.3521,4.5659,3.9186,1124125,1501431,4.0346,0.1486,2920.8,1408.2111,22.90,0,0,0,0,0,0,5574,12428.666,11120.463,0.9651,1738.8110,527.0513,1458.6181,1241.1049,1989.5890,352.0683,3856,528562.0,1.92e-14
