run,year,genotypes,groups_hill,groups,genotypes_hill,leader,leader_share,top_group_share,defended,key_track,eater_genotypes,eater_hill
c1225_life1,53,246,5.881910411658511,148,11.630739302347106,210,0.4513721475324827,0.562467361298804,0.6502617868523832,0.0016996445008982664,647,35.705814895637864
c1225_life1,54,245,5.834972444316481,147,11.505539717558483,210,0.454743125867589,0.5645552584431738,0.6519667573874566,0.002519450981822001,615,39.702678446289255
c1225_life1,55,244,5.763595265697738,148,11.345257140706252,210,0.4582168532799608,0.5679594410122907,0.6544504758781013,0.002820653972604088,565,38.6427022659864
c1225_life1,56,242,5.714374106852169,148,11.20052362373299,210,0.4621138240655061,0.570817844787076,0.6564548295290419,0.0024698884754038777,594,40.39372831548117
c1225_life1,57,242,5.66168491825052,147,11.076705088275931,210,0.46496137732066206,0.5733020484883358,0.6581810737392305,0.0034839047896242487,598,39.04872091929714
c1225_life1,58,242,5.59670140313101,145,10.949556722264642,210,0.46772654360062715,0.5751029591436556,0.6594344626139593,0.002481863703961313,592,40.0923080686486
c1225_life1,59,241,5.54886040253713,147,10.8339684040426,210,0.47056970975081625,0.5770232396584359,0.6605912167306062,0.003178647369546053,598,39.273189541780674
c1225_life1,60,240,5.591827123169017,146,10.924658431268618,210,0.46779904875576167,0.5741558605424408,0.6580108816562664,0.003416742711080004,600,46.75603504800352
c1225_life1,61,240,5.553608602846489,145,10.826684105728322,210,0.4702833818781536,0.5758422332902744,0.6593805153615734,0.0032897995417032738,633,45.6967513906719
c1225_life1,62,240,5.455711079308383,144,10.587202854832407,210,0.47656212348233856,0.5813486995510136,0.6630026992135748,0.002742441506948004,650,40.2951626625234
c1225_life1,63,241,5.387391660621954,145,10.408002504959642,210,0.4816076536879282,0.5852025648226009,0.6655737805123283,0.0028689445847916036,630,42.53506108469531
c1225_life1,64,240,5.312531006813721,144,10.217089982046943,210,0.4864804702285125,0.5886049733679538,0.6674993111749099,0.003007379249407836,661,44.16691692788358
c1225_life1,65,238,5.249645363726166,143,10.073086574373052,210,0.4901107639967933,0.5912632820792943,0.6691011026962945,0.003929567609180055,673,47.7628235531235
c1225_life1,66,237,5.205217419541893,143,9.958921774845201,210,0.4932312835912002,0.5937066197718789,0.6707936173004553,0.004022953432930394,720,47.77843413149187
c1225_life1,67,236,5.206694643781225,142,9.944464168037204,210,0.49369798733905734,0.5928907286696005,0.6699951828061605,0.0035285281029292805,769,47.25926367808622
c1225_life1,68,235,5.174823909929305,143,9.849654735523432,210,0.4960898167176841,0.5941115449216432,0.67063034668905,0.0038279525117713344,744,47.964125541059474
c1225_life1,69,235,5.124661161830632,142,9.730994314176092,210,0.4988105531380731,0.596425662129517,0.6722490350431692,0.0038019374752942888,747,47.73989939106967
c1225_life1,70,234,5.1072233672622165,141,9.703768855485107,210,0.4992389362698331,0.597709722017647,0.6733014032429362,0.004368375927765637,723,47.2509438248838
c1225_life1,71,234,5.140487581760713,143,9.817770409675814,210,0.49502665643936566,0.5957336020724345,0.671622799720544,0.0025874388113364226,751,48.460501015194474
c1225_life1,72,234,5.135047225968649,142,9.80764328469094,210,0.4948302310850143,0.5949354275643418,0.6706367453334665,0.0026117620549911515,754,51.06416077492505
c1225_life1,73,233,5.059331323670197,142,9.62177238384978,210,0.5001642044002899,0.5989495117095337,0.6734339968211008,0.004549610240157015,711,56.53485421361034
c1225_life1,74,233,5.00062220062428,140,9.471550636998717,210,0.5043929995064472,0.6018795673882718,0.6754779576903184,0.004653123122650093,722,49.8383330630588
c1225_life1,75,231,4.958493722892433,138,9.339936274219575,210,0.5083633068221018,0.6046754322274502,0.6776911586353467,0.004140533909443116,749,53.99721947534407
c1225_life1,76,231,4.9120669017756455,138,9.21482862915033,210,0.5116234189351206,0.6067757866991832,0.6791254679034584,0.003808319153841681,747,56.56715520932195
c1225_life1,77,231,4.928762009177326,141,9.27887315840064,210,0.5088603806888164,0.6049103618706435,0.6775001127026525,0.003508351734806679,756,53.83455917204238
c1225_life1,78,231,4.9383613851096735,140,9.315521286339758,210,0.507299931088608,0.6042980504489112,0.6762304163492467,0.0027351635833335487,723,42.208380428630484
c1225_life1,79,231,4.90769741808938,140,9.267126635939356,210,0.5083594290218515,0.6055237413644483,0.6765558951288345,0.002847097171301677,719,41.38171322703435
c1225_life1,80,231,4.854279582917698,138,9.1296379947923,210,0.5128927213985689,0.608986791698626,0.6791225272003627,0.003652863713282609,701,47.57863779553932
c1225_life1,81,231,4.80774258588119,137,8.974442783908895,210,0.5183133915207951,0.6128093275516301,0.682621295955304,0.003922314828478364,730,52.39970526280261
c1225_life1,82,230,4.806302517865649,136,8.799060330777495,210,0.5239944471873212,0.617220794201403,0.6860789996892956,0.002875887083397442,757,56.673591881736456
c1225_life1,83,229,4.780467849643061,137,8.744394934110812,210,0.5249461754728316,0.6182639254523906,0.686804410808827,0.0025844323492940306,767,54.01927982882925
c1225_life1,84,226,4.756572536667547,135,8.685303656199485,210,0.5263672267694457,0.6186066976335163,0.6867811761966628,0.0023114958835655864,785,43.0250564046108
c1225_life1,85,226,4.747760572148476,135,8.612645559970844,210,0.5290853564245369,0.6190338132319633,0.68709791033114,0.0025857561371099317,799,49.06113515011315
c1225_life1,86,226,4.68788440696483,136,8.484013861973999,210,0.5326694845886532,0.6222167892782174,0.6893808463708002,0.002553927535541131,811,63.021221426117066
c1225_life1,87,224,4.624748096611311,135,8.32741698976417,210,0.5376813626500566,0.6265058808144339,0.693123072139425,0.0033091802156208624,833,58.30428315083978
c1225_life1,88,224,4.580982102736166,136,8.214214727018133,210,0.541381422557146,0.6291976136459161,0.6954353714328019,0.002919720983241116,795,44.98432916040552
c1225_life1,89,224,4.557059073475389,136,8.164502178790448,210,0.5428213137708445,0.6305788914382999,0.6962834120812355,0.0018185777969151123,864,50.721397482031016
c1225_life1,90,222,4.541848420941767,132,8.129466257756068,210,0.5442774992799148,0.6310207966186594,0.6967672086413904,0.0012864700987923366,858,49.12565953341338
c1225_life1,91,221,4.551645482602146,132,8.139753686934304,210,0.5435402866288341,0.6301856563086573,0.6958064014286021,0.0013012857653306698,877,51.51620400056343
c1225_life1,92,219,4.539698255903468,130,8.130332388126073,210,0.5432372510823297,0.6305262866891455,0.6962586502227065,0.0009941995448044018,911,34.34798407976414
c1225_life1,93,219,4.455760835530209,129,7.958488751127754,210,0.5484541807248877,0.6358786747458443,0.7002261425500702,0.0009605344659771259,887,29.018935666985417
c1225_life1,94,219,4.4130369834274905,127,7.865891926532804,210,0.5511732244669907,0.6384093746969436,0.7021964903963215,0.0006038545825674491,906,30.24748226707301
c1225_life1,95,219,4.377990869188429,129,7.778740412078909,210,0.5538779654456341,0.640419145291546,0.7036402614397742,0.0011138390621281968,886,40.9349815693383
c1225_life1,96,217,4.326453540907787,128,7.668377069682172,210,0.5572739071745385,0.643666303139798,0.7060929013086938,0.0009826340167482122,821,38.32189947530762
c1225_life1,97,216,4.295763885764069,125,7.585125618418131,210,0.5603618751125425,0.645482332450812,0.7072771448750147,0.0012127559477144612,817,43.82349577511381
c1225_life1,98,216,4.346657098322742,125,7.706966401136491,210,0.5557320296197757,0.6412453197911773,0.703622555760415,0.0007912162047636085,851,26.752791448380705
c1225_life1,99,216,4.3633488033192025,124,7.7356817905787665,210,0.5546566679694185,0.6395524275874546,0.7023630495337206,0.0012093848054162666,933,39.728462815999755
c1225_life1,100,214,4.315397271639642,124,7.632496500323221,210,0.5573950010085319,0.6424734573386074,0.7044874108258121,0.0009711519170068719,855,40.80544517790469
c1225_life1,101,212,4.324228160203126,124,7.656945256448346,210,0.5553866896189273,0.6406579046863639,0.7030637897128403,0.000639663002682297,865,25.952151971239388
c1225_life1,102,212,4.319956185944766,124,7.661797708279163,210,0.5546334658929266,0.6409709613624157,0.7029315221208414,0.0005544718508148734,804,16.820662347622577
c1225_life1,103,210,4.306222651005615,123,7.631488120620785,210,0.5557106113941689,0.6417413641277419,0.7034560620139841,0.0006061629405661721,839,18.359437397079343
c1225_life1,104,207,4.274373448669173,121,7.547300761449074,210,0.5588418520792034,0.6435295740159783,0.7049355448400664,0.0005276615993972227,865,33.6508453369935
c1225_life1,105,206,4.229704468756514,119,7.42777575562519,210,0.5632899604215015,0.6464536319837461,0.7071852717083082,0.0004034910406904278,939,28.88128766189237
c1225_life1,106,206,4.192572284922048,121,7.343033164963482,210,0.566335807785831,0.6490668103155414,0.7090892087960888,0.0005106861483717736,969,25.626945114081998
c1225_life1,107,202,4.164304405389312,117,7.292502710386796,210,0.568190035669785,0.6511515089463124,0.7106019168932934,0.0002918714269287742,918,27.484556506524758
c1225_life1,108,200,4.141536335374529,116,7.234518941297844,210,0.5706956544361701,0.6533437221393585,0.7128159794088365,0.0002500597656580862,929,28.49437499104996
c1225_life1,109,201,4.121669060324648,113,7.192653191594058,210,0.5726032522749994,0.6549724282950246,0.7143089312441785,0.0003189146212214033,932,27.760517441881603
c1225_life1,110,199,4.0997031749172095,112,7.139818815873724,210,0.5745567756795534,0.6569885564612744,0.7158029043861518,0.0002859569111275393,1011,25.568246358235704
c1225_life1,111,200,4.093753719243674,112,7.119742390967513,210,0.575323035282882,0.6574779913700453,0.7161964188816463,0.0003544611560195461,987,23.12288250205196
c1225_life1,112,200,4.071448834561541,112,7.065688767680422,210,0.5774739175982646,0.659617291561246,0.7181133058949782,0.000584328348917653,964,24.12514959443984
c1225_life1,113,197,4.052771630794846,111,7.021337245133622,210,0.5790729820803099,0.6615445096940876,0.7194729697028274,0.00033915056352117306,1033,19.24325709428175
c1225_life1,114,197,4.064470653219822,112,7.019680530480113,210,0.579029100637445,0.6602711191209911,0.7185486384098949,0.00024694098245797106,1020,19.658663587316504
c1225_life1,115,196,4.090811147313382,110,7.058355354412854,210,0.5772175767097005,0.6572679770189709,0.7160183577109349,0.00030878443422871813,1004,23.501436504875944
c1225_life1,116,193,4.098917726354043,106,7.08886756620531,210,0.5755703815443652,0.6559414330868617,0.7150406891564601,0.00021684323372734055,1041,22.429674389440404
c1225_life1,117,193,4.083679201468161,109,7.06643740893379,210,0.5765294428169364,0.6568855584563272,0.7157925424460685,0.00019330970887737226,1014,19.285412719864773
c1225_life1,118,192,4.049152184414914,109,6.99309191966396,210,0.5791956418321955,0.659400031272369,0.7175701379020998,0.0002839302226954852,985,26.336193695774536
c1225_life1,119,192,4.038246325732839,109,6.944119758815837,210,0.5809442598287176,0.66045888011296,0.7183365134201001,0.0003075612057116054,1057,21.376090771206574
c1225_life1,120,192,4.017676108170941,109,6.896576927123619,210,0.5823569497006574,0.6612504650243348,0.718907314141422,0.00023328684806129993,1053,17.53143110358356
c1225_life1,121,191,4.032599671581686,108,6.905682959945312,210,0.5819288672068057,0.6598880900269788,0.7182180646718873,0.0002748376202510178,1067,21.684889537485496
c1225_life1,122,189,4.01875508300591,110,6.873652062567195,210,0.5829788066407778,0.6605492766582463,0.718780246338922,0.00028183632231669,1081,23.84267853991129
c1225_life1,123,189,4.0240507103534835,109,6.8396985334909175,210,0.5840472968709284,0.6610578129643353,0.7189856593709578,0.00021906360653780357,1074,20.321014230716113
c1225_life1,124,189,4.031228436975261,109,6.854037649158794,210,0.5831946448540639,0.6599614832429181,0.7181066889074298,0.00031471026861604374,1152,22.064325317487814
c1225_life1,125,189,4.01644093104944,110,6.812106178951624,210,0.5845943618540015,0.6604927332994821,0.7184252567930635,0.0002374191604958729,1129,26.272380092641388
c1225_life1,126,189,3.9939248034809345,110,6.757500636150808,210,0.5866138291275516,0.6620975729300954,0.7198377661323678,0.0002285761772779989,1120,25.10525718671426
c1225_life1,127,188,3.9991036809347085,110,6.760509111875896,210,0.5865403208649655,0.6615493190310684,0.7196990552139895,0.00026484809180439865,1140,35.968629794612944
c1225_life1,128,187,3.9855167694766047,110,6.728518904835924,210,0.5879988794302584,0.6624492950038389,0.7199881087991248,0.0002557495530874592,1145,32.99469671941243
c1225_life1,129,186,3.967251660992898,107,6.684198490211967,210,0.5895921038224876,0.6637396642136729,0.7209126720209171,0.00019101548563618114,1127,22.96993011475983
c1225_life1,130,184,3.9364168446904384,106,6.619695047189385,210,0.5920837577262488,0.6663458587176541,0.722720564634236,0.0003639802920086498,1063,25.760219529979864
c1225_life1,131,184,3.9148769276346753,107,6.57278133565134,210,0.5937287370631347,0.6680377554229762,0.7242668519815741,0.00018752729711022287,1113,26.643985026298502
c1225_life1,132,183,3.907420570156755,105,6.557294891805942,210,0.5942720728465479,0.6680969981863596,0.7241440705887445,0.00010082035021913195,1103,25.48125046317809
c1225_life1,133,182,3.9140139459299395,105,6.558264694217186,210,0.5940368378362475,0.6674629774903224,0.7237848460881414,0.00012767071422926403,1067,23.708152752498783
c1225_life1,134,180,3.9123425382275214,104,6.562168672412336,210,0.5936923636940826,0.6673887305342909,0.7238814627296386,0.00011560461648307448,1039,16.285640629365062
c1225_life1,135,179,3.9095996718284898,105,6.5582596901651184,210,0.5940872135748319,0.6681340336909933,0.7248221399335887,5.551987076740131e-05,1022,17.650792448440185
c1225_life1,136,178,3.9290429087138343,106,6.593447776496505,210,0.5927525042477867,0.6665525956260099,0.7239652957883529,6.056014410299939e-05,1021,26.28852452918105
c1225_life1,137,178,3.935228403787004,106,6.648643172359084,210,0.5907625609544256,0.6651253766240485,0.722891539273522,0.00017450150451090113,962,36.26866750935523
c1225_life1,138,176,3.9567348106124838,106,6.63932302599588,210,0.591015770780881,0.664806076961932,0.7226030475030271,0.00018441854293181175,936,33.79491240146316
c1225_life1,139,176,3.9448856469649307,107,6.650247438056178,210,0.5900052134649003,0.6638005119906443,0.7218272989862613,0.00020029992065945433,996,26.04081967847781
c1225_life1,140,176,3.944617525645585,106,6.648021968997359,210,0.5904588865882285,0.6635809759232066,0.7216640970399972,0.0003586223130496789,1040,29.87310205406232
c1225_life1,141,174,3.9408473044541905,102,6.634834912838954,210,0.591018168488599,0.6638342783287593,0.7217928416983308,0.000391337287152427,1008,34.27524469811316
c1225_life1,142,173,3.928887195107249,101,6.618012179868262,210,0.5913889138995215,0.6639677021232173,0.7218735104048529,0.00018990466625786113,1092,33.848240427601134
c1225_life1,143,171,3.9392161726835506,102,6.599827773470042,210,0.5921054608722878,0.6637993347251272,0.7216675381945613,0.0002401154823106699,1020,34.77554696396576
c1225_life1,144,170,3.91565265585993,101,6.547285582367125,210,0.594354582316613,0.6655833340321142,0.7229806106497063,0.00025062870682255586,1042,41.417416052582006
c1225_life1,145,170,3.9081971748301125,101,6.530608838556838,210,0.5949811837812579,0.665812184057431,0.7227610257071954,0.0002934170513179533,1034,32.91757643859256
c1225_life1,146,169,3.9269576622398477,100,6.575175469286688,210,0.5930442321431146,0.6638426143697935,0.721199365683945,0.00038189348832902973,970,33.144911402713326
c1225_life1,147,168,3.9503952557061335,101,6.6145982896678435,210,0.5915458753307045,0.6620095280493155,0.719597844672632,0.0002191333814856275,937,35.228100669222115
c1225_life1,148,167,3.928029396417497,101,6.557302994749928,210,0.5940426651850876,0.6640184320297737,0.7213626094519798,0.0001259770144446691,893,36.712161734951685
c1225_life1,149,164,3.8832798560608843,98,6.453053605053076,210,0.5980632615805912,0.6672235603793489,0.7239574300364189,0.00022133768363401753,924,44.450014515202426
c1225_life1,150,164,3.8666762072149194,98,6.3925226175157475,210,0.6004477428132191,0.668132308952487,0.7246581399205063,0.0001755978109372151,949,38.232564741783314
c1225_life1,151,164,3.8581911337600383,99,6.371093378390673,210,0.600968184964707,0.6687695760008795,0.7251921301699868,0.0001275259567835658,888,28.216010419054605
c1225_life1,152,162,3.8629257591279513,96,6.386855312191636,210,0.6002955439127134,0.6685996224721941,0.7253262388527709,0.00014777582898057857,846,19.83897659700286
c1225_life1,153,161,3.868152138434673,93,6.411676516579777,210,0.5992966015233736,0.6684109421142683,0.7251067619342192,0.00011815966249264033,896,23.347712930417316
c1225_life1,154,160,3.8773447115119315,94,6.419865000598677,210,0.5987393120530055,0.6673520104507809,0.7242934287619998,0.00016623689706955064,941,28.560825651133616
c1225_life1,155,160,3.8557221368597636,94,6.372487653877908,210,0.6006414750483869,0.6690736500878876,0.7254583680397378,0.00024624895996455307,939,33.39119629429186
c1225_life1,156,159,3.8407179482947416,94,6.326473070034834,210,0.6027051367741174,0.6702538565027316,0.7264085173820205,0.0001238543305942058,939,27.405161760841786
c1225_life1,157,159,3.8253705278470735,94,6.2884256846989395,210,0.6044319051524151,0.6714415519830744,0.7272684032969836,0.00011662132675881373,924,29.746291543913046
c1225_life1,158,157,3.8128200273997797,94,6.249548436058071,210,0.6064622911066178,0.6727209027417341,0.7285289427552603,0.00013513187134642213,1001,34.460490169984666
c1225_life1,159,157,3.7998758840713456,92,6.229554852227548,210,0.6071000654944594,0.6729881594567082,0.7287210887896217,0.00016562766051191768,1078,39.73634837783555
c1225_life1,160,157,3.7756256697597226,94,6.1751803565510395,210,0.6091544487009731,0.675217809433831,0.7301295420260766,0.00015681376892251204,987,36.78285056059451
c1225_life1,161,155,3.748770390792713,91,6.114753449484926,210,0.6115537298704176,0.67728922642357,0.7318045953474589,0.00021728047575902593,984,35.16708649561913
c1225_life1,162,155,3.742477300590833,92,6.0999595118979,210,0.6122468964184545,0.6779789885972698,0.7327407771942269,0.0002975549988828146,994,37.49508741205011
c1225_life1,163,153,3.7317763901764476,91,6.072286366255344,210,0.6139515974690364,0.6787818558215737,0.733511978779398,0.00016487071422521563,982,46.17868736594931
c1225_life1,164,153,3.717745176620311,91,6.0322456839405225,210,0.6159186218571276,0.6797664148154845,0.7341377971077354,0.00015370248525858145,988,51.42316199891115
c1225_life1,165,153,3.7351490997766676,91,6.05412686349172,210,0.6148245726880406,0.6786009168355033,0.7333717356253984,0.0002492857235670136,973,46.63064729169072
c1225_life1,166,150,3.7387619668315395,89,6.0620555054123315,210,0.6142278258952557,0.6781488736261523,0.7331848895280962,0.00020876587804459794,974,41.97754201537303
c1225_life1,167,151,3.755387299245692,88,6.089012293483322,210,0.6129645336226919,0.6767563036221608,0.7321256930860719,0.0001029984232518141,932,35.40871765858263
c1225_life1,168,151,3.7846322587114885,89,6.086795578768037,210,0.6131024606639616,0.676726714578482,0.732166956660312,0.00017661211383989406,999,33.77899978146045
c1225_life1,169,151,3.7644248773034965,89,6.051025360447907,210,0.6147291837187094,0.6784682036213734,0.733744299689131,9.311259343134036e-05,995,32.46762732601721
c1225_life1,170,151,3.7550208246779535,91,6.032623441419517,210,0.615523644037769,0.6796690571853531,0.7348209062871031,7.169614662894908e-05,1020,35.4204843929917
c1225_life1,171,150,3.755199536470413,90,6.029483034676089,210,0.6156968318141297,0.6798196085356256,0.7347779366214962,0.00016503952189072767,1008,45.39585032064963
c1225_life1,172,150,3.7417383393824415,89,6.003471971906306,210,0.6167704922387904,0.6808342570807892,0.7351546550510943,0.00019654309455452331,972,42.374743104259004
c1225_life1,173,147,3.7264289114535756,87,5.96629000151923,210,0.618135721825095,0.6818970140163599,0.7360043927077786,0.00018654051778735765,979,35.97912598055498
c1225_life1,174,146,3.7073496526619802,87,5.9219476582000095,210,0.6204069185943079,0.6837500048540767,0.7372555016147813,0.00014892796050322674,1048,36.676206566287085
c1225_life1,175,147,3.732274508468325,88,5.958792489514842,210,0.6183766820990579,0.6807520595488791,0.7347950625510193,0.0002022580881062774,1045,42.84503736093901
c1225_life1,176,147,3.725953448716531,88,5.957755581815102,210,0.6187536697025147,0.6818114260728296,0.7358701513338421,0.0002472199770298053,993,38.967337530118165
c1225_life1,177,147,3.7453540251479747,89,5.991433786438104,210,0.6178408432855972,0.6809382118953203,0.7353600575061142,0.00026022026566470017,1025,38.67980548207895
c1225_life1,178,147,3.7662907946333206,89,6.025492716281197,210,0.6167386926689398,0.6796076308930948,0.7343650409238438,0.00022426670495080662,1005,45.357812287841305
c1225_life1,179,148,3.774210558979532,90,6.036983546370116,210,0.6162329036413595,0.6789399456459497,0.7337914785189391,0.00019961953610449478,1030,47.917665022649814
c1225_life1,180,147,3.766303307547156,91,6.031527714404585,210,0.6164272399983024,0.679474309856962,0.7341767766013308,0.00023547709602629707,1051,43.84942765485755
c1225_life1,181,145,3.7238653760549636,90,5.960065319144588,210,0.6191858856592384,0.6827238621127258,0.7367660934878625,0.00015501700179320734,1045,48.85645667326327
c1225_life1,182,145,3.7078820386451365,89,5.910949484436746,210,0.6214917075036767,0.684091139029668,0.7375947728901209,0.00010770524329221264,1001,50.63471499186989
c1225_life1,183,145,3.705729036477993,89,5.882007937740735,210,0.6224562434524242,0.6833524336195723,0.7367752759498459,0.00012827583641221844,959,52.892002735761075
c1225_life1,184,144,3.6983716460217315,89,5.851185983177486,210,0.6230599822829008,0.6834174371156552,0.7365636437630512,0.00017306306149090348,947,45.56571331888792
c1225_life1,185,142,3.679725535206472,87,5.810805176506829,210,0.6244317480682711,0.6846091481303933,0.7371504581795887,0.000338735704492565,924,30.535383473788176
c1225_life1,186,143,3.665880064110898,88,5.7811652529549145,210,0.6257213827214779,0.6857378021556259,0.7379737513948599,0.0002841084951773632,944,22.56533984027553
c1225_life1,187,143,3.672799803014961,89,5.800390836329352,210,0.6250138091360476,0.6853361970709932,0.7377443571186058,0.00012454046146847815,1057,39.376482670114626
