step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain
2000,0,1,1744,1397.0262,2254.31,842.71,30.14,0,38.52,17.281,3.000,0.3744,745.844
2000,0,2,4797,1408.5749,1322.57,15173.82,44.58,278,35.94,15.901,3.878,0.6565,989.275
2000,10,0,3020,1191.6147,2041.72,51.76,24.93,3,40.19,18.283,2.652,0.1981,460.972
2000,10,1,2737,1932.2509,2874.87,1359.09,33.76,4,39.78,18.154,2.803,0.3495,788.148
2000,10,2,3688,1076.1367,1071.94,9660.77,57.96,88,35.83,16.127,4.177,0.5903,896.711
2000,20,0,3999,917.9737,1263.92,61.98,30.01,5,37.77,16.883,3.354,0.1476,261.957
2000,20,1,3287,1760.2358,2220.06,1560.09,49.24,12,38.28,17.242,3.247,0.3501,642.752
2000,20,2,1159,299.9212,279.87,2023.86,66.03,30,35.22,15.630,4.224,0.5044,715.994
2000,30,0,6754,1099.3962,1271.15,85.23,43.12,43,35.07,14.969,3.825,0.1918,261.117
2000,30,1,2312,875.7412,940.32,1004.58,42.08,26,37.23,16.019,3.028,0.3630,531.460
2000,30,2,208,90.7804,92.60,229.00,19.08,6,35.09,14.556,3.418,0.5164,635.044
2000,40,0,6699,823.0918,785.71,63.64,43.93,50,31.12,12.077,4.412,0.1943,169.706
2000,40,1,1262,339.2989,282.36,499.98,28.31,39,33.93,13.293,3.236,0.4726,455.290
2000,40,2,209,47.0026,44.04,244.47,17.02,10,33.31,13.152,3.567,0.5505,556.215
2000,50,0,5136,442.4755,384.83,13.60,41.75,22,25.00,8.039,5.642,0.1421,62.311
2000,50,1,569,290.3557,183.36,139.43,18.65,60,29.83,10.177,3.702,0.6323,342.202
2000,50,2,11,3.5425,0.50,13.75,26.53,2,28.47,9.094,3.678,0.8099,405.175
2000,60,0,3853,168.3071,167.46,0.77,34.55,2,18.77,3.947,6.704,0.0916,15.013
2000,60,1,2,1.8736,2.14,0.33,35.46,0,21.43,4.747,5.302,0.8013,157.841
2000,70,0,4656,48.1653,43.58,0.15,26.53,0,15.11,1.227,6.292,0.0644,2.617
2000,80,0,3564,7.3977,6.95,0.06,26.15,0,15.33,0.201,3.831,0.0539,0.035
3000,-60,0,5369,1.0061,202.96,91.87,-15.88,2,-15.20,0.000,30.199,0.5415,5.463
3000,-60,1,2363,0.2349,88.88,566.33,-18.08,0,-17.47,0.000,32.467,0.9238,5.398
3000,-60,2,2,0.0197,0.02,2.31,-14.98,0,-5.04,0.000,20.042,1.0000,24.414
3000,-50,0,7167,197.5435,468.41,95.53,-3.51,11,-5.14,0.000,20.553,0.4363,12.751
3000,-50,1,1527,69.0470,134.43,455.89,-20.53,9,-5.98,0.000,21.337,0.7705,20.221
3000,-50,2,4,0.2792,0.37,6.36,-10.77,0,0.12,0.000,15.318,0.9638,38.026
3000,-40,0,6355,476.4388,502.39,62.30,6.33,97,6.31,0.701,12.849,0.3984,37.463
3000,-40,1,1724,250.6863,254.95,610.99,-11.78,22,4.62,0.542,14.069,0.6742,53.503
3000,-40,2,2,0.7526,0.85,2.31,27.50,1,9.71,0.359,9.391,0.9378,120.475
3000,-30,0,4339,504.8213,272.83,88.19,12.07,146,15.52,3.827,8.927,0.4297,95.502
3000,-30,1,3239,500.7893,303.01,1503.21,2.94,196,15.36,3.992,9.236,0.5942,134.622
3000,-30,2,599,97.4535,48.38,843.64,-1.83,48,18.02,5.019,8.081,0.7892,217.665
3000,-20,0,1823,526.7558,423.09,41.72,14.54,73,23.99,8.196,6.318,0.3789,192.662
3000,-20,1,2512,509.4362,250.19,1070.02,19.87,177,23.76,8.119,6.454,0.5416,265.132
3000,-20,2,3884,581.6020,207.92,11017.86,6.88,464,23.12,7.914,6.773,0.8297,382.316
3000,-10,0,1811,978.0527,1383.02,24.57,12.59,28,31.50,12.709,4.431,0.3394,346.804
3000,-10,1,2061,1643.4326,1671.56,917.94,31.37,84,32.02,12.959,4.303,0.4750,495.878
3000,-10,2,4352,956.6095,467.24,15758.46,11.06,667,29.23,11.570,5.251,0.8103,689.642
3000,0,0,1827,797.2357,1479.09,30.78,24.21,7,37.42,16.499,3.148,0.2299,426.469
3000,0,1,1747,1485.8177,2413.73,845.77,37.49,5,37.90,16.776,3.077,0.3831,696.950
3000,0,2,4793,1685.3652,1609.99,15151.63,16.96,435,34.46,14.925,4.117,0.6804,953.572
3000,10,0,3030,1097.8454,2054.45,51.55,35.77,6,40.63,18.683,2.574,0.1726,437.950
3000,10,1,2746,1962.1770,3176.81,1364.52,39.64,9,40.89,18.908,2.605,0.3119,766.603
3000,10,2,3669,1258.1878,1275.33,9611.81,10.42,304,35.66,15.945,4.091,0.5698,942.841
3000,20,0,4010,978.3962,1503.29,62.30,29.99,6,39.71,18.275,2.973,0.1222,285.688
3000,20,1,3299,1883.5215,2740.23,1562.88,23.75,23,40.38,18.647,2.793,0.2901,698.111
3000,20,2,1136,402.2321,427.58,1991.45,18.15,58,36.77,16.543,3.787,0.4589,800.118
3000,30,0,6764,1357.0992,1799.02,85.01,23.69,32,38.74,17.388,3.021,0.1473,311.515
3000,30,1,2302,1107.4224,1423.02,987.86,33.36,33,41.05,18.614,2.288,0.2769,612.105
3000,30,2,208,137.1738,159.91,229.28,37.08,1,39.21,17.333,2.609,0.4455,814.325
3000,40,0,6702,1085.7859,1242.01,63.34,19.33,52,36.46,15.411,3.130,0.1428,221.421
3000,40,1,1246,542.1901,522.85,490.18,39.87,16,39.58,17.000,2.120,0.4004,635.067
3000,40,2,222,113.2800,112.35,260.10,41.47,3,38.35,16.452,2.536,0.5429,821.823
3000,50,0,5133,459.9806,515.40,13.33,12.38,21,31.97,11.952,3.645,0.1002,90.211
3000,50,1,572,326.0711,191.26,142.87,37.26,40,36.74,14.445,2.160,0.5418,579.575
3000,50,2,11,2.6618,1.58,14.13,40.85,2,34.40,12.649,2.345,0.7644,631.405
3000,60,0,3853,176.3355,224.50,0.77,12.87,0,28.19,8.396,3.506,0.0599,24.351
3000,60,1,2,3.6926,4.24,0.35,1.61,0,27.47,7.910,3.407,0.8525,313.679
3000,70,0,4656,93.3932,99.24,0.14,24.33,0,29.38,6.019,1.140,0.0308,3.873
3000,80,0,3564,38.2347,34.13,0.05,32.21,0,31.98,4.100,0.008,0.0216,0.008
4000,-60,0,5439,0.8088,124.80,94.24,-7.67,0,-14.97,0.000,29.967,0.5511,4.766
4000,-60,1,2293,0.2210,51.25,531.91,-9.62,0,-17.29,0.000,32.295,0.9262,4.768
4000,-60,2,2,0.0197,0.03,2.20,5.87,0,-4.86,0.000,19.856,0.9998,20.724
4000,-50,0,7192,228.8582,426.11,94.30,3.26,37,-4.82,0.000,20.255,0.4474,11.493
4000,-50,1,1502,89.4761,143.72,437.80,15.75,14,-5.38,0.000,20.785,0.7800,18.070
4000,-50,2,4,0.0556,0.17,6.14,12.12,0,0.40,0.000,15.037,0.7844,30.316
4000,-40,0,6366,608.6456,539.92,62.23,17.35,204,6.76,0.742,12.572,0.4139,35.551
4000,-40,1,1713,300.8260,193.27,602.69,29.87,71,5.26,0.583,13.649,0.6733,49.093
4000,-40,2,2,0.1357,0.00,2.29,-2.46,0,8.90,0.334,9.875,0.9755,116.103
4000,-30,0,4340,544.4931,386.01,87.80,27.69,205,15.97,3.944,8.736,0.4498,90.899
4000,-30,1,3229,498.8417,316.39,1493.93,36.72,210,15.95,4.161,8.998,0.6207,130.073
4000,-30,2,608,108.9270,55.24,857.42,45.13,63,18.80,5.306,7.804,0.8119,208.489
4000,-20,0,1816,404.1951,382.07,41.02,42.83,35,24.94,8.595,6.025,0.3687,172.577
4000,-20,1,2509,366.3492,208.89,1064.88,38.88,119,24.02,8.215,6.373,0.5403,247.822
4000,-20,2,3894,427.4755,165.02,11033.93,44.88,496,23.73,8.219,6.636,0.8285,363.445
4000,-10,0,1811,957.6754,1432.38,24.53,59.96,33,32.79,13.430,4.176,0.3287,319.766
4000,-10,1,2052,1261.8540,1393.81,911.66,44.59,95,32.15,13.001,4.260,0.4593,475.951
4000,-10,2,4361,642.1450,252.00,15769.77,51.18,559,29.83,11.936,5.172,0.8016,664.279
4000,0,0,1830,822.0990,1540.07,30.74,61.77,4,38.74,17.352,2.966,0.2230,400.561
4000,0,1,1747,1470.4371,2472.82,845.87,44.99,2,37.98,16.771,3.021,0.3700,673.045
4000,0,2,4790,1538.5214,1710.70,15155.34,55.34,332,35.04,15.326,4.063,0.6732,918.517
4000,10,0,3041,974.2502,1993.01,51.73,57.59,4,41.93,19.573,2.426,0.1512,380.347
4000,10,1,2779,1884.8436,3357.48,1391.63,42.66,0,40.96,18.875,2.551,0.2873,715.493
4000,10,2,3625,1175.2443,1253.96,9548.54,56.90,155,35.86,16.129,4.107,0.5602,902.302
4000,20,0,4018,994.5803,1659.78,62.17,59.36,9,40.88,19.042,2.807,0.1129,264.849
4000,20,1,3304,2071.4675,3169.11,1556.87,51.76,13,40.68,18.848,2.766,0.2812,673.159
4000,20,2,1123,475.8844,488.62,1968.42,44.06,33,36.39,16.387,3.943,0.4447,771.880
4000,30,0,6780,1659.4281,2368.06,85.31,54.04,21,39.31,17.749,2.937,0.1366,290.354
4000,30,1,2288,1358.8451,1916.72,978.91,46.11,25,41.47,18.917,2.254,0.2751,612.757
4000,30,2,206,182.1271,235.53,227.51,57.69,1,40.76,18.399,2.408,0.4302,783.011
4000,40,0,6703,1395.3448,1707.33,62.33,50.93,34,36.92,15.683,3.056,0.1349,213.963
4000,40,1,1242,725.5060,694.03,490.69,45.14,16,40.34,17.532,2.017,0.3955,640.979
4000,40,2,225,189.4927,196.10,265.93,51.62,3,39.75,17.375,2.349,0.5361,811.111
4000,50,0,5129,545.4050,647.20,11.62,48.55,19,32.47,12.216,3.542,0.0911,86.614
4000,50,1,576,333.3523,154.90,146.79,50.10,15,37.96,15.247,2.003,0.5437,580.981
4000,50,2,11,0.8198,0.00,14.51,28.92,1,34.94,12.997,2.245,0.7684,659.596
4000,60,0,3853,148.4598,243.85,0.76,41.02,3,28.63,8.577,3.395,0.0491,23.657
4000,60,1,2,4.2706,5.83,0.36,54.07,0,28.69,8.388,3.080,0.8510,293.955
4000,70,0,4656,52.0978,96.43,0.13,33.90,0,29.68,6.149,1.103,0.0160,4.665
4000,80,0,3564,18.9150,34.87,0.05,30.58,0,32.10,4.159,0.006,0.0050,0.003
5000,-60,0,5484,33.0588,104.08,94.61,-13.64,5,-9.07,0.000,24.145,0.5544,8.291
5000,-60,1,2249,8.5775,36.77,504.65,-15.16,2,-11.49,0.000,26.516,0.9235,9.451
5000,-60,2,1,0.1195,0.12,1.13,-8.70,0,-0.45,0.000,15.910,0.9963,26.308
5000,-50,0,7218,491.4400,517.01,94.41,-7.30,124,0.84,0.134,16.133,0.4463,20.018
5000,-50,1,1476,173.9637,132.35,426.32,-5.95,35,0.38,0.112,16.505,0.7641,31.004
5000,-50,2,4,0.0718,0.07,5.97,-6.09,0,4.05,0.026,12.724,0.7426,35.274
5000,-40,0,6369,670.0408,507.65,61.80,1.00,228,11.80,2.313,10.340,0.4099,58.530
5000,-40,1,1710,341.3066,258.67,598.10,2.48,78,10.45,2.008,11.143,0.6367,74.937
5000,-40,2,2,0.0176,0.00,2.29,25.20,0,12.83,1.548,8.366,0.9597,120.185
5000,-30,0,4339,645.4551,388.20,87.56,11.60,232,20.25,6.061,7.316,0.4377,140.280
5000,-30,1,3218,721.9970,419.46,1487.21,10.41,326,20.23,6.241,7.538,0.6107,198.351
5000,-30,2,620,142.9267,82.57,875.77,11.41,91,22.76,7.347,6.546,0.7897,305.737
5000,-20,0,1820,458.0924,514.74,41.36,11.98,29,27.63,10.223,5.289,0.3350,223.043
5000,-20,1,2490,475.2872,299.19,1053.46,22.02,142,27.39,10.186,5.500,0.5013,324.229
5000,-20,2,3909,380.6920,188.01,11053.98,17.10,404,27.08,10.126,5.693,0.7926,493.643
5000,-10,0,1811,854.2265,1487.79,24.39,13.18,7,33.98,14.182,3.846,0.2967,369.550
5000,-10,1,2044,1223.3784,1711.57,903.74,31.19,9,34.12,14.329,3.889,0.4148,530.699
5000,-10,2,4369,458.6894,288.93,15753.14,22.21,385,31.95,13.245,4.643,0.7636,797.677
5000,0,0,1839,765.5447,1542.48,31.21,14.19,3,38.24,16.978,2.969,0.2116,425.294
5000,0,1,1749,1403.0106,2584.95,851.31,38.56,4,38.44,17.153,2.976,0.3476,689.761
5000,0,2,4779,1447.3242,1888.56,15116.23,24.78,268,35.59,15.667,3.922,0.6474,961.919
5000,10,0,3068,924.3576,1913.53,51.65,12.35,2,39.64,17.947,2.732,0.1484,355.628
5000,10,1,2784,1887.2068,3406.92,1399.25,41.32,16,39.78,18.102,2.776,0.2891,667.399
5000,10,2,3593,1147.6190,1361.37,9487.01,32.66,189,35.48,15.858,4.220,0.5605,849.478
5000,20,0,4027,1035.4064,1775.28,62.03,12.39,16,37.22,16.521,3.415,0.1264,239.740
5000,20,1,3309,2308.3066,3507.27,1557.28,35.85,27,38.16,17.088,3.210,0.3197,614.161
5000,20,2,1109,547.4714,530.22,1946.76,41.08,81,35.05,15.522,4.290,0.4726,674.137
5000,30,0,6789,1993.7680,2925.12,85.06,22.91,33,34.75,14.714,3.827,0.1617,233.170
5000,30,1,2273,1676.3896,2090.22,968.41,28.60,34,37.08,15.898,3.022,0.3548,550.208
5000,30,2,212,211.7914,128.74,234.68,-1.65,38,34.36,14.130,3.538,0.5368,687.632
5000,40,0,6704,1786.6781,2018.46,61.94,21.00,101,30.83,11.830,4.398,0.1697,161.875
5000,40,1,1238,784.3336,355.51,493.05,14.43,130,33.63,13.097,3.276,0.5021,523.134
5000,40,2,228,204.1467,56.10,272.41,-2.26,46,32.71,12.821,3.682,0.6485,679.722
5000,50,0,5127,645.7612,782.93,11.43,12.57,44,24.64,7.789,5.651,0.1140,60.199
5000,50,1,578,267.6749,44.26,150.21,-0.22,127,29.34,9.889,3.768,0.6431,422.299
5000,50,2,11,0.2292,0.00,14.80,18.16,2,29.23,9.427,3.407,0.8127,461.800
5000,60,0,3853,148.0084,253.18,0.74,4.64,3,18.42,3.766,6.742,0.0650,16.869
5000,60,1,2,3.4739,6.25,0.37,6.62,0,22.00,4.855,4.841,0.8649,183.526
5000,70,0,4656,30.8328,81.72,0.13,-1.63,0,14.79,1.142,6.379,0.0310,7.399
5000,80,0,3564,3.9602,23.96,0.05,-1.84,0,15.07,0.173,3.927,0.0086,3.522
6000,-60,0,5499,316.0933,296.22,94.65,16.71,33,2.50,0.235,14.939,0.5463,24.098
6000,-60,1,2234,139.1126,134.43,495.39,14.60,13,0.19,0.095,16.481,0.9094,30.793
6000,-60,2,1,0.6110,0.58,1.13,27.35,0,7.90,0.392,10.816,0.9731,54.717
6000,-50,0,7219,882.0349,579.73,93.68,29.30,201,11.80,2.255,10.298,0.4204,51.410
6000,-50,1,1475,310.8774,157.33,425.41,15.84,106,10.54,1.988,11.043,0.7110,80.322
6000,-50,2,4,0.0760,0.02,5.87,33.40,0,11.88,1.260,8.861,0.6870,66.902
6000,-40,0,6365,785.1198,440.05,61.12,37.15,254,21.25,6.438,6.902,0.3772,125.709
6000,-40,1,1713,406.9406,227.87,597.48,21.03,161,19.15,5.704,7.895,0.5556,160.328
6000,-40,2,3,0.3920,0.00,3.31,30.49,0,22.22,5.703,5.333,0.8535,202.497
6000,-30,0,4323,717.6554,473.90,86.19,38.63,134,27.83,10.280,5.221,0.3944,258.004
6000,-30,1,3227,745.8372,407.20,1491.24,29.30,223,27.10,10.109,5.625,0.5456,362.926
6000,-30,2,627,146.1080,74.76,891.28,29.74,62,28.80,10.971,5.034,0.6997,524.108
6000,-20,0,1813,563.5949,705.63,40.20,54.06,10,33.13,13.709,4.117,0.2798,313.385
6000,-20,1,2480,681.2119,583.60,1040.98,30.01,48,32.54,13.480,4.347,0.4408,485.732
6000,-20,2,3926,509.1365,278.50,11073.02,29.80,342,31.67,13.070,4.655,0.7122,738.969
6000,-10,0,1811,832.5796,1527.93,23.98,55.11,9,36.68,16.117,3.432,0.2640,428.916
6000,-10,1,2044,1379.2597,2037.04,900.68,31.82,3,36.81,16.243,3.420,0.3663,630.510
6000,-10,2,4369,540.2323,343.92,15713.69,28.57,272,34.08,14.779,4.264,0.7138,983.343
6000,0,0,1845,796.2179,1543.17,31.42,61.06,9,38.52,17.318,3.043,0.2136,427.780
6000,0,1,1756,1409.6546,2608.70,858.11,35.91,0,38.62,17.364,3.016,0.3419,700.634
6000,0,2,4766,1483.2591,1861.88,15057.10,29.05,259,35.05,15.489,4.131,0.6355,966.189
6000,10,0,3073,1069.8089,1975.93,51.39,64.23,11,37.41,16.535,3.251,0.1726,311.720
6000,10,1,2816,2096.3332,3578.80,1424.52,37.20,26,37.16,16.391,3.328,0.3348,593.325
6000,10,2,3556,1094.4907,1061.49,9424.58,9.15,374,31.83,13.735,5.124,0.6106,758.495
6000,20,0,4038,1224.1864,1671.22,62.53,47.11,144,32.00,13.314,4.690,0.1644,186.944
6000,20,1,3300,2640.7516,2927.32,1556.57,22.92,468,32.23,13.373,4.539,0.4136,488.258
6000,20,2,1107,493.4951,247.64,1939.96,-1.45,213,28.99,11.909,5.777,0.5571,542.503
6000,30,0,6793,2159.3386,1733.65,84.81,20.85,562,26.27,9.757,6.050,0.2182,159.599
6000,30,1,2259,1491.2161,596.84,962.13,30.35,408,29.20,10.981,4.801,0.4802,388.056
6000,30,2,222,62.5655,3.82,246.83,52.34,32,26.20,9.284,5.679,0.6565,401.980
6000,40,0,6704,1425.5288,713.73,61.75,9.70,489,19.73,5.996,7.782,0.2252,95.999
6000,40,1,1233,339.2390,89.17,494.18,34.26,144,23.55,7.272,5.896,0.6307,263.691
6000,40,2,233,60.3294,8.65,280.49,48.20,43,23.56,7.546,6.181,0.7461,323.960
6000,50,0,5125,355.9947,399.15,11.18,-1.70,24,11.03,2.234,10.962,0.1473,32.443
6000,50,1,580,101.8485,52.18,152.27,32.47,38,17.44,3.863,7.469,0.7544,155.278
6000,50,2,11,0.3538,0.01,14.89,26.98,4,20.16,4.457,5.758,0.8401,190.934
6000,60,0,3853,90.2206,188.99,0.72,-9.78,2,2.19,0.214,15.122,0.0877,8.233
6000,60,1,2,0.7950,0.00,0.37,-1.86,0,10.59,0.797,9.345,0.6213,81.305
6000,70,0,4656,11.1303,56.18,0.12,-14.81,0,-5.58,0.000,20.846,0.0555,3.857
6000,80,0,3564,0.0510,14.54,0.05,-23.14,0,-12.09,0.000,27.086,0.0403,4.142
7000,-60,0,5488,989.6152,644.18,94.08,24.55,228,17.00,3.841,7.813,0.4959,82.865
7000,-60,1,2245,504.3943,191.24,503.15,17.88,212,14.92,3.041,8.715,0.8146,110.488
7000,-60,2,1,0.4981,0.02,1.14,23.27,0,18.94,3.975,6.335,0.8397,150.335
7000,-50,0,7213,1188.3916,952.39,93.06,25.98,139,24.33,7.773,5.746,0.3575,135.179
7000,-50,1,1481,280.2875,87.59,429.57,43.50,107,23.88,7.647,6.079,0.5876,207.308
7000,-50,2,4,0.0462,0.00,5.82,24.40,1,21.95,5.456,5.326,0.5850,175.537
7000,-40,0,6365,913.2589,807.71,60.79,34.59,79,31.46,12.133,4.079,0.3105,253.862
7000,-40,1,1714,351.8061,214.74,600.31,49.33,46,30.16,11.616,4.671,0.4592,325.568
7000,-40,2,2,0.0098,0.00,2.30,0.47,1,27.91,9.085,3.898,0.5916,330.188
7000,-30,0,4315,1047.5727,1047.60,85.35,39.31,34,35.67,15.097,3.391,0.3203,422.186
7000,-30,1,3230,932.5937,789.31,1492.81,50.85,44,35.07,14.920,3.714,0.4486,567.299
7000,-30,2,632,175.8520,148.39,902.00,55.74,11,36.30,15.628,3.372,0.5684,763.068
7000,-20,0,1819,638.4400,905.87,40.23,33.64,2,38.18,16.992,3.079,0.2243,407.988
7000,-20,1,2467,1151.7564,1210.54,1032.17,45.06,6,37.59,16.702,3.267,0.3729,654.595
7000,-20,2,3933,763.9253,591.67,11065.61,55.70,113,36.99,16.415,3.501,0.6165,968.171
7000,-10,0,1809,794.0465,1520.05,23.51,38.95,3,38.96,17.601,3.005,0.2478,466.959
7000,-10,1,2046,1543.1889,2444.57,896.78,38.86,1,38.53,17.363,3.080,0.3469,700.992
7000,-10,2,4369,689.7510,659.38,15680.29,55.01,219,36.54,16.290,3.740,0.6721,1057.385
7000,0,0,1847,853.2566,1595.31,31.31,31.26,4,37.43,16.494,3.229,0.2361,400.663
7000,0,1,1769,1560.7804,2810.72,870.01,30.39,2,37.12,16.347,3.286,0.3815,667.232
7000,0,2,4751,1587.9017,2190.76,15035.71,49.38,322,34.30,14.882,4.271,0.6655,853.886
7000,10,0,3081,1278.3212,1904.23,51.73,21.89,56,32.89,13.460,4.116,0.2228,257.593
7000,10,1,2805,2318.7529,3088.90,1419.61,22.75,224,32.49,13.357,4.305,0.4285,487.006
7000,10,2,3559,956.6244,961.09,9439.62,51.62,387,28.61,11.661,5.946,0.6834,550.562
7000,20,0,4044,977.1887,716.18,62.70,18.98,268,24.86,8.938,6.448,0.2055,125.526
7000,20,1,3296,1424.6210,423.63,1560.57,29.60,578,25.37,9.224,6.286,0.4975,321.584
7000,20,2,1105,195.1251,47.89,1938.59,46.83,186,23.05,8.420,7.435,0.6434,336.738
7000,30,0,6799,845.4145,452.85,84.65,18.72,342,16.73,4.768,9.037,0.2637,86.141
7000,30,1,2247,344.1394,150.31,956.24,16.88,232,19.70,5.772,7.535,0.5769,201.842
7000,30,2,228,7.6516,3.07,252.86,3.55,6,15.55,3.878,9.036,0.7719,155.068
7000,40,0,6711,352.4730,300.69,61.68,9.73,127,8.01,1.466,12.529,0.2657,41.836
