step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err
1000,9129,5674,167434,707346,676357,530932,8980,51274,319,0,223707,3833241,167446.745,76821.906,0.9720,63231.353,0.233,0.299,0.246,0.222,0.591,0.355,562,0.0475,0.6633,0.101,19.5,47.8,92.8,45.92,4.57,6.24,2.29,32.82,7.61,1.094,0.138,0.087,0.091,19.044,0.560,0.0026,70,333,1424,8350,33,0,0.000,4436,2569,2626,3934,395,2377,6357,0.00,1.84,26688,38.3776,66357,9497,551417,2713.7,-0.0,445692,43.131,2631002.543,1.72e-14,0.00083,30.00,210736,82.644,2.261,79.903,0.480,82.647,6398,954,1777,0.3286,0.874,1.071,1.353,1.100,0.951,1.150,37650.486,12306.457,156752.456,38285.663,35639.980,7722.651,3539.485,2328.416,0.660,0.535,0.529,0.800,0.687,0.629,6799,102180,0.4005,0.5453,0.5196,0.9998,0.0444,0.0498,0.5215,0.8724,0.8017,0.1179,0.0531,0.0317,0.0000,0.7204,0.9591,0.1789,0.6588,0.9565,0.00239,17273,0.9997,0.7543,0.7029,0.9988,0.0444,0.0498,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1732,5.0011,4.9237,0.0845,0.1863,0.1628,0.339,0.376,0.318,0.377,5685,0.1850,0.0093,0.0118,0.00200,0.00165,0.00151,22.30,26.93,27.43,128.2657,0.0303,73.0260,21.9605,21.1703,1087245,1531316,0.5813,0.0106,1688.7,128.2657,21.62,0,0,0,0,0,0,5550,13590.552,12394.820,0.9762,3563.3967,1879.2093,5515.2353,9349.2500,9913.0869,477.3497,10149,811409.8,2.72e-15
2000,9558,2425,74381,142096,127017,66264,1451,27725,292,0,241935,2658807,35768.191,27120.031,0.9992,12011.633,0.114,0.635,0.120,0.131,0.511,0.333,543,0.1086,0.6824,0.071,11.0,34.7,77.3,32.50,2.24,7.95,1.01,21.31,7.17,1.175,0.240,0.089,0.092,7.905,0.373,0.0037,75,392,678,18465,40,0,0.000,4541,760,2727,6071,495,928,8135,0.00,8.62,27539,24.0007,66320,11346,518670,2757.5,-0.0,492661,17.391,2631002.543,2.44e-14,0.00005,25.34,46366,28.192,2.210,25.629,0.352,28.194,2573,2407,4578,0.2932,0.959,1.104,1.532,1.297,0.963,1.218,13589.946,12017.144,14349.878,13585.160,19844.786,7639.616,3036.480,4432.303,0.493,0.481,0.551,0.469,0.439,0.503,12702,30276,0.4013,0.3227,0.4335,0.9999,0.0303,0.0472,0.5533,0.9067,0.9289,0.1452,0.0466,0.0190,0.0000,0.3883,0.9310,0.2181,0.6769,0.9774,0.00240,5994,0.9984,0.8239,0.7307,0.9987,0.0304,0.0472,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3325,5.1136,4.9266,0.0473,0.0954,0.0821,0.187,0.180,0.129,0.197,1761,0.1127,0.0042,0.0035,0.00216,0.00073,0.00063,26.88,26.89,26.37,519.5759,0.0653,33.5534,9.1174,8.2735,1096359,1528289,2.0150,0.0440,2690.1,519.5759,26.00,0,0,0,0,0,0,7904,15108.399,13502.239,0.9601,1116.5176,412.7528,1319.1919,2516.9866,3266.5546,394.5575,3072,550993.3,6.71e-15
3000,9224,1990,72141,123750,107866,50311,1298,26619,302,0,254341,2844749,31457.646,25083.472,0.9722,9628.322,0.087,0.793,0.057,0.063,0.486,0.358,881,0.1252,0.7037,0.057,12.8,33.9,69.0,28.48,2.44,8.08,0.46,17.49,6.78,1.267,0.227,0.166,0.175,6.541,0.309,0.0040,70,315,497,21055,42,0,0.000,4684,33,1972,7219,286,1217,7721,2.25,11.26,29691,24.2891,66120,15328,497201,1654.4,-0.0,521164,12.106,2631002.543,3.36e-15,0.00205,14.43,41533,25.941,2.288,23.294,0.360,25.944,3078,2201,3945,0.2669,0.978,1.173,1.706,1.380,0.976,1.342,10974.968,11389.563,12514.135,10905.432,17666.401,6411.852,2903.862,6139.435,0.513,0.473,0.479,0.414,0.390,0.425,19703,31178,0.4834,0.2343,0.3072,0.9994,0.0336,0.0466,0.5689,1.0663,0.9615,0.1696,0.0153,0.0338,0.0000,0.0000,0.9034,0.0579,0.6480,0.9903,0.00244,2314,0.9985,0.9444,0.8587,0.9972,0.0337,0.0467,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7775,4.5725,4.7352,0.0460,0.0601,0.0539,0.072,0.096,0.081,0.104,1424,0.0834,0.0065,0.0044,0.00210,0.00066,0.00077,22.31,25.97,26.99,1395.4058,0.0698,28.8883,4.3102,7.7962,1098136,1527461,2.5148,0.1022,2729.4,1395.4058,22.38,0,0,0,0,0,0,10638,15455.149,13555.698,0.9500,740.1499,269.5946,983.2928,1628.4900,2399.5229,389.0499,4303,420238.9,2.18e-15
4000,10684,1988,75042,142356,128659,66200,1114,23486,219,0,242646,2981509,37881.336,26741.846,1.0142,11361.469,0.081,0.777,0.065,0.077,0.523,0.345,473,0.0880,0.6847,0.067,12.6,36.4,69.3,31.11,2.01,8.96,0.59,19.56,6.72,1.225,0.249,0.192,0.200,6.189,0.241,0.0035,67,306,577,14160,77,0,0.000,5401,50,2167,8467,247,1209,9228,3.50,10.88,32018,24.4624,66015,15896,477622,2847.2,-0.0,544937,11.184,2631002.543,1.03e-14,0.00176,37.93,46960,26.835,2.299,24.115,0.421,26.838,2831,2718,5135,0.2697,0.956,1.141,1.705,1.329,0.958,1.309,12692.242,16646.291,11860.344,12646.059,24736.403,6092.031,2658.190,6630.157,0.523,0.529,0.519,0.393,0.432,0.524,23621,36957,0.5154,0.1328,0.2209,0.9995,0.0268,0.0506,0.5692,0.9007,0.8788,0.1763,0.0147,0.0239,0.0000,0.8314,0.9653,0.1292,0.6819,0.9931,0.00251,4466,0.9981,0.8288,0.7943,0.9971,0.0268,0.0507,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8635,4.9299,4.9558,0.0379,0.0597,0.0548,0.097,0.101,0.087,0.127,1121,0.0671,0.0048,0.0027,0.00241,0.00076,0.00095,25.73,27.17,27.92,1811.8275,0.0716,37.7559,3.9132,7.2704,1100220,1524469,2.7215,0.1243,2432.5,1811.8275,25.42,0,0,0,0,0,0,7333,15380.377,13656.995,0.9510,720.4976,235.8969,1225.8164,1307.2652,2339.9294,303.5870,3988,408100.4,2.72e-15
5000,8566,1747,72243,130893,116027,57451,1199,23940,268,0,242148,2876150,31211.692,26471.891,1.0429,10688.042,0.064,0.817,0.049,0.070,0.493,0.366,419,0.1193,0.6984,0.072,15.9,38.2,68.2,30.50,2.45,8.19,0.55,19.31,6.71,1.257,0.206,0.234,0.240,6.504,0.295,0.0036,65,292,579,19921,62,10,0.081,4421,110,2011,6445,362,1672,6532,5.50,13.13,34214,26.3026,65866,19190,463662,2200.9,-0.0,566668,10.842,2631002.543,1.06e-15,0.00149,12.68,45425,25.206,2.277,22.606,0.324,25.209,3261,1582,3723,0.2105,0.974,1.186,1.696,1.319,0.958,1.329,10079.921,12169.618,12059.632,10017.792,19822.310,6521.051,2292.947,6969.852,0.509,0.501,0.479,0.437,0.434,0.451,31953,36476,0.3627,0.1874,0.2427,0.9995,0.0263,0.0487,0.5796,0.8346,0.8831,0.1481,0.0229,0.0352,0.0000,0.0000,0.7643,0.2006,0.6679,0.9672,0.00246,2733,0.9981,0.7863,0.7990,0.9983,0.0264,0.0487,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6716,4.8350,4.9957,0.0408,0.0628,0.0564,0.100,0.110,0.131,0.107,997,0.0714,0.0052,0.0037,0.00255,0.00053,0.00073,25.38,26.75,27.36,1641.4291,0.0824,30.2120,3.9295,6.9123,1101907,1523975,2.2246,0.1074,2381.8,1641.4291,23.03,0,0,0,0,0,0,9947,15783.850,13848.322,0.9524,724.5820,251.0347,1025.6339,1047.1964,1798.4944,262.3915,3232,344920.4,1.52e-14
6000,10022,2281,75011,159561,146494,83327,1223,22656,191,0,242596,2983006,42929.919,28787.827,1.0667,12613.779,0.058,0.793,0.057,0.093,0.518,0.359,184,0.0851,0.6595,0.070,17.7,42.3,76.1,32.85,3.39,9.01,0.27,20.19,6.61,1.288,0.215,0.259,0.264,7.045,0.260,0.0034,67,303,681,10419,57,13,0.508,5349,274,1670,8078,1342,2336,6344,3.50,10.96,29602,27.3637,65755,19485,444196,3043.8,-0.0,595092,11.130,2631002.543,4.96e-15,0.00032,23.20,52813,28.102,2.252,25.416,0.435,28.105,5121,1174,3727,0.1797,0.970,1.213,1.751,1.273,0.951,1.414,11078.485,14891.356,22252.274,11005.230,22286.194,8830.494,1406.550,5937.003,0.516,0.514,0.521,0.533,0.495,0.537,37241,38246,0.2522,0.1568,0.1757,0.9998,0.0365,0.0579,0.5303,0.9389,0.9941,0.1534,0.0212,0.0306,0.0000,0.5377,0.9435,0.1065,0.6534,0.9524,0.00245,5216,0.9989,0.7436,0.8101,0.9986,0.0365,0.0579,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5858,4.7409,5.1355,0.0364,0.0441,0.0398,0.056,0.057,0.069,0.056,969,0.0584,0.0042,0.0026,0.00226,0.00073,0.00084,22.48,25.89,27.41,1629.3836,0.0949,33.7297,4.8248,6.3056,1101794,1522559,1.4735,0.0498,2348.5,1629.3836,19.40,0,0,0,0,0,0,6277,16174.048,14440.323,0.9459,1029.9597,401.1829,1274.3734,1040.0878,1889.4947,238.6460,3152,310084.7,2.00e-15
7000,9782,2175,65846,127356,114837,60569,941,22686,219,0,239466,2923539,35464.879,26526.942,1.0825,10326.177,0.057,0.851,0.044,0.048,0.506,0.365,304,0.0912,0.6389,0.059,9.3,36.3,81.1,29.53,3.32,8.24,0.48,17.50,6.45,1.344,0.225,0.229,0.233,6.233,0.301,0.0036,69,353,605,12802,64,11,0.439,4851,650,1283,7849,1456,1411,6915,2.50,10.96,27280,25.0176,65722,20913,425146,2336.1,-0.0,627822,12.031,2631002.543,1.15e-14,0.00030,24.47,41914,24.630,2.214,21.998,0.418,24.633,4128,1549,4105,0.1778,0.979,1.318,1.779,1.301,0.962,1.531,8237.405,12016.187,20628.147,8168.787,16994.122,9022.974,1379.774,5798.017,0.541,0.500,0.467,0.504,0.444,0.473,45346,33483,0.3372,0.1280,0.2099,0.9998,0.0438,0.0528,0.5051,1.0426,0.9826,0.1925,0.0125,0.0280,0.0000,0.4841,0.9147,0.3135,0.7020,0.9489,0.00238,1618,0.9992,0.8162,0.8418,0.9990,0.0438,0.0528,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8656,4.7133,5.6757,0.0336,0.0674,0.0521,0.112,0.083,0.109,0.068,1466,0.0709,0.0053,0.0044,0.00171,0.00043,0.00053,25.77,26.73,27.39,1492.1549,0.0909,25.5007,6.7034,5.3274,1104247,1521083,1.2498,0.0232,2429.6,1492.1549,21.78,0,0,0,0,0,0,6614,16200.765,14425.516,0.9443,1114.8393,452.2180,906.9337,924.1021,1437.6002,251.7773,2907,327492.9,4.08e-15
8000,8347,1899,65152,126977,114440,60773,1052,18685,357,0,215121,2265571,35189.009,24107.005,1.0035,10615.294,0.080,0.798,0.063,0.060,0.464,0.392,179,0.1000,0.6590,0.058,12.0,37.5,81.8,31.59,2.03,8.27,0.52,20.77,6.61,1.332,0.219,0.148,0.150,6.945,0.292,0.0033,59,309,436,11695,39,11,0.139,4020,313,1347,6687,927,794,6626,1.50,11.89,27965,25.6771,65532,21324,407259,2905.1,-0.0,652009,9.462,2631002.543,8.14e-15,0.00152,7.77,46576,23.419,2.246,20.819,0.354,23.421,2616,2012,3719,0.2643,0.958,1.248,1.869,1.361,0.959,1.513,7718.734,14536.834,17533.322,7660.636,20610.345,5907.201,1289.702,6294.807,0.459,0.461,0.471,0.495,0.431,0.496,49933,35916,0.3789,0.1612,0.1584,0.9996,0.0334,0.0496,0.5358,0.9433,0.8549,0.1331,0.0110,0.0228,0.0000,0.0000,0.8862,0.1279,0.6452,0.9427,0.00240,2331,0.9988,0.8032,0.7431,0.9982,0.0334,0.0496,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9957,5.2167,5.6110,0.0367,0.0618,0.0473,0.087,0.069,0.086,0.086,1108,0.0576,0.0060,0.0039,0.00196,0.00039,0.00062,24.52,26.84,27.18,1377.0897,0.0744,28.7168,4.6800,4.7820,1106444,1519187,1.6377,0.0885,2601.4,1377.0897,16.84,0,0,0,0,0,0,8190,13491.711,11803.479,0.9509,842.2674,301.7510,830.5675,849.8085,1291.4380,204.3107,2273,274760.6,8.71e-15
9000,7380,1447,60524,109581,98565,48409,648,18155,128,0,201727,2103311,29505.447,21929.740,1.0019,9298.418,0.074,0.802,0.059,0.065,0.466,0.385,199,0.1093,0.6745,0.062,15.0,34.0,66.8,28.85,2.34,7.92,0.56,18.03,6.41,1.283,0.230,0.223,0.226,6.299,0.285,0.0035,62,298,401,8188,28,10,0.354,3422,53,1348,5979,197,1107,6076,6.00,15.57,34993,28.8368,65402,20100,393344,1750.4,0.0,663003,8.805,2631002.543,3.86e-14,0.00155,30.68,35339,22.176,2.444,19.401,0.331,22.179,2445,1768,3167,0.2576,0.978,1.121,1.843,1.301,0.970,1.443,7913.995,13812.464,10373.783,7876.536,20553.546,5987.990,1514.395,5128.936,0.443,0.469,0.483,0.365,0.345,0.524,51743,32566,0.4861,0.1718,0.2394,0.9998,0.0273,0.0559,0.5494,1.0115,0.9048,0.1865,0.0161,0.0210,0.0000,0.7582,0.9502,0.1255,0.7269,0.9577,0.00241,3951,0.9988,0.8697,0.7991,0.9984,0.0273,0.0560,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1102,5.0164,5.5947,0.0347,0.0702,0.0581,0.133,0.080,0.106,0.101,1147,0.0889,0.0049,0.0028,0.00224,0.00054,0.00080,24.11,27.04,27.91,1615.9622,0.0732,28.7952,3.7687,5.0367,1108262,1518426,2.3176,0.1693,2517.8,1615.9622,18.95,0,0,0,0,0,0,5544,12631.321,11195.438,0.9560,653.4518,204.2587,839.0535,902.6541,1571.5937,238.7139,2771,315125.9,1.44e-14
10000,9190,1637,57563,121307,112175,63121,623,16276,64,0,155700,1968705,35653.618,18788.668,1.0367,8700.324,0.115,0.771,0.056,0.058,0.478,0.379,154,0.0776,0.6649,0.066,18.0,36.1,65.6,32.82,1.81,6.75,0.49,23.77,6.56,1.206,0.193,0.187,0.189,6.471,0.242,0.0033,62,298,388,5558,16,10,0.195,3915,23,1315,7852,214,1751,7225,3.50,12.41,38382,31.0870,65292,19391,380577,3063.5,-0.0,669681,8.420,2631002.543,1.68e-14,0.00071,11.37,38185,25.098,2.794,21.897,0.408,25.101,3568,2178,3444,0.3144,0.928,1.066,1.698,1.214,0.956,1.355,8391.098,16686.003,13626.783,8340.823,22386.335,5170.241,1018.618,3899.486,0.441,0.505,0.497,0.493,0.401,0.590,49304,30326,0.3869,0.2482,0.2976,0.9996,0.0327,0.0631,0.6034,0.8101,0.8142,0.1036,0.0166,0.0258,0.0000,0.0000,0.7558,0.2029,0.6951,0.9490,0.00241,4176,0.9988,0.5657,0.6415,0.9973,0.0327,0.0632,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6965,4.8963,5.2965,0.0338,0.0699,0.0522,0.106,0.099,0.113,0.042,1296,0.0964,0.0038,0.0028,0.00238,0.00059,0.00101,25.81,27.95,28.09,1553.0186,0.0733,31.1305,3.6715,4.7489,1108651,1516619,2.7493,0.1827,2515.1,1553.0186,19.36,0,0,0,0,0,0,3615,10088.344,8958.247,0.9618,655.8628,213.8239,953.1672,1076.3444,1904.1242,204.7825,3279,426994.9,4.28e-14
