step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown
11000,7852,2733,80944,216344,201553,134027,1373,16621,1381,10,332947,3820154,64232.444,27122.641,0.2563,21790.021,0.050,0.736,0.101,0.114,0.579,0.326,1003,0.0925,0.6393,0.070,15.1,43.5,76.4,36.18,2.03,9.10,0.72,24.32,7.53,1.266,0.201,0.215,0.225,10.012,0.342,0.0020,88,335,948,15547,196,26,0.239,5159,34,1150,6668,542,1824,5486,3.50,11.62,11114,17.7759,66799,10258,274869,2268.1,-0.0,763428,14.225,2624524.238,1.19e-14,0.00070,16.93,77306,37.433,1.801,35.098,0.534,37.434,3749,1321,2782,0.2187,0.962,1.145,1.814,1.333,0.951,1.327,15235.885,27145.585,30035.964,15076.921,40909.580,2878.437,796.153,1658.030,0.580,0.531,0.608,0.626,0.525,0.661,11823,53396,0.5828,0.2053,0.2369,0.9999,0.0331,0.0442,0.6337,1.0204,0.9445,0.0893,0.0197,0.0199,0.0000,0.2188,0.9371,0.0473,0.6605,0.9412,0.00249,7306,0.9989,0.8799,0.7390,0.9986,0.0331,0.0442,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.6363,5.7783,5.7044,0.0440,0.0824,0.0591,0.079,0.084,0.103,0.086,1106,0.0607,0.0013,0.0015,0.00283,0.00133,0.00177,23.83,27.20,28.11,1795.9814,0.0842,56.6572,5.7045,8.5201,1107680,1510300,2.2782,0.1223,2310.7,1795.9814,17.49,1027,162,259,999,754,297
12000,9783,2976,40144,78925,68651,38313,468,12252,1037,4,244741,2362180,28942.178,11312.563,0.2775,7067.914,0.035,0.818,0.082,0.065,0.526,0.357,603,0.0628,0.6388,0.063,15.8,44.0,76.2,37.50,2.22,9.25,0.94,25.09,7.54,1.217,0.213,0.222,0.230,9.512,0.332,0.0024,98,460,703,12428,150,30,0.159,6202,332,1852,7599,724,1742,7317,4.25,11.76,12823,17.7962,67026,14060,266796,2371.2,-0.0,779776,11.508,2624524.238,8.00e-15,0.00077,31.67,31033,22.014,1.794,19.505,0.715,22.014,4255,2264,3264,0.2938,0.901,1.097,1.820,1.316,0.921,1.294,9032.128,8419.694,14969.929,8893.760,12146.402,2373.669,651.322,1219.659,0.548,0.511,0.505,0.475,0.499,0.491,21036,22185,0.5965,0.3045,0.3100,0.9995,0.0428,0.0730,0.6113,0.9566,0.9348,0.1122,0.0062,0.0178,0.0000,0.7468,0.9383,0.2621,0.6599,0.9485,0.00244,1656,0.9994,0.8505,0.8062,0.9983,0.0428,0.0730,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.3606,5.2631,5.4267,0.0441,0.0965,0.0698,0.066,0.104,0.158,0.094,1079,0.0834,0.0028,0.0046,0.00206,0.00070,0.00076,27.19,27.19,27.35,1701.7609,0.0803,21.5601,6.5119,4.9963,1108660,1507965,1.9615,0.0361,2209.9,1701.7609,23.27,570,246,174,640,593,354
13000,6886,2782,40538,86704,76077,45620,546,14691,1390,3,261291,2571875,32502.365,13157.553,0.2902,8417.990,0.040,0.803,0.102,0.055,0.527,0.354,895,0.0991,0.6286,0.064,17.1,44.7,86.9,39.19,2.67,9.96,0.91,25.65,7.28,1.263,0.225,0.268,0.280,10.537,0.395,0.0026,109,491,748,13391,190,22,0.122,4628,281,1273,5332,1311,1076,4499,5.50,12.80,11244,16.1890,67072,16399,258893,1613.2,0.0,797973,13.974,2624524.238,9.04e-15,0.00042,10.33,36894,26.635,1.815,24.364,0.456,26.635,3658,1352,1876,0.2666,0.945,1.125,1.956,1.318,0.951,1.379,8777.776,10437.944,17326.762,8616.966,14976.628,2283.834,793.687,1662.042,0.559,0.481,0.517,0.536,0.465,0.565,27824,23625,0.5161,0.2218,0.3002,0.9991,0.0519,0.0765,0.5560,1.0837,0.9551,0.0970,0.0101,0.0288,0.0000,0.0000,0.8274,0.1762,0.6233,0.9563,0.00248,2562,0.9996,0.9093,0.8062,0.9981,0.0519,0.0765,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.3691,5.2485,5.8776,0.0449,0.0789,0.0502,0.092,0.081,0.080,0.097,1164,0.0840,0.0053,0.0051,0.00206,0.00064,0.00077,23.62,26.53,26.70,1630.7986,0.0854,24.1241,7.5074,6.4666,1110484,1508023,2.1256,0.0402,2209.5,1630.7986,21.76,279,161,188,701,620,363
14000,6994,2124,41126,83900,72959,42486,288,11517,1256,3,260812,2185468,30117.349,11627.483,0.2748,7147.694,0.030,0.821,0.103,0.047,0.517,0.357,703,0.0889,0.6355,0.056,19.2,44.7,74.1,36.90,2.18,10.08,0.76,23.88,7.05,1.253,0.227,0.232,0.241,9.038,0.319,0.0024,84,438,660,14551,133,25,0.129,4690,197,1171,5626,988,793,5213,8.25,15.06,13645,16.1895,67112,16723,253845,3087.9,-0.0,808740,11.014,2624524.238,3.36e-15,0.00041,33.24,34190,23.172,1.787,20.899,0.486,23.174,2864,1595,2535,0.2951,0.923,1.105,1.999,1.289,0.933,1.414,10168.095,10912.108,12065.287,10030.601,15169.155,2306.195,823.020,1350.575,0.526,0.499,0.523,0.502,0.480,0.535,33740,24769,0.6212,0.0930,0.2545,0.9992,0.0451,0.0818,0.5881,0.8619,0.8793,0.1058,0.0110,0.0292,0.0000,0.7572,0.9652,0.0775,0.6548,0.9787,0.00250,2426,0.9990,0.7328,0.7457,0.9984,0.0451,0.0818,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.5126,5.3535,6.1529,0.0417,0.1061,0.0613,0.090,0.091,0.067,0.115,1047,0.0851,0.0052,0.0051,0.00225,0.00066,0.00082,24.48,26.23,27.01,1562.3307,0.0765,25.7017,5.6107,5.4036,1113203,1505869,2.8104,0.1735,2272.3,1562.3307,23.50,316,131,104,266,167,139
15000,6549,2150,41474,82472,71542,40832,166,11339,1132,4,255363,2227994,29659.781,12726.890,0.2705,8409.732,0.045,0.804,0.095,0.055,0.535,0.341,781,0.0945,0.6354,0.048,17.2,40.7,70.0,35.63,2.24,9.36,0.76,23.28,7.02,1.186,0.219,0.230,0.239,9.682,0.348,0.0024,87,420,664,12640,176,22,0.192,4333,23,1451,5075,235,853,5461,5.50,12.80,13976,15.4253,67124,17882,251753,1500.4,0.0,818381,10.256,2624524.238,8.33e-15,0.00023,23.67,35096,23.562,1.808,21.331,0.423,23.562,2108,1879,2562,0.3141,0.875,1.089,1.774,1.263,0.894,1.337,9378.686,10228.664,13722.634,9286.657,15060.221,2171.934,848.664,1296.560,0.568,0.477,0.543,0.544,0.448,0.497,39425,25257,0.6374,0.0872,0.2677,0.9998,0.0401,0.0779,0.5962,0.8989,0.9412,0.1351,0.0154,0.0286,0.0000,0.2819,0.9314,0.1919,0.6827,0.9948,0.00250,3216,0.9978,0.6624,0.7381,0.9990,0.0401,0.0779,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.2818,5.3397,5.6508,0.0502,0.1101,0.0817,0.091,0.140,0.139,0.129,971,0.0747,0.0045,0.0046,0.00232,0.00054,0.00076,27.49,27.03,26.59,1596.9939,0.0729,24.7438,4.8302,5.4259,1114883,1504382,3.1222,0.2485,2310.2,1596.9939,26.31,432,124,244,261,196,168
16000,9063,2359,40701,85265,75945,44151,413,10446,916,3,183137,2059261,29565.893,9851.163,0.2952,6472.010,0.042,0.769,0.128,0.062,0.544,0.347,477,0.0536,0.6581,0.053,14.0,39.2,78.9,35.84,1.71,7.33,0.89,25.91,7.67,1.240,0.176,0.166,0.173,9.207,0.304,0.0023,75,381,709,10927,155,24,0.134,5568,35,1566,7462,186,1330,7547,3.25,10.74,18063,18.1297,67036,19207,249842,2508.8,-0.0,819995,9.458,2624524.238,1.42e-14,0.00105,15.34,36524,22.482,1.800,19.823,0.858,22.482,2817,2209,4037,0.2788,0.900,1.101,1.989,1.315,0.916,1.365,9389.773,12934.001,9117.255,9318.661,17601.986,1390.188,636.081,1352.884,0.551,0.483,0.579,0.426,0.489,0.574,42713,23164,0.6488,0.2709,0.3482,0.9994,0.0371,0.0663,0.6313,0.9915,0.9114,0.1146,0.0056,0.0161,0.0000,0.0229,0.9110,0.0494,0.6444,0.9855,0.00253,2559,0.9991,0.8981,0.7895,0.9978,0.0371,0.0663,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.5333,5.4649,6.1475,0.0501,0.1144,0.0733,0.131,0.110,0.077,0.138,1099,0.1202,0.0043,0.0038,0.00201,0.00067,0.00080,23.36,28.11,27.50,1466.5905,0.0567,27.2718,4.1652,5.2933,1115587,1501653,2.7971,0.2395,2467.0,1466.5905,21.73,673,207,268,261,204,118
17000,7991,2638,55507,134568,122521,77896,1165,14081,1916,1,241488,2814494,42528.981,17874.456,0.3078,13228.211,0.039,0.744,0.151,0.065,0.564,0.339,821,0.0704,0.6521,0.056,14.9,41.7,78.2,36.36,2.33,9.43,0.80,23.80,7.41,1.246,0.226,0.240,0.253,9.474,0.349,0.0023,77,382,953,16636,277,22,0.254,5130,57,1966,5968,333,1441,6217,4.00,10.71,19125,20.2221,67124,17069,240572,2500.5,-0.0,824544,11.790,2624524.238,1.96e-15,0.00042,36.12,59106,32.673,1.791,30.334,0.548,32.673,3184,1678,3129,0.2459,0.947,1.113,1.900,1.284,0.948,1.368,11712.826,19528.184,15385.488,11646.412,28725.292,1968.837,630.003,2047.406,0.556,0.504,0.603,0.525,0.541,0.626,38288,37079,0.5561,0.1414,0.2483,0.9991,0.0355,0.0528,0.5825,0.9703,0.9678,0.1127,0.0196,0.0264,0.0000,0.8136,0.9543,0.2285,0.6720,0.9671,0.00249,2693,0.9986,0.8237,0.8437,0.9979,0.0355,0.0529,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9084,5.2874,5.6184,0.0508,0.1042,0.0606,0.129,0.074,0.083,0.107,809,0.0536,0.0033,0.0027,0.00248,0.00086,0.00095,28.01,26.48,26.23,1490.9529,0.0659,40.7986,4.5811,7.2090,1116948,1501185,1.7686,0.1496,2575.0,1490.9529,24.35,1075,552,345,208,179,90
18000,7202,2969,36692,67500,57490,30471,337,13173,1506,3,269573,2497375,28100.050,11704.672,0.2971,6699.383,0.046,0.806,0.096,0.051,0.552,0.331,919,0.0855,0.6477,0.037,14.9,40.7,85.7,37.45,3.55,9.27,0.53,24.10,7.48,1.215,0.224,0.315,0.332,10.628,0.424,0.0025,101,495,871,17681,365,25,0.360,4922,303,1604,5295,718,1231,5253,3.50,10.40,18344,20.6227,67107,20862,242772,1311.3,0.0,832439,11.650,2624524.238,1.15e-14,0.00010,9.52,27585,21.731,1.799,19.503,0.430,21.731,3754,1196,2252,0.2503,0.940,1.109,1.803,1.221,0.950,1.345,6291.377,8133.657,17343.404,6200.323,11255.706,2882.473,553.721,1569.095,0.581,0.491,0.553,0.507,0.388,0.432,46826,19747,0.5399,0.1247,0.2775,0.9985,0.0415,0.0659,0.5530,1.0703,0.9467,0.1404,0.0130,0.0368,0.0000,0.0000,0.7510,0.2293,0.6411,0.9510,0.00249,2074,0.9994,0.9136,0.8569,0.9970,0.0416,0.0659,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9459,5.2905,5.3853,0.0522,0.0905,0.0518,0.075,0.060,0.069,0.085,978,0.0615,0.0053,0.0039,0.00238,0.00033,0.00051,25.36,25.83,25.49,1627.6719,0.0780,17.7833,6.1089,5.5413,1117383,1500939,0.8059,0.0365,2533.8,1627.6719,20.58,1050,635,477,114,86,73
19000,8163,2668,43089,87699,77714,43838,772,13301,964,1,224067,2416663,31973.993,11692.011,0.2800,7770.586,0.057,0.760,0.130,0.053,0.550,0.341,932,0.0691,0.6508,0.058,12.9,41.9,91.7,39.52,3.71,8.91,0.55,26.36,7.75,1.150,0.213,0.251,0.265,9.525,0.361,0.0025,90,463,798,16173,287,23,0.249,5024,880,1289,5994,841,1177,6145,2.25,10.03,19237,21.8245,67074,19509,241757,1737.0,-0.0,838978,12.375,2624524.238,3.54e-15,0.00029,24.64,36644,25.469,1.804,23.185,0.480,25.469,3596,1916,2651,0.3061,0.928,1.067,1.501,1.194,0.942,1.241,8764.479,10345.390,16354.913,8663.769,14725.897,2463.346,520.041,938.038,0.572,0.485,0.563,0.473,0.489,0.540,51942,23512,0.5988,0.1344,0.2361,0.9988,0.0552,0.0715,0.5412,0.8988,0.9112,0.1396,0.0269,0.0515,0.0000,0.5700,0.9495,0.1120,0.6545,0.9455,0.00251,3015,0.9992,0.7984,0.8083,0.9977,0.0552,0.0715,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9281,5.4605,5.3339,0.0461,0.0811,0.0566,0.090,0.085,0.083,0.080,1335,0.0990,0.0052,0.0049,0.00230,0.00059,0.00062,24.17,27.29,26.16,1577.7075,0.0753,23.7591,7.0126,5.3623,1118675,1499202,0.6818,0.0293,2529.1,1577.7075,18.26,761,467,377,244,149,72
20000,8833,2236,51078,120314,111466,68609,627,11623,734,1,185625,2197537,42993.952,12635.824,0.2506,9728.075,0.049,0.735,0.142,0.074,0.554,0.335,750,0.0587,0.6395,0.058,16.1,42.2,78.8,41.25,2.30,7.03,1.14,30.78,7.90,1.095,0.174,0.182,0.192,9.387,0.306,0.0023,60,377,772,11488,182,23,0.356,4627,394,718,7721,1569,903,6361,1.00,9.85,17587,20.8192,67082,15712,229665,3245.8,-0.0,845690,11.397,2624524.238,2.78e-14,0.00000,20.54,43486,23.731,1.802,21.482,0.448,23.762,3560,2179,3094,0.3596,0.902,1.038,1.311,1.118,0.940,1.177,11662.801,16908.984,18264.277,11621.892,22835.859,1672.410,410.276,825.062,0.564,0.531,0.561,0.639,0.461,0.590,44560,34068,0.5144,0.1670,0.1947,0.9995,0.0485,0.0633,0.5514,0.9207,0.9495,0.0981,0.0101,0.0245,0.0000,0.3531,0.9048,0.2450,0.7352,0.9551,0.00248,2707,0.9992,0.8757,0.8604,0.9981,0.0485,0.0633,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9470,5.8499,5.4971,0.0418,0.1236,0.0872,0.136,0.194,0.154,0.123,1275,0.1074,0.0036,0.0039,0.00226,0.00069,0.00074,26.59,28.13,28.13,1518.0882,0.0619,34.7603,6.0600,5.3372,1119434,1497958,1.3252,0.1702,2573.9,1518.0882,20.50,551,388,214,890,816,201
21000,8693,2003,48923,121799,113259,72273,603,11293,704,2,190371,2039330,40396.403,12942.373,0.2451,10025.965,0.080,0.709,0.127,0.083,0.542,0.341,566,0.0595,0.6451,0.065,14.9,44.5,79.7,45.36,2.39,7.09,1.80,34.08,8.01,1.049,0.166,0.166,0.175,9.134,0.255,0.0023,68,351,705,11088,183,23,0.445,4465,28,973,7692,222,1366,7105,3.00,11.11,17290,19.6660,66968,12078,218756,4548.3,-0.0,852057,11.144,2624524.238,2.64e-14,0.00028,8.53,43432,23.023,1.791,20.789,0.443,23.024,3016,2506,3171,0.3869,0.816,1.021,1.273,1.088,0.899,1.130,12917.270,14657.112,17349.077,12848.103,20225.188,1555.512,584.005,776.891,0.555,0.520,0.548,0.629,0.562,0.596,37658,32533,0.5230,0.2348,0.2261,0.9993,0.0442,0.0571,0.5944,0.6513,0.8364,0.1094,0.0171,0.0258,0.0000,0.0000,0.9094,0.0740,0.6577,0.9451,0.00251,3525,0.9981,0.7091,0.6892,0.9981,0.0442,0.0571,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8444,6.0268,5.8210,0.0414,0.1685,0.1085,0.207,0.181,0.234,0.239,1006,0.0870,0.0028,0.0055,0.00258,0.00101,0.00093,24.35,28.37,28.38,1575.4860,0.0568,33.3962,5.4886,5.6558,1121265,1496135,2.1549,0.2675,2561.7,1575.4860,16.29,261,137,132,968,161,161
22000,6554,1947,43925,109408,101047,65068,415,10203,806,4,210968,1907737,37061.653,12632.296,0.2462,9386.624,0.060,0.752,0.109,0.079,0.523,0.352,567,0.0829,0.6391,0.061,15.7,41.9,76.0,37.81,3.08,10.27,0.75,23.71,7.52,1.110,0.240,0.294,0.304,9.628,0.346,0.0023,73,334,803,11672,289,26,0.303,4163,49,1051,5454,315,1224,5015,6.00,13.62,19036,20.3175,67030,12358,205718,1417.2,-0.0,855108,9.989,2624524.238,1.15e-14,0.00009,31.86,42187,22.215,1.810,20.133,0.272,22.216,2987,1507,2060,0.3122,0.940,1.062,1.330,1.141,0.960,1.174,10182.422,15635.177,14963.888,10095.125,21389.263,1994.207,513.450,738.016,0.545,0.500,0.516,0.558,0.506,0.660,27971,30179,0.5811,0.2628,0.2944,0.9994,0.0360,0.0580,0.5682,1.0661,0.9205,0.1317,0.0215,0.0302,0.0000,0.7820,0.9505,0.1297,0.7226,0.9534,0.00249,3964,0.9990,0.8870,0.8077,0.9978,0.0360,0.0580,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7436,5.7666,5.4908,0.0457,0.0903,0.0645,0.099,0.103,0.145,0.111,908,0.0816,0.0022,0.0045,0.00270,0.00087,0.00106,26.84,26.48,27.03,1717.1142,0.0677,31.8772,4.7940,5.1948,1122458,1496813,2.6123,0.2544,2422.8,1717.1142,19.77,491,213,92,466,393,134
23000,8984,2474,43787,100194,91310,55980,427,11366,781,4,223429,2178673,35897.879,11713.593,0.2399,8363.483,0.052,0.759,0.092,0.097,0.548,0.334,681,0.0616,0.6439,0.079,18.9,42.1,74.0,39.67,2.53,8.83,1.26,27.04,7.41,1.091,0.207,0.240,0.250,9.734,0.336,0.0024,80,376,817,12576,269,23,0.544,5150,133,1195,7656,769,1917,6298,3.00,10.93,19442,21.9401,67118,13108,202127,2564.7,-0.0,857641,10.929,2624524.238,1.79e-14,0.00025,11.13,36265,21.727,1.831,19.420,0.476,21.728,4267,2058,2659,0.3636,0.914,1.039,1.332,1.123,0.945,1.151,10273.037,12298.901,17272.044,10158.434,16830.884,1932.466,725.070,692.574,0.595,0.482,0.537,0.617,0.483,0.562,27576,25610,0.5903,0.1870,0.2536,0.9995,0.0397,0.0668,0.6002,0.8902,0.8738,0.1105,0.0117,0.0224,0.0000,0.0000,0.7341,0.2065,0.6514,0.9419,0.00249,2600,0.9990,0.7885,0.7998,0.9983,0.0397,0.0668,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9415,5.1850,5.1761,0.0455,0.1445,0.0936,0.233,0.104,0.196,0.153,996,0.0902,0.0022,0.0049,0.00228,0.00079,0.00092,23.68,27.87,27.88,1662.9948,0.0678,27.4044,5.6245,5.3041,1122291,1494875,2.2399,0.1426,2359.0,1662.9948,20.23,545,315,174,1140,476,198
24000,7547,2749,49526,119063,107939,68964,573,14368,1382,3,311939,2779753,41855.254,15466.410,0.2615,10368.741,0.047,0.787,0.097,0.070,0.552,0.330,945,0.0926,0.6347,0.072,16.2,41.2,74.6,36.12,4.01,10.24,0.64,21.23,7.34,1.102,0.247,0.338,0.353,10.238,0.400,0.0024,87,416,1010,18052,300,21,0.355,5170,204,1549,5794,607,1578,5362,3.75,11.49,15220,20.0966,67205,12915,194705,1487.0,-0.0,868672,14.281,2624524.238,2.29e-15,0.00072,20.30,44987,26.815,1.807,24.616,0.391,26.815,3866,1598,2083,0.3091,0.943,1.049,1.332,1.127,0.957,1.167,11147.416,13197.674,22675.182,11052.364,18496.449,2887.317,758.331,1452.021,0.600,0.469,0.538,0.607,0.525,0.594,25398,31934,0.5944,0.1946,0.2338,0.9994,0.0483,0.0623,0.5427,1.1382,1.0402,0.1784,0.0135,0.0220,0.0000,0.4606,0.9382,0.0748,0.6367,0.9467,0.00249,1851,0.9998,0.9440,0.9056,0.9988,0.0483,0.0623,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9367,5.0156,5.1447,0.0470,0.1060,0.0686,0.110,0.052,0.106,0.091,1425,0.0895,0.0041,0.0054,0.00216,0.00076,0.00081,21.38,26.20,26.61,1706.5555,0.0834,29.9129,8.1817,6.0988,1123631,1494720,1.9393,0.0348,2271.8,1706.5555,19.22,653,450,332,325,264,160
25000,7357,2585,47562,110771,99569,62968,241,14370,1783,5,348356,2654623,36261.651,14031.048,0.2442,8714.843,0.020,0.813,0.092,0.075,0.528,0.345,1286,0.1010,0.6470,0.048,18.3,42.2,70.8,37.63,4.17,9.82,0.65,22.99,7.38,1.070,0.235,0.343,0.357,9.462,0.398,0.0025,90,410,848,18839,269,14,0.545,4789,337,1188,5832,1040,1185,5132,5.50,12.35,14524,18.5736,67375,11230,189769,2900.8,-0.0,876501,13.641,2624524.238,4.07e-15,0.00040,32.07,35950,22.917,1.815,20.750,0.352,22.917,3557,1613,2187,0.3421,0.931,1.030,1.258,1.081,0.960,1.135,12012.688,10949.196,17444.672,11873.125,15658.697,2742.159,1445.128,1128.918,0.597,0.443,0.498,0.637,0.498,0.564,26063,27590,0.5755,0.1675,0.2080,0.9990,0.0506,0.0593,0.5243,1.0540,0.9415,0.1835,0.0198,0.0351,0.0000,0.7074,0.9404,0.2658,0.6475,0.9625,0.00249,2841,0.9993,0.9026,0.8173,0.9982,0.0506,0.0593,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8818,5.0167,5.2295,0.0450,0.0950,0.0595,0.092,0.075,0.109,0.079,1163,0.0794,0.0042,0.0066,0.00233,0.00096,0.00088,27.51,26.77,27.12,1590.9871,0.0831,27.8607,7.7186,5.9228,1125452,1493424,2.2120,0.0568,2306.2,1590.9871,25.27,297,165,159,274,215,94
26000,6559,2016,43602,90001,80164,46243,156,12288,1124,3,283522,2284215,31941.125,11984.863,0.2433,7673.097,0.026,0.842,0.076,0.056,0.524,0.348,952,0.1002,0.6410,0.055,14.0,39.0,69.1,36.13,3.38,10.34,0.46,21.95,7.36,1.063,0.263,0.308,0.326,8.901,0.338,0.0026,80,417,581,15809,188,14,0.366,4241,179,958,5422,925,660,4974,6.50,12.82,13322,16.2217,67324,13551,186516,1666.6,-0.0,884400,11.470,2624524.238,3.36e-15,0.00013,11.77,32977,20.892,1.817,18.799,0.276,20.892,2728,1540,2291,0.3629,0.934,1.022,1.273,1.069,0.954,1.130,9299.621,10111.790,16178.415,9225.840,14209.967,2342.326,961.027,1008.413,0.583,0.438,0.520,0.555,0.453,0.525,27303,28032,0.6081,0.1730,0.2200,0.9994,0.0494,0.0685,0.5192,1.0502,1.0801,0.1636,0.0218,0.0261,0.0000,0.0000,0.8570,0.1182,0.6323,0.9779,0.00253,1890,0.9994,0.9092,0.8925,0.9983,0.0494,0.0685,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8822,5.1026,5.1242,0.0455,0.0765,0.0460,0.059,0.055,0.070,0.069,1063,0.0720,0.0062,0.0061,0.00242,0.00071,0.00083,23.23,26.68,27.14,1921.1750,0.0794,23.7139,6.3462,5.1239,1127174,1492509,2.7992,0.2138,2032.6,1921.1750,22.90,121,40,58,139,81,61
27000,5539,1770,39745,73557,63372,33645,167,11575,1276,1,288977,2228974,25867.398,10267.325,0.2417,5902.007,0.018,0.876,0.059,0.047,0.511,0.356,1151,0.1238,0.6667,0.059,16.8,40.6,70.1,36.29,3.94,10.27,0.51,21.57,7.37,1.075,0.244,0.350,0.365,9.035,0.356,0.0026,82,381,557,18709,147,12,0.443,3752,12,1019,4508,180,963,4396,8.25,14.44,17105,17.3113,67303,14725,187029,1365.9,-0.0,884344,10.249,2624524.238,1.30e-14,0.00042,35.39,27466,18.331,1.809,16.301,0.221,18.331,2313,1391,1835,0.3416,0.934,1.033,1.280,1.079,0.953,1.161,9260.313,9261.141,9341.820,9169.755,13257.830,1765.794,1185.265,1414.258,0.558,0.445,0.522,0.505,0.413,0.469,30126,24385,0.6560,0.1881,0.2231,0.9976,0.0416,0.0537,0.5171,1.0619,0.9728,0.1831,0.0268,0.0504,0.0000,0.8017,0.9668,0.0713,0.6747,0.9954,0.00252,2712,0.9987,0.8783,0.8182,0.9966,0.0416,0.0537,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9847,5.0819,5.2881,0.0481,0.0892,0.0581,0.088,0.049,0.073,0.088,816,0.0661,0.0050,0.0054,0.00229,0.00085,0.00086,24.58,26.22,26.59,1619.8313,0.0626,22.6755,4.3668,5.8820,1128638,1491685,3.1666,0.2863,2100.5,1619.8313,24.34,151,18,73,67,16,30
28000,6403,2374,47375,104641,94976,56844,422,12912,1131,4,250999,2684536,34057.805,12789.841,0.2492,8880.545,0.028,0.858,0.060,0.054,0.556,0.339,882,0.0928,0.6690,0.060,15.1,41.1,70.8,38.24,3.32,9.25,0.66,25.00,7.53,1.068,0.224,0.302,0.315,9.902,0.430,0.0025,80,346,648,16905,129,10,0.358,4041,45,1292,5066,127,1151,5125,4.75,11.20,17940,18.4737,67297,13824,187182,2130.6,-0.0,885234,10.756,2624524.238,1.17e-17,0.00065,20.43,37759,21.776,1.817,19.706,0.252,21.776,2555,1464,2384,0.3592,0.919,1.027,1.257,1.050,0.953,1.159,11875.333,11868.538,13455.701,11766.606,17716.043,1839.200,945.675,1124.420,0.575,0.515,0.572,0.527,0.501,0.588,31135,29150,0.6523,0.1783,0.2119,0.9979,0.0424,0.0455,0.5226,0.9803,0.9939,0.1595,0.0238,0.0262,0.0000,0.1419,0.9069,0.2078,0.6834,0.9884,0.00251,2531,0.9992,0.7899,0.8195,0.9970,0.0424,0.0455,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9981,5.1975,5.3708,0.0507,0.0985,0.0642,0.108,0.064,0.119,0.101,783,0.0656,0.0034,0.0035,0.00252,0.00083,0.00078,26.41,27.18,27.14,1661.3901,0.0672,29.7864,4.2331,6.5231,1129597,1489839,2.6850,0.2578,2132.9,1661.3901,25.40,310,120,201,68,32,37
