run,years,water_err,a_err,b_err,c_err,land_cover_min,sea_cover_min,land_biomass,biomass_drift,groups_hill,groups_hill_end,top_group_share,genotypes_hill,lead_cells_read,nmi_group_place,nmi_genotype_place,place_types,leader_changes,leaders_distinct,new_group_share,new_groups,born_median,et_bare,et_living,et_change,transp_share,ab_corr_e102,runoff_ratio,runoff_ratio_e102,key_distance,eaters_keyless,eaters_mutant,producers_mutant,defended,key_track,burnt_cells,eaters,eater_hill,max_height,H1,H2,H3,H4,H5,replay_matched
c1225_life1,11-310,7.246e-14,3.471e-13,3.182e-13,3.98e-12,0.8984,0.378,1.3918122,0.0011794925873398364,7.81750273246831,8.01065348639641,0.3614973850297345,12.13385857746328,105192,0.2777704159770949,0.29047791649715404,70,0,1,0.03817702201905033,1,288.0,1758.89,1683.92,-0.042623472758387404,0.5091860201603582,0.2858744891865514,0.10584797552437472,0.09690279842081513,1.1148408545906563,0.40752587406155844,0.9928617807349814,0.12261228252415408,0.510493750708137,0.00036135195861019187,16134.24,0.0009635068000000001,97.74685368679981,33.37092208862305,yes,yes,yes,no,no,0.3245298283867558
c1225_life2,11-310,1.285e-13,3.181e-13,3.191e-13,6.234e-12,0.8959,0.4226,0.9826286000000001,0.00044380507368022297,7.567472760083948,7.985087456036012,0.41876446598574685,19.806491510791744,104710,0.22702869976466486,0.2664872629439164,71,0,1,0.0021843621684794296,0,272.0,1758.89,1728.7899999999997,-0.017113065626616963,0.43643811574079117,0.3309578104163042,0.10292362214258718,0.09690279842081513,1.7521055256821336,0.9775613913906849,0.944528765664775,0.11685318367119646,0.288838213563734,1.8038863247777801e-06,12217.68,0.0019947600000000004,44.357414134957004,16.75638198852539,yes,yes,yes,no,no,0.3245298283867558
