step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,mutant_share,matter,c_err,ms_step
3552120,299,21.074,1926.5,924.5,7.166029e7,4.910285e7,204.9,1.889738e7,5.382e-14,7.120620e6,1.013755e7,4.695e-14,1.599e-13,4.332170e4,4.922098e4,4.149844e4,4.500659e4,3.085662e4,3.297772e4,2181,487,3597,1.228989e7,1.43528,0.40729,0.8998,0.4033,3.320,0.28669,1.0278e-3,125470,1.765879e5,4.576318e4,791.9,1.077903e4,8.315994e4,1.192654e4,11091,147020,10043,302,7.122983e-2,3.057363e5,1.523e-14,1.251
3564000,300,21.363,1901.7,905.1,7.075403e7,4.945512e7,198.9,1.819530e7,7.145e-14,7.129672e6,1.014974e7,8.922e-14,4.900e-14,4.214189e4,4.758068e4,4.151886e4,4.564105e4,3.308940e4,3.538614e4,1911,477,3615,1.102299e7,1.42302,0.40657,0.9002,0.4040,3.352,0.28400,9.2393e-4,126111,1.774048e5,4.699033e4,809.2,1.000578e4,8.257501e4,1.544137e4,14541,146893,10064,344,6.818225e-2,3.036080e5,1.325e-13,1.255
3575880,301,21.510,1867.8,869.4,7.035210e7,4.839628e7,200.8,1.793481e7,7.145e-14,7.139128e6,1.016253e7,1.235e-13,1.228e-13,4.134947e4,4.571645e4,3.938964e4,4.192436e4,3.189367e4,3.292676e4,1866,454,3627,1.121392e7,1.41353,0.41153,0.8990,0.4046,3.382,0.28142,1.0180e-3,126519,1.756324e5,4.682389e4,795.9,9.707724e3,8.050696e4,1.680834e4,16056,146844,9947,306,6.447378e-2,3.013871e5,8.594e-14,1.242
3587760,302,21.281,1842.3,870.8,6.971535e7,4.862749e7,186.6,1.837885e7,6.871e-14,7.150014e6,1.018036e7,2.657e-14,1.908e-13,4.053004e4,4.541969e4,3.841891e4,3.661237e4,2.964404e4,2.758701e4,1857,447,3638,1.108744e7,1.40002,0.40980,0.9002,0.4053,3.301,0.28420,1.0905e-3,126932,1.764975e5,4.650931e4,786.0,1.041686e4,8.118999e4,1.543636e4,14749,146529,9789,307,6.732756e-2,3.003086e5,3.586e-14,1.261
3599640,303,21.286,1914.8,907.8,6.988493e7,4.906149e7,188.9,1.830654e7,7.753e-14,7.160653e6,1.020174e7,1.398e-13,1.127e-13,4.229581e4,4.826221e4,3.892818e4,3.928946e4,3.165679e4,2.688822e4,1938,442,3651,1.151148e7,1.40481,0.40952,0.9001,0.4060,3.211,0.28324,1.0994e-3,127149,1.782493e5,4.657397e4,814.3,1.059020e4,8.271375e4,1.380407e4,13262,146911,9770,320,6.928077e-2,3.009994e5,3.152e-14,1.310
3611520,304,21.248,1930.8,907.2,6.999266e7,4.903383e7,190.5,1.819120e7,7.782e-14,7.170096e6,1.022132e7,1.075e-13,1.139e-13,4.265741e4,4.847770e4,3.696324e4,4.083715e4,3.321493e4,2.889378e4,1813,436,3665,1.096015e7,1.42228,0.41072,0.9003,0.4066,3.125,0.28335,1.0067e-3,127572,1.821017e5,4.752707e4,838.2,1.058202e4,8.360416e4,1.344436e4,12939,146961,9689,320,7.276342e-2,3.033427e5,8.616e-14,1.285
3623400,305,21.022,1920.1,876.9,7.026878e7,4.909481e7,188.7,1.848934e7,5.903e-14,7.181728e6,1.024264e7,4.578e-14,6.474e-14,4.346363e4,4.871718e4,3.571011e4,3.541272e4,3.183165e4,2.739444e4,1994,422,3678,1.158867e7,1.43267,0.41007,0.9001,0.4071,3.114,0.29028,1.1198e-3,127924,1.833621e5,4.723540e4,848.8,1.089528e4,8.388042e4,1.352517e4,12748,146920,9622,324,7.429281e-2,3.065639e5,1.899e-14,1.259
3635280,306,21.095,1930.1,890.1,6.967953e7,4.909446e7,190.7,1.797429e7,7.378e-14,7.190495e6,1.026295e7,1.952e-13,1.880e-13,4.426223e4,4.892070e4,4.281739e4,3.473155e4,3.549432e4,2.861779e4,2060,421,3688,1.086590e7,1.44293,0.40884,0.9001,0.4075,3.098,0.28946,1.0340e-3,128025,1.834206e5,4.794602e4,855.8,1.103687e4,8.635848e4,1.263839e4,12126,147142,9664,320,7.446955e-2,3.074011e5,1.023e-13,1.261
3647160,307,21.149,1896.8,848.8,7.056362e7,4.845331e7,207.8,1.709183e7,8.152e-14,7.194612e6,1.027802e7,1.959e-13,1.223e-13,4.238211e4,4.680864e4,3.676757e4,3.742579e4,3.826593e4,3.173370e4,1958,394,3703,1.060024e7,1.42008,0.40968,0.8998,0.4081,3.103,0.29066,1.0227e-3,127939,1.792525e5,4.686874e4,842.6,1.054378e4,8.306926e4,1.633092e4,15098,147594,9615,317,7.232413e-2,3.050481e5,1.307e-13,1.262
3659040,308,21.083,1831.2,806.3,7.180786e7,4.805302e7,217.3,1.680492e7,9.444e-14,7.197365e6,1.028889e7,5.448e-14,1.164e-13,4.005347e4,4.462075e4,3.767705e4,3.783686e4,3.729993e4,3.375661e4,1824,392,3710,1.021422e7,1.39011,0.40816,0.8989,0.4086,3.115,0.29025,1.0140e-3,127683,1.742247e5,4.564792e4,811.0,1.031788e4,7.993255e4,1.829907e4,17526,147753,9601,316,7.169645e-2,3.012525e5,4.154e-14,1.259
3670920,309,21.178,1856.9,833.5,7.258652e7,4.875058e7,213.8,1.698956e7,7.784e-14,7.201519e6,1.029954e7,9.570e-14,1.713e-13,4.017764e4,4.506429e4,3.656701e4,3.912988e4,3.602344e4,3.441227e4,1758,398,3719,1.081150e7,1.37887,0.40820,0.8992,0.4092,3.158,0.28974,1.0127e-3,127326,1.727374e5,4.509130e4,804.2,9.922603e3,7.992820e4,1.590466e4,15299,147544,9726,319,7.138843e-2,3.000519e5,1.482e-13,1.262
3682800,310,21.244,1846.6,836.1,7.164846e7,4.848510e7,208.5,1.708822e7,8.371e-14,7.209787e6,1.031416e7,5.826e-14,4.713e-14,4.039012e4,4.540323e4,4.213416e4,3.917571e4,3.212274e4,3.077976e4,1813,413,3735,1.042708e7,1.35485,0.40756,0.8998,0.4099,3.217,0.28843,1.0328e-3,127268,1.748415e5,4.532934e4,805.5,1.052178e4,8.051318e4,1.831855e4,17362,147316,9524,350,6.963663e-2,2.969710e5,8.703e-14,1.263
3694680,311,21.290,1873.5,842.5,7.089701e7,4.776556e7,209.7,1.701814e7,1.007e-13,7.219700e6,1.033095e7,3.547e-14,1.183e-13,4.098768e4,4.563778e4,4.379075e4,3.867756e4,3.107440e4,2.885292e4,1735,380,3744,1.083739e7,1.38749,0.41187,0.8999,0.4106,3.231,0.28445,9.9717e-4,127579,1.747819e5,4.498394e4,817.6,1.022720e4,8.014031e4,1.453946e4,14340,147623,9669,319,7.152935e-2,2.990873e5,1.401e-14,1.252
3706560,312,21.153,1890.3,847.6,7.072969e7,4.755833e7,204.7,1.754580e7,8.238e-14,7.231521e6,1.035225e7,1.126e-13,9.698e-14,4.192442e4,4.655735e4,4.315997e4,3.427070e4,3.010389e4,2.525475e4,1771,359,3756,1.078544e7,1.39931,0.41568,0.8997,0.4112,3.231,0.28821,1.0791e-3,127907,1.796524e5,4.602743e4,838.4,1.045900e4,8.223435e4,1.444123e4,14115,147650,9737,323,7.212696e-2,3.022570e5,3.582e-14,1.264
3718440,313,20.871,1892.4,846.5,7.053548e7,4.867791e7,194.1,1.792785e7,9.101e-14,7.246089e6,1.037705e7,8.149e-14,6.157e-14,4.243752e4,4.728258e4,3.974034e4,3.735636e4,2.786880e4,2.247982e4,1873,384,3767,1.157873e7,1.41689,0.41832,0.8998,0.4120,3.208,0.29209,1.1263e-3,128597,1.818196e5,4.623519e4,844.6,1.144191e4,8.372552e4,1.327110e4,12381,147598,9758,321,7.314636e-2,3.060009e5,9.054e-14,1.266
3730320,314,21.058,1898.9,886.5,7.062198e7,4.902829e7,195.8,1.785836e7,9.575e-14,7.258818e6,1.040042e7,2.309e-15,1.057e-13,4.377014e4,4.808627e4,4.145587e4,3.851085e4,3.104111e4,2.471919e4,2006,383,3776,1.099475e7,1.42061,0.41961,0.8994,0.4127,3.174,0.29040,1.1131e-3,128829,1.813634e5,4.707317e4,821.9,1.127950e4,8.517740e4,1.413837e4,13039,147681,9930,321,7.413284e-2,3.062619e5,1.154e-13,1.272
3742200,315,21.210,1900.3,856.9,7.144151e7,4.917624e7,211.8,1.669730e7,8.166e-14,7.266456e6,1.041986e7,1.414e-13,1.503e-13,4.248432e4,4.700463e4,3.548103e4,3.389453e4,3.484652e4,2.756537e4,1840,348,3783,1.066612e7,1.41520,0.41810,0.8985,0.4133,3.158,0.29318,1.1109e-3,128804,1.807903e5,4.695252e4,834.6,1.117792e4,8.363546e4,1.532105e4,14153,147964,9872,329,7.350538e-2,3.062023e5,9.638e-14,1.276
3754080,316,21.231,1812.1,807.6,7.156623e7,4.880206e7,211.2,1.609919e7,9.649e-14,7.270469e6,1.043405e7,1.080e-13,1.309e-13,3.955586e4,4.323320e4,3.379063e4,3.037309e4,3.554327e4,2.904004e4,1514,303,3796,9.472025e6,1.37148,0.41760,0.8988,0.4140,3.255,0.28766,9.9457e-4,128893,1.759633e5,4.659088e4,804.1,1.046067e4,8.026868e4,2.196700e4,19584,147935,9902,327,7.120959e-2,2.995936e5,9.481e-14,1.285
3765960,317,21.127,1807.8,797.7,7.144721e7,4.831464e7,201.3,1.696623e7,8.673e-14,7.275849e6,1.044900e7,1.725e-13,6.382e-14,3.903718e4,4.175027e4,3.856027e4,3.097468e4,3.365733e4,2.680207e4,1678,322,3811,1.094410e7,1.36328,0.41761,0.8994,0.4145,3.377,0.28838,1.0461e-3,128694,1.751157e5,4.561975e4,795.5,9.931134e3,7.853619e4,1.830252e4,17253,148105,9876,334,7.187123e-2,2.990910e5,1.946e-14,1.272
3777840,318,21.178,1831.4,830.7,6.885010e7,4.768439e7,189.1,1.721175e7,8.549e-14,7.282361e6,1.046531e7,9.042e-14,1.399e-13,4.054543e4,4.378011e4,4.581227e4,3.935176e4,3.403295e4,2.747405e4,1622,352,3818,1.037784e7,1.36604,0.41759,0.8994,0.4151,3.356,0.28871,1.0658e-3,128779,1.781407e5,4.597664e4,816.7,1.099656e4,8.046525e4,1.647930e4,15941,148022,9848,322,7.277204e-2,2.996517e5,1.010e-14,1.279
3789720,319,21.251,1883.5,865.3,6.919922e7,4.850755e7,184.9,1.744770e7,7.601e-14,7.287819e6,1.048112e7,8.498e-14,7.677e-14,4.206636e4,4.616927e4,5.363307e4,4.302299e4,3.660799e4,3.035518e4,1517,348,3831,1.129914e7,1.37875,0.41805,0.8999,0.4157,3.276,0.29069,1.0663e-3,128474,1.784575e5,4.645091e4,824.9,1.048932e4,8.159832e4,1.369172e4,13640,148192,9854,324,7.626582e-2,3.021085e5,8.015e-14,1.273
3801600,320,21.176,1894.0,861.5,6.968529e7,4.918967e7,184.5,1.753191e7,9.604e-14,7.291011e6,1.049775e7,6.259e-14,8.588e-14,4.334808e4,4.782715e4,5.048636e4,4.285145e4,4.015700e4,3.120075e4,1723,352,3841,1.052440e7,1.39968,0.41767,0.9002,0.4164,3.209,0.29440,1.0638e-3,128687,1.845102e5,4.772236e4,854.9,1.094222e4,8.452967e4,1.350617e4,12931,148510,9847,363,7.913876e-2,3.056998e5,5.712e-15,1.270
3813480,321,21.184,1893.7,858.5,7.042004e7,4.927253e7,188.1,1.787032e7,1.076e-13,7.295813e6,1.051368e7,8.489e-14,1.469e-13,4.343391e4,4.765555e4,3.719303e4,3.613557e4,3.863192e4,3.171834e4,2097,394,3854,1.160679e7,1.40942,0.42335,0.8991,0.4171,3.213,0.29188,1.1027e-3,128880,1.824684e5,4.726471e4,837.3,1.106123e4,8.454652e4,1.544830e4,13858,148639,9865,325,8.038849e-2,3.056206e5,1.543e-14,1.268
3825360,322,21.444,1919.1,894.1,7.007969e7,4.890235e7,192.8,1.771648e7,7.780e-14,7.301646e6,1.052942e7,2.282e-13,5.785e-14,4.315636e4,4.669049e4,3.971279e4,3.400857e4,3.732283e4,3.095622e4,2250,442,3862,1.072410e7,1.40498,0.42275,0.8992,0.4177,3.244,0.28761,1.0708e-3,128942,1.824567e5,4.737574e4,840.2,1.115904e4,8.532666e4,1.578708e4,14298,148478,10106,321,8.157253e-2,3.040508e5,1.187e-14,1.291
3837240,323,21.298,1933.5,879.1,6.939887e7,4.780787e7,192.4,1.802645e7,5.910e-14,7.308049e6,1.054481e7,5.964e-14,1.042e-14,4.297712e4,4.648064e4,4.351158e4,3.616020e4,3.657411e4,3.108896e4,2179,446,3869,1.173772e7,1.42606,0.42357,0.8994,0.4185,3.240,0.29033,1.1571e-3,129402,1.824273e5,4.691538e4,852.8,1.098955e4,8.416643e4,1.297609e4,12880,148455,10061,327,8.028568e-2,3.075657e5,1.306e-14,1.307
3849120,324,21.070,1902.8,865.6,6.993152e7,4.873279e7,193.6,1.780709e7,7.552e-14,7.315592e6,1.056068e7,7.333e-14,1.409e-13,4.253522e4,4.606298e4,3.891990e4,3.461994e4,3.499199e4,3.019432e4,2103,449,3878,1.065564e7,1.42829,0.42378,0.8996,0.4190,3.256,0.29120,1.1296e-3,129783,1.828439e5,4.737588e4,853.3,1.186128e4,8.532409e4,1.396527e4,13304,148371,10119,340,8.129006e-2,3.081268e5,4.439e-14,1.288
3861000,325,21.163,1908.7,890.8,6.963344e7,4.861375e7,183.4,1.854221e7,8.137e-14,7.327583e6,1.058008e7,2.084e-13,1.442e-13,4.358140e4,4.708252e4,3.827559e4,3.582201e4,3.159111e4,2.768039e4,2216,451,3888,1.182800e7,1.44972,0.42611,0.8996,0.4197,3.288,0.28940,1.1022e-3,129707,1.823496e5,4.740356e4,823.9,1.108171e4,8.555212e4,1.196181e4,11908,148687,10280,339,8.392270e-2,3.106768e5,6.970e-14,1.272
3872880,326,21.060,1955.7,897.7,6.970693e7,4.889596e7,190.3,1.829990e7,8.326e-14,7.340700e6,1.060077e7,8.094e-14,1.095e-13,4.392195e4,4.858367e4,4.064741e4,3.974906e4,3.080442e4,2.789624e4,2118,427,3898,1.118435e7,1.46939,0.42703,0.8990,0.4205,3.297,0.29047,1.1195e-3,130226,1.878483e5,4.808366e4,873.5,1.131913e4,8.685044e4,1.376483e4,12740,148669,10244,334,8.369348e-2,3.133933e5,1.672e-14,1.272
3884760,327,21.150,1932.1,901.3,6.986337e7,4.871811e7,191.0,1.831180e7,7.792e-14,7.350073e6,1.061887e7,1.485e-13,7.087e-14,4.387755e4,4.835857e4,5.052882e4,4.033380e4,3.450425e4,3.025499e4,2203,439,3913,1.171934e7,1.45842,0.42930,0.8993,0.4212,3.354,0.29132,1.1166e-3,130373,1.835360e5,4.783790e4,835.0,1.121756e4,8.569187e4,1.420061e4,13075,148879,10241,326,8.140908e-2,3.127185e5,8.376e-14,1.281
3896640,328,21.188,1903.3,882.0,7.034663e7,4.886301e7,195.2,1.820062e7,8.269e-14,7.355290e6,1.063538e7,9.585e-14,4.834e-14,4.337709e4,4.745015e4,4.719404e4,3.872756e4,3.816053e4,3.093998e4,2338,443,3923,1.110129e7,1.45600,0.43161,0.8986,0.4217,3.337,0.28988,1.0870e-3,130289,1.846744e5,4.782637e4,831.7,1.115050e4,8.511820e4,1.575096e4,14797,148926,10320,339,8.164804e-2,3.124671e5,1.021e-13,1.272
3908520,329,21.161,1903.4,880.6,7.112162e7,4.948337e7,199.1,1.781146e7,8.512e-14,7.359198e6,1.065365e7,4.531e-14,1.857e-13,4.322607e4,4.737797e4,4.561592e4,3.888250e4,3.931812e4,2.910439e4,2265,433,3936,1.117387e7,1.46489,0.43369,0.8993,0.4222,3.326,0.29137,1.0366e-3,130050,1.839006e5,4.796533e4,823.0,1.052754e4,8.437664e4,1.420201e4,13510,148790,10217,335,8.160508e-2,3.144355e5,2.777e-15,1.281
3920400,330,21.120,1879.6,857.7,7.152803e7,5.018523e7,195.2,1.755642e7,6.557e-14,7.365838e6,1.067455e7,6.815e-14,1.169e-13,4.271760e4,4.728073e4,3.770623e4,3.455463e4,3.607755e4,2.638073e4,2117,396,3943,1.049089e7,1.46613,0.43648,0.8992,0.4228,3.319,0.29315,1.1003e-3,129977,1.877556e5,4.944220e4,832.8,1.083469e4,8.551896e4,1.513485e4,14289,148880,10410,380,8.421020e-2,3.155873e5,2.472e-14,1.274
3932280,331,21.003,1868.1,874.1,7.154658e7,5.067921e7,185.2,1.793722e7,7.767e-14,7.375177e6,1.069903e7,4.622e-14,1.522e-13,4.338930e4,4.799372e4,4.946167e4,3.573803e4,3.405034e4,2.352303e4,1955,384,3960,1.103120e7,1.49212,0.43972,0.8970,0.4235,3.314,0.29134,1.1867e-3,129788,1.859334e5,4.856705e4,804.0,1.183304e4,8.601266e4,1.266958e4,11744,148947,10473,335,8.541555e-2,3.173414e5,5.246e-14,1.267
3944160,332,20.867,1897.7,875.2,7.077841e7,4.964136e7,193.8,1.762967e7,9.002e-14,7.379837e6,1.071884e7,9.932e-14,1.757e-13,4.349061e4,4.751076e4,5.040615e4,4.505575e4,3.883019e4,2.769533e4,2115,388,3973,1.068401e7,1.49435,0.43886,0.8974,0.4240,3.276,0.29316,1.1793e-3,129975,1.866156e5,4.840599e4,831.8,1.176494e4,8.634366e4,1.358154e4,12527,149409,10393,333,8.387660e-2,3.179971e5,5.784e-14,1.274
3956040,333,21.020,1884.5,865.2,7.120445e7,4.923026e7,199.7,1.751688e7,8.932e-14,7.382663e6,1.073467e7,3.065e-14,2.192e-13,4.257899e4,4.633208e4,4.070282e4,3.713465e4,3.975340e4,3.050175e4,2050,392,3984,1.096032e7,1.48184,0.43641,0.8985,0.4246,3.266,0.29174,1.0823e-3,129987,1.813633e5,4.759032e4,817.1,1.130277e4,8.486170e4,1.467879e4,13891,149434,10504,338,8.309806e-2,3.159221e5,1.621e-14,1.270
3967920,334,21.098,1905.5,873.8,7.179293e7,4.857511e7,204.1,1.815069e7,9.380e-14,7.387256e6,1.075015e7,9.052e-14,1.242e-13,4.300262e4,4.716231e4,4.261087e4,3.946524e4,3.840907e4,3.168608e4,2074,420,3998,1.135189e7,1.48658,0.43482,0.8987,0.4251,3.257,0.28943,1.1126e-3,129707,1.818268e5,4.747293e4,824.0,1.109427e4,8.528269e4,1.372538e4,13368,149630,10289,333,8.558462e-2,3.156569e5,1.023e-13,1.272
3979800,335,20.975,1926.1,892.3,7.187064e7,4.872790e7,203.5,1.878245e7,9.699e-14,7.396244e6,1.076818e7,3.715e-14,3.529e-14,4.379120e4,4.829396e4,4.020061e4,4.148376e4,3.480393e4,3.026590e4,2319,460,4012,1.214883e7,1.49230,0.43466,0.8995,0.4259,3.287,0.29100,1.1063e-3,129652,1.815813e5,4.701505e4,823.1,1.136348e4,8.533525e4,1.233328e4,11195,149751,10179,336,8.731411e-2,3.169752e5,1.107e-13,1.270
3991680,336,20.909,1930.6,884.6,7.192519e7,4.880927e7,213.4,1.829529e7,8.878e-14,7.409807e6,1.078698e7,1.159e-13,1.566e-13,4.415843e4,4.837872e4,3.728432e4,4.347439e4,3.059483e4,2.957128e4,2524,466,4027,1.151286e7,1.50099,0.43725,0.8998,0.4266,3.339,0.29499,1.0966e-3,130177,1.846979e5,4.753410e4,838.4,1.109640e4,8.552674e4,1.297616e4,12075,149656,10101,330,8.941632e-2,3.196142e5,1.042e-13,1.273
4003560,337,20.915,1920.8,881.5,7.131664e7,4.943901e7,197.2,1.836218e7,7.547e-14,7.426163e6,1.080726e7,1.253e-13,5.705e-14,4.400332e4,4.831574e4,3.492227e4,4.022635e4,2.764762e4,2.803498e4,2273,424,4033,1.171443e7,1.50982,0.43968,0.9003,0.4273,3.400,0.29562,1.1052e-3,130210,1.843180e5,4.776982e4,840.3,1.096139e4,8.641091e4,1.265103e4,11700,149943,9981,324,8.852654e-2,3.213413e5,2.096e-13,1.278
4015440,338,20.771,1906.5,885.5,7.109852e7,5.015691e7,189.3,1.836350e7,6.979e-14,7.441773e6,1.082643e7,7.872e-14,8.344e-14,4.346047e4,4.780160e4,3.753829e4,4.031837e4,2.785031e4,2.863615e4,2191,437,4047,1.142999e7,1.50647,0.44185,0.8997,0.4279,3.451,0.29688,1.1636e-3,130459,1.863471e5,4.835763e4,834.3,1.161547e4,8.696619e4,1.370567e4,12480,150240,9956,332,8.522875e-2,3.218141e5,1.051e-13,1.277
4027320,339,20.872,1867.4,876.4,7.140150e7,5.047312e7,186.0,1.871194e7,8.083e-14,7.454469e6,1.084297e7,4.148e-14,1.257e-13,4.258673e4,4.646958e4,3.952325e4,3.964869e4,2.989126e4,2.992967e4,2133,481,4055,1.216349e7,1.48856,0.44063,0.8998,0.4285,3.572,0.29764,1.1008e-3,130544,1.821762e5,4.806473e4,798.3,1.125888e4,8.551224e4,1.424001e4,12898,150578,9969,337,8.448718e-2,3.199512e5,1.674e-14,1.275
4039200,340,21.131,1869.7,878.2,7.144047e7,5.056583e7,187.8,1.881202e7,9.604e-14,7.463093e6,1.085627e7,8.037e-14,1.431e-13,4.225100e4,4.665861e4,3.947747e4,4.278531e4,3.362634e4,3.335356e4,2035,484,4066,1.179182e7,1.48699,0.43850,0.9001,0.4291,3.632,0.29831,1.0712e-3,130696,1.846493e5,4.839682e4,807.1,1.087160e4,8.565355e4,1.422534e4,13047,150714,10163,364,8.778133e-2,3.197444e5,1.449e-13,1.278
4051080,341,21.082,1844.9,864.1,7.129483e7,5.091661e7,189.1,1.826802e7,8.463e-14,7.470969e6,1.086607e7,8.863e-14,1.685e-13,4.216981e4,4.697227e4,3.549371e4,4.712876e4,3.429414e4,3.717555e4,1967,462,4081,1.162978e7,1.49408,0.44431,0.8995,0.4297,3.651,0.29643,1.1266e-3,130882,1.837807e5,4.792535e4,793.2,1.093499e4,8.470020e4,1.481099e4,13455,150706,10041,333,8.818349e-2,3.195603e5,3.260e-14,1.265
4062960,342,21.197,1784.1,840.1,7.048947e7,5.052089e7,189.7,1.725487e7,9.068e-14,7.480928e6,1.087848e7,5.415e-14,5.085e-14,4.165542e4,4.627451e4,3.435223e4,3.572827e4,3.169653e4,3.386207e4,1831,360,4098,1.030920e7,1.45634,0.44325,0.8996,0.4302,3.689,0.29959,1.1744e-3,130996,1.813862e5,4.743422e4,766.3,1.180245e4,8.417708e4,1.654186e4,14706,150393,10089,341,8.404277e-2,3.159603e5,6.245e-14,1.281
4074840,343,21.324,1848.9,875.6,7.016491e7,4.935599e7,180.5,1.809371e7,7.783e-14,7.492514e6,1.089571e7,1.054e-13,1.321e-13,4.243155e4,4.743048e4,4.382693e4,4.160345e4,3.084532e4,3.020865e4,1962,356,4111,1.164729e7,1.44857,0.44083,0.8992,0.4310,3.647,0.29432,1.0629e-3,131049,1.796951e5,4.692104e4,780.6,1.117105e4,8.469453e4,1.538082e4,13844,150878,9944,341,8.779389e-2,3.135810e5,2.692e-14,1.270
4086720,344,21.065,1890.6,884.6,6.967493e7,4.927169e7,183.1,1.824472e7,9.107e-14,7.503107e6,1.091379e7,1.614e-15,5.086e-14,4.386918e4,4.903129e4,4.386879e4,4.442381e4,3.327658e4,3.094280e4,2167,401,4117,1.123407e7,1.45290,0.44344,0.8992,0.4314,3.608,0.29551,1.1590e-3,130985,1.862326e5,4.797191e4,826.7,1.138412e4,8.594443e4,1.446163e4,13067,150230,9982,340,9.035511e-2,3.151393e5,1.225e-13,1.277
4098600,345,21.023,1925.1,901.4,7.032303e7,4.900417e7,187.3,1.883888e7,1.028e-13,7.515052e6,1.093274e7,7.113e-14,7.599e-14,4.365271e4,4.882090e4,3.963573e4,4.311381e4,3.170740e4,2.987222e4,2340,415,4127,1.253536e7,1.45053,0.44468,0.8992,0.4320,3.578,0.29517,1.1145e-3,130775,1.861381e5,4.869878e4,824.5,1.157702e4,8.689789e4,1.382300e4,12920,150238,9970,339,8.885057e-2,3.151340e5,1.433e-13,1.286
4110480,346,21.114,1886.7,895.6,7.067991e7,4.967425e7,185.7,1.930196e7,7.990e-14,7.528371e6,1.095197e7,5.889e-14,1.250e-13,4.366365e4,4.888735e4,3.573743e4,3.970253e4,3.034424e4,2.966049e4,2306,496,4137,1.211545e7,1.45656,0.44516,0.8991,0.4324,3.535,0.29647,1.1240e-3,130702,1.880423e5,4.883896e4,809.2,1.146628e4,8.730016e4,1.356599e4,12691,150226,10007,329,9.085390e-2,3.163254e5,4.656e-14,1.289
4122360,347,21.376,1917.1,921.1,7.034317e7,5.007574e7,181.3,1.951436e7,7.980e-14,7.540274e6,1.096695e7,8.387e-14,5.469e-14,4.400171e4,4.949445e4,3.528530e4,4.872818e4,3.209875e4,3.451110e4,2439,530,4147,1.299732e7,1.46311,0.44473,0.8993,0.4330,3.497,0.29070,1.0638e-3,130664,1.871386e5,4.924603e4,806.6,1.138127e4,8.763100e4,1.401756e4,13093,150730,10014,331,9.244239e-2,3.156522e5,1.363e-13,1.270
4134240,348,21.400,1907.5,909.4,7.034187e7,5.017510e7,181.1,1.964398e7,1.007e-13,7.553473e6,1.098060e7,6.979e-14,3.986e-14,4.452843e4,4.972923e4,3.641042e4,3.996914e4,3.132963e4,3.607725e4,2483,560,4157,1.237524e7,1.47115,0.44703,0.8986,0.4335,3.505,0.29263,1.0824e-3,130751,1.905955e5,5.008988e4,822.7,1.096729e4,8.744248e4,1.364367e4,12610,151127,10058,328,9.400488e-2,3.176044e5,1.041e-13,1.283
4146120,349,21.365,1938.1,918.1,7.017781e7,5.015328e7,188.0,1.887389e7,9.277e-14,7.567448e6,1.099837e7,1.465e-14,9.806e-14,4.511970e4,4.991606e4,4.797171e4,4.168030e4,3.114455e4,3.215413e4,2409,532,4166,1.246535e7,1.46599,0.44777,0.8993,0.4341,3.538,0.29433,1.1128e-3,130431,1.885549e5,5.004335e4,831.2,1.119460e4,8.765881e4,1.318966e4,12745,151476,10092,328,9.275749e-2,3.177903e5,3.791e-14,1.273
4158000,350,21.374,1933.8,901.6,7.020049e7,4.919229e7,192.4,1.859968e7,1.023e-13,7.576183e6,1.101751e7,1.057e-13,1.640e-14,4.426064e4,4.921568e4,5.650970e4,4.238749e4,3.552645e4,3.006900e4,2450,512,4178,1.150219e7,1.46295,0.45123,0.8997,0.4347,3.536,0.29802,1.1997e-3,130294,1.905061e5,4.984563e4,848.6,1.162773e4,8.725690e4,1.446986e4,13345,151110,10113,369,9.173629e-2,3.190193e5,9.652e-14,1.280
4169880,351,21.382,1853.4,860.2,6.908750e7,4.855155e7,191.0,1.800169e7,1.175e-13,7.579493e6,1.103665e7,1.964e-13,1.502e-13,4.298543e4,4.772458e4,5.111501e4,4.176608e4,3.967484e4,2.858539e4,2195,485,4195,1.151802e7,1.45857,0.45705,0.8986,0.4353,3.556,0.29780,1.1844e-3,130303,1.842777e5,4.836947e4,802.1,1.192934e4,8.498177e4,1.519263e4,14012,150978,10001,333,9.001530e-2,3.178259e5,6.154e-14,1.261
4181760,352,21.361,1833.3,854.3,6.837931e7,4.753534e7,191.4,1.767750e7,1.250e-13,7.581655e6,1.105107e7,9.594e-14,1.672e-13,4.221331e4,4.660888e4,4.039032e4,4.905997e4,4.005108e4,3.219430e4,1933,426,4206,1.064160e7,1.44344,0.45615,0.8986,0.4359,3.502,0.29533,1.0516e-3,130275,1.817070e5,4.780599e4,795.5,1.133026e4,8.440245e4,1.677278e4,16024,150768,9992,333,8.539105e-2,3.153051e5,1.117e-13,1.278
