step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn
100000,0.64,21,0,0,0,1,0,1.00,32,0.000,3211,0.37,123.57,22.54,984,2,1,0,1.00,1.00,1.00,1,1,1,41.0,3.209,1,0.642,0.398,9,1.000,7
100000,2.61,27,0,0,0,4,0,1.00,26,0.000,2962,0.00,178.98,16.93,984,1,0,0,1.00,1.00,1.00,3,2,3,26.9,12.875,4,0.651,0.396,9,1.000,2
100000,1.30,27,0,0,0,2,0,1.00,30,0.000,2919,0.01,157.24,12.09,984,2,0,0,1.00,1.00,1.00,2,1,2,40.0,6.513,2,0.651,0.396,9,1.000,4
100000,2.61,27,0,0,0,4,0,1.00,28,0.000,2827,1.12,152.17,23.46,984,1,0,0,1.00,1.00,1.00,2,2,2,31.1,13.026,4,0.651,0.396,9,1.000,4
100000,0.65,27,0,0,0,1,0,1.00,32,0.000,2711,0.00,146.42,19.00,984,0,0,0,1.00,1.00,1.00,1,1,1,23.1,2.770,1,0.651,0.396,9,1.000,3
100000,3.91,27,0,0,0,6,0,1.00,24,0.000,2409,0.00,94.86,28.50,984,2,1,0,1.00,1.00,1.00,3,3,3,64.9,16.548,6,0.651,0.396,9,1.000,4
100000,0.70,13,0,0,0,1,0,1.00,28,0.000,2308,0.00,98.84,12.96,984,2,0,0,1.00,1.00,1.00,1,1,1,38.1,0.990,1,0.701,0.365,8,1.000,0
100000,3.15,10,0,0,0,5,0,1.00,22,0.000,2075,1.75,92.85,14.98,984,2,0,0,1.00,1.00,1.00,3,2,3,41.0,15.768,5,0.631,0.362,8,1.000,0
100000,5.86,27,0,0,0,9,0,1.00,22,0.000,2008,0.34,78.29,22.79,984,1,1,0,1.00,1.00,1.00,2,3,4,28.7,7.922,9,0.651,0.396,9,1.000,0
100000,1.44,18,0,0,0,2,0,1.00,22,0.000,1982,0.00,81.45,11.81,1012,0,0,0,1.00,1.00,1.00,1,2,1,6.0,7.126,2,0.719,0.483,7,1.000,0
100000,0.65,23,0,0,0,1,0,1.00,28,0.000,1918,0.00,66.36,11.27,984,0,1,0,1.00,1.00,1.00,1,1,1,15.6,2.535,1,0.654,0.411,8,1.000,0
100000,0.80,18,0,0,0,1,0,1.00,28,0.000,1710,-0.00,63.41,13.74,984,0,1,0,1.00,1.00,1.00,1,1,1,19.2,0.123,1,0.802,0.441,8,1.000,0
100000,9.12,27,0,0,0,14,0,1.00,20,0.000,1485,2.33,93.40,13.53,984,1,0,0,1.00,1.00,1.00,2,3,5,26.4,45.591,14,0.651,0.396,9,1.000,1
100000,10.97,24,0,0,0,17,0,1.00,12,0.000,1468,0.00,67.67,17.16,866,1,0,0,1.00,1.00,1.00,4,4,6,31.5,31.744,17,0.645,0.441,8,1.000,0
100000,15.86,27,0,0,0,24,0,1.00,14,0.000,1166,0.00,81.67,17.63,984,2,2,0,1.00,1.00,1.00,3,3,8,47.7,60.726,24,0.661,0.403,9,1.000,0
100000,0.65,26,0,0,0,1,0,1.00,32,0.000,1129,0.00,20.79,30.01,984,1,1,0,1.00,1.00,1.00,1,1,1,36.0,1.769,1,0.651,0.397,9,1.000,0
100000,1.47,12,0,0,0,2,0,1.00,26,0.000,1127,0.01,45.46,3.34,984,1,1,0,1.00,1.00,1.00,1,1,2,28.9,7.263,2,0.736,0.417,8,1.000,0
100000,2.73,22,0,0,0,4,0,1.00,22,0.000,987,0.03,45.15,12.03,984,2,1,0,1.00,1.00,1.00,1,3,2,39.1,13.213,4,0.683,0.386,8,1.000,0
100000,2.84,100,0,0,0,3,0,1.00,32,0.000,968,0.00,35.11,72.65,984,1,1,0,1.00,1.00,1.00,1,3,1,29.7,2.750,3,0.948,0.391,10,1.000,0
100000,2.61,27,0,0,0,4,0,1.00,26,0.000,954,0.34,32.22,3.88,984,2,0,0,1.00,1.00,1.00,2,1,4,42.2,8.866,4,0.651,0.396,9,1.000,0
100000,41.95,47,0,17,0,20,0,1.00,0,0.405,948,2.92,44.71,84.86,984,0,0,0,1.00,1.00,1.00,8,7,7,16.8,46.559,37,1.134,0.358,7,1.000,0
100000,18.73,34,0,1,0,19,0,1.00,12,0.053,946,0.00,20.49,40.01,984,0,1,0,1.00,1.00,1.00,4,4,6,24.4,0.389,20,0.937,0.423,8,1.000,1
100000,54.51,49,0,20,0,27,0,1.00,0,0.367,941,0.00,48.71,89.85,984,1,0,0,1.00,1.00,1.00,9,7,7,25.5,45.360,47,1.160,0.372,7,1.000,0
100000,6.17,36,0,3,0,4,0,1.00,24,0.487,931,0.00,27.70,52.37,984,2,2,0,1.00,1.00,1.00,2,3,3,41.7,12.832,7,0.881,0.321,9,1.000,0
100000,54.03,81,0,0,0,51,0,1.00,4,0.000,920,0.20,85.60,73.21,984,1,0,0,1.00,1.00,1.00,9,9,7,26.4,29.261,51,1.059,0.358,9,1.000,1
100000,3.91,27,0,0,0,6,0,1.00,24,0.000,903,0.53,49.05,4.90,984,2,2,0,1.00,1.00,1.00,2,2,4,42.9,19.539,6,0.651,0.396,9,1.000,0
100000,2.81,13,0,0,0,4,0,1.00,22,0.000,900,0.06,37.94,3.71,984,2,2,0,1.00,1.00,1.00,1,2,3,47.8,14.029,4,0.701,0.365,8,1.000,1
100000,5.22,12,0,0,0,5,0,1.00,14,0.000,895,0.00,13.47,23.47,984,0,0,0,1.00,1.00,1.00,1,2,3,15.0,0.973,5,1.045,0.325,6,1.000,0
100000,6.21,8,0,0,0,6,0,1.00,16,0.000,894,1.01,15.08,24.10,984,0,0,0,1.00,1.00,1.00,2,2,4,22.2,11.600,6,1.035,0.525,7,1.000,0
