step,cause,age,size,n,worn
10000,hunger,0,0,21,0
10000,hunger,0,4,40,0
10000,hunger,0,8,70,0
10000,hunger,0,12,145,0
10000,hunger,0,16,154,0
10000,hunger,0,20,217,0
10000,hunger,0,24,225,0
10000,hunger,0,28,157,0
10000,hunger,0,32,227,0
10000,hunger,0,36,682,0
10000,hunger,0,40,126,0
10000,hunger,0,44,196,1
10000,hunger,0,48,1539,4
10000,hunger,0,52,42,0
10000,hunger,0,56,45,0
10000,hunger,0,60,52,0
10000,hunger,0,64,669,2
10000,hunger,0,68,4,0
10000,hunger,0,72,14,0
10000,hunger,0,76,9,0
10000,hunger,0,80,153,0
10000,hunger,0,88,3,0
10000,hunger,0,92,5,0
10000,hunger,0,100,51,0
10000,hunger,0,108,1,0
10000,hunger,0,120,12,0
10000,hunger,0,128,1,0
10000,hunger,0,144,1,0
10000,hunger,0,168,2,0
10000,hunger,50,0,274,0
10000,hunger,50,4,354,0
10000,hunger,50,8,492,0
10000,hunger,50,12,660,0
10000,hunger,50,16,561,1
10000,hunger,50,20,607,0
10000,hunger,50,24,888,1
10000,hunger,50,28,621,1
10000,hunger,50,32,733,1
10000,hunger,50,36,2856,7
10000,hunger,50,40,409,3
10000,hunger,50,44,631,5
10000,hunger,50,48,5917,30
10000,hunger,50,52,92,0
10000,hunger,50,56,139,1
10000,hunger,50,60,133,1
10000,hunger,50,64,2134,17
10000,hunger,50,68,12,0
10000,hunger,50,72,24,0
10000,hunger,50,76,22,0
10000,hunger,50,80,365,5
10000,hunger,50,84,5,0
10000,hunger,50,88,2,0
10000,hunger,50,92,1,0
10000,hunger,50,96,2,0
10000,hunger,50,100,25,0
10000,hunger,50,120,1,0
10000,hunger,50,136,1,0
10000,hunger,100,0,162,0
10000,hunger,100,4,218,0
10000,hunger,100,8,293,2
10000,hunger,100,12,423,0
10000,hunger,100,16,442,0
10000,hunger,100,20,405,1
10000,hunger,100,24,626,4
10000,hunger,100,28,456,8
10000,hunger,100,32,479,2
10000,hunger,100,36,2145,10
10000,hunger,100,40,240,5
10000,hunger,100,44,530,5
10000,hunger,100,48,5176,35
10000,hunger,100,52,46,0
10000,hunger,100,56,94,0
10000,hunger,100,60,77,1
10000,hunger,100,64,1694,20
10000,hunger,100,68,10,0
10000,hunger,100,72,8,0
10000,hunger,100,76,17,0
10000,hunger,100,80,251,2
10000,hunger,100,84,1,0
10000,hunger,100,92,1,0
10000,hunger,100,100,30,0
10000,hunger,150,0,75,0
10000,hunger,150,4,162,0
10000,hunger,150,8,196,2
10000,hunger,150,12,275,1
10000,hunger,150,16,289,1
10000,hunger,150,20,255,0
10000,hunger,150,24,411,1
10000,hunger,150,28,324,4
10000,hunger,150,32,350,3
10000,hunger,150,36,1722,10
10000,hunger,150,40,220,6
10000,hunger,150,44,377,4
10000,hunger,150,48,4053,52
10000,hunger,150,52,40,0
10000,hunger,150,56,66,1
10000,hunger,150,60,51,1
10000,hunger,150,64,1346,16
10000,hunger,150,68,3,0
10000,hunger,150,72,9,1
10000,hunger,150,76,12,0
10000,hunger,150,80,226,1
10000,hunger,150,84,1,0
10000,hunger,150,96,2,0
10000,hunger,150,100,19,1
10000,hunger,150,144,1,0
10000,hunger,200,0,47,0
10000,hunger,200,4,109,1
10000,hunger,200,8,168,2
10000,hunger,200,12,215,2
10000,hunger,200,16,191,2
10000,hunger,200,20,233,1
10000,hunger,200,24,314,4
10000,hunger,200,28,249,3
10000,hunger,200,32,284,4
10000,hunger,200,36,1328,20
10000,hunger,200,40,154,1
10000,hunger,200,44,275,4
10000,hunger,200,48,2959,46
10000,hunger,200,52,30,0
10000,hunger,200,56,45,1
10000,hunger,200,60,50,1
10000,hunger,200,64,903,18
10000,hunger,200,68,2,0
10000,hunger,200,72,7,0
10000,hunger,200,76,8,1
10000,hunger,200,80,143,6
10000,hunger,200,84,2,0
10000,hunger,200,88,2,0
10000,hunger,200,96,1,0
10000,hunger,200,100,16,1
10000,hunger,200,144,1,0
10000,hunger,250,0,28,0
10000,hunger,250,4,89,1
10000,hunger,250,8,155,1
10000,hunger,250,12,139,1
10000,hunger,250,16,169,2
10000,hunger,250,20,177,2
10000,hunger,250,24,228,5
10000,hunger,250,28,177,1
10000,hunger,250,32,190,3
10000,hunger,250,36,956,14
10000,hunger,250,40,134,1
10000,hunger,250,44,216,9
10000,hunger,250,48,2270,57
10000,hunger,250,52,31,0
10000,hunger,250,56,52,1
10000,hunger,250,60,37,2
10000,hunger,250,64,752,19
10000,hunger,250,68,4,0
10000,hunger,250,72,4,0
10000,hunger,250,76,9,1
10000,hunger,250,80,126,8
10000,hunger,250,84,4,0
10000,hunger,250,92,1,0
10000,hunger,250,96,1,0
10000,hunger,250,100,22,2
10000,hunger,250,112,2,1
10000,hunger,250,120,3,0
10000,hunger,300,0,17,0
10000,hunger,300,4,52,2
10000,hunger,300,8,108,2
10000,hunger,300,12,132,1
10000,hunger,300,16,114,4
10000,hunger,300,20,133,0
10000,hunger,300,24,157,2
10000,hunger,300,28,124,2
10000,hunger,300,32,145,2
10000,hunger,300,36,736,20
10000,hunger,300,40,99,1
10000,hunger,300,44,192,7
10000,hunger,300,48,1704,45
10000,hunger,300,52,25,0
10000,hunger,300,56,32,1
10000,hunger,300,60,25,0
10000,hunger,300,64,588,26
10000,hunger,300,68,3,0
10000,hunger,300,72,4,0
10000,hunger,300,76,3,0
10000,hunger,300,80,107,8
10000,hunger,300,92,2,0
10000,hunger,300,100,19,1
10000,hunger,300,120,3,0
10000,hunger,350,0,7,0
10000,hunger,350,4,27,0
10000,hunger,350,8,67,0
10000,hunger,350,12,77,0
10000,hunger,350,16,100,1
10000,hunger,350,20,100,5
10000,hunger,350,24,151,2
10000,hunger,350,28,113,1
10000,hunger,350,32,112,5
10000,hunger,350,36,583,16
10000,hunger,350,40,65,1
10000,hunger,350,44,144,3
10000,hunger,350,48,1413,42
10000,hunger,350,52,18,2
10000,hunger,350,56,29,1
10000,hunger,350,60,33,1
10000,hunger,350,64,450,22
10000,hunger,350,68,4,0
10000,hunger,350,72,6,1
10000,hunger,350,76,3,0
10000,hunger,350,80,77,6
10000,hunger,350,96,1,0
10000,hunger,350,100,19,2
10000,hunger,350,116,1,0
10000,hunger,350,120,4,1
10000,hunger,350,144,2,0
10000,hunger,400,0,5,0
10000,hunger,400,4,20,0
10000,hunger,400,8,38,1
10000,hunger,400,12,45,0
10000,hunger,400,16,68,1
10000,hunger,400,20,70,2
10000,hunger,400,24,92,1
10000,hunger,400,28,76,0
10000,hunger,400,32,95,1
10000,hunger,400,36,436,19
10000,hunger,400,40,64,2
10000,hunger,400,44,96,2
10000,hunger,400,48,1088,27
10000,hunger,400,52,15,1
10000,hunger,400,56,20,3
10000,hunger,400,60,21,3
10000,hunger,400,64,365,17
10000,hunger,400,68,4,0
10000,hunger,400,72,2,0
10000,hunger,400,76,4,0
10000,hunger,400,80,78,2
10000,hunger,400,92,1,0
10000,hunger,400,96,1,0
10000,hunger,400,100,11,0
10000,hunger,400,120,3,0
10000,hunger,450,0,3,0
10000,hunger,450,4,8,0
10000,hunger,450,8,25,0
10000,hunger,450,12,50,0
10000,hunger,450,16,44,2
10000,hunger,450,20,56,0
10000,hunger,450,24,76,0
10000,hunger,450,28,63,2
10000,hunger,450,32,59,0
10000,hunger,450,36,348,10
10000,hunger,450,40,34,0
10000,hunger,450,44,77,3
10000,hunger,450,48,848,36
10000,hunger,450,52,13,1
10000,hunger,450,56,17,0
10000,hunger,450,60,19,0
10000,hunger,450,64,269,15
10000,hunger,450,68,3,0
10000,hunger,450,72,3,0
10000,hunger,450,76,3,1
10000,hunger,450,80,60,1
10000,hunger,450,84,1,0
10000,hunger,450,88,1,0
10000,hunger,450,96,2,0
10000,hunger,450,100,9,1
10000,hunger,450,112,1,0
10000,hunger,450,120,1,0
10000,hunger,500,0,2,0
10000,hunger,500,4,15,0
10000,hunger,500,8,16,0
10000,hunger,500,12,38,0
10000,hunger,500,16,31,0
10000,hunger,500,20,27,1
10000,hunger,500,24,52,2
10000,hunger,500,28,37,1
10000,hunger,500,32,46,0
10000,hunger,500,36,272,7
10000,hunger,500,40,28,1
10000,hunger,500,44,66,2
10000,hunger,500,48,685,27
10000,hunger,500,52,6,0
10000,hunger,500,56,13,0
10000,hunger,500,60,21,3
10000,hunger,500,64,206,6
10000,hunger,500,68,3,0
10000,hunger,500,72,3,0
10000,hunger,500,76,2,0
10000,hunger,500,80,38,4
10000,hunger,500,88,1,0
10000,hunger,500,100,5,1
10000,hunger,500,120,2,1
10000,hunger,550,0,1,0
10000,hunger,550,4,9,0
10000,hunger,550,8,12,0
10000,hunger,550,12,21,0
10000,hunger,550,16,32,0
10000,hunger,550,20,24,1
10000,hunger,550,24,52,0
10000,hunger,550,28,30,3
10000,hunger,550,32,35,1
10000,hunger,550,36,238,7
10000,hunger,550,40,16,1
10000,hunger,550,44,45,2
10000,hunger,550,48,516,23
10000,hunger,550,52,5,1
10000,hunger,550,56,9,0
10000,hunger,550,60,7,0
10000,hunger,550,64,163,13
10000,hunger,550,68,3,0
10000,hunger,550,72,3,0
10000,hunger,550,76,1,0
10000,hunger,550,80,32,5
10000,hunger,550,88,2,0
10000,hunger,550,96,1,1
10000,hunger,550,100,10,0
10000,hunger,600,0,2,0
10000,hunger,600,4,2,0
10000,hunger,600,8,11,0
10000,hunger,600,12,21,0
10000,hunger,600,16,18,0
10000,hunger,600,20,19,1
10000,hunger,600,24,40,3
10000,hunger,600,28,28,0
10000,hunger,600,32,29,2
10000,hunger,600,36,192,6
10000,hunger,600,40,17,0
10000,hunger,600,44,52,2
10000,hunger,600,48,427,24
10000,hunger,600,52,1,0
10000,hunger,600,56,6,1
10000,hunger,600,60,8,0
10000,hunger,600,64,131,11
10000,hunger,600,72,1,1
10000,hunger,600,80,16,3
10000,hunger,600,92,1,0
10000,hunger,600,100,8,2
10000,hunger,650,0,5,0
10000,hunger,650,4,2,0
10000,hunger,650,8,6,0
10000,hunger,650,12,11,0
10000,hunger,650,16,11,0
10000,hunger,650,20,17,0
10000,hunger,650,24,26,2
10000,hunger,650,28,15,0
10000,hunger,650,32,19,0
10000,hunger,650,36,145,10
10000,hunger,650,40,11,0
10000,hunger,650,44,29,5
10000,hunger,650,48,343,24
10000,hunger,650,52,3,0
10000,hunger,650,56,10,1
10000,hunger,650,60,4,0
10000,hunger,650,64,121,5
10000,hunger,650,72,2,0
10000,hunger,650,76,1,0
10000,hunger,650,80,16,1
10000,hunger,650,120,1,0
10000,hunger,700,4,2,0
10000,hunger,700,8,6,0
10000,hunger,700,12,6,0
10000,hunger,700,16,15,0
10000,hunger,700,20,15,0
10000,hunger,700,24,21,0
10000,hunger,700,28,18,1
10000,hunger,700,32,23,2
10000,hunger,700,36,113,9
10000,hunger,700,40,9,0
10000,hunger,700,44,21,2
10000,hunger,700,48,300,30
10000,hunger,700,52,4,2
10000,hunger,700,56,7,1
10000,hunger,700,60,5,0
10000,hunger,700,64,88,9
10000,hunger,700,76,1,0
10000,hunger,700,80,18,0
10000,hunger,700,88,1,1
10000,hunger,700,100,1,0
10000,hunger,750,4,2,0
10000,hunger,750,8,6,0
10000,hunger,750,12,10,1
10000,hunger,750,16,8,1
10000,hunger,750,20,7,1
10000,hunger,750,24,10,1
10000,hunger,750,28,10,1
10000,hunger,750,32,18,1
10000,hunger,750,36,94,6
10000,hunger,750,40,11,0
10000,hunger,750,44,15,2
10000,hunger,750,48,202,17
10000,hunger,750,52,2,0
10000,hunger,750,56,5,0
10000,hunger,750,60,4,1
10000,hunger,750,64,63,8
10000,hunger,750,80,17,4
10000,hunger,750,100,3,2
10000,hunger,800,4,2,0
10000,hunger,800,8,3,0
10000,hunger,800,12,6,0
10000,hunger,800,16,8,0
10000,hunger,800,20,3,0
10000,hunger,800,24,18,5
10000,hunger,800,28,10,2
10000,hunger,800,32,8,0
10000,hunger,800,36,82,7
10000,hunger,800,40,6,0
10000,hunger,800,44,17,1
10000,hunger,800,48,197,24
10000,hunger,800,52,1,0
10000,hunger,800,56,1,0
10000,hunger,800,60,3,1
10000,hunger,800,64,50,4
10000,hunger,800,72,1,0
10000,hunger,800,80,11,3
10000,hunger,800,100,3,2
10000,hunger,850,4,1,0
10000,hunger,850,8,6,0
10000,hunger,850,12,7,0
10000,hunger,850,16,7,0
10000,hunger,850,20,6,0
10000,hunger,850,24,12,0
10000,hunger,850,28,10,1
10000,hunger,850,32,7,0
10000,hunger,850,36,65,6
10000,hunger,850,40,6,0
10000,hunger,850,44,18,2
10000,hunger,850,48,138,14
10000,hunger,850,56,1,0
10000,hunger,850,60,3,0
10000,hunger,850,64,37,6
10000,hunger,850,80,10,3
10000,hunger,850,100,2,2
10000,hunger,900,8,2,0
10000,hunger,900,12,2,0
10000,hunger,900,16,6,1
10000,hunger,900,20,4,0
10000,hunger,900,24,7,1
10000,hunger,900,28,10,2
10000,hunger,900,32,9,0
10000,hunger,900,36,57,7
10000,hunger,900,40,3,3
10000,hunger,900,44,11,3
10000,hunger,900,48,112,16
10000,hunger,900,52,1,0
10000,hunger,900,56,4,0
10000,hunger,900,64,32,6
10000,hunger,900,68,1,0
10000,hunger,900,80,4,1
10000,hunger,950,4,2,0
10000,hunger,950,8,2,0
10000,hunger,950,12,7,1
10000,hunger,950,16,2,1
10000,hunger,950,20,3,0
10000,hunger,950,24,6,0
10000,hunger,950,28,8,0
10000,hunger,950,32,9,1
10000,hunger,950,36,53,1
10000,hunger,950,40,6,0
10000,hunger,950,44,13,2
10000,hunger,950,48,106,16
10000,hunger,950,52,1,0
10000,hunger,950,60,2,0
10000,hunger,950,64,34,7
10000,hunger,950,72,1,1
10000,hunger,950,76,1,0
10000,hunger,950,80,9,1
10000,hunger,950,100,1,1
10000,hunger,1000,8,2,0
10000,hunger,1000,12,2,0
10000,hunger,1000,16,2,0
10000,hunger,1000,20,8,2
10000,hunger,1000,24,6,0
10000,hunger,1000,28,5,1
10000,hunger,1000,32,6,1
10000,hunger,1000,36,43,2
10000,hunger,1000,40,4,0
10000,hunger,1000,44,7,0
10000,hunger,1000,48,82,13
10000,hunger,1000,60,2,0
10000,hunger,1000,64,26,4
10000,hunger,1000,72,1,0
10000,hunger,1000,80,6,1
10000,hunger,1050,8,3,0
10000,hunger,1050,12,4,0
10000,hunger,1050,16,6,0
10000,hunger,1050,20,4,1
10000,hunger,1050,24,1,0
10000,hunger,1050,28,2,0
10000,hunger,1050,32,3,1
10000,hunger,1050,36,43,7
10000,hunger,1050,40,4,1
10000,hunger,1050,44,3,0
10000,hunger,1050,48,77,16
10000,hunger,1050,52,1,0
10000,hunger,1050,56,2,1
10000,hunger,1050,60,2,0
10000,hunger,1050,64,16,4
10000,hunger,1050,72,1,1
10000,hunger,1050,80,8,2
10000,hunger,1100,8,1,0
10000,hunger,1100,12,3,0
10000,hunger,1100,16,5,1
10000,hunger,1100,20,2,0
10000,hunger,1100,24,4,0
10000,hunger,1100,28,6,1
10000,hunger,1100,32,5,1
10000,hunger,1100,36,31,7
10000,hunger,1100,40,2,0
10000,hunger,1100,44,5,0
10000,hunger,1100,48,48,9
10000,hunger,1100,64,26,1
10000,hunger,1100,80,7,3
10000,hunger,1150,12,1,0
10000,hunger,1150,16,1,0
10000,hunger,1150,20,1,0
10000,hunger,1150,24,5,1
10000,hunger,1150,28,1,0
10000,hunger,1150,32,3,0
10000,hunger,1150,36,30,3
10000,hunger,1150,40,1,0
10000,hunger,1150,44,6,1
10000,hunger,1150,48,47,13
10000,hunger,1150,64,17,4
10000,hunger,1150,72,1,1
