step,event,lineage,other,size
5000,birth,1,0,327
5000,birth,2,0,593
5000,birth,6,0,5
5000,birth,7,0,459
5000,birth,12,0,1152
6000,extinct,6,0,5
7000,split,40,1,5
8000,split,53,2,201
8000,split,59,2,5
8000,extinct,40,0,5
9000,split,77,7,48
9000,extinct,59,0,5
10000,split,87,2,6
10000,split,88,1,268
11000,extinct,87,0,6
12000,split,120,2,6
13000,extinct,7,0,17
13000,extinct,77,0,6
13000,extinct,120,0,6
14000,extinct,1,0,22
14000,extinct,2,0,10
14000,extinct,53,0,43
15000,split,166,12,6
17000,extinct,166,0,15
28000,extinct,88,0,11
29000,split,214,12,40
31000,extinct,214,0,10
32000,split,243,12,106
32000,split,244,12,274
35000,split,261,244,120
36000,split,264,243,67
40000,extinct,243,0,109
46000,split,278,12,80
48000,extinct,278,0,22
50000,split,296,264,138
52000,split,315,244,6
53000,extinct,315,0,6
54000,extinct,261,0,10
55000,extinct,296,0,15
58000,split,356,244,145
64000,extinct,244,0,150
65000,split,364,356,30
70000,extinct,264,0,102
71000,split,397,356,6
72000,split,407,264,189
72000,extinct,397,0,6
73000,split,415,356,57
73000,extinct,364,0,5
76000,extinct,415,0,15
81000,extinct,356,0,6
93000,split,474,407,20
96000,extinct,474,0,7
97000,extinct,407,0,40
99000,split,486,12,26
100000,extinct,486,0,26
