step,cause,age,size,n,worn
10000,hunger,0,0,12,0
10000,hunger,0,4,18,0
10000,hunger,0,8,13,0
10000,hunger,0,12,31,0
10000,hunger,0,16,54,0
10000,hunger,0,20,42,0
10000,hunger,0,24,575,1
10000,hunger,0,28,68,0
10000,hunger,0,32,96,0
10000,hunger,0,36,2869,4
10000,hunger,0,40,48,0
10000,hunger,0,44,51,0
10000,hunger,0,48,1742,2
10000,hunger,0,52,15,0
10000,hunger,0,56,10,0
10000,hunger,0,60,20,0
10000,hunger,0,64,520,0
10000,hunger,0,68,1,0
10000,hunger,0,72,2,0
10000,hunger,0,76,4,0
10000,hunger,0,80,93,0
10000,hunger,0,88,4,0
10000,hunger,0,96,3,0
10000,hunger,0,100,37,0
10000,hunger,0,104,1,1
10000,hunger,0,116,1,0
10000,hunger,0,120,11,0
10000,hunger,0,144,4,0
10000,hunger,0,168,1,0
10000,hunger,50,0,152,0
10000,hunger,50,4,189,0
10000,hunger,50,8,225,1
10000,hunger,50,12,492,0
10000,hunger,50,16,366,0
10000,hunger,50,20,397,0
10000,hunger,50,24,2809,7
10000,hunger,50,28,439,3
10000,hunger,50,32,510,0
10000,hunger,50,36,10914,47
10000,hunger,50,40,235,0
10000,hunger,50,44,175,0
10000,hunger,50,48,5348,21
10000,hunger,50,52,52,0
10000,hunger,50,56,53,0
10000,hunger,50,60,54,0
10000,hunger,50,64,1286,13
10000,hunger,50,68,12,0
10000,hunger,50,72,11,0
10000,hunger,50,76,23,0
10000,hunger,50,80,217,1
10000,hunger,50,84,2,0
10000,hunger,50,88,2,0
10000,hunger,50,92,1,0
10000,hunger,50,96,2,0
10000,hunger,50,100,18,0
10000,hunger,50,104,1,0
10000,hunger,50,120,11,0
10000,hunger,50,144,2,0
10000,hunger,100,0,105,0
10000,hunger,100,4,162,0
10000,hunger,100,8,175,0
10000,hunger,100,12,327,0
10000,hunger,100,16,274,2
10000,hunger,100,20,351,2
10000,hunger,100,24,2304,6
10000,hunger,100,28,361,2
10000,hunger,100,32,486,4
10000,hunger,100,36,9341,63
10000,hunger,100,40,212,5
10000,hunger,100,44,140,0
10000,hunger,100,48,4743,43
10000,hunger,100,52,51,0
10000,hunger,100,56,33,0
10000,hunger,100,60,46,0
10000,hunger,100,64,967,9
10000,hunger,100,68,9,0
10000,hunger,100,72,7,0
10000,hunger,100,76,11,1
10000,hunger,100,80,157,0
10000,hunger,100,84,3,0
