step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3826,0.00,121.18,91.35,946,2,0,0,1.00,1.00,1.00,1,1,1,41.1,1.762,1,2.000,0.228,4,1.000,15
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3639,0.00,107.13,97.90,829,0,0,0,1.00,1.00,1.00,1,1,4,24.8,1.152,2,2.000,0.334,4,1.000,14
100000,4.00,16,0,2,0,0,0,1.00,8,0.500,3583,0.00,107.75,117.80,946,0,0,0,1.00,1.00,1.00,1,2,2,22.7,1.930,2,2.000,0.268,4,1.000,14
100000,8.00,16,0,3,0,1,0,1.00,4,0.375,3579,0.00,87.78,123.10,946,0,0,0,1.00,1.00,1.00,2,4,2,12.1,6.096,4,2.000,0.269,4,1.000,12
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3576,-0.00,100.03,95.87,936,0,0,0,1.00,1.00,1.00,1,1,1,27.2,1.290,1,2.000,0.205,4,1.000,15
100000,4.00,16,0,1,0,1,0,1.00,8,0.250,3558,0.00,55.16,223.79,949,0,1,0,1.00,1.00,1.00,2,4,3,23.7,4.944,2,2.000,0.153,4,1.000,14
100000,4.00,16,0,1,0,1,0,1.00,8,0.250,3556,0.00,111.71,145.65,946,2,0,0,1.00,1.00,1.00,2,4,2,45.2,10.294,2,2.000,0.269,4,1.000,14
100000,8.00,16,0,1,0,3,0,1.00,6,0.125,3552,0.23,117.53,125.03,829,1,0,0,1.00,1.00,1.00,3,4,4,28.9,27.023,4,2.000,0.153,4,1.000,12
100000,4.00,16,0,1,0,1,0,1.00,8,0.250,3526,-0.00,126.53,76.09,951,0,0,0,1.00,1.00,1.00,2,3,2,23.0,1.444,2,2.000,0.093,4,1.000,14
100000,4.00,16,0,1,0,1,0,1.00,8,0.250,3464,0.36,85.44,112.63,951,0,0,0,1.00,1.00,1.00,2,3,2,23.8,7.909,2,2.000,0.098,4,1.000,14
100000,4.00,16,0,1,0,1,0,1.00,8,0.250,3450,0.00,117.38,68.23,829,1,0,0,1.00,1.00,1.00,1,3,3,33.2,8.465,2,2.000,0.153,4,1.000,14
100000,6.00,16,0,2,0,1,0,1.00,8,0.333,3429,0.00,97.00,218.36,946,0,0,0,1.00,1.00,1.00,2,2,4,7.7,15.595,3,2.000,0.269,4,1.000,13
100000,4.00,16,0,0,0,2,0,1.00,8,0.000,3420,0.00,94.19,107.37,620,0,0,0,1.00,1.00,1.00,2,4,3,9.9,5.158,2,2.000,0.103,4,1.000,14
100000,10.00,16,0,2,0,3,0,1.00,2,0.200,3401,0.00,117.45,111.97,936,1,0,0,1.00,1.00,1.00,3,3,4,34.6,11.354,5,2.000,0.184,4,1.000,11
100000,10.00,16,0,4,0,1,0,1.00,0,0.400,3397,0.00,138.66,68.22,829,0,0,0,1.00,1.00,1.00,3,4,4,8.1,12.613,5,2.000,0.326,4,1.000,11
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3385,0.00,117.46,77.39,920,1,0,0,1.00,1.00,1.00,1,1,1,35.9,3.722,1,2.000,0.076,4,1.000,15
100000,6.00,16,0,2,0,1,0,1.00,6,0.333,3381,0.00,110.77,84.34,953,0,0,0,1.00,1.00,1.00,2,4,3,25.9,0.779,3,2.000,0.104,4,1.000,13
100000,6.00,16,0,2,0,1,0,1.00,6,0.333,3325,0.00,94.84,110.03,829,0,0,0,1.00,1.00,1.00,2,3,2,10.2,6.968,3,2.000,0.205,4,1.000,13
100000,6.00,16,0,2,0,1,0,1.00,8,0.333,3316,0.00,55.50,228.86,949,0,0,0,1.00,1.00,1.00,2,3,2,23.7,4.148,3,2.000,0.056,4,1.000,13
100000,8.00,16,0,1,0,3,0,1.00,6,0.125,3312,0.00,107.98,60.27,829,0,0,0,1.00,1.00,1.00,2,4,4,18.2,5.574,4,2.000,0.219,4,1.000,12
100000,6.00,16,0,1,0,2,0,1.00,6,0.167,3311,0.58,111.09,189.84,829,0,0,0,1.00,1.00,1.00,2,3,4,25.3,22.976,3,2.000,0.146,4,1.000,13
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3309,0.17,119.48,77.82,829,0,0,0,1.00,1.00,1.00,1,1,2,0.4,8.298,2,2.000,0.146,4,1.000,14
100000,8.00,16,0,0,0,4,0,1.00,6,0.000,3279,0.37,84.57,105.70,890,0,0,0,1.00,1.00,1.00,2,4,1,19.9,7.207,4,2.000,0.026,4,1.000,12
100000,10.00,16,0,1,0,4,0,1.00,2,0.100,3246,0.10,105.21,66.45,921,0,0,0,1.00,1.00,1.00,3,4,4,20.1,8.406,5,2.000,0.125,4,1.000,11
100000,10.00,16,0,2,0,3,0,1.00,0,0.200,3225,0.01,111.83,39.75,620,1,0,0,1.00,1.00,1.00,3,4,4,35.6,5.809,5,2.000,0.103,4,1.000,11
100000,10.00,16,0,2,0,3,0,1.00,4,0.200,3197,1.54,115.08,157.00,620,0,0,0,1.00,1.00,1.00,2,2,4,23.5,41.653,5,2.000,0.123,4,1.000,11
100000,14.00,16,0,4,0,3,0,1.00,0,0.286,3183,0.00,129.26,62.31,829,2,0,0,1.00,1.00,1.00,2,4,4,49.1,10.748,7,2.000,0.325,4,1.000,9
100000,12.00,16,0,2,0,4,0,1.00,0,0.167,3153,1.39,89.67,102.88,951,2,0,0,1.00,1.00,1.00,2,4,4,37.5,28.179,6,2.000,0.120,4,1.000,10
100000,12.00,16,0,2,0,4,0,1.00,0,0.167,3080,2.72,103.63,106.59,946,0,0,0,1.00,1.00,1.00,2,4,4,18.5,18.099,6,2.000,0.269,4,1.000,10
100000,20.00,16,0,4,0,6,0,1.00,0,0.200,3066,0.00,89.91,84.98,950,0,0,0,1.00,1.00,1.00,4,4,4,27.1,16.125,10,2.000,0.178,4,1.000,6
100000,8.00,16,0,2,0,2,0,1.00,8,0.250,3059,0.00,106.87,88.05,829,1,0,0,1.00,1.00,1.00,4,3,3,28.5,10.391,4,2.000,0.326,4,1.000,12
100000,18.00,16,0,6,0,3,0,1.00,0,0.333,3051,3.44,92.85,140.68,829,0,0,0,1.00,1.00,1.00,2,4,4,20.0,51.471,9,2.000,0.153,4,1.000,7
100000,12.00,16,0,2,0,4,0,1.00,4,0.167,3038,0.33,103.34,117.83,890,1,0,0,1.00,1.00,1.00,2,4,3,28.8,39.458,6,2.000,0.026,4,1.000,10
100000,12.00,16,0,5,0,1,0,1.00,0,0.417,3030,0.00,80.73,141.73,890,1,0,0,1.00,1.00,1.00,2,4,4,33.6,6.975,6,2.000,0.032,4,1.000,10
100000,16.00,16,0,5,0,3,0,1.00,0,0.312,3006,0.00,111.00,74.19,946,2,0,0,1.00,1.00,1.00,4,4,4,37.8,8.777,8,2.000,0.269,4,1.000,8
100000,22.00,16,0,6,0,5,0,1.00,0,0.273,2995,0.20,103.55,95.76,620,2,0,0,1.00,1.00,1.00,4,4,4,49.9,45.645,11,2.000,0.119,4,1.000,5
100000,14.00,16,0,2,0,5,0,1.00,0,0.143,2992,0.04,97.06,151.48,890,2,0,0,1.00,1.00,1.00,3,4,4,43.0,49.413,7,2.000,0.026,4,1.000,9
100000,8.00,16,0,1,0,3,0,1.00,4,0.125,2986,0.00,110.92,62.45,951,0,0,0,1.00,1.00,1.00,3,4,3,22.0,9.827,4,2.000,0.093,4,1.000,12
100000,18.00,16,0,4,0,5,0,1.00,0,0.222,2986,0.01,119.58,83.82,890,1,0,0,1.00,1.00,1.00,4,4,4,30.8,32.674,9,2.000,0.026,4,1.000,7
100000,16.00,16,0,4,0,4,0,1.00,2,0.250,2967,0.00,85.92,61.67,829,0,0,0,1.00,1.00,1.00,2,4,3,24.4,0.692,8,2.000,0.217,4,1.000,8
100000,14.00,16,0,2,0,5,0,1.00,0,0.143,2958,0.00,82.24,61.94,921,0,0,0,1.00,1.00,1.00,4,4,4,20.8,16.216,7,2.000,0.125,4,1.000,9
100000,18.00,16,0,4,0,5,0,1.00,0,0.222,2955,0.01,116.62,115.87,946,2,0,0,1.00,1.00,1.00,2,4,4,44.8,40.242,9,2.000,0.269,4,1.000,7
100000,18.00,16,0,2,0,7,0,1.00,2,0.111,2944,0.00,117.31,126.60,829,2,0,0,1.00,1.00,1.00,1,4,4,52.5,51.551,9,2.000,0.153,4,1.000,7
100000,20.00,16,0,5,0,5,0,1.00,0,0.250,2938,0.00,90.67,79.28,829,0,0,0,1.00,1.00,1.00,4,4,4,25.8,14.249,10,2.000,0.146,4,1.000,6
100000,12.00,16,0,4,0,2,0,1.00,2,0.333,2938,0.00,103.42,55.64,620,0,0,0,1.00,1.00,1.00,4,3,4,20.3,8.114,6,2.000,0.110,4,1.000,10
100000,14.00,16,0,4,0,3,0,1.00,0,0.286,2938,2.35,79.77,136.95,829,0,0,0,1.00,1.00,1.00,3,4,4,20.5,18.913,7,2.000,0.159,4,1.000,9
100000,20.00,16,0,3,0,7,0,1.00,0,0.150,2937,1.67,89.01,118.01,951,2,1,0,1.00,1.00,1.00,4,4,4,44.8,19.313,10,2.000,0.098,4,1.000,6
100000,20.00,16,0,1,0,9,0,1.00,0,0.050,2922,0.00,111.60,49.21,620,2,0,0,1.00,1.00,1.00,2,4,4,49.3,18.162,10,2.000,0.071,4,1.000,6
100000,18.00,16,0,2,0,7,0,1.00,0,0.111,2917,2.58,85.90,58.30,921,1,0,0,1.00,1.00,1.00,4,4,4,28.6,9.369,9,2.000,0.124,4,1.000,7
100000,22.00,16,0,5,0,6,0,1.00,0,0.227,2903,0.00,113.89,71.64,953,2,0,0,1.00,1.00,1.00,4,4,4,40.2,51.962,11,2.000,0.053,4,1.000,5
100000,12.00,16,0,3,0,3,0,1.00,4,0.250,2895,0.00,84.49,148.45,829,0,0,0,1.00,1.00,1.00,3,4,3,23.8,25.088,6,2.000,0.153,4,1.000,10
100000,18.00,16,0,5,0,4,0,1.00,0,0.278,2885,1.85,95.72,63.89,829,0,0,0,1.00,1.00,1.00,4,4,4,24.2,21.020,9,2.000,0.276,4,1.000,7
100000,22.00,16,0,5,0,6,0,1.00,0,0.227,2883,0.03,122.23,63.83,829,0,0,0,1.00,1.00,1.00,3,4,4,19.9,39.920,11,2.000,0.153,4,1.000,5
100000,22.00,16,0,5,0,6,0,1.00,0,0.227,2883,0.00,87.96,137.20,890,0,0,0,1.00,1.00,1.00,2,4,4,25.8,46.672,11,2.000,0.026,4,1.000,5
100000,18.00,16,0,5,0,4,0,1.00,0,0.278,2866,0.00,109.49,79.30,829,0,0,0,1.00,1.00,1.00,3,4,4,19.7,19.707,9,2.000,0.325,4,1.000,7
100000,18.00,16,0,4,0,5,0,1.00,0,0.222,2866,0.00,102.78,76.97,829,0,0,0,1.00,1.00,1.00,2,4,4,27.5,34.913,9,2.000,0.153,4,1.000,7
