step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,926,30.92,2.37,4.93,0.10,14.99,0.54,1.61,0.164,0.237,479916.6,466439.0,5,141,3.72,1.71,1.20,21.2040,266.72,33410.1,0.0354,42.1852,5462,37.3472,932,3.7924,21456.9,160.59,3.3910,0.0,0.0000,1.000,0.7105
10000,1,790,33.19,2.89,5.28,0.25,17.04,0.76,1.75,0.214,0.232,461635.1,445583.0,5,139,4.02,1.86,1.24,20.3731,225.61,34002.8,0.0295,40.2681,5461,37.3404,603,3.5968,20421.8,80.07,14.9824,0.0,0.0000,1.000,0.1979
10000,2,629,33.37,2.68,5.06,0.27,16.73,0.68,1.65,0.170,0.177,402557.1,345493.6,4,123,3.86,1.81,1.15,15.7600,117.71,39281.4,0.0287,34.7174,5461,37.3404,575,3.0477,16414.8,59.33,27.2504,0.0,0.0000,1.000,0.0179
20000,0,969,25.06,2.99,4.73,0.09,11.85,0.85,1.83,0.199,0.219,266568.2,208180.5,2,128,3.56,1.93,1.28,5.5989,348.57,27596.1,0.0000,26.1318,5462,15.8151,628,0.6481,3935.1,160.59,1.5931,0.0,0.0000,1.000,0.7105
20000,1,873,23.33,2.57,4.93,0.04,9.75,0.70,1.70,0.172,0.172,143845.2,97584.0,2,147,3.36,1.79,1.21,2.4560,373.27,37018.5,0.0000,14.0760,5461,15.8122,304,0.2335,1375.4,80.07,4.5247,0.0,0.0000,1.000,0.1979
20000,2,672,24.10,2.16,4.64,0.14,10.87,0.55,1.56,0.141,0.137,99422.6,61643.8,2,142,3.42,1.62,1.18,1.4590,170.70,47304.8,0.0000,9.6846,5461,15.8122,232,0.1342,778.9,59.33,6.8378,0.0,0.0000,1.000,0.0179
30000,0,1200,24.15,0.29,5.22,0.22,8.58,0.00,1.11,0.000,0.198,458763.5,411824.2,12,222,2.75,1.10,1.10,13.5774,139.28,28735.4,0.0000,44.4245,5462,38.7162,1117,2.5170,16010.6,160.59,3.4398,0.0,0.0000,1.000,0.7105
30000,1,1222,23.82,0.20,4.95,0.21,9.15,0.00,1.08,0.000,0.201,439708.3,392902.2,13,206,2.71,1.06,1.08,12.9608,142.53,29998.8,0.0000,42.5549,5461,38.7091,782,2.5226,16040.7,80.07,15.3408,0.0,0.0000,1.000,0.1979
30000,2,916,23.50,0.17,5.54,0.20,7.67,0.00,1.08,0.000,0.143,375168.8,325661.2,13,269,2.67,1.05,1.08,9.7986,119.40,38516.6,0.0000,36.5135,5461,38.7091,654,1.8523,11586.6,59.33,27.6615,0.0,0.0000,1.000,0.0179
40000,0,1163,23.54,0.06,4.76,0.14,9.03,0.00,1.02,0.000,0.186,278202.7,180984.6,9,186,2.74,1.02,1.02,4.2053,186.39,20963.1,0.0000,27.1958,5462,16.8878,1031,0.9499,5541.1,160.59,1.6408,0.0,0.0000,1.000,0.7105
40000,1,1025,24.05,0.12,5.12,0.15,8.61,0.00,1.04,0.000,0.164,147621.4,83748.6,9,257,2.78,1.01,1.04,2.0008,171.64,32564.6,0.0000,14.5426,5461,16.8847,806,0.3824,2163.5,80.07,4.7093,0.0,0.0000,1.000,0.1979
40000,2,737,23.66,0.08,4.87,0.06,9.09,0.00,1.03,0.000,0.119,101041.6,51475.1,8,257,2.80,1.01,1.03,1.2098,92.82,45632.5,0.0000,10.0323,5461,16.8847,697,0.2288,1246.9,59.33,7.0311,0.0,0.0000,1.000,0.0179
50000,0,1350,25.27,0.10,5.31,0.21,8.94,0.00,1.04,0.000,0.224,479244.6,356532.2,15,226,2.62,1.02,1.04,11.6003,178.94,27406.2,0.0001,45.5020,5462,41.5721,903,4.4002,25765.2,160.59,3.5775,0.0,0.0000,1.000,0.7105
50000,1,1152,24.74,0.12,5.22,0.31,8.69,0.00,1.04,0.000,0.190,456380.6,332527.2,18,256,2.70,1.04,1.05,11.3405,172.30,29080.1,0.0001,43.2983,5461,41.5645,779,4.5118,26227.3,80.07,15.9629,0.0,0.0000,1.000,0.1979
50000,2,876,24.91,0.02,5.53,0.23,8.32,0.00,1.01,0.000,0.141,391245.3,273424.1,16,284,2.72,1.01,1.01,8.7330,173.59,38133.8,0.0000,37.3613,5461,41.5645,669,3.3371,19146.1,59.33,28.8328,0.0,0.0000,1.000,0.0179
60000,0,1101,25.15,0.04,5.19,0.16,9.18,0.00,1.01,0.000,0.184,281396.1,160124.8,7,169,2.72,1.01,1.02,3.6664,113.48,20434.1,0.0000,27.5296,5462,17.2772,999,1.1611,7075.8,160.59,1.6743,0.0,0.0000,1.000,0.7105
60000,1,910,25.31,0.03,4.92,0.14,9.99,0.00,1.01,0.000,0.157,149625.0,72810.2,8,287,2.74,1.00,1.01,1.7624,133.19,32301.1,0.0000,14.7887,5461,17.2741,878,0.4520,2720.4,80.07,4.7215,0.0,0.0000,1.000,0.1979
60000,2,672,24.42,0.01,5.30,0.40,8.08,0.00,1.00,0.000,0.106,101833.2,45598.8,8,287,2.73,1.00,1.00,1.1640,69.64,46337.5,0.0000,10.0680,5461,17.2741,698,0.2685,1534.5,59.33,7.0493,0.0,0.0000,1.000,0.0179
70000,0,1226,25.87,0.03,5.25,0.14,9.73,0.00,1.01,0.000,0.212,482975.0,345195.3,19,249,2.73,1.01,1.00,11.7604,208.68,26318.2,0.0000,45.8227,5462,42.0361,1038,4.8168,29104.2,160.59,3.6177,0.0,0.0000,1.000,0.7105
