step,cause,age,size,n,worn
10000,hunger,0,0,15,0
10000,hunger,0,4,27,0
10000,hunger,0,8,69,0
10000,hunger,0,12,117,0
10000,hunger,0,16,211,0
10000,hunger,0,20,260,0
10000,hunger,0,24,659,2
10000,hunger,0,28,269,0
10000,hunger,0,32,272,1
10000,hunger,0,36,1288,2
10000,hunger,0,40,126,0
10000,hunger,0,44,134,0
10000,hunger,0,48,1881,3
10000,hunger,0,52,29,0
10000,hunger,0,56,36,0
10000,hunger,0,60,40,0
10000,hunger,0,64,449,1
10000,hunger,0,68,2,0
10000,hunger,0,72,3,0
10000,hunger,0,76,5,0
10000,hunger,0,80,88,0
10000,hunger,0,92,2,0
10000,hunger,0,96,5,0
10000,hunger,0,100,39,0
10000,hunger,0,120,14,0
10000,hunger,0,136,1,0
10000,hunger,0,144,2,0
10000,hunger,0,168,2,0
10000,hunger,50,0,197,1
10000,hunger,50,4,321,0
10000,hunger,50,8,612,0
10000,hunger,50,12,1029,3
10000,hunger,50,16,992,0
10000,hunger,50,20,1427,5
10000,hunger,50,24,2812,6
10000,hunger,50,28,1143,4
10000,hunger,50,32,902,2
10000,hunger,50,36,4318,20
10000,hunger,50,40,394,1
10000,hunger,50,44,366,3
10000,hunger,50,48,7159,26
10000,hunger,50,52,115,1
10000,hunger,50,56,69,0
10000,hunger,50,60,60,0
10000,hunger,50,64,1060,5
10000,hunger,50,68,16,0
10000,hunger,50,72,14,0
10000,hunger,50,76,20,0
10000,hunger,50,80,322,5
10000,hunger,50,88,3,0
10000,hunger,50,92,2,0
10000,hunger,50,96,2,0
10000,hunger,50,100,23,0
10000,hunger,50,104,1,0
10000,hunger,50,120,5,0
10000,hunger,100,0,135,0
10000,hunger,100,4,252,0
10000,hunger,100,8,399,0
10000,hunger,100,12,641,2
10000,hunger,100,16,713,2
10000,hunger,100,20,1106,6
10000,hunger,100,24,2305,10
10000,hunger,100,28,790,2
10000,hunger,100,32,714,5
10000,hunger,100,36,3666,21
10000,hunger,100,40,288,1
10000,hunger,100,44,316,5
10000,hunger,100,48,5502,37
10000,hunger,100,52,91,1
10000,hunger,100,56,54,0
10000,hunger,100,60,70,1
10000,hunger,100,64,678,8
10000,hunger,100,68,11,0
10000,hunger,100,72,10,0
10000,hunger,100,76,19,0
10000,hunger,100,80,267,4
10000,hunger,100,88,1,0
10000,hunger,100,96,1,1
10000,hunger,100,100,28,0
10000,hunger,100,112,2,0
10000,hunger,100,120,5,0
10000,hunger,100,144,1,0
10000,hunger,150,0,36,0
10000,hunger,150,4,143,1
10000,hunger,150,8,299,0
10000,hunger,150,12,545,5
10000,hunger,150,16,556,2
10000,hunger,150,20,813,3
10000,hunger,150,24,1719,12
10000,hunger,150,28,660,6
10000,hunger,150,32,576,3
10000,hunger,150,36,3011,29
10000,hunger,150,40,239,2
10000,hunger,150,44,272,3
10000,hunger,150,48,4478,58
10000,hunger,150,52,86,4
10000,hunger,150,56,49,1
10000,hunger,150,60,44,1
10000,hunger,150,64,557,7
10000,hunger,150,68,15,0
10000,hunger,150,72,9,0
10000,hunger,150,76,13,0
10000,hunger,150,80,276,3
10000,hunger,150,84,1,0
10000,hunger,150,100,34,1
10000,hunger,150,120,3,0
10000,hunger,150,144,1,1
10000,hunger,200,0,18,0
10000,hunger,200,4,114,1
10000,hunger,200,8,205,2
10000,hunger,200,12,383,1
10000,hunger,200,16,411,3
10000,hunger,200,20,616,6
10000,hunger,200,24,1261,10
10000,hunger,200,28,446,5
10000,hunger,200,32,467,4
10000,hunger,200,36,2243,21
10000,hunger,200,40,199,3
10000,hunger,200,44,220,1
10000,hunger,200,48,3364,59
10000,hunger,200,52,68,1
10000,hunger,200,56,39,1
10000,hunger,200,60,23,0
10000,hunger,200,64,394,5
10000,hunger,200,68,15,1
10000,hunger,200,72,5,1
10000,hunger,200,76,19,0
10000,hunger,200,80,203,6
10000,hunger,200,84,1,0
10000,hunger,200,88,4,0
10000,hunger,200,96,3,0
10000,hunger,200,100,22,0
10000,hunger,200,120,6,1
10000,hunger,250,0,11,0
10000,hunger,250,4,71,0
10000,hunger,250,8,161,0
10000,hunger,250,12,271,2
10000,hunger,250,16,279,8
10000,hunger,250,20,394,4
10000,hunger,250,24,924,8
10000,hunger,250,28,332,3
10000,hunger,250,32,311,11
10000,hunger,250,36,1607,22
10000,hunger,250,40,145,2
10000,hunger,250,44,163,4
10000,hunger,250,48,2370,50
10000,hunger,250,52,48,1
10000,hunger,250,56,27,0
10000,hunger,250,60,36,0
10000,hunger,250,64,336,7
10000,hunger,250,68,3,0
10000,hunger,250,72,5,1
10000,hunger,250,76,9,0
10000,hunger,250,80,144,4
10000,hunger,250,84,1,0
10000,hunger,250,96,1,0
10000,hunger,250,100,21,1
10000,hunger,250,120,7,2
10000,hunger,250,144,1,0
10000,hunger,250,168,1,0
10000,hunger,300,0,6,0
10000,hunger,300,4,62,0
10000,hunger,300,8,84,1
10000,hunger,300,12,179,4
10000,hunger,300,16,179,2
10000,hunger,300,20,329,2
10000,hunger,300,24,620,12
10000,hunger,300,28,210,4
10000,hunger,300,32,224,5
10000,hunger,300,36,1110,17
10000,hunger,300,40,108,3
10000,hunger,300,44,108,3
10000,hunger,300,48,1824,52
10000,hunger,300,52,36,1
10000,hunger,300,56,20,2
10000,hunger,300,60,36,2
10000,hunger,300,64,245,9
10000,hunger,300,68,11,0
10000,hunger,300,72,4,0
10000,hunger,300,76,10,0
10000,hunger,300,80,118,9
10000,hunger,300,84,2,0
10000,hunger,300,88,2,0
10000,hunger,300,92,1,0
10000,hunger,300,96,2,0
10000,hunger,300,100,16,0
10000,hunger,300,120,5,0
10000,hunger,300,144,1,0
10000,hunger,350,0,5,0
10000,hunger,350,4,36,0
10000,hunger,350,8,82,1
10000,hunger,350,12,125,2
10000,hunger,350,16,128,2
10000,hunger,350,20,226,1
10000,hunger,350,24,457,13
10000,hunger,350,28,156,4
10000,hunger,350,32,139,1
10000,hunger,350,36,842,12
10000,hunger,350,40,81,0
10000,hunger,350,44,84,3
10000,hunger,350,48,1384,42
10000,hunger,350,52,32,2
10000,hunger,350,56,15,0
10000,hunger,350,60,17,1
10000,hunger,350,64,228,12
10000,hunger,350,68,6,0
10000,hunger,350,72,8,0
10000,hunger,350,76,3,0
10000,hunger,350,80,65,4
10000,hunger,350,84,2,0
10000,hunger,350,92,1,0
10000,hunger,350,96,2,0
10000,hunger,350,100,14,1
10000,hunger,350,108,1,0
10000,hunger,350,112,1,0
10000,hunger,350,120,4,0
10000,hunger,350,168,1,0
10000,hunger,400,0,7,0
10000,hunger,400,4,22,0
10000,hunger,400,8,57,2
10000,hunger,400,12,89,2
10000,hunger,400,16,88,3
10000,hunger,400,20,142,5
10000,hunger,400,24,342,8
10000,hunger,400,28,118,1
10000,hunger,400,32,108,1
10000,hunger,400,36,647,15
10000,hunger,400,40,61,2
10000,hunger,400,44,71,2
10000,hunger,400,48,1009,40
