step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3685,0.00,106.25,113.25,964,0,0,0,1.00,1.00,1.00,1,1,1,12.1,2.317,1,2.000,0.951,4,1.000,11
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,3583,0.00,143.31,46.19,964,2,0,0,1.00,1.00,1.00,1,1,1,40.1,1.274,1,2.000,0.946,4,1.000,12
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3578,0.00,118.45,62.25,964,1,0,0,1.00,1.00,1.00,1,1,1,32.0,2.570,1,2.000,0.947,4,1.000,9
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3504,0.00,140.23,109.45,964,2,0,0,1.00,1.00,1.00,1,1,1,50.0,5.031,1,2.000,0.956,4,1.000,12
100000,6.00,23,0,1,0,2,0,1.00,12,0.167,3460,0.04,192.67,43.20,964,2,0,0,1.00,1.00,1.00,2,2,2,43.3,6.493,3,2.000,0.942,5,1.000,16
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,3457,0.00,106.24,90.23,964,0,0,0,1.00,1.00,1.00,1,1,1,6.0,6.153,1,2.000,0.947,4,1.000,10
100000,3.00,16,0,0,1,1,0,1.00,10,0.000,3412,0.00,130.99,91.20,964,2,0,0,1.00,1.00,1.00,1,2,1,39.6,11.073,2,2.000,0.964,4,1.000,8
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3396,0.00,165.21,16.67,1121,2,0,0,1.00,1.00,1.00,1,1,1,46.0,3.482,1,2.000,0.980,4,1.000,10
100000,6.00,16,0,0,0,3,0,1.00,8,0.000,3362,-0.00,162.71,72.65,964,0,0,0,1.00,1.00,1.00,2,1,3,25.4,15.283,3,2.000,0.964,4,1.000,9
100000,6.00,16,0,1,0,2,0,1.00,8,0.167,3344,0.76,115.60,58.32,1118,1,0,0,1.00,1.00,1.00,2,2,2,26.5,3.325,3,2.000,0.994,4,1.000,9
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,3342,0.38,144.35,38.42,964,0,0,0,1.00,1.00,1.00,1,2,1,1.4,10.107,2,2.000,0.946,4,1.000,9
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,3340,0.00,164.61,62.01,1121,0,0,0,1.00,1.00,1.00,2,1,2,19.4,17.021,2,2.000,0.976,4,1.000,5
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3338,0.22,175.26,41.31,1121,1,0,0,1.00,1.00,1.00,1,2,1,28.5,16.860,2,2.000,0.976,4,1.000,9
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3332,0.00,126.15,94.26,1120,2,0,0,1.00,1.00,1.00,1,1,1,46.0,3.912,1,2.000,0.942,4,1.000,13
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3329,-0.00,143.38,70.02,964,0,0,0,1.00,1.00,1.00,1,1,1,23.6,0.667,1,2.000,0.946,4,1.000,9
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3325,0.00,180.52,10.07,964,1,0,0,1.00,1.00,1.00,1,2,1,28.3,11.190,2,2.000,0.936,4,1.000,9
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3324,0.00,143.84,15.43,964,0,0,0,1.00,1.00,1.00,1,1,2,16.8,1.827,2,2.000,0.942,4,1.000,11
100000,10.00,16,0,2,0,3,0,1.00,4,0.200,3320,0.11,198.08,30.58,1121,0,0,0,1.00,1.00,1.00,3,3,3,20.0,41.521,5,2.000,0.975,4,1.000,9
