step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,914,35.36,3.87,5.04,1.38,16.40,0.77,2.24,0.348,0.281,480578.2,350450.0,4,82,4.53,2.17,1.33,17.3789,398.89,34738.7,0.0342,42.0553,5462,38.9114,716,3.3181,20034.8,147.65,3.0508,0.0,0.0000,1.000,0.6946
10000,1,700,37.37,3.95,5.32,1.13,18.07,0.83,2.26,0.383,0.226,484852.2,378412.8,3,96,4.72,2.26,1.30,19.0492,262.74,33398.4,0.0285,42.4719,5461,38.9043,781,3.4759,21284.5,90.55,10.8117,0.0,0.0000,1.000,0.3296
10000,2,594,39.89,4.11,6.38,1.44,18.85,0.93,2.31,0.431,0.210,398437.8,297898.6,3,134,4.97,2.27,1.23,14.3021,216.03,39417.2,0.0271,34.3784,5461,38.9043,629,2.5473,14692.7,61.79,26.3628,0.0,0.0000,1.000,0.1150
20000,0,827,32.15,3.85,6.44,1.20,12.32,1.02,2.25,0.422,0.225,245952.8,181656.8,3,96,4.15,2.19,1.27,4.5935,329.15,22101.9,0.7074,24.2850,5462,15.0295,846,0.6945,3970.1,147.65,1.4093,0.0,0.0000,1.000,0.6946
20000,1,788,29.54,3.61,5.44,1.38,11.69,0.86,2.21,0.343,0.200,135378.1,89328.9,3,103,3.88,2.15,1.32,2.1623,328.76,39610.9,0.0000,13.3686,5461,15.0268,760,0.2877,1621.3,90.55,2.9936,0.0,0.0000,1.000,0.3296
20000,2,610,28.90,3.07,6.03,1.20,11.65,0.91,1.96,0.343,0.153,99157.6,62056.4,3,139,3.85,1.92,1.18,1.3996,191.72,48507.5,0.0000,9.8120,5461,15.0268,535,0.1669,888.1,61.79,6.7566,0.0,0.0000,1.000,0.1150
30000,0,971,34.00,4.19,5.36,0.44,15.34,0.80,2.39,0.385,0.281,447665.6,395557.6,2,85,4.35,2.35,1.31,13.6386,400.10,33082.6,0.0061,43.1714,5462,37.3832,872,2.4539,15304.7,147.65,3.0316,0.0,0.0000,1.000,0.6946
30000,1,842,33.91,4.56,5.65,0.34,13.95,0.91,2.51,0.454,0.235,455125.9,405607.8,3,103,4.23,2.43,1.38,14.4092,313.90,33375.1,0.0000,43.7929,5461,37.3763,840,2.7350,17192.0,90.55,10.8548,0.0,0.0000,1.000,0.3296
30000,2,560,37.60,5.01,6.22,0.59,15.85,0.97,2.64,0.480,0.178,360673.5,303392.1,2,102,4.52,2.62,1.39,9.6883,136.96,39035.9,0.0000,35.0184,5461,37.3763,704,1.8733,11394.3,61.79,26.4157,0.0,0.0000,1.000,0.1150
40000,0,939,28.52,4.27,5.56,0.32,11.57,0.88,2.53,0.423,0.235,244977.1,189055.3,3,105,3.92,2.57,1.37,4.7163,396.90,21371.8,0.6356,24.2323,5462,14.9520,1000,0.6343,3740.5,147.65,1.3981,0.0,0.0000,1.000,0.6946
40000,1,780,26.93,3.18,5.16,0.17,12.73,0.78,2.12,0.377,0.188,133317.0,98224.1,3,106,3.86,2.14,1.23,2.2809,215.43,39110.9,0.0000,13.2201,5461,14.9493,880,0.2573,1439.9,90.55,2.9302,0.0,0.0000,1.000,0.3296
40000,2,565,28.57,3.87,6.15,0.07,11.79,0.98,2.40,0.458,0.142,97925.0,67635.2,2,166,3.97,2.35,1.30,1.4921,145.31,48377.8,0.0000,9.6930,5461,14.9493,653,0.1603,872.5,61.79,6.6384,0.0,0.0000,1.000,0.1150
50000,0,1094,25.61,3.17,4.53,0.15,12.00,0.79,2.20,0.388,0.249,453439.6,435548.9,2,122,3.63,2.14,1.29,15.4537,337.48,34636.3,0.0166,43.2242,5462,37.8132,850,3.2419,19490.6,147.65,3.1037,0.0,0.0000,1.000,0.6946
50000,1,902,26.50,3.54,5.16,0.15,11.44,0.88,2.31,0.436,0.209,458237.8,427262.2,2,141,3.75,2.27,1.27,15.6399,280.86,34244.1,0.0000,43.5311,5461,37.8063,739,3.7550,22524.2,90.55,11.0158,0.0,0.0000,1.000,0.3296
50000,2,726,26.20,3.45,5.27,0.08,11.35,0.89,2.27,0.445,0.167,364839.7,334359.2,2,165,3.67,2.21,1.26,10.6451,201.61,40148.2,0.0000,34.9911,5461,37.8063,491,2.3092,13733.8,61.79,26.2406,0.0,0.0000,1.000,0.1150
60000,0,1150,19.19,2.43,3.98,0.15,8.76,0.83,1.97,0.373,0.201,240703.0,199487.5,2,160,3.31,2.04,1.18,4.6978,350.77,23607.3,0.3741,23.6281,5462,14.5629,563,0.3326,2078.7,147.65,1.3433,0.0,0.0000,1.000,0.6946
60000,1,1060,19.32,2.57,4.05,0.23,8.49,0.89,2.05,0.408,0.186,131866.2,109982.9,2,178,3.32,2.12,1.18,2.3829,305.51,41462.9,0.0000,12.8548,5461,14.5602,379,0.1389,850.6,90.55,2.8252,0.0,0.0000,1.000,0.3296
60000,2,832,19.06,2.45,3.92,0.14,8.69,0.88,1.99,0.392,0.146,96362.6,76837.5,2,221,3.30,2.07,1.17,1.6117,236.04,49690.9,0.0000,9.4690,5461,14.5602,231,0.0537,351.4,61.79,6.4842,0.0,0.0000,1.000,0.1150
70000,0,1205,19.11,2.64,3.59,0.19,8.77,0.88,2.12,0.433,0.209,447033.9,495140.3,3,122,3.27,2.23,1.21,15.6950,344.26,36448.0,0.0053,43.0621,5462,37.4469,706,2.1460,13971.9,147.65,3.0038,0.0,0.0000,1.000,0.6946
70000,1,1074,18.96,2.67,3.69,0.19,8.45,0.92,2.16,0.453,0.186,453938.3,499472.6,4,178,3.25,2.23,1.29,16.4745,244.59,35032.7,0.0000,43.7262,5461,37.4401,726,2.6233,16717.5,90.55,10.7482,0.0,0.0000,1.000,0.3296
