step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn
100000,4.51,14,0,0,0,4,0,1.00,18,0.000,1662,0.33,87.64,1.90,12,0,1,0,1.00,1.00,1.00,1,2,3,24.2,22.481,4,1.127,0.385,7,1.000,0
100000,4.03,21,0,0,0,4,0,1.00,18,0.000,1533,0.00,51.91,4.88,12,0,1,0,1.00,1.00,1.00,1,2,3,15.7,1.317,4,1.009,0.389,7,1.000,1
100000,2.25,14,0,0,0,2,0,1.00,22,0.000,1451,0.12,48.34,2.90,12,2,1,0,1.00,1.00,1.00,1,1,2,40.0,2.363,2,1.127,0.385,7,1.000,0
100000,16.66,25,5,0,0,4,0,3.62,4,0.000,1393,0.09,27.46,55.26,12,0,0,0,3.00,1.80,5.67,3,3,5,25.7,0.704,9,1.190,0.383,5,1.000,0
100000,1.05,7,0,0,0,1,0,1.00,24,0.000,1310,0.00,44.71,2.03,12,2,1,0,1.00,1.00,1.00,1,1,1,39.5,5.251,1,1.050,0.384,7,1.000,0
100000,10.09,21,0,0,0,10,0,1.00,12,0.000,1261,0.00,78.26,4.75,12,2,1,0,1.00,1.00,1.00,3,3,5,43.8,21.939,10,1.009,0.389,7,1.000,0
100000,10.15,14,0,0,0,9,0,1.00,14,0.000,1253,0.01,64.89,2.56,12,2,2,0,1.00,1.00,1.00,4,2,5,43.3,22.346,9,1.127,0.385,7,1.000,0
100000,1.02,18,0,0,0,1,0,1.00,20,0.000,1241,0.00,28.78,6.79,12,1,1,0,1.00,1.00,1.00,1,1,1,29.1,2.283,1,1.022,0.394,6,1.000,0
100000,18.12,25,5,3,0,5,2,3.10,0,0.166,1235,-0.00,31.06,103.30,12,0,0,2,3.00,1.80,3.80,3,5,5,21.5,10.286,13,1.006,0.361,5,1.000,0
100000,14.09,25,5,0,0,4,0,3.62,4,0.000,1185,0.00,53.01,12.93,12,0,0,0,3.00,1.80,5.67,3,3,5,1.8,13.034,9,1.006,0.361,5,1.000,0
100000,8.18,18,0,0,0,8,0,1.00,12,0.000,1174,0.00,64.38,3.39,12,2,2,0,1.00,1.00,1.00,2,3,3,46.5,10.867,8,1.022,0.394,6,1.000,0
100000,17.83,25,5,0,0,7,0,3.50,4,0.000,1148,0.00,52.16,5.39,12,1,1,0,3.00,1.40,5.67,3,3,5,38.3,7.009,12,1.049,0.380,5,1.000,0
100000,1.02,21,0,0,0,1,0,1.00,24,0.000,1134,0.00,41.74,0.47,12,1,1,0,1.00,1.00,1.00,1,1,1,35.6,2.867,1,1.018,0.392,7,1.000,0
100000,3.01,18,0,0,0,3,0,1.00,16,0.000,1125,0.40,55.47,2.33,12,2,2,0,1.00,1.00,1.00,2,2,2,45.5,12.394,3,1.004,0.403,6,1.000,1
100000,1.13,14,0,0,0,1,0,1.00,24,0.000,1121,0.00,38.72,2.62,12,2,2,0,1.00,1.00,1.00,1,1,1,40.6,0.757,1,1.127,0.385,7,1.000,0
100000,21.42,25,5,3,0,7,2,3.00,0,0.140,1107,0.00,33.34,13.68,12,0,0,2,3.00,1.40,3.80,4,5,5,4.6,2.645,15,1.071,0.373,5,1.000,1
100000,2.25,14,0,0,0,2,0,1.00,22,0.000,1095,-0.00,44.90,3.74,12,1,0,0,1.00,1.00,1.00,2,1,2,30.1,11.271,2,1.127,0.385,7,1.000,0
100000,17.27,18,0,0,0,17,0,1.00,6,0.000,1083,1.58,75.49,3.32,12,1,1,0,1.00,1.00,1.00,6,3,6,36.0,43.288,17,1.016,0.402,6,1.000,1
100000,7.11,18,0,0,0,7,0,1.00,12,0.000,1083,0.94,56.26,2.98,12,0,0,0,1.00,1.00,1.00,1,3,3,24.1,25.263,7,1.016,0.402,6,1.000,0
100000,3.38,14,0,0,0,3,0,1.00,20,0.000,1075,0.09,46.62,2.68,12,0,2,0,1.00,1.00,1.00,2,2,2,22.4,7.135,3,1.127,0.385,7,1.000,0
100000,16.10,25,5,1,0,5,1,3.33,2,0.062,1062,0.00,40.37,16.88,12,1,2,1,3.00,1.80,4.50,2,4,5,37.9,7.592,11,1.006,0.361,5,1.000,0
100000,18.25,25,5,3,0,3,1,3.62,4,0.164,1053,0.00,12.95,69.88,12,0,0,1,3.00,1.80,5.67,3,3,5,20.7,13.185,11,1.140,0.329,5,1.000,0
100000,20.13,25,5,3,0,7,2,3.00,0,0.149,1048,0.00,25.49,50.02,12,0,0,2,3.00,1.40,3.80,3,5,5,27.7,9.951,15,1.006,0.361,5,1.000,0
100000,11.07,25,5,0,0,1,0,4.29,6,0.000,1036,0.00,34.24,25.62,12,1,0,0,3.00,2.60,8.00,2,2,5,31.7,6.013,6,1.006,0.361,5,1.000,1
100000,4.03,21,0,0,0,4,0,1.00,18,0.000,1015,0.00,44.24,6.49,12,1,1,0,1.00,1.00,1.00,2,1,4,32.1,11.135,4,1.009,0.389,7,1.000,0
100000,22.81,25,5,7,0,3,3,3.00,0,0.307,988,1.49,10.13,61.85,12,2,2,3,3.00,1.40,3.80,3,5,5,39.5,9.035,15,1.140,0.329,5,1.000,0
100000,14.09,25,5,1,0,3,1,3.44,2,0.071,982,0.00,40.04,20.12,12,1,1,1,3.00,2.20,4.50,4,4,5,32.6,4.044,9,1.006,0.361,5,1.000,0
100000,12.10,21,0,0,0,12,0,1.00,14,0.000,980,0.00,46.72,4.58,12,1,1,0,1.00,1.00,1.00,2,3,4,29.1,16.714,12,1.009,0.389,7,1.000,0
100000,15.97,28,0,0,0,16,0,1.00,12,0.000,973,0.00,53.80,2.42,12,0,0,0,1.00,1.00,1.00,4,4,4,4.0,12.782,16,0.998,0.411,7,1.000,0
100000,6.05,7,0,0,0,6,0,1.00,14,0.000,966,0.00,24.12,3.23,12,0,0,0,1.00,1.00,1.00,3,1,6,17.9,7.692,6,1.009,0.354,7,1.000,0
100000,2.04,14,0,0,0,2,0,1.00,22,0.000,960,0.00,39.83,3.01,12,0,0,0,1.00,1.00,1.00,1,1,2,21.8,3.546,2,1.020,0.427,7,1.000,0
100000,7.16,18,0,0,0,7,0,1.00,12,0.000,952,0.00,27.44,5.89,12,1,1,0,1.00,1.00,1.00,2,3,3,36.8,8.045,7,1.022,0.394,6,1.000,0
100000,6.10,18,0,0,0,6,0,1.00,14,0.000,951,0.00,40.98,2.86,12,1,0,0,1.00,1.00,1.00,1,2,3,32.6,0.760,6,1.016,0.402,6,1.000,0
100000,2.80,6,0,0,0,3,0,1.00,16,0.000,946,0.45,29.15,1.61,12,2,0,0,1.00,1.00,1.00,2,1,3,40.8,14.003,3,0.934,0.346,6,1.000,0
100000,17.14,25,5,3,0,4,1,3.33,2,0.175,944,-0.00,24.60,58.65,12,0,0,1,3.00,1.80,4.50,3,4,5,8.5,2.438,12,1.008,0.352,5,1.000,0
100000,1.05,7,0,0,0,1,0,1.00,24,0.000,940,0.00,29.41,3.85,12,1,0,0,1.00,1.00,1.00,1,1,1,28.3,5.251,1,1.050,0.384,7,1.000,0
100000,3.42,8,0,0,0,3,0,1.00,24,0.000,926,0.00,38.39,1.37,12,0,2,0,1.00,1.00,1.00,1,1,3,21.5,15.292,3,1.140,0.397,8,1.000,0
100000,12.27,18,0,0,0,12,0,1.00,8,0.000,923,2.61,47.29,3.95,12,2,1,0,1.00,1.00,1.00,2,3,5,41.8,17.443,12,1.022,0.394,6,1.000,0
100000,18.12,25,5,3,0,5,2,3.10,0,0.166,922,0.00,34.10,10.29,12,0,0,2,3.00,1.80,3.80,4,5,5,14.4,10.634,13,1.006,0.361,5,1.000,0
100000,21.14,25,5,5,0,6,2,3.10,0,0.237,917,0.00,38.64,25.98,12,2,1,2,3.00,1.80,3.80,3,5,5,40.8,23.026,16,1.006,0.361,5,1.000,0
100000,2.25,14,0,0,0,2,0,1.00,22,0.000,913,0.00,35.73,1.34,12,2,1,0,1.00,1.00,1.00,2,1,2,49.7,1.847,2,1.127,0.385,7,1.000,0
100000,2.02,21,0,0,0,2,0,1.00,22,0.000,912,0.28,40.91,2.12,12,1,1,0,1.00,1.00,1.00,1,2,1,31.3,3.770,2,1.009,0.389,7,1.000,0
100000,15.09,25,5,0,0,5,0,3.50,4,0.000,911,1.01,46.27,39.63,12,0,1,0,3.00,1.40,5.67,3,3,5,14.1,4.387,10,1.006,0.361,5,1.000,0
100000,18.12,25,5,4,0,4,2,3.20,0,0.221,908,1.97,31.05,46.90,12,0,1,2,3.00,2.20,3.80,3,5,5,26.7,22.146,13,1.006,0.361,5,1.000,0
100000,4.06,18,0,0,0,4,0,1.00,14,0.000,907,0.00,45.51,5.44,12,0,0,0,1.00,1.00,1.00,2,1,4,4.7,7.073,4,1.016,0.402,6,1.000,0
100000,12.08,25,5,0,0,2,0,4.14,6,0.000,904,0.07,26.87,42.19,12,2,1,0,3.00,2.20,8.00,2,2,5,39.2,5.935,7,1.006,0.361,5,1.000,0
100000,3.07,18,0,0,0,3,0,1.00,16,0.000,904,0.00,34.61,6.30,12,2,2,0,1.00,1.00,1.00,1,3,1,40.3,4.370,3,1.022,0.394,6,1.000,0
100000,2.25,14,0,0,0,2,0,1.00,22,0.000,892,0.12,35.80,6.28,12,1,0,0,1.00,1.00,1.00,1,2,1,38.1,11.273,2,1.127,0.385,7,1.000,0
100000,4.82,18,0,0,0,5,0,1.00,14,0.000,889,0.00,40.17,4.58,12,1,1,0,1.00,1.00,1.00,2,2,3,31.0,5.244,5,0.965,0.407,6,1.000,0
100000,18.25,25,5,4,0,2,2,3.44,2,0.219,889,0.00,17.36,66.45,12,1,1,2,3.00,2.20,4.50,4,4,5,28.4,2.818,11,1.140,0.329,5,1.000,0
100000,1.95,12,0,0,0,2,0,1.00,18,0.000,881,0.00,24.03,0.53,12,2,1,0,1.00,1.00,1.00,1,1,2,39.3,2.244,2,0.974,0.393,6,1.000,0
100000,23.51,25,0,0,0,22,0,1.00,6,0.000,874,0.00,61.21,1.40,12,2,1,0,1.00,1.00,1.00,3,4,7,42.9,27.522,22,1.068,0.376,7,1.000,0
100000,17.11,25,5,0,0,7,0,3.50,4,0.000,867,2.53,24.12,24.69,12,1,0,0,3.00,1.40,5.67,2,3,5,34.5,10.037,12,1.006,0.361,5,1.000,0
100000,25.16,25,5,5,0,10,1,3.11,2,0.199,861,0.00,21.20,29.71,12,1,1,1,3.00,1.00,4.50,4,4,5,37.2,0.327,20,1.006,0.361,5,1.000,0
100000,15.12,25,5,1,0,4,1,3.44,2,0.066,860,0.00,30.15,40.02,12,1,0,1,3.00,2.20,4.50,3,4,5,35.5,4.489,10,1.008,0.352,5,1.000,0
100000,4.51,14,0,0,0,4,0,1.00,20,0.000,858,0.00,29.04,0.50,12,0,2,0,1.00,1.00,1.00,1,2,2,6.9,2.746,4,1.127,0.385,7,1.000,0
100000,24.15,25,5,6,0,8,2,3.00,0,0.248,854,0.50,38.22,34.91,12,2,1,2,3.00,1.40,3.80,3,5,5,41.2,6.675,19,1.006,0.361,5,1.000,0
100000,10.06,25,5,0,0,0,0,5.00,8,0.000,852,0.00,21.04,38.67,12,1,1,0,3.00,3.00,15.00,2,1,5,31.8,1.265,5,1.006,0.361,5,1.000,0
100000,13.08,25,5,0,0,3,0,4.00,6,0.000,849,0.00,32.57,26.34,12,0,0,0,3.00,1.80,8.00,2,2,5,9.7,10.086,8,1.006,0.361,5,1.000,0
100000,2.25,14,0,0,0,2,0,1.00,22,0.000,842,0.21,34.81,1.56,12,2,1,0,1.00,1.00,1.00,2,1,2,41.5,11.273,2,1.127,0.385,7,1.000,0
100000,5.03,25,2,0,0,1,0,3.00,12,0.000,840,0.00,27.80,47.27,12,0,2,0,3.00,2.00,3.50,3,2,2,16.0,3.255,3,1.006,0.361,5,1.000,1
100000,3.16,14,0,0,0,3,0,1.00,20,0.000,836,0.97,22.00,3.87,12,1,0,0,1.00,1.00,1.00,1,2,2,34.5,5.268,3,1.053,0.403,7,1.000,0
100000,13.08,25,4,0,0,5,0,3.29,6,0.000,834,0.16,38.31,2.45,12,1,0,0,3.00,1.50,4.67,3,3,4,36.2,12.076,9,1.006,0.361,5,1.000,0
100000,1.01,25,0,1,0,0,0,1.00,16,0.994,826,0.00,16.70,26.85,12,2,1,0,1.00,1.00,1.00,1,1,1,44.9,0.981,1,1.006,0.361,5,1.000,0
100000,2.16,12,0,0,0,2,0,1.00,18,0.000,824,0.00,35.77,1.28,12,1,0,0,1.00,1.00,1.00,2,2,1,33.9,2.804,2,1.080,0.343,6,1.000,0
100000,0.97,18,0,0,0,1,0,1.00,20,0.000,822,0.00,30.22,3.69,12,1,0,0,1.00,1.00,1.00,1,1,1,32.1,0.371,1,0.971,0.378,6,1.000,0
100000,11.07,25,5,0,0,1,0,4.29,6,0.000,818,0.00,28.11,16.81,12,0,0,0,3.00,2.60,8.00,2,2,5,21.7,5.212,6,1.006,0.361,5,1.000,0
100000,10.06,25,5,0,0,0,0,5.00,8,0.000,818,0.00,27.83,31.45,12,2,1,0,3.00,3.00,15.00,2,1,5,40.8,1.153,5,1.006,0.361,5,1.000,0
100000,5.70,12,0,0,0,6,0,1.00,14,0.000,815,0.72,44.40,0.09,12,2,2,0,1.00,1.00,1.00,4,2,3,53.3,18.769,6,0.951,0.414,6,1.000,0
100000,6.82,12,0,0,0,7,0,1.00,12,0.000,813,1.94,26.06,1.91,12,0,0,0,1.00,1.00,1.00,4,2,4,18.0,6.602,7,0.974,0.393,6,1.000,0
100000,10.06,25,5,0,0,0,0,5.00,8,0.000,806,0.00,26.37,9.31,12,1,1,0,3.00,3.00,15.00,2,1,5,28.2,4.128,5,1.006,0.361,5,1.000,0
100000,3.05,18,0,0,0,3,0,1.00,16,0.000,806,0.00,41.50,1.98,12,2,0,0,1.00,1.00,1.00,1,1,3,40.2,13.357,3,1.016,0.402,6,1.000,0
100000,5.40,12,0,0,0,5,0,1.00,14,0.000,805,0.00,40.80,2.73,12,0,0,0,1.00,1.00,1.00,4,2,3,21.9,13.443,5,1.080,0.343,6,1.000,0
100000,4.51,14,0,0,0,4,0,1.00,18,0.000,799,1.09,39.86,0.48,12,2,1,0,1.00,1.00,1.00,2,2,3,50.7,10.422,4,1.127,0.385,7,1.000,0
100000,3.05,18,0,0,0,3,0,1.00,16,0.000,799,0.00,35.60,1.87,12,2,1,0,1.00,1.00,1.00,1,1,3,41.5,9.758,3,1.016,0.402,6,1.000,0
100000,14.09,25,5,0,0,4,0,3.86,6,0.000,797,0.00,32.06,4.88,12,1,1,0,3.00,1.40,8.00,2,2,5,35.5,7.088,9,1.006,0.361,5,1.000,0
100000,3.73,18,0,0,0,4,0,1.00,16,0.000,791,0.34,54.54,4.53,12,2,2,0,1.00,1.00,1.00,1,2,2,39.7,2.965,4,0.933,0.380,6,1.000,0
100000,10.48,25,5,0,0,0,0,5.00,8,0.000,791,0.00,10.61,44.59,12,1,1,0,3.00,3.00,15.00,2,1,5,38.7,1.350,5,1.048,0.339,5,1.000,0
100000,18.12,25,5,0,0,8,0,3.50,4,0.000,791,0.00,27.41,8.82,12,0,0,0,3.00,1.40,5.67,2,3,5,3.4,2.686,13,1.006,0.361,5,1.000,0
100000,2.00,28,0,0,0,2,0,1.00,22,0.000,783,0.00,39.36,5.03,12,1,0,0,1.00,1.00,1.00,1,2,1,33.1,0.955,2,0.998,0.411,7,1.000,0
100000,22.14,25,5,4,0,8,2,3.00,0,0.181,775,0.00,30.54,19.57,12,0,0,2,3.00,1.40,3.80,4,5,5,17.6,11.565,17,1.006,0.361,5,1.000,0
100000,16.63,25,5,0,0,7,0,3.20,0,0.000,774,2.00,39.21,2.99,12,1,0,0,3.00,2.20,3.80,3,5,5,34.2,13.125,12,0.978,0.398,5,1.000,0
100000,7.82,25,4,0,0,0,0,4.80,10,0.000,774,0.00,23.35,8.10,12,2,1,0,3.00,3.00,12.00,2,1,4,39.7,2.620,4,0.978,0.398,5,1.000,0
100000,19.14,25,7,0,0,5,0,4.62,4,0.000,770,0.00,24.12,6.88,12,1,2,0,4.20,3.00,6.33,4,3,5,30.2,4.270,12,1.007,0.360,5,1.000,0
100000,16.07,25,5,1,0,4,1,3.44,2,0.062,769,0.00,20.38,38.22,12,1,1,1,3.00,2.20,4.50,4,4,5,37.7,1.117,10,1.071,0.373,5,1.000,0
100000,16.78,25,5,0,0,6,0,3.44,2,0.000,765,0.00,32.09,3.29,12,0,0,0,3.00,2.20,4.50,2,4,5,4.5,4.800,11,1.049,0.374,5,1.000,0
100000,18.28,21,7,0,0,6,0,4.69,4,0.000,765,1.91,47.94,3.05,12,0,0,0,4.20,3.00,6.50,4,3,5,5.7,12.191,13,0.914,0.373,5,1.000,0
100000,18.12,25,5,0,0,8,0,3.50,4,0.000,764,0.00,17.86,17.67,12,0,1,0,3.00,1.40,5.67,2,3,5,23.4,8.159,13,1.006,0.361,5,1.000,0
100000,3.15,14,0,0,0,3,0,1.00,20,0.000,763,1.57,29.84,4.04,12,2,2,0,1.00,1.00,1.00,1,2,2,39.4,12.509,3,1.050,0.384,7,1.000,0
100000,12.11,25,3,1,0,5,0,2.71,6,0.083,761,1.14,32.99,6.53,12,0,0,0,2.50,1.50,3.67,2,3,4,13.5,11.156,9,1.009,0.349,5,1.000,0
100000,4.25,12,0,0,0,4,0,1.00,16,0.000,760,0.00,21.84,2.29,12,1,2,0,1.00,1.00,1.00,1,2,2,29.1,3.995,4,1.062,0.415,6,1.000,0
100000,2.03,18,0,0,0,2,0,1.00,18,0.000,759,0.00,40.92,5.71,12,0,1,0,1.00,1.00,1.00,2,1,2,20.8,6.012,2,1.016,0.402,6,1.000,0
100000,4.10,34,0,0,2,3,0,1.00,16,0.000,754,0.00,30.21,2.71,12,1,1,0,1.00,1.00,1.00,1,3,3,35.6,5.137,5,1.025,0.381,7,1.000,0
100000,0.96,18,0,0,0,1,0,1.00,20,0.000,754,0.00,21.99,0.68,12,1,1,0,1.00,1.00,1.00,1,1,1,30.2,2.138,1,0.965,0.407,6,1.000,0
100000,3.05,18,0,0,0,3,0,1.00,16,0.000,743,0.00,18.39,9.74,12,0,0,0,1.00,1.00,1.00,1,3,1,11.7,2.307,3,1.016,0.402,6,1.000,0
100000,13.21,18,0,0,0,13,0,1.00,8,0.000,743,1.59,42.53,7.44,12,1,0,0,1.00,1.00,1.00,4,3,5,33.7,20.684,13,1.016,0.402,6,1.000,0
100000,14.09,25,5,0,0,4,0,3.62,4,0.000,742,0.00,25.09,5.68,12,1,1,0,3.00,1.80,5.67,2,3,5,28.9,9.882,9,1.006,0.361,5,1.000,0
100000,11.98,25,3,0,0,6,0,2.71,6,0.000,742,0.00,22.67,4.89,12,1,1,0,3.00,1.67,3.00,2,4,3,29.7,1.637,9,0.998,0.371,5,1.000,0
100000,17.10,25,5,2,0,5,1,3.22,2,0.117,741,0.00,16.41,14.89,12,0,2,1,3.00,1.40,4.50,4,4,5,6.3,8.850,12,1.006,0.361,5,1.000,0
