step,event,lineage,other,size
5000,birth,1,0,44
5000,birth,2,0,6
5000,birth,5,0,463
6000,split,29,1,60
6000,extinct,1,0,44
7000,split,34,1,33
7000,split,38,1,35
7000,split,52,1,169
8000,split,55,35,10
8000,split,68,36,33
8000,extinct,2,0,22
9000,extinct,34,0,33
9000,extinct,38,0,5
9000,extinct,55,0,10
10000,split,100,5,58
10000,split,106,5,18
10000,extinct,52,0,42
10000,extinct,68,0,18
11000,split,118,5,70
11000,split,120,5,191
11000,split,121,100,47
12000,extinct,100,0,8
13000,split,143,118,17
13000,split,148,118,7
14000,split,153,142,139
14000,split,160,143,10
14000,extinct,120,0,5
14000,extinct,143,0,17
15000,extinct,106,0,16
15000,extinct,118,0,9
15000,extinct,148,0,7
16000,split,169,5,65
16000,split,170,5,174
16000,extinct,160,0,10
17000,extinct,121,0,19
17000,extinct,153,0,11
19000,split,174,169,281
21000,extinct,174,0,281
22000,extinct,169,0,10
24000,extinct,170,0,797
28000,split,195,5,1154
28000,split,196,29,12
30000,extinct,196,0,12
33000,split,217,195,293
35000,split,224,195,25
35000,split,225,195,180
36000,split,228,5,8
37000,split,231,225,20
37000,extinct,228,0,8
38000,split,233,5,9
38000,extinct,224,0,13
39000,extinct,195,0,41
40000,extinct,233,0,9
43000,extinct,225,0,15
45000,extinct,29,0,8
46000,split,256,217,17
47000,split,260,217,7
48000,extinct,256,0,17
49000,split,270,217,127
49000,split,273,256,5
49000,split,274,260,52
50000,split,281,260,70
50000,extinct,260,0,7
50000,extinct,273,0,5
51000,split,282,217,27
51000,split,283,217,55
53000,split,299,217,6
53000,split,300,217,137
53000,split,301,217,9
53000,extinct,231,0,16
53000,extinct,274,0,8
54000,extinct,281,0,18
54000,extinct,282,0,23
54000,extinct,299,0,6
55000,split,314,217,74
55000,extinct,301,0,5
56000,split,320,217,18
57000,split,327,300,11
58000,split,331,5,5
58000,extinct,283,0,5
59000,split,332,283,27
59000,extinct,327,0,11
59000,extinct,331,0,5
60000,split,335,331,982
60000,extinct,5,0,243
60000,extinct,320,0,11
62000,extinct,270,0,22
63000,extinct,314,0,5
63000,extinct,332,0,16
64000,extinct,300,0,40
65000,extinct,335,0,680
66000,split,379,335,190
66000,split,387,217,327
67000,split,418,217,24
67000,split,442,300,49
68000,split,452,379,2283
68000,split,460,217,62
69000,extinct,442,0,8
70000,split,504,452,49
71000,split,520,504,101
71000,extinct,418,0,5
72000,split,549,518,63
72000,extinct,217,0,15
72000,extinct,460,0,18
73000,split,558,452,13
73000,split,559,217,17
73000,split,562,217,29
73000,split,563,452,17
74000,split,576,452,181
74000,split,577,452,47
74000,extinct,379,0,10
75000,split,593,452,10
75000,extinct,558,0,13
75000,extinct,563,0,17
76000,split,612,559,82
76000,extinct,387,0,13
76000,extinct,452,0,7
76000,extinct,504,0,24
77000,extinct,520,0,23
78000,extinct,559,0,8
78000,extinct,576,0,32
79000,split,638,576,69
80000,split,642,577,1164
80000,extinct,562,0,10
83000,split,650,638,7
83000,merge,549,612,121
84000,extinct,577,0,24
86000,split,662,593,32
86000,extinct,650,0,9
88000,split,666,638,18
88000,split,674,612,58
88000,split,677,638,34
88000,split,678,638,10
88000,split,681,638,27
89000,split,688,638,16
89000,split,689,593,8
89000,split,691,638,7
90000,split,709,612,72
90000,split,711,674,12
90000,extinct,678,0,10
91000,split,752,593,30
91000,extinct,642,0,6
91000,extinct,666,0,20
91000,extinct,674,0,53
91000,extinct,681,0,12
91000,extinct,691,0,9
91000,extinct,711,0,12
92000,split,755,638,5
92000,split,756,593,6
92000,extinct,662,0,7
92000,extinct,688,0,14
92000,extinct,709,0,26
93000,split,770,612,63
93000,split,773,638,6
93000,split,776,756,5
93000,extinct,689,0,7
94000,split,792,612,48
94000,extinct,593,0,5
94000,extinct,773,0,6
95000,extinct,755,0,5
95000,extinct,776,0,5
96000,extinct,677,0,13
96000,extinct,752,0,11
96000,extinct,756,0,10
98000,split,824,638,683
98000,extinct,770,0,5
100000,split,819,638,28
