step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn
100000,2.43,13,0,0,0,2,0,1.00,26,0.000,2802,0.00,76.69,3.34,323,0,0,0,1.00,1.00,1.00,1,1,2,19.8,7.526,2,1.217,0.714,8,1.000,0
100000,2.43,13,0,0,0,2,0,1.00,26,0.000,2195,0.01,94.77,5.49,323,1,2,0,1.00,1.00,1.00,2,1,2,36.6,10.340,2,1.217,0.714,8,1.000,0
100000,7.24,16,0,0,0,6,0,1.00,20,0.000,2176,0.70,118.19,2.48,323,2,1,0,1.00,1.00,1.00,4,3,3,37.6,36.192,6,1.206,0.722,8,1.000,0
100000,4.87,13,0,0,0,4,0,1.00,22,0.000,2165,0.00,113.42,9.11,323,1,0,0,1.00,1.00,1.00,2,4,1,37.0,23.510,4,1.217,0.714,8,1.000,0
100000,2.41,16,0,0,0,2,0,1.00,26,0.000,2083,0.00,87.46,3.58,323,1,0,0,1.00,1.00,1.00,1,2,1,28.8,4.083,2,1.206,0.722,8,1.000,0
100000,2.43,13,0,0,0,2,0,1.00,26,0.000,2068,0.00,94.42,13.25,323,2,0,0,1.00,1.00,1.00,1,1,2,42.2,12.027,2,1.217,0.714,8,1.000,0
100000,3.72,15,0,0,0,3,0,1.00,24,0.000,2047,1.23,87.99,1.71,323,1,0,0,1.00,1.00,1.00,2,2,2,31.2,18.592,3,1.239,0.726,8,1.000,0
100000,4.83,16,0,0,0,4,0,1.00,24,0.000,2039,0.15,89.90,7.34,323,0,0,0,1.00,1.00,1.00,2,2,2,14.6,24.128,4,1.206,0.722,8,1.000,0
100000,3.62,16,0,0,0,3,0,1.00,24,0.000,1966,0.00,64.69,7.08,323,0,0,0,1.00,1.00,1.00,2,2,2,12.6,9.214,3,1.206,0.722,8,1.000,1
100000,6.09,13,0,0,0,5,0,1.00,22,0.000,1871,0.56,79.75,6.86,323,2,0,0,1.00,1.00,1.00,2,3,2,43.7,30.427,5,1.217,0.714,8,1.000,1
100000,2.48,15,0,0,0,2,0,1.00,26,0.000,1834,0.00,78.66,3.20,323,1,1,0,1.00,1.00,1.00,2,2,1,29.2,11.033,2,1.239,0.726,8,1.000,0
100000,18.14,16,0,0,0,15,0,1.00,16,0.000,1811,1.88,129.06,3.01,323,1,1,0,1.00,1.00,1.00,4,4,4,37.2,79.206,15,1.209,0.716,8,1.000,1
100000,1.22,13,0,0,0,1,0,1.00,28,0.000,1754,0.00,68.68,2.85,323,1,2,0,1.00,1.00,1.00,1,1,1,25.9,5.711,1,1.217,0.714,8,1.000,0
100000,1.20,14,0,0,0,1,0,1.00,24,0.000,1732,0.00,54.54,2.75,323,2,1,0,1.00,1.00,1.00,1,1,1,37.9,0.912,1,1.202,0.716,7,1.000,0
100000,2.48,15,0,0,0,2,0,1.00,26,0.000,1699,0.05,56.22,16.56,323,2,0,0,1.00,1.00,1.00,1,1,2,42.8,10.090,2,1.239,0.726,8,1.000,0
100000,1.24,15,0,0,0,1,0,1.00,28,0.000,1692,0.00,72.99,6.67,323,1,2,0,1.00,1.00,1.00,1,1,1,32.1,4.425,1,1.239,0.726,8,1.000,0
100000,5.01,15,0,0,0,4,0,1.00,22,0.000,1687,0.26,92.07,0.91,323,1,1,0,1.00,1.00,1.00,2,1,4,31.7,16.855,4,1.254,0.728,8,1.000,1
100000,3.59,18,0,0,0,3,0,1.00,24,0.000,1685,0.38,90.07,4.56,323,2,2,0,1.00,1.00,1.00,2,1,3,40.1,17.961,3,1.197,0.742,8,1.000,0
