step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,2,2420,17.8,0.0,4.7,0.0,4.2,0.0,1.01,7.5,1533,87,2.73,7.39,1324,651,445,0.0,1.01,1.01,1.01,2.45,3.32,3.19,27.0,1.986,0.165,5.12
6000,2,64,30.0,0.0,0.0,0.0,19.5,0.0,1.00,7.6,57,107,12.36,3.85,0,9,55,0.0,1.00,1.00,1.00,3.36,4.53,4.47,41.0,1.569,0.119,6.39
7000,2,20,32.8,0.0,0.0,0.2,19.9,0.0,1.00,6.5,16,161,13.91,3.65,1,11,8,0.0,1.00,1.00,1.00,3.60,4.30,4.65,35.7,1.610,0.102,6.10
8000,61,616,18.5,1.4,0.4,0.1,16.0,0.0,1.49,12.7,493,129,9.37,3.47,245,241,130,0.0,1.52,1.65,1.46,3.46,4.82,4.52,29.5,0.970,0.458,7.84
9000,84,1602,26.4,0.0,10.1,0.0,3.2,0.0,1.00,1.4,452,217,4.11,17.05,682,515,405,0.0,1.00,1.00,1.00,2.98,3.68,3.77,29.7,2.000,0.559,4.09
9000,61,780,18.7,0.9,0.2,0.2,17.8,0.0,1.28,13.1,576,129,10.25,2.05,212,312,256,0.0,1.24,1.37,1.29,3.51,5.04,4.70,32.7,0.936,0.462,8.15
9000,87,37,45.1,0.0,1.4,0.0,35.8,0.0,1.00,9.8,33,223,24.70,6.64,0,19,18,0.0,1.00,1.00,1.00,5.57,6.08,6.32,36.6,1.214,0.612,8.65
10000,84,1283,27.1,0.0,10.4,0.0,3.1,0.0,1.00,1.1,372,380,6.37,23.83,488,381,414,0.0,1.00,1.00,1.00,3.03,3.74,3.84,31.2,2.000,0.562,4.07
10000,61,315,19.5,1.1,0.1,0.2,18.2,0.0,1.28,13.1,254,171,12.69,1.68,68,136,111,0.0,1.26,1.37,1.27,3.69,4.98,4.92,34.5,0.943,0.455,8.22
11000,84,772,26.9,0.0,10.6,0.0,2.8,0.0,1.00,1.2,278,483,7.91,28.35,370,220,182,0.0,1.00,1.00,1.00,3.02,3.73,3.83,28.3,2.000,0.564,4.07
11000,61,310,18.8,0.9,0.1,0.2,18.9,0.0,1.28,14.3,219,147,11.57,1.49,124,115,71,0.0,1.23,1.31,1.29,3.73,4.75,5.27,31.4,0.892,0.460,8.57
11000,201,55,23.5,0.2,0.7,0.2,23.0,0.0,1.05,6.0,48,118,12.38,1.46,49,6,0,0.1,1.06,1.11,1.03,4.07,5.11,4.80,16.2,0.969,0.683,6.45
11000,204,52,14.1,0.3,0.0,0.0,14.4,0.0,1.13,19.4,47,168,12.02,1.53,44,6,2,0.0,1.08,1.10,1.20,2.90,3.98,4.10,24.0,0.955,0.257,8.88
