step,event,lineage,other,size
5000,birth,1,0,1209
5000,birth,2,0,79
5000,birth,5,0,78
5000,birth,6,0,128
5000,birth,15,0,37
5000,birth,21,0,79
6000,birth,34,0,16
6000,split,36,6,10
7000,split,45,8,91
7000,split,48,34,73
7000,extinct,15,0,6
7000,extinct,34,0,16
7000,extinct,36,0,10
8000,split,76,48,16
9000,split,93,48,136
9000,split,94,21,19
9000,extinct,2,0,40
9000,extinct,5,0,33
9000,extinct,48,0,20
9000,extinct,76,0,16
10000,extinct,6,0,37
10000,extinct,45,0,10
11000,split,148,69,29
11000,extinct,21,0,11
12000,split,154,1,22
12000,extinct,93,0,16
13000,split,169,154,214
13000,extinct,94,0,13
14000,extinct,148,0,8
14000,extinct,154,0,5
17000,split,185,1,11
18000,split,189,185,43
19000,extinct,185,0,11
21000,extinct,189,0,8
27000,extinct,169,0,6
29000,split,202,1,670
30000,split,213,202,31
34000,split,227,202,42
35000,extinct,213,0,21
36000,split,235,202,74
37000,split,240,202,10
38000,split,245,235,15
38000,extinct,240,0,10
40000,extinct,235,0,8
40000,extinct,245,0,15
42000,extinct,202,0,54
47000,split,259,227,17
49000,extinct,259,0,12
57000,split,280,227,101
60000,extinct,280,0,8
69000,split,301,227,32
70000,split,304,227,14
71000,extinct,301,0,11
71000,extinct,304,0,14
77000,split,349,227,28
84000,extinct,349,0,121
87000,split,362,227,26
88000,extinct,362,0,26
95000,split,405,227,24
98000,split,416,227,201
98000,extinct,405,0,5
99000,split,417,227,432
