step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2407,0.5953,20005.1,244,805,863,739,40,58,63,31404,32885,36160,0,0,0,1.000,1.000,1.000,580,255,3,0.2013,0.2237,0.4789,0.0861
2000,3353,0.4447,28516.7,342,1085,1255,1013,118,109,106,27207,28880,36875,0,0,0,1.000,1.000,1.000,824,427,19,0.1531,0.2704,0.4701,0.0991
3000,4309,0.3100,15669.5,118,1558,1594,1157,189,178,264,23560,25323,33363,0,0,0,1.000,1.000,1.000,1186,532,16,0.4484,0.1081,0.6506,0.0480
4000,6248,0.2934,16040.9,103,2110,2234,1904,295,345,477,21637,22795,31437,0,0,0,1.000,1.000,1.000,1619,650,40,0.4448,0.1106,0.6893,0.0416
5000,6312,0.2926,16833.0,99,2351,2081,1880,274,273,274,21555,21584,29915,0,0,0,1.000,1.000,1.000,1721,637,30,0.4484,0.1266,0.6818,0.0418
6000,5705,0.3497,20792.9,137,2077,2028,1600,237,236,258,20862,21364,29676,0,0,0,1.000,1.000,1.000,1545,595,28,0.4625,0.1107,0.6574,0.0450
7000,5021,0.3521,15491.4,123,1905,1774,1342,182,221,266,22935,23740,33159,0,0,0,1.000,1.000,1.000,1395,589,26,0.4632,0.1072,0.6777,0.0448
8000,4605,0.3872,17344.4,143,1717,1621,1267,210,202,235,25324,25493,35254,0,0,0,1.000,1.000,1.000,1256,563,20,0.3779,0.1345,0.6396,0.0525
9000,3833,0.4331,18187.4,187,1544,1271,1018,199,170,212,25934,27401,37458,0,0,0,1.000,1.000,1.000,1153,397,16,0.3550,0.1305,0.6179,0.0556
10000,2995,0.4881,16254.3,287,1161,968,866,156,151,211,27125,30555,41315,0,0,0,1.000,1.000,1.000,835,371,21,0.2939,0.1389,0.6465,0.0654
11000,2462,0.5093,13510.7,308,1114,780,568,155,142,163,27931,34062,43976,0,0,0,1.000,1.000,1.000,865,261,12,0.2324,0.1504,0.6647,0.0775
12000,1776,0.4505,9882.8,307,803,586,387,105,147,134,27733,37671,46712,0,0,0,1.000,1.000,1.000,628,198,5,0.1985,0.1725,0.6752,0.0859
13000,1153,0.4848,7602.5,361,637,321,195,74,96,90,27867,42048,50218,0,0,0,1.000,1.000,1.000,513,95,1,0.1075,0.2500,0.7316,0.1209
14000,821,0.4994,4723.1,366,548,162,111,45,68,71,27357,46024,53314,0,0,0,1.000,1.000,1.000,441,61,2,0.0515,0.4059,0.6919,0.1730
15000,706,0.4958,3723.5,320,538,105,63,22,74,44,26776,48931,55803,0,0,0,1.000,1.000,1.000,419,34,2,0.0153,0.6746,0.5143,0.3099
