step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1991,0.6193,18594.2,241,742,723,526,54,56,48,33386,34298,36452,0,0,0,1.000,1.000,1.000,527,159,8,0.1755,0.2556,0.4977,0.0985
2000,2574,0.4223,19769.4,255,992,847,735,136,114,98,32789,32769,36075,0,0,0,1.000,1.000,1.000,709,203,14,0.1447,0.2430,0.5469,0.1049
3000,3476,0.3907,18247.9,170,1220,1244,1012,140,175,152,29696,30145,33274,0,0,0,1.000,1.000,1.000,891,295,19,0.2912,0.1570,0.5771,0.0666
4000,3908,0.3511,17856.0,143,1388,1353,1167,169,197,164,29483,28418,31992,0,0,0,1.000,1.000,1.000,1060,319,24,0.2946,0.1811,0.5787,0.0652
5000,3970,0.3625,20404.6,141,1403,1355,1212,187,185,182,26581,25029,28912,0,0,0,1.000,1.000,1.000,1012,336,36,0.3781,0.1315,0.5931,0.0539
6000,3987,0.3634,17707.6,141,1393,1405,1189,193,232,186,26450,24119,28366,0,0,0,1.000,1.000,1.000,1032,350,38,0.4690,0.1099,0.6494,0.0456
7000,3150,0.4184,22133.9,204,1091,1133,926,136,161,129,29729,27553,31460,0,0,0,1.000,1.000,1.000,798,233,18,0.2791,0.1765,0.5510,0.0725
8000,2909,0.4397,19398.8,221,1061,973,875,159,150,111,31210,29454,33760,0,0,0,1.000,1.000,1.000,774,212,28,0.2682,0.1790,0.5822,0.0730
9000,2756,0.4351,17455.4,220,909,1012,835,137,154,148,32793,31677,36718,0,0,0,1.000,1.000,1.000,672,251,25,0.2087,0.1903,0.6011,0.0868
10000,2345,0.4435,15782.9,236,926,790,629,141,139,123,33410,34003,39281,0,0,0,1.000,1.000,1.000,698,202,20,0.1654,0.2433,0.6175,0.1028
11000,1980,0.4424,12597.8,251,814,645,521,118,137,154,34775,36685,42471,0,0,0,1.000,1.000,1.000,638,161,8,0.1009,0.2775,0.6612,0.1350
12000,1398,0.4793,11119.2,300,660,407,331,90,122,106,35335,39423,45805,0,0,0,1.000,1.000,1.000,492,96,8,0.0473,0.4116,0.7116,0.2136
13000,1138,0.4605,8230.9,367,628,348,162,73,137,101,34737,41917,49017,0,0,0,1.000,1.000,1.000,482,90,2,0.0263,0.6022,0.7852,0.2859
14000,911,0.4544,5295.2,338,602,223,86,46,144,75,33936,44037,52172,0,0,0,1.000,1.000,1.000,452,54,4,0.0151,0.7640,0.7648,0.3722
