step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2072,0.5681,17892.5,224,690,682,700,52,43,64,32436,32655,35767,0,0,0,1.000,1.000,1.000,456,232,98,0.2499,0.1852,0.5089,0.0798
2000,2426,0.4831,21699.7,281,860,874,692,78,87,107,29587,29991,35995,0,0,0,1.000,1.000,1.000,602,295,108,0.2422,0.1728,0.5174,0.0765
3000,3079,0.4456,20060.3,227,1095,1126,858,110,88,129,29101,28575,34726,0,0,0,1.000,1.000,1.000,767,403,156,0.2785,0.1736,0.5402,0.0682
4000,3483,0.4436,21737.9,217,1162,1275,1046,106,136,156,30023,27077,33576,0,0,0,1.000,1.000,1.000,823,495,188,0.2607,0.1943,0.5373,0.0705
5000,3749,0.4374,23564.4,211,1262,1324,1163,110,116,151,29670,26507,33282,0,0,0,1.000,1.000,1.000,891,471,175,0.2385,0.1952,0.5201,0.0760
6000,3340,0.4617,22145.8,227,1080,1287,973,128,118,115,30995,27295,33810,0,0,0,1.000,1.000,1.000,783,468,160,0.2333,0.2371,0.5353,0.0759
7000,3194,0.4330,19889.2,195,1106,1267,821,93,132,106,31498,28008,34322,0,0,0,1.000,1.000,1.000,823,421,121,0.2339,0.2147,0.5379,0.0783
8000,2946,0.4450,19167.5,209,1042,1124,780,106,102,120,32789,29491,35688,0,0,0,1.000,1.000,1.000,727,407,141,0.2134,0.1854,0.5540,0.0857
9000,2630,0.4133,16649.3,196,868,986,776,98,108,138,33736,30740,36620,0,0,0,1.000,1.000,1.000,619,357,147,0.2130,0.1856,0.5798,0.0828
10000,2208,0.4524,15010.2,217,914,700,594,82,96,134,34739,33398,39417,0,0,0,1.000,1.000,1.000,650,255,94,0.1581,0.2418,0.5978,0.1052
11000,1721,0.4352,12035.2,210,685,610,426,83,98,83,34523,36140,41472,0,0,0,1.000,1.000,1.000,504,236,77,0.1553,0.2111,0.6565,0.1065
12000,1417,0.4121,9972.8,238,727,438,252,65,80,73,33465,39542,44289,0,0,0,1.000,1.000,1.000,554,160,40,0.1203,0.2897,0.7062,0.1276
13000,875,0.4434,7149.3,307,499,204,172,44,48,72,33339,43982,48057,0,0,0,1.000,1.000,1.000,391,88,30,0.0468,0.4896,0.7932,0.2091
14000,607,0.4860,4769.3,374,430,95,82,28,56,60,31681,47576,51439,0,0,0,1.000,1.000,1.000,339,34,15,0.0322,0.5554,0.7941,0.3212
15000,480,0.4875,3517.6,290,412,42,26,6,37,24,29095,49952,54004,0,0,0,1.000,1.000,1.000,328,14,4,0.0263,0.6193,0.5815,0.4051
16000,485,0.3794,3783.0,301,408,53,24,4,48,24,26646,50506,55326,0,0,0,1.000,1.000,1.000,313,20,3,0.0162,0.7424,0.8531,0.3336
17000,831,0.4091,7258.4,345,523,178,130,24,116,88,24676,48843,54830,0,0,0,1.000,1.000,1.000,408,67,17,0.0079,0.9368,0.8273,0.2794
18000,1157,0.3691,7987.9,258,603,305,249,65,84,111,23914,46862,53920,0,0,0,1.000,1.000,1.000,431,117,62,0.0300,0.5793,0.7894,0.2243
19000,1993,0.3924,11606.3,185,885,634,474,84,113,124,22463,42999,51351,0,0,0,1.000,1.000,1.000,648,259,85,0.0775,0.3352,0.6945,0.1630
20000,2225,0.4045,13015.3,181,827,788,610,96,103,139,22102,39611,48508,0,0,0,1.000,1.000,1.000,607,305,102,0.1429,0.2197,0.6741,0.1037
21000,2751,0.3937,15333.9,173,1018,1001,732,103,106,124,22093,36492,45864,0,0,0,1.000,1.000,1.000,739,385,151,0.1666,0.2203,0.6136,0.0947
22000,3129,0.4004,17003.2,171,1147,1067,915,117,135,144,23305,33739,43480,0,0,0,1.000,1.000,1.000,829,396,167,0.1862,0.2145,0.5718,0.0883
23000,3271,0.3999,20102.5,187,1181,1145,945,110,105,142,24006,30954,40287,0,0,0,1.000,1.000,1.000,853,475,170,0.2114,0.2489,0.5532,0.0814
24000,3409,0.4101,21936.1,186,1214,1173,1022,113,110,134,24899,29206,37603,0,0,0,1.000,1.000,1.000,871,416,177,0.2360,0.1900,0.5371,0.0745
25000,3521,0.4431,22268.7,197,1143,1287,1091,95,124,114,27238,29241,36459,0,0,0,1.000,1.000,1.000,811,494,175,0.2032,0.2130,0.5123,0.0833
26000,3328,0.4381,21076.8,194,1115,1227,986,105,128,132,28597,28770,35387,0,0,0,1.000,1.000,1.000,770,472,167,0.2300,0.1857,0.5500,0.0772
27000,3196,0.4409,21138.2,203,1167,1112,917,107,100,110,30064,29008,35859,0,0,0,1.000,1.000,1.000,820,390,144,0.1899,0.2183,0.5231,0.0871
28000,3067,0.4258,19130.7,192,1179,1021,867,109,91,118,31587,29984,36901,0,0,0,1.000,1.000,1.000,805,401,131,0.1838,0.2537,0.5546,0.0931
29000,2718,0.4544,18028.8,197,952,1026,740,121,124,111,32748,31388,37494,0,0,0,1.000,1.000,1.000,663,402,119,0.1729,0.2298,0.5811,0.0970
30000,2373,0.4484,15154.0,205,971,842,560,85,103,102,33083,33375,39036,0,0,0,1.000,1.000,1.000,717,315,89,0.1928,0.2025,0.6270,0.0931
31000,2048,0.4053,13725.5,210,872,692,484,91,97,108,33731,36376,41252,0,0,0,1.000,1.000,1.000,636,276,86,0.1271,0.2545,0.6639,0.1176
32000,1663,0.4504,10360.7,226,799,494,370,91,87,120,34472,40844,45188,0,0,0,1.000,1.000,1.000,626,188,61,0.0558,0.3607,0.7174,0.1970
33000,1085,0.4184,7232.7,273,630,262,193,58,74,99,33638,44581,48598,0,0,0,1.000,1.000,1.000,513,111,21,0.0328,0.5381,0.7783,0.2676
34000,667,0.4528,4459.0,312,459,124,84,19,83,65,31782,48122,51811,0,0,0,1.000,1.000,1.000,342,56,18,0.0221,0.6951,0.7767,0.3715
35000,523,0.3977,3162.7,276,425,71,27,5,63,25,29544,50675,54593,0,0,0,1.000,1.000,1.000,310,18,2,0.0069,0.9849,0.4745,0.4287
36000,512,0.4258,4183.9,347,382,86,44,5,81,43,26964,51007,55665,0,0,0,1.000,1.000,1.000,282,25,3,0.0052,1.0000,0.8190,0.3228
37000,805,0.3677,7670.2,419,453,216,136,23,146,110,24977,49308,55058,0,0,0,1.000,1.000,1.000,329,79,20,0.0059,1.0000,0.8167,0.2699
38000,1334,0.3396,8953.5,269,640,397,297,67,132,142,24445,47318,54178,0,0,0,1.000,1.000,1.000,484,154,54,0.0111,0.8716,0.7675,0.3206
39000,2079,0.3641,10216.2,178,976,595,508,94,140,167,22983,44229,52289,0,0,0,1.000,1.000,1.000,687,228,94,0.0582,0.4150,0.7051,0.1833
40000,2284,0.4243,11756.3,168,939,780,565,105,106,166,21372,39111,48378,0,0,0,1.000,1.000,1.000,677,336,116,0.2095,0.1978,0.6706,0.0862
41000,3002,0.4117,15190.1,158,1129,1051,822,143,123,163,20737,35679,44959,0,0,0,1.000,1.000,1.000,838,386,136,0.2506,0.1642,0.6038,0.0761
42000,3175,0.4403,16347.6,163,1220,1121,834,135,125,184,22037,32994,42686,0,0,0,1.000,1.000,1.000,878,414,141,0.2884,0.1531,0.5918,0.0685
43000,3512,0.4439,19340.1,177,1218,1205,1089,138,155,194,22616,30587,39726,0,0,0,1.000,1.000,1.000,840,489,184,0.2820,0.1635,0.5673,0.0679
