step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,897,25.98,3.87,3.34,0.07,14.83,0.58,2.13,0.222,0.226,477620.6,362531.4,5,148,4.00,2.35,1.41,17.8512,275.48,35975.7,0.0333,42.0478,5462,37.5398,331,2.1087,13854.2,165.42,1.9615,0.0,0.0000,1.000,0.7635
10000,1,755,26.52,3.72,3.46,0.14,15.16,0.56,2.11,0.207,0.195,454326.0,337726.5,7,157,3.97,2.29,1.43,16.3479,194.32,38225.4,0.0324,39.8769,5461,37.5329,268,1.8792,12441.2,81.35,14.3118,0.0,0.0000,1.000,0.2025
10000,2,555,27.35,4.18,4.28,0.17,13.88,0.65,2.21,0.258,0.144,359202.5,241199.7,6,198,3.91,2.44,1.43,11.1007,95.22,41502.3,0.0276,30.9397,5461,37.5329,154,1.0101,6502.2,53.21,29.6396,0.0,0.0000,1.000,0.0207
20000,0,1157,25.28,0.97,5.23,0.32,11.19,0.03,1.30,0.016,0.236,240345.4,143874.4,3,152,3.55,1.25,1.38,5.2255,440.31,29183.7,0.0000,24.2222,5462,13.6304,919,0.1881,1129.6,165.42,0.8599,0.0,0.0000,1.000,0.7635
20000,1,848,24.90,0.62,5.50,0.22,11.79,0.02,1.19,0.008,0.174,123618.3,80408.6,3,163,3.64,1.13,1.23,2.8655,313.28,35568.0,0.0000,12.5723,5461,13.6279,721,0.0781,455.3,81.35,3.9566,0.0,0.0000,1.000,0.2025
20000,2,575,25.31,0.49,6.24,0.47,10.73,0.05,1.15,0.012,0.118,81463.0,57543.9,2,158,3.61,1.15,1.18,2.0125,165.31,43261.1,0.0000,8.3669,5461,13.6279,519,0.0306,166.5,53.21,7.5935,0.0,0.0000,1.000,0.0207
30000,0,1201,20.79,2.48,3.60,0.14,10.96,0.84,1.96,0.315,0.238,445639.3,448459.8,11,159,3.45,2.12,1.39,17.5044,296.99,34761.9,0.0000,42.9891,5462,34.3428,527,1.7469,11643.9,165.42,1.9663,0.0,0.0000,1.000,0.7635
30000,1,982,20.14,2.30,3.64,0.13,10.28,0.79,1.89,0.296,0.182,418237.3,418130.3,12,198,3.34,2.03,1.37,15.7974,260.12,37548.0,0.0000,40.4932,5461,34.3365,432,1.5173,10181.7,81.35,14.1554,0.0,0.0000,1.000,0.2025
30000,2,700,19.91,2.26,3.90,0.18,9.95,0.76,1.83,0.267,0.131,321063.6,299391.9,11,203,3.35,2.03,1.34,10.2916,163.86,40850.5,0.0000,31.4587,5461,34.3365,323,0.7790,5278.5,53.21,29.6081,0.0,0.0000,1.000,0.0207
40000,0,1211,20.33,2.56,4.26,0.26,8.08,0.91,1.99,0.330,0.210,247998.7,183795.6,6,188,3.20,2.16,1.38,5.1857,350.77,31130.4,0.0000,24.7248,5462,14.3246,584,0.2010,1386.1,165.42,0.8665,0.0,0.0000,1.000,0.7635
