step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,996,24.15,1.76,3.27,2.00,13.68,0.09,1.52,0.038,0.236,480004.9,408967.9,6,136,3.81,1.63,1.37,19.4921,233.46,33563.1,0.0301,41.9818,5462,38.3486,464,2.7112,17019.1,148.26,2.1474,0.0,0.0000,1.000,0.7810
10000,1,923,22.76,1.49,4.16,1.50,11.28,0.21,1.59,0.080,0.196,477008.5,401640.2,7,143,3.57,1.71,1.38,19.2074,349.43,35783.4,0.0286,41.8700,5461,38.3416,569,2.4644,16009.4,93.87,10.3348,0.0,0.0000,1.000,0.3216
10000,2,637,23.02,1.56,3.87,1.46,13.37,0.25,1.56,0.096,0.146,380754.7,275103.6,7,141,3.88,1.72,1.38,12.4684,171.11,43487.0,0.0282,32.8477,5461,38.3416,260,1.3483,8727.6,57.87,26.6066,0.0,0.0000,1.000,0.0291
20000,0,902,25.48,0.67,5.26,4.07,11.86,0.01,1.19,0.004,0.227,253811.0,187666.2,4,106,3.92,1.24,1.15,4.4710,440.55,23496.8,0.0025,25.1970,5462,15.3718,607,0.4674,3036.9,148.26,1.0197,0.0,0.0000,1.000,0.7810
20000,1,756,25.88,0.82,5.02,3.52,13.65,0.01,1.21,0.011,0.197,141898.5,96843.4,4,157,4.04,1.23,1.18,2.1491,230.50,40426.3,0.0000,14.0272,5461,15.3690,462,0.1875,1221.4,93.87,2.9854,0.0,0.0000,1.000,0.3216
20000,2,564,26.19,0.38,5.40,3.93,12.90,0.02,1.11,0.011,0.147,92539.6,58242.2,3,183,3.93,1.12,1.13,1.2581,136.13,51542.6,0.0000,9.2640,5461,15.3690,310,0.0713,454.5,57.87,6.9509,0.0,0.0000,1.000,0.0291
30000,0,1024,19.34,0.41,3.19,1.91,12.53,0.00,1.11,0.002,0.213,463117.5,559426.4,9,135,3.53,1.10,1.12,20.7542,195.13,32496.6,0.0000,44.4393,5462,36.5395,466,2.2756,14798.7,148.26,2.1919,0.0,0.0000,1.000,0.7810
30000,1,1016,20.44,0.47,3.36,2.14,11.21,0.00,1.17,0.002,0.198,461425.1,552665.9,9,175,3.39,1.11,1.23,21.0686,246.17,36174.3,0.0000,44.2891,5461,36.5328,487,2.5299,16206.0,93.87,10.7300,0.0,0.0000,1.000,0.3216
30000,2,714,20.31,0.55,3.34,2.13,10.79,0.01,1.18,0.006,0.138,355577.8,374998.3,8,177,3.33,1.17,1.18,12.6195,157.87,44159.3,0.0000,34.5200,5461,36.5328,350,1.4587,9170.1,57.87,27.7901,0.0,0.0000,1.000,0.0291
40000,0,1082,20.72,0.37,3.58,2.34,10.38,0.00,1.07,0.000,0.206,243730.8,144165.1,5,108,3.42,1.06,1.07,3.7987,294.65,21255.6,0.0035,24.4804,5462,15.1149,896,0.3775,2246.4,148.26,0.9920,0.0,0.0000,1.000,0.7810
40000,1,968,21.54,0.17,4.50,2.34,9.63,0.00,1.04,0.000,0.185,138535.5,73188.9,4,154,3.36,1.03,1.05,1.8734,224.05,38474.3,0.0000,13.9371,5461,15.1122,865,0.1667,994.6,93.87,2.9610,0.0,0.0000,1.000,0.3216
40000,2,630,20.40,0.24,4.54,1.43,11.16,0.00,1.07,0.002,0.125,91683.0,41307.3,3,166,3.53,1.08,1.08,1.0261,74.31,49428.6,0.0000,9.2035,5461,15.1122,422,0.0646,399.8,57.87,6.9539,0.0,0.0000,1.000,0.0291
50000,0,1186,23.38,0.23,5.12,1.46,10.04,0.00,1.07,0.001,0.229,451908.1,386465.5,6,161,3.27,1.05,1.08,12.6695,332.82,30041.9,0.0000,43.5597,5462,38.2218,698,1.9920,13342.4,148.26,2.1596,0.0,0.0000,1.000,0.7810
50000,1,1041,23.08,0.16,4.50,1.27,11.86,0.00,1.04,0.001,0.211,453415.8,393238.9,6,149,3.41,1.04,1.05,13.4606,147.68,34663.7,0.0000,43.5638,5461,38.2148,517,2.1746,14578.7,93.87,10.5346,0.0,0.0000,1.000,0.3216
50000,2,765,20.73,0.22,5.35,1.14,9.64,0.00,1.08,0.000,0.145,348101.5,278403.0,6,186,3.27,1.07,1.08,8.1577,133.78,44624.9,0.0000,33.8779,5461,38.2148,297,1.1484,7696.6,57.87,27.0811,0.0,0.0000,1.000,0.0291
60000,0,1031,24.10,0.38,4.84,1.79,11.38,0.00,1.09,0.001,0.217,254381.8,181942.4,5,138,3.52,1.05,1.10,4.0776,217.83,21181.2,0.0069,25.1097,5462,15.5238,650,0.5142,3315.7,148.26,1.0125,0.0,0.0000,1.000,0.7810
60000,1,957,24.19,0.30,4.99,1.75,11.13,0.00,1.09,0.001,0.198,140951.2,92570.5,5,149,3.47,1.07,1.08,1.9568,205.28,38329.1,0.0000,14.0597,5461,15.5210,709,0.2138,1352.5,93.87,2.9827,0.0,0.0000,1.000,0.3216
60000,2,598,22.69,0.39,4.78,1.55,10.57,0.00,1.12,0.000,0.119,92525.7,52269.3,5,147,3.34,1.06,1.13,1.0525,116.44,49603.3,0.0000,9.3553,5461,15.5210,534,0.0837,514.5,57.87,7.0312,0.0,0.0000,1.000,0.0291
70000,0,1289,23.16,0.44,4.54,1.49,10.44,0.01,1.11,0.005,0.249,444914.3,355774.8,4,147,3.34,1.07,1.13,11.7987,259.52,29146.2,0.0000,43.0580,5462,37.9059,614,1.8086,12528.4,148.26,2.1378,0.0,0.0000,1.000,0.7810
70000,1,1074,21.83,0.44,4.52,1.41,9.80,0.00,1.12,0.000,0.200,446073.9,361259.5,4,159,3.24,1.09,1.14,12.4240,205.29,33759.7,0.0000,43.1102,5461,37.8990,651,2.1057,14429.5,93.87,10.4906,0.0,0.0000,1.000,0.3216
