step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2083,0.6409,16706.9,226,757,738,588,48,55,107,33814,34887,36510,0,0,0,1.000,1.000,1.000,569,172,5,0.1987,0.2079,0.5066,0.0909
2000,2912,0.3911,15999.5,195,1086,1087,739,173,137,169,30479,33165,36621,0,0,0,1.000,1.000,1.000,810,267,12,0.2247,0.1915,0.5813,0.0780
3000,3383,0.3816,17629.1,166,1108,1203,1072,121,168,199,28233,30868,33803,0,0,0,1.000,1.000,1.000,856,249,16,0.2947,0.1466,0.5640,0.0663
4000,3474,0.4116,18066.9,172,1234,1270,970,176,189,209,27425,29741,32510,0,0,0,1.000,1.000,1.000,951,287,7,0.3441,0.1425,0.5879,0.0603
5000,4117,0.3826,19395.8,168,1455,1453,1209,177,219,203,27612,29740,32726,0,0,0,1.000,1.000,1.000,1104,294,6,0.2855,0.1961,0.5621,0.0662
6000,4386,0.3525,17869.9,140,1648,1530,1208,211,202,243,27571,28515,31278,0,0,0,1.000,1.000,1.000,1280,330,6,0.3235,0.1646,0.5831,0.0581
7000,4350,0.3811,18198.7,155,1606,1595,1149,194,221,220,27682,29131,31935,0,0,0,1.000,1.000,1.000,1227,366,9,0.3361,0.1360,0.5872,0.0592
8000,4022,0.3642,16050.5,160,1596,1441,985,196,238,241,27962,30340,33696,0,0,0,1.000,1.000,1.000,1253,392,17,0.3394,0.1313,0.6186,0.0583
9000,3441,0.4249,16888.3,207,1370,1205,866,167,159,169,29472,32566,35622,0,0,0,1.000,1.000,1.000,1073,301,8,0.2744,0.1451,0.6071,0.0695
10000,3151,0.4091,15058.0,218,1367,1035,749,170,174,185,30437,35237,38185,0,0,0,1.000,1.000,1.000,1083,254,7,0.2053,0.1881,0.6124,0.0823
11000,2513,0.4322,12570.0,238,1065,870,578,143,176,179,32301,38463,41363,0,0,0,1.000,1.000,1.000,806,206,9,0.1376,0.2093,0.6370,0.1103
12000,1820,0.4137,9532.2,263,832,588,400,118,177,159,33499,41475,44677,0,0,0,1.000,1.000,1.000,664,138,4,0.0717,0.3272,0.6881,0.1565
13000,1208,0.4363,7265.4,312,659,317,232,76,137,135,33677,44212,47253,0,0,0,1.000,1.000,1.000,529,84,1,0.0417,0.4432,0.7429,0.2139
14000,793,0.4893,5643.9,408,540,167,86,33,128,69,33525,46694,49690,0,0,0,1.000,1.000,1.000,430,48,0,0.0218,0.6789,0.7869,0.3370
15000,590,0.4085,4586.5,426,442,120,28,10,104,28,32830,48108,51276,0,0,0,1.000,1.000,1.000,368,29,0,0.0113,0.7981,0.5414,0.4067
16000,721,0.4480,5457.7,366,525,136,60,14,122,59,31632,48183,51818,0,0,0,1.000,1.000,1.000,411,26,0,0.0065,0.9942,0.7833,0.3155
17000,925,0.3924,7668.3,452,571,212,142,28,147,121,30161,46909,51203,0,0,0,1.000,1.000,1.000,441,54,1,0.0069,0.9754,0.8007,0.2880
18000,1420,0.4261,10513.7,340,777,361,282,91,178,191,28305,44673,49703,0,0,0,1.000,1.000,1.000,647,93,0,0.0234,0.6150,0.7558,0.2625
19000,2082,0.4015,13586.9,310,913,715,454,140,190,211,26692,41792,47494,0,0,0,1.000,1.000,1.000,722,178,3,0.0549,0.3876,0.6935,0.1779
20000,2838,0.4010,15662.0,255,1134,1012,692,179,188,264,25167,38668,45120,0,0,0,1.000,1.000,1.000,923,275,5,0.1083,0.3254,0.6645,0.1168
21000,3476,0.4298,19325.9,288,1355,1258,863,204,245,245,24199,36139,42788,0,0,0,1.000,1.000,1.000,1003,300,9,0.1324,0.2577,0.6287,0.1022
22000,4072,0.4150,22116.4,286,1619,1419,1034,237,240,285,23467,33674,40133,0,0,0,1.000,1.000,1.000,1240,318,6,0.1733,0.2081,0.5891,0.0897
23000,4402,0.3912,25822.8,289,1658,1584,1160,285,241,326,22829,31443,38079,0,0,0,1.000,1.000,1.000,1277,353,11,0.1728,0.2379,0.5535,0.0894
24000,4629,0.4154,29875.1,335,1682,1732,1215,273,271,352,21826,29812,36197,0,0,0,1.000,1.000,1.000,1273,406,11,0.1863,0.2323,0.5475,0.0873
25000,4474,0.4499,32945.0,410,1650,1580,1244,249,301,364,20506,27519,34482,0,0,0,1.000,1.000,1.000,1290,401,8,0.2333,0.2359,0.5657,0.0755
26000,4485,0.4696,33504.2,446,1669,1632,1184,282,300,339,21877,28305,33856,0,0,0,1.000,1.000,1.000,1285,361,8,0.2025,0.2159,0.5494,0.0847
27000,4322,0.4408,33703.7,477,1521,1595,1206,228,313,319,22344,27629,33477,0,0,0,1.000,1.000,1.000,1225,420,11,0.2120,0.2475,0.5607,0.0826
28000,4110,0.4472,32014.3,491,1568,1425,1117,247,277,322,22668,28608,34151,0,0,0,1.000,1.000,1.000,1232,337,6,0.2139,0.2063,0.5667,0.0825
29000,3255,0.5014,28160.4,571,1254,1086,915,231,226,319,25259,31303,36977,0,0,0,1.000,1.000,1.000,943,267,14,0.1740,0.2188,0.6110,0.0952
30000,2852,0.4800,24053.2,607,1168,1031,653,201,275,306,26574,34201,39304,0,0,0,1.000,1.000,1.000,935,239,4,0.1511,0.2294,0.6360,0.1086
31000,2349,0.4849,18945.8,579,1042,822,485,182,237,220,29213,38001,42407,0,0,0,1.000,1.000,1.000,832,213,5,0.0905,0.2901,0.6603,0.1543
32000,1632,0.5104,13753.3,617,775,503,354,103,190,220,31256,41506,45396,0,0,0,1.000,1.000,1.000,622,150,7,0.0554,0.4195,0.7065,0.2076
33000,1073,0.4809,9075.1,655,616,275,182,67,156,149,33200,45051,48356,0,0,0,1.000,1.000,1.000,509,61,1,0.0147,0.8077,0.7684,0.3680
34000,726,0.5468,6161.2,677,452,160,114,25,136,106,33694,47446,50461,0,0,0,1.000,1.000,1.000,362,32,1,0.0020,1.0000,0.7315,0.2717
35000,551,0.4338,5967.7,619,390,109,52,9,99,51,32568,48287,51361,0,0,0,1.000,1.000,1.000,319,29,1,0.0026,1.0000,0.4730,0.2969
36000,634,0.4101,9031.2,658,460,120,54,10,116,54,30759,47387,50850,0,0,0,1.000,1.000,1.000,393,24,1,0.0018,1.0000,0.7902,0.2233
37000,1185,0.4253,10572.3,517,708,294,183,38,226,162,29938,46205,50039,0,0,0,1.000,1.000,1.000,592,64,0,0.0010,1.0000,0.7643,0.2789
38000,1440,0.4174,9944.2,385,704,456,280,79,238,194,29375,45348,49786,0,0,0,1.000,1.000,1.000,548,100,7,0.0179,0.7510,0.7732,0.3151
39000,2072,0.3943,13885.5,356,1000,616,456,165,224,235,27827,42725,47940,0,0,0,1.000,1.000,1.000,821,160,4,0.0260,0.6309,0.7321,0.2583
40000,2760,0.3975,18106.9,357,1199,920,641,184,237,272,25396,38937,44806,0,0,0,1.000,1.000,1.000,915,232,3,0.0909,0.3279,0.6625,0.1477
41000,3417,0.4179,22174.9,358,1291,1203,923,220,236,311,23544,35303,41115,0,0,0,1.000,1.000,1.000,1014,328,11,0.1568,0.2257,0.6056,0.1018
42000,3769,0.4672,26192.2,399,1556,1273,940,302,271,281,22111,32427,38763,0,0,0,1.000,1.000,1.000,1221,344,5,0.1899,0.2189,0.5903,0.0875
43000,4576,0.4325,29663.8,365,1746,1655,1175,303,250,363,21268,30406,36969,0,0,0,1.000,1.000,1.000,1362,365,14,0.1750,0.2548,0.5425,0.0913
44000,4565,0.4344,30864.0,400,1676,1688,1201,291,295,364,20292,28745,35159,0,0,0,1.000,1.000,1.000,1316,426,20,0.2315,0.2071,0.5528,0.0753
45000,4727,0.4500,33132.1,404,1658,1623,1446,324,298,401,20697,27778,34040,0,0,0,1.000,1.000,1.000,1284,377,10,0.2251,0.1872,0.5413,0.0787
46000,4797,0.4205,32242.4,405,1703,1725,1369,274,325,395,21028,27265,33717,0,0,0,1.000,1.000,1.000,1296,382,16,0.2314,0.2000,0.5415,0.0753
47000,4329,0.4313,31326.4,434,1572,1598,1159,283,304,355,22359,28105,34350,0,0,0,1.000,1.000,1.000,1222,347,7,0.2108,0.2200,0.5393,0.0790
48000,3721,0.4475,28679.5,480,1384,1392,945,275,287,338,24649,29893,35816,0,0,0,1.000,1.000,1.000,1064,356,5,0.1939,0.2117,0.5904,0.0869
49000,3676,0.4597,27162.6,476,1383,1340,953,243,266,323,25906,32341,37543,0,0,0,1.000,1.000,1.000,1077,335,15,0.1326,0.2630,0.5665,0.1123
50000,2845,0.4661,22811.8,519,1151,1000,694,259,255,306,27751,35034,40284,0,0,0,1.000,1.000,1.000,872,236,4,0.1092,0.2841,0.6345,0.1288
51000,2505,0.4180,19166.3,517,1129,801,575,206,205,265,28222,37079,41648,0,0,0,1.000,1.000,1.000,885,214,10,0.1218,0.2689,0.6375,0.1262
52000,1714,0.5076,15074.6,613,859,503,352,124,219,196,31582,41498,45641,0,0,0,1.000,1.000,1.000,662,114,4,0.0291,0.5121,0.7042,0.2936
53000,1050,0.4971,9153.5,752,581,271,198,61,150,154,33018,45107,48738,0,0,0,1.000,1.000,1.000,467,70,1,0.0170,0.7336,0.7615,0.3696
54000,674,0.4837,6959.2,670,431,150,93,30,120,90,33036,47169,50511,0,0,0,1.000,1.000,1.000,338,35,3,0.0099,0.9753,0.7499,0.4000
55000,481,0.4387,8007.4,763,342,118,21,8,107,21,32002,47715,51064,0,0,0,1.000,1.000,1.000,292,24,0,0.0000,1.0000,0.5340,0.1693
56000,642,0.4393,7630.9,667,441,130,71,7,115,69,31372,47647,51189,0,0,0,1.000,1.000,1.000,365,32,1,0.0005,1.0000,0.7791,0.2818
57000,935,0.3989,9266.8,578,537,246,152,26,187,130,30029,46748,50817,0,0,0,1.000,1.000,1.000,447,69,1,0.0046,1.0000,0.7974,0.3086
58000,1418,0.4175,10814.0,443,698,409,311,70,222,228,28652,45130,49719,0,0,0,1.000,1.000,1.000,577,107,4,0.0197,0.7321,0.7696,0.3124
59000,2032,0.3932,14665.7,398,897,651,484,119,235,276,26755,42366,47951,0,0,0,1.000,1.000,1.000,723,143,5,0.0388,0.5045,0.7142,0.2313
60000,2645,0.4314,18407.8,405,1087,911,647,202,260,262,25325,39364,45513,0,0,0,1.000,1.000,1.000,843,240,4,0.0632,0.3773,0.6564,0.1620
61000,3421,0.4110,22991.9,400,1332,1248,841,217,264,267,22770,35555,42039,0,0,0,1.000,1.000,1.000,1045,289,4,0.1268,0.2786,0.5986,0.1126
62000,4103,0.4243,27844.2,393,1573,1455,1075,233,276,298,21334,32425,40011,0,0,0,1.000,1.000,1.000,1202,364,9,0.1412,0.2670,0.5676,0.1063
