step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3471,0.00,128.54,110.25,851,0,0,0,1.00,1.00,1.00,1,1,1,6.1,0.771,1,2.000,0.520,4,1.000,10
100000,6.00,16,0,1,0,2,0,1.00,8,0.167,3468,0.00,105.22,79.97,676,0,0,0,1.00,1.00,1.00,3,2,2,27.1,9.252,3,2.000,0.500,4,1.000,11
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3446,0.00,147.00,35.50,851,1,0,0,1.00,1.00,1.00,1,2,1,29.0,6.688,2,2.000,0.232,4,1.000,8
100000,8.00,16,0,4,0,0,0,1.00,6,0.500,3372,0.00,140.02,100.46,676,0,0,0,1.00,1.00,1.00,2,2,3,8.0,13.998,4,2.000,0.499,4,1.000,8
100000,12.00,16,0,3,0,3,0,1.00,4,0.250,3284,0.00,117.03,62.61,828,1,0,0,1.00,1.00,1.00,2,3,3,32.3,4.227,6,2.000,0.323,4,1.000,7
100000,8.00,16,0,4,0,0,0,1.00,6,0.500,3281,0.00,143.36,120.64,828,0,1,0,1.00,1.00,1.00,2,2,3,27.4,15.862,4,2.000,0.351,4,1.000,9
100000,10.00,16,0,4,0,1,0,1.00,4,0.400,3266,0.55,120.96,92.83,851,1,2,0,1.00,1.00,1.00,1,3,3,30.5,13.718,5,2.000,0.419,4,1.000,9
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,3260,0.00,109.88,38.01,828,2,0,0,1.00,1.00,1.00,2,2,1,37.4,0.395,2,2.000,0.396,4,1.000,9
100000,8.00,16,0,3,0,1,0,1.00,6,0.375,3255,0.00,120.52,89.65,855,1,0,0,1.00,1.00,1.00,3,2,3,29.1,4.321,4,2.000,0.576,4,1.000,9
100000,6.00,16,0,2,0,1,0,1.00,8,0.333,3251,0.00,135.98,109.86,828,0,1,0,1.00,1.00,1.00,2,3,1,15.4,10.011,3,2.000,0.393,4,1.000,8
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,3231,0.00,112.71,70.73,828,1,0,0,1.00,1.00,1.00,1,2,1,35.0,0.056,2,2.000,0.378,4,1.000,12
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,3230,0.00,130.48,98.34,828,2,0,0,1.00,1.00,1.00,1,2,1,57.4,4.482,2,2.000,0.381,4,1.000,9
100000,6.00,16,0,3,0,0,0,1.00,8,0.500,3229,0.00,110.80,56.71,851,0,0,0,1.00,1.00,1.00,2,2,2,12.6,2.765,3,2.000,0.520,4,1.000,10
100000,8.00,16,0,2,0,2,0,1.00,6,0.250,3225,0.00,120.03,97.94,851,1,0,0,1.00,1.00,1.00,2,3,2,31.5,15.048,4,2.000,0.520,4,1.000,9
100000,10.00,16,0,4,0,1,0,1.00,4,0.400,3212,0.00,138.70,47.59,676,0,0,0,1.00,1.00,1.00,3,3,3,25.0,13.474,5,2.000,0.500,4,1.000,9
100000,6.00,16,0,3,0,0,0,1.00,8,0.500,3202,0.00,123.48,45.52,828,0,0,0,1.00,1.00,1.00,2,2,2,2.4,0.683,3,2.000,0.266,4,1.000,9
100000,6.00,16,0,3,0,0,0,1.00,8,0.500,3201,0.00,106.05,106.58,851,2,0,0,1.00,1.00,1.00,2,2,2,37.8,2.994,3,2.000,0.520,4,1.000,10
100000,10.00,16,0,4,0,1,0,1.00,4,0.400,3194,0.00,108.30,115.74,851,0,0,0,1.00,1.00,1.00,2,3,3,25.6,7.381,5,2.000,0.520,4,1.000,9
100000,10.00,16,0,4,0,1,0,1.00,4,0.400,3150,0.00,148.33,61.37,852,1,1,0,1.00,1.00,1.00,1,3,3,34.1,19.643,5,2.000,0.474,4,1.000,9
100000,6.00,16,0,2,0,1,0,1.00,8,0.333,3146,0.00,115.15,72.79,828,0,0,0,1.00,1.00,1.00,2,1,3,27.6,2.830,3,2.000,0.361,4,1.000,10
100000,6.00,16,0,1,0,2,0,1.00,8,0.167,3121,0.00,125.41,23.46,676,0,0,0,1.00,1.00,1.00,2,3,1,8.1,6.706,3,2.000,0.418,4,1.000,9
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3120,0.00,116.54,65.57,676,1,0,0,1.00,1.00,1.00,1,1,1,33.6,4.168,1,2.000,0.450,4,1.000,8
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3113,0.00,92.96,86.24,676,1,1,0,1.00,1.00,1.00,2,1,2,30.9,3.908,2,2.000,0.524,4,1.000,7
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,3111,0.00,124.01,50.49,676,0,1,0,1.00,1.00,1.00,1,1,1,21.3,0.811,1,2.000,0.524,4,1.000,10
100000,12.00,16,0,4,0,2,0,1.00,2,0.333,3109,0.00,113.57,55.52,828,0,1,0,1.00,1.00,1.00,3,4,3,13.4,14.311,6,2.000,0.396,4,1.000,8
100000,14.00,16,0,6,0,1,0,1.00,2,0.429,3107,0.00,122.87,49.42,828,1,0,0,1.00,1.00,1.00,3,3,4,34.5,7.053,7,2.000,0.498,4,1.000,7
100000,18.00,16,0,6,0,3,0,1.00,0,0.333,3093,0.00,100.26,74.25,676,0,0,0,1.00,1.00,1.00,3,4,4,23.2,9.335,9,2.000,0.538,4,1.000,5
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,3092,0.00,136.20,59.09,676,0,0,0,1.00,1.00,1.00,1,2,1,27.2,10.071,2,2.000,0.542,4,1.000,9
100000,6.00,16,0,2,0,1,0,1.00,8,0.333,3087,0.00,131.50,79.68,676,1,0,0,1.00,1.00,1.00,1,2,2,30.0,10.948,3,2.000,0.538,4,1.000,6
100000,8.00,16,0,3,0,1,0,1.00,6,0.375,3070,0.00,116.67,43.58,851,1,0,0,1.00,1.00,1.00,2,2,3,34.9,5.294,4,2.000,0.520,4,1.000,8
100000,18.00,16,0,7,0,2,0,1.00,0,0.389,3069,0.00,100.39,73.39,851,0,0,0,1.00,1.00,1.00,3,4,4,15.3,13.125,9,2.000,0.520,4,1.000,7
100000,10.00,16,0,4,0,1,0,1.00,6,0.400,3068,0.00,104.27,98.38,851,1,0,0,1.00,1.00,1.00,2,2,3,28.8,13.293,5,2.000,0.520,4,1.000,9
100000,4.00,16,0,2,0,0,0,1.00,10,0.500,3064,0.00,101.13,111.21,851,1,0,0,1.00,1.00,1.00,1,2,1,28.4,3.873,2,2.000,0.477,4,1.000,9
100000,6.00,16,0,2,0,1,0,1.00,8,0.333,3038,0.00,124.47,56.88,676,0,0,0,1.00,1.00,1.00,2,2,2,22.2,13.304,3,2.000,0.713,4,1.000,7
100000,10.00,16,0,4,0,1,0,1.00,6,0.400,3036,-0.00,119.09,62.72,676,0,0,0,1.00,1.00,1.00,2,3,2,21.3,11.614,5,2.000,0.556,4,1.000,9
100000,14.00,16,0,5,0,2,0,1.00,2,0.357,3032,0.00,112.12,94.69,828,0,2,0,1.00,1.00,1.00,3,3,4,20.3,18.502,7,2.000,0.348,4,1.000,8
100000,8.00,16,0,2,0,2,0,1.00,6,0.250,3031,0.00,152.58,48.55,828,1,0,0,1.00,1.00,1.00,1,4,1,36.2,12.976,4,2.000,0.388,4,1.000,8
