step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees
40000,1,672,7.99,0.00,0.00,0.02,7.97,0.00,1.00,0.000,0.062,363090.8,3462.3,2,104,3.18,1.00,1.00,0.3925,3.53,32695.3,0.0502,35.5235,5461,17.8131,0
40000,2,676,8.20,0.01,0.00,0.10,8.09,0.00,1.00,0.000,0.063,362821.7,3325.4,2,84,3.17,1.00,1.00,0.3756,4.57,2756.4,0.1527,35.4856,5461,26.3964,0
50000,0,676,8.70,0.00,0.03,0.00,8.68,0.00,1.00,0.000,0.067,364687.5,3502.6,4,84,3.12,1.00,1.00,0.3950,1.20,100690.9,0.0000,35.5689,5462,8.9851,0
50000,1,669,8.82,0.01,0.03,0.00,8.78,0.00,1.00,0.000,0.068,364726.2,3386.7,4,81,3.13,1.00,1.00,0.3821,5.12,32698.3,0.0507,35.5465,5461,17.8409,1
50000,2,667,8.70,0.00,0.07,0.00,8.63,0.00,1.00,0.000,0.067,364538.3,3398.4,3,90,3.12,1.00,1.00,0.3827,4.00,2816.2,0.1543,35.5425,5461,26.4376,1
60000,0,675,9.09,0.04,0.01,0.17,8.87,0.00,1.01,0.000,0.070,366125.7,3528.6,4,75,3.16,1.01,1.01,0.3965,8.37,100612.9,0.0000,35.6978,5462,9.0384,4
60000,1,667,9.03,0.00,0.02,0.04,8.97,0.00,1.00,0.000,0.069,367118.8,3504.9,4,76,3.15,1.00,1.00,0.3925,2.10,32708.7,0.0546,35.7782,5461,17.9469,2
60000,2,666,8.62,0.02,0.00,0.01,8.60,0.00,1.01,0.000,0.066,367630.6,3657.5,3,91,3.01,1.00,1.01,0.4110,5.47,2836.6,0.1597,35.8190,5461,26.5947,4
70000,0,672,8.66,0.00,0.00,0.01,8.64,0.00,1.00,0.000,0.067,368089.0,3618.8,3,80,3.08,1.00,1.00,0.4055,4.46,100531.8,0.0000,35.8883,5462,9.0460,0
70000,1,654,8.75,0.00,0.00,0.02,8.72,0.00,1.00,0.000,0.066,366422.2,3571.8,3,84,3.09,1.00,1.00,0.4008,6.09,32722.4,0.0525,35.7443,5461,17.9619,2
70000,2,689,8.94,0.07,0.06,0.02,8.79,0.00,1.02,0.000,0.070,366709.7,3518.1,3,88,3.22,1.02,1.02,0.3943,4.13,2899.0,0.1437,35.7475,5461,26.6169,2
80000,0,683,8.77,0.01,0.00,0.10,8.66,0.00,1.00,0.000,0.069,368936.0,3547.2,2,79,3.04,1.00,1.00,0.3973,4.80,100532.1,0.0000,35.9647,5462,9.0849,4
80000,1,687,8.60,0.00,0.00,0.00,8.60,0.00,1.00,0.000,0.067,369216.0,3534.9,2,87,2.95,1.00,1.00,0.3963,1.60,32698.6,0.0511,35.9955,5461,18.0390,0
80000,2,678,8.60,0.03,0.00,0.00,8.57,0.00,1.01,0.000,0.067,368033.0,3609.2,2,89,3.02,1.01,1.01,0.4058,3.34,2846.7,0.1467,35.8887,5461,26.7313,0
90000,0,668,8.44,0.00,0.00,0.01,8.42,0.00,1.00,0.000,0.064,370982.3,3547.3,2,82,2.97,1.00,1.00,0.4003,5.25,100489.3,0.0000,36.1740,5462,9.1369,3
90000,1,690,8.49,0.01,0.00,0.00,8.48,0.00,1.00,0.000,0.067,371220.6,3546.5,2,76,2.90,1.00,1.00,0.3990,5.18,32768.6,0.0511,36.1904,5461,18.1424,4
90000,2,671,8.50,0.00,0.02,0.05,8.43,0.00,1.00,0.000,0.065,369977.2,3510.4,2,83,2.90,1.00,1.00,0.3950,2.67,2908.4,0.1340,36.0874,5461,26.8844,2
100000,0,682,8.54,0.01,0.01,0.00,8.52,0.00,1.00,0.000,0.067,372226.3,3645.0,2,82,2.95,1.00,1.00,0.4105,5.34,100436.6,0.0000,36.2896,5462,9.1730,2
100000,1,686,8.45,0.00,0.00,0.02,8.43,0.00,1.00,0.000,0.067,372793.9,3543.5,2,79,2.97,1.00,1.00,0.3993,2.94,32819.6,0.0489,36.3521,5461,18.2140,0
100000,2,692,8.27,0.00,0.01,0.01,8.25,0.00,1.00,0.000,0.065,371761.2,3601.2,2,97,2.90,1.00,1.00,0.4062,1.92,2938.7,0.1268,36.2479,5461,26.9906,0
110000,0,700,8.42,0.03,0.00,0.08,8.31,0.00,1.01,0.000,0.067,373349.1,3621.8,2,98,2.94,1.01,1.01,0.4079,1.51,100346.1,0.0000,36.4199,5462,9.1852,0
110000,1,694,8.30,0.01,0.00,0.00,8.29,0.00,1.00,0.000,0.066,372671.1,3527.4,2,77,2.95,1.00,1.00,0.3977,3.94,32851.1,0.0485,36.3542,5461,18.2382,2
110000,2,718,8.22,0.04,0.00,0.04,8.14,0.00,1.01,0.000,0.067,371882.3,3648.4,2,94,2.87,1.01,1.01,0.4132,3.20,2891.4,0.1294,36.2755,5461,27.0265,1
120000,0,686,8.23,0.00,0.03,0.06,8.14,0.00,1.00,0.000,0.065,372886.8,3636.6,2,90,2.95,1.00,1.00,0.4110,5.87,100409.5,0.0000,36.3643,5462,9.1753,3
120000,1,717,8.03,0.00,0.00,0.02,8.01,0.00,1.00,0.000,0.066,372256.3,3624.5,2,96,2.88,1.00,1.00,0.4096,4.47,32828.5,0.0487,36.3019,5461,18.2187,0
120000,2,694,8.02,0.01,0.00,0.01,8.00,0.00,1.00,0.000,0.064,371932.8,3658.8,2,110,2.87,1.00,1.00,0.4142,6.10,2914.6,0.1290,36.2527,5461,26.9975,2
130000,0,694,8.03,0.00,0.01,0.00,8.02,0.00,1.00,0.000,0.064,372593.4,3679.8,2,68,2.90,1.00,1.00,0.4158,4.75,100444.8,0.0000,36.3126,5462,9.1709,2
130000,1,692,8.10,0.00,0.00,0.03,8.06,0.00,1.00,0.000,0.064,372753.7,3639.6,2,86,2.92,1.00,1.00,0.4116,3.22,32826.7,0.0491,36.3216,5461,18.2099,1
130000,2,690,8.16,0.00,0.01,0.03,8.10,0.00,1.00,0.000,0.064,371906.3,3627.2,2,101,2.96,1.00,1.00,0.4107,3.91,2886.0,0.1250,36.2399,5461,26.9845,2
140000,0,690,8.06,0.00,0.00,0.00,8.06,0.00,1.00,0.000,0.064,372568.3,3758.8,2,64,2.93,1.00,1.00,0.4253,4.62,100437.8,0.0000,36.2935,5462,9.1604,3
140000,1,702,7.95,0.03,0.00,0.00,7.91,0.00,1.01,0.000,0.064,372118.5,3753.1,2,89,2.87,1.01,1.01,0.4257,6.47,32808.4,0.0477,36.2586,5461,18.1890,2
140000,2,695,8.06,0.00,0.00,0.00,8.05,0.00,1.00,0.000,0.064,371493.8,3748.0,2,97,2.90,1.00,1.00,0.4249,5.29,2912.3,0.1285,36.2030,5461,26.9535,3
150000,0,722,8.02,0.00,0.00,0.01,8.01,0.00,1.00,0.000,0.066,372530.5,3754.1,2,110,2.89,1.00,1.00,0.4257,7.49,100395.6,0.0000,36.2868,5462,9.1605,4
150000,1,700,8.02,0.01,0.01,0.04,7.96,0.00,1.00,0.000,0.064,372192.6,3724.3,2,79,2.92,1.00,1.00,0.4211,4.69,32814.7,0.0486,36.2642,5461,18.1892,2
150000,2,694,8.00,0.00,0.00,0.01,8.00,0.00,1.00,0.000,0.064,371594.8,3850.2,2,99,2.87,1.00,1.00,0.4365,2.99,2895.6,0.1265,36.2115,5461,26.9537,4
160000,0,683,8.13,0.01,0.01,0.03,8.07,0.00,1.00,0.000,0.063,372452.0,3800.2,2,98,2.94,1.00,1.00,0.4310,2.90,100442.3,0.0000,36.2776,5462,9.1556,1
160000,1,708,8.06,0.00,0.03,0.05,7.98,0.00,1.00,0.000,0.066,372065.2,3805.3,2,82,2.95,1.00,1.00,0.4311,6.73,32798.9,0.0495,36.2376,5461,18.1795,2
160000,2,692,7.97,0.01,0.01,0.02,7.92,0.00,1.00,0.000,0.063,371296.9,3772.1,2,99,2.84,1.00,1.00,0.4271,6.80,2887.8,0.1236,36.1826,5461,26.9394,3
170000,0,702,7.97,0.03,0.00,0.00,7.94,0.00,1.01,0.000,0.064,372563.6,3811.8,2,80,2.90,1.00,1.01,0.4327,4.90,100429.5,0.0000,36.2885,5462,9.1643,3
170000,1,698,7.97,0.00,0.04,0.01,7.92,0.00,1.00,0.000,0.064,372325.8,3761.6,2,80,2.86,1.00,1.00,0.4273,5.49,32781.9,0.0482,36.2738,5461,18.1969,3
170000,2,704,8.09,0.02,0.02,0.02,8.03,0.00,1.00,0.000,0.065,372091.8,3748.6,2,94,2.92,1.00,1.01,0.4241,2.45,2896.0,0.1302,36.2448,5461,26.9651,1
180000,0,711,7.94,0.03,0.00,0.01,7.90,0.00,1.01,0.000,0.065,372826.5,3692.7,2,84,2.95,1.01,1.01,0.4168,3.34,100405.9,0.0000,36.3104,5462,9.1573,2
180000,1,706,7.97,0.00,0.00,0.01,7.96,0.00,1.00,0.000,0.064,371877.1,3762.1,2,99,2.92,1.00,1.00,0.4266,4.26,32823.2,0.0536,36.2216,5461,18.1828,1
180000,2,693,8.04,0.00,0.00,0.00,8.03,0.00,1.00,0.000,0.064,371462.4,3724.6,2,93,2.92,1.00,1.00,0.4220,3.85,2904.8,0.1240,36.1817,5461,26.9443,2
190000,0,701,8.03,0.01,0.02,0.01,7.99,0.00,1.00,0.000,0.064,372448.6,3822.8,2,77,2.94,1.00,1.01,0.4340,5.52,100397.5,0.0000,36.2802,5462,9.1574,4
190000,1,703,8.03,0.00,0.00,0.07,7.95,0.00,1.00,0.000,0.065,371806.6,3770.5,2,88,2.93,1.00,1.00,0.4266,4.85,32819.3,0.0459,36.2409,5461,18.1832,3
190000,2,691,7.97,0.00,0.01,0.00,7.96,0.00,1.00,0.000,0.063,371546.1,3727.3,2,101,2.97,1.00,1.00,0.4216,2.02,2923.3,0.1274,36.1992,5461,26.9448,1
200000,0,694,8.06,0.01,0.00,0.01,8.04,0.00,1.00,0.000,0.064,372706.4,3725.5,3,79,2.89,1.00,1.00,0.4217,7.83,100363.4,0.0000,36.3012,5462,9.1587,6
200000,1,689,7.96,0.00,0.00,0.00,7.95,0.00,1.00,0.000,0.063,372292.4,3802.8,3,99,2.93,1.00,1.00,0.4309,5.54,32825.5,0.0448,36.2661,5461,18.1856,3
200000,2,718,7.99,0.00,0.00,0.05,7.94,0.00,1.00,0.000,0.065,371393.7,3883.3,3,115,2.93,1.00,1.00,0.4390,1.53,2900.7,0.1271,36.1734,5461,26.9485,1
210000,0,710,7.99,0.00,0.04,0.02,7.93,0.00,1.00,0.000,0.065,372476.0,3631.9,4,90,2.94,1.00,1.00,0.4102,6.18,100436.2,0.0000,36.2927,5462,9.1590,3
210000,1,695,8.02,0.00,0.01,0.00,8.01,0.00,1.00,0.000,0.063,372207.2,3738.1,4,85,2.96,1.00,1.00,0.4239,8.62,32812.4,0.0491,36.2520,5461,18.1862,1
210000,2,699,7.98,0.00,0.03,0.01,7.94,0.00,1.00,0.000,0.064,371447.6,3678.9,4,99,2.97,1.00,1.00,0.4153,5.22,2911.1,0.1251,36.1813,5461,26.9493,2
220000,0,694,8.01,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.064,371879.2,3766.3,3,93,2.93,1.00,1.00,0.4258,5.66,100377.8,0.0000,36.2383,5462,9.1489,2
220000,1,697,8.12,0.00,0.02,0.02,8.09,0.00,1.00,0.000,0.064,371591.7,3764.5,3,90,2.99,1.00,1.00,0.4261,3.69,32774.8,0.0530,36.2178,5461,18.1661,2
220000,2,707,8.20,0.03,0.11,0.07,7.99,0.00,1.00,0.000,0.067,371239.1,3746.4,3,93,2.93,1.00,1.00,0.4239,6.83,2856.1,0.1319,36.1766,5461,26.9196,3
230000,0,673,8.04,0.00,0.02,0.02,8.00,0.00,1.00,0.000,0.062,372450.6,3724.6,4,91,2.93,1.00,1.00,0.4218,4.95,100405.9,0.0000,36.2923,5462,9.1613,3
230000,1,697,7.91,0.00,0.00,0.00,7.91,0.00,1.00,0.000,0.063,371787.2,3688.6,4,94,2.89,1.00,1.00,0.4170,6.54,32843.7,0.0502,36.2294,5461,18.1908,3
230000,2,693,8.05,0.00,0.00,0.03,8.03,0.00,1.00,0.000,0.064,371723.3,3805.6,4,94,2.92,1.00,1.00,0.4316,7.09,2910.1,0.1308,36.2281,5461,26.9562,3
240000,0,702,8.09,0.00,0.00,0.03,8.06,0.00,1.00,0.000,0.065,372634.6,3709.3,3,76,2.94,1.00,1.00,0.4201,4.75,100417.0,0.0000,36.2966,5462,9.1628,1
240000,1,698,8.04,0.00,0.00,0.03,8.00,0.00,1.00,0.000,0.065,372205.8,3754.0,3,83,2.93,1.00,1.00,0.4255,5.84,32811.8,0.0504,36.2677,5461,18.1938,2
240000,2,705,8.18,0.04,0.02,0.00,8.12,0.00,1.01,0.000,0.065,371796.2,3699.5,3,96,2.95,1.00,1.02,0.4193,9.98,2859.9,0.1269,36.2258,5461,26.9606,5
250000,0,711,7.97,0.00,0.01,0.01,7.94,0.00,1.00,0.000,0.065,372429.2,3766.7,5,77,2.90,1.00,1.00,0.4270,4.70,100395.6,0.0000,36.2939,5462,9.1589,2
250000,1,709,8.12,0.00,0.00,0.05,8.07,0.00,1.00,0.000,0.066,372116.7,3690.8,5,96,2.92,1.00,1.00,0.4177,2.98,32844.3,0.0506,36.2547,5461,18.1861,1
250000,2,698,7.95,0.00,0.00,0.01,7.94,0.00,1.00,0.000,0.064,371339.4,3577.3,5,80,2.93,1.00,1.00,0.4044,9.21,2907.3,0.1231,36.1801,5461,26.9492,8
260000,0,701,7.88,0.00,0.00,0.01,7.87,0.00,1.00,0.000,0.063,372706.1,3753.6,4,87,2.86,1.00,1.00,0.4250,7.75,100436.1,0.0000,36.3073,5462,9.1613,3
260000,1,726,8.01,0.01,0.02,0.10,7.88,0.00,1.00,0.000,0.066,371867.4,3671.7,4,79,2.94,1.00,1.00,0.4160,2.45,32791.9,0.0456,36.2333,5461,18.1908,2
260000,2,701,8.01,0.00,0.00,0.02,7.99,0.00,1.00,0.000,0.064,371694.2,3751.6,4,78,2.93,1.00,1.00,0.4244,7.17,2909.0,0.1241,36.2247,5461,26.9562,4
270000,0,691,8.02,0.00,0.00,0.00,8.01,0.00,1.00,0.000,0.063,373081.3,3742.7,4,76,2.89,1.00,1.00,0.4230,1.38,100396.3,0.0000,36.3450,5462,9.1702,2
270000,1,714,7.96,0.00,0.00,0.02,7.94,0.00,1.00,0.000,0.065,372284.6,3653.3,4,85,2.86,1.00,1.00,0.4142,7.52,32821.3,0.0460,36.2719,5461,18.2085,4
270000,2,685,8.01,0.01,0.02,0.00,7.99,0.00,1.00,0.000,0.063,372072.1,3688.1,4,83,2.94,1.00,1.00,0.4175,3.12,2887.9,0.1264,36.2553,5461,26.9824,3
280000,0,706,8.11,0.01,0.03,0.02,8.06,0.00,1.00,0.000,0.066,372722.2,3781.3,5,69,2.92,1.00,1.00,0.4284,3.41,100379.6,0.0000,36.3008,5462,9.1604,1
280000,1,710,8.04,0.00,0.00,0.03,8.01,0.00,1.00,0.000,0.065,372189.0,3715.7,5,90,2.91,1.00,1.00,0.4210,1.99,32818.4,0.0477,36.2555,5461,18.1890,1
280000,2,715,7.98,0.00,0.00,0.04,7.93,0.00,1.00,0.000,0.065,371585.9,3635.9,4,99,2.89,1.00,1.00,0.4114,5.52,2928.7,0.1311,36.1948,5461,26.9534,3
290000,0,703,8.11,0.01,0.05,0.01,8.04,0.00,1.00,0.000,0.065,372620.5,3709.5,8,87,2.93,1.00,1.00,0.4198,6.91,100413.7,0.0000,36.3077,5462,9.1621,3
290000,1,690,8.10,0.02,0.00,0.00,8.08,0.00,1.00,0.000,0.065,372283.5,3697.8,8,72,2.96,1.00,1.01,0.4181,5.81,32837.2,0.0513,36.2652,5461,18.1924,1
290000,2,691,8.18,0.01,0.06,0.01,8.10,0.00,1.00,0.000,0.064,371524.7,3612.0,6,105,2.96,1.00,1.00,0.4073,8.11,2907.7,0.1290,36.1920,5461,26.9585,4
300000,0,713,8.08,0.01,0.00,0.01,8.06,0.00,1.00,0.000,0.066,372542.8,3697.5,8,83,2.95,1.00,1.00,0.4177,3.16,100368.5,0.0000,36.2948,5462,9.1604,1
300000,1,711,8.07,0.00,0.02,0.01,8.04,0.00,1.00,0.000,0.066,372122.5,3792.9,7,92,2.96,1.00,1.00,0.4296,3.19,32864.5,0.0510,36.2598,5461,18.1890,1
300000,2,700,7.94,0.00,0.00,0.00,7.93,0.00,1.00,0.000,0.063,371506.5,3700.6,6,113,2.86,1.00,1.00,0.4175,3.82,2888.5,0.1316,36.2013,5461,26.9534,3
310000,0,700,8.00,0.02,0.02,0.04,7.92,0.00,1.00,0.000,0.064,372968.5,3646.0,7,95,2.90,1.00,1.01,0.4138,7.46,100339.3,0.0000,36.3361,5462,9.1669,3
310000,1,705,7.92,0.00,0.00,0.00,7.92,0.00,1.00,0.000,0.064,372278.0,3659.9,7,94,2.87,1.00,1.00,0.4140,1.85,32814.6,0.0501,36.2726,5461,18.2020,0
310000,2,693,8.02,0.00,0.00,0.00,8.02,0.00,1.00,0.000,0.063,371812.8,3717.7,7,90,2.89,1.00,1.00,0.4209,3.72,2908.3,0.1356,36.2267,5461,26.9728,2
320000,0,716,7.96,0.00,0.00,0.00,7.96,0.00,1.00,0.000,0.065,372899.3,3782.6,6,83,2.91,1.00,1.00,0.4278,3.95,100401.9,0.0000,36.3237,5462,9.1658,0
320000,1,686,8.06,0.00,0.00,0.11,7.95,0.00,1.00,0.000,0.064,372167.5,3753.0,6,78,2.89,1.00,1.00,0.4247,3.78,32820.2,0.0493,36.2603,5461,18.1998,2
320000,2,687,8.09,0.00,0.02,0.01,8.06,0.00,1.00,0.000,0.063,371731.0,3715.5,6,103,2.92,1.00,1.00,0.4210,3.89,2921.2,0.1314,36.2267,5461,26.9695,0
330000,0,707,8.03,0.00,0.01,0.01,8.02,0.00,1.00,0.000,0.066,372862.8,3689.7,5,84,2.88,1.00,1.00,0.4184,5.19,100399.7,0.0000,36.3263,5462,9.1662,3
330000,1,712,7.93,0.00,0.00,0.04,7.89,0.00,1.00,0.000,0.064,372308.3,3686.3,6,78,2.91,1.00,1.00,0.4184,9.59,32831.4,0.0472,36.2758,5461,18.2006,3
330000,2,700,7.96,0.02,0.00,0.00,7.94,0.00,1.01,0.000,0.064,371830.1,3624.3,6,89,2.91,1.00,1.01,0.4107,5.85,2874.4,0.1291,36.2230,5461,26.9706,3
340000,0,703,8.11,0.00,0.00,0.00,8.10,0.00,1.00,0.000,0.065,373022.4,3674.8,4,90,2.89,1.00,1.00,0.4159,2.31,100394.7,0.0000,36.3307,5462,9.1725,0
340000,1,705,8.01,0.02,0.00,0.02,7.97,0.00,1.00,0.000,0.064,372584.8,3670.4,5,84,2.86,1.00,1.00,0.4149,3.56,32770.3,0.0469,36.2943,5461,18.2130,1
340000,2,686,7.95,0.00,0.00,0.00,7.95,0.00,1.00,0.000,0.063,372374.2,3700.8,5,112,2.93,1.00,1.00,0.4190,5.85,2906.8,0.1310,36.2733,5461,26.9890,4
350000,0,694,8.01,0.00,0.00,0.02,7.99,0.00,1.00,0.000,0.064,372996.5,3607.8,6,85,2.85,1.00,1.00,0.4084,2.10,100345.9,0.0000,36.3413,5462,9.1624,0
350000,1,701,8.09,0.00,0.05,0.00,8.03,0.00,1.00,0.000,0.065,371804.5,3742.0,6,80,2.92,1.00,1.00,0.4241,4.13,32895.2,0.0503,36.2195,5461,18.1931,2
350000,2,696,8.00,0.03,0.01,0.00,7.95,0.00,1.01,0.000,0.063,371565.5,3689.4,5,95,2.88,1.01,1.01,0.4180,5.52,2928.7,0.1248,36.2061,5461,26.9596,4
360000,0,694,7.90,0.00,0.00,0.00,7.90,0.00,1.00,0.000,0.063,372862.0,3703.8,4,97,2.90,1.00,1.00,0.4208,4.94,100408.8,0.0000,36.3416,5462,9.1643,3
360000,1,695,8.01,0.01,0.01,0.00,8.00,0.00,1.00,0.000,0.063,371965.2,3688.7,4,100,2.91,1.00,1.00,0.4177,6.14,32856.5,0.0486,36.2456,5461,18.1967,3
360000,2,704,8.08,0.00,0.01,0.01,8.06,0.00,1.00,0.000,0.065,371548.0,3712.9,4,87,2.88,1.00,1.00,0.4200,2.84,2896.9,0.1272,36.2133,5461,26.9649,1
370000,0,704,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.064,373057.4,3666.3,4,83,2.91,1.00,1.00,0.4150,8.38,100401.0,0.0000,36.3486,5462,9.1670,4
370000,1,688,8.06,0.00,0.04,0.00,8.02,0.00,1.00,0.000,0.064,372201.3,3723.7,4,89,2.92,1.00,1.00,0.4217,3.37,32812.6,0.0484,36.2690,5461,18.2021,4
370000,2,697,7.95,0.00,0.00,0.00,7.94,0.00,1.00,0.000,0.063,371741.2,3637.6,4,91,2.88,1.00,1.00,0.4127,6.65,2899.9,0.1258,36.2171,5461,26.9728,0
380000,0,695,8.05,0.00,0.01,0.00,8.03,0.00,1.00,0.000,0.064,372715.5,3723.6,4,107,2.93,1.00,1.00,0.4202,3.50,100434.7,0.0000,36.3188,5462,9.1712,1
380000,1,697,8.09,0.00,0.01,0.03,8.05,0.00,1.00,0.000,0.065,372457.1,3691.7,4,81,2.95,1.00,1.00,0.4185,4.95,32790.9,0.0534,36.2957,5461,18.2104,3
380000,2,703,8.03,0.00,0.00,0.01,8.01,0.00,1.00,0.000,0.065,372125.5,3622.7,4,106,2.88,1.00,1.00,0.4094,5.20,2884.8,0.1314,36.2641,5461,26.9852,3
390000,0,689,7.99,0.00,0.00,0.03,7.96,0.00,1.00,0.000,0.063,372967.8,3584.5,4,81,2.87,1.00,1.00,0.4048,2.51,100412.8,0.0000,36.3302,5462,9.1703,0
390000,1,689,8.01,0.00,0.00,0.00,8.01,0.00,1.00,0.000,0.064,372034.3,3670.4,4,85,2.88,1.00,1.00,0.4147,4.56,32851.2,0.0532,36.2544,5461,18.2086,2
390000,2,700,8.00,0.00,0.00,0.02,7.98,0.00,1.00,0.000,0.064,372311.7,3646.2,4,114,2.87,1.00,1.00,0.4133,4.61,2876.3,0.1320,36.2782,5461,26.9826,8
400000,0,703,8.02,0.00,0.00,0.00,8.01,0.00,1.00,0.000,0.065,372769.5,3685.4,4,97,2.92,1.00,1.00,0.4157,4.01,100428.6,0.0000,36.3168,5462,9.1719,2
400000,1,701,8.03,0.00,0.00,0.07,7.96,0.00,1.00,0.000,0.065,372645.3,3699.4,4,77,2.90,1.00,1.00,0.4188,4.36,32798.7,0.0447,36.3135,5461,18.2120,1
400000,2,694,8.04,0.00,0.00,0.00,8.04,0.00,1.00,0.000,0.063,372170.2,3644.1,4,107,2.87,1.00,1.00,0.4128,2.54,2880.8,0.1331,36.2602,5461,26.9875,2
410000,0,718,8.04,0.01,0.01,0.02,8.01,0.00,1.00,0.000,0.066,372870.5,3625.7,3,83,2.87,1.00,1.00,0.4102,6.34,100388.9,0.0000,36.3305,5462,9.1650,3
410000,1,704,8.02,0.00,0.00,0.00,8.02,0.00,1.00,0.000,0.065,372428.7,3695.3,4,99,2.85,1.00,1.00,0.4181,7.52,32795.3,0.0518,36.2895,5461,18.1981,3
410000,2,705,8.04,0.00,0.01,0.01,8.01,0.00,1.00,0.000,0.065,371338.2,3681.3,4,94,2.86,1.00,1.00,0.4154,3.78,2918.6,0.1256,36.1835,5461,26.9670,0
420000,0,691,7.99,0.00,0.01,0.00,7.98,0.00,1.00,0.000,0.063,373014.2,3696.4,4,80,2.91,1.00,1.00,0.4192,4.95,100417.7,0.0000,36.3350,5462,9.1739,2
420000,1,702,7.96,0.00,0.00,0.00,7.96,0.00,1.00,0.000,0.064,372763.1,3773.1,4,80,2.85,1.00,1.00,0.4271,3.67,32801.9,0.0521,36.3146,5461,18.2159,1
420000,2,687,8.09,0.00,0.00,0.01,8.08,0.00,1.00,0.000,0.063,372186.6,3761.3,4,91,2.91,1.00,1.00,0.4267,5.91,2908.5,0.1313,36.2645,5461,26.9934,3
430000,0,696,8.03,0.00,0.01,0.02,8.00,0.00,1.00,0.000,0.064,372640.9,3690.7,4,78,2.92,1.00,1.00,0.4177,5.84,100362.9,0.0000,36.3098,5462,9.1672,5
430000,1,717,8.15,0.00,0.01,0.02,8.12,0.00,1.00,0.000,0.067,372527.8,3558.0,4,84,2.97,1.00,1.00,0.4021,6.39,32851.3,0.0502,36.2939,5461,18.2025,2
430000,2,712,8.05,0.01,0.01,0.03,8.01,0.00,1.00,0.000,0.066,371853.1,3693.1,4,98,2.92,1.00,1.00,0.4176,7.44,2892.7,0.1329,36.2275,5461,26.9735,4
440000,0,692,7.99,0.02,0.00,0.01,7.97,0.00,1.01,0.000,0.063,373057.2,3695.3,5,85,2.88,1.01,1.01,0.4177,9.81,100412.0,0.0000,36.3417,5462,9.1754,3
440000,1,697,8.10,0.01,0.01,0.01,8.07,0.00,1.00,0.000,0.065,372892.8,3650.6,5,93,2.88,1.00,1.00,0.4133,1.60,32767.4,0.0508,36.3345,5461,18.2188,0
440000,2,700,8.21,0.01,0.00,0.09,8.10,0.00,1.00,0.000,0.066,371968.5,3699.9,5,103,2.92,1.00,1.00,0.4181,4.42,2904.2,0.1305,36.2544,5461,26.9976,2
450000,0,699,8.00,0.00,0.03,0.01,7.96,0.00,1.00,0.000,0.064,372629.7,3715.6,4,85,2.90,1.00,1.00,0.4198,5.51,100417.0,0.0000,36.3155,5462,9.1647,2
450000,1,703,8.02,0.00,0.00,0.13,7.90,0.00,1.00,0.000,0.064,372486.7,3733.1,4,73,2.90,1.00,1.00,0.4234,9.02,32819.9,0.0499,36.2973,5461,18.1976,7
