step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
110000,2003,1.474,0.038,7.99,47822,45959,391,0,1442,0,1064589.9,12550.9,0.000,0.454,0.000,0.546,201,8.90,1.57,0.02,0.66,0.00,0.11,0.02,0.49,8.86,1.28,0.00,0.00,0.000,0.006,57,0.660,0.231,0.765,0.000,0.003,8475,8161,2,0.999,0.000,0.002,45243,0.120,0.051,0.000,107.18,8026,0,12550.913,0.000,0.000,690137,1.01,12.77,0.000,0.000,0.000,8,9,9,43,17831,0.068,0.00,0.0060,0.076,661,0.075,0.000,0.156,0.000,3.11,1.99,7.63,0.00,0.000,1.01,1.01,1.01,0.075,0.00378,56.55,1.3800,11.12,136246.1,140228.6,0.104,0.1246,107.054,533.541,0.998,0.410,53.5,53.527,5.116,2,2.3,1.18,0.151
120000,2033,1.445,0.041,8.00,48364,46497,381,0,1456,0,1058068.5,12532.8,0.000,0.430,0.000,0.570,200,8.65,2.27,0.10,1.91,0.00,0.18,0.03,0.94,8.51,1.32,0.00,0.00,0.000,0.013,70,0.378,0.244,0.752,0.000,0.004,8384,8165,1,1.000,0.000,0.002,51641,0.116,0.058,0.000,107.19,8933,0,12532.817,0.000,0.000,602889,1.04,13.33,0.000,0.000,0.000,8,8,9,62,17595,0.067,0.00,0.0061,0.068,684,0.069,0.000,0.149,0.001,3.05,1.99,7.35,0.00,0.000,1.03,1.04,1.05,0.069,0.00352,56.55,1.3784,9.69,136216.4,140228.7,0.098,0.1250,107.064,532.613,0.998,0.410,53.9,53.532,5.076,3,5.3,2.90,0.166
130000,2038,1.459,0.041,7.99,49189,47355,415,0,1414,1,1054433.4,12446.0,0.000,0.415,0.000,0.585,199,8.51,2.17,0.06,1.28,0.00,0.02,0.04,0.96,8.41,1.33,0.00,0.00,0.000,0.000,79,0.398,0.242,0.754,0.000,0.004,8496,8180,1,1.000,0.000,0.004,56027,0.120,0.056,0.000,107.36,10096,0,12446.000,0.000,0.000,549903,1.02,13.58,0.000,0.000,0.000,8,8,9,57,17347,0.066,0.00,0.0062,0.063,676,0.064,0.000,0.149,0.000,3.00,2.00,7.22,0.00,0.000,1.01,1.02,1.03,0.064,0.00337,56.37,1.3665,12.57,136187.2,140228.9,0.104,0.1213,107.239,533.913,0.998,0.409,53.5,53.620,5.127,4,5.5,1.57,0.169
140000,2068,1.427,0.042,8.00,50155,48366,401,0,1358,0,1052093.0,12477.0,0.000,0.405,0.000,0.595,198,8.22,1.90,0.03,0.63,0.00,0.04,0.01,0.25,8.18,1.82,0.00,0.00,0.000,0.006,77,0.346,0.232,0.764,0.000,0.004,8459,8041,1,1.000,0.000,0.003,59629,0.119,0.103,0.000,107.58,11228,0,12477.029,0.000,0.000,512966,1.01,14.09,0.000,0.000,0.000,8,8,9,42,17007,0.065,0.00,0.0062,0.070,691,0.060,0.000,0.148,0.000,2.95,1.98,7.02,0.00,0.000,1.01,1.02,1.02,0.060,0.00322,56.16,1.3701,11.54,136187.6,140229.1,0.100,0.1222,107.460,535.135,0.997,0.410,53.3,53.730,5.182,6,22.3,7.80,0.174
150000,2156,1.397,0.043,7.99,50571,48517,480,0,1486,1,1053501.5,12504.8,0.000,0.391,0.000,0.608,194,7.79,2.96,0.06,1.12,0.00,0.00,0.03,0.70,7.70,2.58,0.00,0.00,0.000,0.000,97,0.353,0.233,0.761,0.000,0.006,8789,7978,1,1.000,0.000,0.003,57017,0.124,0.128,0.000,107.91,11940,0,12504.774,0.000,0.000,495853,1.03,15.04,0.000,0.000,0.000,5,8,9,64,16792,0.064,0.00,0.0063,0.064,692,0.059,0.000,0.140,0.000,2.85,2.01,6.66,0.00,0.000,1.02,1.02,1.03,0.059,0.00295,55.82,1.3757,9.37,136124.4,140229.6,0.100,0.1251,107.783,536.408,0.997,0.409,54.3,53.891,5.211,8,36.7,7.91,0.194
160000,2258,1.360,0.043,8.00,52243,49748,570,0,1823,3,1059353.9,12732.9,0.000,0.368,0.000,0.632,192,6.84,2.38,0.04,0.78,0.00,0.04,0.02,0.67,6.77,1.91,0.00,0.00,0.000,0.005,72,0.393,0.231,0.767,0.000,0.003,9387,8595,1,1.000,0.000,0.002,53862,0.121,0.125,0.000,108.62,12506,0,4244.299,0.000,0.000,491540,1.01,16.69,0.000,0.000,0.000,5,8,8,57,15436,0.059,0.00,0.0069,0.067,726,0.060,0.000,0.129,0.000,2.64,2.00,6.10,0.00,0.000,1.01,1.02,1.01,0.060,0.00256,55.11,1.4080,9.64,136095.3,140231.7,0.106,0.1344,108.484,539.168,0.997,0.410,54.2,54.242,5.329,10,35.7,8.00,0.239
170000,2328,1.303,0.042,7.99,53818,50967,673,0,2108,2,1066336.8,12888.7,0.000,0.350,0.000,0.650,189,6.57,2.52,0.05,0.87,0.00,0.09,0.02,0.61,6.50,2.14,0.00,0.00,0.000,0.005,77,0.398,0.239,0.756,0.000,0.005,9915,9388,1,1.000,0.000,0.001,51674,0.131,0.070,0.000,109.23,12291,0,6444.348,0.000,0.000,515435,1.02,17.26,0.000,0.000,0.000,5,6,8,49,15297,0.058,0.00,0.0070,0.062,771,0.063,0.000,0.121,0.000,2.62,2.00,5.95,0.00,0.000,1.01,1.02,1.02,0.063,0.00224,54.50,1.4352,18.29,136146.2,140234.5,0.105,0.1451,109.089,541.008,0.998,0.410,54.9,54.544,5.462,10,15.4,2.30,0.295
180000,2343,1.281,0.042,7.99,54109,50974,717,0,2403,0,1066947.4,13096.7,0.000,0.345,0.000,0.655,190,6.36,2.62,0.08,1.28,0.00,0.12,0.03,0.61,6.24,1.80,0.00,0.00,0.000,0.009,81,0.388,0.241,0.755,0.000,0.004,10122,9828,1,1.000,0.000,0.005,50246,0.137,0.112,0.000,109.00,12023,0,13096.685,0.000,0.000,548733,1.03,17.73,0.000,0.000,0.000,5,6,8,64,14909,0.057,0.01,0.0073,0.065,783,0.067,0.000,0.117,0.000,2.62,2.04,5.85,0.00,0.000,1.01,1.03,1.03,0.067,0.00212,54.70,1.4595,16.42,136196.6,140236.9,0.131,0.1495,108.853,540.971,0.998,0.409,54.8,54.426,5.494,13,33.1,8.00,0.316
190000,2360,1.320,0.045,7.99,54898,51522,665,0,2694,0,1068445.2,13163.9,0.000,0.344,0.000,0.656,190,6.33,2.64,0.09,1.33,0.00,0.05,0.04,0.92,6.20,2.11,0.00,0.00,0.000,0.006,86,0.554,0.238,0.756,0.000,0.006,10661,10538,1,1.000,0.000,0.003,48354,0.132,0.135,0.000,108.91,11390,0,13163.873,0.000,0.000,592332,1.04,17.86,0.000,0.000,0.000,5,6,8,41,14934,0.057,0.01,0.0073,0.061,780,0.072,0.000,0.116,0.000,2.64,2.03,5.86,0.00,0.000,1.03,1.04,1.05,0.072,0.00203,54.80,1.4709,14.20,136031.6,140238.7,0.126,0.1542,108.738,540.031,0.996,0.410,55.2,54.369,5.545,16,49.0,8.00,0.356
200000,2331,1.320,0.046,7.99,55242,51704,626,0,2941,0,1068440.6,13505.6,0.000,0.346,0.000,0.653,187,6.25,2.58,0.08,1.37,0.01,0.20,0.02,0.45,6.15,1.76,0.00,0.00,0.000,0.011,68,0.665,0.227,0.767,0.000,0.006,10684,10596,1,1.000,0.000,0.003,48716,0.139,0.158,0.000,108.68,10883,0,13505.643,0.000,0.000,620439,1.03,17.94,0.000,0.000,0.000,5,6,8,64,14571,0.056,0.01,0.0075,0.060,788,0.075,0.000,0.116,0.000,2.60,2.03,5.86,0.00,0.000,1.02,1.03,1.03,0.075,0.00204,55.02,1.5119,12.79,136063.7,140240.1,0.127,0.1609,108.525,539.595,0.997,0.409,54.1,54.263,5.542,10,55.0,8.00,0.354
210000,2373,1.309,0.041,8.00,55358,51713,645,0,2958,1,1068696.1,13572.4,0.000,0.347,0.000,0.653,191,6.12,2.34,0.04,0.70,0.00,0.00,0.04,0.83,6.05,2.02,0.00,0.00,0.000,0.000,66,0.655,0.228,0.768,0.000,0.004,11048,10943,1,1.000,0.000,0.003,47159,0.140,0.084,0.000,108.70,10574,0,13572.387,0.000,0.000,622941,1.02,18.20,0.000,0.000,0.000,5,6,6,45,14526,0.055,0.01,0.0074,0.067,782,0.075,0.000,0.116,0.000,2.59,2.03,5.79,0.00,0.000,1.01,1.02,1.02,0.075,0.00199,55.00,1.5191,11.72,136111.0,140241.3,0.128,0.1614,108.547,538.769,0.998,0.410,54.7,54.273,5.526,7,17.8,5.53,0.328
220000,2374,1.311,0.044,8.00,55401,51850,608,0,2942,0,1069362.9,13410.3,0.000,0.346,0.000,0.654,189,6.17,2.46,0.07,1.19,0.00,0.00,0.03,0.89,6.06,1.74,0.00,0.00,0.000,0.000,70,0.676,0.233,0.762,0.000,0.004,10925,10799,1,1.000,0.000,0.003,48799,0.141,0.106,0.000,108.66,9953,0,13410.329,0.000,0.001,637702,1.02,18.13,0.000,0.000,0.000,5,6,6,64,14645,0.056,0.01,0.0074,0.065,814,0.077,0.000,0.116,0.000,2.61,2.03,5.80,0.00,0.000,1.02,1.03,1.03,0.077,0.00197,55.06,1.5024,14.36,136067.3,140242.4,0.114,0.1605,108.498,537.566,0.998,0.410,55.0,54.249,5.545,9,27.2,7.20,0.351
230000,2333,1.338,0.044,8.00,55450,51875,658,0,2958,4,1068984.0,13576.8,0.000,0.348,0.000,0.652,191,6.11,1.78,0.05,0.85,0.00,0.17,0.02,0.73,6.04,1.41,0.00,0.00,0.000,0.014,61,0.734,0.220,0.775,0.000,0.005,11163,11075,1,1.000,0.000,0.002,48128,0.138,0.070,0.000,108.58,9944,0,3394.206,0.000,0.000,654199,1.02,18.13,0.000,0.000,0.000,5,6,6,33,14266,0.054,0.01,0.0076,0.069,777,0.078,0.000,0.117,0.000,2.63,2.02,5.85,0.00,0.000,1.02,1.02,1.02,0.078,0.00202,55.13,1.5205,16.13,136059.8,140243.3,0.122,0.1620,108.415,538.024,0.998,0.410,54.0,54.208,5.553,9,14.2,3.40,0.358
240000,2349,1.328,0.042,8.00,55510,51994,582,0,2918,4,1068322.8,13451.7,0.000,0.346,0.000,0.654,191,6.08,2.23,0.04,0.83,0.00,0.00,0.05,0.95,5.99,1.42,0.00,0.00,0.000,0.000,55,0.693,0.223,0.774,0.000,0.003,11021,10978,1,1.000,0.000,0.003,46857,0.144,0.076,0.000,108.58,10110,0,3362.937,0.000,0.000,630869,1.01,18.19,0.000,0.000,0.000,5,6,6,56,14278,0.054,0.01,0.0076,0.066,782,0.076,0.000,0.116,0.000,2.59,2.03,5.80,0.00,0.000,1.01,1.01,1.01,0.076,0.00199,55.13,1.5050,15.94,136100.4,140244.8,0.128,0.1593,108.423,538.903,0.998,0.410,53.9,54.211,5.534,9,15.8,5.97,0.339
250000,2339,1.311,0.044,7.99,55586,52030,640,0,2926,0,1069651.5,13503.0,0.000,0.347,0.000,0.653,191,6.19,2.63,0.06,1.15,0.00,0.00,0.03,0.81,6.11,2.08,0.00,0.00,0.000,0.000,58,0.700,0.225,0.772,0.000,0.003,11005,10954,1,1.000,0.000,0.001,46339,0.140,0.114,0.000,108.67,10557,0,13503.010,0.000,0.000,653089,1.02,18.09,0.000,0.000,0.000,5,6,6,54,14476,0.055,0.01,0.0075,0.071,786,0.078,0.000,0.117,0.000,2.62,2.04,5.83,0.00,0.000,1.02,1.03,1.03,0.078,0.00200,55.04,1.5117,13.22,136119.1,140245.9,0.129,0.1610,108.506,539.813,0.997,0.409,54.2,54.253,5.577,11,30.5,8.00,0.363
260000,2341,1.332,0.043,8.00,55387,51837,637,0,2911,0,1068028.2,13448.8,0.000,0.345,0.000,0.655,191,6.06,1.73,0.01,0.29,0.00,0.00,0.03,0.68,6.02,1.44,0.00,0.00,0.000,0.000,59,0.711,0.222,0.772,0.000,0.006,10737,10698,1,1.000,0.000,0.003,46183,0.142,0.088,0.000,108.56,10289,0,13448.820,0.000,0.000,631250,1.01,18.18,0.000,0.000,0.000,5,6,6,46,14191,0.054,0.01,0.0076,0.064,787,0.076,0.000,0.117,0.000,2.61,2.02,5.82,0.00,0.000,1.00,1.01,1.01,0.076,0.00199,55.16,1.5060,15.47,136095.1,140247.1,0.120,0.1602,108.394,538.631,0.997,0.410,53.8,54.197,5.526,7,15.8,8.00,0.345
270000,2344,1.306,0.046,7.99,55604,52019,645,0,2937,0,1068947.5,13426.1,0.000,0.346,0.000,0.654,191,6.20,2.48,0.05,1.18,0.00,0.04,0.01,0.40,6.13,2.07,0.00,0.00,0.000,0.021,64,0.698,0.221,0.773,0.000,0.006,10910,10863,1,1.000,0.000,0.001,47097,0.135,0.110,0.000,108.64,10196,0,13426.112,0.000,0.000,630985,1.02,18.08,0.000,0.000,0.000,5,6,6,51,14535,0.055,0.01,0.0074,0.068,797,0.076,0.000,0.117,0.000,2.60,2.03,5.84,0.00,0.000,1.02,1.03,1.02,0.076,0.00199,55.07,1.5044,18.45,136087.5,140248.0,0.123,0.1609,108.475,537.366,0.999,0.410,54.4,54.238,5.541,13,34.4,6.54,0.343
280000,2346,1.316,0.044,8.00,55262,51741,652,0,2867,6,1068936.0,13462.5,0.000,0.347,0.000,0.653,193,6.15,1.92,0.02,0.53,0.00,0.23,0.01,0.36,6.11,1.79,0.00,0.00,0.000,0.008,60,0.714,0.237,0.759,0.000,0.004,10925,10894,1,1.000,0.000,0.003,50505,0.137,0.081,0.000,108.56,10439,0,2243.755,0.000,0.000,637627,1.01,18.06,0.000,0.000,0.000,5,6,6,54,14420,0.055,0.01,0.0075,0.059,779,0.076,0.000,0.117,0.000,2.61,2.02,5.85,0.00,0.000,1.01,1.01,1.01,0.076,0.00201,55.15,1.5050,11.44,136104.8,140248.8,0.123,0.1588,108.403,537.920,0.998,0.409,54.2,54.202,5.524,9,18.7,5.51,0.340
290000,2325,1.304,0.045,8.00,55022,51540,620,0,2883,1,1066758.2,13396.9,0.000,0.345,0.000,0.655,190,6.17,2.36,0.07,1.27,0.00,0.04,0.03,0.67,6.06,1.70,0.00,0.00,0.000,0.005,65,0.732,0.227,0.769,0.000,0.004,10695,10635,1,1.000,0.000,0.003,46261,0.142,0.131,0.000,108.46,10979,0,13396.926,0.000,0.000,625428,1.03,18.08,0.000,0.000,0.000,5,6,6,64,14345,0.055,0.01,0.0076,0.065,782,0.076,0.000,0.116,0.000,2.61,2.03,5.85,0.00,0.000,1.03,1.04,1.03,0.076,0.00202,55.25,1.4996,15.17,136139.6,140249.9,0.124,0.1589,108.307,538.386,0.998,0.409,54.0,54.154,5.506,10,38.1,8.00,0.347
300000,2349,1.308,0.044,7.99,55276,51660,624,0,2968,0,1067282.8,13520.3,0.000,0.348,0.000,0.652,189,6.25,2.38,0.05,1.03,0.00,0.00,0.00,0.08,6.20,2.13,0.00,0.00,0.000,0.000,66,0.719,0.221,0.774,0.000,0.006,10798,10745,1,1.000,0.000,0.000,45937,0.139,0.089,0.000,108.47,11288,0,13520.335,0.000,0.000,642504,1.02,17.95,0.000,0.000,0.000,5,6,7,53,14685,0.056,0.01,0.0073,0.059,793,0.077,0.000,0.117,0.000,2.61,2.03,5.89,0.00,0.000,1.01,1.02,1.02,0.077,0.00201,55.22,1.5139,19.99,136103.2,140250.9,0.141,0.1608,108.311,538.139,0.998,0.410,54.5,54.155,5.533,9,18.4,7.80,0.350
310000,2349,1.298,0.044,8.00,55539,51900,627,0,3012,0,1068346.6,13537.8,0.000,0.346,0.000,0.654,191,6.16,2.52,0.05,1.28,0.00,0.00,0.04,0.86,6.07,1.96,0.00,0.00,0.000,0.000,63,0.696,0.233,0.763,0.000,0.004,10827,10785,1,1.000,0.000,0.003,46098,0.137,0.098,0.000,108.53,11188,0,13537.784,0.000,0.000,624496,1.02,18.12,0.000,0.000,0.000,5,6,6,54,14479,0.055,0.01,0.0075,0.059,809,0.075,0.000,0.117,0.000,2.60,2.03,5.82,0.00,0.000,1.02,1.02,1.02,0.075,0.00200,55.18,1.5161,20.27,136133.9,140251.8,0.119,0.1617,108.375,537.953,0.998,0.410,54.5,54.187,5.504,13,27.3,8.00,0.326
320000,2353,1.303,0.044,8.00,55279,51883,575,0,2817,0,1068020.1,13262.6,0.000,0.347,0.000,0.653,191,6.15,2.23,0.04,0.81,0.00,0.00,0.04,0.82,6.07,1.45,0.00,0.00,0.000,0.000,60,0.697,0.237,0.760,0.000,0.003,11069,11019,1,1.000,0.000,0.003,48170,0.137,0.125,0.000,108.55,11228,0,13262.642,0.000,0.000,643198,1.02,18.09,0.000,0.000,0.000,5,6,6,64,14473,0.055,0.01,0.0075,0.071,762,0.077,0.000,0.117,0.000,2.61,2.03,5.83,0.00,0.000,1.01,1.02,1.02,0.077,0.00200,55.14,1.4825,14.19,136115.7,140252.9,0.139,0.1563,108.393,537.630,0.998,0.410,54.4,54.196,5.558,9,31.2,8.00,0.357
330000,2347,1.306,0.043,8.00,55228,51707,627,0,2900,1,1067902.6,13337.8,0.000,0.346,0.000,0.654,192,6.23,2.24,0.06,0.96,0.00,0.00,0.02,0.50,6.15,1.62,0.00,0.00,0.000,0.000,63,0.699,0.226,0.769,0.000,0.004,10894,10833,1,1.000,0.000,0.003,46333,0.145,0.126,0.000,108.55,11006,0,13337.811,0.000,0.000,630725,1.02,18.00,0.000,0.000,0.000,5,6,7,61,14613,0.056,0.01,0.0074,0.063,793,0.076,0.000,0.117,0.000,2.61,2.03,5.86,0.00,0.000,1.02,1.03,1.02,0.076,0.00201,55.17,1.4915,10.00,136129.6,140254.0,0.114,0.1576,108.395,537.663,0.997,0.409,54.3,54.198,5.522,7,31.4,8.00,0.348
