step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees
60000,2,696,7.10,0.01,0.00,0.01,7.08,0.00,1.01,0.000,0.057,357006.5,3845.3,1,62,2.86,1.01,1.01,0.4317,2.89,164.9,1.8570,34.6359,5461,35.5674,1
70000,0,731,7.17,0.00,0.00,0.00,7.17,0.00,1.00,0.000,0.060,373069.0,4219.4,1,64,2.89,1.00,1.00,0.4749,5.50,107020.6,0.0000,36.1694,5462,35.5683,12
70000,1,743,7.09,0.03,0.01,0.00,7.06,0.00,1.01,0.000,0.060,371694.7,4232.2,1,76,2.88,1.00,1.01,0.4758,3.16,28606.1,0.0975,36.0381,5461,35.5618,6
70000,2,702,7.22,0.01,0.04,0.02,7.15,0.00,1.00,0.000,0.058,357026.4,3817.0,1,51,2.91,1.00,1.00,0.4293,6.26,166.9,1.8653,34.6338,5461,35.5618,5
80000,0,742,7.07,0.01,0.00,0.00,7.06,0.00,1.01,0.000,0.060,373011.5,4111.0,1,95,2.90,1.00,1.00,0.4637,5.94,107077.3,0.0000,36.1579,5462,35.5616,7
80000,1,723,7.07,0.01,0.00,0.00,7.05,0.00,1.00,0.000,0.059,371645.6,4261.0,1,76,2.86,1.00,1.00,0.4793,3.00,28587.4,0.0994,36.0333,5461,35.5551,4
80000,2,719,7.15,0.02,0.02,0.00,7.11,0.00,1.01,0.000,0.059,356979.8,3844.6,1,64,2.88,1.00,1.01,0.4320,6.16,166.0,1.8645,34.6302,5461,35.5551,4
90000,0,740,7.37,0.08,0.05,0.00,7.24,0.00,1.02,0.000,0.062,373019.1,4141.9,1,66,2.91,1.00,1.03,0.4653,3.24,106992.3,0.0000,36.1733,5462,35.5677,17
90000,1,737,7.11,0.04,0.00,0.00,7.07,0.00,1.01,0.000,0.060,371700.8,4283.7,1,66,2.91,1.00,1.01,0.4819,5.80,28592.5,0.0979,36.0413,5461,35.5612,18
90000,2,687,7.10,0.04,0.00,0.00,7.06,0.00,1.02,0.000,0.056,356946.8,3880.1,1,48,2.91,1.01,1.01,0.4368,5.93,170.8,1.8649,34.6364,5461,35.5612,1
100000,0,744,7.14,0.02,0.02,0.00,7.09,0.00,1.01,0.000,0.061,372871.8,4117.5,1,61,2.89,1.00,1.01,0.4638,4.01,107065.3,0.0000,36.1408,5462,35.5588,8
100000,1,743,7.09,0.01,0.03,0.00,7.05,0.00,1.00,0.000,0.060,371619.5,4170.3,1,69,2.90,1.00,1.00,0.4686,6.27,28595.7,0.0989,36.0353,5461,35.5523,10
100000,2,712,7.11,0.02,0.01,0.00,7.09,0.00,1.00,0.000,0.058,356921.8,3749.7,1,55,2.89,1.00,1.00,0.4219,6.03,190.6,1.8654,34.6283,5461,35.5523,3
110000,0,740,7.17,0.01,0.01,0.00,7.15,0.00,1.01,0.000,0.061,373031.1,4040.1,1,70,2.86,1.00,1.00,0.4554,5.13,107013.5,0.0000,36.1616,5462,35.5623,15
110000,1,733,7.15,0.01,0.02,0.00,7.11,0.00,1.01,0.000,0.060,371711.0,4228.3,1,69,2.89,1.01,1.01,0.4760,9.32,28555.7,0.0999,36.0372,5461,35.5558,10
110000,2,705,7.26,0.02,0.01,0.04,7.20,0.00,1.01,0.000,0.059,356974.6,3861.7,1,55,2.91,1.00,1.00,0.4349,7.06,167.5,1.8755,34.6393,5461,35.5558,2
120000,0,726,7.14,0.00,0.01,0.00,7.12,0.00,1.00,0.000,0.059,372939.2,4086.0,1,64,2.86,1.00,1.00,0.4595,5.70,107052.0,0.0000,36.1603,5462,35.5795,8
120000,1,717,7.11,0.01,0.00,0.00,7.10,0.00,1.00,0.000,0.058,371960.0,4218.6,1,62,2.88,1.00,1.00,0.4734,5.25,28619.7,0.0989,36.0590,5461,35.5730,12
120000,2,713,7.13,0.00,0.00,0.00,7.13,0.00,1.00,0.000,0.058,357139.7,3819.6,1,58,2.88,1.00,1.00,0.4289,3.87,180.1,1.8524,34.6446,5461,35.5730,1
130000,0,744,7.22,0.04,0.02,0.00,7.16,0.00,1.01,0.000,0.061,373042.8,4061.1,1,64,2.89,1.00,1.01,0.4575,5.97,107038.9,0.0000,36.1750,5462,35.5763,12
130000,1,751,7.26,0.04,0.00,0.01,7.21,0.00,1.01,0.000,0.063,371861.4,4145.9,1,68,2.90,1.00,1.01,0.4663,4.65,28598.1,0.1002,36.0447,5461,35.5698,9
130000,2,709,7.15,0.03,0.01,0.00,7.11,0.00,1.01,0.000,0.058,357152.5,3922.7,1,69,2.90,1.00,1.01,0.4424,5.28,180.1,1.8511,34.6528,5461,35.5698,2
140000,0,741,7.14,0.04,0.02,0.00,7.07,0.00,1.02,0.000,0.060,372923.2,4144.4,1,76,2.90,1.01,1.01,0.4667,5.27,107067.0,0.0000,36.1554,5462,35.5696,8
140000,1,738,7.16,0.02,0.00,0.00,7.13,0.00,1.01,0.000,0.061,371751.1,4093.3,1,76,2.90,1.00,1.01,0.4606,6.44,28583.3,0.0976,36.0429,5461,35.5631,10
140000,2,710,7.02,0.00,0.02,0.00,7.01,0.00,1.00,0.000,0.057,357209.8,3841.2,1,54,2.87,1.00,1.00,0.4330,7.99,176.6,1.8519,34.6487,5461,35.5631,4
150000,0,742,7.16,0.02,0.04,0.00,7.10,0.00,1.02,0.000,0.060,372754.1,4076.7,1,71,2.89,1.02,1.02,0.4593,2.19,107073.9,0.0000,36.1553,5462,35.5767,7
150000,1,746,7.18,0.01,0.00,0.01,7.16,0.00,1.00,0.000,0.062,371927.0,4158.7,1,69,2.91,1.00,1.00,0.4679,3.63,28580.4,0.0989,36.0627,5461,35.5702,3
150000,2,713,7.11,0.07,0.00,0.00,7.04,0.00,1.03,0.000,0.058,357131.1,3873.6,1,57,2.87,1.02,1.02,0.4370,3.86,179.3,1.8600,34.6528,5461,35.5702,0
160000,0,719,7.24,0.02,0.03,0.00,7.20,0.00,1.01,0.000,0.060,372934.3,4056.2,1,65,2.88,1.00,1.01,0.4565,6.76,107060.5,0.0000,36.1587,5462,35.5736,7
160000,1,733,7.17,0.02,0.00,0.00,7.15,0.00,1.00,0.000,0.060,371823.8,4131.8,1,79,2.90,1.00,1.01,0.4652,4.63,28572.1,0.0965,36.0565,5461,35.5671,13
160000,2,708,7.08,0.00,0.00,0.01,7.08,0.00,1.00,0.000,0.057,357217.0,3837.3,1,59,2.87,1.00,1.00,0.4322,3.67,172.8,1.8685,34.6462,5461,35.5671,0
170000,0,747,7.17,0.00,0.00,0.00,7.17,0.00,1.00,0.000,0.061,373026.4,4077.0,1,78,2.88,1.00,1.00,0.4586,4.43,107058.0,0.0000,36.1603,5462,35.5744,14
170000,1,716,7.06,0.00,0.00,0.00,7.06,0.00,1.00,0.000,0.058,371913.0,4164.8,1,60,2.86,1.00,1.00,0.4685,4.45,28553.2,0.0969,36.0500,5461,35.5679,5
170000,2,707,7.22,0.02,0.01,0.00,7.19,0.00,1.00,0.000,0.058,357298.5,3772.5,1,55,2.88,1.00,1.01,0.4242,3.97,172.2,1.8624,34.6521,5461,35.5679,1
180000,0,732,7.29,0.03,0.02,0.00,7.24,0.00,1.01,0.000,0.061,373242.9,4128.9,1,77,2.91,1.01,1.01,0.4662,3.25,107092.9,0.0000,36.1741,5462,35.5888,7
180000,1,737,7.13,0.00,0.03,0.00,7.10,0.00,1.00,0.000,0.060,372137.3,4185.2,1,72,2.90,1.00,1.00,0.4712,3.24,28581.9,0.0977,36.0681,5461,35.5823,4
180000,2,722,7.04,0.00,0.00,0.00,7.04,0.00,1.00,0.000,0.058,357312.6,3866.7,1,51,2.86,1.00,1.00,0.4360,8.72,196.9,1.8416,34.6574,5461,35.5823,4
190000,0,754,7.14,0.01,0.00,0.00,7.13,0.00,1.00,0.000,0.062,373196.2,4089.7,1,70,2.87,1.00,1.00,0.4604,9.22,107030.9,0.0000,36.1687,5462,35.5781,14
190000,1,732,7.14,0.00,0.01,0.00,7.13,0.00,1.00,0.000,0.059,372082.6,4081.0,1,65,2.87,1.00,1.00,0.4598,6.09,28572.6,0.0977,36.0603,5461,35.5716,17
190000,2,721,7.10,0.00,0.01,0.00,7.09,0.00,1.00,0.000,0.059,357080.4,3820.1,1,58,2.87,1.00,1.00,0.4293,3.72,177.8,1.8618,34.6514,5461,35.5716,0
200000,0,713,7.19,0.00,0.04,0.02,7.13,0.00,1.00,0.000,0.059,373177.2,4084.4,1,71,2.88,1.00,1.00,0.4588,4.75,107023.5,0.0000,36.1720,5462,35.5801,11
200000,1,726,7.15,0.00,0.01,0.00,7.14,0.00,1.00,0.000,0.060,371964.9,4162.4,1,75,2.89,1.00,1.00,0.4684,4.39,28609.7,0.1045,36.0518,5461,35.5736,10
200000,2,711,7.18,0.00,0.03,0.00,7.15,0.00,1.00,0.000,0.058,357134.5,3853.6,1,62,2.90,1.00,1.00,0.4336,6.51,174.7,1.8530,34.6520,5461,35.5736,2
210000,0,728,7.24,0.01,0.02,0.03,7.19,0.00,1.00,0.000,0.061,373196.9,4201.1,1,78,2.90,1.00,1.00,0.4736,5.65,107091.3,0.0000,36.1715,5462,35.5830,8
210000,1,735,7.20,0.04,0.03,0.00,7.12,0.00,1.01,0.000,0.061,371932.8,4167.5,1,58,2.89,1.01,1.02,0.4694,7.00,28638.5,0.0961,36.0505,5461,35.5765,8
210000,2,712,7.12,0.02,0.00,0.00,7.10,0.00,1.01,0.000,0.058,357229.3,3835.8,1,46,2.87,1.00,1.01,0.4310,3.21,197.2,1.8536,34.6556,5461,35.5765,2
220000,0,726,7.09,0.01,0.00,0.00,7.08,0.00,1.00,0.000,0.059,373183.5,4143.3,1,75,2.86,1.00,1.00,0.4672,6.19,107042.9,0.0000,36.1676,5462,35.5717,9
220000,1,736,7.11,0.03,0.01,0.00,7.08,0.00,1.01,0.000,0.060,371933.9,4144.7,1,58,2.88,1.00,1.01,0.4662,5.10,28553.4,0.0977,36.0594,5461,35.5652,12
220000,2,691,7.09,0.00,0.00,0.00,7.09,0.00,1.00,0.000,0.056,357119.6,3817.8,1,47,2.89,1.00,1.00,0.4300,5.44,168.8,1.8570,34.6439,5461,35.5652,1
230000,0,738,7.12,0.00,0.00,0.00,7.12,0.00,1.00,0.000,0.060,373065.2,4088.9,1,67,2.88,1.00,1.00,0.4593,3.44,107070.3,0.0000,36.1552,5462,35.5780,7
230000,1,744,7.16,0.00,0.00,0.00,7.15,0.00,1.00,0.000,0.061,372014.9,4207.7,1,69,2.87,1.00,1.00,0.4746,6.35,28575.6,0.1008,36.0583,5461,35.5715,4
230000,2,705,7.05,0.00,0.01,0.01,7.03,0.00,1.00,0.000,0.057,357316.3,3807.1,1,56,2.86,1.00,1.00,0.4283,2.81,182.3,1.8586,34.6534,5461,35.5715,1
240000,0,748,7.28,0.00,0.01,0.00,7.27,0.00,1.00,0.000,0.062,373198.6,4129.8,1,64,2.90,1.00,1.00,0.4650,6.47,107021.5,0.0000,36.1611,5462,35.5715,11
240000,1,735,7.11,0.00,0.01,0.00,7.10,0.00,1.00,0.000,0.060,371916.9,4115.5,1,70,2.87,1.00,1.00,0.4629,3.08,28501.0,0.1023,36.0609,5461,35.5650,9
240000,2,717,7.16,0.05,0.01,0.01,7.10,0.00,1.01,0.000,0.058,357167.5,3813.3,1,47,2.91,1.00,1.01,0.4290,2.44,162.0,1.8644,34.6448,5461,35.5650,0
250000,0,741,7.20,0.03,0.02,0.01,7.14,0.00,1.01,0.000,0.061,373191.3,4201.0,1,84,2.89,1.00,1.01,0.4735,6.59,107072.7,0.0000,36.1689,5462,35.5854,8
250000,1,747,7.09,0.00,0.02,0.00,7.06,0.00,1.00,0.000,0.061,372075.2,4169.4,1,61,2.86,1.00,1.00,0.4697,7.11,28604.6,0.1004,36.0626,5461,35.5789,6
250000,2,700,7.13,0.00,0.00,0.01,7.12,0.00,1.00,0.000,0.057,357283.8,3826.4,1,40,2.90,1.00,1.00,0.4303,6.81,174.3,1.8549,34.6479,5461,35.5789,3
260000,0,718,7.21,0.05,0.02,0.01,7.13,0.00,1.02,0.000,0.059,373125.7,4043.0,1,58,2.91,1.00,1.02,0.4544,4.27,107059.4,0.0000,36.1641,5462,35.5716,12
260000,1,743,7.24,0.00,0.00,0.00,7.24,0.00,1.00,0.000,0.061,371884.6,4171.1,1,75,2.89,1.00,1.00,0.4683,4.09,28597.1,0.1017,36.0451,5461,35.5650,7
260000,2,706,7.14,0.03,0.00,0.00,7.11,0.00,1.01,0.000,0.058,357255.9,3866.6,1,55,2.90,1.00,1.01,0.4345,4.52,171.3,1.8612,34.6447,5461,35.5650,1
270000,0,735,7.14,0.00,0.02,0.00,7.12,0.00,1.00,0.000,0.060,372954.6,4093.2,1,58,2.86,1.00,1.00,0.4608,5.87,107065.6,0.0000,36.1536,5462,35.5754,20
270000,1,745,7.12,0.02,0.00,0.00,7.10,0.00,1.01,0.000,0.061,371977.4,4107.5,1,66,2.87,1.00,1.01,0.4622,3.13,28581.7,0.1002,36.0528,5461,35.5689,8
270000,2,704,7.06,0.00,0.00,0.00,7.06,0.00,1.00,0.000,0.057,357237.2,3821.2,1,51,2.85,1.00,1.00,0.4299,2.45,186.6,1.8599,34.6569,5461,35.5689,0
280000,0,737,7.15,0.01,0.00,0.00,7.14,0.00,1.00,0.000,0.060,372930.0,4153.3,1,78,2.89,1.00,1.00,0.4670,3.22,107091.9,0.0000,36.1524,5462,35.5759,7
280000,1,726,7.09,0.00,0.00,0.00,7.09,0.00,1.00,0.000,0.059,371943.3,4150.7,1,70,2.89,1.00,1.00,0.4675,5.25,28571.2,0.1004,36.0564,5461,35.5693,6
280000,2,709,7.23,0.03,0.01,0.00,7.20,0.00,1.01,0.000,0.059,357154.3,3853.2,1,57,2.89,1.00,1.01,0.4347,4.37,183.4,1.8648,34.6578,5461,35.5693,3
290000,0,722,7.14,0.00,0.02,0.00,7.13,0.00,1.00,0.000,0.059,373269.2,4127.7,1,67,2.89,1.00,1.00,0.4656,5.07,107070.6,0.0000,36.1761,5462,35.5767,8
290000,1,741,7.20,0.04,0.00,0.01,7.14,0.00,1.01,0.000,0.061,371766.2,4182.4,1,74,2.87,1.00,1.01,0.4712,4.88,28592.9,0.0997,36.0470,5461,35.5702,9
290000,2,703,7.06,0.00,0.00,0.00,7.06,0.00,1.00,0.000,0.057,357135.9,3931.4,1,54,2.88,1.00,1.00,0.4431,7.87,172.3,1.8577,34.6504,5461,35.5702,6
300000,0,733,7.23,0.00,0.03,0.00,7.20,0.00,1.00,0.000,0.060,373209.2,4151.7,1,66,2.89,1.00,1.00,0.4674,2.53,107046.8,0.0000,36.1700,5462,35.5781,5
300000,1,718,7.25,0.07,0.02,0.00,7.16,0.00,1.02,0.000,0.060,371806.8,4297.2,1,64,2.91,1.00,1.02,0.4841,2.37,28594.4,0.1005,36.0568,5461,35.5715,5
300000,2,723,7.08,0.00,0.02,0.00,7.06,0.00,1.00,0.000,0.059,357046.7,3895.4,1,56,2.86,1.00,1.00,0.4384,4.17,189.3,1.8526,34.6512,5461,35.5715,2
310000,0,741,7.18,0.00,0.00,0.00,7.18,0.00,1.00,0.000,0.061,373034.0,4167.8,1,79,2.89,1.00,1.00,0.4699,2.51,107114.0,0.0000,36.1574,5462,35.5729,5
310000,1,728,7.22,0.00,0.03,0.02,7.16,0.00,1.00,0.000,0.060,371862.6,4171.0,1,65,2.89,1.00,1.00,0.4693,4.12,28610.0,0.0989,36.0484,5461,35.5664,8
310000,2,702,7.15,0.03,0.02,0.00,7.10,0.00,1.01,0.000,0.057,357007.6,3821.1,1,47,2.89,1.01,1.01,0.4299,2.03,191.1,1.8607,34.6445,5461,35.5664,1
320000,0,722,7.24,0.04,0.01,0.02,7.17,0.00,1.01,0.000,0.060,372989.0,4194.5,1,78,2.92,1.00,1.01,0.4730,6.73,107046.9,0.0000,36.1680,5462,35.5742,10
320000,1,741,7.10,0.01,0.02,0.00,7.07,0.00,1.00,0.000,0.060,372026.9,4133.1,1,59,2.86,1.00,1.00,0.4651,7.88,28548.3,0.1005,36.0591,5461,35.5677,11
320000,2,698,7.10,0.03,0.00,0.00,7.06,0.00,1.01,0.000,0.057,357147.8,3862.2,1,49,2.89,1.00,1.01,0.4342,4.22,155.2,1.8532,34.6511,5461,35.5677,2
330000,0,745,7.13,0.00,0.00,0.00,7.13,0.00,1.00,0.000,0.061,373207.0,4109.6,1,87,2.88,1.00,1.00,0.4628,3.39,107078.3,0.0000,36.1670,5462,35.5734,5
330000,1,730,7.13,0.00,0.02,0.00,7.10,0.00,1.00,0.000,0.060,371830.7,4209.6,1,64,2.88,1.00,1.00,0.4737,5.13,28558.0,0.0990,36.0409,5461,35.5669,13
330000,2,705,7.08,0.01,0.00,0.00,7.08,0.00,1.00,0.000,0.057,357237.4,3831.2,1,49,2.88,1.00,1.00,0.4321,5.60,172.8,1.8723,34.6475,5461,35.5669,3
340000,0,726,7.20,0.04,0.02,0.01,7.14,0.00,1.02,0.000,0.059,373166.1,4175.4,1,68,2.90,1.01,1.02,0.4715,5.62,107087.5,0.0000,36.1691,5462,35.5855,10
340000,1,740,7.18,0.02,0.00,0.01,7.15,0.00,1.01,0.000,0.061,371938.8,4178.1,1,70,2.90,1.01,1.01,0.4708,6.04,28584.3,0.0972,36.0567,5461,35.5790,13
340000,2,707,7.12,0.00,0.00,0.00,7.12,0.00,1.00,0.000,0.058,357188.9,3860.7,1,53,2.87,1.00,1.00,0.4338,4.32,175.2,1.8625,34.6683,5461,35.5790,1
350000,0,743,7.20,0.06,0.02,0.00,7.12,0.00,1.02,0.000,0.061,373185.7,4270.2,1,68,2.89,1.01,1.02,0.4818,4.54,107033.0,0.0000,36.1786,5462,35.5772,8
350000,1,735,7.19,0.01,0.03,0.02,7.14,0.00,1.00,0.000,0.061,371864.5,4185.1,1,77,2.87,1.00,1.00,0.4710,2.28,28586.5,0.1018,36.0468,5461,35.5707,7
350000,2,707,7.06,0.00,0.01,0.00,7.05,0.00,1.00,0.000,0.057,357127.3,3740.0,1,53,2.88,1.00,1.00,0.4207,3.47,175.5,1.8585,34.6529,5461,35.5707,1
360000,0,740,7.21,0.02,0.00,0.00,7.18,0.00,1.01,0.000,0.061,373019.2,4045.6,1,69,2.90,1.00,1.01,0.4550,3.10,107061.1,0.0000,36.1629,5462,35.5800,10
360000,1,721,7.13,0.00,0.00,0.00,7.13,0.00,1.00,0.000,0.059,371838.9,4257.5,1,71,2.87,1.00,1.00,0.4810,7.33,28588.2,0.0987,36.0600,5461,35.5735,8
360000,2,702,7.07,0.00,0.00,0.00,7.07,0.00,1.00,0.000,0.057,357035.3,3846.2,1,47,2.88,1.00,1.00,0.4332,4.81,185.0,1.8549,34.6542,5461,35.5735,2
370000,0,738,7.20,0.02,0.01,0.00,7.17,0.00,1.00,0.000,0.061,373274.5,4134.6,1,68,2.89,1.00,1.01,0.4668,6.54,107054.3,0.0000,36.1884,5462,35.5921,8
370000,1,728,7.26,0.00,0.00,0.00,7.26,0.00,1.00,0.000,0.060,371957.3,4191.5,1,61,2.90,1.00,1.00,0.4711,3.54,28602.6,0.1005,36.0635,5461,35.5856,6
370000,2,698,7.33,0.00,0.05,0.01,7.28,0.00,1.00,0.000,0.059,357449.7,3794.1,1,46,2.90,1.00,1.00,0.4268,3.29,189.5,1.8419,34.6631,5461,35.5856,0
380000,0,736,7.14,0.01,0.02,0.00,7.11,0.00,1.00,0.000,0.060,373095.5,4101.1,1,80,2.87,1.00,1.00,0.4629,5.30,107006.0,0.0000,36.1734,5462,35.5735,12
380000,1,731,7.11,0.01,0.00,0.00,7.10,0.00,1.00,0.000,0.060,371824.7,4174.4,1,70,2.86,1.00,1.00,0.4701,6.01,28592.2,0.1000,36.0472,5461,35.5670,14
380000,2,711,7.24,0.04,0.04,0.00,7.17,0.00,1.01,0.000,0.059,357221.0,3897.2,1,58,2.91,1.00,1.01,0.4391,4.44,165.1,1.8661,34.6497,5461,35.5670,2
390000,0,746,7.19,0.00,0.00,0.00,7.18,0.00,1.00,0.000,0.061,372980.3,4168.0,1,82,2.88,1.00,1.00,0.4693,3.12,107027.4,0.0000,36.1679,5462,35.5774,4
390000,1,736,7.12,0.00,0.00,0.00,7.12,0.00,1.00,0.000,0.060,371853.0,4280.1,1,72,2.90,1.00,1.00,0.4831,3.92,28605.5,0.1016,36.0448,5461,35.5709,16
390000,2,692,7.15,0.03,0.01,0.00,7.10,0.00,1.01,0.000,0.056,357156.8,3780.7,1,49,2.88,1.00,1.01,0.4251,1.86,167.2,1.8686,34.6583,5461,35.5709,0
400000,0,729,7.14,0.00,0.00,0.00,7.14,0.00,1.00,0.000,0.060,372933.7,4123.5,1,78,2.89,1.00,1.00,0.4647,3.28,107023.3,0.0000,36.1523,5462,35.5698,12
400000,1,737,7.12,0.00,0.01,0.00,7.11,0.00,1.00,0.000,0.060,371718.0,4131.6,1,58,2.87,1.00,1.00,0.4655,5.33,28536.9,0.1020,36.0466,5461,35.5633,13
400000,2,697,7.07,0.01,0.01,0.00,7.06,0.00,1.01,0.000,0.056,357250.3,3775.5,1,47,2.87,1.00,1.00,0.4252,4.20,167.7,1.8701,34.6565,5461,35.5633,2
410000,0,732,7.18,0.01,0.01,0.00,7.16,0.00,1.00,0.000,0.060,373018.6,4109.7,1,68,2.87,1.00,1.00,0.4625,4.56,107094.1,0.0000,36.1518,5462,35.5774,8
410000,1,753,7.13,0.01,0.02,0.00,7.10,0.00,1.00,0.000,0.061,372061.3,4156.8,1,66,2.89,1.00,1.00,0.4683,5.47,28571.5,0.1016,36.0539,5461,35.5709,9
410000,2,709,7.28,0.04,0.06,0.00,7.18,0.00,1.01,0.000,0.059,357122.5,3826.4,1,53,2.85,1.00,1.01,0.4306,4.14,182.9,1.8572,34.6534,5461,35.5709,1
420000,0,754,7.20,0.00,0.00,0.00,7.19,0.00,1.00,0.000,0.062,372955.8,4170.6,1,70,2.89,1.00,1.00,0.4701,5.54,107080.1,0.0000,36.1556,5462,35.5699,5
420000,1,730,7.11,0.04,0.00,0.00,7.07,0.00,1.01,0.000,0.059,371805.8,4195.0,1,58,2.89,1.00,1.01,0.4714,5.10,28596.1,0.1025,36.0429,5461,35.5634,7
420000,2,704,7.11,0.00,0.00,0.00,7.11,0.00,1.00,0.000,0.058,357228.1,3848.5,1,46,2.88,1.00,1.00,0.4331,4.95,173.2,1.8684,34.6512,5461,35.5634,2
430000,0,734,7.14,0.01,0.02,0.00,7.11,0.00,1.01,0.000,0.060,372979.3,4003.8,1,63,2.89,1.00,1.01,0.4508,6.01,107072.5,0.0000,36.1590,5462,35.5696,6
430000,1,741,7.15,0.00,0.00,0.00,7.15,0.00,1.00,0.000,0.060,371791.3,4034.4,1,63,2.87,1.00,1.00,0.4526,4.13,28598.0,0.1046,36.0359,5461,35.5631,3
430000,2,703,7.16,0.01,0.01,0.00,7.13,0.00,1.00,0.000,0.058,357092.5,3811.9,1,62,2.89,1.00,1.00,0.4299,3.56,170.6,1.8641,34.6503,5461,35.5631,4
440000,0,719,7.18,0.00,0.00,0.00,7.18,0.00,1.00,0.000,0.059,373153.7,4000.3,1,76,2.89,1.00,1.00,0.4492,5.44,107069.5,0.0000,36.1650,5462,35.5758,16
440000,1,738,7.10,0.01,0.02,0.00,7.07,0.00,1.01,0.000,0.060,372043.6,4130.5,1,89,2.88,1.00,1.00,0.4648,6.42,28598.8,0.1033,36.0455,5461,35.5693,6
440000,2,696,7.12,0.00,0.00,0.00,7.12,0.00,1.00,0.000,0.057,357252.0,3757.7,1,59,2.88,1.00,1.00,0.4227,5.98,162.5,1.8548,34.6523,5461,35.5693,2
450000,0,738,7.27,0.03,0.04,0.00,7.20,0.00,1.01,0.000,0.061,373213.0,4246.6,1,50,2.91,1.00,1.01,0.4793,6.63,107035.8,0.0000,36.1828,5462,35.5768,11
450000,1,745,7.16,0.01,0.00,0.00,7.15,0.00,1.00,0.000,0.061,371966.7,4129.7,1,73,2.88,1.00,1.00,0.4635,6.41,28599.8,0.1023,36.0399,5461,35.5703,8
