step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees
450000,2,759,6.50,0.09,0.00,0.07,6.34,0.00,1.02,0.000,0.057,364255.9,3698.6,2,48,2.40,1.00,1.03,0.4388,7.34,269.1,2.9961,35.7418,5461,37.3495,31
460000,0,783,7.77,0.08,0.00,0.09,7.59,0.00,1.03,0.000,0.069,395215.0,5556.9,2,73,2.48,1.01,1.04,0.6517,6.85,112933.4,0.0000,38.7493,5462,37.2983,76
460000,1,756,7.30,0.03,0.00,0.05,7.22,0.00,1.01,0.000,0.063,384834.4,5566.2,2,88,2.46,1.00,1.01,0.6570,6.01,21012.4,1.5507,37.7901,5461,37.2915,97
460000,2,777,6.62,0.08,0.02,0.03,6.50,0.00,1.02,0.000,0.059,362341.8,3817.6,2,54,2.40,1.00,1.03,0.4556,4.82,354.6,3.3914,35.5592,5461,37.2915,40
470000,0,766,7.44,0.08,0.04,0.01,7.31,0.00,1.03,0.000,0.065,394754.2,5277.2,2,67,2.51,1.01,1.03,0.6154,9.25,113351.5,0.0000,38.6576,5462,37.3763,90
470000,1,754,7.25,0.01,0.02,0.11,7.11,0.00,1.00,0.000,0.063,384929.1,5366.5,2,70,2.50,1.00,1.00,0.6314,9.47,20734.1,1.3735,37.7586,5461,37.3695,134
470000,2,750,6.14,0.03,0.00,0.02,6.09,0.00,1.02,0.000,0.053,366534.7,3677.0,2,37,2.36,1.01,1.02,0.4357,9.12,177.9,2.6512,35.9512,5461,37.3695,17
480000,0,780,7.42,0.02,0.03,0.05,7.32,0.00,1.01,0.000,0.066,392848.4,5441.0,2,75,2.57,1.00,1.01,0.6363,6.87,113072.8,0.0000,38.4249,5462,37.1692,86
480000,1,772,7.37,0.10,0.00,0.03,7.24,0.00,1.03,0.000,0.065,385310.0,5633.5,2,74,2.51,1.00,1.04,0.6637,10.20,20846.0,1.5340,37.7873,5461,37.1624,151
480000,2,779,6.25,0.05,0.00,0.04,6.16,0.00,1.02,0.000,0.056,362383.7,3675.2,2,43,2.37,1.00,1.02,0.4360,8.36,220.1,3.3890,35.5548,5461,37.1624,31
490000,0,757,7.36,0.00,0.00,0.01,7.35,0.00,1.00,0.000,0.064,393643.5,5653.1,2,63,2.45,1.00,1.00,0.6642,7.46,112636.5,0.0000,38.5660,5462,37.2030,81
490000,1,768,7.27,0.03,0.00,0.05,7.19,0.00,1.02,0.000,0.064,385585.0,5618.0,2,76,2.45,1.01,1.01,0.6670,8.35,21098.8,1.5780,37.8140,5461,37.1962,136
490000,2,721,6.59,0.07,0.00,0.14,6.39,0.00,1.02,0.000,0.055,361528.2,3650.5,2,48,2.41,1.01,1.03,0.4350,5.00,267.0,3.4752,35.5028,5461,37.1962,56
500000,0,770,7.48,0.05,0.06,0.05,7.31,0.00,1.02,0.000,0.066,393581.9,5375.7,2,76,2.49,1.01,1.03,0.6291,7.72,111623.4,0.0000,38.5824,5462,36.9832,82
500000,1,766,7.38,0.04,0.00,0.02,7.33,0.00,1.01,0.000,0.065,384772.5,5431.0,2,76,2.49,1.00,1.02,0.6379,8.22,21908.4,1.3788,37.7514,5461,36.9764,88
500000,2,745,6.81,0.03,0.01,0.18,6.59,0.00,1.02,0.000,0.058,354512.9,3868.4,2,56,2.40,1.01,1.02,0.4656,5.75,497.9,4.9990,34.8637,5461,36.9764,100
510000,0,784,7.53,0.02,0.05,0.12,7.34,0.00,1.01,0.000,0.068,393816.1,5413.6,2,76,2.50,1.00,1.01,0.6322,9.04,112374.4,0.0000,38.6113,5462,37.2125,95
510000,1,758,7.40,0.03,0.02,0.18,7.18,0.00,1.01,0.000,0.064,386894.6,5376.8,2,80,2.51,1.01,1.01,0.6330,8.41,21246.3,0.9744,37.9799,5461,37.2057,109
510000,2,737,6.55,0.00,0.00,0.01,6.53,0.00,1.00,0.000,0.055,359728.3,3849.3,2,54,2.43,1.00,1.00,0.4599,8.03,338.6,4.1001,35.2998,5461,37.2057,76
520000,0,764,7.58,0.08,0.01,0.03,7.45,0.00,1.03,0.000,0.066,392439.1,5349.2,2,64,2.52,1.00,1.04,0.6242,10.10,112676.3,0.0000,38.4722,5462,37.1630,103
520000,1,770,7.38,0.05,0.00,0.06,7.27,0.00,1.02,0.000,0.066,384779.6,5322.8,2,81,2.50,1.01,1.03,0.6241,10.44,21091.5,1.2945,37.7382,5461,37.1562,129
520000,2,757,6.43,0.02,0.02,0.04,6.36,0.00,1.01,0.000,0.055,362038.6,3660.4,2,59,2.39,1.01,1.01,0.4338,4.57,246.7,3.4250,35.5078,5461,37.1562,28
530000,0,790,7.35,0.06,0.01,0.07,7.21,0.00,1.04,0.000,0.067,392588.7,5076.1,2,67,2.52,1.03,1.03,0.5879,7.82,112808.9,0.0000,38.4945,5462,37.1726,100
530000,1,764,7.18,0.09,0.00,0.07,7.02,0.00,1.02,0.000,0.063,384608.2,5167.8,2,88,2.48,1.01,1.03,0.6058,6.90,20905.8,1.1827,37.7218,5461,37.1658,94
530000,2,754,6.61,0.15,0.00,0.07,6.39,0.00,1.04,0.000,0.057,361703.9,3647.5,2,64,2.39,1.00,1.05,0.4340,6.79,318.8,3.5280,35.5244,5461,37.1658,66
540000,0,770,7.20,0.02,0.00,0.06,7.11,0.00,1.01,0.000,0.064,393042.1,5113.7,2,68,2.47,1.01,1.01,0.5953,12.13,113112.9,0.0000,38.4947,5462,37.2611,103
540000,1,763,7.15,0.06,0.00,0.00,7.09,0.00,1.02,0.000,0.062,384800.4,5308.4,2,91,2.47,1.00,1.02,0.6220,12.32,20915.2,1.1470,37.8060,5461,37.2542,117
540000,2,766,6.19,0.00,0.00,0.01,6.18,0.00,1.00,0.000,0.054,363936.2,3636.1,2,49,2.34,1.00,1.00,0.4333,9.06,224.6,3.0778,35.6898,5461,37.2542,23
550000,0,762,7.40,0.09,0.02,0.04,7.25,0.00,1.02,0.000,0.064,392348.8,5113.0,2,68,2.44,1.00,1.03,0.5941,12.81,113098.1,0.0000,38.4955,5462,37.3437,115
550000,1,776,7.06,0.08,0.00,0.05,6.93,0.00,1.03,0.000,0.063,385861.4,5199.4,2,83,2.44,1.02,1.03,0.6098,11.33,20800.0,1.0664,37.8421,5461,37.3368,103
550000,2,754,6.38,0.02,0.00,0.11,6.25,0.00,1.01,0.000,0.055,366024.9,3515.5,2,40,2.41,1.00,1.01,0.4160,10.20,266.1,2.6282,35.9252,5461,37.3368,30
560000,0,765,7.08,0.02,0.00,0.06,7.01,0.00,1.01,0.000,0.062,393392.6,5148.0,2,81,2.46,1.00,1.01,0.5965,11.00,113093.7,0.0000,38.5249,5462,37.2780,104
560000,1,760,7.17,0.09,0.01,0.02,7.04,0.00,1.03,0.000,0.062,385012.1,5112.5,2,81,2.47,1.01,1.04,0.5981,8.27,20803.3,1.1922,37.8174,5461,37.2711,126
560000,2,753,6.55,0.17,0.00,0.07,6.32,0.00,1.04,0.000,0.057,363878.8,3548.3,2,62,2.37,1.01,1.06,0.4199,4.52,274.0,3.0190,35.7114,5461,37.2711,25
570000,0,761,7.07,0.03,0.00,0.02,7.02,0.00,1.01,0.000,0.062,392628.8,5122.8,2,73,2.52,1.00,1.01,0.5972,8.34,112693.8,0.0000,38.4007,5462,37.0732,78
570000,1,766,6.96,0.01,0.00,0.00,6.95,0.00,1.00,0.000,0.061,384087.2,5189.6,2,71,2.42,1.00,1.00,0.6084,10.47,21211.2,1.5156,37.6940,5461,37.0664,111
570000,2,724,6.44,0.01,0.00,0.02,6.42,0.00,1.01,0.000,0.053,360057.1,3707.2,2,80,2.37,1.00,1.01,0.4429,9.64,320.6,3.8427,35.3511,5461,37.0664,64
580000,0,785,7.41,0.09,0.01,0.06,7.24,0.00,1.03,0.000,0.067,392595.8,5229.9,2,57,2.46,1.00,1.05,0.6102,4.95,113209.7,0.0000,38.4778,5462,37.2626,105
580000,1,776,7.31,0.05,0.00,0.08,7.18,0.00,1.01,0.000,0.065,383729.5,5314.1,2,78,2.46,1.00,1.02,0.6242,5.36,20800.6,1.3500,37.6778,5461,37.2557,115
580000,2,752,6.32,0.03,0.00,0.12,6.16,0.00,1.01,0.000,0.054,365862.8,3722.1,2,49,2.38,1.00,1.01,0.4407,6.32,230.7,2.7577,35.8659,5461,37.2557,23
590000,0,765,7.26,0.03,0.00,0.01,7.23,0.00,1.01,0.000,0.064,393622.6,5176.7,2,69,2.43,1.01,1.01,0.6011,8.46,113312.8,0.0000,38.5864,5462,37.3216,109
590000,1,772,6.92,0.02,0.00,0.02,6.88,0.00,1.01,0.000,0.061,386851.2,4997.8,2,93,2.39,1.01,1.01,0.5846,9.66,20695.1,1.1117,37.9641,5461,37.3148,106
590000,2,741,6.30,0.05,0.00,0.03,6.22,0.00,1.02,0.000,0.053,362855.4,3688.0,2,43,2.39,1.02,1.03,0.4389,4.80,283.9,3.2751,35.6327,5461,37.3148,30
600000,0,786,7.31,0.09,0.01,0.05,7.15,0.00,1.02,0.000,0.066,392713.5,5033.9,2,59,2.45,1.00,1.04,0.5871,10.25,113258.8,0.0000,38.4465,5462,37.0893,101
600000,1,767,6.96,0.06,0.00,0.05,6.85,0.00,1.01,0.000,0.061,385309.1,5085.9,2,77,2.45,1.00,1.02,0.5958,9.43,20529.4,1.0741,37.7560,5461,37.0825,128
600000,2,735,6.57,0.10,0.01,0.04,6.41,0.00,1.03,0.000,0.055,359633.5,3824.7,2,39,2.42,1.01,1.03,0.4562,7.68,291.3,3.9206,35.3166,5461,37.0825,34
610000,0,800,7.22,0.03,0.00,0.10,7.09,0.00,1.01,0.000,0.066,392600.4,5273.8,2,87,2.51,1.00,1.02,0.6155,8.35,112853.6,0.0000,38.5001,5462,37.2853,131
610000,1,783,7.10,0.09,0.01,0.01,6.98,0.00,1.03,0.000,0.064,385474.0,5275.1,2,73,2.43,1.01,1.04,0.6185,6.72,20804.2,1.3743,37.8137,5461,37.2784,118
610000,2,753,6.28,0.05,0.00,0.03,6.20,0.00,1.03,0.000,0.054,364723.5,3572.7,2,42,2.38,1.02,1.03,0.4223,6.22,264.4,2.8339,35.7880,5461,37.2784,35
620000,0,757,7.10,0.04,0.00,0.07,6.99,0.00,1.01,0.000,0.061,392982.1,5096.3,2,66,2.54,1.00,1.02,0.5927,6.21,113436.8,0.0000,38.3953,5462,37.1141,73
620000,1,790,7.16,0.10,0.00,0.17,6.89,0.00,1.03,0.000,0.065,385583.8,5106.8,2,71,2.50,1.00,1.04,0.5951,4.84,20679.5,1.2242,37.7839,5461,37.1073,90
620000,2,705,6.37,0.01,0.00,0.07,6.29,0.00,1.01,0.000,0.051,359574.6,3790.2,2,55,2.39,1.01,1.01,0.4516,7.60,306.1,3.9193,35.3392,5461,37.1073,57
630000,0,789,7.51,0.05,0.08,0.04,7.34,0.00,1.02,0.000,0.068,393061.5,5380.6,2,65,2.44,1.01,1.02,0.6302,10.49,112707.7,0.0000,38.5115,5462,37.2249,97
630000,1,766,7.30,0.02,0.00,0.10,7.18,0.00,1.01,0.000,0.064,386855.6,5383.6,2,102,2.51,1.00,1.01,0.6321,14.02,21030.5,0.9053,37.8945,5461,37.2181,118
630000,2,738,6.42,0.11,0.00,0.01,6.30,0.00,1.03,0.000,0.054,362216.4,3730.6,2,56,2.41,1.00,1.03,0.4436,5.95,437.1,3.5018,35.5342,5461,37.2181,45
640000,0,770,7.35,0.11,0.03,0.06,7.14,0.00,1.03,0.000,0.065,392643.1,5054.5,2,62,2.47,1.01,1.04,0.5860,8.04,112994.2,0.0000,38.4388,5462,37.2915,89
640000,1,785,7.10,0.08,0.02,0.10,6.91,0.00,1.03,0.000,0.064,384718.5,5181.3,2,89,2.53,1.01,1.03,0.6059,11.48,20763.1,1.0409,37.7821,5461,37.2847,149
640000,2,750,6.34,0.03,0.00,0.02,6.29,0.00,1.01,0.000,0.054,365957.0,3656.7,2,58,2.40,1.01,1.01,0.4337,4.53,227.9,2.5797,35.8954,5461,37.2847,45
650000,0,751,7.44,0.07,0.04,0.05,7.29,0.00,1.02,0.000,0.064,392838.8,5195.1,2,79,2.50,1.00,1.03,0.6055,8.55,112957.3,0.0000,38.4896,5462,37.1486,110
650000,1,769,7.27,0.14,0.01,0.04,7.09,0.00,1.04,0.000,0.064,384180.3,5243.7,2,78,2.49,1.01,1.05,0.6153,7.83,21049.5,1.3751,37.6468,5461,37.1418,105
650000,2,752,6.39,0.04,0.00,0.05,6.30,0.00,1.01,0.000,0.055,362022.8,3830.2,2,47,2.42,1.01,1.01,0.4558,4.23,250.8,3.4040,35.5178,5461,37.1418,25
660000,0,786,7.32,0.17,0.00,0.13,7.02,0.00,1.05,0.000,0.066,392156.3,5205.4,2,83,2.51,1.01,1.06,0.6020,4.20,112912.6,0.0000,38.4243,5462,37.1973,90
660000,1,765,7.22,0.10,0.00,0.01,7.11,0.00,1.03,0.000,0.063,385329.1,5181.1,2,73,2.49,1.01,1.04,0.6037,8.11,20656.9,1.0474,37.8064,5461,37.1905,131
660000,2,705,6.24,0.00,0.00,0.00,6.24,0.00,1.00,0.000,0.051,362610.7,3760.5,2,56,2.39,1.00,1.00,0.4460,8.18,307.4,3.1944,35.6219,5461,37.1905,85
670000,0,762,7.31,0.14,0.00,0.03,7.15,0.00,1.05,0.000,0.064,393618.3,5112.6,2,65,2.44,1.01,1.05,0.5949,7.92,112833.6,0.0000,38.6090,5462,37.1805,79
670000,1,789,7.25,0.05,0.01,0.12,7.07,0.00,1.02,0.000,0.065,386404.6,5067.1,2,70,2.48,1.00,1.02,0.5916,10.38,21293.7,0.8891,37.8455,5461,37.1737,82
670000,2,753,6.53,0.04,0.00,0.15,6.34,0.00,1.01,0.000,0.056,359396.6,3889.1,2,62,2.42,1.01,1.02,0.4641,4.73,351.5,4.1753,35.2561,5461,37.1737,44
680000,0,789,7.24,0.05,0.00,0.09,7.11,0.00,1.01,0.000,0.065,393509.6,5245.3,2,66,2.42,1.00,1.02,0.6097,8.64,112890.0,0.0000,38.6117,5462,37.3377,94
680000,1,796,6.98,0.04,0.00,0.03,6.91,0.00,1.02,0.000,0.064,385510.5,5084.5,2,84,2.47,1.01,1.02,0.5948,8.02,20700.0,0.9198,37.8575,5461,37.3309,94
680000,2,710,6.38,0.06,0.00,0.05,6.27,0.00,1.02,0.000,0.052,364802.8,3677.3,2,54,2.41,1.01,1.03,0.4388,8.47,424.8,2.8632,35.8183,5461,37.3309,103
690000,0,777,7.61,0.05,0.03,0.12,7.40,0.00,1.02,0.000,0.068,393271.8,5144.2,2,76,2.52,1.01,1.02,0.5966,8.27,113178.9,0.0000,38.5643,5462,37.3247,99
690000,1,773,7.21,0.06,0.00,0.02,7.13,0.00,1.02,0.000,0.064,386035.1,5148.1,2,94,2.49,1.00,1.03,0.5998,4.39,20922.3,1.0710,37.8618,5461,37.3178,89
690000,2,759,6.48,0.03,0.00,0.04,6.40,0.00,1.01,0.000,0.056,364825.2,3810.5,2,47,2.40,1.00,1.01,0.4513,4.97,283.4,3.1379,35.7348,5461,37.3178,30
700000,0,758,7.54,0.08,0.01,0.12,7.32,0.00,1.02,0.000,0.065,391788.1,5061.8,2,79,2.52,1.00,1.03,0.5890,6.51,112984.8,0.0000,38.3672,5462,37.2257,109
700000,1,802,7.14,0.07,0.01,0.03,7.03,0.00,1.02,0.000,0.066,384692.7,5247.6,2,80,2.47,1.01,1.03,0.6164,6.90,20680.2,1.2061,37.7728,5461,37.2189,105
700000,2,738,6.52,0.10,0.00,0.17,6.25,0.00,1.03,0.000,0.055,364771.8,3691.1,2,45,2.43,1.00,1.04,0.4381,8.51,324.4,2.8807,35.8053,5461,37.2189,64
710000,0,771,7.40,0.08,0.00,0.09,7.23,0.00,1.02,0.000,0.066,392250.6,5045.3,2,70,2.51,1.00,1.03,0.5855,8.93,113547.5,0.0000,38.3886,5462,37.1736,108
710000,1,772,7.12,0.04,0.03,0.09,6.96,0.00,1.01,0.000,0.063,384584.9,5132.7,2,76,2.49,1.00,1.01,0.6000,8.68,20682.0,1.0977,37.7207,5461,37.1668,87
710000,2,767,6.30,0.02,0.00,0.06,6.22,0.00,1.01,0.000,0.055,363031.8,3670.0,2,42,2.40,1.01,1.01,0.4357,8.03,216.7,3.3427,35.5875,5461,37.1668,19
720000,0,774,7.36,0.07,0.05,0.03,7.21,0.00,1.02,0.000,0.065,391032.6,5098.7,2,61,2.56,1.00,1.03,0.5952,8.18,112781.6,0.0000,38.3156,5462,37.1982,94
720000,1,779,7.27,0.05,0.01,0.02,7.19,0.00,1.02,0.000,0.065,385166.5,5367.0,2,84,2.50,1.01,1.02,0.6280,10.02,21142.5,1.1012,37.8130,5461,37.1914,125
720000,2,755,6.52,0.05,0.00,0.05,6.42,0.00,1.01,0.000,0.056,363900.1,3883.2,2,45,2.43,1.00,1.02,0.4619,4.41,316.4,3.0904,35.7226,5461,37.1914,28
730000,0,732,7.46,0.02,0.01,0.07,7.36,0.00,1.01,0.000,0.062,390285.9,5154.9,2,65,2.61,1.00,1.01,0.5972,7.07,112739.7,0.0000,38.2256,5462,36.8691,100
730000,1,778,7.60,0.04,0.06,0.13,7.36,0.00,1.01,0.000,0.068,383632.7,5250.1,2,79,2.59,1.00,1.01,0.6162,12.91,20778.1,1.0954,37.6249,5461,36.8624,135
730000,2,716,6.58,0.02,0.01,0.12,6.43,0.00,1.00,0.000,0.053,356333.4,3799.2,2,55,2.40,1.00,1.00,0.4550,8.83,318.6,4.4939,35.0305,5461,36.8624,86
740000,0,770,7.45,0.01,0.02,0.04,7.38,0.00,1.00,0.000,0.066,387138.9,5226.1,2,79,2.58,1.00,1.00,0.6076,9.88,113325.2,0.0000,37.9883,5462,36.9860,136
740000,1,777,7.02,0.07,0.01,0.16,6.78,0.00,1.02,0.000,0.062,383841.2,5148.5,2,70,2.51,1.01,1.03,0.6015,13.08,20250.0,0.8275,37.6659,5461,36.9792,128
740000,2,762,6.56,0.07,0.02,0.09,6.38,0.00,1.02,0.000,0.057,362324.2,3780.8,2,47,2.40,1.01,1.03,0.4499,5.32,313.3,3.2860,35.5282,5461,36.9792,32
750000,0,771,7.51,0.05,0.05,0.09,7.32,0.00,1.02,0.000,0.066,388722.5,5174.8,2,83,2.57,1.01,1.03,0.5991,7.27,113767.9,0.0000,38.0500,5462,37.1524,75
750000,1,768,7.29,0.11,0.00,0.09,7.10,0.00,1.03,0.000,0.065,384276.7,5111.7,2,64,2.54,1.00,1.03,0.5948,6.90,20602.8,0.9065,37.6749,5461,37.1456,102
750000,2,755,6.19,0.03,0.00,0.01,6.14,0.00,1.01,0.000,0.054,365930.3,3711.9,2,54,2.37,1.00,1.01,0.4405,5.32,210.7,2.5151,35.8845,5461,37.1456,17
760000,0,769,7.32,0.00,0.04,0.02,7.25,0.00,1.00,0.000,0.064,388801.5,5162.1,2,73,2.57,1.00,1.00,0.5981,10.81,113593.7,0.0000,38.1191,5462,37.1541,93
760000,1,757,7.32,0.09,0.03,0.07,7.13,0.00,1.03,0.000,0.064,383602.6,5105.1,2,64,2.58,1.01,1.04,0.5949,7.71,20376.4,0.8079,37.6642,5461,37.1473,146
760000,2,756,6.50,0.08,0.02,0.10,6.29,0.00,1.02,0.000,0.056,366391.6,3568.6,2,53,2.43,1.01,1.03,0.4232,6.25,271.5,2.4130,35.9315,5461,37.1473,25
770000,0,756,7.38,0.10,0.01,0.01,7.26,0.00,1.03,0.000,0.063,388905.7,5210.6,2,85,2.59,1.03,1.03,0.6051,9.33,113419.0,0.0000,38.0879,5462,37.0450,96
770000,1,780,7.16,0.03,0.00,0.09,7.03,0.00,1.00,0.000,0.064,383835.0,5216.5,2,74,2.53,1.00,1.01,0.6121,8.12,20878.3,1.0809,37.6154,5461,37.0382,95
770000,2,757,6.40,0.07,0.00,0.09,6.24,0.00,1.02,0.000,0.056,363236.1,3707.6,2,64,2.40,1.01,1.03,0.4422,6.65,219.0,3.0957,35.6363,5461,37.0382,26
780000,0,757,7.08,0.09,0.00,0.02,6.98,0.00,1.03,0.000,0.061,388458.4,5068.2,2,68,2.55,1.02,1.04,0.5881,9.76,113128.4,0.0000,38.0838,5462,36.8201,104
780000,1,775,7.02,0.02,0.01,0.03,6.96,0.00,1.01,0.000,0.062,381832.8,5182.8,2,77,2.53,1.01,1.01,0.6077,6.42,20911.5,1.1566,37.4687,5461,36.8134,107
780000,2,747,6.44,0.00,0.00,0.03,6.41,0.00,1.00,0.000,0.055,358056.9,3857.0,2,60,2.39,1.00,1.00,0.4622,7.64,243.5,4.0768,35.1648,5461,36.8134,34
790000,0,767,7.35,0.06,0.01,0.03,7.24,0.00,1.02,0.000,0.065,388805.5,5155.5,2,76,2.58,1.00,1.02,0.5994,10.31,113201.8,0.0000,38.1234,5462,36.9896,116
790000,1,760,7.05,0.00,0.00,0.12,6.92,0.00,1.00,0.000,0.061,382658.7,5134.0,2,70,2.52,1.00,1.00,0.5990,7.57,20812.2,1.2179,37.5378,5461,36.9828,90
790000,2,747,6.29,0.04,0.00,0.05,6.21,0.00,1.01,0.000,0.054,362470.0,3631.3,2,52,2.38,1.00,1.02,0.4354,8.32,251.8,3.2107,35.5368,5461,36.9828,41
800000,0,765,7.38,0.05,0.02,0.06,7.24,0.00,1.01,0.001,0.065,389817.4,5091.2,2,64,2.50,1.00,1.02,0.5905,6.29,113207.9,0.0000,38.1760,5462,37.0888,81
800000,1,781,7.07,0.06,0.01,0.08,6.93,0.00,1.02,0.000,0.063,382849.5,5101.0,2,86,2.54,1.01,1.02,0.5995,7.26,20910.0,1.2256,37.5363,5461,37.0820,95
800000,2,762,6.36,0.02,0.00,0.07,6.27,0.00,1.01,0.000,0.055,364752.2,3644.3,2,45,2.42,1.00,1.01,0.4309,7.56,315.4,2.7761,35.7608,5461,37.0820,41
810000,0,759,7.38,0.03,0.01,0.05,7.29,0.00,1.01,0.000,0.064,390275.7,4957.3,2,61,2.59,1.01,1.01,0.5747,8.10,112801.8,0.0000,38.2287,5462,37.1078,101
810000,1,730,7.46,0.10,0.12,0.05,7.18,0.00,1.02,0.001,0.062,384017.3,5132.2,2,83,2.60,1.01,1.02,0.5991,12.09,20653.9,0.8644,37.6910,5461,37.1010,166
810000,2,771,6.60,0.16,0.00,0.09,6.35,0.00,1.04,0.000,0.058,363584.3,3712.9,2,46,2.47,1.01,1.06,0.4418,7.34,316.6,3.0342,35.6904,5461,37.1010,75
820000,0,779,7.42,0.12,0.01,0.06,7.24,0.00,1.03,0.000,0.066,389897.8,4999.3,2,75,2.55,1.00,1.04,0.5794,6.75,113131.3,0.0000,38.1729,5462,37.1160,98
820000,1,764,7.07,0.13,0.00,0.05,6.89,0.00,1.03,0.000,0.062,383028.3,5168.4,2,64,2.57,1.01,1.05,0.6036,7.35,20778.2,1.1227,37.5425,5461,37.1092,125
820000,2,765,6.33,0.06,0.00,0.00,6.26,0.00,1.02,0.000,0.055,365607.8,3673.4,2,55,2.37,1.00,1.02,0.4343,5.38,255.7,2.6690,35.8136,5461,37.1092,17
830000,0,774,7.50,0.01,0.05,0.05,7.39,0.00,1.00,0.000,0.066,389892.2,5080.5,2,61,2.61,1.00,1.01,0.5887,6.58,112951.5,0.0000,38.1614,5462,36.9028,86
830000,1,778,6.99,0.07,0.03,0.07,6.81,0.00,1.02,0.000,0.062,384635.7,5047.6,2,76,2.53,1.01,1.02,0.5899,8.96,20974.1,0.7830,37.6606,5461,36.8961,105
830000,2,723,6.44,0.01,0.02,0.00,6.41,0.00,1.00,0.000,0.053,356893.8,3816.6,2,58,2.40,1.00,1.00,0.4578,10.26,344.2,4.3423,35.1033,5461,36.8961,51
840000,0,778,7.58,0.15,0.05,0.01,7.37,0.00,1.05,0.000,0.068,389103.6,5002.2,2,60,2.55,1.03,1.06,0.5805,5.84,113105.6,0.0000,38.0880,5462,36.9395,92
840000,1,755,7.30,0.01,0.01,0.05,7.23,0.00,1.00,0.000,0.063,382719.0,5047.1,2,88,2.52,1.00,1.01,0.5891,7.35,20933.3,1.2119,37.4996,5461,36.9327,101
840000,2,763,6.49,0.01,0.01,0.09,6.38,0.00,1.00,0.000,0.057,361593.8,3649.3,2,38,2.44,1.00,1.01,0.4314,8.12,271.6,3.4424,35.4444,5461,36.9327,35
850000,0,779,7.22,0.02,0.00,0.02,7.18,0.00,1.01,0.000,0.064,389791.3,4863.2,2,75,2.53,1.00,1.01,0.5607,7.81,112930.0,0.0000,38.1384,5462,36.9377,95
850000,1,742,7.26,0.09,0.01,0.10,7.06,0.00,1.02,0.000,0.062,382306.6,4943.0,2,95,2.56,1.00,1.03,0.5754,6.47,20988.3,1.2767,37.4932,5461,36.9309,128
850000,2,746,6.58,0.09,0.00,0.08,6.41,0.00,1.02,0.000,0.056,360788.3,3791.4,2,45,2.45,1.00,1.03,0.4524,7.42,243.4,3.5561,35.4111,5461,36.9309,39
860000,0,753,7.79,0.02,0.08,0.11,7.58,0.00,1.00,0.000,0.067,388909.2,4949.2,2,65,2.69,1.00,1.01,0.5723,9.63,113173.2,0.0000,38.0756,5462,36.9968,107
860000,1,740,7.05,0.07,0.00,0.06,6.91,0.00,1.02,0.000,0.060,382619.0,5154.2,2,82,2.50,1.00,1.03,0.6036,8.78,20861.7,1.2191,37.4848,5461,36.9901,104
860000,2,770,6.63,0.10,0.01,0.19,6.34,0.00,1.03,0.000,0.058,363075.7,3653.2,2,53,2.42,1.00,1.04,0.4334,6.25,253.6,2.9527,35.6369,5461,36.9901,47
870000,0,776,7.37,0.09,0.00,0.12,7.16,0.00,1.03,0.000,0.065,389683.7,5008.1,2,79,2.58,1.01,1.03,0.5799,11.51,113467.2,0.0000,38.1135,5462,37.0020,82
870000,1,787,7.25,0.19,0.03,0.10,6.94,0.00,1.05,0.000,0.065,383313.1,5244.4,2,89,2.58,1.00,1.07,0.6119,9.27,20775.1,1.0079,37.5371,5461,36.9952,81
870000,2,742,6.27,0.03,0.00,0.00,6.24,0.00,1.01,0.000,0.054,362764.8,3682.4,2,54,2.37,1.00,1.01,0.4397,4.71,278.3,3.1415,35.5568,5461,36.9952,30
880000,0,777,7.06,0.02,0.04,0.05,6.96,0.00,1.01,0.000,0.063,389732.8,5011.8,2,89,2.52,1.00,1.01,0.5778,7.66,113373.5,0.0000,38.1243,5462,36.8606,82
880000,1,759,6.91,0.02,0.04,0.11,6.74,0.00,1.00,0.000,0.060,383188.8,5102.5,2,66,2.50,1.00,1.01,0.5950,8.12,20623.9,0.9882,37.5622,5461,36.8538,109
880000,2,760,6.48,0.02,0.02,0.03,6.41,0.00,1.01,0.000,0.056,357722.9,3853.2,2,61,2.43,1.00,1.01,0.4605,7.15,364.4,4.0627,35.1339,5461,36.8538,53
890000,0,754,7.10,0.01,0.00,0.10,6.99,0.00,1.00,0.000,0.061,389290.8,5026.4,2,74,2.62,1.00,1.00,0.5787,7.39,113400.3,0.0000,38.0676,5462,36.9577,75
890000,1,731,7.11,0.11,0.05,0.09,6.85,0.00,1.03,0.000,0.060,383129.1,5115.6,2,72,2.54,1.00,1.04,0.5973,9.38,20845.0,1.2053,37.5081,5461,36.9510,93
890000,2,764,6.34,0.02,0.01,0.04,6.27,0.00,1.01,0.000,0.055,361906.9,3762.7,2,57,2.38,1.02,1.02,0.4454,4.49,213.4,3.4070,35.5050,5461,36.9510,38
900000,0,771,6.93,0.03,0.01,0.05,6.83,0.00,1.01,0.000,0.061,389067.5,5065.7,2,71,2.50,1.00,1.01,0.5863,9.26,113203.9,0.0000,38.0825,5462,36.9042,100
900000,1,765,6.98,0.01,0.04,0.04,6.89,0.00,1.00,0.000,0.061,380855.8,5186.3,2,78,2.52,1.00,1.01,0.6067,10.31,20952.7,1.4054,37.3033,5461,36.8974,108
