step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees
50000,2,612,10.13,0.00,0.00,0.02,10.11,0.00,1.00,0.000,0.071,351364.1,3101.0,1,40,3.27,1.00,1.00,0.3507,2.86,193.2,1.7591,34.2094,5461,35.2159,8
60000,0,632,9.66,0.00,0.02,0.01,9.64,0.00,1.00,0.000,0.070,368224.0,3993.0,1,72,3.31,1.00,1.00,0.4524,4.28,109028.2,0.0000,35.8363,5462,35.1739,25
60000,1,641,9.75,0.01,0.01,0.02,9.70,0.00,1.00,0.000,0.071,366044.2,4001.6,1,74,3.30,1.00,1.00,0.4519,5.99,26102.0,0.3339,35.6153,5461,35.1675,31
60000,2,606,9.78,0.00,0.00,0.00,9.77,0.00,1.00,0.000,0.068,350585.8,3128.6,1,37,3.33,1.00,1.00,0.3531,6.10,166.5,1.8101,34.1916,5461,35.1675,6
70000,0,648,9.41,0.01,0.02,0.08,9.29,0.00,1.00,0.000,0.069,367778.2,3911.9,1,79,3.22,1.00,1.00,0.4431,5.61,109053.4,0.0000,35.7794,5462,35.1720,18
70000,1,670,9.27,0.05,0.02,0.02,9.18,0.00,1.01,0.000,0.072,365908.4,4038.1,1,87,3.18,1.00,1.02,0.4562,5.49,26175.3,0.3256,35.6372,5461,35.1656,28
70000,2,630,9.13,0.00,0.00,0.00,9.13,0.00,1.00,0.000,0.066,351373.2,3210.6,1,37,3.22,1.00,1.00,0.3622,2.88,173.0,1.7595,34.2216,5461,35.1656,1
80000,0,671,8.87,0.07,0.04,0.02,8.74,0.00,1.02,0.000,0.068,368540.4,3884.6,1,79,3.14,1.01,1.03,0.4407,6.92,109009.2,0.0000,35.8755,5462,35.1852,23
80000,1,682,8.75,0.02,0.08,0.01,8.63,0.00,1.01,0.000,0.068,365484.4,3843.3,1,87,3.20,1.00,1.01,0.4347,5.64,26275.4,0.3088,35.5624,5461,35.1788,17
80000,2,642,8.44,0.00,0.02,0.01,8.41,0.00,1.00,0.000,0.062,351020.0,3261.8,1,42,3.19,1.00,1.00,0.3675,4.85,209.2,1.6207,34.2391,5461,35.1788,4
90000,0,687,8.43,0.00,0.01,0.00,8.42,0.00,1.00,0.000,0.066,367309.3,3791.1,1,82,3.14,1.00,1.00,0.4291,5.05,108953.1,0.0000,35.7648,5462,35.0717,29
90000,1,659,8.63,0.11,0.04,0.03,8.46,0.00,1.03,0.000,0.065,363863.2,3847.5,1,67,3.19,1.03,1.01,0.4359,5.43,26233.6,0.3125,35.4514,5461,35.0653,19
90000,2,672,8.12,0.00,0.04,0.00,8.08,0.00,1.00,0.000,0.062,350761.6,3263.8,1,52,3.15,1.00,1.00,0.3683,2.30,200.7,1.5782,34.1400,5461,35.0653,7
100000,0,693,8.30,0.00,0.02,0.01,8.28,0.00,1.00,0.000,0.065,366284.4,3792.7,1,89,3.23,1.00,1.00,0.4310,4.54,109078.8,0.0000,35.6018,5462,34.9305,9
100000,1,676,8.36,0.00,0.01,0.05,8.30,0.00,1.00,0.000,0.065,362745.0,3735.2,1,87,3.23,1.00,1.00,0.4241,6.68,26221.8,0.2990,35.3117,5461,34.9242,29
100000,2,670,8.21,0.00,0.00,0.00,8.20,0.00,1.00,0.000,0.063,349736.0,3261.6,1,29,3.21,1.00,1.00,0.3692,5.12,204.2,1.6077,33.9986,5461,34.9242,5
110000,0,677,8.17,0.00,0.03,0.00,8.14,0.00,1.00,0.000,0.063,365603.3,3894.4,1,78,3.19,1.00,1.00,0.4450,4.30,109027.1,0.0000,35.5276,5462,34.8424,21
110000,1,682,8.10,0.00,0.01,0.00,8.10,0.00,1.00,0.000,0.064,362355.7,3844.0,1,83,3.18,1.00,1.00,0.4363,6.87,26291.4,0.2981,35.2241,5461,34.8360,19
110000,2,651,8.08,0.00,0.00,0.00,8.08,0.00,1.00,0.000,0.060,349012.8,3283.6,1,34,3.19,1.00,1.00,0.3714,5.12,177.0,1.6545,33.9140,5461,34.8360,2
120000,0,692,8.27,0.03,0.03,0.01,8.18,0.00,1.01,0.000,0.065,365692.3,3903.9,1,97,3.24,1.00,1.01,0.4456,7.95,108977.0,0.0000,35.5853,5462,34.8375,30
120000,1,676,8.15,0.06,0.02,0.00,8.07,0.00,1.02,0.000,0.063,361949.1,3881.7,1,64,3.18,1.01,1.02,0.4416,3.25,26235.3,0.2854,35.1773,5461,34.8311,20
120000,2,659,8.09,0.00,0.00,0.00,8.09,0.00,1.00,0.000,0.061,348915.8,3310.2,1,39,3.21,1.00,1.00,0.3749,2.47,172.4,1.6295,33.9006,5461,34.8311,1
130000,0,678,8.30,0.03,0.05,0.01,8.21,0.00,1.01,0.000,0.065,364885.5,3895.2,2,78,3.20,1.00,1.01,0.4443,2.53,108923.2,0.0000,35.5179,5462,34.8368,29
130000,1,698,8.20,0.03,0.05,0.00,8.12,0.00,1.02,0.000,0.065,361959.8,3836.3,2,81,3.24,1.02,1.02,0.4372,2.39,26297.9,0.2934,35.2141,5461,34.8304,22
130000,2,651,7.98,0.00,0.01,0.01,7.97,0.00,1.00,0.000,0.060,348679.2,3269.4,2,40,3.19,1.00,1.00,0.3690,2.91,172.9,1.6171,33.9154,5461,34.8304,0
140000,0,713,8.20,0.04,0.06,0.01,8.08,0.00,1.01,0.000,0.067,365090.2,3878.4,2,93,3.20,1.00,1.01,0.4417,7.17,108837.2,0.0000,35.5328,5462,34.8458,45
140000,1,674,8.12,0.01,0.06,0.00,8.05,0.00,1.00,0.000,0.063,361850.5,3798.3,2,77,3.19,1.00,1.01,0.4304,5.04,26293.3,0.2761,35.1996,5461,34.8394,18
140000,2,657,8.17,0.04,0.01,0.02,8.11,0.00,1.01,0.000,0.061,348952.4,3401.3,2,37,3.23,1.00,1.01,0.3849,6.65,196.7,1.6009,33.9468,5461,34.8394,2
150000,0,696,8.26,0.04,0.04,0.00,8.17,0.00,1.01,0.000,0.066,365117.5,3879.1,2,81,3.24,1.00,1.01,0.4410,4.34,108942.4,0.0000,35.5146,5462,34.8541,38
150000,1,680,8.11,0.00,0.01,0.01,8.09,0.00,1.00,0.000,0.063,362200.1,3885.0,2,95,3.21,1.00,1.00,0.4413,3.45,26166.3,0.2894,35.2351,5461,34.8478,28
150000,2,659,8.12,0.01,0.07,0.01,8.03,0.00,1.00,0.000,0.061,349101.2,3371.9,2,38,3.24,1.00,1.00,0.3810,5.01,180.2,1.5584,33.9536,5461,34.8478,1
160000,0,700,8.36,0.07,0.01,0.00,8.27,0.00,1.02,0.000,0.067,364730.4,3915.1,2,93,3.21,1.01,1.02,0.4463,6.21,108887.2,0.0000,35.4842,5462,34.8474,33
160000,1,697,8.26,0.04,0.07,0.02,8.12,0.00,1.01,0.000,0.066,362166.0,3978.7,2,79,3.22,1.00,1.01,0.4529,3.94,26190.6,0.2757,35.2472,5461,34.8411,39
160000,2,650,8.15,0.00,0.02,0.01,8.12,0.00,1.00,0.000,0.060,348951.4,3345.3,2,34,3.21,1.00,1.00,0.3772,4.39,172.2,1.5671,33.9542,5461,34.8411,2
170000,0,663,8.16,0.01,0.03,0.01,8.11,0.00,1.00,0.000,0.062,364837.4,3920.8,1,80,3.21,1.00,1.00,0.4467,2.79,109027.4,0.0000,35.4890,5462,34.8738,32
170000,1,664,8.20,0.03,0.03,0.03,8.12,0.00,1.01,0.000,0.063,362720.8,4019.4,2,73,3.24,1.01,1.01,0.4574,3.09,26263.3,0.2803,35.2815,5461,34.8674,20
170000,2,662,8.10,0.00,0.00,0.00,8.09,0.00,1.00,0.000,0.061,349183.7,3458.4,2,46,3.23,1.00,1.00,0.3905,4.41,177.9,1.5493,33.9710,5461,34.8674,3
180000,0,693,8.23,0.01,0.06,0.00,8.16,0.00,1.00,0.000,0.065,364847.5,3863.8,1,82,3.24,1.00,1.00,0.4409,4.77,109002.1,0.0000,35.4921,5462,34.8720,35
180000,1,670,8.21,0.00,0.00,0.02,8.19,0.00,1.00,0.000,0.063,362854.0,4049.4,1,73,3.26,1.00,1.00,0.4630,3.33,26076.7,0.2903,35.3075,5461,34.8656,46
180000,2,661,8.12,0.00,0.02,0.03,8.06,0.00,1.00,0.000,0.061,349233.3,3393.6,1,47,3.19,1.00,1.00,0.3821,1.95,171.5,1.5444,33.9806,5461,34.8656,0
190000,0,693,8.39,0.02,0.01,0.01,8.35,0.00,1.00,0.000,0.067,365158.0,3969.5,1,97,3.24,1.00,1.01,0.4542,8.61,108984.5,0.0000,35.5304,5462,34.8786,32
190000,1,674,8.28,0.08,0.02,0.00,8.19,0.00,1.02,0.000,0.064,362577.6,3965.8,1,96,3.23,1.00,1.02,0.4523,5.79,26257.2,0.2896,35.2523,5461,34.8722,21
190000,2,645,8.09,0.01,0.04,0.01,8.02,0.00,1.00,0.000,0.060,349346.3,3502.4,1,40,3.18,1.01,1.00,0.3957,3.75,187.6,1.5203,33.9796,5461,34.8722,0
200000,0,680,8.19,0.02,0.03,0.00,8.14,0.00,1.01,0.000,0.064,365167.7,3973.1,1,69,3.22,1.00,1.01,0.4534,5.23,109017.0,0.0000,35.5067,5462,34.8393,27
200000,1,680,8.15,0.05,0.04,0.01,8.05,0.00,1.01,0.000,0.064,361799.3,3855.0,1,89,3.26,1.01,1.02,0.4377,3.37,26234.7,0.2751,35.2010,5461,34.8329,30
200000,2,651,8.22,0.04,0.03,0.01,8.14,0.00,1.01,0.000,0.061,348873.8,3393.3,1,48,3.22,1.00,1.01,0.3823,3.51,175.6,1.5619,33.9491,5461,34.8329,1
210000,0,679,8.33,0.10,0.05,0.00,8.18,0.00,1.04,0.000,0.065,364987.1,3945.6,1,78,3.24,1.03,1.04,0.4503,6.72,108949.3,0.0000,35.4999,5462,34.8435,31
210000,1,687,8.21,0.01,0.02,0.03,8.15,0.00,1.00,0.000,0.064,362009.3,3874.7,1,75,3.23,1.00,1.00,0.4407,7.63,26263.8,0.2860,35.2062,5461,34.8371,31
210000,2,647,8.13,0.01,0.01,0.01,8.10,0.00,1.01,0.000,0.060,349000.2,3407.5,1,39,3.22,1.01,1.01,0.3832,5.44,176.7,1.5444,33.9659,5461,34.8371,1
220000,0,679,8.27,0.05,0.04,0.05,8.13,0.00,1.02,0.000,0.064,364951.7,3919.7,1,90,3.24,1.01,1.02,0.4465,5.34,108983.6,0.0000,35.4973,5462,34.8506,29
220000,1,675,8.18,0.00,0.04,0.03,8.10,0.00,1.00,0.000,0.064,361950.5,3948.9,1,83,3.23,1.00,1.00,0.4493,3.23,26244.0,0.2858,35.2193,5461,34.8442,23
220000,2,650,8.07,0.01,0.04,0.00,8.02,0.00,1.00,0.000,0.060,349098.2,3382.5,1,49,3.20,1.00,1.01,0.3812,5.21,159.9,1.5487,33.9747,5461,34.8442,3
230000,0,672,8.15,0.04,0.02,0.02,8.08,0.00,1.01,0.000,0.063,364752.3,3897.5,1,76,3.21,1.00,1.01,0.4453,5.34,108965.5,0.0000,35.4827,5462,34.8490,26
230000,1,675,8.11,0.01,0.02,0.00,8.08,0.00,1.00,0.000,0.062,362219.6,3884.1,1,74,3.18,1.00,1.00,0.4418,5.28,26289.0,0.2918,35.2402,5461,34.8426,22
230000,2,646,8.10,0.03,0.01,0.01,8.05,0.00,1.02,0.000,0.060,348975.8,3472.9,1,50,3.18,1.01,1.01,0.3909,3.54,159.2,1.5494,33.9608,5461,34.8426,1
240000,0,693,8.24,0.06,0.04,0.00,8.14,0.00,1.02,0.000,0.065,365110.8,3925.0,1,84,3.26,1.01,1.02,0.4479,4.66,109006.3,0.0000,35.5222,5462,34.8760,26
240000,1,696,8.23,0.04,0.12,0.02,8.04,0.00,1.01,0.000,0.066,362384.0,3935.3,1,91,3.22,1.00,1.01,0.4487,4.08,26189.8,0.2844,35.2619,5461,34.8696,29
240000,2,657,8.24,0.00,0.10,0.04,8.10,0.00,1.00,0.000,0.061,349310.2,3430.3,1,48,3.19,1.00,1.00,0.3867,5.11,172.6,1.5522,33.9894,5461,34.8696,0
250000,0,674,8.26,0.04,0.05,0.01,8.16,0.00,1.01,0.000,0.063,364418.7,3864.0,1,82,3.26,1.00,1.01,0.4397,6.20,108865.5,0.0000,35.4577,5462,34.8399,43
250000,1,675,8.25,0.04,0.01,0.01,8.20,0.00,1.01,0.000,0.064,362425.6,4007.7,1,84,3.23,1.01,1.01,0.4579,7.00,26151.1,0.2930,35.2631,5461,34.8335,34
250000,2,656,8.25,0.04,0.07,0.01,8.13,0.00,1.02,0.000,0.062,348912.7,3393.0,1,36,3.24,1.01,1.01,0.3819,4.73,176.3,1.5639,33.9559,5461,34.8335,3
260000,0,677,8.17,0.01,0.04,0.00,8.13,0.00,1.00,0.000,0.063,365301.5,3934.1,1,78,3.24,1.00,1.00,0.4500,7.64,109023.9,0.0000,35.5125,5462,34.8768,28
260000,1,661,8.23,0.00,0.08,0.02,8.13,0.00,1.00,0.000,0.063,362556.8,3923.2,1,71,3.25,1.00,1.00,0.4455,6.56,26155.4,0.2961,35.2632,5461,34.8705,35
260000,2,669,8.12,0.06,0.01,0.00,8.06,0.00,1.02,0.000,0.062,349251.5,3360.6,1,50,3.23,1.02,1.02,0.3787,5.95,171.2,1.5297,33.9781,5461,34.8705,1
270000,0,688,8.23,0.03,0.05,0.01,8.13,0.00,1.01,0.000,0.064,364751.0,3993.4,1,84,3.27,1.00,1.01,0.4565,4.72,108982.1,0.0000,35.5162,5462,34.8811,26
270000,1,674,8.15,0.05,0.02,0.01,8.07,0.00,1.02,0.000,0.064,362717.5,3936.2,1,68,3.21,1.01,1.02,0.4485,7.06,26129.9,0.2916,35.2987,5461,34.8747,41
270000,2,675,8.12,0.04,0.04,0.06,7.98,0.00,1.01,0.000,0.062,349175.3,3409.1,1,48,3.25,1.00,1.01,0.3837,2.40,176.2,1.5246,33.9768,5461,34.8747,1
280000,0,700,8.28,0.04,0.10,0.03,8.11,0.00,1.01,0.000,0.066,364821.2,3928.8,1,91,3.23,1.01,1.01,0.4481,3.70,108912.3,0.0000,35.5035,5462,34.8699,31
280000,1,687,8.28,0.01,0.06,0.01,8.21,0.00,1.01,0.000,0.066,362664.8,3937.6,1,70,3.27,1.00,1.01,0.4477,4.68,26160.1,0.2798,35.2874,5461,34.8636,40
280000,2,648,8.17,0.01,0.09,0.00,8.07,0.00,1.00,0.000,0.061,349043.4,3465.7,1,48,3.21,1.00,1.00,0.3907,3.40,177.0,1.5516,33.9632,5461,34.8636,1
290000,0,687,8.25,0.02,0.05,0.03,8.16,0.00,1.01,0.000,0.065,364940.5,3964.8,1,88,3.27,1.02,1.02,0.4555,6.36,108939.9,0.0000,35.5213,5462,34.8597,26
290000,1,696,8.23,0.02,0.07,0.07,8.06,0.00,1.00,0.000,0.065,362161.1,3880.7,1,66,3.23,1.00,1.00,0.4411,4.98,26192.8,0.2927,35.2343,5461,34.8533,44
290000,2,634,8.16,0.01,0.05,0.00,8.10,0.00,1.00,0.000,0.060,348770.2,3299.5,1,38,3.21,1.00,1.00,0.3710,3.81,173.7,1.5395,33.9574,5461,34.8533,0
300000,0,680,8.14,0.05,0.04,0.00,8.04,0.00,1.01,0.000,0.064,365112.0,3953.3,1,85,3.24,1.01,1.02,0.4518,4.88,108944.6,0.0000,35.5551,5462,34.8650,35
300000,1,698,8.10,0.01,0.02,0.00,8.07,0.00,1.00,0.000,0.064,361741.0,3957.0,1,83,3.23,1.00,1.00,0.4497,2.93,26280.8,0.2775,35.2052,5461,34.8586,25
300000,2,651,8.07,0.00,0.03,0.00,8.05,0.00,1.00,0.000,0.060,349064.5,3325.1,1,46,3.20,1.00,1.00,0.3748,4.81,179.2,1.5380,33.9649,5461,34.8586,5
310000,0,705,8.24,0.13,0.02,0.00,8.08,0.00,1.04,0.000,0.066,365107.9,3925.9,1,92,3.26,1.04,1.04,0.4483,3.08,108981.1,0.0000,35.5386,5462,34.8731,28
310000,1,662,8.23,0.02,0.07,0.01,8.13,0.00,1.00,0.000,0.062,362301.8,3955.1,1,66,3.27,1.00,1.01,0.4501,5.16,26123.4,0.2781,35.2549,5461,34.8667,42
310000,2,656,8.24,0.00,0.02,0.03,8.19,0.00,1.00,0.000,0.062,349195.4,3376.3,1,38,3.26,1.00,1.00,0.3796,3.16,167.3,1.5187,33.9783,5461,34.8667,1
320000,0,686,8.07,0.03,0.00,0.00,8.03,0.00,1.01,0.000,0.063,364964.9,3926.5,1,95,3.21,1.00,1.01,0.4483,3.55,109036.0,0.0000,35.5133,5462,34.8668,24
320000,1,672,8.16,0.03,0.03,0.02,8.08,0.00,1.01,0.000,0.063,362228.6,3856.1,1,72,3.21,1.01,1.01,0.4391,6.26,26264.7,0.2815,35.2219,5461,34.8605,27
320000,2,654,8.12,0.01,0.01,0.01,8.09,0.00,1.00,0.000,0.061,349178.0,3355.0,1,37,3.22,1.00,1.00,0.3789,3.13,175.4,1.5367,33.9843,5461,34.8605,2
330000,0,671,8.23,0.04,0.03,0.00,8.17,0.00,1.01,0.000,0.063,364509.3,3962.8,1,85,3.20,1.01,1.01,0.4534,4.68,108953.8,0.0000,35.4814,5462,34.8461,31
330000,1,689,8.35,0.02,0.05,0.07,8.20,0.00,1.00,0.000,0.066,362108.0,3993.6,1,76,3.25,1.00,1.01,0.4552,6.37,26189.0,0.2776,35.2510,5461,34.8397,37
330000,2,657,8.12,0.06,0.05,0.00,8.00,0.00,1.02,0.000,0.061,349033.6,3424.5,1,30,3.22,1.02,1.02,0.3861,3.86,177.9,1.5600,33.9648,5461,34.8397,2
340000,0,689,8.16,0.04,0.06,0.00,8.06,0.00,1.02,0.000,0.064,365201.2,4013.0,1,94,3.24,1.01,1.02,0.4589,5.41,108936.2,0.0000,35.5294,5462,34.8825,31
340000,1,693,8.15,0.01,0.07,0.01,8.05,0.00,1.01,0.000,0.064,362135.2,3958.7,1,83,3.21,1.00,1.00,0.4513,5.28,26241.9,0.2822,35.2575,5461,34.8761,35
340000,2,653,8.23,0.01,0.02,0.00,8.20,0.00,1.00,0.000,0.062,349202.7,3412.5,1,37,3.27,1.00,1.00,0.3848,1.40,188.5,1.5483,33.9997,5461,34.8761,1
350000,0,674,8.33,0.05,0.04,0.02,8.22,0.00,1.02,0.000,0.064,364831.7,4039.9,1,81,3.28,1.01,1.02,0.4627,4.88,108910.0,0.0000,35.4962,5462,34.8470,38
350000,1,674,8.23,0.01,0.03,0.03,8.16,0.00,1.00,0.000,0.064,361828.4,3937.4,1,80,3.28,1.00,1.00,0.4484,7.02,26186.7,0.2808,35.2328,5461,34.8406,38
350000,2,647,8.09,0.00,0.03,0.00,8.06,0.00,1.00,0.000,0.060,348842.2,3380.7,1,35,3.25,1.00,1.00,0.3811,3.83,161.5,1.5447,33.9658,5461,34.8406,2
360000,0,673,8.23,0.01,0.05,0.01,8.15,0.00,1.01,0.000,0.063,365312.0,3941.4,1,75,3.26,1.00,1.01,0.4499,4.60,108954.2,0.0000,35.5316,5462,34.8793,33
360000,1,689,8.11,0.02,0.03,0.00,8.06,0.00,1.00,0.000,0.064,362400.5,3986.3,1,99,3.26,1.00,1.00,0.4554,6.47,26212.1,0.2688,35.2454,5461,34.8729,31
360000,2,658,8.12,0.04,0.03,0.00,8.05,0.00,1.01,0.000,0.061,349352.8,3380.4,1,41,3.22,1.00,1.01,0.3810,2.12,172.9,1.5290,33.9953,5461,34.8729,1
370000,0,680,8.18,0.03,0.02,0.00,8.12,0.00,1.01,0.000,0.064,365073.0,3948.7,1,93,3.24,1.00,1.01,0.4505,5.04,108956.9,0.0000,35.5075,5462,34.8358,33
370000,1,696,8.22,0.06,0.04,0.01,8.11,0.00,1.02,0.000,0.065,361691.0,3937.1,1,71,3.23,1.01,1.02,0.4483,6.53,26210.4,0.2875,35.1869,5461,34.8294,30
370000,2,660,8.01,0.00,0.01,0.01,7.99,0.00,1.00,0.000,0.060,348883.3,3398.9,1,39,3.25,1.00,1.00,0.3834,3.20,183.0,1.5485,33.9524,5461,34.8294,2
380000,0,690,8.26,0.02,0.08,0.00,8.16,0.00,1.00,0.000,0.065,364767.8,3997.4,1,83,3.23,1.00,1.00,0.4570,6.76,108852.4,0.0000,35.4916,5462,34.8585,41
380000,1,685,8.27,0.03,0.03,0.04,8.17,0.00,1.01,0.000,0.065,362510.3,3907.9,1,80,3.28,1.01,1.01,0.4437,4.79,26215.1,0.2806,35.2635,5461,34.8522,28
380000,2,659,8.11,0.00,0.01,0.00,8.09,0.00,1.00,0.000,0.061,349125.7,3455.9,1,42,3.19,1.00,1.00,0.3909,5.09,171.4,1.5527,33.9737,5461,34.8522,3
390000,0,694,8.16,0.04,0.07,0.01,8.04,0.00,1.01,0.000,0.065,365082.6,3977.4,1,82,3.24,1.00,1.01,0.4550,5.31,108877.9,0.0000,35.5079,5462,34.8678,39
390000,1,697,8.20,0.04,0.04,0.01,8.11,0.00,1.01,0.000,0.065,362302.1,3971.6,1,81,3.26,1.00,1.01,0.4536,7.00,26238.9,0.2824,35.2549,5461,34.8614,30
390000,2,651,8.29,0.06,0.02,0.01,8.20,0.00,1.02,0.000,0.062,349181.3,3381.5,1,36,3.22,1.00,1.02,0.3809,2.25,172.6,1.5451,33.9791,5461,34.8614,1
400000,0,683,8.12,0.02,0.04,0.01,8.05,0.00,1.00,0.000,0.064,365248.0,4093.5,1,64,3.22,1.00,1.01,0.4690,7.06,108858.8,0.0000,35.5336,5462,34.8671,38
400000,1,692,8.16,0.01,0.02,0.00,8.12,0.00,1.00,0.000,0.064,362045.3,3937.5,1,88,3.23,1.00,1.00,0.4493,5.18,26147.2,0.2858,35.2410,5461,34.8607,43
400000,2,653,8.27,0.05,0.04,0.01,8.16,0.00,1.03,0.000,0.062,349244.0,3428.3,1,38,3.28,1.02,1.02,0.3871,3.53,197.3,1.5400,33.9817,5461,34.8607,1
410000,0,677,8.27,0.00,0.03,0.00,8.24,0.00,1.00,0.000,0.064,365335.4,3980.3,1,83,3.27,1.00,1.00,0.4587,7.65,108889.2,0.0000,35.5434,5462,34.8829,42
410000,1,685,8.22,0.01,0.04,0.00,8.17,0.00,1.00,0.000,0.064,362463.2,4028.1,1,85,3.26,1.00,1.00,0.4603,5.62,26206.2,0.2903,35.2614,5461,34.8765,31
410000,2,652,8.20,0.01,0.10,0.01,8.08,0.00,1.00,0.000,0.061,349311.5,3395.2,1,41,3.27,1.00,1.00,0.3828,3.05,174.3,1.5406,33.9855,5461,34.8765,1
420000,0,684,8.25,0.01,0.02,0.01,8.22,0.00,1.00,0.000,0.065,365336.2,4048.0,1,81,3.22,1.00,1.00,0.4644,4.47,108959.7,0.0000,35.5353,5462,34.8780,25
420000,1,676,8.17,0.00,0.01,0.00,8.15,0.00,1.00,0.000,0.063,362237.1,3916.4,1,85,3.23,1.00,1.00,0.4470,6.38,26251.8,0.2757,35.2517,5461,34.8716,29
420000,2,670,8.20,0.06,0.03,0.01,8.11,0.00,1.02,0.000,0.063,349083.6,3398.4,1,47,3.25,1.01,1.02,0.3824,1.05,184.9,1.5378,33.9790,5461,34.8716,0
430000,0,678,8.25,0.01,0.05,0.00,8.19,0.00,1.00,0.000,0.064,365989.0,4102.5,1,75,3.26,1.00,1.00,0.4731,6.97,108915.7,0.0000,35.6226,5462,34.9126,40
430000,1,674,8.23,0.07,0.05,0.02,8.09,0.00,1.02,0.000,0.063,362440.8,3974.9,1,70,3.23,1.02,1.02,0.4525,6.47,26226.6,0.2812,35.2590,5461,34.9062,38
430000,2,666,8.18,0.06,0.01,0.00,8.11,0.00,1.02,0.000,0.062,349481.0,3405.9,1,42,3.22,1.02,1.02,0.3841,3.19,180.3,1.5062,34.0114,5461,34.9062,3
440000,0,705,8.43,0.02,0.07,0.00,8.34,0.00,1.00,0.000,0.068,365638.6,3991.9,1,84,3.23,1.00,1.00,0.4592,7.22,108873.5,0.0000,35.5828,5462,34.8985,35
440000,1,687,8.16,0.02,0.07,0.00,8.06,0.00,1.00,0.000,0.064,362439.7,4033.6,1,66,3.19,1.00,1.01,0.4590,4.16,26275.9,0.2800,35.2660,5461,34.8921,27
440000,2,657,8.28,0.01,0.06,0.01,8.19,0.00,1.00,0.000,0.063,349245.4,3416.9,1,45,3.22,1.00,1.00,0.3854,3.68,181.7,1.5117,33.9921,5461,34.8921,2
450000,0,704,8.10,0.06,0.03,0.01,8.00,0.00,1.02,0.000,0.065,365008.0,4009.2,1,96,3.20,1.02,1.02,0.4591,5.23,108820.1,0.0000,35.5320,5462,34.8619,40
450000,1,694,8.40,0.07,0.10,0.06,8.18,0.00,1.02,0.000,0.067,362041.2,3962.5,1,70,3.28,1.01,1.03,0.4519,5.26,26088.8,0.2784,35.2485,5461,34.8555,49
