step,event,lineage,other,size
5000,birth,1,0,109
5000,birth,2,0,1587
8000,split,13,2,9
11000,extinct,13,0,9
14000,extinct,1,0,5
31000,split,16,2,30
38000,merge,16,2,165
43000,split,19,2,539
57000,split,23,2,185
75000,extinct,2,0,10
78000,split,25,23,11
84000,extinct,25,0,7
98000,extinct,23,0,5
342000,split,28,19,12
345000,extinct,28,0,11
380000,split,34,19,12
384000,merge,34,19,20
391000,split,37,19,35
392000,merge,37,19,35
396000,split,36,19,13
397000,split,38,19,12
406000,split,40,38,12
407000,extinct,36,0,5
415000,merge,38,19,15
416000,merge,40,19,6
421000,split,41,19,16
454000,split,42,19,8
461000,extinct,42,0,6
470000,extinct,41,0,5
514000,split,47,19,17
515000,merge,47,19,17
550000,split,59,19,24
595000,extinct,59,0,7
659000,split,67,19,83
660000,merge,67,19,83
675000,split,68,19,19
689000,merge,68,19,16
694000,split,72,19,37
703000,split,73,19,10
710000,extinct,72,0,7
820000,extinct,73,0,7
995000,split,85,19,10
