step,event,lineage,other,size
5000,birth,1,0,1056
299000,split,24,1,121
308000,merge,24,1,131
318000,split,26,1,394
322000,merge,26,1,489
351000,split,34,1,230
358000,merge,34,1,143
363000,split,36,1,101
398000,merge,36,1,104
403000,split,46,1,92
414000,split,49,1,15
423000,extinct,49,0,33
426000,merge,46,1,149
431000,split,52,1,136
434000,merge,52,1,147
443000,split,57,1,81
449000,merge,57,1,103
454000,split,59,1,189
526000,merge,59,1,305
531000,split,61,1,306
536000,split,62,1,14
539000,extinct,62,0,7
596000,merge,61,1,56
605000,split,80,1,223
610000,split,81,1,233
