step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,6,6,0,0,0,6,0,1.00,18,0.000,2950,1.63,145.08,1.91,6,0,1,0,1.00,1.00,1.00,3,1,8,11.6
100000,6,6,0,0,0,6,0,1.00,18,0.000,2949,2.21,152.68,2.98,6,2,1,0,1.00,1.00,1.00,3,1,8,41.4
100000,6,6,0,0,0,6,0,1.00,18,0.000,2907,1.03,146.53,1.03,6,0,2,0,1.00,1.00,1.00,3,1,8,2.9
100000,9,9,0,0,0,9,0,1.00,12,0.000,2869,0.91,161.66,1.96,6,2,2,0,1.00,1.00,1.00,4,2,8,40.9
100000,9,9,0,0,0,9,0,1.00,12,0.000,2855,0.63,163.45,1.63,6,2,2,0,1.00,1.00,1.00,4,2,8,44.3
100000,6,6,0,0,0,6,0,1.00,18,0.000,2829,2.48,145.41,0.51,6,1,1,0,1.00,1.00,1.00,3,1,8,35.3
100000,9,9,0,0,0,9,0,1.00,12,0.000,2826,1.30,163.22,1.73,6,0,1,0,1.00,1.00,1.00,3,2,8,25.1
100000,9,9,0,0,0,9,0,1.00,12,0.000,2794,0.69,161.72,3.01,6,2,2,0,1.00,1.00,1.00,3,2,8,46.4
100000,9,9,0,0,0,9,0,1.00,12,0.000,2792,2.07,161.41,1.72,6,2,2,0,1.00,1.00,1.00,3,2,8,48.1
100000,9,9,0,0,0,9,0,1.00,12,0.000,2789,1.78,160.21,1.80,6,2,2,0,1.00,1.00,1.00,3,2,8,48.9
100000,9,9,0,0,0,9,0,1.00,12,0.000,2779,1.90,171.95,1.97,6,2,2,0,1.00,1.00,1.00,3,2,8,58.6
100000,9,9,0,0,0,9,0,1.00,12,0.000,2751,0.54,155.78,1.99,6,1,1,0,1.00,1.00,1.00,4,2,8,35.8
100000,9,9,0,0,0,9,0,1.00,12,0.000,2749,0.39,161.02,1.90,6,2,2,0,1.00,1.00,1.00,4,2,8,60.3
100000,9,9,0,0,0,9,0,1.00,12,0.000,2732,2.37,167.94,0.78,6,2,2,0,1.00,1.00,1.00,4,2,8,38.6
100000,6,6,0,0,0,6,0,1.00,18,0.000,2719,0.87,136.53,1.06,6,2,1,0,1.00,1.00,1.00,3,1,8,41.9
100000,6,6,0,0,0,6,0,1.00,18,0.000,2711,1.01,137.67,1.96,6,0,1,0,1.00,1.00,1.00,3,1,8,21.9
100000,6,6,0,0,0,6,0,1.00,18,0.000,2663,1.68,133.79,1.28,6,1,2,0,1.00,1.00,1.00,3,1,8,30.9
100000,6,6,0,0,0,6,0,1.00,18,0.000,2657,1.10,135.88,1.06,6,2,1,0,1.00,1.00,1.00,3,1,8,46.6
100000,10,10,0,0,0,10,0,1.00,12,0.000,2650,0.13,154.23,2.30,6,2,2,0,1.00,1.00,1.00,5,2,8,43.3
100000,9,9,0,0,0,9,0,1.00,12,0.000,2644,0.62,152.25,1.49,6,2,2,0,1.00,1.00,1.00,3,2,8,50.7
100000,6,6,0,0,0,6,0,1.00,18,0.000,2630,1.07,132.34,1.55,6,0,1,0,1.00,1.00,1.00,3,1,8,12.4
100000,9,9,0,0,0,9,0,1.00,12,0.000,2622,2.30,160.42,3.57,6,2,2,0,1.00,1.00,1.00,2,2,8,50.2
100000,6,6,0,0,0,6,0,1.00,18,0.000,2621,0.70,131.76,1.25,6,0,1,0,1.00,1.00,1.00,3,1,8,26.3
100000,7,7,0,0,0,7,0,1.00,16,0.000,2611,1.79,139.80,0.50,6,1,1,0,1.00,1.00,1.00,4,2,8,30.3
100000,6,6,0,0,0,6,0,1.00,18,0.000,2582,2.27,127.91,0.36,6,1,2,0,1.00,1.00,1.00,3,1,8,28.4
100000,6,6,0,0,0,6,0,1.00,18,0.000,2567,1.76,135.77,0.43,6,2,2,0,1.00,1.00,1.00,3,1,8,38.4
100000,6,6,0,0,0,6,0,1.00,18,0.000,2563,0.76,128.58,0.53,6,1,1,0,1.00,1.00,1.00,3,1,8,34.2
100000,6,6,0,0,0,6,0,1.00,18,0.000,2552,0.88,129.59,0.33,6,0,1,0,1.00,1.00,1.00,3,1,8,18.5
100000,6,6,0,0,0,6,0,1.00,18,0.000,2550,0.58,131.28,0.55,6,1,1,0,1.00,1.00,1.00,2,1,8,34.0
100000,6,6,0,0,0,6,0,1.00,18,0.000,2519,1.06,131.59,0.30,6,0,2,0,1.00,1.00,1.00,3,1,8,19.0
100000,9,9,0,0,0,9,0,1.00,12,0.000,2511,2.15,152.30,0.88,6,2,1,0,1.00,1.00,1.00,3,2,8,44.1
100000,9,9,0,0,0,9,0,1.00,12,0.000,2504,1.39,147.69,0.73,6,1,2,0,1.00,1.00,1.00,3,2,8,30.0
100000,9,9,0,0,0,9,0,1.00,12,0.000,2491,2.28,149.83,1.27,6,2,2,0,1.00,1.00,1.00,4,2,8,60.5
100000,6,6,0,0,0,6,0,1.00,18,0.000,2487,1.74,128.06,1.00,6,1,1,0,1.00,1.00,1.00,3,1,8,31.7
100000,9,9,0,0,0,9,0,1.00,12,0.000,2467,1.89,148.60,0.52,6,2,2,0,1.00,1.00,1.00,3,2,8,40.9
100000,6,6,0,0,0,6,0,1.00,18,0.000,2467,2.02,127.91,0.99,6,0,1,0,1.00,1.00,1.00,3,1,8,8.3
100000,6,6,0,0,0,6,0,1.00,18,0.000,2466,2.40,122.71,0.47,6,1,1,0,1.00,1.00,1.00,3,1,8,36.5
100000,9,9,0,0,0,9,0,1.00,12,0.000,2454,1.95,141.19,1.73,6,2,2,0,1.00,1.00,1.00,3,2,8,44.8
100000,9,9,0,0,0,9,0,1.00,12,0.000,2443,1.37,144.22,2.54,6,2,2,0,1.00,1.00,1.00,3,2,8,62.1
100000,9,9,0,0,0,9,0,1.00,12,0.000,2439,1.50,141.97,1.60,6,2,1,0,1.00,1.00,1.00,3,2,8,42.8
100000,5,6,0,0,0,5,0,1.00,20,0.000,2421,0.72,109.13,1.12,6,2,1,0,1.00,1.00,1.00,2,1,7,38.1
100000,9,9,0,0,0,9,0,1.00,12,0.000,2417,2.36,141.91,0.82,6,2,2,0,1.00,1.00,1.00,3,2,8,38.8
100000,9,9,0,0,0,9,0,1.00,12,0.000,2415,1.40,141.73,2.38,6,2,2,0,1.00,1.00,1.00,3,2,8,47.5
100000,9,9,0,0,0,9,0,1.00,12,0.000,2409,1.23,145.03,2.89,6,1,1,0,1.00,1.00,1.00,3,2,8,31.3
100000,9,9,0,0,0,9,0,1.00,12,0.000,2408,2.37,140.93,2.05,6,2,2,0,1.00,1.00,1.00,3,2,8,54.6
100000,6,6,0,0,0,6,0,1.00,18,0.000,2407,2.21,115.25,0.07,6,1,1,0,1.00,1.00,1.00,3,1,8,27.7
100000,9,9,0,0,0,9,0,1.00,12,0.000,2374,2.03,143.12,2.25,6,2,2,0,1.00,1.00,1.00,3,2,8,39.3
100000,6,6,0,0,0,6,0,1.00,18,0.000,2371,1.65,118.42,0.75,6,2,1,0,1.00,1.00,1.00,3,1,8,45.7
100000,9,9,0,0,0,9,0,1.00,12,0.000,2370,2.62,132.15,0.84,6,2,2,0,1.00,1.00,1.00,4,2,8,58.3
100000,9,9,0,0,0,9,0,1.00,12,0.000,2370,1.45,142.84,2.11,6,2,2,0,1.00,1.00,1.00,3,2,8,42.6
100000,9,9,0,0,0,9,0,1.00,12,0.000,2368,1.92,136.89,2.95,6,2,1,0,1.00,1.00,1.00,2,2,8,38.0
100000,9,9,0,0,0,9,0,1.00,12,0.000,2355,1.52,138.06,0.66,6,2,2,0,1.00,1.00,1.00,3,2,8,43.3
100000,9,9,0,0,0,9,0,1.00,12,0.000,2327,2.81,137.22,1.44,6,0,1,0,1.00,1.00,1.00,3,2,8,22.9
100000,9,9,0,0,0,9,0,1.00,12,0.000,2319,1.04,133.44,0.67,6,2,2,0,1.00,1.00,1.00,3,2,8,61.0
