step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,1351,17.0,0.0,0.1,0.2,16.6,0.0,1.01,11.2,106,102,9.38,0.40,518,494,339,0.0,1.01,1.02,1.01,3.76,2.66,7.78,29.6
5000,4,123,11.9,0.5,0.4,0.0,11.0,0.0,1.13,16.9,53,100,7.65,0.31,66,45,12,0.0,1.03,1.20,1.15,2.56,4.24,3.34,23.9
6000,1,1473,17.4,0.1,0.0,0.5,16.8,0.0,1.05,11.4,91,107,9.92,0.39,538,539,396,0.0,1.04,1.04,1.06,3.77,2.42,7.89,29.9
6000,4,34,12.9,0.4,0.0,0.0,12.5,0.0,1.13,16.4,19,127,9.95,0.34,18,16,0,0.0,1.05,1.24,1.13,2.82,4.82,3.03,22.4
7000,1,1568,15.8,0.0,0.0,0.1,15.6,0.0,1.01,11.9,75,129,10.90,0.40,574,535,459,0.0,1.00,1.01,1.01,3.59,2.21,7.90,30.5
7000,4,21,15.8,0.0,0.2,0.0,15.6,0.0,1.00,15.1,11,99,8.23,0.61,19,2,0,0.0,1.00,1.00,1.00,3.10,5.33,3.10,14.7
8000,1,1711,14.4,0.0,0.0,0.1,14.2,0.0,1.00,12.1,66,161,12.52,0.34,662,561,488,0.0,1.00,1.01,1.01,3.57,2.06,7.94,30.4
9000,1,1708,12.7,0.0,0.0,0.1,12.6,0.0,1.01,12.3,65,208,14.85,0.36,642,613,453,0.0,1.00,1.01,1.01,3.41,1.99,7.93,29.8
10000,1,1863,11.5,0.0,0.0,0.1,11.3,0.0,1.00,12.3,77,271,18.07,0.37,665,654,544,0.0,1.00,1.00,1.00,3.36,1.98,7.94,30.9
11000,1,1906,10.4,0.0,0.0,0.2,10.2,0.0,1.00,12.7,85,274,17.21,0.35,656,647,603,0.0,1.00,1.00,1.00,3.31,1.90,7.92,31.6
12000,1,1931,10.0,0.0,0.0,0.1,9.9,0.0,1.00,12.8,69,291,18.00,0.35,653,647,631,0.0,1.00,1.00,1.00,3.26,1.84,7.93,31.6
13000,1,1916,10.0,0.0,0.0,0.1,9.9,0.0,1.01,12.8,86,319,19.39,0.35,678,638,600,0.0,1.01,1.01,1.01,3.26,1.86,7.90,31.3
14000,1,1997,9.9,0.0,0.0,0.1,9.8,0.0,1.00,12.8,84,345,20.77,0.35,650,710,637,0.0,1.00,1.00,1.00,3.22,1.86,7.87,31.7
15000,1,1965,10.1,0.0,0.0,0.1,9.9,0.0,1.01,12.7,84,366,22.14,0.36,661,685,619,0.0,1.00,1.01,1.01,3.26,1.88,7.85,31.7
16000,1,1956,10.1,0.0,0.0,0.1,9.9,0.0,1.02,12.7,80,424,25.33,0.35,668,657,631,0.0,1.01,1.01,1.02,3.25,1.88,7.85,31.6
17000,1,1967,9.8,0.0,0.0,0.1,9.6,0.0,1.01,12.8,87,426,25.11,0.36,669,656,642,0.0,1.00,1.01,1.01,3.20,1.83,7.80,31.8
18000,1,1986,9.3,0.0,0.0,0.0,9.3,0.0,1.01,13.2,75,418,24.59,0.33,671,668,647,0.0,1.01,1.01,1.02,3.18,1.71,7.77,31.9
19000,1,1984,9.2,0.1,0.0,0.1,9.0,0.0,1.02,13.3,87,389,22.62,0.31,679,654,651,0.0,1.01,1.02,1.02,3.13,1.66,7.74,31.7
20000,1,2034,9.2,0.1,0.0,0.1,9.0,0.0,1.03,13.4,90,383,22.18,0.31,690,676,668,0.0,1.02,1.03,1.03,3.15,1.62,7.75,31.8
21000,1,2006,9.2,0.1,0.0,0.1,9.0,0.0,1.03,13.4,97,387,22.47,0.32,678,648,680,0.0,1.02,1.03,1.05,3.10,1.62,7.73,31.9
22000,1,2027,9.2,0.1,0.0,0.2,8.9,0.0,1.04,13.5,97,376,21.85,0.30,690,660,677,0.0,1.01,1.04,1.05,3.11,1.62,7.70,31.8
23000,1,1960,9.7,0.3,0.1,0.1,9.2,0.0,1.07,13.4,118,361,21.17,0.33,626,652,682,0.0,1.01,1.10,1.09,3.20,1.75,7.65,32.5
24000,1,2022,9.9,0.1,0.1,0.1,9.6,0.0,1.04,13.2,124,333,19.75,0.30,669,680,673,0.0,1.01,1.05,1.06,3.19,1.79,7.68,32.1
25000,1,2054,9.7,0.1,0.0,0.1,9.6,0.0,1.03,13.3,103,349,20.72,0.33,689,669,696,0.0,1.02,1.04,1.04,3.15,1.73,7.66,32.0
26000,1,2009,9.4,0.1,0.0,0.1,9.1,0.0,1.04,13.6,107,372,21.83,0.33,670,673,666,0.0,1.02,1.05,1.05,3.12,1.70,7.60,31.9
27000,1,2017,9.3,0.1,0.0,0.1,9.1,0.0,1.04,13.6,98,379,22.19,0.32,673,676,668,0.0,1.02,1.05,1.05,3.10,1.69,7.58,31.9
28000,1,1988,9.3,0.1,0.1,0.1,9.0,0.0,1.04,13.6,106,411,23.94,0.34,668,664,656,0.0,1.02,1.05,1.05,3.10,1.67,7.60,31.9
29000,1,2022,9.2,0.1,0.0,0.1,9.0,0.0,1.05,13.7,106,372,21.73,0.31,675,675,672,0.0,1.03,1.05,1.07,3.12,1.69,7.55,31.9
30000,1,2017,9.2,0.1,0.1,0.1,8.9,0.0,1.04,13.7,100,384,22.33,0.31,696,656,665,0.0,1.01,1.04,1.05,3.13,1.66,7.56,31.7
31000,1,1990,9.4,0.1,0.0,0.1,9.1,0.0,1.03,13.5,101,355,20.91,0.32,652,696,642,0.0,1.00,1.03,1.04,3.12,1.71,7.58,31.9
32000,1,2012,9.4,0.2,0.1,0.1,9.1,0.0,1.05,13.6,99,351,20.67,0.30,662,673,677,0.0,1.02,1.07,1.06,3.14,1.71,7.54,32.1
33000,1,2045,9.7,0.2,0.1,0.2,9.3,0.0,1.05,13.6,123,323,19.12,0.28,668,700,677,0.0,1.02,1.06,1.06,3.15,1.79,7.46,32.1
34000,1,2024,9.2,0.1,0.0,0.1,9.0,0.0,1.02,13.8,95,357,20.87,0.30,670,687,667,0.0,1.02,1.03,1.03,3.10,1.74,7.37,31.9
35000,1,1996,9.4,0.2,0.1,0.1,9.1,0.0,1.05,13.8,105,355,20.78,0.31,649,671,676,0.0,1.02,1.06,1.05,3.10,1.79,7.35,32.3
36000,1,2022,9.7,0.1,0.1,0.1,9.4,0.0,1.05,13.5,107,345,20.41,0.31,661,670,691,0.0,1.03,1.05,1.05,3.18,1.77,7.55,32.1
37000,1,2048,9.8,0.1,0.1,0.1,9.4,0.0,1.03,13.5,126,336,19.95,0.31,660,706,682,0.0,1.01,1.04,1.05,3.18,1.87,7.44,32.1
38000,1,2042,9.4,0.1,0.1,0.1,9.1,0.0,1.03,13.5,109,373,21.85,0.31,696,677,669,0.0,1.01,1.04,1.04,3.14,1.83,7.45,31.9
39000,1,2040,9.4,0.2,0.0,0.1,9.0,0.0,1.07,13.6,121,356,20.73,0.29,680,677,683,0.0,1.03,1.08,1.10,3.14,1.81,7.47,31.9
40000,1,2041,8.9,0.2,0.1,0.1,8.6,0.0,1.06,13.9,92,380,21.97,0.32,720,658,663,0.0,1.03,1.07,1.07,3.07,1.67,7.44,31.4
41000,1,2104,9.3,0.1,0.2,0.1,8.9,0.0,1.03,13.6,109,331,19.33,0.30,757,680,667,0.0,1.01,1.04,1.04,3.10,1.70,7.53,31.3
42000,1,2067,9.3,0.1,0.1,0.2,9.0,0.0,1.03,13.7,113,340,19.87,0.30,695,680,692,0.0,1.02,1.02,1.04,3.07,1.74,7.46,32.0
43000,1,2098,9.3,0.1,0.1,0.1,9.0,0.0,1.03,13.8,102,346,20.27,0.30,701,711,686,0.0,1.01,1.04,1.04,3.09,1.74,7.42,31.7
44000,1,2052,9.1,0.1,0.1,0.0,8.9,0.0,1.03,13.9,97,378,21.77,0.30,702,689,661,0.0,1.02,1.03,1.03,3.04,1.75,7.36,31.8
45000,1,2079,9.2,0.1,0.1,0.0,9.0,0.0,1.04,13.8,102,379,21.73,0.30,710,689,680,0.0,1.02,1.05,1.06,3.08,1.83,7.30,31.8
46000,1,2059,9.3,0.2,0.1,0.0,9.0,0.0,1.06,13.8,111,356,20.73,0.29,719,666,674,0.0,1.03,1.07,1.07,3.09,1.85,7.29,31.4
47000,1,2036,9.1,0.1,0.1,0.1,8.8,0.0,1.04,13.9,105,361,20.85,0.32,680,678,678,0.0,1.02,1.04,1.05,3.06,1.83,7.26,32.0
48000,1,2077,8.9,0.1,0.1,0.1,8.6,0.0,1.03,14.0,106,398,22.67,0.31,680,712,685,0.0,1.00,1.03,1.04,3.02,1.79,7.24,32.1
49000,1,2081,8.6,0.1,0.1,0.0,8.4,0.0,1.03,14.2,90,399,22.49,0.30,706,705,670,0.0,1.02,1.03,1.04,3.03,1.71,7.25,31.7
50000,1,2109,8.5,0.1,0.0,0.1,8.4,0.0,1.02,14.4,90,376,21.22,0.29,681,729,699,0.0,1.02,1.03,1.03,2.99,1.70,7.16,32.2
51000,1,2124,8.8,0.1,0.1,0.1,8.5,0.0,1.03,14.5,110,389,21.86,0.29,719,693,712,0.0,1.00,1.03,1.04,2.99,1.77,7.03,32.0
52000,1,2127,8.8,0.1,0.1,0.1,8.4,0.0,1.04,14.7,118,387,21.66,0.30,705,704,718,0.0,1.02,1.05,1.05,2.96,1.81,6.95,32.1
53000,1,2147,9.0,0.1,0.1,0.1,8.7,0.0,1.03,14.7,124,376,21.15,0.31,698,709,740,0.0,1.00,1.04,1.04,2.97,1.83,6.85,32.2
54000,1,2134,8.7,0.1,0.1,0.1,8.4,0.0,1.03,14.9,125,390,21.67,0.30,698,705,731,0.0,1.02,1.04,1.04,2.93,1.83,6.75,32.1
55000,1,2115,8.7,0.1,0.1,0.0,8.4,0.0,1.02,15.2,110,389,21.56,0.29,688,700,727,0.0,1.00,1.03,1.03,2.93,1.84,6.62,32.3
56000,1,2132,8.8,0.1,0.1,0.1,8.5,0.0,1.03,15.2,97,387,21.49,0.29,698,705,729,0.0,1.01,1.03,1.04,2.91,1.79,6.65,32.3
57000,1,2116,8.4,0.1,0.0,0.0,8.3,0.0,1.02,15.3,87,423,23.45,0.30,680,712,724,0.0,1.01,1.03,1.03,2.86,1.77,6.61,32.3
58000,1,2080,8.3,0.0,0.1,0.0,8.1,0.0,1.01,15.4,95,449,24.65,0.30,671,698,711,0.0,1.01,1.01,1.01,2.85,1.75,6.59,32.3
59000,1,2166,8.2,0.0,0.1,0.0,8.1,0.0,1.02,15.5,101,428,23.34,0.27,714,716,736,0.0,1.01,1.02,1.02,2.87,1.83,6.44,32.0
60000,1,2139,8.4,0.1,0.1,0.0,8.2,0.0,1.02,15.6,126,386,21.17,0.27,707,705,727,0.0,1.00,1.03,1.03,2.84,1.90,6.33,32.1
61000,1,1962,8.9,0.1,0.2,0.1,8.5,0.0,1.04,15.3,129,384,21.50,0.28,722,684,556,0.0,1.02,1.04,1.04,2.94,1.92,6.46,30.4
62000,1,2063,9.0,0.1,0.1,0.1,8.7,0.0,1.02,15.4,120,350,19.90,0.27,707,710,646,0.0,1.01,1.03,1.03,2.91,1.95,6.38,31.4
63000,1,2135,8.9,0.0,0.2,0.1,8.5,0.0,1.02,15.5,131,354,19.97,0.27,729,685,721,0.0,1.01,1.02,1.02,2.95,2.00,6.31,31.9
64000,1,2172,8.5,0.0,0.1,0.1,8.3,0.0,1.02,15.7,117,407,22.61,0.29,686,746,740,0.0,1.01,1.02,1.02,2.83,1.95,6.21,32.3
65000,1,2091,8.1,0.0,0.1,0.0,7.9,0.0,1.01,15.8,94,469,25.53,0.28,699,698,694,0.0,1.01,1.02,1.01,2.78,1.86,6.24,31.8
66000,1,2065,8.0,0.1,0.0,0.1,7.9,0.0,1.01,16.0,86,472,25.51,0.29,709,706,650,0.0,1.00,1.02,1.02,2.77,1.83,6.20,31.4
67000,1,2084,8.0,0.0,0.1,0.0,7.9,0.0,1.01,16.0,88,444,24.07,0.28,727,716,641,0.0,1.00,1.01,1.01,2.78,1.79,6.25,31.2
68000,1,2160,8.2,0.0,0.0,0.1,8.1,0.0,1.01,16.0,123,432,23.55,0.29,747,729,684,0.0,1.00,1.01,1.01,2.74,1.86,6.16,31.7
69000,1,2130,8.0,0.1,0.0,0.1,7.8,0.0,1.02,16.1,114,430,23.39,0.29,732,721,677,0.0,1.01,1.02,1.02,2.75,1.82,6.19,31.6
70000,1,1095,7.1,0.1,0.0,0.1,6.9,0.0,1.04,17.7,54,513,26.70,0.25,192,335,568,0.0,1.02,1.05,1.05,2.58,2.04,5.15,38.2
71000,1,1140,7.0,0.0,0.0,0.0,7.0,0.0,1.01,17.6,49,547,28.41,0.26,191,330,619,0.0,1.00,1.02,1.02,2.59,2.01,5.23,38.6
72000,1,2200,7.6,0.0,0.0,0.0,7.5,0.0,1.01,16.4,83,509,27.12,0.32,738,750,712,0.0,1.00,1.01,1.01,2.68,1.77,6.04,31.9
73000,1,2192,7.6,0.0,0.0,0.0,7.6,0.0,1.01,16.5,83,521,27.70,0.29,712,753,727,0.0,1.00,1.01,1.01,2.68,1.77,6.00,32.1
74000,1,1199,7.0,0.0,0.0,0.0,7.0,0.0,1.00,17.8,51,572,29.56,0.26,260,336,603,0.0,1.00,1.01,1.00,2.52,2.01,5.08,37.1
75000,1,1162,7.2,0.0,0.0,0.1,7.1,0.0,1.01,17.7,60,527,27.35,0.26,239,356,567,0.0,1.00,1.02,1.02,2.55,2.07,5.11,37.2
76000,1,2109,7.7,0.0,0.0,0.0,7.7,0.0,1.01,16.3,93,445,24.00,0.29,736,729,644,0.0,1.00,1.01,1.01,2.71,1.73,6.13,31.1
77000,1,1081,7.1,0.1,0.0,0.1,6.9,0.0,1.02,17.9,55,528,27.42,0.26,263,313,505,0.0,1.00,1.04,1.03,2.52,2.10,5.01,36.5
78000,1,1145,7.1,0.0,0.0,0.0,7.0,0.0,1.02,17.9,46,541,28.04,0.27,309,304,532,0.0,1.00,1.02,1.02,2.50,2.06,5.01,35.7
79000,1,2164,7.8,0.0,0.0,0.0,7.7,0.0,1.01,16.2,86,511,27.31,0.31,725,739,700,0.0,1.00,1.01,1.01,2.68,1.70,6.23,31.8
80000,1,1410,7.1,0.1,0.0,0.0,7.0,0.0,1.03,17.9,52,632,32.52,0.28,378,424,608,0.0,1.02,1.03,1.03,2.54,2.03,5.04,34.8
81000,1,1466,7.0,0.1,0.0,0.1,6.9,0.0,1.03,18.1,56,599,30.68,0.27,367,446,653,0.0,1.01,1.03,1.03,2.51,2.06,4.89,35.3
82000,1,1454,7.1,0.2,0.0,0.1,6.8,0.0,1.05,18.0,66,577,29.54,0.28,355,440,659,0.0,1.01,1.06,1.06,2.55,2.09,4.92,35.6
83000,1,1298,7.1,0.1,0.0,0.1,6.9,0.0,1.02,18.0,52,527,27.29,0.25,291,391,616,0.0,1.01,1.03,1.03,2.53,2.05,4.95,36.7
84000,35,1004,10.3,0.1,0.0,0.1,10.2,0.0,1.02,13.7,75,261,16.07,0.33,494,382,128,0.0,1.00,1.03,1.03,3.07,1.58,7.66,25.5
84000,1,999,7.0,0.1,0.0,0.1,6.8,0.0,1.04,18.2,54,499,25.80,0.24,240,322,437,0.0,1.02,1.05,1.05,2.53,2.08,4.84,36.0
85000,35,1211,10.6,0.1,0.1,0.1,10.3,0.0,1.02,13.6,93,294,18.01,0.36,504,491,216,0.0,1.01,1.02,1.02,3.13,1.63,7.64,27.5
85000,1,817,6.9,0.1,0.0,0.1,6.8,0.0,1.02,18.3,39,439,22.96,0.25,261,194,362,0.0,1.01,1.03,1.03,2.48,2.07,4.82,34.9
86000,35,1160,8.9,0.0,0.0,0.0,8.9,0.0,1.00,14.0,58,352,20.64,0.35,400,519,241,0.0,1.00,1.01,1.00,2.95,1.33,7.70,29.1
86000,1,929,7.2,0.1,0.0,0.1,7.0,0.0,1.03,18.1,54,486,25.47,0.24,326,238,365,0.0,1.00,1.05,1.04,2.52,2.12,4.87,33.3
87000,35,1069,8.8,0.0,0.1,0.0,8.7,0.0,1.00,14.0,60,384,22.08,0.37,405,445,219,0.0,1.00,1.00,1.00,2.94,1.31,7.73,28.9
87000,1,1017,7.0,0.0,0.0,0.1,6.9,0.0,1.01,18.2,52,536,27.78,0.26,323,267,427,0.0,1.00,1.02,1.02,2.53,2.07,4.88,33.6
88000,1,1154,7.0,0.0,0.0,0.1,6.8,0.0,1.01,18.2,48,542,27.98,0.25,369,326,459,0.0,1.00,1.02,1.02,2.50,2.09,4.84,33.3
88000,35,981,8.7,0.0,0.0,0.1,8.5,0.0,1.00,14.0,47,411,23.50,0.35,375,420,186,0.0,1.00,1.00,1.00,2.93,1.25,7.77,28.7
89000,1,1294,7.0,0.1,0.0,0.1,6.9,0.0,1.02,18.2,48,566,29.16,0.26,395,393,506,0.0,1.00,1.02,1.02,2.48,2.05,4.86,33.3
89000,35,853,8.6,0.0,0.0,0.0,8.6,0.0,1.00,14.2,47,387,21.99,0.35,358,327,168,0.0,1.00,1.00,1.00,2.91,1.24,7.70,28.3
90000,1,1208,7.0,0.0,0.0,0.1,6.9,0.0,1.01,18.2,54,519,26.93,0.25,363,363,482,0.0,1.00,1.02,1.01,2.50,2.06,4.88,34.0
90000,35,951,8.8,0.0,0.1,0.0,8.6,0.0,1.01,14.1,58,349,20.20,0.35,393,377,181,0.0,1.01,1.01,1.01,2.92,1.34,7.62,27.9
91000,1,1050,6.9,0.1,0.0,0.0,6.8,0.0,1.02,18.3,47,529,27.37,0.24,276,355,419,0.0,1.01,1.02,1.02,2.44,2.06,4.81,34.7
91000,35,1045,8.8,0.0,0.0,0.1,8.7,0.0,1.00,14.3,63,340,19.56,0.33,466,370,209,0.0,1.00,1.00,1.00,2.92,1.34,7.57,27.0
92000,1,1115,7.0,0.0,0.0,0.1,6.8,0.0,1.01,18.2,52,491,25.41,0.25,356,366,393,0.0,1.00,1.02,1.02,2.48,2.04,4.88,32.5
92000,35,918,9.0,0.0,0.0,0.0,8.9,0.0,1.01,14.2,58,364,20.99,0.36,384,331,203,0.0,1.01,1.01,1.02,2.92,1.36,7.62,28.7
93000,1,1174,7.0,0.1,0.0,0.1,6.8,0.0,1.02,18.1,47,483,25.22,0.23,377,373,424,0.0,1.02,1.04,1.02,2.49,2.03,4.91,32.6
93000,35,953,8.9,0.0,0.1,0.1,8.7,0.0,1.01,14.1,65,373,21.50,0.36,372,358,223,0.0,1.01,1.00,1.01,2.97,1.31,7.70,28.9
94000,1,1165,7.0,0.1,0.0,0.1,6.8,0.0,1.02,18.2,56,507,26.35,0.25,338,383,444,0.0,1.00,1.03,1.03,2.49,2.04,4.88,33.5
94000,35,957,9.1,0.0,0.0,0.0,9.1,0.0,1.00,14.0,64,342,19.81,0.36,401,350,206,0.0,1.00,1.00,1.00,2.97,1.32,7.72,28.3
95000,1,1105,7.0,0.1,0.0,0.1,6.8,0.0,1.02,18.2,48,535,27.59,0.25,320,299,486,0.0,1.00,1.02,1.02,2.53,2.04,4.86,34.3
95000,35,1020,9.7,0.0,0.1,0.0,9.5,0.0,1.01,13.6,85,326,19.16,0.35,405,424,191,0.0,1.00,1.01,1.01,3.03,1.43,7.83,28.4
96000,35,1139,9.1,0.0,0.0,0.0,9.1,0.0,1.01,13.9,67,279,16.66,0.31,512,480,147,0.0,1.00,1.01,1.01,3.00,1.32,7.81,26.5
96000,1,1007,6.9,0.0,0.0,0.1,6.8,0.0,1.01,18.2,39,531,27.31,0.24,265,239,503,0.0,1.00,1.01,1.01,2.47,2.03,4.87,36.2
97000,35,1102,9.0,0.0,0.1,0.2,8.7,0.0,1.01,14.1,71,351,20.27,0.37,433,480,189,0.0,1.00,1.01,1.01,2.99,1.33,7.68,28.0
97000,1,1021,7.0,0.1,0.0,0.1,6.8,0.0,1.04,18.1,47,524,27.08,0.26,314,250,457,0.0,1.01,1.06,1.05,2.46,2.07,4.89,34.4
98000,1,1182,6.8,0.1,0.0,0.0,6.7,0.0,1.02,18.2,42,564,28.90,0.27,381,319,482,0.0,1.00,1.03,1.03,2.46,2.04,4.87,33.2
98000,35,985,8.3,0.0,0.0,0.0,8.2,0.0,1.00,14.4,49,399,22.60,0.34,385,410,190,0.0,1.00,1.01,1.01,2.87,1.19,7.68,28.8
99000,1,1135,6.9,0.1,0.0,0.0,6.8,0.0,1.02,18.2,52,526,27.15,0.27,331,322,482,0.0,1.00,1.02,1.03,2.50,2.05,4.88,34.0
99000,35,976,9.0,0.0,0.1,0.1,8.9,0.0,1.00,14.0,61,345,19.96,0.33,406,401,169,0.0,1.00,1.00,1.01,2.99,1.27,7.80,28.2
100000,1,1074,7.0,0.1,0.0,0.0,6.8,0.0,1.03,18.2,46,533,27.52,0.27,260,354,460,0.0,1.01,1.04,1.03,2.50,2.06,4.87,35.3
100000,35,1066,8.7,0.0,0.0,0.1,8.6,0.0,1.00,14.1,57,332,19.14,0.34,476,385,205,0.0,1.00,1.00,1.00,2.94,1.22,7.80,27.5
101000,35,1040,8.9,0.0,0.1,0.0,8.8,0.0,1.00,14.0,61,347,20.00,0.34,453,388,199,0.0,1.00,1.00,1.00,2.97,1.24,7.80,27.3
101000,1,1012,6.9,0.0,0.0,0.1,6.8,0.0,1.01,18.1,48,481,25.00,0.24,282,348,382,0.0,1.00,1.02,1.01,2.53,2.05,4.90,33.6
102000,35,1057,9.6,0.1,0.0,0.1,9.4,0.0,1.01,13.6,79,325,19.10,0.37,442,374,241,0.0,1.01,1.02,1.02,3.05,1.38,7.86,28.7
102000,1,1005,7.0,0.0,0.0,0.1,6.9,0.0,1.01,18.0,48,504,26.17,0.26,319,380,306,0.0,1.01,1.01,1.01,2.52,2.05,4.94,31.6
103000,35,1081,10.5,0.0,0.0,0.2,10.3,0.0,1.01,13.6,88,301,18.30,0.36,399,370,312,0.0,1.00,1.01,1.01,3.14,1.55,7.71,30.5
103000,1,894,7.0,0.0,0.0,0.1,6.9,0.0,1.01,18.0,46,490,25.48,0.25,330,354,210,0.0,1.00,1.02,1.01,2.55,2.01,5.00,29.5
104000,35,1170,10.0,0.0,0.1,0.1,9.8,0.0,1.01,13.9,85,291,18.03,0.35,461,365,344,0.0,1.00,1.01,1.01,3.06,1.46,7.65,30.2
