step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
280000,2177,1.353,0.043,10.99,47056,43595,884,0,2584,0,1053331.8,10961.6,0.004,0.521,0.014,0.462,201,7.18,1.26,0.05,0.81,0.00,0.04,0.01,0.27,7.11,0.99,0.00,0.00,0.000,0.006,65,0.522,0.239,0.759,0.000,0.002,11073,5239,1,1.000,0.000,0.001,32757,0.086,0.060,0.000,107.98,18577,0,10961.616,0.000,0.000,1279372,1.02,15.80,0.000,0.000,0.000,7,7,8,27,15622,0.060,0.00,0.0068,0.111,710,0.111,0.000,0.144,0.000,2.91,1.09,7.94,0.00,0.000,1.01,1.02,1.03,0.111,0.00331,55.44,1.2270,11.02,135718.8,139740.4,0.422,0.1306,107.846,580.516,0.993,0.440,53.9,53.923,6.178,2,2.5,1.26,0.227
290000,2198,1.331,0.047,10.98,47202,43774,828,0,2579,0,1053438.6,10887.4,0.004,0.521,0.014,0.461,199,7.21,1.60,0.08,1.05,0.01,0.28,0.00,0.10,7.11,1.30,0.00,0.00,0.001,0.015,77,0.504,0.242,0.754,0.000,0.004,11291,5159,1,1.000,0.000,0.003,33232,0.087,0.126,0.000,107.96,18405,0,10887.387,0.000,0.000,1290647,1.03,15.80,0.000,0.000,0.000,7,7,8,38,15839,0.060,0.00,0.0067,0.101,730,0.112,0.000,0.145,0.000,2.90,1.12,7.93,0.00,0.002,1.02,1.03,1.04,0.112,0.00327,55.45,1.2208,10.79,135669.0,139740.5,0.432,0.1319,107.823,580.584,0.994,0.440,54.7,53.911,6.235,6,30.5,8.00,0.242
300000,2196,1.334,0.046,10.98,47452,44019,891,0,2544,0,1052617.9,10915.3,0.004,0.521,0.014,0.462,199,7.16,1.42,0.05,0.84,0.01,0.22,0.00,0.06,7.10,1.07,0.00,0.00,0.000,0.013,58,0.520,0.229,0.767,0.000,0.005,11505,4911,1,1.000,0.000,0.000,32690,0.093,0.064,0.000,107.94,18661,0,10915.306,0.000,0.000,1295087,1.02,15.84,0.000,0.000,0.000,7,7,8,32,15713,0.060,0.00,0.0068,0.104,735,0.112,0.000,0.144,0.000,2.88,1.09,7.92,0.00,0.000,1.01,1.02,1.03,0.112,0.00327,55.46,1.2238,11.59,135688.2,139740.7,0.432,0.1320,107.812,580.182,0.992,0.439,54.4,53.906,6.223,5,6.7,1.41,0.246
310000,2176,1.381,0.046,10.98,46950,43444,867,0,2659,0,1053417.4,11043.4,0.004,0.519,0.014,0.463,199,7.15,1.45,0.06,0.92,0.00,0.16,0.00,0.06,7.08,1.11,0.00,0.00,0.000,0.015,71,0.549,0.238,0.758,0.000,0.004,11055,5021,1,1.000,0.000,0.002,25490,0.094,0.062,0.000,107.97,18445,0,11043.380,0.000,0.000,1273071,1.02,15.87,0.000,0.000,0.000,7,7,8,39,15550,0.059,0.00,0.0068,0.095,724,0.111,0.000,0.145,0.000,2.88,1.09,7.90,0.00,0.001,1.01,1.02,1.04,0.111,0.00330,55.44,1.2380,9.56,135617.1,139740.8,0.430,0.1337,107.830,580.294,0.994,0.440,53.9,53.915,6.225,2,2.6,1.31,0.256
320000,2159,1.379,0.048,10.99,47357,43828,874,0,2672,0,1053601.8,11093.5,0.004,0.521,0.014,0.461,199,7.15,1.34,0.06,0.88,0.00,0.11,0.00,0.13,7.08,1.10,0.00,0.00,0.000,0.008,67,0.537,0.227,0.769,0.000,0.004,11324,5158,1,1.000,0.000,0.002,32417,0.090,0.106,0.000,107.99,18895,0,11093.515,0.000,0.000,1278931,1.03,15.86,0.000,0.000,0.000,7,7,8,32,15429,0.059,0.00,0.0069,0.103,716,0.111,0.000,0.146,0.000,2.89,1.08,7.92,0.00,0.000,1.02,1.03,1.04,0.111,0.00334,55.42,1.2446,12.16,135623.3,139740.9,0.435,0.1348,107.854,580.268,0.991,0.439,53.7,53.927,6.214,8,23.9,8.00,0.240
330000,2165,1.350,0.046,10.96,46989,43546,922,0,2515,0,1053125.1,10937.1,0.004,0.520,0.014,0.462,201,7.30,1.88,0.12,1.45,0.00,0.03,0.01,0.24,7.17,1.26,0.00,0.00,0.000,0.004,81,0.501,0.241,0.754,0.000,0.005,11292,4684,1,1.000,0.000,0.002,30645,0.090,0.072,0.000,107.96,18737,0,10937.078,0.000,0.000,1280911,1.05,15.68,0.000,0.000,0.000,7,7,8,40,15811,0.060,0.00,0.0068,0.097,725,0.111,0.000,0.145,0.000,2.91,1.13,7.95,0.00,0.001,1.03,1.04,1.08,0.111,0.00333,55.46,1.2248,14.06,135697.9,139741.1,0.418,0.1308,107.840,580.176,0.994,0.440,54.1,53.920,6.197,5,9.9,4.84,0.230
340000,2181,1.331,0.045,10.98,47595,44181,834,0,2564,1,1052931.6,10994.7,0.004,0.519,0.014,0.463,202,7.16,1.24,0.04,0.67,0.00,0.15,0.00,0.05,7.12,1.05,0.00,0.00,0.000,0.010,70,0.580,0.235,0.762,0.000,0.003,11004,4707,1,1.000,0.000,0.001,29900,0.096,0.074,0.000,107.96,18630,0,10994.696,0.000,0.000,1282335,1.01,15.81,0.000,0.000,0.000,7,7,8,31,15623,0.060,0.00,0.0068,0.090,736,0.112,0.000,0.145,0.000,2.89,1.09,7.94,0.00,0.001,1.00,1.01,1.02,0.112,0.00330,55.45,1.2308,12.62,135730.4,139741.2,0.428,0.1314,107.834,579.995,0.990,0.440,54.2,53.917,6.227,7,12.3,4.61,0.241
350000,2192,1.377,0.045,11.00,47478,43883,874,0,2710,0,1053044.1,11152.9,0.004,0.519,0.014,0.463,196,7.21,1.41,0.05,0.60,0.01,0.21,0.01,0.25,7.15,1.22,0.00,0.00,0.001,0.023,75,0.555,0.242,0.753,0.000,0.005,11452,5046,1,1.000,0.000,0.001,31091,0.092,0.065,0.000,107.95,18788,0,11152.868,0.000,0.000,1274831,1.02,15.75,0.000,0.000,0.000,7,7,8,29,15804,0.060,0.00,0.0067,0.102,750,0.111,0.000,0.145,0.000,2.88,1.11,7.90,0.00,0.000,1.01,1.02,1.03,0.111,0.00328,55.44,1.2506,13.85,135610.5,139741.4,0.441,0.1351,107.808,580.668,0.994,0.440,54.2,53.904,6.216,7,9.3,1.91,0.244
360000,2195,1.340,0.046,10.99,47297,43827,859,0,2608,0,1053374.4,10981.3,0.004,0.519,0.014,0.463,202,7.17,1.29,0.05,0.69,0.00,0.02,0.01,0.15,7.12,1.07,0.00,0.00,0.000,0.003,69,0.519,0.255,0.740,0.000,0.005,11093,4617,1,1.000,0.000,0.003,29542,0.087,0.075,0.000,107.97,18765,0,10981.319,0.000,0.000,1274121,1.02,15.80,0.000,0.000,0.000,7,7,8,31,15748,0.060,0.00,0.0067,0.097,734,0.111,0.000,0.145,0.000,2.89,1.10,7.92,0.00,0.000,1.01,1.02,1.03,0.111,0.00328,55.43,1.2292,10.94,135674.7,139741.5,0.435,0.1312,107.846,580.821,0.990,0.440,54.5,53.923,6.223,2,6.2,5.11,0.247
370000,2143,1.383,0.048,10.99,47525,44028,870,0,2679,1,1053327.5,11093.9,0.004,0.521,0.014,0.461,203,7.22,1.40,0.08,1.15,0.00,0.03,0.00,0.08,7.13,1.03,0.00,0.00,0.000,0.004,73,0.532,0.233,0.761,0.000,0.007,11112,4829,1,1.000,0.000,0.002,32224,0.091,0.091,0.000,107.98,19085,0,11093.864,0.000,0.000,1288375,1.03,15.75,0.000,0.000,0.000,7,7,8,32,15463,0.059,0.00,0.0069,0.093,712,0.112,0.000,0.145,0.000,2.90,1.10,7.93,0.00,0.000,1.02,1.03,1.05,0.112,0.00336,55.43,1.2433,14.42,135622.1,139741.7,0.432,0.1334,107.841,580.478,0.990,0.439,53.3,53.921,6.223,8,17.0,8.00,0.245
380000,2182,1.366,0.047,10.98,47606,44003,858,0,2706,2,1053621.1,11161.8,0.004,0.518,0.014,0.464,198,7.18,1.37,0.06,0.78,0.00,0.11,0.00,0.09,7.11,1.10,0.00,0.00,0.000,0.006,80,0.597,0.244,0.753,0.000,0.003,11289,4789,1,1.000,0.000,0.002,38239,0.089,0.093,0.000,107.98,19391,0,5580.879,0.000,0.000,1265559,1.02,15.83,0.000,0.000,0.000,7,7,8,23,15666,0.060,0.00,0.0068,0.104,733,0.111,0.000,0.145,0.000,2.89,1.10,7.90,0.00,0.000,1.01,1.02,1.03,0.111,0.00329,55.44,1.2495,10.27,135620.2,139741.8,0.423,0.1335,107.843,580.032,0.992,0.440,54.2,53.921,6.196,7,17.7,8.00,0.242
390000,2157,1.376,0.047,10.98,47693,44125,861,0,2732,0,1052905.2,11190.1,0.004,0.519,0.014,0.463,199,7.14,1.30,0.06,0.92,0.01,0.26,0.00,0.17,7.07,1.01,0.00,0.00,0.001,0.022,63,0.596,0.240,0.756,0.000,0.004,11329,4836,1,1.000,0.000,0.001,33552,0.093,0.111,0.000,107.97,19226,0,11190.126,0.000,0.000,1278763,1.03,15.85,0.000,0.000,0.000,7,7,8,36,15407,0.059,0.00,0.0069,0.092,720,0.112,0.000,0.146,0.000,2.89,1.08,7.93,0.00,0.001,1.02,1.02,1.04,0.112,0.00333,55.44,1.2545,15.11,135641.1,139742.0,0.434,0.1349,107.835,580.115,0.994,0.439,53.4,53.918,6.222,9,25.5,8.00,0.242
400000,2179,1.377,0.045,10.99,47374,43911,823,0,2618,0,1052390.0,10942.4,0.004,0.521,0.014,0.462,199,7.18,1.39,0.06,0.76,0.00,0.03,0.01,0.14,7.12,1.19,0.00,0.00,0.000,0.005,66,0.572,0.251,0.744,0.000,0.004,11112,4761,1,1.000,0.000,0.002,35342,0.092,0.065,0.000,107.96,18470,0,10942.384,0.000,0.000,1303814,1.02,15.80,0.000,0.000,0.000,7,7,8,29,15646,0.060,0.00,0.0068,0.095,727,0.113,0.000,0.145,0.000,2.90,1.09,7.95,0.00,0.000,1.01,1.02,1.04,0.113,0.00329,55.44,1.2240,8.99,135639.8,139742.1,0.439,0.1302,107.829,579.798,0.993,0.440,54.0,53.915,6.237,5,7.5,2.36,0.250
410000,2172,1.364,0.046,11.00,47712,44272,816,0,2631,1,1052833.6,11016.0,0.004,0.519,0.014,0.463,201,7.09,1.31,0.03,0.57,0.01,0.41,0.00,0.03,7.05,1.10,0.00,0.00,0.001,0.023,62,0.523,0.240,0.756,0.000,0.005,11279,4708,1,1.000,0.000,0.001,32585,0.102,0.065,0.000,107.97,19142,0,11015.993,0.000,0.000,1294739,1.01,15.96,0.000,0.000,0.000,7,7,7,28,15403,0.059,0.00,0.0069,0.099,722,0.113,0.000,0.145,0.000,2.87,1.08,7.91,0.00,0.000,1.01,1.01,1.02,0.113,0.00330,55.44,1.2359,14.36,135666.0,139742.3,0.436,0.1336,107.836,580.532,0.992,0.440,53.7,53.918,6.251,8,9.8,1.40,0.254
420000,2166,1.330,0.047,10.97,47441,44007,848,0,2592,0,1052541.6,10923.5,0.004,0.519,0.014,0.463,201,7.16,1.46,0.06,0.66,0.00,0.04,0.00,0.08,7.10,1.30,0.00,0.00,0.000,0.005,66,0.559,0.237,0.759,0.000,0.004,11329,5054,1,1.000,0.000,0.001,36693,0.084,0.083,0.000,107.93,18381,0,10923.550,0.000,0.000,1290548,1.03,15.85,0.000,0.000,0.000,7,7,8,35,15505,0.059,0.00,0.0068,0.110,711,0.112,0.000,0.146,0.000,2.88,1.10,7.90,0.00,0.001,1.02,1.02,1.05,0.112,0.00331,55.47,1.2223,13.82,135732.6,139742.4,0.433,0.1299,107.811,580.078,0.991,0.440,53.7,53.906,6.242,9,17.3,5.48,0.249
430000,2200,1.351,0.044,10.98,47505,44099,884,0,2488,0,1053034.0,10930.8,0.004,0.519,0.014,0.464,201,7.11,1.25,0.04,0.52,0.00,0.00,0.01,0.35,7.07,1.09,0.00,0.00,0.000,0.000,64,0.507,0.241,0.754,0.000,0.005,11310,5086,1,1.000,0.000,0.001,33692,0.093,0.070,0.000,107.94,18652,0,10930.808,0.000,0.000,1274313,1.01,15.89,0.000,0.000,0.000,7,7,8,29,15652,0.060,0.00,0.0068,0.110,743,0.111,0.000,0.146,0.000,2.89,1.10,7.91,0.00,0.000,1.00,1.01,1.03,0.111,0.00326,55.47,1.2243,15.07,135674.4,139742.6,0.425,0.1309,107.806,580.316,0.991,0.440,54.2,53.903,6.217,6,10.2,3.79,0.239
440000,2178,1.331,0.047,10.99,47636,44181,890,0,2587,0,1052948.4,11055.5,0.004,0.519,0.014,0.463,201,7.16,1.25,0.03,0.49,0.00,0.05,0.00,0.02,7.13,1.13,0.00,0.00,0.000,0.006,57,0.512,0.243,0.753,0.000,0.004,11331,4682,1,1.000,0.000,0.000,33552,0.090,0.071,0.000,107.96,19022,0,11055.482,0.000,0.000,1280730,1.01,15.82,0.000,0.000,0.000,7,7,8,25,15602,0.060,0.00,0.0068,0.101,736,0.112,0.000,0.145,0.000,2.90,1.09,7.94,0.00,0.002,1.00,1.01,1.02,0.112,0.00330,55.45,1.2374,15.66,135712.0,139742.7,0.433,0.1316,107.828,580.445,0.992,0.440,54.0,53.914,6.224,10,14.5,2.10,0.245
450000,2166,1.343,0.046,10.98,47254,43885,826,0,2555,1,1052847.2,10883.3,0.004,0.520,0.014,0.463,199,7.13,1.00,0.03,0.40,0.00,0.04,0.00,0.06,7.09,0.97,0.00,0.00,0.000,0.006,70,0.435,0.241,0.757,0.000,0.003,11024,4778,1,1.000,0.000,0.001,27745,0.104,0.068,0.000,107.94,18515,0,10883.332,0.000,0.001,1281421,1.02,15.85,0.000,0.000,0.000,7,7,8,19,15433,0.059,0.00,0.0069,0.090,727,0.112,0.000,0.145,0.000,2.90,1.10,7.92,0.00,0.000,1.01,1.01,1.03,0.112,0.00332,55.46,1.2180,11.06,135709.6,139742.9,0.431,0.1300,107.813,580.345,0.994,0.440,53.7,53.907,6.197,5,8.1,3.16,0.231
460000,2155,1.367,0.047,10.98,47394,43961,875,0,2569,0,1052938.0,10924.7,0.004,0.522,0.014,0.460,201,7.15,1.17,0.05,0.62,0.00,0.13,0.00,0.02,7.10,1.14,0.00,0.00,0.001,0.022,68,0.431,0.243,0.754,0.000,0.003,11291,4623,1,1.000,0.000,0.000,30440,0.098,0.066,0.000,107.95,18611,0,10924.742,0.000,0.001,1300380,1.02,15.81,0.000,0.000,0.000,7,7,8,29,15413,0.059,0.00,0.0069,0.096,719,0.113,0.000,0.144,0.000,2.89,1.10,7.93,0.00,0.000,1.02,1.02,1.04,0.113,0.00334,55.47,1.2244,12.32,135666.2,139743.0,0.424,0.1317,107.809,580.455,0.989,0.440,53.6,53.905,6.203,5,6.6,1.54,0.235
470000,2175,1.329,0.046,10.98,47321,43915,904,0,2482,0,1053124.9,10962.9,0.004,0.520,0.014,0.462,200,7.17,1.39,0.05,0.88,0.00,0.03,0.00,0.10,7.11,1.09,0.00,0.00,0.000,0.004,65,0.419,0.251,0.746,0.000,0.003,11160,4390,1,1.000,0.000,0.002,34429,0.098,0.077,0.000,107.94,18365,0,10962.884,0.000,0.000,1272523,1.02,15.80,0.000,0.000,0.000,7,7,8,39,15588,0.059,0.00,0.0068,0.091,727,0.111,0.000,0.144,0.000,2.88,1.10,7.93,0.00,0.000,1.01,1.02,1.03,0.111,0.00331,55.47,1.2284,13.79,135731.2,139743.1,0.431,0.1317,107.815,580.052,0.994,0.440,54.1,53.908,6.220,6,14.0,4.08,0.254
480000,2164,1.352,0.047,10.97,47276,43872,837,0,2578,0,1052864.4,10934.2,0.004,0.521,0.014,0.461,201,7.16,1.33,0.05,0.79,0.00,0.02,0.00,0.05,7.11,1.14,0.00,0.00,0.000,0.003,68,0.459,0.241,0.756,0.000,0.003,11255,4461,1,1.000,0.000,0.001,28884,0.098,0.097,0.000,107.94,18840,0,10934.193,0.000,0.000,1284430,1.02,15.82,0.000,0.000,0.000,7,7,8,29,15498,0.059,0.00,0.0068,0.104,723,0.112,0.000,0.144,0.000,2.89,1.11,7.92,0.00,0.000,1.02,1.02,1.03,0.112,0.00333,55.47,1.2243,11.74,135682.2,139743.3,0.425,0.1309,107.808,580.336,0.992,0.440,53.9,53.904,6.200,5,19.4,6.40,0.228
490000,2197,1.359,0.045,10.99,47189,43656,883,0,2617,0,1053748.9,11034.3,0.004,0.522,0.014,0.460,201,7.17,1.40,0.08,1.02,0.00,0.04,0.01,0.26,7.08,1.09,0.00,0.00,0.000,0.006,64,0.437,0.236,0.758,0.000,0.006,11051,4245,1,1.000,0.000,0.000,26981,0.100,0.082,0.000,107.97,18999,0,11034.344,0.000,0.000,1289596,1.04,15.82,0.000,0.000,0.000,7,7,8,31,15761,0.060,0.00,0.0068,0.102,736,0.112,0.000,0.144,0.000,2.90,1.10,7.93,0.00,0.001,1.02,1.03,1.06,0.112,0.00329,55.43,1.2371,7.38,135645.7,139743.4,0.435,0.1339,107.835,580.167,0.989,0.439,54.2,53.918,6.211,4,12.9,6.15,0.246
500000,2172,1.350,0.046,10.98,47313,43873,874,0,2591,7,1053083.1,11006.6,0.004,0.521,0.014,0.462,198,7.11,1.18,0.04,0.44,0.00,0.15,0.00,0.11,7.07,1.16,0.00,0.00,0.001,0.017,74,0.491,0.232,0.762,0.000,0.006,11247,4311,1,1.000,0.000,0.001,26191,0.094,0.076,0.000,107.94,19042,0,1572.367,0.000,0.000,1288232,1.02,15.89,0.000,0.000,0.000,7,7,8,26,15446,0.059,0.00,0.0069,0.097,720,0.112,0.000,0.144,0.000,2.89,1.10,7.92,0.00,0.000,1.01,1.01,1.04,0.112,0.00331,55.48,1.2336,12.68,135701.4,139743.6,0.425,0.1323,107.810,580.296,0.993,0.440,54.0,53.905,6.200,8,14.9,5.23,0.238
510000,2173,1.379,0.045,10.98,47368,43986,858,0,2523,0,1052903.8,10933.8,0.004,0.520,0.014,0.461,201,7.18,1.57,0.05,0.76,0.00,0.06,0.00,0.08,7.12,1.36,0.00,0.00,0.000,0.006,69,0.541,0.244,0.751,0.000,0.005,11160,4218,1,1.000,0.000,0.001,27894,0.096,0.065,0.000,107.94,19217,0,10933.830,0.000,0.000,1279803,1.02,15.83,0.000,0.000,0.000,7,7,8,40,15596,0.059,0.00,0.0068,0.103,722,0.111,0.000,0.145,0.000,2.88,1.09,7.93,0.00,0.001,1.01,1.02,1.04,0.111,0.00331,55.46,1.2261,13.98,135638.8,139743.7,0.438,0.1324,107.800,580.282,0.991,0.440,53.8,53.900,6.227,6,8.3,1.81,0.252
520000,2172,1.366,0.046,10.99,47453,43939,860,0,2655,0,1052628.0,11063.9,0.004,0.519,0.014,0.463,200,7.15,1.39,0.05,0.77,0.00,0.21,0.00,0.04,7.09,1.07,0.00,0.00,0.000,0.012,69,0.558,0.233,0.763,0.000,0.003,11210,4356,1,1.000,0.000,0.000,27409,0.100,0.088,0.000,107.95,18870,0,11063.914,0.000,0.000,1277347,1.02,15.85,0.000,0.000,0.000,7,7,8,41,15523,0.059,0.00,0.0068,0.107,723,0.111,0.000,0.145,0.000,2.89,1.09,7.92,0.00,0.000,1.01,1.02,1.03,0.111,0.00331,55.46,1.2401,12.35,135655.8,139743.9,0.430,0.1337,107.815,580.094,0.991,0.440,53.8,53.908,6.224,5,13.8,7.23,0.253
530000,2192,1.347,0.046,10.99,47549,44056,856,0,2617,0,1053336.1,11057.2,0.004,0.521,0.014,0.461,202,7.19,1.52,0.04,0.60,0.01,0.32,0.00,0.13,7.13,1.23,0.00,0.00,0.001,0.025,71,0.608,0.255,0.742,0.000,0.003,11097,4087,1,1.000,0.000,0.002,28194,0.097,0.063,0.000,107.98,19343,0,11057.223,0.000,0.000,1298347,1.01,15.79,0.000,0.000,0.000,7,7,8,47,15760,0.060,0.00,0.0067,0.097,725,0.113,0.000,0.145,0.000,2.88,1.09,7.92,0.00,0.002,1.00,1.01,1.02,0.113,0.00329,55.44,1.2365,8.01,135669.3,139744.0,0.423,0.1310,107.849,580.355,0.993,0.440,54.4,53.924,6.207,5,6.2,1.57,0.233
540000,2173,1.376,0.046,10.98,47267,43890,842,0,2554,5,1053341.5,10975.5,0.004,0.521,0.014,0.461,200,7.18,1.45,0.05,0.76,0.01,0.22,0.00,0.17,7.12,1.12,0.00,0.00,0.000,0.013,69,0.618,0.242,0.755,0.000,0.004,11324,3981,1,1.000,0.000,0.001,29579,0.097,0.063,0.000,107.98,19122,0,2195.092,0.000,0.000,1283324,1.02,15.81,0.000,0.000,0.000,7,7,8,31,15611,0.060,0.00,0.0068,0.098,710,0.112,0.000,0.145,0.000,2.88,1.10,7.94,0.00,0.001,1.01,1.02,1.03,0.112,0.00332,55.42,1.2294,14.22,135634.6,139744.2,0.432,0.1312,107.848,580.427,0.992,0.439,53.9,53.924,6.232,4,4.9,1.37,0.243
550000,2163,1.396,0.047,10.99,47253,43835,850,0,2578,0,1052735.9,10950.4,0.003,0.519,0.014,0.463,200,7.19,1.29,0.08,0.86,0.00,0.06,0.00,0.04,7.11,1.04,0.00,0.00,0.000,0.007,72,0.620,0.242,0.755,0.000,0.003,11048,3626,1,1.000,0.000,0.001,31873,0.090,0.116,0.000,107.94,19000,0,10950.356,0.000,0.000,1272541,1.03,15.77,0.000,0.000,0.000,7,7,8,29,15555,0.059,0.00,0.0068,0.097,722,0.111,0.000,0.146,0.000,2.91,1.10,7.96,0.00,0.000,1.02,1.03,1.05,0.111,0.00332,55.48,1.2262,15.84,135585.7,139744.3,0.423,0.1309,107.803,580.165,0.990,0.440,53.6,53.902,6.186,9,29.1,8.00,0.223
560000,2140,1.375,0.047,10.99,47567,44154,860,0,2576,0,1052887.6,11009.9,0.004,0.518,0.014,0.464,201,7.18,1.14,0.04,0.61,0.00,0.07,0.01,0.17,7.13,1.01,0.00,0.00,0.000,0.006,65,0.602,0.223,0.774,0.000,0.002,11415,3820,1,1.000,0.000,0.002,34128,0.099,0.064,0.000,107.93,18965,0,11009.869,0.000,0.000,1279455,1.02,15.76,0.000,0.000,0.000,7,7,8,22,15358,0.059,0.00,0.0069,0.112,705,0.112,0.000,0.146,0.000,2.89,1.09,7.93,0.00,0.001,1.01,1.01,1.03,0.112,0.00335,55.48,1.2315,10.35,135674.4,139744.5,0.424,0.1309,107.809,580.257,0.992,0.440,53.2,53.905,6.229,4,4.9,1.49,0.244
570000,2151,1.390,0.047,10.99,47191,43790,861,0,2529,0,1052981.2,10930.2,0.004,0.520,0.014,0.463,200,7.19,1.35,0.06,0.70,0.01,0.28,0.01,0.26,7.11,1.24,0.00,0.00,0.000,0.019,75,0.623,0.236,0.759,0.000,0.006,11287,3672,1,1.000,0.000,0.001,36870,0.098,0.065,0.000,107.96,18767,0,10930.171,0.000,0.000,1277864,1.02,15.78,0.000,0.000,0.000,7,7,8,35,15457,0.059,0.00,0.0069,0.103,713,0.111,0.000,0.146,0.000,2.89,1.11,7.95,0.00,0.000,1.01,1.02,1.05,0.111,0.00335,55.45,1.2234,8.51,135624.6,139744.6,0.433,0.1304,107.821,580.055,0.993,0.439,53.4,53.910,6.201,5,7.3,1.76,0.227
580000,2192,1.364,0.044,10.99,47607,44167,841,0,2558,0,1052405.4,10967.9,0.004,0.520,0.014,0.462,200,7.19,1.41,0.09,1.11,0.00,0.03,0.00,0.02,7.09,1.04,0.00,0.00,0.000,0.004,67,0.599,0.246,0.749,0.000,0.005,11159,3577,1,1.000,0.000,0.000,32184,0.109,0.071,0.000,107.94,18922,0,10967.876,0.000,0.000,1291689,1.04,15.81,0.000,0.000,0.000,7,7,8,31,15750,0.060,0.00,0.0068,0.116,731,0.112,0.000,0.146,0.000,2.89,1.09,7.93,0.00,0.001,1.02,1.03,1.06,0.112,0.00328,55.47,1.2272,8.04,135657.5,139744.8,0.427,0.1302,107.816,580.083,0.992,0.440,54.2,53.908,6.217,7,12.6,4.15,0.236
590000,2163,1.369,0.046,11.00,47571,44211,872,0,2517,0,1052696.2,10918.7,0.004,0.520,0.014,0.463,197,7.19,1.47,0.07,0.93,0.00,0.08,0.00,0.06,7.11,1.15,0.00,0.00,0.000,0.010,82,0.553,0.237,0.758,0.000,0.005,11332,3645,1,1.000,0.000,0.002,31475,0.110,0.065,0.000,107.95,18775,0,10918.683,0.000,0.000,1288599,1.03,15.80,0.000,0.000,0.000,7,7,8,40,15542,0.059,0.00,0.0068,0.107,724,0.112,0.000,0.145,0.000,2.91,1.11,7.92,0.00,0.000,1.02,1.03,1.04,0.112,0.00332,55.47,1.2224,15.13,135668.4,139744.9,0.419,0.1296,107.819,579.975,0.991,0.440,53.8,53.910,6.211,7,9.3,1.57,0.234
600000,2142,1.366,0.048,10.99,47430,44021,895,0,2535,0,1052805.2,11011.0,0.004,0.519,0.014,0.463,196,7.15,1.19,0.04,0.55,0.01,0.10,0.00,0.05,7.10,1.06,0.00,0.00,0.001,0.013,76,0.582,0.233,0.762,0.000,0.005,11144,3741,1,1.000,0.000,0.001,34375,0.101,0.071,0.000,107.94,18659,0,11011.047,0.000,0.000,1277384,1.02,15.82,0.000,0.000,0.000,7,7,8,23,15323,0.058,0.00,0.0069,0.109,697,0.111,0.000,0.145,0.000,2.89,1.09,7.92,0.00,0.000,1.01,1.02,1.03,0.111,0.00336,55.47,1.2318,13.69,135675.0,139745.1,0.430,0.1307,107.808,579.920,0.990,0.440,53.2,53.904,6.205,7,11.4,3.65,0.232
610000,2163,1.354,0.045,10.99,47031,43714,877,0,2419,0,1053163.2,10801.8,0.004,0.519,0.014,0.464,201,7.23,1.73,0.09,1.12,0.00,0.09,0.01,0.41,7.13,1.17,0.00,0.00,0.000,0.007,73,0.569,0.253,0.742,0.000,0.005,10922,3612,1,1.000,0.000,0.001,31974,0.101,0.072,0.000,107.93,18281,0,10801.771,0.000,0.000,1269833,1.03,15.78,0.000,0.000,0.000,7,7,8,41,15643,0.060,0.00,0.0068,0.107,732,0.111,0.000,0.145,0.000,2.89,1.11,7.93,0.00,0.000,1.02,1.03,1.05,0.111,0.00332,55.48,1.2083,11.51,135709.5,139745.2,0.427,0.1282,107.807,579.611,0.992,0.440,53.8,53.903,6.212,8,13.0,3.86,0.235
620000,2180,1.373,0.047,10.98,47658,44227,875,0,2539,0,1052612.5,11017.9,0.004,0.521,0.014,0.462,200,7.21,1.74,0.10,1.30,0.01,0.27,0.01,0.14,7.10,1.15,0.00,0.00,0.001,0.022,75,0.585,0.250,0.744,0.000,0.006,11380,3824,1,1.000,0.000,0.003,31787,0.103,0.075,0.000,107.96,18821,0,11017.868,0.000,0.000,1289673,1.04,15.82,0.000,0.000,0.000,7,7,8,42,15718,0.060,0.00,0.0068,0.104,721,0.112,0.000,0.145,0.000,2.89,1.10,7.91,0.00,0.000,1.02,1.04,1.05,0.112,0.00331,55.44,1.2351,17.26,135609.3,139745.4,0.437,0.1325,107.815,579.896,0.992,0.440,54.3,53.908,6.215,12,17.9,2.95,0.238
