step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,6,6,0,0,0,6,0,1.00,18,0.000,2833,1.37,137.48,1.06,4,1,1,0,1.00,1.00,1.00,3,1,8,26.0
100000,6,6,0,0,0,6,0,1.00,18,0.000,2820,0.53,136.21,0.92,4,0,1,0,1.00,1.00,1.00,3,1,8,20.0
100000,6,6,0,0,0,6,0,1.00,18,0.000,2795,0.78,131.67,1.06,4,0,1,0,1.00,1.00,1.00,3,1,8,13.1
100000,6,6,0,0,0,6,0,1.00,18,0.000,2790,1.80,133.17,1.00,4,0,1,0,1.00,1.00,1.00,3,1,8,19.5
100000,6,6,0,0,0,6,0,1.00,18,0.000,2788,1.62,133.44,1.20,4,0,1,0,1.00,1.00,1.00,3,1,8,15.0
100000,6,6,0,0,0,6,0,1.00,18,0.000,2714,2.59,141.37,3.16,4,1,2,0,1.00,1.00,1.00,3,1,8,31.2
100000,6,6,0,0,0,6,0,1.00,18,0.000,2702,1.08,135.36,0.63,4,0,2,0,1.00,1.00,1.00,2,1,8,17.8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2696,1.21,140.72,1.49,4,2,2,0,1.00,1.00,1.00,3,1,8,63.6
100000,6,6,0,0,0,6,0,1.00,18,0.000,2694,1.69,138.06,1.06,4,1,1,0,1.00,1.00,1.00,3,1,8,30.1
100000,6,6,0,0,0,6,0,1.00,18,0.000,2690,1.50,126.06,0.62,4,1,1,0,1.00,1.00,1.00,3,1,8,24.0
100000,7,7,0,0,0,7,0,1.00,20,0.000,2689,1.11,132.81,1.55,4,2,2,0,1.00,1.00,1.00,2,2,4,58.8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2687,1.42,128.38,1.18,4,0,1,0,1.00,1.00,1.00,3,1,8,16.8
