step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,8,8,0,0,0,8,0,1.00,16,0.000,2965,1.09,149.15,0.70,28,0,1,0,1.00,1.00,1.00,3,2,8,18.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2951,2.37,165.38,0.97,28,1,2,0,1.00,1.00,1.00,3,2,8,34.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2947,1.12,156.27,1.60,28,1,1,0,1.00,1.00,1.00,5,2,8,34.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2931,1.44,159.27,1.07,28,2,2,0,1.00,1.00,1.00,3,2,8,53.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2914,1.59,161.54,1.96,28,2,1,0,1.00,1.00,1.00,5,2,8,46.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2912,1.74,151.83,0.50,28,0,1,0,1.00,1.00,1.00,3,2,8,21.5
100000,5,5,0,0,0,5,0,1.00,20,0.000,2911,2.49,131.89,0.30,28,0,1,0,1.00,1.00,1.00,3,1,8,12.1
100000,10,10,0,0,0,10,0,1.00,12,0.000,2887,0.61,168.64,2.26,28,1,2,0,1.00,1.00,1.00,3,2,8,37.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2871,1.16,146.71,0.45,28,0,1,0,1.00,1.00,1.00,3,2,8,19.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2856,2.02,155.77,1.24,28,0,0,0,1.00,1.00,1.00,3,2,8,23.5
100000,7,7,0,0,0,7,0,1.00,16,0.000,2834,1.27,139.83,0.90,28,0,1,0,1.00,1.00,1.00,3,1,8,21.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2832,2.56,157.55,1.46,28,2,2,0,1.00,1.00,1.00,5,2,8,47.2
100000,7,7,0,0,0,7,0,1.00,16,0.000,2830,2.29,151.03,1.53,28,1,1,0,1.00,1.00,1.00,3,1,8,31.0
