step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,1853,10.3,0.0,0.0,0.0,10.3,0.0,1.01,12.8,113,545,34.26,0.35,641,620,592,0.0,1.00,1.01,1.01,3.29,2.04,7.57,31.5
6000,1,1951,9.5,0.0,0.0,0.0,9.4,0.0,1.01,13.2,105,543,32.47,0.33,668,643,640,0.0,1.00,1.01,1.02,3.13,1.80,7.60,31.8
7000,1,1956,9.1,0.0,0.0,0.0,9.0,0.0,1.01,13.3,92,530,30.85,0.33,668,646,642,0.0,1.00,1.01,1.02,3.13,1.65,7.71,31.9
8000,1,2018,8.8,0.1,0.0,0.0,8.7,0.0,1.02,13.4,97,519,29.71,0.32,707,649,662,0.0,1.01,1.03,1.03,3.07,1.53,7.79,31.5
9000,1,2007,8.6,0.1,0.0,0.0,8.5,0.0,1.01,13.6,75,543,30.56,0.34,646,673,688,0.0,1.00,1.02,1.02,2.96,1.36,7.88,32.3
10000,1,2017,8.4,0.0,0.0,0.0,8.3,0.0,1.01,13.8,70,554,30.94,0.36,656,697,664,0.0,1.00,1.01,1.02,2.93,1.27,7.88,32.0
11000,1,2027,8.2,0.0,0.0,0.0,8.2,0.0,1.01,13.9,56,572,31.75,0.37,681,679,667,0.0,1.00,1.01,1.02,2.91,1.21,7.90,31.9
11000,18,9,8.9,0.0,0.0,0.0,8.9,0.0,1.00,12.2,2,655,36.95,0.39,1,4,4,0.0,1.00,1.00,1.00,3.00,2.89,8.00,37.1
12000,1,2054,8.2,0.0,0.0,0.0,8.2,0.0,1.01,13.9,54,558,30.83,0.34,689,697,668,0.0,1.00,1.01,1.02,2.91,1.18,7.91,31.8
12000,18,6,9.0,0.0,0.0,0.0,9.0,0.0,1.00,12.0,1,832,47.64,0.32,0,3,3,0.0,1.00,1.00,1.00,3.50,3.00,8.00,38.4
13000,1,2057,8.3,0.1,0.0,0.0,8.2,0.0,1.02,13.9,60,576,31.77,0.36,683,698,676,0.0,1.00,1.02,1.03,2.91,1.17,7.93,31.9
14000,1,2076,8.2,0.1,0.0,0.0,8.1,0.0,1.02,14.0,55,550,30.30,0.34,691,711,674,0.0,1.00,1.02,1.04,2.89,1.13,7.91,31.9
15000,1,2088,8.1,0.0,0.0,0.0,8.1,0.0,1.01,14.0,44,576,31.64,0.34,713,693,682,0.0,1.00,1.01,1.01,2.90,1.11,7.94,31.7
16000,1,2091,8.1,0.0,0.0,0.0,8.1,0.0,1.01,14.0,45,604,33.17,0.35,688,706,697,0.0,1.00,1.00,1.01,2.89,1.10,7.95,32.0
17000,1,2085,8.1,0.0,0.0,0.0,8.1,0.0,1.02,14.0,50,592,32.50,0.36,701,699,685,0.0,1.00,1.02,1.03,2.91,1.12,7.92,31.9
18000,1,2094,8.1,0.0,0.0,0.0,8.1,0.0,1.01,14.1,49,582,31.89,0.36,704,701,689,0.0,1.00,1.01,1.02,2.90,1.11,7.93,31.8
19000,1,2101,8.1,0.0,0.0,0.0,8.1,0.0,1.01,14.1,52,576,31.59,0.35,707,720,674,0.0,1.00,1.01,1.02,2.90,1.12,7.93,31.7
20000,1,2094,8.1,0.0,0.0,0.0,8.1,0.0,1.01,14.0,49,582,31.97,0.35,691,725,678,0.0,1.00,1.01,1.02,2.90,1.11,7.94,31.8
21000,1,2096,8.1,0.0,0.0,0.0,8.1,0.0,1.01,14.0,49,583,32.04,0.36,713,714,669,0.0,1.00,1.01,1.02,2.90,1.11,7.96,31.7
22000,1,2093,8.1,0.0,0.0,0.0,8.1,0.0,1.01,14.1,49,573,31.37,0.35,688,718,687,0.0,1.00,1.01,1.01,2.89,1.10,7.94,31.8
23000,1,2115,8.1,0.0,0.0,0.0,8.0,0.0,1.01,14.1,56,585,32.00,0.37,718,702,695,0.0,1.00,1.01,1.03,2.90,1.10,7.94,31.8
24000,1,2093,8.1,0.0,0.0,0.0,8.1,0.0,1.02,14.1,57,583,31.89,0.34,704,696,693,0.0,1.01,1.02,1.02,2.88,1.13,7.93,31.9
25000,1,2116,8.0,0.0,0.0,0.0,8.0,0.0,1.01,14.2,46,592,32.34,0.36,714,712,690,0.0,1.00,1.01,1.01,2.88,1.08,7.95,31.8
26000,1,2079,8.0,0.0,0.0,0.0,8.0,0.0,1.01,14.2,51,624,34.07,0.36,705,696,678,0.0,1.00,1.01,1.01,2.91,1.10,7.94,31.7
27000,1,2102,8.1,0.0,0.0,0.0,8.1,0.0,1.01,14.1,58,580,31.67,0.33,703,718,681,0.0,1.00,1.01,1.01,2.91,1.11,7.96,31.8
28000,1,2124,8.0,0.0,0.0,0.0,7.9,0.0,1.01,14.3,57,582,31.71,0.35,715,715,694,0.0,1.00,1.01,1.02,2.88,1.11,7.93,31.8
29000,1,2116,8.0,0.0,0.0,0.0,8.0,0.0,1.01,14.3,52,587,32.02,0.35,711,710,695,0.0,1.00,1.01,1.01,2.90,1.11,7.95,31.8
30000,1,2087,7.9,0.1,0.0,0.0,7.9,0.0,1.01,14.4,61,595,32.35,0.36,698,713,676,0.0,1.00,1.01,1.03,2.89,1.11,7.93,31.8
31000,1,2106,7.9,0.0,0.0,0.0,7.9,0.0,1.00,14.5,51,568,30.79,0.33,719,697,690,0.0,1.00,1.01,1.00,2.90,1.08,7.94,31.9
32000,1,2103,7.8,0.0,0.0,0.0,7.8,0.0,1.00,14.6,47,593,32.06,0.35,713,707,683,0.0,1.00,1.00,1.01,2.90,1.09,7.95,31.7
33000,1,2143,7.8,0.0,0.0,0.0,7.8,0.0,1.01,14.6,62,589,31.86,0.36,726,723,694,0.0,1.00,1.01,1.02,2.89,1.11,7.93,31.8
34000,1,2139,7.8,0.0,0.0,0.0,7.7,0.0,1.02,14.8,74,593,31.95,0.35,736,713,690,0.0,1.00,1.02,1.03,2.90,1.14,7.90,31.7
35000,1,2084,7.7,0.0,0.0,0.0,7.6,0.0,1.01,14.9,50,608,32.57,0.37,687,718,679,0.0,1.00,1.01,1.02,2.89,1.10,7.94,32.0
36000,1,2135,7.6,0.0,0.0,0.0,7.6,0.0,1.01,15.0,58,595,31.79,0.36,708,730,697,0.0,1.00,1.01,1.02,2.90,1.09,7.94,31.9
37000,1,2124,7.5,0.0,0.0,0.0,7.5,0.0,1.01,15.2,57,607,32.20,0.36,720,720,684,0.0,1.00,1.01,1.02,2.89,1.09,7.94,31.7
38000,1,2120,7.5,0.0,0.0,0.0,7.5,0.0,1.01,15.3,54,592,31.37,0.35,714,707,699,0.0,1.00,1.01,1.01,2.88,1.09,7.91,31.9
39000,1,2187,7.4,0.0,0.0,0.0,7.4,0.0,1.00,15.4,53,588,31.05,0.35,745,716,726,0.0,1.00,1.01,1.01,2.87,1.09,7.93,31.9
40000,1,2182,7.3,0.0,0.0,0.0,7.3,0.0,1.00,15.5,50,611,32.25,0.36,738,744,700,0.0,1.00,1.00,1.01,2.88,1.07,7.92,31.7
41000,1,2140,7.4,0.0,0.0,0.0,7.3,0.0,1.01,15.5,47,622,32.55,0.36,711,716,713,0.0,1.00,1.01,1.01,2.90,1.09,7.95,32.0
42000,1,2166,7.3,0.0,0.0,0.0,7.2,0.0,1.01,15.7,58,609,31.81,0.35,728,744,694,0.0,1.00,1.01,1.03,2.89,1.07,7.95,31.8
43000,1,2151,7.3,0.0,0.0,0.0,7.3,0.0,1.01,15.7,52,625,32.51,0.36,727,733,691,0.0,1.00,1.01,1.02,2.89,1.09,7.95,31.8
44000,1,2138,7.3,0.1,0.0,0.0,7.2,0.0,1.02,15.7,56,621,32.39,0.36,706,747,685,0.0,1.00,1.02,1.03,2.89,1.09,7.96,31.8
45000,1,2167,7.2,0.0,0.0,0.0,7.2,0.0,1.01,15.7,43,629,32.79,0.35,733,734,700,0.0,1.00,1.01,1.01,2.90,1.07,7.96,31.7
