step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees
220000,1,763,6.08,0.01,0.00,0.03,6.04,0.00,1.01,0.000,0.053,374826.1,4451.4,1,73,2.61,1.00,1.01,0.4982,3.92,30616.8,0.0512,36.2225,5461,18.7670,1
220000,2,814,6.23,0.14,0.00,0.05,6.04,0.00,1.05,0.000,0.058,375218.0,4477.1,1,72,2.60,1.03,1.05,0.5016,5.00,8027.8,0.0626,36.2427,5461,27.0403,6
230000,0,770,6.16,0.06,0.00,0.01,6.08,0.00,1.02,0.000,0.055,374774.7,4552.8,1,74,2.62,1.02,1.02,0.5089,4.07,97302.6,0.0000,36.2099,5462,8.4352,2
230000,1,786,6.11,0.05,0.00,0.00,6.06,0.00,1.02,0.000,0.054,374689.8,4443.8,1,86,2.64,1.03,1.03,0.4982,5.94,30648.8,0.0500,36.1782,5461,18.7527,3
230000,2,777,6.08,0.02,0.01,0.06,5.99,0.00,1.01,0.000,0.054,374771.1,4586.2,1,73,2.64,1.00,1.01,0.5134,6.12,8108.4,0.0719,36.1899,5461,27.0197,4
240000,0,791,6.08,0.06,0.00,0.07,5.96,0.00,1.02,0.000,0.055,374879.2,4528.7,1,86,2.57,1.01,1.02,0.5075,5.22,97254.3,0.0000,36.2291,5462,8.4358,5
240000,1,776,6.05,0.02,0.00,0.04,5.99,0.00,1.01,0.000,0.054,374523.2,4428.2,1,69,2.60,1.00,1.01,0.4948,6.66,30699.3,0.0472,36.1823,5461,18.7540,4
240000,2,782,6.11,0.03,0.00,0.04,6.03,0.00,1.01,0.000,0.055,374539.4,4500.1,1,62,2.60,1.01,1.01,0.5028,4.07,8146.9,0.0804,36.1663,5461,27.0215,0
250000,0,785,6.16,0.10,0.00,0.03,6.03,0.00,1.03,0.000,0.055,375501.9,4541.0,1,85,2.62,1.02,1.04,0.5092,3.85,97316.1,0.0000,36.2601,5462,8.4423,3
250000,1,768,6.23,0.03,0.00,0.02,6.18,0.00,1.01,0.000,0.055,374959.1,4507.5,1,82,2.60,1.01,1.01,0.5042,5.96,30684.6,0.0539,36.2275,5461,18.7685,5
250000,2,786,6.18,0.04,0.00,0.03,6.10,0.00,1.02,0.000,0.056,374505.9,4460.4,1,71,2.65,1.02,1.02,0.4982,3.41,8118.3,0.0748,36.1778,5461,27.0424,3
260000,0,768,6.17,0.03,0.00,0.04,6.10,0.00,1.01,0.000,0.054,375007.3,4540.6,1,77,2.64,1.01,1.02,0.5083,3.85,97386.1,0.0000,36.2107,5462,8.4335,2
260000,1,786,6.02,0.01,0.00,0.01,6.01,0.00,1.00,0.000,0.054,374421.0,4470.7,1,72,2.63,1.00,1.00,0.5003,6.60,30690.2,0.0510,36.1572,5461,18.7490,4
260000,2,787,6.00,0.01,0.00,0.04,5.95,0.00,1.01,0.000,0.054,374396.4,4442.9,1,72,2.57,1.00,1.01,0.4973,5.01,8018.8,0.0688,36.1886,5461,27.0144,1
270000,0,785,6.46,0.09,0.00,0.02,6.36,0.00,1.03,0.000,0.058,374762.9,4411.9,1,78,2.64,1.02,1.04,0.4931,3.53,97389.0,0.0000,36.1998,5462,8.4399,4
270000,1,762,6.08,0.01,0.00,0.02,6.06,0.00,1.00,0.000,0.053,374387.0,4477.5,1,82,2.61,1.00,1.01,0.5018,7.82,30640.3,0.0561,36.1785,5461,18.7631,4
270000,2,797,6.06,0.06,0.00,0.01,5.99,0.00,1.02,0.000,0.055,375312.5,4542.1,1,75,2.56,1.02,1.04,0.5095,7.11,8058.2,0.0671,36.2585,5461,27.0346,5
280000,0,785,6.15,0.03,0.00,0.01,6.11,0.00,1.01,0.000,0.055,374939.4,4505.6,1,74,2.62,1.01,1.01,0.5036,4.21,97373.9,0.0000,36.2007,5462,8.4343,4
280000,1,782,6.13,0.02,0.00,0.01,6.09,0.00,1.01,0.000,0.055,374543.5,4430.6,1,65,2.60,1.02,1.02,0.4947,4.76,30608.9,0.0545,36.1677,5461,18.7507,4
280000,2,779,6.17,0.01,0.01,0.03,6.11,0.00,1.00,0.000,0.055,374821.1,4532.0,1,64,2.61,1.00,1.01,0.5067,2.47,8122.0,0.0684,36.1919,5461,27.0167,1
290000,0,782,6.12,0.05,0.00,0.02,6.05,0.00,1.02,0.000,0.055,374768.3,4489.3,1,77,2.59,1.02,1.02,0.5015,4.09,97343.2,0.0000,36.1811,5462,8.4268,4
290000,1,761,6.14,0.05,0.00,0.01,6.08,0.00,1.02,0.000,0.054,374351.1,4504.9,1,75,2.62,1.01,1.02,0.5046,3.74,30666.9,0.0550,36.1535,5461,18.7341,3
290000,2,782,6.24,0.13,0.00,0.07,6.05,0.00,1.05,0.000,0.056,373930.8,4407.9,1,53,2.61,1.06,1.06,0.4935,7.34,8129.5,0.0688,36.1283,5461,26.9928,3
300000,0,794,6.34,0.07,0.00,0.00,6.28,0.00,1.02,0.000,0.058,374686.9,4553.9,1,66,2.62,1.01,1.02,0.5103,6.71,97428.0,0.0000,36.1777,5462,8.4271,4
300000,1,762,6.19,0.05,0.00,0.01,6.14,0.00,1.02,0.000,0.054,374330.6,4464.7,1,73,2.63,1.03,1.03,0.4996,7.13,30642.8,0.0549,36.1485,5461,18.7346,4
300000,2,793,6.22,0.02,0.00,0.00,6.19,0.00,1.01,0.000,0.056,374291.1,4507.2,1,82,2.59,1.01,1.01,0.5040,6.16,8032.4,0.0857,36.1487,5461,26.9936,1
310000,0,773,6.14,0.03,0.00,0.04,6.06,0.00,1.02,0.000,0.054,374805.1,4541.2,1,66,2.62,1.01,1.01,0.5088,12.01,97459.1,0.0000,36.1921,5462,8.4321,8
310000,1,767,6.27,0.07,0.00,0.05,6.14,0.00,1.03,0.000,0.055,374316.8,4489.0,1,72,2.61,1.03,1.03,0.5029,6.51,30629.7,0.0517,36.1643,5461,18.7457,4
310000,2,809,6.09,0.05,0.00,0.03,6.02,0.00,1.02,0.000,0.056,374443.9,4512.9,1,71,2.58,1.02,1.02,0.5044,1.75,8045.1,0.0673,36.1770,5461,27.0096,1
320000,0,785,6.14,0.06,0.00,0.02,6.06,0.00,1.02,0.000,0.055,374613.8,4390.6,1,84,2.61,1.01,1.03,0.4894,2.67,97428.4,0.0000,36.1873,5462,8.4334,1
320000,1,806,6.18,0.04,0.00,0.06,6.08,0.00,1.02,0.000,0.057,374581.8,4477.8,1,84,2.62,1.01,1.02,0.5008,6.02,30622.7,0.0549,36.1749,5461,18.7488,6
320000,2,762,6.13,0.03,0.00,0.03,6.07,0.00,1.01,0.000,0.054,374574.4,4399.2,1,55,2.60,1.01,1.02,0.4923,5.50,8064.6,0.0840,36.1884,5461,27.0140,2
330000,0,779,6.22,0.08,0.00,0.03,6.12,0.00,1.03,0.000,0.055,374654.6,4520.6,1,77,2.60,1.01,1.03,0.5055,3.99,97428.0,0.0000,36.1945,5462,8.4336,3
330000,1,775,6.18,0.05,0.00,0.01,6.12,0.00,1.02,0.000,0.055,374494.7,4423.0,1,71,2.63,1.04,1.04,0.4939,2.31,30648.5,0.0526,36.1726,5461,18.7492,2
330000,2,793,6.28,0.05,0.00,0.02,6.21,0.00,1.01,0.000,0.057,374655.0,4399.6,1,70,2.60,1.00,1.02,0.4921,3.70,8053.2,0.0618,36.1841,5461,27.0147,2
340000,0,800,6.22,0.12,0.00,0.05,6.05,0.00,1.05,0.000,0.057,375017.7,4474.2,1,72,2.60,1.05,1.06,0.5006,2.56,97398.5,0.0000,36.2172,5462,8.4331,2
340000,1,793,6.13,0.01,0.00,0.04,6.08,0.00,1.00,0.000,0.056,374613.8,4535.2,1,72,2.61,1.01,1.00,0.5083,5.62,30665.3,0.0514,36.1861,5461,18.7481,5
340000,2,761,6.15,0.02,0.00,0.01,6.12,0.00,1.01,0.000,0.053,374366.2,4503.1,1,73,2.60,1.01,1.01,0.5034,2.19,8076.0,0.0659,36.1453,5461,27.0131,1
350000,0,790,6.15,0.07,0.00,0.03,6.06,0.00,1.02,0.000,0.056,374834.7,4576.3,1,76,2.60,1.02,1.04,0.5137,7.93,97460.5,0.0000,36.1985,5462,8.4376,3
350000,1,783,6.06,0.09,0.00,0.00,5.97,0.00,1.03,0.000,0.054,374714.2,4437.7,1,73,2.60,1.03,1.05,0.4965,5.29,30656.7,0.0549,36.1785,5461,18.7580,4
350000,2,790,6.02,0.04,0.00,0.04,5.95,0.00,1.01,0.000,0.055,375198.2,4446.3,1,59,2.60,1.01,1.02,0.4980,6.03,8022.9,0.0701,36.2298,5461,27.0273,3
360000,0,802,6.24,0.03,0.00,0.04,6.18,0.00,1.01,0.000,0.057,374653.6,4535.8,1,78,2.70,1.00,1.01,0.5086,5.97,97394.4,0.0000,36.1701,5462,8.4312,2
360000,1,783,6.21,0.06,0.00,0.02,6.14,0.00,1.02,0.000,0.055,374452.0,4531.7,1,73,2.63,1.01,1.02,0.5068,4.72,30633.5,0.0525,36.1443,5461,18.7439,3
360000,2,777,6.08,0.05,0.00,0.01,6.02,0.00,1.01,0.000,0.054,375079.5,4419.7,1,72,2.57,1.00,1.02,0.4942,6.42,8060.4,0.0780,36.2159,5461,27.0069,4
370000,0,773,6.22,0.07,0.00,0.02,6.13,0.00,1.02,0.000,0.055,374952.9,4530.8,1,71,2.62,1.02,1.03,0.5072,6.09,97387.5,0.0000,36.2011,5462,8.4403,5
370000,1,768,6.02,0.05,0.00,0.02,5.96,0.00,1.02,0.000,0.053,374713.3,4567.3,1,78,2.57,1.01,1.02,0.5121,3.64,30622.3,0.0549,36.2173,5461,18.7640,6
370000,2,788,6.03,0.03,0.00,0.00,5.99,0.00,1.02,0.000,0.054,375034.4,4444.6,1,73,2.55,1.01,1.02,0.4978,6.98,8077.5,0.0665,36.2250,5461,27.0360,3
380000,0,771,5.95,0.00,0.00,0.00,5.95,0.00,1.00,0.000,0.053,375410.3,4429.1,1,73,2.57,1.00,1.00,0.4952,5.93,97419.9,0.0000,36.2443,5462,8.4450,3
380000,1,798,6.09,0.05,0.00,0.00,6.04,0.00,1.01,0.000,0.055,374914.0,4531.2,1,79,2.60,1.00,1.02,0.5082,5.73,30626.2,0.0493,36.2120,5461,18.7745,4
380000,2,799,6.24,0.04,0.00,0.11,6.09,0.00,1.01,0.000,0.057,375392.9,4357.9,1,61,2.63,1.01,1.01,0.4875,2.97,8028.8,0.0685,36.2454,5461,27.0511,1
390000,0,771,6.03,0.00,0.00,0.00,6.03,0.00,1.00,0.000,0.053,374682.7,4488.3,1,65,2.61,1.00,1.00,0.5014,2.57,97447.4,0.0000,36.1856,5462,8.4368,3
390000,1,772,6.17,0.15,0.00,0.03,5.99,0.00,1.05,0.000,0.054,374901.8,4506.4,1,64,2.64,1.04,1.05,0.5039,5.00,30632.9,0.0491,36.2065,5461,18.7561,3
390000,2,786,6.16,0.15,0.00,0.00,6.01,0.00,1.05,0.000,0.055,374943.6,4473.2,1,70,2.59,1.03,1.05,0.5005,10.29,8013.7,0.0833,36.1995,5461,27.0246,3
400000,0,774,6.18,0.01,0.00,0.02,6.16,0.00,1.00,0.000,0.055,374833.5,4509.6,1,75,2.64,1.00,1.00,0.5048,5.60,97523.1,0.0000,36.1565,5462,8.4302,4
400000,1,797,6.12,0.03,0.00,0.02,6.08,0.00,1.02,0.000,0.056,374775.3,4522.6,1,80,2.63,1.01,1.01,0.5055,4.09,30634.1,0.0521,36.1842,5461,18.7417,5
400000,2,782,6.04,0.01,0.00,0.01,6.02,0.00,1.00,0.000,0.054,374617.1,4421.9,1,50,2.60,1.00,1.01,0.4934,3.51,7994.6,0.0767,36.1637,5461,27.0038,0
410000,0,765,6.38,0.10,0.00,0.02,6.26,0.00,1.03,0.000,0.056,374007.1,4499.4,1,74,2.72,1.03,1.05,0.5040,6.55,97508.8,0.0000,36.1163,5462,8.4177,6
410000,1,780,6.27,0.05,0.00,0.04,6.17,0.00,1.02,0.000,0.056,374052.4,4553.3,1,87,2.64,1.01,1.02,0.5100,3.78,30625.1,0.0489,36.1202,5461,18.7138,2
410000,2,786,6.25,0.09,0.00,0.05,6.12,0.00,1.04,0.000,0.056,373993.2,4469.7,1,71,2.68,1.03,1.03,0.4999,3.49,8024.5,0.0759,36.1146,5461,26.9636,2
420000,0,780,6.00,0.05,0.00,0.00,5.95,0.00,1.01,0.000,0.054,374690.0,4464.1,1,84,2.58,1.00,1.02,0.4991,5.20,97403.1,0.0000,36.2018,5462,8.4299,3
420000,1,787,6.11,0.06,0.00,0.01,6.05,0.00,1.02,0.000,0.055,374128.4,4517.4,1,73,2.60,1.03,1.03,0.5063,5.89,30686.8,0.0507,36.1438,5461,18.7409,4
420000,2,781,5.89,0.01,0.00,0.00,5.88,0.00,1.00,0.000,0.053,374196.8,4510.1,1,66,2.56,1.00,1.01,0.5046,8.00,8133.2,0.0708,36.1554,5461,27.0027,4
430000,0,765,5.99,0.05,0.00,0.00,5.95,0.00,1.02,0.000,0.053,375504.0,4443.8,1,69,2.58,1.02,1.03,0.4964,3.16,97365.5,0.0000,36.2738,5462,8.4416,1
430000,1,786,6.03,0.02,0.00,0.00,6.01,0.00,1.01,0.000,0.054,375171.1,4463.4,1,83,2.62,1.01,1.01,0.4998,4.15,30669.3,0.0540,36.2035,5461,18.7669,5
430000,2,775,6.13,0.05,0.00,0.05,6.04,0.00,1.02,0.000,0.054,374596.5,4492.4,1,63,2.58,1.02,1.03,0.5017,4.64,8062.8,0.0743,36.1913,5461,27.0402,2
440000,0,799,6.03,0.03,0.00,0.01,5.99,0.00,1.01,0.000,0.055,375943.1,4473.9,1,76,2.60,1.02,1.02,0.5022,6.29,97318.6,0.0000,36.3126,5462,8.4424,4
440000,1,778,6.04,0.01,0.00,0.01,6.03,0.00,1.00,0.000,0.054,374502.1,4536.6,1,54,2.62,1.00,1.00,0.5085,7.49,30676.3,0.0495,36.1827,5461,18.7687,3
440000,2,795,6.21,0.10,0.00,0.04,6.07,0.00,1.03,0.000,0.057,374709.0,4429.8,1,71,2.64,1.03,1.03,0.4960,4.67,8165.7,0.0816,36.1683,5461,27.0428,3
450000,0,777,6.45,0.03,0.00,0.07,6.36,0.00,1.01,0.000,0.058,374640.2,4445.9,1,57,2.68,1.00,1.01,0.4955,3.82,97399.7,0.0000,36.1713,5462,8.4338,1
450000,1,774,6.12,0.05,0.00,0.01,6.06,0.00,1.02,0.000,0.054,375096.8,4526.0,1,84,2.61,1.01,1.02,0.5059,6.78,30642.8,0.0524,36.2246,5461,18.7495,3
