step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,7,7,0,0,0,7,0,1.00,16,0.000,2985,2.31,158.68,1.89,3,2,1,0,1.00,1.00,1.00,3,1,7,38.8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2977,1.15,155.24,1.40,3,2,1,0,1.00,1.00,1.00,2,1,7,59.3
100000,7,7,0,0,0,7,0,1.00,16,0.000,2965,1.22,155.79,1.53,85,0,1,0,1.00,1.00,1.00,3,1,8,18.3
100000,8,8,0,0,0,8,0,1.00,14,0.000,2953,1.92,163.50,1.18,3,1,0,0,1.00,1.00,1.00,3,1,8,26.2
100000,7,7,0,0,0,7,0,1.00,16,0.000,2951,2.60,154.04,3.33,3,1,1,0,1.00,1.00,1.00,3,1,7,29.1
100000,7,7,0,0,0,7,0,1.00,16,0.000,2937,0.40,151.02,1.13,3,1,2,0,1.00,1.00,1.00,3,1,7,28.8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2928,1.23,156.91,1.82,85,1,0,0,1.00,1.00,1.00,2,1,8,26.0
100000,8,8,0,0,0,8,0,1.00,14,0.000,2919,2.13,162.78,1.33,3,1,0,0,1.00,1.00,1.00,3,1,8,25.7
100000,7,7,0,0,0,7,0,1.00,16,0.000,2888,1.85,153.85,1.63,85,1,2,0,1.00,1.00,1.00,3,1,8,24.1
100000,7,7,0,0,0,7,0,1.00,16,0.000,2873,1.50,154.48,1.63,3,2,2,0,1.00,1.00,1.00,3,1,7,63.6
100000,7,7,0,0,0,7,0,1.00,16,0.000,2858,1.17,154.78,1.18,85,0,0,0,1.00,1.00,1.00,3,1,8,12.5
100000,7,7,0,0,0,7,0,1.00,16,0.000,2852,1.49,152.07,1.79,85,2,2,0,1.00,1.00,1.00,3,1,8,43.3
100000,8,8,0,0,0,8,0,1.00,14,0.000,2842,1.49,158.13,1.69,3,0,1,0,1.00,1.00,1.00,3,1,8,15.0
100000,7,7,0,0,0,7,0,1.00,16,0.000,2839,2.55,153.77,1.98,85,1,2,0,1.00,1.00,1.00,3,1,8,23.7
100000,8,8,0,0,0,8,0,1.00,14,0.000,2833,1.42,152.82,1.04,3,0,1,0,1.00,1.00,1.00,3,1,8,20.8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2825,1.70,159.75,1.15,3,2,2,0,1.00,1.00,1.00,3,1,8,46.9
100000,6,6,0,0,0,6,0,1.00,18,0.000,2820,0.75,132.43,1.44,85,1,0,0,1.00,1.00,1.00,3,1,8,33.0
100000,8,8,0,0,0,8,0,1.00,14,0.000,2799,1.94,159.77,2.01,3,2,2,0,1.00,1.00,1.00,3,1,8,37.9
100000,8,8,0,0,0,8,0,1.00,14,0.000,2793,2.34,158.07,0.58,3,0,1,0,1.00,1.00,1.00,3,1,8,1.1
100000,7,7,0,0,0,7,0,1.00,16,0.000,2787,1.18,144.85,2.22,3,1,1,0,1.00,1.00,1.00,2,1,7,33.9
100000,7,7,0,0,0,7,0,1.00,16,0.000,2740,1.73,150.49,1.75,85,2,2,0,1.00,1.00,1.00,3,1,8,44.1
100000,10,10,0,0,0,10,0,1.00,12,0.000,2737,1.01,151.49,1.61,3,1,1,0,1.00,1.00,1.00,4,2,8,26.1
100000,7,7,0,0,0,7,0,1.00,16,0.000,2729,0.90,142.24,3.67,85,2,2,0,1.00,1.00,1.00,3,1,8,45.0
100000,8,8,0,0,0,8,0,1.00,14,0.000,2720,1.71,152.71,1.76,3,1,1,0,1.00,1.00,1.00,3,1,8,25.9
100000,7,7,0,0,0,7,0,1.00,16,0.000,2716,2.08,138.24,1.08,85,0,1,0,1.00,1.00,1.00,3,1,8,15.5
