step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,790,13.1,0.2,0.0,0.1,12.8,0.0,1.06,13.6,95,343,24.22,0.45,325,255,210,0.0,1.01,1.07,1.09,3.37,3.08,6.15,29.2
6000,1,538,10.9,0.1,0.0,0.1,10.7,0.0,1.04,15.3,45,521,33.12,0.45,176,210,152,0.0,1.01,1.05,1.06,3.04,2.84,5.52,30.8
7000,1,233,9.6,0.2,0.0,0.1,9.2,0.0,1.08,16.5,28,717,42.45,0.54,38,120,75,0.0,1.05,1.09,1.10,2.76,2.65,5.08,34.3
8000,23,1775,9.0,0.1,0.0,0.0,8.9,0.0,1.02,13.8,104,417,24.79,0.38,667,566,542,0.0,1.00,1.02,1.02,3.11,2.33,6.98,30.7
8000,1,129,8.4,0.2,0.0,0.2,8.0,0.0,1.07,17.4,16,781,43.02,0.58,20,71,38,0.0,1.04,1.10,1.09,2.68,2.55,4.79,34.0
8000,27,107,11.0,0.0,0.0,0.0,11.0,0.0,1.00,12.2,10,539,33.54,0.43,18,22,67,0.0,1.00,1.00,1.00,3.48,1.94,7.96,42.2
9000,23,1862,9.2,0.0,0.0,0.0,9.2,0.0,1.01,13.4,87,474,28.42,0.38,670,599,593,0.0,1.01,1.02,1.02,3.18,2.31,7.21,31.3
9000,27,62,10.7,0.0,0.0,0.0,10.7,0.0,1.00,12.6,10,567,34.23,0.44,18,13,31,0.0,1.00,1.00,1.00,3.29,1.87,7.84,39.2
9000,1,57,7.6,0.0,0.0,0.0,7.6,0.0,1.01,18.4,10,956,50.93,0.76,14,33,10,0.0,1.00,1.01,1.01,2.30,2.32,4.51,31.4
10000,23,1877,9.4,0.0,0.0,0.0,9.3,0.0,1.00,13.3,101,505,30.37,0.38,639,612,626,0.0,1.00,1.00,1.00,3.27,2.29,7.35,31.8
10000,27,30,9.9,0.0,0.0,0.0,9.9,0.0,1.00,12.9,8,611,36.32,0.27,14,6,10,0.0,1.00,1.00,1.00,3.23,1.77,7.77,32.4
10000,1,27,7.0,0.0,0.0,0.0,6.9,0.0,1.02,18.8,7,1439,74.12,0.83,10,11,6,0.0,1.00,1.02,1.02,2.56,2.30,4.30,30.3
11000,23,1833,9.6,0.0,0.1,0.0,9.5,0.0,1.00,13.1,98,519,31.38,0.38,605,617,611,0.0,1.00,1.00,1.00,3.29,2.31,7.54,32.1
11000,1,28,6.1,0.0,0.0,0.0,6.1,0.0,1.00,19.9,5,571,28.83,0.25,10,14,4,0.0,1.00,1.00,1.00,2.46,2.00,4.07,27.3
11000,27,11,9.2,0.0,0.0,0.0,9.2,0.0,1.00,13.5,5,779,43.34,0.39,7,2,2,0.0,1.00,1.00,1.00,3.18,1.64,7.64,25.4
12000,23,1882,9.5,0.0,0.0,0.0,9.5,0.0,1.01,13.2,92,536,32.30,0.39,606,633,643,0.0,1.01,1.02,1.02,3.35,2.21,7.65,32.3
12000,1,24,6.0,0.0,0.0,0.0,6.0,0.0,1.00,19.8,3,712,34.88,0.22,10,9,5,0.0,1.00,1.00,1.00,2.54,2.08,4.00,29.7
12000,27,11,9.0,0.0,0.0,0.0,9.0,0.0,1.00,13.6,4,620,34.75,0.31,3,5,3,0.0,1.00,1.00,1.00,3.09,1.73,7.45,32.7
13000,23,1798,9.4,0.0,0.0,0.0,9.3,0.0,1.01,13.3,85,525,31.38,0.38,600,628,570,0.0,1.01,1.01,1.01,3.36,2.16,7.72,31.6
13000,1,34,6.0,0.0,0.0,0.0,6.0,0.0,1.00,19.8,4,664,33.28,0.23,11,16,7,0.0,1.00,1.00,1.00,2.24,2.12,3.97,30.7
14000,23,1824,9.4,0.0,0.0,0.0,9.4,0.0,1.00,13.3,102,528,31.54,0.37,625,616,583,0.0,1.00,1.01,1.01,3.38,2.16,7.78,31.5
14000,1,41,6.5,0.0,0.0,0.0,6.5,0.0,1.00,19.3,7,609,30.41,0.26,14,16,11,0.0,1.00,1.00,1.00,2.29,2.27,4.10,32.0
15000,23,1827,9.3,0.0,0.1,0.0,9.2,0.0,1.00,13.5,85,535,31.88,0.39,611,617,599,0.0,1.00,1.00,1.00,3.35,2.10,7.80,31.9
15000,1,66,6.1,0.0,0.0,0.0,6.0,0.0,1.00,19.6,4,622,30.96,0.23,20,21,25,0.0,1.00,1.00,1.00,2.45,2.23,3.97,35.4
